entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AdjustmentsForCurrentTaxOfPriorPeriod,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DividendPaid,ExternalExpenses,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnOmissionOfConsolidatedFinancialStatement,InformationOnTypeOfSubmittedReport,InterestExpenseAssignedToGroupEnterprises,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherInterestExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivables,InvestmentsGross,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,NameOfAuditFirm,TypeOfAuditorAssistance,IncreaseDecreaseOfEquityThroughChangesInAccountingPolicies
36410787,2015-01-01,2015-12-31,c175,,http://regnskaber.virk.dk/78701463/ZG9rdW1lbnRsYWdlcjovLzAzLzM1L2Y4LzQ4L2I5L2Q0OWMtNDc5ZC1hOGQ1LTI4NDFiODM3OTYwNA.pdf,http://regnskaber.virk.dk/78701463/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzUzLzgzLzZjLzVkOTctNDU3NS1hYjM2LWRiMDk1ODQ0MDMzZA.xml,false,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2860 SÃ¸borg,Sydmarken 50,DK-1561 KÃ¸benhavn V,Havneholmen 29,-7395.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-06-19,2014-10-09,2017-06-19,Statsautoriseret revisor,-50600.0,-22626.0,20222670.0,36410787.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for E & F Holding ApS.,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,10989.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Gregers Paulsen,Christian Bach,Christian Bach,E & F Holding ApS,BDO Statsautoriseret revisionsaktieselskab,-45607.0,34618.0,SÃ¸borg,2015-01-01,2015-12-31,-60838.0,-68233.0,-22626.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gladsaxe,2016-12-31,2016-01-01,true,2017-06-19,KÃ¸benhavn,7395.0,urn:ofk:oid:24244672,indberetninger-20180424,2.5124327999999996,36410787.0,,2018-03-29T14:25:59.809Z,2017-06-19T18:15:46.950Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-48-WN,2017-06-19T18:15:47.139Z,,,,,,,,,,,,,,,,,,,,,,,
36410787,2015-01-01,2015-12-31,c177,,http://regnskaber.virk.dk/78701463/ZG9rdW1lbnRsYWdlcjovLzAzLzM1L2Y4LzQ4L2I5L2Q0OWMtNDc5ZC1hOGQ1LTI4NDFiODM3OTYwNA.pdf,http://regnskaber.virk.dk/78701463/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzUzLzgzLzZjLzVkOTctNDU3NS1hYjM2LWRiMDk1ODQ0MDMzZA.xml,false,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2860 SÃ¸borg,Sydmarken 50,DK-1561 KÃ¸benhavn V,Havneholmen 29,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-06-19,2014-10-09,2017-06-19,Statsautoriseret revisor,-50600.0,,20222670.0,36410787.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for E & F Holding ApS.,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Gregers Paulsen,Christian Bach,Christian Bach,E & F Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,SÃ¸borg,2015-01-01,2015-12-31,50600.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gladsaxe,2016-12-31,2016-01-01,true,2017-06-19,KÃ¸benhavn,,urn:ofk:oid:24244672,indberetninger-20180424,2.5124327999999996,36410787.0,,2018-03-29T14:25:59.809Z,2017-06-19T18:15:46.950Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-48-WN,2017-06-19T18:15:47.139Z,,,,,,,,,,,,,,,,,,,,,,,
36410787,2015-01-01,2015-12-31,c195,,http://regnskaber.virk.dk/78701463/ZG9rdW1lbnRsYWdlcjovLzAzLzM1L2Y4LzQ4L2I5L2Q0OWMtNDc5ZC1hOGQ1LTI4NDFiODM3OTYwNA.pdf,http://regnskaber.virk.dk/78701463/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzUzLzgzLzZjLzVkOTctNDU3NS1hYjM2LWRiMDk1ODQ0MDMzZA.xml,false,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2860 SÃ¸borg,Sydmarken 50,DK-1561 KÃ¸benhavn V,Havneholmen 29,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-06-19,2014-10-09,2017-06-19,Statsautoriseret revisor,-50600.0,,20222670.0,36410787.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for E & F Holding ApS.,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Gregers Paulsen,Christian Bach,Christian Bach,E & F Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,SÃ¸borg,2015-01-01,2015-12-31,-111438.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gladsaxe,2016-12-31,2016-01-01,true,2017-06-19,KÃ¸benhavn,,urn:ofk:oid:24244672,indberetninger-20180424,2.5124327999999996,36410787.0,,2018-03-29T14:25:59.809Z,2017-06-19T18:15:46.950Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-48-WN,2017-06-19T18:15:47.139Z,,,,,,,,,,,,,,,,,,,,,,,
36410787,2015-12-31,2015-12-31,c172,,http://regnskaber.virk.dk/78701463/ZG9rdW1lbnRsYWdlcjovLzAzLzM1L2Y4LzQ4L2I5L2Q0OWMtNDc5ZC1hOGQ1LTI4NDFiODM3OTYwNA.pdf,http://regnskaber.virk.dk/78701463/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzUzLzgzLzZjLzVkOTctNDU3NS1hYjM2LWRiMDk1ODQ0MDMzZA.xml,false,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2860 SÃ¸borg,Sydmarken 50,DK-1561 KÃ¸benhavn V,Havneholmen 29,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-06-19,2014-10-09,2017-06-19,Statsautoriseret revisor,-50600.0,,20222670.0,36410787.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for E & F Holding ApS.,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Gregers Paulsen,Christian Bach,Christian Bach,E & F Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,SÃ¸borg,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gladsaxe,2016-12-31,2016-01-01,true,2017-06-19,KÃ¸benhavn,,urn:ofk:oid:24244672,indberetninger-20180424,2.5124327999999996,36410787.0,,2018-03-29T14:25:59.809Z,2017-06-19T18:15:46.950Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-48-WN,2017-06-19T18:15:47.139Z,5283556.0,185.0,125000.0,7395.0,4821263.0,5283556.0,462293.0,5048889.0,5048889.0,5048889.0,462293.0,50600.0,4645663.0,462293.0,0.0,234482.0,165087.0,62000.0,,,,,
36410787,2016-01-01,2016-01-01,c226,,http://regnskaber.virk.dk/78701463/ZG9rdW1lbnRsYWdlcjovLzAzLzM1L2Y4LzQ4L2I5L2Q0OWMtNDc5ZC1hOGQ1LTI4NDFiODM3OTYwNA.pdf,http://regnskaber.virk.dk/78701463/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzUzLzgzLzZjLzVkOTctNDU3NS1hYjM2LWRiMDk1ODQ0MDMzZA.xml,false,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2860 SÃ¸borg,Sydmarken 50,DK-1561 KÃ¸benhavn V,Havneholmen 29,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-06-19,2014-10-09,2017-06-19,Statsautoriseret revisor,-50600.0,,20222670.0,36410787.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for E & F Holding ApS.,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Gregers Paulsen,Christian Bach,Christian Bach,E & F Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,SÃ¸borg,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gladsaxe,2016-12-31,2016-01-01,true,2017-06-19,KÃ¸benhavn,,urn:ofk:oid:24244672,indberetninger-20180424,2.5124327999999996,36410787.0,,2018-03-29T14:25:59.809Z,2017-06-19T18:15:46.950Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-48-WN,2017-06-19T18:15:47.139Z,,,,,125000.0,,,,,,,,,,,,,,,,,,
36410787,2016-01-01,2016-01-01,c253,,http://regnskaber.virk.dk/78701463/ZG9rdW1lbnRsYWdlcjovLzAzLzM1L2Y4LzQ4L2I5L2Q0OWMtNDc5ZC1hOGQ1LTI4NDFiODM3OTYwNA.pdf,http://regnskaber.virk.dk/78701463/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzUzLzgzLzZjLzVkOTctNDU3NS1hYjM2LWRiMDk1ODQ0MDMzZA.xml,false,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2860 SÃ¸borg,Sydmarken 50,DK-1561 KÃ¸benhavn V,Havneholmen 29,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-06-19,2014-10-09,2017-06-19,Statsautoriseret revisor,-50600.0,,20222670.0,36410787.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for E & F Holding ApS.,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Gregers Paulsen,Christian Bach,Christian Bach,E & F Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,SÃ¸borg,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gladsaxe,2016-12-31,2016-01-01,true,2017-06-19,KÃ¸benhavn,,urn:ofk:oid:24244672,indberetninger-20180424,2.5124327999999996,36410787.0,,2018-03-29T14:25:59.809Z,2017-06-19T18:15:46.950Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-48-WN,2017-06-19T18:15:47.139Z,,,,,4645663.0,,,,,,,,,,,,,,,,,,
36410787,2016-01-01,2016-01-01,c257,,http://regnskaber.virk.dk/78701463/ZG9rdW1lbnRsYWdlcjovLzAzLzM1L2Y4LzQ4L2I5L2Q0OWMtNDc5ZC1hOGQ1LTI4NDFiODM3OTYwNA.pdf,http://regnskaber.virk.dk/78701463/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzUzLzgzLzZjLzVkOTctNDU3NS1hYjM2LWRiMDk1ODQ0MDMzZA.xml,false,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2860 SÃ¸borg,Sydmarken 50,DK-1561 KÃ¸benhavn V,Havneholmen 29,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-06-19,2014-10-09,2017-06-19,Statsautoriseret revisor,-50600.0,,20222670.0,36410787.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for E & F Holding ApS.,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Gregers Paulsen,Christian Bach,Christian Bach,E & F Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,SÃ¸borg,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gladsaxe,2016-12-31,2016-01-01,true,2017-06-19,KÃ¸benhavn,,urn:ofk:oid:24244672,indberetninger-20180424,2.5124327999999996,36410787.0,,2018-03-29T14:25:59.809Z,2017-06-19T18:15:46.950Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-48-WN,2017-06-19T18:15:47.139Z,,,,,0.0,,,,,,,,,,,,,,,,,,
36410787,2016-01-01,2016-01-01,c564,,http://regnskaber.virk.dk/78701463/ZG9rdW1lbnRsYWdlcjovLzAzLzM1L2Y4LzQ4L2I5L2Q0OWMtNDc5ZC1hOGQ1LTI4NDFiODM3OTYwNA.pdf,http://regnskaber.virk.dk/78701463/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzUzLzgzLzZjLzVkOTctNDU3NS1hYjM2LWRiMDk1ODQ0MDMzZA.xml,false,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2860 SÃ¸borg,Sydmarken 50,DK-1561 KÃ¸benhavn V,Havneholmen 29,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-06-19,2014-10-09,2017-06-19,Statsautoriseret revisor,-50600.0,,20222670.0,36410787.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for E & F Holding ApS.,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Gregers Paulsen,Christian Bach,Christian Bach,E & F Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,SÃ¸borg,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gladsaxe,2016-12-31,2016-01-01,true,2017-06-19,KÃ¸benhavn,,urn:ofk:oid:24244672,indberetninger-20180424,2.5124327999999996,36410787.0,,2018-03-29T14:25:59.809Z,2017-06-19T18:15:46.950Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-48-WN,2017-06-19T18:15:47.139Z,,,,,,,,,,,,,,,,,,,5048889.0,,,,
36410787,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/78701463/ZG9rdW1lbnRsYWdlcjovLzAzLzM1L2Y4LzQ4L2I5L2Q0OWMtNDc5ZC1hOGQ1LTI4NDFiODM3OTYwNA.pdf,http://regnskaber.virk.dk/78701463/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzUzLzgzLzZjLzVkOTctNDU3NS1hYjM2LWRiMDk1ODQ0MDMzZA.xml,false,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2860 SÃ¸borg,Sydmarken 50,DK-1561 KÃ¸benhavn V,Havneholmen 29,-5047.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-06-19,2014-10-09,2017-06-19,Statsautoriseret revisor,-50600.0,-12500.0,20222670.0,36410787.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for E & F Holding ApS.,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,10440.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Gregers Paulsen,Christian Bach,Christian Bach,E & F Holding ApS,BDO Statsautoriseret revisionsaktieselskab,-13315.0,2875.0,SÃ¸borg,2015-01-01,2015-12-31,-20768.0,-25815.0,-12500.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gladsaxe,2016-12-31,2016-01-01,true,2017-06-19,KÃ¸benhavn,5047.0,urn:ofk:oid:24244672,indberetninger-20180424,2.5124327999999996,36410787.0,,2018-03-29T14:25:59.809Z,2017-06-19T18:15:46.950Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-48-WN,2017-06-19T18:15:47.139Z,,,,,,,,,,,,,,,,,,,,Til kapitalejeren i E & F Holding ApS,BDO Statsautoriseret revisionsaktieselskab,ErklÃ¦ring om udvidet gennemgang,
36410787,2016-01-01,2016-12-31,c176,,http://regnskaber.virk.dk/78701463/ZG9rdW1lbnRsYWdlcjovLzAzLzM1L2Y4LzQ4L2I5L2Q0OWMtNDc5ZC1hOGQ1LTI4NDFiODM3OTYwNA.pdf,http://regnskaber.virk.dk/78701463/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzUzLzgzLzZjLzVkOTctNDU3NS1hYjM2LWRiMDk1ODQ0MDMzZA.xml,false,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2860 SÃ¸borg,Sydmarken 50,DK-1561 KÃ¸benhavn V,Havneholmen 29,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-06-19,2014-10-09,2017-06-19,Statsautoriseret revisor,-50600.0,,20222670.0,36410787.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for E & F Holding ApS.,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Gregers Paulsen,Christian Bach,Christian Bach,E & F Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,SÃ¸borg,2015-01-01,2015-12-31,51700.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gladsaxe,2016-12-31,2016-01-01,true,2017-06-19,KÃ¸benhavn,,urn:ofk:oid:24244672,indberetninger-20180424,2.5124327999999996,36410787.0,,2018-03-29T14:25:59.809Z,2017-06-19T18:15:46.950Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-48-WN,2017-06-19T18:15:47.139Z,,,,,,,,,,,,,,,,,,,,,,,
