entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,GrossResult,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Dividend,DividendPaid,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables
20655798,2015-10-01,2015-10-01,c450,,http://regnskaber.virk.dk/89755602/ZG9rdW1lbnRsYWdlcjovLzAzLzk3LzhkLzJmLzQ4LzAzZmUtNGY5ZC1iZWQ5LWZhZGMzN2U4OTA1OA.pdf,http://regnskaber.virk.dk/89755602/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzIyL2I2L2Q5L2QyY2ItNGZjYS1iZjIyLWQwMDU2N2E4OGNiZA.xml,Danmark,Esbjerg N,6715.0,4.0,Edison Park,Esbjerg V,6710.0,65.0,LÃ¸vens Kvarter,"6715, Esbjerg N","Edison Park, 4",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-10-11,2017-10-11,1998-01-01,2018-01-06,statsautoriseret revisor,500000.0,32285201.0,20655798.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016/17 for R.K.R. Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Mikkel Boeck Eisgart,SÃ¸ren RishÃ¸j,Lene Rysgaard,"Martinsen, Statsautoriseret Revisionspartnerselskab",R.K.R. Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Esbjerg V,2015-10-01,2016-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-09-30,2016-10-01,2017-10-11,Esbjerg,76 11 44 00,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24929770,indberetninger-20180424,2.512261,20655798.0,,2018-04-03T14:26:49.932Z,2018-01-09T08:44:44.728Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-61-VV,2018-01-09T08:44:44.926Z,,,,,,,,,,,,,,,,,,,,,,,,,,
20655798,2015-10-01,2015-10-01,c474,,http://regnskaber.virk.dk/89755602/ZG9rdW1lbnRsYWdlcjovLzAzLzk3LzhkLzJmLzQ4LzAzZmUtNGY5ZC1iZWQ5LWZhZGMzN2U4OTA1OA.pdf,http://regnskaber.virk.dk/89755602/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzIyL2I2L2Q5L2QyY2ItNGZjYS1iZjIyLWQwMDU2N2E4OGNiZA.xml,Danmark,Esbjerg N,6715.0,4.0,Edison Park,Esbjerg V,6710.0,65.0,LÃ¸vens Kvarter,"6715, Esbjerg N","Edison Park, 4",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-10-11,2017-10-11,1998-01-01,2018-01-06,statsautoriseret revisor,11555432.0,32285201.0,20655798.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016/17 for R.K.R. Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Mikkel Boeck Eisgart,SÃ¸ren RishÃ¸j,Lene Rysgaard,"Martinsen, Statsautoriseret Revisionspartnerselskab",R.K.R. Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Esbjerg V,2015-10-01,2016-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-09-30,2016-10-01,2017-10-11,Esbjerg,76 11 44 00,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24929770,indberetninger-20180424,2.512261,20655798.0,,2018-04-03T14:26:49.932Z,2018-01-09T08:44:44.728Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-61-VV,2018-01-09T08:44:44.926Z,,,,,,,,,,,,,,,,,,,,,,,,,,
20655798,2015-10-01,2015-10-01,c477,,http://regnskaber.virk.dk/89755602/ZG9rdW1lbnRsYWdlcjovLzAzLzk3LzhkLzJmLzQ4LzAzZmUtNGY5ZC1iZWQ5LWZhZGMzN2U4OTA1OA.pdf,http://regnskaber.virk.dk/89755602/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzIyL2I2L2Q5L2QyY2ItNGZjYS1iZjIyLWQwMDU2N2E4OGNiZA.xml,Danmark,Esbjerg N,6715.0,4.0,Edison Park,Esbjerg V,6710.0,65.0,LÃ¸vens Kvarter,"6715, Esbjerg N","Edison Park, 4",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-10-11,2017-10-11,1998-01-01,2018-01-06,statsautoriseret revisor,600000.0,32285201.0,20655798.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016/17 for R.K.R. Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Mikkel Boeck Eisgart,SÃ¸ren RishÃ¸j,Lene Rysgaard,"Martinsen, Statsautoriseret Revisionspartnerselskab",R.K.R. Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Esbjerg V,2015-10-01,2016-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-09-30,2016-10-01,2017-10-11,Esbjerg,76 11 44 00,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24929770,indberetninger-20180424,2.512261,20655798.0,,2018-04-03T14:26:49.932Z,2018-01-09T08:44:44.728Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-61-VV,2018-01-09T08:44:44.926Z,,,,,,,,,,,,,,,,,,,,,,,,,,
20655798,2015-10-01,2016-09-30,c109,,http://regnskaber.virk.dk/89755602/ZG9rdW1lbnRsYWdlcjovLzAzLzk3LzhkLzJmLzQ4LzAzZmUtNGY5ZC1iZWQ5LWZhZGMzN2U4OTA1OA.pdf,http://regnskaber.virk.dk/89755602/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzIyL2I2L2Q5L2QyY2ItNGZjYS1iZjIyLWQwMDU2N2E4OGNiZA.xml,Danmark,Esbjerg N,6715.0,4.0,Edison Park,Esbjerg V,6710.0,65.0,LÃ¸vens Kvarter,"6715, Esbjerg N","Edison Park, 4",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-10-11,2017-10-11,1998-01-01,2018-01-06,statsautoriseret revisor,,32285201.0,20655798.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016/17 for R.K.R. Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Mikkel Boeck Eisgart,SÃ¸ren RishÃ¸j,Lene Rysgaard,"Martinsen, Statsautoriseret Revisionspartnerselskab",R.K.R. Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Esbjerg V,2015-10-01,2016-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-09-30,2016-10-01,2017-10-11,Esbjerg,76 11 44 00,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24929770,indberetninger-20180424,2.512261,20655798.0,,2018-04-03T14:26:49.932Z,2018-01-09T08:44:44.728Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-61-VV,2018-01-09T08:44:44.926Z,51000.0,,,,,,,,,,,,,,,,,,,,,,,,,
20655798,2015-10-01,2016-09-30,c123,,http://regnskaber.virk.dk/89755602/ZG9rdW1lbnRsYWdlcjovLzAzLzk3LzhkLzJmLzQ4LzAzZmUtNGY5ZC1iZWQ5LWZhZGMzN2U4OTA1OA.pdf,http://regnskaber.virk.dk/89755602/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzIyL2I2L2Q5L2QyY2ItNGZjYS1iZjIyLWQwMDU2N2E4OGNiZA.xml,Danmark,Esbjerg N,6715.0,4.0,Edison Park,Esbjerg V,6710.0,65.0,LÃ¸vens Kvarter,"6715, Esbjerg N","Edison Park, 4",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-10-11,2017-10-11,1998-01-01,2018-01-06,statsautoriseret revisor,,32285201.0,20655798.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016/17 for R.K.R. Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Mikkel Boeck Eisgart,SÃ¸ren RishÃ¸j,Lene Rysgaard,"Martinsen, Statsautoriseret Revisionspartnerselskab",R.K.R. Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Esbjerg V,2015-10-01,2016-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-09-30,2016-10-01,2017-10-11,Esbjerg,76 11 44 00,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24929770,indberetninger-20180424,2.512261,20655798.0,,2018-04-03T14:26:49.932Z,2018-01-09T08:44:44.728Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-61-VV,2018-01-09T08:44:44.926Z,196366.0,,,,,,,,,,,,,,,,,,,,,,,,,
20655798,2015-10-01,2016-09-30,c3,,http://regnskaber.virk.dk/89755602/ZG9rdW1lbnRsYWdlcjovLzAzLzk3LzhkLzJmLzQ4LzAzZmUtNGY5ZC1iZWQ5LWZhZGMzN2U4OTA1OA.pdf,http://regnskaber.virk.dk/89755602/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzIyL2I2L2Q5L2QyY2ItNGZjYS1iZjIyLWQwMDU2N2E4OGNiZA.xml,Danmark,Esbjerg N,6715.0,4.0,Edison Park,Esbjerg V,6710.0,65.0,LÃ¸vens Kvarter,"6715, Esbjerg N","Edison Park, 4",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-10-11,2017-10-11,1998-01-01,2018-01-06,statsautoriseret revisor,,32285201.0,20655798.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016/17 for R.K.R. Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Mikkel Boeck Eisgart,SÃ¸ren RishÃ¸j,Lene Rysgaard,"Martinsen, Statsautoriseret Revisionspartnerselskab",R.K.R. Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Esbjerg V,2015-10-01,2016-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-09-30,2016-10-01,2017-10-11,Esbjerg,76 11 44 00,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24929770,indberetninger-20180424,2.512261,20655798.0,,2018-04-03T14:26:49.932Z,2018-01-09T08:44:44.728Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-61-VV,2018-01-09T08:44:44.926Z,247366.0,-47389.0,47389.0,218322.0,585888.0,320177.0,-47389.0,72811.0,,,,,,,,,,,,,,,,,,
20655798,2015-10-01,2016-09-30,c475,,http://regnskaber.virk.dk/89755602/ZG9rdW1lbnRsYWdlcjovLzAzLzk3LzhkLzJmLzQ4LzAzZmUtNGY5ZC1iZWQ5LWZhZGMzN2U4OTA1OA.pdf,http://regnskaber.virk.dk/89755602/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzIyL2I2L2Q5L2QyY2ItNGZjYS1iZjIyLWQwMDU2N2E4OGNiZA.xml,Danmark,Esbjerg N,6715.0,4.0,Edison Park,Esbjerg V,6710.0,65.0,LÃ¸vens Kvarter,"6715, Esbjerg N","Edison Park, 4",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-10-11,2017-10-11,1998-01-01,2018-01-06,statsautoriseret revisor,,32285201.0,20655798.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016/17 for R.K.R. Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Mikkel Boeck Eisgart,SÃ¸ren RishÃ¸j,Lene Rysgaard,"Martinsen, Statsautoriseret Revisionspartnerselskab",R.K.R. Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Esbjerg V,2015-10-01,2016-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-09-30,2016-10-01,2017-10-11,Esbjerg,76 11 44 00,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24929770,indberetninger-20180424,2.512261,20655798.0,,2018-04-03T14:26:49.932Z,2018-01-09T08:44:44.728Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-61-VV,2018-01-09T08:44:44.926Z,196366.0,,,,,,,,,,,,,,,,,,,,,,,,,
20655798,2015-10-01,2016-09-30,c478,,http://regnskaber.virk.dk/89755602/ZG9rdW1lbnRsYWdlcjovLzAzLzk3LzhkLzJmLzQ4LzAzZmUtNGY5ZC1iZWQ5LWZhZGMzN2U4OTA1OA.pdf,http://regnskaber.virk.dk/89755602/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzIyL2I2L2Q5L2QyY2ItNGZjYS1iZjIyLWQwMDU2N2E4OGNiZA.xml,Danmark,Esbjerg N,6715.0,4.0,Edison Park,Esbjerg V,6710.0,65.0,LÃ¸vens Kvarter,"6715, Esbjerg N","Edison Park, 4",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-10-11,2017-10-11,1998-01-01,2018-01-06,statsautoriseret revisor,,32285201.0,20655798.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016/17 for R.K.R. Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Mikkel Boeck Eisgart,SÃ¸ren RishÃ¸j,Lene Rysgaard,"Martinsen, Statsautoriseret Revisionspartnerselskab",R.K.R. Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Esbjerg V,2015-10-01,2016-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-09-30,2016-10-01,2017-10-11,Esbjerg,76 11 44 00,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24929770,indberetninger-20180424,2.512261,20655798.0,,2018-04-03T14:26:49.932Z,2018-01-09T08:44:44.728Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-61-VV,2018-01-09T08:44:44.926Z,,,,,,,,,51000.0,600000.0,,,,,,,,,,,,,,,,
20655798,2016-09-30,2016-09-30,c4,,http://regnskaber.virk.dk/89755602/ZG9rdW1lbnRsYWdlcjovLzAzLzk3LzhkLzJmLzQ4LzAzZmUtNGY5ZC1iZWQ5LWZhZGMzN2U4OTA1OA.pdf,http://regnskaber.virk.dk/89755602/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzIyL2I2L2Q5L2QyY2ItNGZjYS1iZjIyLWQwMDU2N2E4OGNiZA.xml,Danmark,Esbjerg N,6715.0,4.0,Edison Park,Esbjerg V,6710.0,65.0,LÃ¸vens Kvarter,"6715, Esbjerg N","Edison Park, 4",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-10-11,2017-10-11,1998-01-01,2018-01-06,statsautoriseret revisor,12302798.0,32285201.0,20655798.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016/17 for R.K.R. Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Mikkel Boeck Eisgart,SÃ¸ren RishÃ¸j,Lene Rysgaard,"Martinsen, Statsautoriseret Revisionspartnerselskab",R.K.R. Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Esbjerg V,2015-10-01,2016-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-09-30,2016-10-01,2017-10-11,Esbjerg,76 11 44 00,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24929770,indberetninger-20180424,2.512261,20655798.0,,2018-04-03T14:26:49.932Z,2018-01-09T08:44:44.728Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-61-VV,2018-01-09T08:44:44.926Z,,,,,,,,,,,12783158.0,2044699.0,500000.0,12783158.0,12783158.0,480360.0,10661728.0,480360.0,36687.0,51000.0,11751798.0,10661728.0,480360.0,76731.0,0.0,40044.0
20655798,2016-09-30,2016-09-30,c452,,http://regnskaber.virk.dk/89755602/ZG9rdW1lbnRsYWdlcjovLzAzLzk3LzhkLzJmLzQ4LzAzZmUtNGY5ZC1iZWQ5LWZhZGMzN2U4OTA1OA.pdf,http://regnskaber.virk.dk/89755602/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzIyL2I2L2Q5L2QyY2ItNGZjYS1iZjIyLWQwMDU2N2E4OGNiZA.xml,Danmark,Esbjerg N,6715.0,4.0,Edison Park,Esbjerg V,6710.0,65.0,LÃ¸vens Kvarter,"6715, Esbjerg N","Edison Park, 4",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-10-11,2017-10-11,1998-01-01,2018-01-06,statsautoriseret revisor,500000.0,32285201.0,20655798.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016/17 for R.K.R. Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Mikkel Boeck Eisgart,SÃ¸ren RishÃ¸j,Lene Rysgaard,"Martinsen, Statsautoriseret Revisionspartnerselskab",R.K.R. Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Esbjerg V,2015-10-01,2016-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-09-30,2016-10-01,2017-10-11,Esbjerg,76 11 44 00,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24929770,indberetninger-20180424,2.512261,20655798.0,,2018-04-03T14:26:49.932Z,2018-01-09T08:44:44.728Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-61-VV,2018-01-09T08:44:44.926Z,,,,,,,,,,,,,,,,,,,,,,,,,,
