entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnReviewOfFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IdentificationOfReviewedFinancialStatement,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnManagementsResponsibilityAuditorsReportOnReviewOfFinancialStatements,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,GrossResult,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Dividend,DividendPaid,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,NameAndSurnameOfMemberOfExecutiveBoard,TitleOfMemberOfExecutiveBoard
20655798,2011-10-01,2011-10-01,c456,http://regnskaber.virk.dk/89755602/Y3ZyLmRrOi8vcGRmcy8yMDY1NTc5ODtBcFMyNDMwNjI7MjAxMjEwMDE7MjAxMzA5MzA7UjtS.pdf,http://regnskaber.virk.dk/89755602/Y3ZyLmRrOi8veGJybHMvWC05MUU4NDRFQi0yMDE0MDIxMF8xNDU1NDlfNzY3.xml,Esbjerg,6710.0,6715.0,Edison Park,anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2012/13 for opfyldt.,2014-01-13,2014-01-13,1998-01-01,2014-01-26,500000.0,20655798.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2012/13 for R.K.R. Holding ApS.,Vi har efter aftale udfÃ¸rt review af Ã¥rsregnskabet for R.K.R. Holding ApS for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren RishÃ¸j,Jyske Bank A/S,R.K.R. Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Esbjerg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg,2013-09-30,2012-10-01,2014-01-13,Esbjerg,Selskabets ledelse har ansvaret for Ã¥rsregnskabet. Vores ansvar er pÃ¥ grundlag af vores review at udtrykke en konklusion om Ã¥rsregnskabet.,urn:ofk:oid:13385167,indberetninger-20180424,2.5122635,20655798.0,,2018-03-31T19:29:35.969Z,2014-02-10T23:00:00.000Z,regnskab,0.0,,2013-09-30,2012-10-01,13-357.873,2014-02-10T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20655798,2011-10-01,2011-10-01,c474,http://regnskaber.virk.dk/89755602/Y3ZyLmRrOi8vcGRmcy8yMDY1NTc5ODtBcFMyNDMwNjI7MjAxMjEwMDE7MjAxMzA5MzA7UjtS.pdf,http://regnskaber.virk.dk/89755602/Y3ZyLmRrOi8veGJybHMvWC05MUU4NDRFQi0yMDE0MDIxMF8xNDU1NDlfNzY3.xml,Esbjerg,6710.0,6715.0,Edison Park,anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2012/13 for opfyldt.,2014-01-13,2014-01-13,1998-01-01,2014-01-26,9228734.0,20655798.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2012/13 for R.K.R. Holding ApS.,Vi har efter aftale udfÃ¸rt review af Ã¥rsregnskabet for R.K.R. Holding ApS for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren RishÃ¸j,Jyske Bank A/S,R.K.R. Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Esbjerg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg,2013-09-30,2012-10-01,2014-01-13,Esbjerg,Selskabets ledelse har ansvaret for Ã¥rsregnskabet. Vores ansvar er pÃ¥ grundlag af vores review at udtrykke en konklusion om Ã¥rsregnskabet.,urn:ofk:oid:13385167,indberetninger-20180424,2.5122635,20655798.0,,2018-03-31T19:29:35.969Z,2014-02-10T23:00:00.000Z,regnskab,0.0,,2013-09-30,2012-10-01,13-357.873,2014-02-10T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20655798,2011-10-01,2011-10-01,c477,http://regnskaber.virk.dk/89755602/Y3ZyLmRrOi8vcGRmcy8yMDY1NTc5ODtBcFMyNDMwNjI7MjAxMjEwMDE7MjAxMzA5MzA7UjtS.pdf,http://regnskaber.virk.dk/89755602/Y3ZyLmRrOi8veGJybHMvWC05MUU4NDRFQi0yMDE0MDIxMF8xNDU1NDlfNzY3.xml,Esbjerg,6710.0,6715.0,Edison Park,anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2012/13 for opfyldt.,2014-01-13,2014-01-13,1998-01-01,2014-01-26,300000.0,20655798.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2012/13 for R.K.R. Holding ApS.,Vi har efter aftale udfÃ¸rt review af Ã¥rsregnskabet for R.K.R. Holding ApS for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren RishÃ¸j,Jyske Bank A/S,R.K.R. Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Esbjerg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg,2013-09-30,2012-10-01,2014-01-13,Esbjerg,Selskabets ledelse har ansvaret for Ã¥rsregnskabet. Vores ansvar er pÃ¥ grundlag af vores review at udtrykke en konklusion om Ã¥rsregnskabet.,urn:ofk:oid:13385167,indberetninger-20180424,2.5122635,20655798.0,,2018-03-31T19:29:35.969Z,2014-02-10T23:00:00.000Z,regnskab,0.0,,2013-09-30,2012-10-01,13-357.873,2014-02-10T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20655798,2011-10-01,2012-09-30,c109,http://regnskaber.virk.dk/89755602/Y3ZyLmRrOi8vcGRmcy8yMDY1NTc5ODtBcFMyNDMwNjI7MjAxMjEwMDE7MjAxMzA5MzA7UjtS.pdf,http://regnskaber.virk.dk/89755602/Y3ZyLmRrOi8veGJybHMvWC05MUU4NDRFQi0yMDE0MDIxMF8xNDU1NDlfNzY3.xml,Esbjerg,6710.0,6715.0,Edison Park,anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2012/13 for opfyldt.,2014-01-13,2014-01-13,1998-01-01,2014-01-26,,20655798.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2012/13 for R.K.R. Holding ApS.,Vi har efter aftale udfÃ¸rt review af Ã¥rsregnskabet for R.K.R. Holding ApS for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren RishÃ¸j,Jyske Bank A/S,R.K.R. Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Esbjerg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg,2013-09-30,2012-10-01,2014-01-13,Esbjerg,Selskabets ledelse har ansvaret for Ã¥rsregnskabet. Vores ansvar er pÃ¥ grundlag af vores review at udtrykke en konklusion om Ã¥rsregnskabet.,urn:ofk:oid:13385167,indberetninger-20180424,2.5122635,20655798.0,,2018-03-31T19:29:35.969Z,2014-02-10T23:00:00.000Z,regnskab,0.0,,2013-09-30,2012-10-01,13-357.873,2014-02-10T23:00:00.000Z,300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20655798,2011-10-01,2012-09-30,c123,http://regnskaber.virk.dk/89755602/Y3ZyLmRrOi8vcGRmcy8yMDY1NTc5ODtBcFMyNDMwNjI7MjAxMjEwMDE7MjAxMzA5MzA7UjtS.pdf,http://regnskaber.virk.dk/89755602/Y3ZyLmRrOi8veGJybHMvWC05MUU4NDRFQi0yMDE0MDIxMF8xNDU1NDlfNzY3.xml,Esbjerg,6710.0,6715.0,Edison Park,anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2012/13 for opfyldt.,2014-01-13,2014-01-13,1998-01-01,2014-01-26,,20655798.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2012/13 for R.K.R. Holding ApS.,Vi har efter aftale udfÃ¸rt review af Ã¥rsregnskabet for R.K.R. Holding ApS for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren RishÃ¸j,Jyske Bank A/S,R.K.R. Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Esbjerg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg,2013-09-30,2012-10-01,2014-01-13,Esbjerg,Selskabets ledelse har ansvaret for Ã¥rsregnskabet. Vores ansvar er pÃ¥ grundlag af vores review at udtrykke en konklusion om Ã¥rsregnskabet.,urn:ofk:oid:13385167,indberetninger-20180424,2.5122635,20655798.0,,2018-03-31T19:29:35.969Z,2014-02-10T23:00:00.000Z,regnskab,0.0,,2013-09-30,2012-10-01,13-357.873,2014-02-10T23:00:00.000Z,808276.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20655798,2011-10-01,2012-09-30,c3,http://regnskaber.virk.dk/89755602/Y3ZyLmRrOi8vcGRmcy8yMDY1NTc5ODtBcFMyNDMwNjI7MjAxMjEwMDE7MjAxMzA5MzA7UjtS.pdf,http://regnskaber.virk.dk/89755602/Y3ZyLmRrOi8veGJybHMvWC05MUU4NDRFQi0yMDE0MDIxMF8xNDU1NDlfNzY3.xml,Esbjerg,6710.0,6715.0,Edison Park,anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2012/13 for opfyldt.,2014-01-13,2014-01-13,1998-01-01,2014-01-26,,20655798.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2012/13 for R.K.R. Holding ApS.,Vi har efter aftale udfÃ¸rt review af Ã¥rsregnskabet for R.K.R. Holding ApS for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren RishÃ¸j,Jyske Bank A/S,R.K.R. Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Esbjerg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg,2013-09-30,2012-10-01,2014-01-13,Esbjerg,Selskabets ledelse har ansvaret for Ã¥rsregnskabet. Vores ansvar er pÃ¥ grundlag af vores review at udtrykke en konklusion om Ã¥rsregnskabet.,urn:ofk:oid:13385167,indberetninger-20180424,2.5122635,20655798.0,,2018-03-31T19:29:35.969Z,2014-02-10T23:00:00.000Z,regnskab,0.0,,2013-09-30,2012-10-01,13-357.873,2014-02-10T23:00:00.000Z,1108276.0,0.0,-33699.0,33699.0,102214.0,1618462.0,1482549.0,-33699.0,374273.0,,,,,,,,,,,,,,,,,,,,,,
20655798,2011-10-01,2012-09-30,c475,http://regnskaber.virk.dk/89755602/Y3ZyLmRrOi8vcGRmcy8yMDY1NTc5ODtBcFMyNDMwNjI7MjAxMjEwMDE7MjAxMzA5MzA7UjtS.pdf,http://regnskaber.virk.dk/89755602/Y3ZyLmRrOi8veGJybHMvWC05MUU4NDRFQi0yMDE0MDIxMF8xNDU1NDlfNzY3.xml,Esbjerg,6710.0,6715.0,Edison Park,anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2012/13 for opfyldt.,2014-01-13,2014-01-13,1998-01-01,2014-01-26,,20655798.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2012/13 for R.K.R. Holding ApS.,Vi har efter aftale udfÃ¸rt review af Ã¥rsregnskabet for R.K.R. Holding ApS for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren RishÃ¸j,Jyske Bank A/S,R.K.R. Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Esbjerg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg,2013-09-30,2012-10-01,2014-01-13,Esbjerg,Selskabets ledelse har ansvaret for Ã¥rsregnskabet. Vores ansvar er pÃ¥ grundlag af vores review at udtrykke en konklusion om Ã¥rsregnskabet.,urn:ofk:oid:13385167,indberetninger-20180424,2.5122635,20655798.0,,2018-03-31T19:29:35.969Z,2014-02-10T23:00:00.000Z,regnskab,0.0,,2013-09-30,2012-10-01,13-357.873,2014-02-10T23:00:00.000Z,808276.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20655798,2011-10-01,2012-09-30,c478,http://regnskaber.virk.dk/89755602/Y3ZyLmRrOi8vcGRmcy8yMDY1NTc5ODtBcFMyNDMwNjI7MjAxMjEwMDE7MjAxMzA5MzA7UjtS.pdf,http://regnskaber.virk.dk/89755602/Y3ZyLmRrOi8veGJybHMvWC05MUU4NDRFQi0yMDE0MDIxMF8xNDU1NDlfNzY3.xml,Esbjerg,6710.0,6715.0,Edison Park,anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2012/13 for opfyldt.,2014-01-13,2014-01-13,1998-01-01,2014-01-26,,20655798.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2012/13 for R.K.R. Holding ApS.,Vi har efter aftale udfÃ¸rt review af Ã¥rsregnskabet for R.K.R. Holding ApS for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren RishÃ¸j,Jyske Bank A/S,R.K.R. Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Esbjerg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg,2013-09-30,2012-10-01,2014-01-13,Esbjerg,Selskabets ledelse har ansvaret for Ã¥rsregnskabet. Vores ansvar er pÃ¥ grundlag af vores review at udtrykke en konklusion om Ã¥rsregnskabet.,urn:ofk:oid:13385167,indberetninger-20180424,2.5122635,20655798.0,,2018-03-31T19:29:35.969Z,2014-02-10T23:00:00.000Z,regnskab,0.0,,2013-09-30,2012-10-01,13-357.873,2014-02-10T23:00:00.000Z,,,,,,,,,,300000.0,300000.0,,,,,,,,,,,,,,,,,,,,
20655798,2012-09-30,2012-09-30,c4,http://regnskaber.virk.dk/89755602/Y3ZyLmRrOi8vcGRmcy8yMDY1NTc5ODtBcFMyNDMwNjI7MjAxMjEwMDE7MjAxMzA5MzA7UjtS.pdf,http://regnskaber.virk.dk/89755602/Y3ZyLmRrOi8veGJybHMvWC05MUU4NDRFQi0yMDE0MDIxMF8xNDU1NDlfNzY3.xml,Esbjerg,6710.0,6715.0,Edison Park,anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2012/13 for opfyldt.,2014-01-13,2014-01-13,1998-01-01,2014-01-26,10837010.0,20655798.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2012/13 for R.K.R. Holding ApS.,Vi har efter aftale udfÃ¸rt review af Ã¥rsregnskabet for R.K.R. Holding ApS for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren RishÃ¸j,Jyske Bank A/S,R.K.R. Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Esbjerg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg,2013-09-30,2012-10-01,2014-01-13,Esbjerg,Selskabets ledelse har ansvaret for Ã¥rsregnskabet. Vores ansvar er pÃ¥ grundlag af vores review at udtrykke en konklusion om Ã¥rsregnskabet.,urn:ofk:oid:13385167,indberetninger-20180424,2.5122635,20655798.0,,2018-03-31T19:29:35.969Z,2014-02-10T23:00:00.000Z,regnskab,0.0,,2013-09-30,2012-10-01,13-357.873,2014-02-10T23:00:00.000Z,,,,,,,,,,,,10861170.0,103194.0,500000.0,10861170.0,10861170.0,20000.0,10620996.0,20000.0,41315.0,300000.0,4160.0,4160.0,10037010.0,10620996.0,20000.0,136980.0,0.0,95665.0,,
20655798,2012-09-30,2012-09-30,c452,http://regnskaber.virk.dk/89755602/Y3ZyLmRrOi8vcGRmcy8yMDY1NTc5ODtBcFMyNDMwNjI7MjAxMjEwMDE7MjAxMzA5MzA7UjtS.pdf,http://regnskaber.virk.dk/89755602/Y3ZyLmRrOi8veGJybHMvWC05MUU4NDRFQi0yMDE0MDIxMF8xNDU1NDlfNzY3.xml,Esbjerg,6710.0,6715.0,Edison Park,anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2012/13 for opfyldt.,2014-01-13,2014-01-13,1998-01-01,2014-01-26,500000.0,20655798.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2012/13 for R.K.R. Holding ApS.,Vi har efter aftale udfÃ¸rt review af Ã¥rsregnskabet for R.K.R. Holding ApS for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren RishÃ¸j,Jyske Bank A/S,R.K.R. Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Esbjerg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg,2013-09-30,2012-10-01,2014-01-13,Esbjerg,Selskabets ledelse har ansvaret for Ã¥rsregnskabet. Vores ansvar er pÃ¥ grundlag af vores review at udtrykke en konklusion om Ã¥rsregnskabet.,urn:ofk:oid:13385167,indberetninger-20180424,2.5122635,20655798.0,,2018-03-31T19:29:35.969Z,2014-02-10T23:00:00.000Z,regnskab,0.0,,2013-09-30,2012-10-01,13-357.873,2014-02-10T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
