entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,ExternalExpenses,GrossResult,IdentificationNumberCvrOfReportingEntity,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,TaxExpense,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherReserves,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivables
31171857,2014-01-01,2014-12-31,c2,http://regnskaber.virk.dk/75817113/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzE3LzFlL2U4LzIyYjMtNGE0Ny04MWI1LTc3ZTA3N2Q5ODEwMQ.xhtml,http://regnskaber.virk.dk/75817113/ZG9rdW1lbnRsYWdlcjovLzAzLzA5L2Y2LzM5L2RmL2Y5ZWItNDFhYy1iZDllLTYyMGJhNjcwNDI3MQ.pdf,http://regnskaber.virk.dk/75817113/ZG9rdW1lbnRsYWdlcjovLzAzLzE5LzY5LzA2LzIxLzk4NGEtNGMyNy1hMWI0LTUzZmNjYTYwMWRhZg.xml,SÃ¸nderborg,6400.0,40.0,Perlevej,Aabenraa,6200.0,20.0,GrÃ¥stenvej,9310 Vodskov,Havremarken 25,"Regnskabsklasse B, mikrovirksomhed",2016-01-30,2016-02-18,1875.0,-1875.0,31171857.0,19627.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Kaj Larsen,Jan FjordbÃ¦k,Kreditbanken,FJORDBÃK HOLDING ApS,Kaj Larsen,1051.0,710.0,Felsted,2014-01-01,2014-12-31,17961.0,17411.0,-1875.0,2015-12-31,2015-01-01,-550.0,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:22005871,indberetninger-20180424,2.5955422,31171857.0,,2018-03-28T21:01:41.267Z,2016-02-19T13:49:52.617Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AP-44-GP,2016-02-19T13:49:52.847Z,,,,,,,,,,,,,,,,,,,,
31171857,2014-01-01,2014-12-31,c4,http://regnskaber.virk.dk/75817113/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzE3LzFlL2U4LzIyYjMtNGE0Ny04MWI1LTc3ZTA3N2Q5ODEwMQ.xhtml,http://regnskaber.virk.dk/75817113/ZG9rdW1lbnRsYWdlcjovLzAzLzA5L2Y2LzM5L2RmL2Y5ZWItNDFhYy1iZDllLTYyMGJhNjcwNDI3MQ.pdf,http://regnskaber.virk.dk/75817113/ZG9rdW1lbnRsYWdlcjovLzAzLzE5LzY5LzA2LzIxLzk4NGEtNGMyNy1hMWI0LTUzZmNjYTYwMWRhZg.xml,SÃ¸nderborg,6400.0,40.0,Perlevej,Aabenraa,6200.0,20.0,GrÃ¥stenvej,9310 Vodskov,Havremarken 25,"Regnskabsklasse B, mikrovirksomhed",2016-01-30,2016-02-18,,,31171857.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Kaj Larsen,Jan FjordbÃ¦k,Kreditbanken,FJORDBÃK HOLDING ApS,Kaj Larsen,,,Felsted,2014-01-01,2014-12-31,0.0,,,2015-12-31,2015-01-01,,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:22005871,indberetninger-20180424,2.5955422,31171857.0,,2018-03-28T21:01:41.267Z,2016-02-19T13:49:52.617Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AP-44-GP,2016-02-19T13:49:52.847Z,,,,,,,,,,,,,,,,,,,,
31171857,2014-01-01,2014-12-31,c7,http://regnskaber.virk.dk/75817113/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzE3LzFlL2U4LzIyYjMtNGE0Ny04MWI1LTc3ZTA3N2Q5ODEwMQ.xhtml,http://regnskaber.virk.dk/75817113/ZG9rdW1lbnRsYWdlcjovLzAzLzA5L2Y2LzM5L2RmL2Y5ZWItNDFhYy1iZDllLTYyMGJhNjcwNDI3MQ.pdf,http://regnskaber.virk.dk/75817113/ZG9rdW1lbnRsYWdlcjovLzAzLzE5LzY5LzA2LzIxLzk4NGEtNGMyNy1hMWI0LTUzZmNjYTYwMWRhZg.xml,SÃ¸nderborg,6400.0,40.0,Perlevej,Aabenraa,6200.0,20.0,GrÃ¥stenvej,9310 Vodskov,Havremarken 25,"Regnskabsklasse B, mikrovirksomhed",2016-01-30,2016-02-18,,,31171857.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Kaj Larsen,Jan FjordbÃ¦k,Kreditbanken,FJORDBÃK HOLDING ApS,Kaj Larsen,,,Felsted,2014-01-01,2014-12-31,17961.0,,,2015-12-31,2015-01-01,,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:22005871,indberetninger-20180424,2.5955422,31171857.0,,2018-03-28T21:01:41.267Z,2016-02-19T13:49:52.617Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AP-44-GP,2016-02-19T13:49:52.847Z,,,,,,,,,,,,,,,,,,,,
31171857,2014-12-31,2014-12-31,c9,http://regnskaber.virk.dk/75817113/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzE3LzFlL2U4LzIyYjMtNGE0Ny04MWI1LTc3ZTA3N2Q5ODEwMQ.xhtml,http://regnskaber.virk.dk/75817113/ZG9rdW1lbnRsYWdlcjovLzAzLzA5L2Y2LzM5L2RmL2Y5ZWItNDFhYy1iZDllLTYyMGJhNjcwNDI3MQ.pdf,http://regnskaber.virk.dk/75817113/ZG9rdW1lbnRsYWdlcjovLzAzLzE5LzY5LzA2LzIxLzk4NGEtNGMyNy1hMWI0LTUzZmNjYTYwMWRhZg.xml,SÃ¸nderborg,6400.0,40.0,Perlevej,Aabenraa,6200.0,20.0,GrÃ¥stenvej,9310 Vodskov,Havremarken 25,"Regnskabsklasse B, mikrovirksomhed",2016-01-30,2016-02-18,,,31171857.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Kaj Larsen,Jan FjordbÃ¦k,Kreditbanken,FJORDBÃK HOLDING ApS,Kaj Larsen,,,Felsted,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:22005871,indberetninger-20180424,2.5955422,31171857.0,,2018-03-28T21:01:41.267Z,2016-02-19T13:49:52.617Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AP-44-GP,2016-02-19T13:49:52.847Z,235903.0,125000.0,1305.0,310.0,235903.0,235903.0,0.0,234598.0,234598.0,234598.0,0.0,0.0,0.0,110903.0,0.0,0.0,1305.0,445.0,0.0,550.0
31171857,2015-01-01,2015-12-31,c0,http://regnskaber.virk.dk/75817113/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzE3LzFlL2U4LzIyYjMtNGE0Ny04MWI1LTc3ZTA3N2Q5ODEwMQ.xhtml,http://regnskaber.virk.dk/75817113/ZG9rdW1lbnRsYWdlcjovLzAzLzA5L2Y2LzM5L2RmL2Y5ZWItNDFhYy1iZDllLTYyMGJhNjcwNDI3MQ.pdf,http://regnskaber.virk.dk/75817113/ZG9rdW1lbnRsYWdlcjovLzAzLzE5LzY5LzA2LzIxLzk4NGEtNGMyNy1hMWI0LTUzZmNjYTYwMWRhZg.xml,SÃ¸nderborg,6400.0,40.0,Perlevej,Aabenraa,6200.0,20.0,GrÃ¥stenvej,9310 Vodskov,Havremarken 25,"Regnskabsklasse B, mikrovirksomhed",2016-01-30,2016-02-18,938.0,-938.0,31171857.0,160494.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Kaj Larsen,Jan FjordbÃ¦k,Kreditbanken,FJORDBÃK HOLDING ApS,Kaj Larsen,15.0,4.0,Felsted,2014-01-01,2014-12-31,159731.0,159545.0,-938.0,2015-12-31,2015-01-01,-186.0,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:22005871,indberetninger-20180424,2.5955422,31171857.0,,2018-03-28T21:01:41.267Z,2016-02-19T13:49:52.617Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AP-44-GP,2016-02-19T13:49:52.847Z,,,,,,,,,,,,,,,,,,,,
31171857,2015-01-01,2015-12-31,c1,http://regnskaber.virk.dk/75817113/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzE3LzFlL2U4LzIyYjMtNGE0Ny04MWI1LTc3ZTA3N2Q5ODEwMQ.xhtml,http://regnskaber.virk.dk/75817113/ZG9rdW1lbnRsYWdlcjovLzAzLzA5L2Y2LzM5L2RmL2Y5ZWItNDFhYy1iZDllLTYyMGJhNjcwNDI3MQ.pdf,http://regnskaber.virk.dk/75817113/ZG9rdW1lbnRsYWdlcjovLzAzLzE5LzY5LzA2LzIxLzk4NGEtNGMyNy1hMWI0LTUzZmNjYTYwMWRhZg.xml,SÃ¸nderborg,6400.0,40.0,Perlevej,Aabenraa,6200.0,20.0,GrÃ¥stenvej,9310 Vodskov,Havremarken 25,"Regnskabsklasse B, mikrovirksomhed",2016-01-30,2016-02-18,,,31171857.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Kaj Larsen,Jan FjordbÃ¦k,Kreditbanken,FJORDBÃK HOLDING ApS,Kaj Larsen,,,Felsted,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:22005871,indberetninger-20180424,2.5955422,31171857.0,,2018-03-28T21:01:41.267Z,2016-02-19T13:49:52.617Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AP-44-GP,2016-02-19T13:49:52.847Z,,,,,,,,,,,,,,,,,,,,
31171857,2015-01-01,2015-12-31,c3,http://regnskaber.virk.dk/75817113/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzE3LzFlL2U4LzIyYjMtNGE0Ny04MWI1LTc3ZTA3N2Q5ODEwMQ.xhtml,http://regnskaber.virk.dk/75817113/ZG9rdW1lbnRsYWdlcjovLzAzLzA5L2Y2LzM5L2RmL2Y5ZWItNDFhYy1iZDllLTYyMGJhNjcwNDI3MQ.pdf,http://regnskaber.virk.dk/75817113/ZG9rdW1lbnRsYWdlcjovLzAzLzE5LzY5LzA2LzIxLzk4NGEtNGMyNy1hMWI0LTUzZmNjYTYwMWRhZg.xml,SÃ¸nderborg,6400.0,40.0,Perlevej,Aabenraa,6200.0,20.0,GrÃ¥stenvej,9310 Vodskov,Havremarken 25,"Regnskabsklasse B, mikrovirksomhed",2016-01-30,2016-02-18,,,31171857.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Kaj Larsen,Jan FjordbÃ¦k,Kreditbanken,FJORDBÃK HOLDING ApS,Kaj Larsen,,,Felsted,2014-01-01,2014-12-31,40000.0,,,2015-12-31,2015-01-01,,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:22005871,indberetninger-20180424,2.5955422,31171857.0,,2018-03-28T21:01:41.267Z,2016-02-19T13:49:52.617Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AP-44-GP,2016-02-19T13:49:52.847Z,,,,,,,,,,,,,,,,,,,,
31171857,2015-01-01,2015-12-31,c5,http://regnskaber.virk.dk/75817113/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzE3LzFlL2U4LzIyYjMtNGE0Ny04MWI1LTc3ZTA3N2Q5ODEwMQ.xhtml,http://regnskaber.virk.dk/75817113/ZG9rdW1lbnRsYWdlcjovLzAzLzA5L2Y2LzM5L2RmL2Y5ZWItNDFhYy1iZDllLTYyMGJhNjcwNDI3MQ.pdf,http://regnskaber.virk.dk/75817113/ZG9rdW1lbnRsYWdlcjovLzAzLzE5LzY5LzA2LzIxLzk4NGEtNGMyNy1hMWI0LTUzZmNjYTYwMWRhZg.xml,SÃ¸nderborg,6400.0,40.0,Perlevej,Aabenraa,6200.0,20.0,GrÃ¥stenvej,9310 Vodskov,Havremarken 25,"Regnskabsklasse B, mikrovirksomhed",2016-01-30,2016-02-18,,,31171857.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Kaj Larsen,Jan FjordbÃ¦k,Kreditbanken,FJORDBÃK HOLDING ApS,Kaj Larsen,,,Felsted,2014-01-01,2014-12-31,184382.0,,,2015-12-31,2015-01-01,,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:22005871,indberetninger-20180424,2.5955422,31171857.0,,2018-03-28T21:01:41.267Z,2016-02-19T13:49:52.617Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AP-44-GP,2016-02-19T13:49:52.847Z,,,,,,,,,,,,,,,,,,,,
31171857,2015-01-01,2015-12-31,c6,http://regnskaber.virk.dk/75817113/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzE3LzFlL2U4LzIyYjMtNGE0Ny04MWI1LTc3ZTA3N2Q5ODEwMQ.xhtml,http://regnskaber.virk.dk/75817113/ZG9rdW1lbnRsYWdlcjovLzAzLzA5L2Y2LzM5L2RmL2Y5ZWItNDFhYy1iZDllLTYyMGJhNjcwNDI3MQ.pdf,http://regnskaber.virk.dk/75817113/ZG9rdW1lbnRsYWdlcjovLzAzLzE5LzY5LzA2LzIxLzk4NGEtNGMyNy1hMWI0LTUzZmNjYTYwMWRhZg.xml,SÃ¸nderborg,6400.0,40.0,Perlevej,Aabenraa,6200.0,20.0,GrÃ¥stenvej,9310 Vodskov,Havremarken 25,"Regnskabsklasse B, mikrovirksomhed",2016-01-30,2016-02-18,,,31171857.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Kaj Larsen,Jan FjordbÃ¦k,Kreditbanken,FJORDBÃK HOLDING ApS,Kaj Larsen,,,Felsted,2014-01-01,2014-12-31,-64651.0,,,2015-12-31,2015-01-01,,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:22005871,indberetninger-20180424,2.5955422,31171857.0,,2018-03-28T21:01:41.267Z,2016-02-19T13:49:52.617Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AP-44-GP,2016-02-19T13:49:52.847Z,,,,,,,,,,,,,,,,,,,,
31171857,2015-12-31,2015-12-31,c8,http://regnskaber.virk.dk/75817113/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzE3LzFlL2U4LzIyYjMtNGE0Ny04MWI1LTc3ZTA3N2Q5ODEwMQ.xhtml,http://regnskaber.virk.dk/75817113/ZG9rdW1lbnRsYWdlcjovLzAzLzA5L2Y2LzM5L2RmL2Y5ZWItNDFhYy1iZDllLTYyMGJhNjcwNDI3MQ.pdf,http://regnskaber.virk.dk/75817113/ZG9rdW1lbnRsYWdlcjovLzAzLzE5LzY5LzA2LzIxLzk4NGEtNGMyNy1hMWI0LTUzZmNjYTYwMWRhZg.xml,SÃ¸nderborg,6400.0,40.0,Perlevej,Aabenraa,6200.0,20.0,GrÃ¥stenvej,9310 Vodskov,Havremarken 25,"Regnskabsklasse B, mikrovirksomhed",2016-01-30,2016-02-18,,,31171857.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Kaj Larsen,Jan FjordbÃ¦k,Kreditbanken,FJORDBÃK HOLDING ApS,Kaj Larsen,,,Felsted,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:22005871,indberetninger-20180424,2.5955422,31171857.0,,2018-03-28T21:01:41.267Z,2016-02-19T13:49:52.617Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AP-44-GP,2016-02-19T13:49:52.847Z,453951.0,125000.0,58859.0,273.0,395635.0,453951.0,58316.0,395092.0,395092.0,395092.0,184382.0,58586.0,40000.0,46253.0,58316.0,503.0,58859.0,0.0,57813.0,0.0
