entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AdditionsToPropertyPlantAndEquipment,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,Equity,FaxNumberOfReportingEntity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,InterestExpenseAssignedToGroupEnterprises,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,PostemploymentBenefitExpense,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,WritedownsOfCurrentAssetsOtherThanCurrentFinancialAssets,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,DepositsLongtermInvestmentsAndReceivables,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,LongtermPayablesToGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,AddressOfAuditorCountry,EmailOfAuditor,NameAndSurnameOfMemberOfSupervisoryBoard,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,NameAndSurnameOfAuditor,NameOfAuditFirm,TelephoneNumberOfAuditor
19948692,2014-05-01,2014-05-01,c720,,http://regnskaber.virk.dk/29684991/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzg5LzFmLzhhLzJiYmEtNDRjZC1hOGE5LTA3ZDdhZWNkYWEyMw.pdf,http://regnskaber.virk.dk/29684991/ZG9rdW1lbnRsYWdlcjovLzAzLzZiL2ZjL2ExLzBmLzdiZGItNDk3Zi1hZGU5LTg0MDZjMjQ5MGZkMQ.xml,46884.0,KÃ¸benhavn K,1256.0,24.0,Amaliegade,"2000, Frederiksberg","Dirch Passers AllÃ©, 76",aktionÃ¦rerne,Regnskabsklasse B,2016-10-11,2016-10-11,1996-12-15,2016-10-11,500000.0,33 28 85 01,19948692.0,29442789.0,Ãrsrapport,Julian C. Slater,Kai Peter David ThorngÃ¥rd Hammerich,Korn/Ferry International A/S,"Redmark, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn K,KÃ¸benhavn,2016-04-30,2015-05-01,2016-10-11,KÃ¸benhavn,33 28 85 00,RevisionspÃ¥tegning,urn:ofk:oid:23097807,indberetninger-20180424,2.5124211,19948692.0,,2018-03-28T18:33:31.320Z,2016-10-28T11:02:54.678Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-BG-14-PV,2016-10-28T11:02:54.817Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19948692,2014-05-01,2014-05-01,c741,,http://regnskaber.virk.dk/29684991/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzg5LzFmLzhhLzJiYmEtNDRjZC1hOGE5LTA3ZDdhZWNkYWEyMw.pdf,http://regnskaber.virk.dk/29684991/ZG9rdW1lbnRsYWdlcjovLzAzLzZiL2ZjL2ExLzBmLzdiZGItNDk3Zi1hZGU5LTg0MDZjMjQ5MGZkMQ.xml,46884.0,KÃ¸benhavn K,1256.0,24.0,Amaliegade,"2000, Frederiksberg","Dirch Passers AllÃ©, 76",aktionÃ¦rerne,Regnskabsklasse B,2016-10-11,2016-10-11,1996-12-15,2016-10-11,4279919.0,33 28 85 01,19948692.0,29442789.0,Ãrsrapport,Julian C. Slater,Kai Peter David ThorngÃ¥rd Hammerich,Korn/Ferry International A/S,"Redmark, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn K,KÃ¸benhavn,2016-04-30,2015-05-01,2016-10-11,KÃ¸benhavn,33 28 85 00,RevisionspÃ¥tegning,urn:ofk:oid:23097807,indberetninger-20180424,2.5124211,19948692.0,,2018-03-28T18:33:31.320Z,2016-10-28T11:02:54.678Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-BG-14-PV,2016-10-28T11:02:54.817Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19948692,2014-05-01,2015-04-30,c123,,http://regnskaber.virk.dk/29684991/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzg5LzFmLzhhLzJiYmEtNDRjZC1hOGE5LTA3ZDdhZWNkYWEyMw.pdf,http://regnskaber.virk.dk/29684991/ZG9rdW1lbnRsYWdlcjovLzAzLzZiL2ZjL2ExLzBmLzdiZGItNDk3Zi1hZGU5LTg0MDZjMjQ5MGZkMQ.xml,46884.0,KÃ¸benhavn K,1256.0,24.0,Amaliegade,"2000, Frederiksberg","Dirch Passers AllÃ©, 76",aktionÃ¦rerne,Regnskabsklasse B,2016-10-11,2016-10-11,1996-12-15,2016-10-11,,33 28 85 01,19948692.0,29442789.0,Ãrsrapport,Julian C. Slater,Kai Peter David ThorngÃ¥rd Hammerich,Korn/Ferry International A/S,"Redmark, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn K,KÃ¸benhavn,2016-04-30,2015-05-01,2016-10-11,KÃ¸benhavn,33 28 85 00,RevisionspÃ¥tegning,urn:ofk:oid:23097807,indberetninger-20180424,2.5124211,19948692.0,,2018-03-28T18:33:31.320Z,2016-10-28T11:02:54.678Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-BG-14-PV,2016-10-28T11:02:54.817Z,-6651835.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19948692,2014-05-01,2015-04-30,c3,,http://regnskaber.virk.dk/29684991/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzg5LzFmLzhhLzJiYmEtNDRjZC1hOGE5LTA3ZDdhZWNkYWEyMw.pdf,http://regnskaber.virk.dk/29684991/ZG9rdW1lbnRsYWdlcjovLzAzLzZiL2ZjL2ExLzBmLzdiZGItNDk3Zi1hZGU5LTg0MDZjMjQ5MGZkMQ.xml,46884.0,KÃ¸benhavn K,1256.0,24.0,Amaliegade,"2000, Frederiksberg","Dirch Passers AllÃ©, 76",aktionÃ¦rerne,Regnskabsklasse B,2016-10-11,2016-10-11,1996-12-15,2016-10-11,,33 28 85 01,19948692.0,29442789.0,Ãrsrapport,Julian C. Slater,Kai Peter David ThorngÃ¥rd Hammerich,Korn/Ferry International A/S,"Redmark, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn K,KÃ¸benhavn,2016-04-30,2015-05-01,2016-10-11,KÃ¸benhavn,33 28 85 00,RevisionspÃ¥tegning,urn:ofk:oid:23097807,indberetninger-20180424,2.5124211,19948692.0,,2018-03-28T18:33:31.320Z,2016-10-28T11:02:54.678Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-BG-14-PV,2016-10-28T11:02:54.817Z,-6651835.0,88972.0,9326212.0,2773679.0,0.0,1894410.0,0.0,-58930.0,0.0,313226.0,-6626515.0,-6567585.0,36490.0,25320.0,7082086.0,-73920.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19948692,2014-05-01,2015-04-30,c742,,http://regnskaber.virk.dk/29684991/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzg5LzFmLzhhLzJiYmEtNDRjZC1hOGE5LTA3ZDdhZWNkYWEyMw.pdf,http://regnskaber.virk.dk/29684991/ZG9rdW1lbnRsYWdlcjovLzAzLzZiL2ZjL2ExLzBmLzdiZGItNDk3Zi1hZGU5LTg0MDZjMjQ5MGZkMQ.xml,46884.0,KÃ¸benhavn K,1256.0,24.0,Amaliegade,"2000, Frederiksberg","Dirch Passers AllÃ©, 76",aktionÃ¦rerne,Regnskabsklasse B,2016-10-11,2016-10-11,1996-12-15,2016-10-11,,33 28 85 01,19948692.0,29442789.0,Ãrsrapport,Julian C. Slater,Kai Peter David ThorngÃ¥rd Hammerich,Korn/Ferry International A/S,"Redmark, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn K,KÃ¸benhavn,2016-04-30,2015-05-01,2016-10-11,KÃ¸benhavn,33 28 85 00,RevisionspÃ¥tegning,urn:ofk:oid:23097807,indberetninger-20180424,2.5124211,19948692.0,,2018-03-28T18:33:31.320Z,2016-10-28T11:02:54.678Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-BG-14-PV,2016-10-28T11:02:54.817Z,-6651835.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19948692,2015-04-30,2015-04-30,c4,,http://regnskaber.virk.dk/29684991/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzg5LzFmLzhhLzJiYmEtNDRjZC1hOGE5LTA3ZDdhZWNkYWEyMw.pdf,http://regnskaber.virk.dk/29684991/ZG9rdW1lbnRsYWdlcjovLzAzLzZiL2ZjL2ExLzBmLzdiZGItNDk3Zi1hZGU5LTg0MDZjMjQ5MGZkMQ.xml,46884.0,KÃ¸benhavn K,1256.0,24.0,Amaliegade,"2000, Frederiksberg","Dirch Passers AllÃ©, 76",aktionÃ¦rerne,Regnskabsklasse B,2016-10-11,2016-10-11,1996-12-15,2016-10-11,-1871916.0,33 28 85 01,19948692.0,29442789.0,Ãrsrapport,Julian C. Slater,Kai Peter David ThorngÃ¥rd Hammerich,Korn/Ferry International A/S,"Redmark, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn K,KÃ¸benhavn,2016-04-30,2015-05-01,2016-10-11,KÃ¸benhavn,33 28 85 00,RevisionspÃ¥tegning,urn:ofk:oid:23097807,indberetninger-20180424,2.5124211,19948692.0,,2018-03-28T18:33:31.320Z,2016-10-28T11:02:54.678Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-BG-14-PV,2016-10-28T11:02:54.817Z,,,,,,,,,,,,,,,,,9663306.0,2341344.0,500000.0,9185625.0,27223.0,5159009.0,291212.0,186469.0,9663306.0,11535222.0,291212.0,0.0,0.0,477681.0,7533154.0,0.0,186469.0,-2371916.0,68131.0,11535222.0,3876673.0,6844281.0,299804.0,57264.0,1358245.0,,,,,,,,,,,,,,
19948692,2015-04-30,2015-04-30,c722,,http://regnskaber.virk.dk/29684991/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzg5LzFmLzhhLzJiYmEtNDRjZC1hOGE5LTA3ZDdhZWNkYWEyMw.pdf,http://regnskaber.virk.dk/29684991/ZG9rdW1lbnRsYWdlcjovLzAzLzZiL2ZjL2ExLzBmLzdiZGItNDk3Zi1hZGU5LTg0MDZjMjQ5MGZkMQ.xml,46884.0,KÃ¸benhavn K,1256.0,24.0,Amaliegade,"2000, Frederiksberg","Dirch Passers AllÃ©, 76",aktionÃ¦rerne,Regnskabsklasse B,2016-10-11,2016-10-11,1996-12-15,2016-10-11,500000.0,33 28 85 01,19948692.0,29442789.0,Ãrsrapport,Julian C. Slater,Kai Peter David ThorngÃ¥rd Hammerich,Korn/Ferry International A/S,"Redmark, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn K,KÃ¸benhavn,2016-04-30,2015-05-01,2016-10-11,KÃ¸benhavn,33 28 85 00,RevisionspÃ¥tegning,urn:ofk:oid:23097807,indberetninger-20180424,2.5124211,19948692.0,,2018-03-28T18:33:31.320Z,2016-10-28T11:02:54.678Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-BG-14-PV,2016-10-28T11:02:54.817Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19948692,2015-04-30,2015-04-30,c743,,http://regnskaber.virk.dk/29684991/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzg5LzFmLzhhLzJiYmEtNDRjZC1hOGE5LTA3ZDdhZWNkYWEyMw.pdf,http://regnskaber.virk.dk/29684991/ZG9rdW1lbnRsYWdlcjovLzAzLzZiL2ZjL2ExLzBmLzdiZGItNDk3Zi1hZGU5LTg0MDZjMjQ5MGZkMQ.xml,46884.0,KÃ¸benhavn K,1256.0,24.0,Amaliegade,"2000, Frederiksberg","Dirch Passers AllÃ©, 76",aktionÃ¦rerne,Regnskabsklasse B,2016-10-11,2016-10-11,1996-12-15,2016-10-11,-2371916.0,33 28 85 01,19948692.0,29442789.0,Ãrsrapport,Julian C. Slater,Kai Peter David ThorngÃ¥rd Hammerich,Korn/Ferry International A/S,"Redmark, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn K,KÃ¸benhavn,2016-04-30,2015-05-01,2016-10-11,KÃ¸benhavn,33 28 85 00,RevisionspÃ¥tegning,urn:ofk:oid:23097807,indberetninger-20180424,2.5124211,19948692.0,,2018-03-28T18:33:31.320Z,2016-10-28T11:02:54.678Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-BG-14-PV,2016-10-28T11:02:54.817Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19948692,2015-05-01,2015-05-01,c160,,http://regnskaber.virk.dk/29684991/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzg5LzFmLzhhLzJiYmEtNDRjZC1hOGE5LTA3ZDdhZWNkYWEyMw.pdf,http://regnskaber.virk.dk/29684991/ZG9rdW1lbnRsYWdlcjovLzAzLzZiL2ZjL2ExLzBmLzdiZGItNDk3Zi1hZGU5LTg0MDZjMjQ5MGZkMQ.xml,46884.0,KÃ¸benhavn K,1256.0,24.0,Amaliegade,"2000, Frederiksberg","Dirch Passers AllÃ©, 76",aktionÃ¦rerne,Regnskabsklasse B,2016-10-11,2016-10-11,1996-12-15,2016-10-11,,33 28 85 01,19948692.0,29442789.0,Ãrsrapport,Julian C. Slater,Kai Peter David ThorngÃ¥rd Hammerich,Korn/Ferry International A/S,"Redmark, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn K,KÃ¸benhavn,2016-04-30,2015-05-01,2016-10-11,KÃ¸benhavn,33 28 85 00,RevisionspÃ¥tegning,urn:ofk:oid:23097807,indberetninger-20180424,2.5124211,19948692.0,,2018-03-28T18:33:31.320Z,2016-10-28T11:02:54.678Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-BG-14-PV,2016-10-28T11:02:54.817Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,980207.0,1126782.0,,,,,,,,,,,,
19948692,2015-05-01,2015-05-01,c181,,http://regnskaber.virk.dk/29684991/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzg5LzFmLzhhLzJiYmEtNDRjZC1hOGE5LTA3ZDdhZWNkYWEyMw.pdf,http://regnskaber.virk.dk/29684991/ZG9rdW1lbnRsYWdlcjovLzAzLzZiL2ZjL2ExLzBmLzdiZGItNDk3Zi1hZGU5LTg0MDZjMjQ5MGZkMQ.xml,46884.0,KÃ¸benhavn K,1256.0,24.0,Amaliegade,"2000, Frederiksberg","Dirch Passers AllÃ©, 76",aktionÃ¦rerne,Regnskabsklasse B,2016-10-11,2016-10-11,1996-12-15,2016-10-11,500000.0,33 28 85 01,19948692.0,29442789.0,Ãrsrapport,Julian C. Slater,Kai Peter David ThorngÃ¥rd Hammerich,Korn/Ferry International A/S,"Redmark, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn K,KÃ¸benhavn,2016-04-30,2015-05-01,2016-10-11,KÃ¸benhavn,33 28 85 00,RevisionspÃ¥tegning,urn:ofk:oid:23097807,indberetninger-20180424,2.5124211,19948692.0,,2018-03-28T18:33:31.320Z,2016-10-28T11:02:54.678Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-BG-14-PV,2016-10-28T11:02:54.817Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
