entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AdditionsToPropertyPlantAndEquipment,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,Equity,FaxNumberOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecognisedButNotOwnedAssets,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,AverageNumberOfEmployees,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,InterestExpenseAssignedToGroupEnterprises,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,PostemploymentBenefitExpense,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,IncreaseOfCapital,TransferredFromSharePremium,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,LongtermPayablesToGroupEnterprises,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,SharePremium,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfCostOfSales,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,IdentificationOfApprovedAnnualReport,ManagementsStatementAboutManagementsReview,RecommendationForApprovalOfAnnualReportByGeneralMeeting,NameAndSurnameOfMemberOfSupervisoryBoard
19948692,2016-05-01,2016-05-01,c704,,http://regnskaber.virk.dk/29684991/ZG9rdW1lbnRsYWdlcjovLzAzL2MwL2Y3Lzc1L2Q0LzQ5OTctNDM1Mi05ZGM0LWU1MjA2N2NhZDhlZA.pdf,http://regnskaber.virk.dk/29684991/ZG9rdW1lbnRsYWdlcjovLzAzLzMzL2M1L2MyL2QwL2VlZTgtNGIzYS1hNjZiLTEyODQ3NjgzMWRlNg.xml,913634.0,Danmark,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,KÃ¸benhavn K,1050.0,8.0,Kongens Nytorv,2000 Frederiksberg,Dirch Passers Alle 76,aktionÃ¦rerne,Regnskabsklasse B,2018-10-26,2018-10-26,1996-12-15,2018-10-26,148777.0,statsautoriseret revisor,500000.0,33 28 85 01,30700228.0,19948692.0,29442789.0,mne26736,Ãrsrapport,Kim Thomsen,Julian C. Slater,Kai Peter David ThorngÃ¥rd Hammerich,"Ernst & Young, Godkendt Revisionspartnerselskab",Korn/Ferry International A/S,Redmark,KÃ¸benhavn K,2016-05-01,2017-04-30,0.0,KÃ¸benhavn,2018-04-30,2017-05-01,2018-10-26,KÃ¸benhavn,33 28 85 00,RevisionspÃ¥tegning,urn:ofk:oid:26254480,indberetninger-20180424,2.5124327999999996,19948692.0,AWbKeC9p5OzuYdPkF2yr,2018-10-31T14:13:29.173Z,2018-10-31T14:12:42.946Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-DH-30-ZK,2018-10-31T14:12:43.330Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19948692,2016-05-01,2016-05-01,c710,,http://regnskaber.virk.dk/29684991/ZG9rdW1lbnRsYWdlcjovLzAzL2MwL2Y3Lzc1L2Q0LzQ5OTctNDM1Mi05ZGM0LWU1MjA2N2NhZDhlZA.pdf,http://regnskaber.virk.dk/29684991/ZG9rdW1lbnRsYWdlcjovLzAzLzMzL2M1L2MyL2QwL2VlZTgtNGIzYS1hNjZiLTEyODQ3NjgzMWRlNg.xml,913634.0,Danmark,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,KÃ¸benhavn K,1050.0,8.0,Kongens Nytorv,2000 Frederiksberg,Dirch Passers Alle 76,aktionÃ¦rerne,Regnskabsklasse B,2018-10-26,2018-10-26,1996-12-15,2018-10-26,148777.0,statsautoriseret revisor,0.0,33 28 85 01,30700228.0,19948692.0,29442789.0,mne26736,Ãrsrapport,Kim Thomsen,Julian C. Slater,Kai Peter David ThorngÃ¥rd Hammerich,"Ernst & Young, Godkendt Revisionspartnerselskab",Korn/Ferry International A/S,Redmark,KÃ¸benhavn K,2016-05-01,2017-04-30,0.0,KÃ¸benhavn,2018-04-30,2017-05-01,2018-10-26,KÃ¸benhavn,33 28 85 00,RevisionspÃ¥tegning,urn:ofk:oid:26254480,indberetninger-20180424,2.5124327999999996,19948692.0,AWbKeC9p5OzuYdPkF2yr,2018-10-31T14:13:29.173Z,2018-10-31T14:12:42.946Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-DH-30-ZK,2018-10-31T14:12:43.330Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19948692,2016-05-01,2016-05-01,c725,,http://regnskaber.virk.dk/29684991/ZG9rdW1lbnRsYWdlcjovLzAzL2MwL2Y3Lzc1L2Q0LzQ5OTctNDM1Mi05ZGM0LWU1MjA2N2NhZDhlZA.pdf,http://regnskaber.virk.dk/29684991/ZG9rdW1lbnRsYWdlcjovLzAzLzMzL2M1L2MyL2QwL2VlZTgtNGIzYS1hNjZiLTEyODQ3NjgzMWRlNg.xml,913634.0,Danmark,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,KÃ¸benhavn K,1050.0,8.0,Kongens Nytorv,2000 Frederiksberg,Dirch Passers Alle 76,aktionÃ¦rerne,Regnskabsklasse B,2018-10-26,2018-10-26,1996-12-15,2018-10-26,148777.0,statsautoriseret revisor,-9895236.0,33 28 85 01,30700228.0,19948692.0,29442789.0,mne26736,Ãrsrapport,Kim Thomsen,Julian C. Slater,Kai Peter David ThorngÃ¥rd Hammerich,"Ernst & Young, Godkendt Revisionspartnerselskab",Korn/Ferry International A/S,Redmark,KÃ¸benhavn K,2016-05-01,2017-04-30,0.0,KÃ¸benhavn,2018-04-30,2017-05-01,2018-10-26,KÃ¸benhavn,33 28 85 00,RevisionspÃ¥tegning,urn:ofk:oid:26254480,indberetninger-20180424,2.5124327999999996,19948692.0,AWbKeC9p5OzuYdPkF2yr,2018-10-31T14:13:29.173Z,2018-10-31T14:12:42.946Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-DH-30-ZK,2018-10-31T14:12:43.330Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19948692,2016-05-01,2017-04-30,c120,,http://regnskaber.virk.dk/29684991/ZG9rdW1lbnRsYWdlcjovLzAzL2MwL2Y3Lzc1L2Q0LzQ5OTctNDM1Mi05ZGM0LWU1MjA2N2NhZDhlZA.pdf,http://regnskaber.virk.dk/29684991/ZG9rdW1lbnRsYWdlcjovLzAzLzMzL2M1L2MyL2QwL2VlZTgtNGIzYS1hNjZiLTEyODQ3NjgzMWRlNg.xml,913634.0,Danmark,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,KÃ¸benhavn K,1050.0,8.0,Kongens Nytorv,2000 Frederiksberg,Dirch Passers Alle 76,aktionÃ¦rerne,Regnskabsklasse B,2018-10-26,2018-10-26,1996-12-15,2018-10-26,148777.0,statsautoriseret revisor,,33 28 85 01,30700228.0,19948692.0,29442789.0,mne26736,Ãrsrapport,Kim Thomsen,Julian C. Slater,Kai Peter David ThorngÃ¥rd Hammerich,"Ernst & Young, Godkendt Revisionspartnerselskab",Korn/Ferry International A/S,Redmark,KÃ¸benhavn K,2016-05-01,2017-04-30,0.0,KÃ¸benhavn,2018-04-30,2017-05-01,2018-10-26,KÃ¸benhavn,33 28 85 00,RevisionspÃ¥tegning,urn:ofk:oid:26254480,indberetninger-20180424,2.5124327999999996,19948692.0,AWbKeC9p5OzuYdPkF2yr,2018-10-31T14:13:29.173Z,2018-10-31T14:12:42.946Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-DH-30-ZK,2018-10-31T14:12:43.330Z,7009978.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19948692,2016-05-01,2017-04-30,c3,,http://regnskaber.virk.dk/29684991/ZG9rdW1lbnRsYWdlcjovLzAzL2MwL2Y3Lzc1L2Q0LzQ5OTctNDM1Mi05ZGM0LWU1MjA2N2NhZDhlZA.pdf,http://regnskaber.virk.dk/29684991/ZG9rdW1lbnRsYWdlcjovLzAzLzMzL2M1L2MyL2QwL2VlZTgtNGIzYS1hNjZiLTEyODQ3NjgzMWRlNg.xml,913634.0,Danmark,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,KÃ¸benhavn K,1050.0,8.0,Kongens Nytorv,2000 Frederiksberg,Dirch Passers Alle 76,aktionÃ¦rerne,Regnskabsklasse B,2018-10-26,2018-10-26,1996-12-15,2018-10-26,148777.0,statsautoriseret revisor,,33 28 85 01,30700228.0,19948692.0,29442789.0,mne26736,Ãrsrapport,Kim Thomsen,Julian C. Slater,Kai Peter David ThorngÃ¥rd Hammerich,"Ernst & Young, Godkendt Revisionspartnerselskab",Korn/Ferry International A/S,Redmark,KÃ¸benhavn K,2016-05-01,2017-04-30,0.0,KÃ¸benhavn,2018-04-30,2017-05-01,2018-10-26,KÃ¸benhavn,33 28 85 00,RevisionspÃ¥tegning,urn:ofk:oid:26254480,indberetninger-20180424,2.5124327999999996,19948692.0,AWbKeC9p5OzuYdPkF2yr,2018-10-31T14:13:29.173Z,2018-10-31T14:12:42.946Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-DH-30-ZK,2018-10-31T14:12:43.330Z,7009978.0,11.0,131710.0,19885703.0,25219820.0,183355.0,4995.0,188496.0,0.0,5141.0,877064.0,5013911.0,5202407.0,85547.0,-1996067.0,18918097.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19948692,2016-05-01,2017-04-30,c705,,http://regnskaber.virk.dk/29684991/ZG9rdW1lbnRsYWdlcjovLzAzL2MwL2Y3Lzc1L2Q0LzQ5OTctNDM1Mi05ZGM0LWU1MjA2N2NhZDhlZA.pdf,http://regnskaber.virk.dk/29684991/ZG9rdW1lbnRsYWdlcjovLzAzLzMzL2M1L2MyL2QwL2VlZTgtNGIzYS1hNjZiLTEyODQ3NjgzMWRlNg.xml,913634.0,Danmark,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,KÃ¸benhavn K,1050.0,8.0,Kongens Nytorv,2000 Frederiksberg,Dirch Passers Alle 76,aktionÃ¦rerne,Regnskabsklasse B,2018-10-26,2018-10-26,1996-12-15,2018-10-26,148777.0,statsautoriseret revisor,,33 28 85 01,30700228.0,19948692.0,29442789.0,mne26736,Ãrsrapport,Kim Thomsen,Julian C. Slater,Kai Peter David ThorngÃ¥rd Hammerich,"Ernst & Young, Godkendt Revisionspartnerselskab",Korn/Ferry International A/S,Redmark,KÃ¸benhavn K,2016-05-01,2017-04-30,0.0,KÃ¸benhavn,2018-04-30,2017-05-01,2018-10-26,KÃ¸benhavn,33 28 85 00,RevisionspÃ¥tegning,urn:ofk:oid:26254480,indberetninger-20180424,2.5124327999999996,19948692.0,AWbKeC9p5OzuYdPkF2yr,2018-10-31T14:13:29.173Z,2018-10-31T14:12:42.946Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-DH-30-ZK,2018-10-31T14:12:43.330Z,,,,,,,,,,,,,,,,,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19948692,2016-05-01,2017-04-30,c711,,http://regnskaber.virk.dk/29684991/ZG9rdW1lbnRsYWdlcjovLzAzL2MwL2Y3Lzc1L2Q0LzQ5OTctNDM1Mi05ZGM0LWU1MjA2N2NhZDhlZA.pdf,http://regnskaber.virk.dk/29684991/ZG9rdW1lbnRsYWdlcjovLzAzLzMzL2M1L2MyL2QwL2VlZTgtNGIzYS1hNjZiLTEyODQ3NjgzMWRlNg.xml,913634.0,Danmark,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,KÃ¸benhavn K,1050.0,8.0,Kongens Nytorv,2000 Frederiksberg,Dirch Passers Alle 76,aktionÃ¦rerne,Regnskabsklasse B,2018-10-26,2018-10-26,1996-12-15,2018-10-26,148777.0,statsautoriseret revisor,,33 28 85 01,30700228.0,19948692.0,29442789.0,mne26736,Ãrsrapport,Kim Thomsen,Julian C. Slater,Kai Peter David ThorngÃ¥rd Hammerich,"Ernst & Young, Godkendt Revisionspartnerselskab",Korn/Ferry International A/S,Redmark,KÃ¸benhavn K,2016-05-01,2017-04-30,0.0,KÃ¸benhavn,2018-04-30,2017-05-01,2018-10-26,KÃ¸benhavn,33 28 85 00,RevisionspÃ¥tegning,urn:ofk:oid:26254480,indberetninger-20180424,2.5124327999999996,19948692.0,AWbKeC9p5OzuYdPkF2yr,2018-10-31T14:13:29.173Z,2018-10-31T14:12:42.946Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-DH-30-ZK,2018-10-31T14:12:43.330Z,,,,,,,,,,,,,,,,,,11107522.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19948692,2016-05-01,2017-04-30,c726,,http://regnskaber.virk.dk/29684991/ZG9rdW1lbnRsYWdlcjovLzAzL2MwL2Y3Lzc1L2Q0LzQ5OTctNDM1Mi05ZGM0LWU1MjA2N2NhZDhlZA.pdf,http://regnskaber.virk.dk/29684991/ZG9rdW1lbnRsYWdlcjovLzAzLzMzL2M1L2MyL2QwL2VlZTgtNGIzYS1hNjZiLTEyODQ3NjgzMWRlNg.xml,913634.0,Danmark,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,KÃ¸benhavn K,1050.0,8.0,Kongens Nytorv,2000 Frederiksberg,Dirch Passers Alle 76,aktionÃ¦rerne,Regnskabsklasse B,2018-10-26,2018-10-26,1996-12-15,2018-10-26,148777.0,statsautoriseret revisor,,33 28 85 01,30700228.0,19948692.0,29442789.0,mne26736,Ãrsrapport,Kim Thomsen,Julian C. Slater,Kai Peter David ThorngÃ¥rd Hammerich,"Ernst & Young, Godkendt Revisionspartnerselskab",Korn/Ferry International A/S,Redmark,KÃ¸benhavn K,2016-05-01,2017-04-30,0.0,KÃ¸benhavn,2018-04-30,2017-05-01,2018-10-26,KÃ¸benhavn,33 28 85 00,RevisionspÃ¥tegning,urn:ofk:oid:26254480,indberetninger-20180424,2.5124327999999996,19948692.0,AWbKeC9p5OzuYdPkF2yr,2018-10-31T14:13:29.173Z,2018-10-31T14:12:42.946Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-DH-30-ZK,2018-10-31T14:12:43.330Z,7009978.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19948692,2017-04-30,2017-04-30,c4,,http://regnskaber.virk.dk/29684991/ZG9rdW1lbnRsYWdlcjovLzAzL2MwL2Y3Lzc1L2Q0LzQ5OTctNDM1Mi05ZGM0LWU1MjA2N2NhZDhlZA.pdf,http://regnskaber.virk.dk/29684991/ZG9rdW1lbnRsYWdlcjovLzAzLzMzL2M1L2MyL2QwL2VlZTgtNGIzYS1hNjZiLTEyODQ3NjgzMWRlNg.xml,913634.0,Danmark,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,KÃ¸benhavn K,1050.0,8.0,Kongens Nytorv,2000 Frederiksberg,Dirch Passers Alle 76,aktionÃ¦rerne,Regnskabsklasse B,2018-10-26,2018-10-26,1996-12-15,2018-10-26,148777.0,statsautoriseret revisor,8722764.0,33 28 85 01,30700228.0,19948692.0,29442789.0,mne26736,Ãrsrapport,Kim Thomsen,Julian C. Slater,Kai Peter David ThorngÃ¥rd Hammerich,"Ernst & Young, Godkendt Revisionspartnerselskab",Korn/Ferry International A/S,Redmark,KÃ¸benhavn K,2016-05-01,2017-04-30,0.0,KÃ¸benhavn,2018-04-30,2017-05-01,2018-10-26,KÃ¸benhavn,33 28 85 00,RevisionspÃ¥tegning,urn:ofk:oid:26254480,indberetninger-20180424,2.5124327999999996,19948692.0,AWbKeC9p5OzuYdPkF2yr,2018-10-31T14:13:29.173Z,2018-10-31T14:12:42.946Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-DH-30-ZK,2018-10-31T14:12:43.330Z,,,,,,,,,,,,,,,,,,,31760566.0,12126128.0,500500.0,31221382.0,2011636.0,4496864.0,230238.0,31760566.0,23037802.0,308946.0,4075340.0,4075340.0,539184.0,308946.0,8970559.0,60000.0,230238.0,-2885258.0,11107522.0,1289063.0,18962462.0,8133588.0,19095254.0,1153042.0,0.0,569252.0,11373712.0,,,,,,,,,,
19948692,2017-04-30,2017-04-30,c706,,http://regnskaber.virk.dk/29684991/ZG9rdW1lbnRsYWdlcjovLzAzL2MwL2Y3Lzc1L2Q0LzQ5OTctNDM1Mi05ZGM0LWU1MjA2N2NhZDhlZA.pdf,http://regnskaber.virk.dk/29684991/ZG9rdW1lbnRsYWdlcjovLzAzLzMzL2M1L2MyL2QwL2VlZTgtNGIzYS1hNjZiLTEyODQ3NjgzMWRlNg.xml,913634.0,Danmark,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,KÃ¸benhavn K,1050.0,8.0,Kongens Nytorv,2000 Frederiksberg,Dirch Passers Alle 76,aktionÃ¦rerne,Regnskabsklasse B,2018-10-26,2018-10-26,1996-12-15,2018-10-26,148777.0,statsautoriseret revisor,500500.0,33 28 85 01,30700228.0,19948692.0,29442789.0,mne26736,Ãrsrapport,Kim Thomsen,Julian C. Slater,Kai Peter David ThorngÃ¥rd Hammerich,"Ernst & Young, Godkendt Revisionspartnerselskab",Korn/Ferry International A/S,Redmark,KÃ¸benhavn K,2016-05-01,2017-04-30,0.0,KÃ¸benhavn,2018-04-30,2017-05-01,2018-10-26,KÃ¸benhavn,33 28 85 00,RevisionspÃ¥tegning,urn:ofk:oid:26254480,indberetninger-20180424,2.5124327999999996,19948692.0,AWbKeC9p5OzuYdPkF2yr,2018-10-31T14:13:29.173Z,2018-10-31T14:12:42.946Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-DH-30-ZK,2018-10-31T14:12:43.330Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
