entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,DisclosureOfContingentLiabilities,DisclosureOfMortgagesAndCollaterals,DisclosureOfOwnership,EmployeeBenefitsExpense,GrossResult,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,InformationOnAverageNumberOfEmployees,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DepositsLongtermInvestmentsAndReceivables,Equity,Goodwill,IntangibleAssets,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradeReceivables
35246274,2016-01-01,2016-12-31,c3,http://regnskaber.virk.dk/47264253/ZG9rdW1lbnRsYWdlcjovLzAzLzc2L2MxLzU3LzEyLzAwMTQtNDVlYi05ZmVlLTg3NTVmMTBjZTUyMQ.xhtml,http://regnskaber.virk.dk/47264253/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzVkLzZmLzBjLzE1YmEtNDk3Ny04YmU0LWFjN2I5MGUwOTNmMQ.pdf,http://regnskaber.virk.dk/47264253/ZG9rdW1lbnRsYWdlcjovLzAzLzMwLzg4LzlkL2FiLzFkMTctNDc0ZC1iNWViLWI0OWYzYzA3YWE3YQ.xml,true,VallensbÃ¦k Strand,2665.0,5.0,Vejlesvinget,"4000, Roskilde",Vinkelvej 3,Til Kapitalejerne i Frugt Huset Firmafrugt ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-09-06,2018-09-06,40001.0,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Altay Holding ApS, Vejlesvinget 2, 2665 VallensbÃ¦k, 100%.</p>",735334.0,824098.0,28842562.0,35246274.0,mne16913,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har i regnskabsÃ¥ret vÃ¦ret ansat 2 medarbejdere.</p>",Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kenneth Barrett,MÃ¼rsel Altay,MÃ¼rsel Altay,HR REVISON,FRUGT HUSET FIRMAFRUGT ApS,HR REVISION,13501.0,VallensbÃ¦k,2016-01-01,2016-12-31,27298.0,35262.0,48763.0,2018-06-30,2017-01-01,false,false,2018-09-06,HR Revision Roskilde,7964.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26134472,indberetninger-20180424,2.59278,35246274.0,AWYKT3rK5OzuYdPkEuSI,2018-09-24T06:41:26.746Z,2018-09-24T06:41:10.388Z,regnskab,0.0,,2018-06-30,2017-01-01,X18-AW-43-QT,2018-09-24T06:41:10.598Z,,,,,,,,,,,,,,,,,,,,,,,,,,
35246274,2016-01-01,2016-12-31,c5,http://regnskaber.virk.dk/47264253/ZG9rdW1lbnRsYWdlcjovLzAzLzc2L2MxLzU3LzEyLzAwMTQtNDVlYi05ZmVlLTg3NTVmMTBjZTUyMQ.xhtml,http://regnskaber.virk.dk/47264253/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzVkLzZmLzBjLzE1YmEtNDk3Ny04YmU0LWFjN2I5MGUwOTNmMQ.pdf,http://regnskaber.virk.dk/47264253/ZG9rdW1lbnRsYWdlcjovLzAzLzMwLzg4LzlkL2FiLzFkMTctNDc0ZC1iNWViLWI0OWYzYzA3YWE3YQ.xml,true,VallensbÃ¦k Strand,2665.0,5.0,Vejlesvinget,"4000, Roskilde",Vinkelvej 3,Til Kapitalejerne i Frugt Huset Firmafrugt ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-09-06,2018-09-06,,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Altay Holding ApS, Vejlesvinget 2, 2665 VallensbÃ¦k, 100%.</p>",,,28842562.0,35246274.0,mne16913,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har i regnskabsÃ¥ret vÃ¦ret ansat 2 medarbejdere.</p>",Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kenneth Barrett,MÃ¼rsel Altay,MÃ¼rsel Altay,HR REVISON,FRUGT HUSET FIRMAFRUGT ApS,HR REVISION,,VallensbÃ¦k,2016-01-01,2016-12-31,0.0,,,2018-06-30,2017-01-01,false,false,2018-09-06,HR Revision Roskilde,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26134472,indberetninger-20180424,2.59278,35246274.0,AWYKT3rK5OzuYdPkEuSI,2018-09-24T06:41:26.746Z,2018-09-24T06:41:10.388Z,regnskab,0.0,,2018-06-30,2017-01-01,X18-AW-43-QT,2018-09-24T06:41:10.598Z,,,,,,,,,,,,,,,,,,,,,,,,,,
35246274,2016-01-01,2016-12-31,c7,http://regnskaber.virk.dk/47264253/ZG9rdW1lbnRsYWdlcjovLzAzLzc2L2MxLzU3LzEyLzAwMTQtNDVlYi05ZmVlLTg3NTVmMTBjZTUyMQ.xhtml,http://regnskaber.virk.dk/47264253/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzVkLzZmLzBjLzE1YmEtNDk3Ny04YmU0LWFjN2I5MGUwOTNmMQ.pdf,http://regnskaber.virk.dk/47264253/ZG9rdW1lbnRsYWdlcjovLzAzLzMwLzg4LzlkL2FiLzFkMTctNDc0ZC1iNWViLWI0OWYzYzA3YWE3YQ.xml,true,VallensbÃ¦k Strand,2665.0,5.0,Vejlesvinget,"4000, Roskilde",Vinkelvej 3,Til Kapitalejerne i Frugt Huset Firmafrugt ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-09-06,2018-09-06,,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Altay Holding ApS, Vejlesvinget 2, 2665 VallensbÃ¦k, 100%.</p>",,,28842562.0,35246274.0,mne16913,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har i regnskabsÃ¥ret vÃ¦ret ansat 2 medarbejdere.</p>",Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kenneth Barrett,MÃ¼rsel Altay,MÃ¼rsel Altay,HR REVISON,FRUGT HUSET FIRMAFRUGT ApS,HR REVISION,,VallensbÃ¦k,2016-01-01,2016-12-31,27298.0,,,2018-06-30,2017-01-01,false,false,2018-09-06,HR Revision Roskilde,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26134472,indberetninger-20180424,2.59278,35246274.0,AWYKT3rK5OzuYdPkEuSI,2018-09-24T06:41:26.746Z,2018-09-24T06:41:10.388Z,regnskab,0.0,,2018-06-30,2017-01-01,X18-AW-43-QT,2018-09-24T06:41:10.598Z,,,,,,,,,,,,,,,,,,,,,,,,,,
35246274,2016-12-31,2016-12-31,c9,http://regnskaber.virk.dk/47264253/ZG9rdW1lbnRsYWdlcjovLzAzLzc2L2MxLzU3LzEyLzAwMTQtNDVlYi05ZmVlLTg3NTVmMTBjZTUyMQ.xhtml,http://regnskaber.virk.dk/47264253/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzVkLzZmLzBjLzE1YmEtNDk3Ny04YmU0LWFjN2I5MGUwOTNmMQ.pdf,http://regnskaber.virk.dk/47264253/ZG9rdW1lbnRsYWdlcjovLzAzLzMwLzg4LzlkL2FiLzFkMTctNDc0ZC1iNWViLWI0OWYzYzA3YWE3YQ.xml,true,VallensbÃ¦k Strand,2665.0,5.0,Vejlesvinget,"4000, Roskilde",Vinkelvej 3,Til Kapitalejerne i Frugt Huset Firmafrugt ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-09-06,2018-09-06,,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Altay Holding ApS, Vejlesvinget 2, 2665 VallensbÃ¦k, 100%.</p>",,,28842562.0,35246274.0,mne16913,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har i regnskabsÃ¥ret vÃ¦ret ansat 2 medarbejdere.</p>",Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kenneth Barrett,MÃ¼rsel Altay,MÃ¼rsel Altay,HR REVISON,FRUGT HUSET FIRMAFRUGT ApS,HR REVISION,,VallensbÃ¦k,2016-01-01,2016-12-31,,,,2018-06-30,2017-01-01,false,false,2018-09-06,HR Revision Roskilde,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26134472,indberetninger-20180424,2.59278,35246274.0,AWYKT3rK5OzuYdPkEuSI,2018-09-24T06:41:26.746Z,2018-09-24T06:41:10.388Z,regnskab,0.0,,2018-06-30,2017-01-01,X18-AW-43-QT,2018-09-24T06:41:10.598Z,363055.0,0.0,80000.0,314789.0,8266.0,119934.0,40000.0,40000.0,15000.0,363055.0,234321.0,8266.0,15000.0,48266.0,96281.0,0.0,0.0,8800.0,8800.0,39934.0,136900.0,234321.0,0.0,299789.0,764.0,299789.0
35246274,2017-01-01,2018-06-30,c0,http://regnskaber.virk.dk/47264253/ZG9rdW1lbnRsYWdlcjovLzAzLzc2L2MxLzU3LzEyLzAwMTQtNDVlYi05ZmVlLTg3NTVmMTBjZTUyMQ.xhtml,http://regnskaber.virk.dk/47264253/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzVkLzZmLzBjLzE1YmEtNDk3Ny04YmU0LWFjN2I5MGUwOTNmMQ.pdf,http://regnskaber.virk.dk/47264253/ZG9rdW1lbnRsYWdlcjovLzAzLzMwLzg4LzlkL2FiLzFkMTctNDc0ZC1iNWViLWI0OWYzYzA3YWE3YQ.xml,true,VallensbÃ¦k Strand,2665.0,5.0,Vejlesvinget,"4000, Roskilde",Vinkelvej 3,Til Kapitalejerne i Frugt Huset Firmafrugt ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-09-06,2018-09-06,40002.0,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Altay Holding ApS, Vejlesvinget 2, 2665 VallensbÃ¦k, 100%.</p>",1255660.0,1435854.0,28842562.0,35246274.0,mne16913,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har i regnskabsÃ¥ret vÃ¦ret ansat 2 medarbejdere.</p>",Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kenneth Barrett,MÃ¼rsel Altay,MÃ¼rsel Altay,HR REVISON,FRUGT HUSET FIRMAFRUGT ApS,HR REVISION,25271.0,VallensbÃ¦k,2016-01-01,2016-12-31,89643.0,114921.0,140192.0,2018-06-30,2017-01-01,false,false,2018-09-06,HR Revision Roskilde,25278.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26134472,indberetninger-20180424,2.59278,35246274.0,AWYKT3rK5OzuYdPkEuSI,2018-09-24T06:41:26.746Z,2018-09-24T06:41:10.388Z,regnskab,0.0,,2018-06-30,2017-01-01,X18-AW-43-QT,2018-09-24T06:41:10.598Z,,,,,,,,,,,,,,,,,,,,,,,,,,
35246274,2017-01-01,2018-06-30,c1,http://regnskaber.virk.dk/47264253/ZG9rdW1lbnRsYWdlcjovLzAzLzc2L2MxLzU3LzEyLzAwMTQtNDVlYi05ZmVlLTg3NTVmMTBjZTUyMQ.xhtml,http://regnskaber.virk.dk/47264253/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzVkLzZmLzBjLzE1YmEtNDk3Ny04YmU0LWFjN2I5MGUwOTNmMQ.pdf,http://regnskaber.virk.dk/47264253/ZG9rdW1lbnRsYWdlcjovLzAzLzMwLzg4LzlkL2FiLzFkMTctNDc0ZC1iNWViLWI0OWYzYzA3YWE3YQ.xml,true,VallensbÃ¦k Strand,2665.0,5.0,Vejlesvinget,"4000, Roskilde",Vinkelvej 3,Til Kapitalejerne i Frugt Huset Firmafrugt ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-09-06,2018-09-06,,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Altay Holding ApS, Vejlesvinget 2, 2665 VallensbÃ¦k, 100%.</p>",,,28842562.0,35246274.0,mne16913,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har i regnskabsÃ¥ret vÃ¦ret ansat 2 medarbejdere.</p>",Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kenneth Barrett,MÃ¼rsel Altay,MÃ¼rsel Altay,HR REVISON,FRUGT HUSET FIRMAFRUGT ApS,HR REVISION,,VallensbÃ¦k,2016-01-01,2016-12-31,,,,2018-06-30,2017-01-01,false,false,2018-09-06,HR Revision Roskilde,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26134472,indberetninger-20180424,2.59278,35246274.0,AWYKT3rK5OzuYdPkEuSI,2018-09-24T06:41:26.746Z,2018-09-24T06:41:10.388Z,regnskab,0.0,,2018-06-30,2017-01-01,X18-AW-43-QT,2018-09-24T06:41:10.598Z,,,,,,,,,,,,,,,,,,,,,,,,,,
35246274,2017-01-01,2018-06-30,c2,http://regnskaber.virk.dk/47264253/ZG9rdW1lbnRsYWdlcjovLzAzLzc2L2MxLzU3LzEyLzAwMTQtNDVlYi05ZmVlLTg3NTVmMTBjZTUyMQ.xhtml,http://regnskaber.virk.dk/47264253/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzVkLzZmLzBjLzE1YmEtNDk3Ny04YmU0LWFjN2I5MGUwOTNmMQ.pdf,http://regnskaber.virk.dk/47264253/ZG9rdW1lbnRsYWdlcjovLzAzLzMwLzg4LzlkL2FiLzFkMTctNDc0ZC1iNWViLWI0OWYzYzA3YWE3YQ.xml,true,VallensbÃ¦k Strand,2665.0,5.0,Vejlesvinget,"4000, Roskilde",Vinkelvej 3,Til Kapitalejerne i Frugt Huset Firmafrugt ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-09-06,2018-09-06,,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Altay Holding ApS, Vejlesvinget 2, 2665 VallensbÃ¦k, 100%.</p>",,,28842562.0,35246274.0,mne16913,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har i regnskabsÃ¥ret vÃ¦ret ansat 2 medarbejdere.</p>",Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kenneth Barrett,MÃ¼rsel Altay,MÃ¼rsel Altay,HR REVISON,FRUGT HUSET FIRMAFRUGT ApS,HR REVISION,,VallensbÃ¦k,2016-01-01,2016-12-31,,,,2018-06-30,2017-01-01,false,false,2018-09-06,HR Revision Roskilde,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26134472,indberetninger-20180424,2.59278,35246274.0,AWYKT3rK5OzuYdPkEuSI,2018-09-24T06:41:26.746Z,2018-09-24T06:41:10.388Z,regnskab,0.0,,2018-06-30,2017-01-01,X18-AW-43-QT,2018-09-24T06:41:10.598Z,,,,,,,,,,,,,,,,,,,,,,,,,,
35246274,2017-01-01,2018-06-30,c4,http://regnskaber.virk.dk/47264253/ZG9rdW1lbnRsYWdlcjovLzAzLzc2L2MxLzU3LzEyLzAwMTQtNDVlYi05ZmVlLTg3NTVmMTBjZTUyMQ.xhtml,http://regnskaber.virk.dk/47264253/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzVkLzZmLzBjLzE1YmEtNDk3Ny04YmU0LWFjN2I5MGUwOTNmMQ.pdf,http://regnskaber.virk.dk/47264253/ZG9rdW1lbnRsYWdlcjovLzAzLzMwLzg4LzlkL2FiLzFkMTctNDc0ZC1iNWViLWI0OWYzYzA3YWE3YQ.xml,true,VallensbÃ¦k Strand,2665.0,5.0,Vejlesvinget,"4000, Roskilde",Vinkelvej 3,Til Kapitalejerne i Frugt Huset Firmafrugt ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-09-06,2018-09-06,,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Altay Holding ApS, Vejlesvinget 2, 2665 VallensbÃ¦k, 100%.</p>",,,28842562.0,35246274.0,mne16913,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har i regnskabsÃ¥ret vÃ¦ret ansat 2 medarbejdere.</p>",Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kenneth Barrett,MÃ¼rsel Altay,MÃ¼rsel Altay,HR REVISON,FRUGT HUSET FIRMAFRUGT ApS,HR REVISION,,VallensbÃ¦k,2016-01-01,2016-12-31,129577.0,,,2018-06-30,2017-01-01,false,false,2018-09-06,HR Revision Roskilde,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26134472,indberetninger-20180424,2.59278,35246274.0,AWYKT3rK5OzuYdPkEuSI,2018-09-24T06:41:26.746Z,2018-09-24T06:41:10.388Z,regnskab,0.0,,2018-06-30,2017-01-01,X18-AW-43-QT,2018-09-24T06:41:10.598Z,,,,,,,,,,,,,,,,,,,,,,,,,,
35246274,2017-01-01,2018-06-30,c6,http://regnskaber.virk.dk/47264253/ZG9rdW1lbnRsYWdlcjovLzAzLzc2L2MxLzU3LzEyLzAwMTQtNDVlYi05ZmVlLTg3NTVmMTBjZTUyMQ.xhtml,http://regnskaber.virk.dk/47264253/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzVkLzZmLzBjLzE1YmEtNDk3Ny04YmU0LWFjN2I5MGUwOTNmMQ.pdf,http://regnskaber.virk.dk/47264253/ZG9rdW1lbnRsYWdlcjovLzAzLzMwLzg4LzlkL2FiLzFkMTctNDc0ZC1iNWViLWI0OWYzYzA3YWE3YQ.xml,true,VallensbÃ¦k Strand,2665.0,5.0,Vejlesvinget,"4000, Roskilde",Vinkelvej 3,Til Kapitalejerne i Frugt Huset Firmafrugt ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-09-06,2018-09-06,,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Altay Holding ApS, Vejlesvinget 2, 2665 VallensbÃ¦k, 100%.</p>",,,28842562.0,35246274.0,mne16913,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har i regnskabsÃ¥ret vÃ¦ret ansat 2 medarbejdere.</p>",Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kenneth Barrett,MÃ¼rsel Altay,MÃ¼rsel Altay,HR REVISON,FRUGT HUSET FIRMAFRUGT ApS,HR REVISION,,VallensbÃ¦k,2016-01-01,2016-12-31,-39934.0,,,2018-06-30,2017-01-01,false,false,2018-09-06,HR Revision Roskilde,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26134472,indberetninger-20180424,2.59278,35246274.0,AWYKT3rK5OzuYdPkEuSI,2018-09-24T06:41:26.746Z,2018-09-24T06:41:10.388Z,regnskab,0.0,,2018-06-30,2017-01-01,X18-AW-43-QT,2018-09-24T06:41:10.598Z,,,,,,,,,,,,,,,,,,,,,,,,,,
35246274,2018-06-30,2018-06-30,c8,http://regnskaber.virk.dk/47264253/ZG9rdW1lbnRsYWdlcjovLzAzLzc2L2MxLzU3LzEyLzAwMTQtNDVlYi05ZmVlLTg3NTVmMTBjZTUyMQ.xhtml,http://regnskaber.virk.dk/47264253/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzVkLzZmLzBjLzE1YmEtNDk3Ny04YmU0LWFjN2I5MGUwOTNmMQ.pdf,http://regnskaber.virk.dk/47264253/ZG9rdW1lbnRsYWdlcjovLzAzLzMwLzg4LzlkL2FiLzFkMTctNDc0ZC1iNWViLWI0OWYzYzA3YWE3YQ.xml,true,VallensbÃ¦k Strand,2665.0,5.0,Vejlesvinget,"4000, Roskilde",Vinkelvej 3,Til Kapitalejerne i Frugt Huset Firmafrugt ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-09-06,2018-09-06,,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Altay Holding ApS, Vejlesvinget 2, 2665 VallensbÃ¦k, 100%.</p>",,,28842562.0,35246274.0,mne16913,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har i regnskabsÃ¥ret vÃ¦ret ansat 2 medarbejdere.</p>",Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kenneth Barrett,MÃ¼rsel Altay,MÃ¼rsel Altay,HR REVISON,FRUGT HUSET FIRMAFRUGT ApS,HR REVISION,,VallensbÃ¦k,2016-01-01,2016-12-31,,,,2018-06-30,2017-01-01,false,false,2018-09-06,HR Revision Roskilde,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26134472,indberetninger-20180424,2.59278,35246274.0,AWYKT3rK5OzuYdPkEuSI,2018-09-24T06:41:26.746Z,2018-09-24T06:41:10.388Z,regnskab,0.0,,2018-06-30,2017-01-01,X18-AW-43-QT,2018-09-24T06:41:10.598Z,578180.0,0.0,80000.0,569912.0,8268.0,209577.0,0.0,0.0,15000.0,578180.0,368603.0,8268.0,15000.0,8268.0,65814.0,198119.0,129577.0,0.0,0.0,0.0,288335.0,368603.0,376.0,554912.0,14078.0,356793.0
