entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnReviewOfFinancialStatements,Assets,CashAndCashEquivalents,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,ContributedCapital,CurrentAssets,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,Equity,Goodwill,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,IntangibleAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,NoncurrentAssets,OtherFinanceExpenses,OtherFinanceIncome,OtherShorttermPayables,OutstandingDebtFromManagementCategory,PlaceOfSignatureOfStatement,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ProposedDividend,Provisions,ProvisionsForDeferredTax,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RetainedEarnings,SharePremium,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromOwnersAndManagement,ShorttermTaxPayables,ShorttermTradePayables,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TransferredFromSharePremium,TypeOfAuditorAssistance,ValueAdjustmentsOfEquity,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,EmployeeBenefitsExpense,ProfitLoss
35395652,2013-01-01,2013-01-01,c184,http://regnskaber.virk.dk/25659353/Y3ZyLmRrOi8vcGRmcy8zNTM5NTY1MjtBcFM1MzI4NTc7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/25659353/Y3ZyLmRrOi8veGJybHMvWC1CNDlEMDU3RC0yMDE0MDYxN18xMDQxMDJfNTI2.xml,Hinnerup,8382.0,8370 Hadsten,SÃ¸ndergade 34,anpartshaveren,1854668.0,1348986.0,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013 for opfyldt.,80000.0,1454668.0,2014-06-16,2014-06-16,2013-06-30,2014-06-16,100000.0,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler og tab pÃ¥ debitorer.",1275553.0,400000.0,732482.0,35395652.0,76487316.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2013 for IC Tech ApS.,Ãrsrapporten for IC Tech ApS er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for en klasse B-virksomhed.,Ãrsrapport,400000.0,1854668.0,293876.0,Johnny Mortensen,Johnny Mortensen,Nordea,IC Tech ApS,"Kvist & Jensen, Statsautoriserede revisorer A/S",400000.0,2611.0,12787.0,160894.0,105682.0,Hinnerup,174764.0,164588.0,25000.0,100000.0,100000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hadsten,2013-12-31,2013-01-01,1380792.0,0.0,293876.0,105682.0,105682.0,69525.0,38457.0,2014-06-16,Hadsten,44525.0,-1275553.0,Andre erklÃ¦ringer uden sikkerhed,1275553.0,467894.0,urn:ofk:oid:15054445,indberetninger-20180424,2.5124277999999998,35395652.0,,2018-04-01T05:08:50.140Z,2014-06-17T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-173.714,2014-06-17T22:00:00.000Z,,
35395652,2013-01-01,2013-01-01,c473,http://regnskaber.virk.dk/25659353/Y3ZyLmRrOi8vcGRmcy8zNTM5NTY1MjtBcFM1MzI4NTc7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/25659353/Y3ZyLmRrOi8veGJybHMvWC1CNDlEMDU3RC0yMDE0MDYxN18xMDQxMDJfNTI2.xml,Hinnerup,8382.0,8370 Hadsten,SÃ¸ndergade 34,anpartshaveren,1854668.0,1348986.0,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013 for opfyldt.,80000.0,1454668.0,2014-06-16,2014-06-16,2013-06-30,2014-06-16,100000.0,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler og tab pÃ¥ debitorer.",80000.0,400000.0,732482.0,35395652.0,76487316.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2013 for IC Tech ApS.,Ãrsrapporten for IC Tech ApS er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for en klasse B-virksomhed.,Ãrsrapport,400000.0,1854668.0,293876.0,Johnny Mortensen,Johnny Mortensen,Nordea,IC Tech ApS,"Kvist & Jensen, Statsautoriserede revisorer A/S",400000.0,2611.0,12787.0,160894.0,105682.0,Hinnerup,174764.0,164588.0,25000.0,100000.0,100000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hadsten,2013-12-31,2013-01-01,1380792.0,0.0,293876.0,105682.0,105682.0,69525.0,38457.0,2014-06-16,Hadsten,44525.0,-1275553.0,Andre erklÃ¦ringer uden sikkerhed,1275553.0,467894.0,urn:ofk:oid:15054445,indberetninger-20180424,2.5124277999999998,35395652.0,,2018-04-01T05:08:50.140Z,2014-06-17T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-173.714,2014-06-17T22:00:00.000Z,,
35395652,2013-01-01,2013-12-31,c1,http://regnskaber.virk.dk/25659353/Y3ZyLmRrOi8vcGRmcy8zNTM5NTY1MjtBcFM1MzI4NTc7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/25659353/Y3ZyLmRrOi8veGJybHMvWC1CNDlEMDU3RC0yMDE0MDYxN18xMDQxMDJfNTI2.xml,Hinnerup,8382.0,8370 Hadsten,SÃ¸ndergade 34,anpartshaveren,1854668.0,1348986.0,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013 for opfyldt.,80000.0,1454668.0,2014-06-16,2014-06-16,2013-06-30,2014-06-16,100000.0,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler og tab pÃ¥ debitorer.",,400000.0,732482.0,35395652.0,76487316.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2013 for IC Tech ApS.,Ãrsrapporten for IC Tech ApS er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for en klasse B-virksomhed.,Ãrsrapport,400000.0,1854668.0,293876.0,Johnny Mortensen,Johnny Mortensen,Nordea,IC Tech ApS,"Kvist & Jensen, Statsautoriserede revisorer A/S",400000.0,2611.0,12787.0,160894.0,105682.0,Hinnerup,174764.0,164588.0,25000.0,100000.0,100000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hadsten,2013-12-31,2013-01-01,1380792.0,0.0,293876.0,105682.0,105682.0,69525.0,38457.0,2014-06-16,Hadsten,44525.0,-1275553.0,Andre erklÃ¦ringer uden sikkerhed,1275553.0,467894.0,urn:ofk:oid:15054445,indberetninger-20180424,2.5124277999999998,35395652.0,,2018-04-01T05:08:50.140Z,2014-06-17T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-173.714,2014-06-17T22:00:00.000Z,467894.0,130239.0
35395652,2013-01-01,2013-12-31,c110,http://regnskaber.virk.dk/25659353/Y3ZyLmRrOi8vcGRmcy8zNTM5NTY1MjtBcFM1MzI4NTc7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/25659353/Y3ZyLmRrOi8veGJybHMvWC1CNDlEMDU3RC0yMDE0MDYxN18xMDQxMDJfNTI2.xml,Hinnerup,8382.0,8370 Hadsten,SÃ¸ndergade 34,anpartshaveren,1854668.0,1348986.0,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013 for opfyldt.,80000.0,1454668.0,2014-06-16,2014-06-16,2013-06-30,2014-06-16,100000.0,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler og tab pÃ¥ debitorer.",,400000.0,732482.0,35395652.0,76487316.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2013 for IC Tech ApS.,Ãrsrapporten for IC Tech ApS er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for en klasse B-virksomhed.,Ãrsrapport,400000.0,1854668.0,293876.0,Johnny Mortensen,Johnny Mortensen,Nordea,IC Tech ApS,"Kvist & Jensen, Statsautoriserede revisorer A/S",400000.0,2611.0,12787.0,160894.0,105682.0,Hinnerup,174764.0,164588.0,25000.0,100000.0,100000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hadsten,2013-12-31,2013-01-01,1380792.0,0.0,293876.0,105682.0,105682.0,69525.0,38457.0,2014-06-16,Hadsten,44525.0,-1275553.0,Andre erklÃ¦ringer uden sikkerhed,1275553.0,467894.0,urn:ofk:oid:15054445,indberetninger-20180424,2.5124277999999998,35395652.0,,2018-04-01T05:08:50.140Z,2014-06-17T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-173.714,2014-06-17T22:00:00.000Z,,25000.0
35395652,2013-01-01,2013-12-31,c122,http://regnskaber.virk.dk/25659353/Y3ZyLmRrOi8vcGRmcy8zNTM5NTY1MjtBcFM1MzI4NTc7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/25659353/Y3ZyLmRrOi8veGJybHMvWC1CNDlEMDU3RC0yMDE0MDYxN18xMDQxMDJfNTI2.xml,Hinnerup,8382.0,8370 Hadsten,SÃ¸ndergade 34,anpartshaveren,1854668.0,1348986.0,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013 for opfyldt.,80000.0,1454668.0,2014-06-16,2014-06-16,2013-06-30,2014-06-16,100000.0,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler og tab pÃ¥ debitorer.",,400000.0,732482.0,35395652.0,76487316.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2013 for IC Tech ApS.,Ãrsrapporten for IC Tech ApS er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for en klasse B-virksomhed.,Ãrsrapport,400000.0,1854668.0,293876.0,Johnny Mortensen,Johnny Mortensen,Nordea,IC Tech ApS,"Kvist & Jensen, Statsautoriserede revisorer A/S",400000.0,2611.0,12787.0,160894.0,105682.0,Hinnerup,174764.0,164588.0,25000.0,100000.0,100000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hadsten,2013-12-31,2013-01-01,1380792.0,0.0,293876.0,105682.0,105682.0,69525.0,38457.0,2014-06-16,Hadsten,44525.0,-1275553.0,Andre erklÃ¦ringer uden sikkerhed,1275553.0,467894.0,urn:ofk:oid:15054445,indberetninger-20180424,2.5124277999999998,35395652.0,,2018-04-01T05:08:50.140Z,2014-06-17T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-173.714,2014-06-17T22:00:00.000Z,,105239.0
35395652,2013-01-01,2013-12-31,c185,http://regnskaber.virk.dk/25659353/Y3ZyLmRrOi8vcGRmcy8zNTM5NTY1MjtBcFM1MzI4NTc7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/25659353/Y3ZyLmRrOi8veGJybHMvWC1CNDlEMDU3RC0yMDE0MDYxN18xMDQxMDJfNTI2.xml,Hinnerup,8382.0,8370 Hadsten,SÃ¸ndergade 34,anpartshaveren,1854668.0,1348986.0,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013 for opfyldt.,80000.0,1454668.0,2014-06-16,2014-06-16,2013-06-30,2014-06-16,100000.0,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler og tab pÃ¥ debitorer.",,400000.0,732482.0,35395652.0,76487316.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2013 for IC Tech ApS.,Ãrsrapporten for IC Tech ApS er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for en klasse B-virksomhed.,Ãrsrapport,400000.0,1854668.0,293876.0,Johnny Mortensen,Johnny Mortensen,Nordea,IC Tech ApS,"Kvist & Jensen, Statsautoriserede revisorer A/S",400000.0,2611.0,12787.0,160894.0,105682.0,Hinnerup,174764.0,164588.0,25000.0,100000.0,100000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hadsten,2013-12-31,2013-01-01,1380792.0,0.0,293876.0,105682.0,105682.0,69525.0,38457.0,2014-06-16,Hadsten,44525.0,-1275553.0,Andre erklÃ¦ringer uden sikkerhed,1275553.0,467894.0,urn:ofk:oid:15054445,indberetninger-20180424,2.5124277999999998,35395652.0,,2018-04-01T05:08:50.140Z,2014-06-17T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-173.714,2014-06-17T22:00:00.000Z,,
35395652,2013-01-01,2013-12-31,c200,http://regnskaber.virk.dk/25659353/Y3ZyLmRrOi8vcGRmcy8zNTM5NTY1MjtBcFM1MzI4NTc7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/25659353/Y3ZyLmRrOi8veGJybHMvWC1CNDlEMDU3RC0yMDE0MDYxN18xMDQxMDJfNTI2.xml,Hinnerup,8382.0,8370 Hadsten,SÃ¸ndergade 34,anpartshaveren,1854668.0,1348986.0,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013 for opfyldt.,80000.0,1454668.0,2014-06-16,2014-06-16,2013-06-30,2014-06-16,100000.0,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler og tab pÃ¥ debitorer.",,400000.0,732482.0,35395652.0,76487316.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2013 for IC Tech ApS.,Ãrsrapporten for IC Tech ApS er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for en klasse B-virksomhed.,Ãrsrapport,400000.0,1854668.0,293876.0,Johnny Mortensen,Johnny Mortensen,Nordea,IC Tech ApS,"Kvist & Jensen, Statsautoriserede revisorer A/S",400000.0,2611.0,12787.0,160894.0,105682.0,Hinnerup,174764.0,164588.0,25000.0,100000.0,100000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hadsten,2013-12-31,2013-01-01,1380792.0,0.0,293876.0,105682.0,105682.0,69525.0,38457.0,2014-06-16,Hadsten,44525.0,-1275553.0,Andre erklÃ¦ringer uden sikkerhed,1275553.0,467894.0,urn:ofk:oid:15054445,indberetninger-20180424,2.5124277999999998,35395652.0,,2018-04-01T05:08:50.140Z,2014-06-17T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-173.714,2014-06-17T22:00:00.000Z,,105239.0
35395652,2013-01-01,2013-12-31,c71,http://regnskaber.virk.dk/25659353/Y3ZyLmRrOi8vcGRmcy8zNTM5NTY1MjtBcFM1MzI4NTc7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/25659353/Y3ZyLmRrOi8veGJybHMvWC1CNDlEMDU3RC0yMDE0MDYxN18xMDQxMDJfNTI2.xml,Hinnerup,8382.0,8370 Hadsten,SÃ¸ndergade 34,anpartshaveren,1854668.0,1348986.0,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013 for opfyldt.,80000.0,1454668.0,2014-06-16,2014-06-16,2013-06-30,2014-06-16,100000.0,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler og tab pÃ¥ debitorer.",,400000.0,732482.0,35395652.0,76487316.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2013 for IC Tech ApS.,Ãrsrapporten for IC Tech ApS er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for en klasse B-virksomhed.,Ãrsrapport,400000.0,1854668.0,293876.0,Johnny Mortensen,Johnny Mortensen,Nordea,IC Tech ApS,"Kvist & Jensen, Statsautoriserede revisorer A/S",400000.0,2611.0,12787.0,160894.0,105682.0,Hinnerup,174764.0,164588.0,25000.0,100000.0,100000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hadsten,2013-12-31,2013-01-01,1380792.0,0.0,293876.0,105682.0,105682.0,69525.0,38457.0,2014-06-16,Hadsten,44525.0,-1275553.0,Andre erklÃ¦ringer uden sikkerhed,1275553.0,467894.0,urn:ofk:oid:15054445,indberetninger-20180424,2.5124277999999998,35395652.0,,2018-04-01T05:08:50.140Z,2014-06-17T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-173.714,2014-06-17T22:00:00.000Z,,
35395652,2013-12-31,2013-12-31,c183,http://regnskaber.virk.dk/25659353/Y3ZyLmRrOi8vcGRmcy8zNTM5NTY1MjtBcFM1MzI4NTc7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/25659353/Y3ZyLmRrOi8veGJybHMvWC1CNDlEMDU3RC0yMDE0MDYxN18xMDQxMDJfNTI2.xml,Hinnerup,8382.0,8370 Hadsten,SÃ¸ndergade 34,anpartshaveren,1854668.0,1348986.0,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013 for opfyldt.,80000.0,1454668.0,2014-06-16,2014-06-16,2013-06-30,2014-06-16,100000.0,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler og tab pÃ¥ debitorer.",80000.0,400000.0,732482.0,35395652.0,76487316.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2013 for IC Tech ApS.,Ãrsrapporten for IC Tech ApS er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for en klasse B-virksomhed.,Ãrsrapport,400000.0,1854668.0,293876.0,Johnny Mortensen,Johnny Mortensen,Nordea,IC Tech ApS,"Kvist & Jensen, Statsautoriserede revisorer A/S",400000.0,2611.0,12787.0,160894.0,105682.0,Hinnerup,174764.0,164588.0,25000.0,100000.0,100000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hadsten,2013-12-31,2013-01-01,1380792.0,0.0,293876.0,105682.0,105682.0,69525.0,38457.0,2014-06-16,Hadsten,44525.0,-1275553.0,Andre erklÃ¦ringer uden sikkerhed,1275553.0,467894.0,urn:ofk:oid:15054445,indberetninger-20180424,2.5124277999999998,35395652.0,,2018-04-01T05:08:50.140Z,2014-06-17T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-173.714,2014-06-17T22:00:00.000Z,,
35395652,2013-12-31,2013-12-31,c1908,http://regnskaber.virk.dk/25659353/Y3ZyLmRrOi8vcGRmcy8zNTM5NTY1MjtBcFM1MzI4NTc7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/25659353/Y3ZyLmRrOi8veGJybHMvWC1CNDlEMDU3RC0yMDE0MDYxN18xMDQxMDJfNTI2.xml,Hinnerup,8382.0,8370 Hadsten,SÃ¸ndergade 34,anpartshaveren,1854668.0,1348986.0,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013 for opfyldt.,80000.0,1454668.0,2014-06-16,2014-06-16,2013-06-30,2014-06-16,100000.0,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler og tab pÃ¥ debitorer.",,400000.0,732482.0,35395652.0,76487316.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2013 for IC Tech ApS.,Ãrsrapporten for IC Tech ApS er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for en klasse B-virksomhed.,Ãrsrapport,400000.0,1854668.0,293876.0,Johnny Mortensen,Johnny Mortensen,Nordea,IC Tech ApS,"Kvist & Jensen, Statsautoriserede revisorer A/S",400000.0,2611.0,12787.0,160894.0,105682.0,Hinnerup,174764.0,164588.0,25000.0,100000.0,100000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hadsten,2013-12-31,2013-01-01,1380792.0,0.0,293876.0,105682.0,105682.0,69525.0,38457.0,2014-06-16,Hadsten,44525.0,-1275553.0,Andre erklÃ¦ringer uden sikkerhed,1275553.0,467894.0,urn:ofk:oid:15054445,indberetninger-20180424,2.5124277999999998,35395652.0,,2018-04-01T05:08:50.140Z,2014-06-17T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-173.714,2014-06-17T22:00:00.000Z,,
