entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfCostOfSales,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,EmailOfAuditor,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,AverageNumberOfEmployees,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,WagesAndSalaries,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables
35395652,2016-01-01,2016-01-01,c704,,http://regnskaber.virk.dk/25659353/ZG9rdW1lbnRsYWdlcjovLzAzLzc4L2Y3L2RmLzU3L2JmN2QtNGM1MC05ZTZiLWM4ZTAxNzdjY2U4ZQ.pdf,http://regnskaber.virk.dk/25659353/ZG9rdW1lbnRsYWdlcjovLzAzL2EzLzhhLzMxLzY2LzdiNDYtNDdiNi05ZGU1LTU0YjJiZDc0YTkyZQ.xml,Danmark,Hadsten,8370.0,34.0,SÃ¸ndergade,Hinnerup,8382.0,2.0,Snedstrupvej,"8370, Hadsten","SÃ¸ndergade, 34",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-06-28,2018-06-28,2018-06-28,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og lokaler.",hadsten@kvistjensen.dk,80000.0,36717785.0,35395652.0,36717785.0,mne34327,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for IC Tech ApS.,Ãrsrapport,Ruben StÃ¦hr,Johnny Mortensen,Johnny Mortensen,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Nordea,IC Tech ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Hinnerup,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-06-28,Hadsten,86 98 34 33,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25933794,indberetninger-20180424,2.5118406,35395652.0,AWRGVfHb0wkEsASkuJxz,2018-06-28T12:20:36.537Z,2018-06-28T12:19:52.397Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AS-45-KU,2018-06-28T12:19:52.549Z,,,,,,,,,,,,,,,,,,,,,,
35395652,2016-01-01,2016-01-01,c725,,http://regnskaber.virk.dk/25659353/ZG9rdW1lbnRsYWdlcjovLzAzLzc4L2Y3L2RmLzU3L2JmN2QtNGM1MC05ZTZiLWM4ZTAxNzdjY2U4ZQ.pdf,http://regnskaber.virk.dk/25659353/ZG9rdW1lbnRsYWdlcjovLzAzL2EzLzhhLzMxLzY2LzdiNDYtNDdiNi05ZGU1LTU0YjJiZDc0YTkyZQ.xml,Danmark,Hadsten,8370.0,34.0,SÃ¸ndergade,Hinnerup,8382.0,2.0,Snedstrupvej,"8370, Hadsten","SÃ¸ndergade, 34",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-06-28,2018-06-28,2018-06-28,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og lokaler.",hadsten@kvistjensen.dk,475330.0,36717785.0,35395652.0,36717785.0,mne34327,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for IC Tech ApS.,Ãrsrapport,Ruben StÃ¦hr,Johnny Mortensen,Johnny Mortensen,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Nordea,IC Tech ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Hinnerup,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-06-28,Hadsten,86 98 34 33,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25933794,indberetninger-20180424,2.5118406,35395652.0,AWRGVfHb0wkEsASkuJxz,2018-06-28T12:20:36.537Z,2018-06-28T12:19:52.397Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AS-45-KU,2018-06-28T12:19:52.549Z,,,,,,,,,,,,,,,,,,,,,,
35395652,2016-01-01,2016-12-31,c120,,http://regnskaber.virk.dk/25659353/ZG9rdW1lbnRsYWdlcjovLzAzLzc4L2Y3L2RmLzU3L2JmN2QtNGM1MC05ZTZiLWM4ZTAxNzdjY2U4ZQ.pdf,http://regnskaber.virk.dk/25659353/ZG9rdW1lbnRsYWdlcjovLzAzL2EzLzhhLzMxLzY2LzdiNDYtNDdiNi05ZGU1LTU0YjJiZDc0YTkyZQ.xml,Danmark,Hadsten,8370.0,34.0,SÃ¸ndergade,Hinnerup,8382.0,2.0,Snedstrupvej,"8370, Hadsten","SÃ¸ndergade, 34",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-06-28,2018-06-28,2018-06-28,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og lokaler.",hadsten@kvistjensen.dk,,36717785.0,35395652.0,36717785.0,mne34327,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for IC Tech ApS.,Ãrsrapport,Ruben StÃ¦hr,Johnny Mortensen,Johnny Mortensen,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Nordea,IC Tech ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Hinnerup,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-06-28,Hadsten,86 98 34 33,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25933794,indberetninger-20180424,2.5118406,35395652.0,AWRGVfHb0wkEsASkuJxz,2018-06-28T12:20:36.537Z,2018-06-28T12:19:52.397Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AS-45-KU,2018-06-28T12:19:52.549Z,-265224.0,,,,,,,,,,,,,,,,,,,,,
35395652,2016-01-01,2016-12-31,c3,,http://regnskaber.virk.dk/25659353/ZG9rdW1lbnRsYWdlcjovLzAzLzc4L2Y3L2RmLzU3L2JmN2QtNGM1MC05ZTZiLWM4ZTAxNzdjY2U4ZQ.pdf,http://regnskaber.virk.dk/25659353/ZG9rdW1lbnRsYWdlcjovLzAzL2EzLzhhLzMxLzY2LzdiNDYtNDdiNi05ZGU1LTU0YjJiZDc0YTkyZQ.xml,Danmark,Hadsten,8370.0,34.0,SÃ¸ndergade,Hinnerup,8382.0,2.0,Snedstrupvej,"8370, Hadsten","SÃ¸ndergade, 34",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-06-28,2018-06-28,2018-06-28,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og lokaler.",hadsten@kvistjensen.dk,,36717785.0,35395652.0,36717785.0,mne34327,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for IC Tech ApS.,Ãrsrapport,Ruben StÃ¦hr,Johnny Mortensen,Johnny Mortensen,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Nordea,IC Tech ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Hinnerup,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-06-28,Hadsten,86 98 34 33,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25933794,indberetninger-20180424,2.5118406,35395652.0,AWRGVfHb0wkEsASkuJxz,2018-06-28T12:20:36.537Z,2018-06-28T12:19:52.397Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AS-45-KU,2018-06-28T12:19:52.549Z,-265224.0,1.0,333000.0,78942.0,12531.0,1365.0,-265224.0,-254058.0,333000.0,,,,,,,,,,,,,
35395652,2016-01-01,2016-12-31,c726,,http://regnskaber.virk.dk/25659353/ZG9rdW1lbnRsYWdlcjovLzAzLzc4L2Y3L2RmLzU3L2JmN2QtNGM1MC05ZTZiLWM4ZTAxNzdjY2U4ZQ.pdf,http://regnskaber.virk.dk/25659353/ZG9rdW1lbnRsYWdlcjovLzAzL2EzLzhhLzMxLzY2LzdiNDYtNDdiNi05ZGU1LTU0YjJiZDc0YTkyZQ.xml,Danmark,Hadsten,8370.0,34.0,SÃ¸ndergade,Hinnerup,8382.0,2.0,Snedstrupvej,"8370, Hadsten","SÃ¸ndergade, 34",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-06-28,2018-06-28,2018-06-28,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og lokaler.",hadsten@kvistjensen.dk,,36717785.0,35395652.0,36717785.0,mne34327,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for IC Tech ApS.,Ãrsrapport,Ruben StÃ¦hr,Johnny Mortensen,Johnny Mortensen,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Nordea,IC Tech ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Hinnerup,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-06-28,Hadsten,86 98 34 33,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25933794,indberetninger-20180424,2.5118406,35395652.0,AWRGVfHb0wkEsASkuJxz,2018-06-28T12:20:36.537Z,2018-06-28T12:19:52.397Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AS-45-KU,2018-06-28T12:19:52.549Z,-265224.0,,,,,,,,,,,,,,,,,,,,,
35395652,2016-12-31,2016-12-31,c4,,http://regnskaber.virk.dk/25659353/ZG9rdW1lbnRsYWdlcjovLzAzLzc4L2Y3L2RmLzU3L2JmN2QtNGM1MC05ZTZiLWM4ZTAxNzdjY2U4ZQ.pdf,http://regnskaber.virk.dk/25659353/ZG9rdW1lbnRsYWdlcjovLzAzL2EzLzhhLzMxLzY2LzdiNDYtNDdiNi05ZGU1LTU0YjJiZDc0YTkyZQ.xml,Danmark,Hadsten,8370.0,34.0,SÃ¸ndergade,Hinnerup,8382.0,2.0,Snedstrupvej,"8370, Hadsten","SÃ¸ndergade, 34",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-06-28,2018-06-28,2018-06-28,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og lokaler.",hadsten@kvistjensen.dk,290106.0,36717785.0,35395652.0,36717785.0,mne34327,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for IC Tech ApS.,Ãrsrapport,Ruben StÃ¦hr,Johnny Mortensen,Johnny Mortensen,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Nordea,IC Tech ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Hinnerup,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-06-28,Hadsten,86 98 34 33,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25933794,indberetninger-20180424,2.5118406,35395652.0,AWRGVfHb0wkEsASkuJxz,2018-06-28T12:20:36.537Z,2018-06-28T12:19:52.397Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AS-45-KU,2018-06-28T12:19:52.549Z,,,,,,,,,,379407.0,371407.0,80000.0,379407.0,379407.0,89301.0,18144.0,210106.0,89301.0,51157.0,8000.0,8000.0,20000.0
35395652,2016-12-31,2016-12-31,c706,,http://regnskaber.virk.dk/25659353/ZG9rdW1lbnRsYWdlcjovLzAzLzc4L2Y3L2RmLzU3L2JmN2QtNGM1MC05ZTZiLWM4ZTAxNzdjY2U4ZQ.pdf,http://regnskaber.virk.dk/25659353/ZG9rdW1lbnRsYWdlcjovLzAzL2EzLzhhLzMxLzY2LzdiNDYtNDdiNi05ZGU1LTU0YjJiZDc0YTkyZQ.xml,Danmark,Hadsten,8370.0,34.0,SÃ¸ndergade,Hinnerup,8382.0,2.0,Snedstrupvej,"8370, Hadsten","SÃ¸ndergade, 34",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-06-28,2018-06-28,2018-06-28,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og lokaler.",hadsten@kvistjensen.dk,80000.0,36717785.0,35395652.0,36717785.0,mne34327,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for IC Tech ApS.,Ãrsrapport,Ruben StÃ¦hr,Johnny Mortensen,Johnny Mortensen,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Nordea,IC Tech ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Hinnerup,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-06-28,Hadsten,86 98 34 33,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25933794,indberetninger-20180424,2.5118406,35395652.0,AWRGVfHb0wkEsASkuJxz,2018-06-28T12:20:36.537Z,2018-06-28T12:19:52.397Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AS-45-KU,2018-06-28T12:19:52.549Z,,,,,,,,,,,,,,,,,,,,,,
35395652,2016-12-31,2016-12-31,c727,,http://regnskaber.virk.dk/25659353/ZG9rdW1lbnRsYWdlcjovLzAzLzc4L2Y3L2RmLzU3L2JmN2QtNGM1MC05ZTZiLWM4ZTAxNzdjY2U4ZQ.pdf,http://regnskaber.virk.dk/25659353/ZG9rdW1lbnRsYWdlcjovLzAzL2EzLzhhLzMxLzY2LzdiNDYtNDdiNi05ZGU1LTU0YjJiZDc0YTkyZQ.xml,Danmark,Hadsten,8370.0,34.0,SÃ¸ndergade,Hinnerup,8382.0,2.0,Snedstrupvej,"8370, Hadsten","SÃ¸ndergade, 34",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-06-28,2018-06-28,2018-06-28,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og lokaler.",hadsten@kvistjensen.dk,210106.0,36717785.0,35395652.0,36717785.0,mne34327,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for IC Tech ApS.,Ãrsrapport,Ruben StÃ¦hr,Johnny Mortensen,Johnny Mortensen,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Nordea,IC Tech ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Hinnerup,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-06-28,Hadsten,86 98 34 33,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25933794,indberetninger-20180424,2.5118406,35395652.0,AWRGVfHb0wkEsASkuJxz,2018-06-28T12:20:36.537Z,2018-06-28T12:19:52.397Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AS-45-KU,2018-06-28T12:19:52.549Z,,,,,,,,,,,,,,,,,,,,,,
35395652,2017-01-01,2017-01-01,c177,,http://regnskaber.virk.dk/25659353/ZG9rdW1lbnRsYWdlcjovLzAzLzc4L2Y3L2RmLzU3L2JmN2QtNGM1MC05ZTZiLWM4ZTAxNzdjY2U4ZQ.pdf,http://regnskaber.virk.dk/25659353/ZG9rdW1lbnRsYWdlcjovLzAzL2EzLzhhLzMxLzY2LzdiNDYtNDdiNi05ZGU1LTU0YjJiZDc0YTkyZQ.xml,Danmark,Hadsten,8370.0,34.0,SÃ¸ndergade,Hinnerup,8382.0,2.0,Snedstrupvej,"8370, Hadsten","SÃ¸ndergade, 34",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-06-28,2018-06-28,2018-06-28,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og lokaler.",hadsten@kvistjensen.dk,80000.0,36717785.0,35395652.0,36717785.0,mne34327,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for IC Tech ApS.,Ãrsrapport,Ruben StÃ¦hr,Johnny Mortensen,Johnny Mortensen,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Nordea,IC Tech ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Hinnerup,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-06-28,Hadsten,86 98 34 33,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25933794,indberetninger-20180424,2.5118406,35395652.0,AWRGVfHb0wkEsASkuJxz,2018-06-28T12:20:36.537Z,2018-06-28T12:19:52.397Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AS-45-KU,2018-06-28T12:19:52.549Z,,,,,,,,,,,,,,,,,,,,,,
35395652,2017-01-01,2017-01-01,c195,,http://regnskaber.virk.dk/25659353/ZG9rdW1lbnRsYWdlcjovLzAzLzc4L2Y3L2RmLzU3L2JmN2QtNGM1MC05ZTZiLWM4ZTAxNzdjY2U4ZQ.pdf,http://regnskaber.virk.dk/25659353/ZG9rdW1lbnRsYWdlcjovLzAzL2EzLzhhLzMxLzY2LzdiNDYtNDdiNi05ZGU1LTU0YjJiZDc0YTkyZQ.xml,Danmark,Hadsten,8370.0,34.0,SÃ¸ndergade,Hinnerup,8382.0,2.0,Snedstrupvej,"8370, Hadsten","SÃ¸ndergade, 34",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-06-28,2018-06-28,2018-06-28,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og lokaler.",hadsten@kvistjensen.dk,210105.0,36717785.0,35395652.0,36717785.0,mne34327,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for IC Tech ApS.,Ãrsrapport,Ruben StÃ¦hr,Johnny Mortensen,Johnny Mortensen,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Nordea,IC Tech ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Hinnerup,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-06-28,Hadsten,86 98 34 33,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25933794,indberetninger-20180424,2.5118406,35395652.0,AWRGVfHb0wkEsASkuJxz,2018-06-28T12:20:36.537Z,2018-06-28T12:19:52.397Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AS-45-KU,2018-06-28T12:19:52.549Z,,,,,,,,,,,,,,,,,,,,,,
