entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,AverageNumberOfEmployees,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,ValueAdjustmentsOfEquity,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Goodwill,IntangibleAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,ProposedDividend,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromOwnersAndManagement,ShorttermTaxPayables,ShorttermTradePayables
35395652,2013-01-01,2013-01-01,c470,,http://regnskaber.virk.dk/25659353/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzg5L2IxLzIwLzdhMDktNGJlNS05YmVhLWUxMDFjYjVkYjg5YQ.pdf,http://regnskaber.virk.dk/25659353/ZG9rdW1lbnRsYWdlcjovLzAzL2JiL2UxLzhkLzY3L2E5MDUtNGJjMS1hN2EzLTk0MjUyZDE3OTFmYQ.xml,Hinnerup,8382.0,2.0,Snedstrupvej,"8370, Hadsten","SÃ¸ndergade, 34",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-06-26,2015-06-26,2013-06-30,2015-06-29,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler og tab pÃ¥ debitorer.",80000.0,35395652.0,30717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for IC Tech ApS.,Ãrsrapport,Johnny Mortensen,Johnny Mortensen,Nordea,IC Tech ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Hinnerup,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hadsten,2014-12-31,2014-01-01,2015-06-26,Hadsten,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5619883,indberetninger-20180424,2.5097342,35395652.0,,2018-03-31T03:20:15.055Z,2015-06-30T12:33:29.963Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-85-WD,2015-06-30T12:33:30.097Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35395652,2013-01-01,2013-01-01,c494,,http://regnskaber.virk.dk/25659353/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzg5L2IxLzIwLzdhMDktNGJlNS05YmVhLWUxMDFjYjVkYjg5YQ.pdf,http://regnskaber.virk.dk/25659353/ZG9rdW1lbnRsYWdlcjovLzAzL2JiL2UxLzhkLzY3L2E5MDUtNGJjMS1hN2EzLTk0MjUyZDE3OTFmYQ.xml,Hinnerup,8382.0,2.0,Snedstrupvej,"8370, Hadsten","SÃ¸ndergade, 34",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-06-26,2015-06-26,2013-06-30,2015-06-29,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler og tab pÃ¥ debitorer.",0.0,35395652.0,30717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for IC Tech ApS.,Ãrsrapport,Johnny Mortensen,Johnny Mortensen,Nordea,IC Tech ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Hinnerup,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hadsten,2014-12-31,2014-01-01,2015-06-26,Hadsten,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5619883,indberetninger-20180424,2.5097342,35395652.0,,2018-03-31T03:20:15.055Z,2015-06-30T12:33:29.963Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-85-WD,2015-06-30T12:33:30.097Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35395652,2013-01-01,2013-12-31,c111,,http://regnskaber.virk.dk/25659353/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzg5L2IxLzIwLzdhMDktNGJlNS05YmVhLWUxMDFjYjVkYjg5YQ.pdf,http://regnskaber.virk.dk/25659353/ZG9rdW1lbnRsYWdlcjovLzAzL2JiL2UxLzhkLzY3L2E5MDUtNGJjMS1hN2EzLTk0MjUyZDE3OTFmYQ.xml,Hinnerup,8382.0,2.0,Snedstrupvej,"8370, Hadsten","SÃ¸ndergade, 34",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-06-26,2015-06-26,2013-06-30,2015-06-29,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler og tab pÃ¥ debitorer.",,35395652.0,30717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for IC Tech ApS.,Ãrsrapport,Johnny Mortensen,Johnny Mortensen,Nordea,IC Tech ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Hinnerup,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hadsten,2014-12-31,2014-01-01,2015-06-26,Hadsten,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5619883,indberetninger-20180424,2.5097342,35395652.0,,2018-03-31T03:20:15.055Z,2015-06-30T12:33:29.963Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-85-WD,2015-06-30T12:33:30.097Z,25000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35395652,2013-01-01,2013-12-31,c123,,http://regnskaber.virk.dk/25659353/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzg5L2IxLzIwLzdhMDktNGJlNS05YmVhLWUxMDFjYjVkYjg5YQ.pdf,http://regnskaber.virk.dk/25659353/ZG9rdW1lbnRsYWdlcjovLzAzL2JiL2UxLzhkLzY3L2E5MDUtNGJjMS1hN2EzLTk0MjUyZDE3OTFmYQ.xml,Hinnerup,8382.0,2.0,Snedstrupvej,"8370, Hadsten","SÃ¸ndergade, 34",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-06-26,2015-06-26,2013-06-30,2015-06-29,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler og tab pÃ¥ debitorer.",,35395652.0,30717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for IC Tech ApS.,Ãrsrapport,Johnny Mortensen,Johnny Mortensen,Nordea,IC Tech ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Hinnerup,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hadsten,2014-12-31,2014-01-01,2015-06-26,Hadsten,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5619883,indberetninger-20180424,2.5097342,35395652.0,,2018-03-31T03:20:15.055Z,2015-06-30T12:33:29.963Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-85-WD,2015-06-30T12:33:30.097Z,105239.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35395652,2013-01-01,2013-12-31,c3,,http://regnskaber.virk.dk/25659353/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzg5L2IxLzIwLzdhMDktNGJlNS05YmVhLWUxMDFjYjVkYjg5YQ.pdf,http://regnskaber.virk.dk/25659353/ZG9rdW1lbnRsYWdlcjovLzAzL2JiL2UxLzhkLzY3L2E5MDUtNGJjMS1hN2EzLTk0MjUyZDE3OTFmYQ.xml,Hinnerup,8382.0,2.0,Snedstrupvej,"8370, Hadsten","SÃ¸ndergade, 34",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-06-26,2015-06-26,2013-06-30,2015-06-29,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler og tab pÃ¥ debitorer.",,35395652.0,30717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for IC Tech ApS.,Ãrsrapport,Johnny Mortensen,Johnny Mortensen,Nordea,IC Tech ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Hinnerup,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hadsten,2014-12-31,2014-01-01,2015-06-26,Hadsten,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5619883,indberetninger-20180424,2.5097342,35395652.0,,2018-03-31T03:20:15.055Z,2015-06-30T12:33:29.963Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-85-WD,2015-06-30T12:33:30.097Z,130239.0,1.0,100000.0,467894.0,732482.0,2611.0,12787.0,174764.0,164588.0,44525.0,467894.0,,,,,,,,,,,,,,,,,,,,
35395652,2013-01-01,2013-12-31,c495,,http://regnskaber.virk.dk/25659353/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzg5L2IxLzIwLzdhMDktNGJlNS05YmVhLWUxMDFjYjVkYjg5YQ.pdf,http://regnskaber.virk.dk/25659353/ZG9rdW1lbnRsYWdlcjovLzAzL2JiL2UxLzhkLzY3L2E5MDUtNGJjMS1hN2EzLTk0MjUyZDE3OTFmYQ.xml,Hinnerup,8382.0,2.0,Snedstrupvej,"8370, Hadsten","SÃ¸ndergade, 34",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-06-26,2015-06-26,2013-06-30,2015-06-29,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler og tab pÃ¥ debitorer.",,35395652.0,30717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for IC Tech ApS.,Ãrsrapport,Johnny Mortensen,Johnny Mortensen,Nordea,IC Tech ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Hinnerup,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hadsten,2014-12-31,2014-01-01,2015-06-26,Hadsten,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5619883,indberetninger-20180424,2.5097342,35395652.0,,2018-03-31T03:20:15.055Z,2015-06-30T12:33:29.963Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-85-WD,2015-06-30T12:33:30.097Z,105239.0,,,,,,,,,,,1275553.0,,,,,,,,,,,,,,,,,,,
35395652,2013-12-31,2013-12-31,c4,,http://regnskaber.virk.dk/25659353/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzg5L2IxLzIwLzdhMDktNGJlNS05YmVhLWUxMDFjYjVkYjg5YQ.pdf,http://regnskaber.virk.dk/25659353/ZG9rdW1lbnRsYWdlcjovLzAzL2JiL2UxLzhkLzY3L2E5MDUtNGJjMS1hN2EzLTk0MjUyZDE3OTFmYQ.xml,Hinnerup,8382.0,2.0,Snedstrupvej,"8370, Hadsten","SÃ¸ndergade, 34",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-06-26,2015-06-26,2013-06-30,2015-06-29,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler og tab pÃ¥ debitorer.",1460792.0,35395652.0,30717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for IC Tech ApS.,Ãrsrapport,Johnny Mortensen,Johnny Mortensen,Nordea,IC Tech ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Hinnerup,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hadsten,2014-12-31,2014-01-01,2015-06-26,Hadsten,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5619883,indberetninger-20180424,2.5097342,35395652.0,,2018-03-31T03:20:15.055Z,2015-06-30T12:33:29.963Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-85-WD,2015-06-30T12:33:30.097Z,,,,,,,,,,,,,1854668.0,1348986.0,80000.0,1454668.0,400000.0,400000.0,1854668.0,293876.0,400000.0,160894.0,25000.0,100000.0,100000.0,1380792.0,293876.0,105682.0,105682.0,69525.0,38457.0
35395652,2013-12-31,2013-12-31,c472,,http://regnskaber.virk.dk/25659353/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzg5L2IxLzIwLzdhMDktNGJlNS05YmVhLWUxMDFjYjVkYjg5YQ.pdf,http://regnskaber.virk.dk/25659353/ZG9rdW1lbnRsYWdlcjovLzAzL2JiL2UxLzhkLzY3L2E5MDUtNGJjMS1hN2EzLTk0MjUyZDE3OTFmYQ.xml,Hinnerup,8382.0,2.0,Snedstrupvej,"8370, Hadsten","SÃ¸ndergade, 34",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-06-26,2015-06-26,2013-06-30,2015-06-29,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler og tab pÃ¥ debitorer.",80000.0,35395652.0,30717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for IC Tech ApS.,Ãrsrapport,Johnny Mortensen,Johnny Mortensen,Nordea,IC Tech ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Hinnerup,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hadsten,2014-12-31,2014-01-01,2015-06-26,Hadsten,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5619883,indberetninger-20180424,2.5097342,35395652.0,,2018-03-31T03:20:15.055Z,2015-06-30T12:33:29.963Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-85-WD,2015-06-30T12:33:30.097Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35395652,2013-12-31,2013-12-31,c496,,http://regnskaber.virk.dk/25659353/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzg5L2IxLzIwLzdhMDktNGJlNS05YmVhLWUxMDFjYjVkYjg5YQ.pdf,http://regnskaber.virk.dk/25659353/ZG9rdW1lbnRsYWdlcjovLzAzL2JiL2UxLzhkLzY3L2E5MDUtNGJjMS1hN2EzLTk0MjUyZDE3OTFmYQ.xml,Hinnerup,8382.0,2.0,Snedstrupvej,"8370, Hadsten","SÃ¸ndergade, 34",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-06-26,2015-06-26,2013-06-30,2015-06-29,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler og tab pÃ¥ debitorer.",1380792.0,35395652.0,30717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for IC Tech ApS.,Ãrsrapport,Johnny Mortensen,Johnny Mortensen,Nordea,IC Tech ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Hinnerup,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hadsten,2014-12-31,2014-01-01,2015-06-26,Hadsten,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5619883,indberetninger-20180424,2.5097342,35395652.0,,2018-03-31T03:20:15.055Z,2015-06-30T12:33:29.963Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-85-WD,2015-06-30T12:33:30.097Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35395652,2014-01-01,2014-01-01,c181,,http://regnskaber.virk.dk/25659353/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzg5L2IxLzIwLzdhMDktNGJlNS05YmVhLWUxMDFjYjVkYjg5YQ.pdf,http://regnskaber.virk.dk/25659353/ZG9rdW1lbnRsYWdlcjovLzAzL2JiL2UxLzhkLzY3L2E5MDUtNGJjMS1hN2EzLTk0MjUyZDE3OTFmYQ.xml,Hinnerup,8382.0,2.0,Snedstrupvej,"8370, Hadsten","SÃ¸ndergade, 34",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-06-26,2015-06-26,2013-06-30,2015-06-29,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler og tab pÃ¥ debitorer.",80000.0,35395652.0,30717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for IC Tech ApS.,Ãrsrapport,Johnny Mortensen,Johnny Mortensen,Nordea,IC Tech ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Hinnerup,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hadsten,2014-12-31,2014-01-01,2015-06-26,Hadsten,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5619883,indberetninger-20180424,2.5097342,35395652.0,,2018-03-31T03:20:15.055Z,2015-06-30T12:33:29.963Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-85-WD,2015-06-30T12:33:30.097Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
