entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IdentificationOfAuditedFinancialStatements,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherExternalExpenses,PlaceOfSignatureOfStatement,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TitleOfMemberOfSupervisoryBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermReceivablesFromAssociates,NoncurrentAssets,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,AccumulatedImpairmentLossesAndDepreciationOfInvestments,InvestmentsGross,NameOfAuditFirm,NameAndSurnameOfMemberOfSupervisoryBoard
21331279,2013-01-01,2013-12-31,c1,,http://regnskaber.virk.dk/97213312/ZG9rdW1lbnRsYWdlcjovLzAzLzMxL2E5L2U2L2U1LzFhZDUtNGJiOC1hOTgzLTI2MDJlZGYwMWNjYw.pdf,http://regnskaber.virk.dk/97213312/ZG9rdW1lbnRsYWdlcjovLzAzLzRmLzE1L2VlLzRlL2ZmOTMtNGE5NC05Y2FmLTBlNzc3M2I4YTlhZQ.xml,1.0,NykÃ¸bing Mors,7900.0,9.0,FÃ¥rtofts Plads,Roslev,7870.0,15.0,Jernbanegade,7870  Roslev,"Ãstervang 72, Durup",DK-7900 NykÃ¸bing Mors,FÃ¥rtofts Plads 9,Til kapitalejeren i Durup Invest A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",2015-04-23,1998-11-10,2015-04-23,-116250.0,Statsautoriseret revisor,21331279.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Durup Invest A/S.,"Vi har revideret Ã¥rsregnskabet for Durup Invest A/S for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Henrik S. Poulsen,Jakob Hansen,Poul Verner Mose Pedersen,Spar Nord A/S,Durup Invest A/S,BDO Statsautoriseret revisionsaktieselskab,-28782.0,Durup,-145032.0,-145032.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skive Kommune,2014-12-31,2014-01-01,2015-04-23,NykÃ¸bing Mors,0.0,Formand,RevisionspÃ¥tegning,urn:ofk:oid:5161200,indberetninger-20180424,2.5095978,21331279.0,,2018-03-30T12:42:18.052Z,2015-04-27T06:33:04.596Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-06-ZS,2015-04-27T06:33:04.652Z,,,,,,,,,,,,,,,,,
21331279,2013-01-01,2013-12-31,c30,,http://regnskaber.virk.dk/97213312/ZG9rdW1lbnRsYWdlcjovLzAzLzMxL2E5L2U2L2U1LzFhZDUtNGJiOC1hOTgzLTI2MDJlZGYwMWNjYw.pdf,http://regnskaber.virk.dk/97213312/ZG9rdW1lbnRsYWdlcjovLzAzLzRmLzE1L2VlLzRlL2ZmOTMtNGE5NC05Y2FmLTBlNzc3M2I4YTlhZQ.xml,1.0,NykÃ¸bing Mors,7900.0,9.0,FÃ¥rtofts Plads,Roslev,7870.0,15.0,Jernbanegade,7870  Roslev,"Ãstervang 72, Durup",DK-7900 NykÃ¸bing Mors,FÃ¥rtofts Plads 9,Til kapitalejeren i Durup Invest A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",2015-04-23,1998-11-10,2015-04-23,,Statsautoriseret revisor,21331279.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Durup Invest A/S.,"Vi har revideret Ã¥rsregnskabet for Durup Invest A/S for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Henrik S. Poulsen,Jakob Hansen,Poul Verner Mose Pedersen,Spar Nord A/S,Durup Invest A/S,BDO Statsautoriseret revisionsaktieselskab,,Durup,-145032.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skive Kommune,2014-12-31,2014-01-01,2015-04-23,NykÃ¸bing Mors,,Formand,RevisionspÃ¥tegning,urn:ofk:oid:5161200,indberetninger-20180424,2.5095978,21331279.0,,2018-03-30T12:42:18.052Z,2015-04-27T06:33:04.596Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-06-ZS,2015-04-27T06:33:04.652Z,,,,,,,,,,,,,,,,,
21331279,2013-12-31,2013-12-31,c4,,http://regnskaber.virk.dk/97213312/ZG9rdW1lbnRsYWdlcjovLzAzLzMxL2E5L2U2L2U1LzFhZDUtNGJiOC1hOTgzLTI2MDJlZGYwMWNjYw.pdf,http://regnskaber.virk.dk/97213312/ZG9rdW1lbnRsYWdlcjovLzAzLzRmLzE1L2VlLzRlL2ZmOTMtNGE5NC05Y2FmLTBlNzc3M2I4YTlhZQ.xml,1.0,NykÃ¸bing Mors,7900.0,9.0,FÃ¥rtofts Plads,Roslev,7870.0,15.0,Jernbanegade,7870  Roslev,"Ãstervang 72, Durup",DK-7900 NykÃ¸bing Mors,FÃ¥rtofts Plads 9,Til kapitalejeren i Durup Invest A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",2015-04-23,1998-11-10,2015-04-23,,Statsautoriseret revisor,21331279.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Durup Invest A/S.,"Vi har revideret Ã¥rsregnskabet for Durup Invest A/S for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Henrik S. Poulsen,Jakob Hansen,Poul Verner Mose Pedersen,Spar Nord A/S,Durup Invest A/S,BDO Statsautoriseret revisionsaktieselskab,,Durup,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skive Kommune,2014-12-31,2014-01-01,2015-04-23,NykÃ¸bing Mors,,Formand,RevisionspÃ¥tegning,urn:ofk:oid:5161200,indberetninger-20180424,2.5095978,21331279.0,,2018-03-30T12:42:18.052Z,2015-04-27T06:33:04.596Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-06-ZS,2015-04-27T06:33:04.652Z,191435.0,5435.0,1000000.0,5435.0,176435.0,191435.0,15000.0,186000.0,186000.0,186000.0,15000.0,-823565.0,15000.0,,,,
21331279,2014-01-01,2014-01-01,c116,,http://regnskaber.virk.dk/97213312/ZG9rdW1lbnRsYWdlcjovLzAzLzMxL2E5L2U2L2U1LzFhZDUtNGJiOC1hOTgzLTI2MDJlZGYwMWNjYw.pdf,http://regnskaber.virk.dk/97213312/ZG9rdW1lbnRsYWdlcjovLzAzLzRmLzE1L2VlLzRlL2ZmOTMtNGE5NC05Y2FmLTBlNzc3M2I4YTlhZQ.xml,1.0,NykÃ¸bing Mors,7900.0,9.0,FÃ¥rtofts Plads,Roslev,7870.0,15.0,Jernbanegade,7870  Roslev,"Ãstervang 72, Durup",DK-7900 NykÃ¸bing Mors,FÃ¥rtofts Plads 9,Til kapitalejeren i Durup Invest A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",2015-04-23,1998-11-10,2015-04-23,,Statsautoriseret revisor,21331279.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Durup Invest A/S.,"Vi har revideret Ã¥rsregnskabet for Durup Invest A/S for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Henrik S. Poulsen,Jakob Hansen,Poul Verner Mose Pedersen,Spar Nord A/S,Durup Invest A/S,BDO Statsautoriseret revisionsaktieselskab,,Durup,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skive Kommune,2014-12-31,2014-01-01,2015-04-23,NykÃ¸bing Mors,,Formand,RevisionspÃ¥tegning,urn:ofk:oid:5161200,indberetninger-20180424,2.5095978,21331279.0,,2018-03-30T12:42:18.052Z,2015-04-27T06:33:04.596Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-06-ZS,2015-04-27T06:33:04.652Z,,,,,,,,,,,,,,116250.0,116250.0,,
21331279,2014-01-01,2014-01-01,c128,,http://regnskaber.virk.dk/97213312/ZG9rdW1lbnRsYWdlcjovLzAzLzMxL2E5L2U2L2U1LzFhZDUtNGJiOC1hOTgzLTI2MDJlZGYwMWNjYw.pdf,http://regnskaber.virk.dk/97213312/ZG9rdW1lbnRsYWdlcjovLzAzLzRmLzE1L2VlLzRlL2ZmOTMtNGE5NC05Y2FmLTBlNzc3M2I4YTlhZQ.xml,1.0,NykÃ¸bing Mors,7900.0,9.0,FÃ¥rtofts Plads,Roslev,7870.0,15.0,Jernbanegade,7870  Roslev,"Ãstervang 72, Durup",DK-7900 NykÃ¸bing Mors,FÃ¥rtofts Plads 9,Til kapitalejeren i Durup Invest A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",2015-04-23,1998-11-10,2015-04-23,,Statsautoriseret revisor,21331279.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Durup Invest A/S.,"Vi har revideret Ã¥rsregnskabet for Durup Invest A/S for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Henrik S. Poulsen,Jakob Hansen,Poul Verner Mose Pedersen,Spar Nord A/S,Durup Invest A/S,BDO Statsautoriseret revisionsaktieselskab,,Durup,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skive Kommune,2014-12-31,2014-01-01,2015-04-23,NykÃ¸bing Mors,,Formand,RevisionspÃ¥tegning,urn:ofk:oid:5161200,indberetninger-20180424,2.5095978,21331279.0,,2018-03-30T12:42:18.052Z,2015-04-27T06:33:04.596Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-06-ZS,2015-04-27T06:33:04.652Z,,,,,,,,,,,,,,0.0,186000.0,,
21331279,2014-01-01,2014-01-01,c137,,http://regnskaber.virk.dk/97213312/ZG9rdW1lbnRsYWdlcjovLzAzLzMxL2E5L2U2L2U1LzFhZDUtNGJiOC1hOTgzLTI2MDJlZGYwMWNjYw.pdf,http://regnskaber.virk.dk/97213312/ZG9rdW1lbnRsYWdlcjovLzAzLzRmLzE1L2VlLzRlL2ZmOTMtNGE5NC05Y2FmLTBlNzc3M2I4YTlhZQ.xml,1.0,NykÃ¸bing Mors,7900.0,9.0,FÃ¥rtofts Plads,Roslev,7870.0,15.0,Jernbanegade,7870  Roslev,"Ãstervang 72, Durup",DK-7900 NykÃ¸bing Mors,FÃ¥rtofts Plads 9,Til kapitalejeren i Durup Invest A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",2015-04-23,1998-11-10,2015-04-23,,Statsautoriseret revisor,21331279.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Durup Invest A/S.,"Vi har revideret Ã¥rsregnskabet for Durup Invest A/S for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Henrik S. Poulsen,Jakob Hansen,Poul Verner Mose Pedersen,Spar Nord A/S,Durup Invest A/S,BDO Statsautoriseret revisionsaktieselskab,,Durup,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skive Kommune,2014-12-31,2014-01-01,2015-04-23,NykÃ¸bing Mors,,Formand,RevisionspÃ¥tegning,urn:ofk:oid:5161200,indberetninger-20180424,2.5095978,21331279.0,,2018-03-30T12:42:18.052Z,2015-04-27T06:33:04.596Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-06-ZS,2015-04-27T06:33:04.652Z,,,,,1000000.0,,,,,,,,,,,,
21331279,2014-01-01,2014-01-01,c158,,http://regnskaber.virk.dk/97213312/ZG9rdW1lbnRsYWdlcjovLzAzLzMxL2E5L2U2L2U1LzFhZDUtNGJiOC1hOTgzLTI2MDJlZGYwMWNjYw.pdf,http://regnskaber.virk.dk/97213312/ZG9rdW1lbnRsYWdlcjovLzAzLzRmLzE1L2VlLzRlL2ZmOTMtNGE5NC05Y2FmLTBlNzc3M2I4YTlhZQ.xml,1.0,NykÃ¸bing Mors,7900.0,9.0,FÃ¥rtofts Plads,Roslev,7870.0,15.0,Jernbanegade,7870  Roslev,"Ãstervang 72, Durup",DK-7900 NykÃ¸bing Mors,FÃ¥rtofts Plads 9,Til kapitalejeren i Durup Invest A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",2015-04-23,1998-11-10,2015-04-23,,Statsautoriseret revisor,21331279.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Durup Invest A/S.,"Vi har revideret Ã¥rsregnskabet for Durup Invest A/S for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Henrik S. Poulsen,Jakob Hansen,Poul Verner Mose Pedersen,Spar Nord A/S,Durup Invest A/S,BDO Statsautoriseret revisionsaktieselskab,,Durup,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skive Kommune,2014-12-31,2014-01-01,2015-04-23,NykÃ¸bing Mors,,Formand,RevisionspÃ¥tegning,urn:ofk:oid:5161200,indberetninger-20180424,2.5095978,21331279.0,,2018-03-30T12:42:18.052Z,2015-04-27T06:33:04.596Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-06-ZS,2015-04-27T06:33:04.652Z,,,,,-823565.0,,,,,,,,,,,,
21331279,2014-01-01,2014-12-31,c0,,http://regnskaber.virk.dk/97213312/ZG9rdW1lbnRsYWdlcjovLzAzLzMxL2E5L2U2L2U1LzFhZDUtNGJiOC1hOTgzLTI2MDJlZGYwMWNjYw.pdf,http://regnskaber.virk.dk/97213312/ZG9rdW1lbnRsYWdlcjovLzAzLzRmLzE1L2VlLzRlL2ZmOTMtNGE5NC05Y2FmLTBlNzc3M2I4YTlhZQ.xml,1.0,NykÃ¸bing Mors,7900.0,9.0,FÃ¥rtofts Plads,Roslev,7870.0,15.0,Jernbanegade,7870  Roslev,"Ãstervang 72, Durup",DK-7900 NykÃ¸bing Mors,FÃ¥rtofts Plads 9,Til kapitalejeren i Durup Invest A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",2015-04-23,1998-11-10,2015-04-23,0.0,Statsautoriseret revisor,21331279.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Durup Invest A/S.,"Vi har revideret Ã¥rsregnskabet for Durup Invest A/S for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Henrik S. Poulsen,Jakob Hansen,Poul Verner Mose Pedersen,Spar Nord A/S,Durup Invest A/S,BDO Statsautoriseret revisionsaktieselskab,0.0,Durup,0.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skive Kommune,2014-12-31,2014-01-01,2015-04-23,NykÃ¸bing Mors,0.0,Formand,RevisionspÃ¥tegning,urn:ofk:oid:5161200,indberetninger-20180424,2.5095978,21331279.0,,2018-03-30T12:42:18.052Z,2015-04-27T06:33:04.596Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-06-ZS,2015-04-27T06:33:04.652Z,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,
21331279,2014-01-01,2014-12-31,c199,,http://regnskaber.virk.dk/97213312/ZG9rdW1lbnRsYWdlcjovLzAzLzMxL2E5L2U2L2U1LzFhZDUtNGJiOC1hOTgzLTI2MDJlZGYwMWNjYw.pdf,http://regnskaber.virk.dk/97213312/ZG9rdW1lbnRsYWdlcjovLzAzLzRmLzE1L2VlLzRlL2ZmOTMtNGE5NC05Y2FmLTBlNzc3M2I4YTlhZQ.xml,1.0,NykÃ¸bing Mors,7900.0,9.0,FÃ¥rtofts Plads,Roslev,7870.0,15.0,Jernbanegade,7870  Roslev,"Ãstervang 72, Durup",DK-7900 NykÃ¸bing Mors,FÃ¥rtofts Plads 9,Til kapitalejeren i Durup Invest A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",2015-04-23,1998-11-10,2015-04-23,,Statsautoriseret revisor,21331279.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Durup Invest A/S.,"Vi har revideret Ã¥rsregnskabet for Durup Invest A/S for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Henrik S. Poulsen,Jakob Hansen,Poul Verner Mose Pedersen,Spar Nord A/S,Durup Invest A/S,BDO Statsautoriseret revisionsaktieselskab,,Durup,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skive Kommune,2014-12-31,2014-01-01,2015-04-23,NykÃ¸bing Mors,,Formand,RevisionspÃ¥tegning,urn:ofk:oid:5161200,indberetninger-20180424,2.5095978,21331279.0,,2018-03-30T12:42:18.052Z,2015-04-27T06:33:04.596Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-06-ZS,2015-04-27T06:33:04.652Z,,,,,,,,,,,,,,,,,
21331279,2014-01-01,2014-12-31,c208,,http://regnskaber.virk.dk/97213312/ZG9rdW1lbnRsYWdlcjovLzAzLzMxL2E5L2U2L2U1LzFhZDUtNGJiOC1hOTgzLTI2MDJlZGYwMWNjYw.pdf,http://regnskaber.virk.dk/97213312/ZG9rdW1lbnRsYWdlcjovLzAzLzRmLzE1L2VlLzRlL2ZmOTMtNGE5NC05Y2FmLTBlNzc3M2I4YTlhZQ.xml,1.0,NykÃ¸bing Mors,7900.0,9.0,FÃ¥rtofts Plads,Roslev,7870.0,15.0,Jernbanegade,7870  Roslev,"Ãstervang 72, Durup",DK-7900 NykÃ¸bing Mors,FÃ¥rtofts Plads 9,Til kapitalejeren i Durup Invest A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",2015-04-23,1998-11-10,2015-04-23,,Statsautoriseret revisor,21331279.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Durup Invest A/S.,"Vi har revideret Ã¥rsregnskabet for Durup Invest A/S for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Henrik S. Poulsen,Jakob Hansen,Poul Verner Mose Pedersen,Spar Nord A/S,Durup Invest A/S,BDO Statsautoriseret revisionsaktieselskab,,Durup,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skive Kommune,2014-12-31,2014-01-01,2015-04-23,NykÃ¸bing Mors,,Formand,RevisionspÃ¥tegning,urn:ofk:oid:5161200,indberetninger-20180424,2.5095978,21331279.0,,2018-03-30T12:42:18.052Z,2015-04-27T06:33:04.596Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-06-ZS,2015-04-27T06:33:04.652Z,,,,,,,,,,,,,,,,,Hans Ladefoged
