entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DividendIncomeRelatedToInvestments,DividendPaid,EmailOfReportingEntity,ExternalExpenses,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnTypeOfSubmittedReport,InterestExpenseAssignedToGroupEnterprises,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherInterestExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationsOfInvestmentsOfTheYear,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TelephoneNumberOfReportingEntity,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermPayables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivablesFromGroupEnterprises,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance
33363966,2016-07-01,2017-06-30,c174,,http://regnskaber.virk.dk/66936333/ZG9rdW1lbnRsYWdlcjovLzAzL2FiLzQ4L2Q3LzMzLzBlNmMtNGZmYS1iYjg5LTQxNDc1MmZlZWEzOQ.pdf,http://regnskaber.virk.dk/66936333/ZG9rdW1lbnRsYWdlcjovLzAzLzBkLzJiL2NkLzM2L2EzZGUtNDhkZi04ZjUzLTgzMGMwOGM3ZjIzNg.xml,true,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,HjÃ¸rring,9800.0,8.0,Ãstergade,9800 HjÃ¸rring,SÃ¸ndervang 16,DK-9800 HjÃ¸rring,NÃ¸rrebro 15,Til kapitalejeren i Lars Christoffersen Invest ApS,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-09-13,2010-12-14,2018-09-13,Statsautoriseret revisor,-562500.0,-103400.0,dalbak-el@hotmail.com,8674.0,20222670.0,33363966.0,20222670.0,mne33196,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Lars Christoffersen Invest ApS.,535353.0,24412.0,Ãrsrapport,4400.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Mikkelsen,Lars Christoffersen,Lars Christoffersen,Spar Nord Bank,Lars Christoffersen Invest ApS,BDO Statsautoriseret revisionsaktieselskab,3806.0,-594.0,HjÃ¸rring,2016-07-01,2017-06-30,547285.0,547285.0,526679.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2018-06-30,2017-07-01,896260.0,true,2018-09-13,HjÃ¸rring,0.0,+45 23 28 58 66,urn:ofk:oid:26109570,indberetninger-20180424,2.5097342,33363966.0,AWXSPRIl5OzuYdPkEpqG,2018-09-13T09:23:06.054Z,2018-09-13T09:22:18.662Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AW-88-DM,2018-09-13T09:22:18.786Z,,,,,,,,,,,,,,,,,,,,,,,
33363966,2016-07-01,2017-06-30,c177,,http://regnskaber.virk.dk/66936333/ZG9rdW1lbnRsYWdlcjovLzAzL2FiLzQ4L2Q3LzMzLzBlNmMtNGZmYS1iYjg5LTQxNDc1MmZlZWEzOQ.pdf,http://regnskaber.virk.dk/66936333/ZG9rdW1lbnRsYWdlcjovLzAzLzBkLzJiL2NkLzM2L2EzZGUtNDhkZi04ZjUzLTgzMGMwOGM3ZjIzNg.xml,true,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,HjÃ¸rring,9800.0,8.0,Ãstergade,9800 HjÃ¸rring,SÃ¸ndervang 16,DK-9800 HjÃ¸rring,NÃ¸rrebro 15,Til kapitalejeren i Lars Christoffersen Invest ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-09-13,2010-12-14,2018-09-13,Statsautoriseret revisor,-562500.0,-103400.0,dalbak-el@hotmail.com,,20222670.0,33363966.0,20222670.0,mne33196,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Lars Christoffersen Invest ApS.,,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Mikkelsen,Lars Christoffersen,Lars Christoffersen,Spar Nord Bank,Lars Christoffersen Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,HjÃ¸rring,2016-07-01,2017-06-30,103400.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2018-06-30,2017-07-01,896260.0,true,2018-09-13,HjÃ¸rring,,+45 23 28 58 66,urn:ofk:oid:26109570,indberetninger-20180424,2.5097342,33363966.0,AWXSPRIl5OzuYdPkEpqG,2018-09-13T09:23:06.054Z,2018-09-13T09:22:18.662Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AW-88-DM,2018-09-13T09:22:18.786Z,,,,,,,,,,,,,,,,,,,,,,,
33363966,2016-07-01,2017-06-30,c185,,http://regnskaber.virk.dk/66936333/ZG9rdW1lbnRsYWdlcjovLzAzL2FiLzQ4L2Q3LzMzLzBlNmMtNGZmYS1iYjg5LTQxNDc1MmZlZWEzOQ.pdf,http://regnskaber.virk.dk/66936333/ZG9rdW1lbnRsYWdlcjovLzAzLzBkLzJiL2NkLzM2L2EzZGUtNDhkZi04ZjUzLTgzMGMwOGM3ZjIzNg.xml,true,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,HjÃ¸rring,9800.0,8.0,Ãstergade,9800 HjÃ¸rring,SÃ¸ndervang 16,DK-9800 HjÃ¸rring,NÃ¸rrebro 15,Til kapitalejeren i Lars Christoffersen Invest ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-09-13,2010-12-14,2018-09-13,Statsautoriseret revisor,-562500.0,-103400.0,dalbak-el@hotmail.com,,20222670.0,33363966.0,20222670.0,mne33196,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Lars Christoffersen Invest ApS.,,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Mikkelsen,Lars Christoffersen,Lars Christoffersen,Spar Nord Bank,Lars Christoffersen Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,HjÃ¸rring,2016-07-01,2017-06-30,-169977.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2018-06-30,2017-07-01,896260.0,true,2018-09-13,HjÃ¸rring,,+45 23 28 58 66,urn:ofk:oid:26109570,indberetninger-20180424,2.5097342,33363966.0,AWXSPRIl5OzuYdPkEpqG,2018-09-13T09:23:06.054Z,2018-09-13T09:22:18.662Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AW-88-DM,2018-09-13T09:22:18.786Z,,,,,,,,,,,,,,,,,,,,,,,
33363966,2016-07-01,2017-06-30,c195,,http://regnskaber.virk.dk/66936333/ZG9rdW1lbnRsYWdlcjovLzAzL2FiLzQ4L2Q3LzMzLzBlNmMtNGZmYS1iYjg5LTQxNDc1MmZlZWEzOQ.pdf,http://regnskaber.virk.dk/66936333/ZG9rdW1lbnRsYWdlcjovLzAzLzBkLzJiL2NkLzM2L2EzZGUtNDhkZi04ZjUzLTgzMGMwOGM3ZjIzNg.xml,true,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,HjÃ¸rring,9800.0,8.0,Ãstergade,9800 HjÃ¸rring,SÃ¸ndervang 16,DK-9800 HjÃ¸rring,NÃ¸rrebro 15,Til kapitalejeren i Lars Christoffersen Invest ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-09-13,2010-12-14,2018-09-13,Statsautoriseret revisor,-562500.0,-103400.0,dalbak-el@hotmail.com,,20222670.0,33363966.0,20222670.0,mne33196,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Lars Christoffersen Invest ApS.,,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Mikkelsen,Lars Christoffersen,Lars Christoffersen,Spar Nord Bank,Lars Christoffersen Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,HjÃ¸rring,2016-07-01,2017-06-30,613862.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2018-06-30,2017-07-01,896260.0,true,2018-09-13,HjÃ¸rring,,+45 23 28 58 66,urn:ofk:oid:26109570,indberetninger-20180424,2.5097342,33363966.0,AWXSPRIl5OzuYdPkEpqG,2018-09-13T09:23:06.054Z,2018-09-13T09:22:18.662Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AW-88-DM,2018-09-13T09:22:18.786Z,,,,,,,,,,,,,,,,,,,,,,,
33363966,2017-06-30,2017-06-30,c172,,http://regnskaber.virk.dk/66936333/ZG9rdW1lbnRsYWdlcjovLzAzL2FiLzQ4L2Q3LzMzLzBlNmMtNGZmYS1iYjg5LTQxNDc1MmZlZWEzOQ.pdf,http://regnskaber.virk.dk/66936333/ZG9rdW1lbnRsYWdlcjovLzAzLzBkLzJiL2NkLzM2L2EzZGUtNDhkZi04ZjUzLTgzMGMwOGM3ZjIzNg.xml,true,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,HjÃ¸rring,9800.0,8.0,Ãstergade,9800 HjÃ¸rring,SÃ¸ndervang 16,DK-9800 HjÃ¸rring,NÃ¸rrebro 15,Til kapitalejeren i Lars Christoffersen Invest ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-09-13,2010-12-14,2018-09-13,Statsautoriseret revisor,-562500.0,-103400.0,dalbak-el@hotmail.com,,20222670.0,33363966.0,20222670.0,mne33196,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Lars Christoffersen Invest ApS.,,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Mikkelsen,Lars Christoffersen,Lars Christoffersen,Spar Nord Bank,Lars Christoffersen Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,HjÃ¸rring,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2018-06-30,2017-07-01,896260.0,true,2018-09-13,HjÃ¸rring,,+45 23 28 58 66,urn:ofk:oid:26109570,indberetninger-20180424,2.5097342,33363966.0,AWXSPRIl5OzuYdPkEpqG,2018-09-13T09:23:06.054Z,2018-09-13T09:22:18.662Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AW-88-DM,2018-09-13T09:22:18.786Z,2292149.0,569659.0,80000.0,1445395.0,2292149.0,846754.0,1535380.0,1535380.0,1535380.0,0.0,374260.0,103400.0,1261995.0,0.0,846754.0,318871.0,187110.0,153623.0,187110.0,,,,
33363966,2017-07-01,2017-07-01,c226,,http://regnskaber.virk.dk/66936333/ZG9rdW1lbnRsYWdlcjovLzAzL2FiLzQ4L2Q3LzMzLzBlNmMtNGZmYS1iYjg5LTQxNDc1MmZlZWEzOQ.pdf,http://regnskaber.virk.dk/66936333/ZG9rdW1lbnRsYWdlcjovLzAzLzBkLzJiL2NkLzM2L2EzZGUtNDhkZi04ZjUzLTgzMGMwOGM3ZjIzNg.xml,true,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,HjÃ¸rring,9800.0,8.0,Ãstergade,9800 HjÃ¸rring,SÃ¸ndervang 16,DK-9800 HjÃ¸rring,NÃ¸rrebro 15,Til kapitalejeren i Lars Christoffersen Invest ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-09-13,2010-12-14,2018-09-13,Statsautoriseret revisor,-562500.0,-103400.0,dalbak-el@hotmail.com,,20222670.0,33363966.0,20222670.0,mne33196,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Lars Christoffersen Invest ApS.,,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Mikkelsen,Lars Christoffersen,Lars Christoffersen,Spar Nord Bank,Lars Christoffersen Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,HjÃ¸rring,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2018-06-30,2017-07-01,896260.0,true,2018-09-13,HjÃ¸rring,,+45 23 28 58 66,urn:ofk:oid:26109570,indberetninger-20180424,2.5097342,33363966.0,AWXSPRIl5OzuYdPkEpqG,2018-09-13T09:23:06.054Z,2018-09-13T09:22:18.662Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AW-88-DM,2018-09-13T09:22:18.786Z,,,,80000.0,,,,,,,,,,,,,,,,,,,
33363966,2017-07-01,2017-07-01,c253,,http://regnskaber.virk.dk/66936333/ZG9rdW1lbnRsYWdlcjovLzAzL2FiLzQ4L2Q3LzMzLzBlNmMtNGZmYS1iYjg5LTQxNDc1MmZlZWEzOQ.pdf,http://regnskaber.virk.dk/66936333/ZG9rdW1lbnRsYWdlcjovLzAzLzBkLzJiL2NkLzM2L2EzZGUtNDhkZi04ZjUzLTgzMGMwOGM3ZjIzNg.xml,true,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,HjÃ¸rring,9800.0,8.0,Ãstergade,9800 HjÃ¸rring,SÃ¸ndervang 16,DK-9800 HjÃ¸rring,NÃ¸rrebro 15,Til kapitalejeren i Lars Christoffersen Invest ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-09-13,2010-12-14,2018-09-13,Statsautoriseret revisor,-562500.0,-103400.0,dalbak-el@hotmail.com,,20222670.0,33363966.0,20222670.0,mne33196,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Lars Christoffersen Invest ApS.,,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Mikkelsen,Lars Christoffersen,Lars Christoffersen,Spar Nord Bank,Lars Christoffersen Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,HjÃ¸rring,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2018-06-30,2017-07-01,896260.0,true,2018-09-13,HjÃ¸rring,,+45 23 28 58 66,urn:ofk:oid:26109570,indberetninger-20180424,2.5097342,33363966.0,AWXSPRIl5OzuYdPkEpqG,2018-09-13T09:23:06.054Z,2018-09-13T09:22:18.662Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AW-88-DM,2018-09-13T09:22:18.786Z,,,,1261994.0,,,,,,,,,,,,,,,,,,,
33363966,2017-07-01,2017-07-01,c257,,http://regnskaber.virk.dk/66936333/ZG9rdW1lbnRsYWdlcjovLzAzL2FiLzQ4L2Q3LzMzLzBlNmMtNGZmYS1iYjg5LTQxNDc1MmZlZWEzOQ.pdf,http://regnskaber.virk.dk/66936333/ZG9rdW1lbnRsYWdlcjovLzAzLzBkLzJiL2NkLzM2L2EzZGUtNDhkZi04ZjUzLTgzMGMwOGM3ZjIzNg.xml,true,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,HjÃ¸rring,9800.0,8.0,Ãstergade,9800 HjÃ¸rring,SÃ¸ndervang 16,DK-9800 HjÃ¸rring,NÃ¸rrebro 15,Til kapitalejeren i Lars Christoffersen Invest ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-09-13,2010-12-14,2018-09-13,Statsautoriseret revisor,-562500.0,-103400.0,dalbak-el@hotmail.com,,20222670.0,33363966.0,20222670.0,mne33196,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Lars Christoffersen Invest ApS.,,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Mikkelsen,Lars Christoffersen,Lars Christoffersen,Spar Nord Bank,Lars Christoffersen Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,HjÃ¸rring,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2018-06-30,2017-07-01,896260.0,true,2018-09-13,HjÃ¸rring,,+45 23 28 58 66,urn:ofk:oid:26109570,indberetninger-20180424,2.5097342,33363966.0,AWXSPRIl5OzuYdPkEpqG,2018-09-13T09:23:06.054Z,2018-09-13T09:22:18.662Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AW-88-DM,2018-09-13T09:22:18.786Z,,,,103400.0,,,,,,,,,,,,,,,,,,,
33363966,2017-07-01,2017-07-01,c548,,http://regnskaber.virk.dk/66936333/ZG9rdW1lbnRsYWdlcjovLzAzL2FiLzQ4L2Q3LzMzLzBlNmMtNGZmYS1iYjg5LTQxNDc1MmZlZWEzOQ.pdf,http://regnskaber.virk.dk/66936333/ZG9rdW1lbnRsYWdlcjovLzAzLzBkLzJiL2NkLzM2L2EzZGUtNDhkZi04ZjUzLTgzMGMwOGM3ZjIzNg.xml,true,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,HjÃ¸rring,9800.0,8.0,Ãstergade,9800 HjÃ¸rring,SÃ¸ndervang 16,DK-9800 HjÃ¸rring,NÃ¸rrebro 15,Til kapitalejeren i Lars Christoffersen Invest ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-09-13,2010-12-14,2018-09-13,Statsautoriseret revisor,-562500.0,-103400.0,dalbak-el@hotmail.com,,20222670.0,33363966.0,20222670.0,mne33196,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Lars Christoffersen Invest ApS.,,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Mikkelsen,Lars Christoffersen,Lars Christoffersen,Spar Nord Bank,Lars Christoffersen Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,HjÃ¸rring,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2018-06-30,2017-07-01,896260.0,true,2018-09-13,HjÃ¸rring,,+45 23 28 58 66,urn:ofk:oid:26109570,indberetninger-20180424,2.5097342,33363966.0,AWXSPRIl5OzuYdPkEpqG,2018-09-13T09:23:06.054Z,2018-09-13T09:22:18.662Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AW-88-DM,2018-09-13T09:22:18.786Z,,,,,,,,,,,,,,,,,,,,480330.0,1055050.0,,
33363966,2017-07-01,2018-06-30,c173,,http://regnskaber.virk.dk/66936333/ZG9rdW1lbnRsYWdlcjovLzAzL2FiLzQ4L2Q3LzMzLzBlNmMtNGZmYS1iYjg5LTQxNDc1MmZlZWEzOQ.pdf,http://regnskaber.virk.dk/66936333/ZG9rdW1lbnRsYWdlcjovLzAzLzBkLzJiL2NkLzM2L2EzZGUtNDhkZi04ZjUzLTgzMGMwOGM3ZjIzNg.xml,true,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,HjÃ¸rring,9800.0,8.0,Ãstergade,9800 HjÃ¸rring,SÃ¸ndervang 16,DK-9800 HjÃ¸rring,NÃ¸rrebro 15,Til kapitalejeren i Lars Christoffersen Invest ApS,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-09-13,2010-12-14,2018-09-13,Statsautoriseret revisor,-562500.0,-103400.0,dalbak-el@hotmail.com,11395.0,20222670.0,33363966.0,20222670.0,mne33196,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Lars Christoffersen Invest ApS.,896260.0,50467.0,Ãrsrapport,200.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Mikkelsen,Lars Christoffersen,Lars Christoffersen,Spar Nord Bank,Lars Christoffersen Invest ApS,BDO Statsautoriseret revisionsaktieselskab,3385.0,3185.0,HjÃ¸rring,2016-07-01,2017-06-30,931947.0,931947.0,884865.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2018-06-30,2017-07-01,896260.0,true,2018-09-13,HjÃ¸rring,0.0,+45 23 28 58 66,urn:ofk:oid:26109570,indberetninger-20180424,2.5097342,33363966.0,AWXSPRIl5OzuYdPkEpqG,2018-09-13T09:23:06.054Z,2018-09-13T09:22:18.662Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AW-88-DM,2018-09-13T09:22:18.786Z,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,ErklÃ¦ring om udvidet gennemgang
