entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DividendIncomeRelatedToInvestments,DividendPaid,EquityTransfersToReserves,ExternalExpenses,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnTypeOfSubmittedReport,InterestExpenseAssignedToGroupEnterprises,InterestIncomeFromGroupEnterprises,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationsOfInvestmentsOfTheYear,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermInvestments,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivablesFromGroupEnterprises,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance
33363966,2017-07-01,2018-06-30,c175,,http://regnskaber.virk.dk/66936333/ZG9rdW1lbnRsYWdlcjovLzAzL2NlLzJhLzkyLzRiL2YyZmQtNDYyYy05ZWI5LTczNjA1NTE3MjViYQ.pdf,http://regnskaber.virk.dk/66936333/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2E0LzYwLzU0LzJkZGMtNDAxOC04M2FmLTBkNjA0MDQ0OTAyMg.xml,true,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,9800 HjÃ¸rring,SÃ¸ndervang 16,DK-9800 HjÃ¸rring,NÃ¸rrebro 15,Til kapitalejeren i Lars Christoffersen Invest ApS,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",0.0,2019-09-16,2010-12-14,2019-09-18,Statsautoriseret revisor,-919800.0,-200000.0,758723.0,11395.0,20222670.0,33363966.0,20222670.0,mne33196,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for Lars Christoffersen Invest ApS.,896260.0,50467.0,Ãrsrapport,200.0,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Mikkelsen,Lars Christoffersen,Lars Christoffersen,Lars Christoffersen Invest ApS,BDO Statsautoriseret revisionsaktieselskab,3385.0,0.0,3185.0,HjÃ¸rring,2017-07-01,2018-06-30,931947.0,931947.0,884865.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2019-06-30,2018-07-01,758723.0,true,2019-09-16,HjÃ¸rring,0.0,urn:ofk:oid:27830948,indberetninger-20180424,2.5097342,33363966.0,AW1Dk92TIXJRhhXBNydr,2019-09-18T08:54:25.555Z,2019-09-18T08:53:46.475Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CV-28-NG,2019-09-18T08:53:46.605Z,,,,,,,,,,,,,,,,,,,,,,,
33363966,2017-07-01,2018-06-30,c214,,http://regnskaber.virk.dk/66936333/ZG9rdW1lbnRsYWdlcjovLzAzL2NlLzJhLzkyLzRiL2YyZmQtNDYyYy05ZWI5LTczNjA1NTE3MjViYQ.pdf,http://regnskaber.virk.dk/66936333/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2E0LzYwLzU0LzJkZGMtNDAxOC04M2FmLTBkNjA0MDQ0OTAyMg.xml,true,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,9800 HjÃ¸rring,SÃ¸ndervang 16,DK-9800 HjÃ¸rring,NÃ¸rrebro 15,Til kapitalejeren i Lars Christoffersen Invest ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",,2019-09-16,2010-12-14,2019-09-18,Statsautoriseret revisor,-919800.0,-200000.0,758723.0,,20222670.0,33363966.0,20222670.0,mne33196,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for Lars Christoffersen Invest ApS.,,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Mikkelsen,Lars Christoffersen,Lars Christoffersen,Lars Christoffersen Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,,HjÃ¸rring,2017-07-01,2018-06-30,731947.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2019-06-30,2018-07-01,758723.0,true,2019-09-16,HjÃ¸rring,,urn:ofk:oid:27830948,indberetninger-20180424,2.5097342,33363966.0,AW1Dk92TIXJRhhXBNydr,2019-09-18T08:54:25.555Z,2019-09-18T08:53:46.475Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CV-28-NG,2019-09-18T08:53:46.605Z,,,,,,,,,,,,,,,,,,,,,,,
33363966,2017-07-01,2018-06-30,c216,,http://regnskaber.virk.dk/66936333/ZG9rdW1lbnRsYWdlcjovLzAzL2NlLzJhLzkyLzRiL2YyZmQtNDYyYy05ZWI5LTczNjA1NTE3MjViYQ.pdf,http://regnskaber.virk.dk/66936333/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2E0LzYwLzU0LzJkZGMtNDAxOC04M2FmLTBkNjA0MDQ0OTAyMg.xml,true,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,9800 HjÃ¸rring,SÃ¸ndervang 16,DK-9800 HjÃ¸rring,NÃ¸rrebro 15,Til kapitalejeren i Lars Christoffersen Invest ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",,2019-09-16,2010-12-14,2019-09-18,Statsautoriseret revisor,-919800.0,-200000.0,758723.0,,20222670.0,33363966.0,20222670.0,mne33196,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for Lars Christoffersen Invest ApS.,,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Mikkelsen,Lars Christoffersen,Lars Christoffersen,Lars Christoffersen Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,,HjÃ¸rring,2017-07-01,2018-06-30,0.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2019-06-30,2018-07-01,758723.0,true,2019-09-16,HjÃ¸rring,,urn:ofk:oid:27830948,indberetninger-20180424,2.5097342,33363966.0,AW1Dk92TIXJRhhXBNydr,2019-09-18T08:54:25.555Z,2019-09-18T08:53:46.475Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CV-28-NG,2019-09-18T08:53:46.605Z,,,,,,,,,,,,,,,,,,,,,,,
33363966,2017-07-01,2018-06-30,c219,,http://regnskaber.virk.dk/66936333/ZG9rdW1lbnRsYWdlcjovLzAzL2NlLzJhLzkyLzRiL2YyZmQtNDYyYy05ZWI5LTczNjA1NTE3MjViYQ.pdf,http://regnskaber.virk.dk/66936333/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2E0LzYwLzU0LzJkZGMtNDAxOC04M2FmLTBkNjA0MDQ0OTAyMg.xml,true,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,9800 HjÃ¸rring,SÃ¸ndervang 16,DK-9800 HjÃ¸rring,NÃ¸rrebro 15,Til kapitalejeren i Lars Christoffersen Invest ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",,2019-09-16,2010-12-14,2019-09-18,Statsautoriseret revisor,-919800.0,-200000.0,758723.0,,20222670.0,33363966.0,20222670.0,mne33196,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for Lars Christoffersen Invest ApS.,,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Mikkelsen,Lars Christoffersen,Lars Christoffersen,Lars Christoffersen Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,,HjÃ¸rring,2017-07-01,2018-06-30,200000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2019-06-30,2018-07-01,758723.0,true,2019-09-16,HjÃ¸rring,,urn:ofk:oid:27830948,indberetninger-20180424,2.5097342,33363966.0,AW1Dk92TIXJRhhXBNydr,2019-09-18T08:54:25.555Z,2019-09-18T08:53:46.475Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CV-28-NG,2019-09-18T08:53:46.605Z,,,,,,,,,,,,,,,,,,,,,,,
33363966,2018-06-30,2018-06-30,c173,,http://regnskaber.virk.dk/66936333/ZG9rdW1lbnRsYWdlcjovLzAzL2NlLzJhLzkyLzRiL2YyZmQtNDYyYy05ZWI5LTczNjA1NTE3MjViYQ.pdf,http://regnskaber.virk.dk/66936333/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2E0LzYwLzU0LzJkZGMtNDAxOC04M2FmLTBkNjA0MDQ0OTAyMg.xml,true,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,9800 HjÃ¸rring,SÃ¸ndervang 16,DK-9800 HjÃ¸rring,NÃ¸rrebro 15,Til kapitalejeren i Lars Christoffersen Invest ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",,2019-09-16,2010-12-14,2019-09-18,Statsautoriseret revisor,-919800.0,-200000.0,758723.0,,20222670.0,33363966.0,20222670.0,mne33196,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for Lars Christoffersen Invest ApS.,,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Mikkelsen,Lars Christoffersen,Lars Christoffersen,Lars Christoffersen Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,,HjÃ¸rring,2017-07-01,2018-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2019-06-30,2018-07-01,758723.0,true,2019-09-16,HjÃ¸rring,,urn:ofk:oid:27830948,indberetninger-20180424,2.5097342,33363966.0,AW1Dk92TIXJRhhXBNydr,2019-09-18T08:54:25.555Z,2019-09-18T08:53:46.475Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CV-28-NG,2019-09-18T08:53:46.605Z,2828985.0,519288.0,80000.0,2273941.0,2828985.0,555044.0,1869140.0,1869140.0,1869140.0,149673.0,200000.0,1993941.0,149673.0,555044.0,298200.0,290884.0,0.0,249844.0,290884.0,,,,
33363966,2018-07-01,2018-07-01,c231,,http://regnskaber.virk.dk/66936333/ZG9rdW1lbnRsYWdlcjovLzAzL2NlLzJhLzkyLzRiL2YyZmQtNDYyYy05ZWI5LTczNjA1NTE3MjViYQ.pdf,http://regnskaber.virk.dk/66936333/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2E0LzYwLzU0LzJkZGMtNDAxOC04M2FmLTBkNjA0MDQ0OTAyMg.xml,true,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,9800 HjÃ¸rring,SÃ¸ndervang 16,DK-9800 HjÃ¸rring,NÃ¸rrebro 15,Til kapitalejeren i Lars Christoffersen Invest ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",,2019-09-16,2010-12-14,2019-09-18,Statsautoriseret revisor,-919800.0,-200000.0,758723.0,,20222670.0,33363966.0,20222670.0,mne33196,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for Lars Christoffersen Invest ApS.,,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Mikkelsen,Lars Christoffersen,Lars Christoffersen,Lars Christoffersen Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,,HjÃ¸rring,2017-07-01,2018-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2019-06-30,2018-07-01,758723.0,true,2019-09-16,HjÃ¸rring,,urn:ofk:oid:27830948,indberetninger-20180424,2.5097342,33363966.0,AW1Dk92TIXJRhhXBNydr,2019-09-18T08:54:25.555Z,2019-09-18T08:53:46.475Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CV-28-NG,2019-09-18T08:53:46.605Z,,,,80000.0,,,,,,,,,,,,,,,,,,,
33363966,2018-07-01,2018-07-01,c249,,http://regnskaber.virk.dk/66936333/ZG9rdW1lbnRsYWdlcjovLzAzL2NlLzJhLzkyLzRiL2YyZmQtNDYyYy05ZWI5LTczNjA1NTE3MjViYQ.pdf,http://regnskaber.virk.dk/66936333/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2E0LzYwLzU0LzJkZGMtNDAxOC04M2FmLTBkNjA0MDQ0OTAyMg.xml,true,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,9800 HjÃ¸rring,SÃ¸ndervang 16,DK-9800 HjÃ¸rring,NÃ¸rrebro 15,Til kapitalejeren i Lars Christoffersen Invest ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",,2019-09-16,2010-12-14,2019-09-18,Statsautoriseret revisor,-919800.0,-200000.0,758723.0,,20222670.0,33363966.0,20222670.0,mne33196,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for Lars Christoffersen Invest ApS.,,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Mikkelsen,Lars Christoffersen,Lars Christoffersen,Lars Christoffersen Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,,HjÃ¸rring,2017-07-01,2018-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2019-06-30,2018-07-01,758723.0,true,2019-09-16,HjÃ¸rring,,urn:ofk:oid:27830948,indberetninger-20180424,2.5097342,33363966.0,AW1Dk92TIXJRhhXBNydr,2019-09-18T08:54:25.555Z,2019-09-18T08:53:46.475Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CV-28-NG,2019-09-18T08:53:46.605Z,,,,1993941.0,,,,,,,,,,,,,,,,,,,
33363966,2018-07-01,2018-07-01,c255,,http://regnskaber.virk.dk/66936333/ZG9rdW1lbnRsYWdlcjovLzAzL2NlLzJhLzkyLzRiL2YyZmQtNDYyYy05ZWI5LTczNjA1NTE3MjViYQ.pdf,http://regnskaber.virk.dk/66936333/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2E0LzYwLzU0LzJkZGMtNDAxOC04M2FmLTBkNjA0MDQ0OTAyMg.xml,true,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,9800 HjÃ¸rring,SÃ¸ndervang 16,DK-9800 HjÃ¸rring,NÃ¸rrebro 15,Til kapitalejeren i Lars Christoffersen Invest ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",,2019-09-16,2010-12-14,2019-09-18,Statsautoriseret revisor,-919800.0,-200000.0,758723.0,,20222670.0,33363966.0,20222670.0,mne33196,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for Lars Christoffersen Invest ApS.,,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Mikkelsen,Lars Christoffersen,Lars Christoffersen,Lars Christoffersen Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,,HjÃ¸rring,2017-07-01,2018-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2019-06-30,2018-07-01,758723.0,true,2019-09-16,HjÃ¸rring,,urn:ofk:oid:27830948,indberetninger-20180424,2.5097342,33363966.0,AW1Dk92TIXJRhhXBNydr,2019-09-18T08:54:25.555Z,2019-09-18T08:53:46.475Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CV-28-NG,2019-09-18T08:53:46.605Z,,,,200000.0,,,,,,,,,,,,,,,,,,,
33363966,2018-07-01,2018-07-01,c568,,http://regnskaber.virk.dk/66936333/ZG9rdW1lbnRsYWdlcjovLzAzL2NlLzJhLzkyLzRiL2YyZmQtNDYyYy05ZWI5LTczNjA1NTE3MjViYQ.pdf,http://regnskaber.virk.dk/66936333/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2E0LzYwLzU0LzJkZGMtNDAxOC04M2FmLTBkNjA0MDQ0OTAyMg.xml,true,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,9800 HjÃ¸rring,SÃ¸ndervang 16,DK-9800 HjÃ¸rring,NÃ¸rrebro 15,Til kapitalejeren i Lars Christoffersen Invest ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",,2019-09-16,2010-12-14,2019-09-18,Statsautoriseret revisor,-919800.0,-200000.0,758723.0,,20222670.0,33363966.0,20222670.0,mne33196,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for Lars Christoffersen Invest ApS.,,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Mikkelsen,Lars Christoffersen,Lars Christoffersen,Lars Christoffersen Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,,HjÃ¸rring,2017-07-01,2018-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2019-06-30,2018-07-01,758723.0,true,2019-09-16,HjÃ¸rring,,urn:ofk:oid:27830948,indberetninger-20180424,2.5097342,33363966.0,AW1Dk92TIXJRhhXBNydr,2019-09-18T08:54:25.555Z,2019-09-18T08:53:46.475Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CV-28-NG,2019-09-18T08:53:46.605Z,,,,,,,,,,,,,,,,,,,,814090.0,1055050.0,,
33363966,2018-07-01,2019-06-30,c174,,http://regnskaber.virk.dk/66936333/ZG9rdW1lbnRsYWdlcjovLzAzL2NlLzJhLzkyLzRiL2YyZmQtNDYyYy05ZWI5LTczNjA1NTE3MjViYQ.pdf,http://regnskaber.virk.dk/66936333/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2E0LzYwLzU0LzJkZGMtNDAxOC04M2FmLTBkNjA0MDQ0OTAyMg.xml,true,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,9800 HjÃ¸rring,SÃ¸ndervang 16,DK-9800 HjÃ¸rring,NÃ¸rrebro 15,Til kapitalejeren i Lars Christoffersen Invest ApS,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",257.0,2019-09-16,2010-12-14,2019-09-18,Statsautoriseret revisor,-919800.0,-200000.0,758723.0,11419.0,20222670.0,33363966.0,20222670.0,mne33196,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for Lars Christoffersen Invest ApS.,758723.0,587.0,Ãrsrapport,0.0,14700.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Mikkelsen,Lars Christoffersen,Lars Christoffersen,Lars Christoffersen Invest ApS,BDO Statsautoriseret revisionsaktieselskab,920.0,14700.0,920.0,HjÃ¸rring,2017-07-01,2018-06-30,761414.0,761671.0,747304.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2019-06-30,2018-07-01,758723.0,true,2019-09-16,HjÃ¸rring,257.0,urn:ofk:oid:27830948,indberetninger-20180424,2.5097342,33363966.0,AW1Dk92TIXJRhhXBNydr,2019-09-18T08:54:25.555Z,2019-09-18T08:53:46.475Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CV-28-NG,2019-09-18T08:53:46.605Z,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,ErklÃ¦ring om udvidet gennemgang
