entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AdministrativeExpenses,ClassOfReportingEntity,CostOfProduction,DateOfGeneralMeeting,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermTaxPayables
35521313,2015-07-01,2016-06-30,c1,http://regnskaber.virk.dk/31312553/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzg4LzhmL2NhL2U1MzYtNGJiYS1hN2M1LWZiYjE4NWU3Nzg0NA.xhtml,http://regnskaber.virk.dk/31312553/ZG9rdW1lbnRsYWdlcjovLzAzLzg4LzhjL2U1LzJmLzczZGUtNGM0MS1hMTRjLTUyYWE1ZWQxNmJkOA.pdf,http://regnskaber.virk.dk/31312553/ZG9rdW1lbnRsYWdlcjovLzAzLzFiL2MwLzdjLzQ1LzY1ZGEtNDAwOS1iNDIyLWVkOTY0NmQwZTc1OA.xml,true,Danmark,DK,Aalborg,9100.0,John F. Kennedys Plads,Taastrup,2630.0,"7, st",Oldenburg Alle,2630 Taastrup,Oldenburg Alle 7,46725.0,Regnskabsklasse B,168112.0,2017-11-27,93815.0,35521313.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Brian Gregersen,Nykredit Bank,STORNORD INVEST ApS,Connla,850.0,2015-07-01,2016-06-30,35374.0,46240.0,47090.0,2017-06-30,2016-07-01,261927.0,false,false,10866.0,32100010.0,false,true,Ingen bistand,urn:ofk:oid:24744172,indberetninger-20180424,2.592641,35521313.0,,2018-03-27T20:21:26.409Z,2017-11-28T06:42:12.315Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BH-16-YU,2017-11-28T06:42:12.493Z,,,,,,,,,,,,,,,,,
35521313,2015-07-01,2016-06-30,c3,http://regnskaber.virk.dk/31312553/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzg4LzhmL2NhL2U1MzYtNGJiYS1hN2M1LWZiYjE4NWU3Nzg0NA.xhtml,http://regnskaber.virk.dk/31312553/ZG9rdW1lbnRsYWdlcjovLzAzLzg4LzhjL2U1LzJmLzczZGUtNGM0MS1hMTRjLTUyYWE1ZWQxNmJkOA.pdf,http://regnskaber.virk.dk/31312553/ZG9rdW1lbnRsYWdlcjovLzAzLzFiL2MwLzdjLzQ1LzY1ZGEtNDAwOS1iNDIyLWVkOTY0NmQwZTc1OA.xml,true,Danmark,DK,Aalborg,9100.0,John F. Kennedys Plads,Taastrup,2630.0,"7, st",Oldenburg Alle,2630 Taastrup,Oldenburg Alle 7,,Regnskabsklasse B,,2017-11-27,,35521313.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Brian Gregersen,Nykredit Bank,STORNORD INVEST ApS,Connla,,2015-07-01,2016-06-30,0.0,,,2017-06-30,2016-07-01,,false,false,,32100010.0,false,true,Ingen bistand,urn:ofk:oid:24744172,indberetninger-20180424,2.592641,35521313.0,,2018-03-27T20:21:26.409Z,2017-11-28T06:42:12.315Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BH-16-YU,2017-11-28T06:42:12.493Z,,,,,,,,,,,,,,,,,
35521313,2015-07-01,2016-06-30,c5,http://regnskaber.virk.dk/31312553/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzg4LzhmL2NhL2U1MzYtNGJiYS1hN2M1LWZiYjE4NWU3Nzg0NA.xhtml,http://regnskaber.virk.dk/31312553/ZG9rdW1lbnRsYWdlcjovLzAzLzg4LzhjL2U1LzJmLzczZGUtNGM0MS1hMTRjLTUyYWE1ZWQxNmJkOA.pdf,http://regnskaber.virk.dk/31312553/ZG9rdW1lbnRsYWdlcjovLzAzLzFiL2MwLzdjLzQ1LzY1ZGEtNDAwOS1iNDIyLWVkOTY0NmQwZTc1OA.xml,true,Danmark,DK,Aalborg,9100.0,John F. Kennedys Plads,Taastrup,2630.0,"7, st",Oldenburg Alle,2630 Taastrup,Oldenburg Alle 7,,Regnskabsklasse B,,2017-11-27,,35521313.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Brian Gregersen,Nykredit Bank,STORNORD INVEST ApS,Connla,,2015-07-01,2016-06-30,0.0,,,2017-06-30,2016-07-01,,false,false,,32100010.0,false,true,Ingen bistand,urn:ofk:oid:24744172,indberetninger-20180424,2.592641,35521313.0,,2018-03-27T20:21:26.409Z,2017-11-28T06:42:12.315Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BH-16-YU,2017-11-28T06:42:12.493Z,,,,,,,,,,,,,,,,,
35521313,2015-07-01,2016-06-30,c7,http://regnskaber.virk.dk/31312553/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzg4LzhmL2NhL2U1MzYtNGJiYS1hN2M1LWZiYjE4NWU3Nzg0NA.xhtml,http://regnskaber.virk.dk/31312553/ZG9rdW1lbnRsYWdlcjovLzAzLzg4LzhjL2U1LzJmLzczZGUtNGM0MS1hMTRjLTUyYWE1ZWQxNmJkOA.pdf,http://regnskaber.virk.dk/31312553/ZG9rdW1lbnRsYWdlcjovLzAzLzFiL2MwLzdjLzQ1LzY1ZGEtNDAwOS1iNDIyLWVkOTY0NmQwZTc1OA.xml,true,Danmark,DK,Aalborg,9100.0,John F. Kennedys Plads,Taastrup,2630.0,"7, st",Oldenburg Alle,2630 Taastrup,Oldenburg Alle 7,,Regnskabsklasse B,,2017-11-27,,35521313.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Brian Gregersen,Nykredit Bank,STORNORD INVEST ApS,Connla,,2015-07-01,2016-06-30,35374.0,,,2017-06-30,2016-07-01,,false,false,,32100010.0,false,true,Ingen bistand,urn:ofk:oid:24744172,indberetninger-20180424,2.592641,35521313.0,,2018-03-27T20:21:26.409Z,2017-11-28T06:42:12.315Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BH-16-YU,2017-11-28T06:42:12.493Z,,,,,,,,,,,,,,,,,
35521313,2016-06-30,2016-06-30,c9,http://regnskaber.virk.dk/31312553/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzg4LzhmL2NhL2U1MzYtNGJiYS1hN2M1LWZiYjE4NWU3Nzg0NA.xhtml,http://regnskaber.virk.dk/31312553/ZG9rdW1lbnRsYWdlcjovLzAzLzg4LzhjL2U1LzJmLzczZGUtNGM0MS1hMTRjLTUyYWE1ZWQxNmJkOA.pdf,http://regnskaber.virk.dk/31312553/ZG9rdW1lbnRsYWdlcjovLzAzLzFiL2MwLzdjLzQ1LzY1ZGEtNDAwOS1iNDIyLWVkOTY0NmQwZTc1OA.xml,true,Danmark,DK,Aalborg,9100.0,John F. Kennedys Plads,Taastrup,2630.0,"7, st",Oldenburg Alle,2630 Taastrup,Oldenburg Alle 7,,Regnskabsklasse B,,2017-11-27,,35521313.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Brian Gregersen,Nykredit Bank,STORNORD INVEST ApS,Connla,,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,,false,false,,32100010.0,false,true,Ingen bistand,urn:ofk:oid:24744172,indberetninger-20180424,2.592641,35521313.0,,2018-03-27T20:21:26.409Z,2017-11-28T06:42:12.315Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BH-16-YU,2017-11-28T06:42:12.493Z,436296.0,10395.0,80000.0,10395.0,251851.0,0.0,0.0,436296.0,184445.0,425901.0,425901.0,425901.0,138427.0,0.0,171851.0,184445.0,46018.0
35521313,2016-07-01,2017-06-30,c0,http://regnskaber.virk.dk/31312553/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzg4LzhmL2NhL2U1MzYtNGJiYS1hN2M1LWZiYjE4NWU3Nzg0NA.xhtml,http://regnskaber.virk.dk/31312553/ZG9rdW1lbnRsYWdlcjovLzAzLzg4LzhjL2U1LzJmLzczZGUtNGM0MS1hMTRjLTUyYWE1ZWQxNmJkOA.pdf,http://regnskaber.virk.dk/31312553/ZG9rdW1lbnRsYWdlcjovLzAzLzFiL2MwLzdjLzQ1LzY1ZGEtNDAwOS1iNDIyLWVkOTY0NmQwZTc1OA.xml,true,Danmark,DK,Aalborg,9100.0,John F. Kennedys Plads,Taastrup,2630.0,"7, st",Oldenburg Alle,2630 Taastrup,Oldenburg Alle 7,20851.0,Regnskabsklasse B,815.0,2017-11-27,101968.0,35521313.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Brian Gregersen,Nykredit Bank,STORNORD INVEST ApS,Connla,26546.0,2015-07-01,2016-06-30,42565.0,54571.0,81117.0,2017-06-30,2016-07-01,102783.0,false,false,12006.0,32100010.0,false,true,Ingen bistand,urn:ofk:oid:24744172,indberetninger-20180424,2.592641,35521313.0,,2018-03-27T20:21:26.409Z,2017-11-28T06:42:12.315Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BH-16-YU,2017-11-28T06:42:12.493Z,,,,,,,,,,,,,,,,,
35521313,2016-07-01,2017-06-30,c2,http://regnskaber.virk.dk/31312553/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzg4LzhmL2NhL2U1MzYtNGJiYS1hN2M1LWZiYjE4NWU3Nzg0NA.xhtml,http://regnskaber.virk.dk/31312553/ZG9rdW1lbnRsYWdlcjovLzAzLzg4LzhjL2U1LzJmLzczZGUtNGM0MS1hMTRjLTUyYWE1ZWQxNmJkOA.pdf,http://regnskaber.virk.dk/31312553/ZG9rdW1lbnRsYWdlcjovLzAzLzFiL2MwLzdjLzQ1LzY1ZGEtNDAwOS1iNDIyLWVkOTY0NmQwZTc1OA.xml,true,Danmark,DK,Aalborg,9100.0,John F. Kennedys Plads,Taastrup,2630.0,"7, st",Oldenburg Alle,2630 Taastrup,Oldenburg Alle 7,,Regnskabsklasse B,,2017-11-27,,35521313.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Brian Gregersen,Nykredit Bank,STORNORD INVEST ApS,Connla,,2015-07-01,2016-06-30,0.0,,,2017-06-30,2016-07-01,,false,false,,32100010.0,false,true,Ingen bistand,urn:ofk:oid:24744172,indberetninger-20180424,2.592641,35521313.0,,2018-03-27T20:21:26.409Z,2017-11-28T06:42:12.315Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BH-16-YU,2017-11-28T06:42:12.493Z,,,,,,,,,,,,,,,,,
35521313,2016-07-01,2017-06-30,c4,http://regnskaber.virk.dk/31312553/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzg4LzhmL2NhL2U1MzYtNGJiYS1hN2M1LWZiYjE4NWU3Nzg0NA.xhtml,http://regnskaber.virk.dk/31312553/ZG9rdW1lbnRsYWdlcjovLzAzLzg4LzhjL2U1LzJmLzczZGUtNGM0MS1hMTRjLTUyYWE1ZWQxNmJkOA.pdf,http://regnskaber.virk.dk/31312553/ZG9rdW1lbnRsYWdlcjovLzAzLzFiL2MwLzdjLzQ1LzY1ZGEtNDAwOS1iNDIyLWVkOTY0NmQwZTc1OA.xml,true,Danmark,DK,Aalborg,9100.0,John F. Kennedys Plads,Taastrup,2630.0,"7, st",Oldenburg Alle,2630 Taastrup,Oldenburg Alle 7,,Regnskabsklasse B,,2017-11-27,,35521313.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Brian Gregersen,Nykredit Bank,STORNORD INVEST ApS,Connla,,2015-07-01,2016-06-30,0.0,,,2017-06-30,2016-07-01,,false,false,,32100010.0,false,true,Ingen bistand,urn:ofk:oid:24744172,indberetninger-20180424,2.592641,35521313.0,,2018-03-27T20:21:26.409Z,2017-11-28T06:42:12.315Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BH-16-YU,2017-11-28T06:42:12.493Z,,,,,,,,,,,,,,,,,
35521313,2016-07-01,2017-06-30,c6,http://regnskaber.virk.dk/31312553/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzg4LzhmL2NhL2U1MzYtNGJiYS1hN2M1LWZiYjE4NWU3Nzg0NA.xhtml,http://regnskaber.virk.dk/31312553/ZG9rdW1lbnRsYWdlcjovLzAzLzg4LzhjL2U1LzJmLzczZGUtNGM0MS1hMTRjLTUyYWE1ZWQxNmJkOA.pdf,http://regnskaber.virk.dk/31312553/ZG9rdW1lbnRsYWdlcjovLzAzLzFiL2MwLzdjLzQ1LzY1ZGEtNDAwOS1iNDIyLWVkOTY0NmQwZTc1OA.xml,true,Danmark,DK,Aalborg,9100.0,John F. Kennedys Plads,Taastrup,2630.0,"7, st",Oldenburg Alle,2630 Taastrup,Oldenburg Alle 7,,Regnskabsklasse B,,2017-11-27,,35521313.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Brian Gregersen,Nykredit Bank,STORNORD INVEST ApS,Connla,,2015-07-01,2016-06-30,42565.0,,,2017-06-30,2016-07-01,,false,false,,32100010.0,false,true,Ingen bistand,urn:ofk:oid:24744172,indberetninger-20180424,2.592641,35521313.0,,2018-03-27T20:21:26.409Z,2017-11-28T06:42:12.315Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BH-16-YU,2017-11-28T06:42:12.493Z,,,,,,,,,,,,,,,,,
35521313,2017-06-30,2017-06-30,c8,http://regnskaber.virk.dk/31312553/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzg4LzhmL2NhL2U1MzYtNGJiYS1hN2M1LWZiYjE4NWU3Nzg0NA.xhtml,http://regnskaber.virk.dk/31312553/ZG9rdW1lbnRsYWdlcjovLzAzLzg4LzhjL2U1LzJmLzczZGUtNGM0MS1hMTRjLTUyYWE1ZWQxNmJkOA.pdf,http://regnskaber.virk.dk/31312553/ZG9rdW1lbnRsYWdlcjovLzAzLzFiL2MwLzdjLzQ1LzY1ZGEtNDAwOS1iNDIyLWVkOTY0NmQwZTc1OA.xml,true,Danmark,DK,Aalborg,9100.0,John F. Kennedys Plads,Taastrup,2630.0,"7, st",Oldenburg Alle,2630 Taastrup,Oldenburg Alle 7,,Regnskabsklasse B,,2017-11-27,,35521313.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Brian Gregersen,Nykredit Bank,STORNORD INVEST ApS,Connla,,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,,false,false,,32100010.0,false,true,Ingen bistand,urn:ofk:oid:24744172,indberetninger-20180424,2.592641,35521313.0,,2018-03-27T20:21:26.409Z,2017-11-28T06:42:12.315Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BH-16-YU,2017-11-28T06:42:12.493Z,776010.0,26509.0,80000.0,26509.0,294417.0,61335.0,115200.0,776010.0,481593.0,572966.0,749501.0,572966.0,462853.0,176535.0,214417.0,481593.0,18740.0
