entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DisclosureOfContingentLiabilities,DisclosureOfMortgagesAndCollaterals,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,StatementOfChangesInEquity,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,DividendPaid
35143300,2017-01-01,2017-12-31,c2,http://regnskaber.virk.dk/00334153/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzcyLzVlLzBjL2IxNGQtNGRlMC1hZTA4LWI5MmVjMDJkODQ4Yw.xhtml,http://regnskaber.virk.dk/00334153/ZG9rdW1lbnRsYWdlcjovLzAzL2NkL2M1LzZmLzg0LzQwMDItNDExZi05NmU1LTRmYTJiMzVkNzhmNw.pdf,http://regnskaber.virk.dk/00334153/ZG9rdW1lbnRsYWdlcjovLzAzLzMyLzY4LzBiLzNiLzlkYTEtNGVmNi1hYzZhLTA4ZjJkY2RmYWJmNw.xml,true,Billund,7190.0,30.0,Hovedgaden,BrÃ¸rup,6650.0,13.0,Stenbro AllÃ¨,7200 Grindsted,Gammel Vejlevej 2,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-30,2019-05-31,0.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",0.0,35143300.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul Saabye,Poul Saabye,Sparekassen Kronjylland,SUPER-VVS ApS,Kristian Duus,0.0,0.0,Vorbasse,2017-01-01,2017-12-31,0.0,0.0,0.0,2018-12-31,2018-01-01,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabskapitalen bestÃ¥r af 80 stk. anparter Ã¡ kr. 1.000 og er ikke opdelt i klasser.</p>",0.0,false,false,Ingen bistand,urn:ofk:oid:27518198,indberetninger-20180424,2.5949402000000004,35143300.0,AWtkXoxPGQc-fA3G3LqR,2019-06-17T07:38:05.075Z,2019-06-17T07:37:25.656Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-89-PQ,2019-06-17T07:37:25.857Z,,,,,,,,,,,,,,
35143300,2017-01-01,2017-12-31,c4,http://regnskaber.virk.dk/00334153/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzcyLzVlLzBjL2IxNGQtNGRlMC1hZTA4LWI5MmVjMDJkODQ4Yw.xhtml,http://regnskaber.virk.dk/00334153/ZG9rdW1lbnRsYWdlcjovLzAzL2NkL2M1LzZmLzg0LzQwMDItNDExZi05NmU1LTRmYTJiMzVkNzhmNw.pdf,http://regnskaber.virk.dk/00334153/ZG9rdW1lbnRsYWdlcjovLzAzLzMyLzY4LzBiLzNiLzlkYTEtNGVmNi1hYzZhLTA4ZjJkY2RmYWJmNw.xml,true,Billund,7190.0,30.0,Hovedgaden,BrÃ¸rup,6650.0,13.0,Stenbro AllÃ¨,7200 Grindsted,Gammel Vejlevej 2,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-30,2019-05-31,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,35143300.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul Saabye,Poul Saabye,Sparekassen Kronjylland,SUPER-VVS ApS,Kristian Duus,,,Vorbasse,2017-01-01,2017-12-31,0.0,,,2018-12-31,2018-01-01,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabskapitalen bestÃ¥r af 80 stk. anparter Ã¡ kr. 1.000 og er ikke opdelt i klasser.</p>",,false,false,Ingen bistand,urn:ofk:oid:27518198,indberetninger-20180424,2.5949402000000004,35143300.0,AWtkXoxPGQc-fA3G3LqR,2019-06-17T07:38:05.075Z,2019-06-17T07:37:25.656Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-89-PQ,2019-06-17T07:37:25.857Z,,,,,,,,,,,,,,
35143300,2017-01-01,2017-12-31,c6,http://regnskaber.virk.dk/00334153/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzcyLzVlLzBjL2IxNGQtNGRlMC1hZTA4LWI5MmVjMDJkODQ4Yw.xhtml,http://regnskaber.virk.dk/00334153/ZG9rdW1lbnRsYWdlcjovLzAzL2NkL2M1LzZmLzg0LzQwMDItNDExZi05NmU1LTRmYTJiMzVkNzhmNw.pdf,http://regnskaber.virk.dk/00334153/ZG9rdW1lbnRsYWdlcjovLzAzLzMyLzY4LzBiLzNiLzlkYTEtNGVmNi1hYzZhLTA4ZjJkY2RmYWJmNw.xml,true,Billund,7190.0,30.0,Hovedgaden,BrÃ¸rup,6650.0,13.0,Stenbro AllÃ¨,7200 Grindsted,Gammel Vejlevej 2,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-30,2019-05-31,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,35143300.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul Saabye,Poul Saabye,Sparekassen Kronjylland,SUPER-VVS ApS,Kristian Duus,,,Vorbasse,2017-01-01,2017-12-31,0.0,,,2018-12-31,2018-01-01,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabskapitalen bestÃ¥r af 80 stk. anparter Ã¡ kr. 1.000 og er ikke opdelt i klasser.</p>",,false,false,Ingen bistand,urn:ofk:oid:27518198,indberetninger-20180424,2.5949402000000004,35143300.0,AWtkXoxPGQc-fA3G3LqR,2019-06-17T07:38:05.075Z,2019-06-17T07:37:25.656Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-89-PQ,2019-06-17T07:37:25.857Z,,,,,,,,,,,,,,
35143300,2017-12-31,2017-12-31,c8,http://regnskaber.virk.dk/00334153/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzcyLzVlLzBjL2IxNGQtNGRlMC1hZTA4LWI5MmVjMDJkODQ4Yw.xhtml,http://regnskaber.virk.dk/00334153/ZG9rdW1lbnRsYWdlcjovLzAzL2NkL2M1LzZmLzg0LzQwMDItNDExZi05NmU1LTRmYTJiMzVkNzhmNw.pdf,http://regnskaber.virk.dk/00334153/ZG9rdW1lbnRsYWdlcjovLzAzLzMyLzY4LzBiLzNiLzlkYTEtNGVmNi1hYzZhLTA4ZjJkY2RmYWJmNw.xml,true,Billund,7190.0,30.0,Hovedgaden,BrÃ¸rup,6650.0,13.0,Stenbro AllÃ¨,7200 Grindsted,Gammel Vejlevej 2,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-30,2019-05-31,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,35143300.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul Saabye,Poul Saabye,Sparekassen Kronjylland,SUPER-VVS ApS,Kristian Duus,,,Vorbasse,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabskapitalen bestÃ¥r af 80 stk. anparter Ã¡ kr. 1.000 og er ikke opdelt i klasser.</p>",,false,false,Ingen bistand,urn:ofk:oid:27518198,indberetninger-20180424,2.5949402000000004,35143300.0,AWtkXoxPGQc-fA3G3LqR,2019-06-17T07:38:05.075Z,2019-06-17T07:37:25.656Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-89-PQ,2019-06-17T07:37:25.857Z,80803.0,5803.0,80000.0,80803.0,79528.0,80803.0,1275.0,1275.0,-472.0,1275.0,75000.0,75000.0,0.0,
35143300,2018-01-01,2018-01-01,c10,http://regnskaber.virk.dk/00334153/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzcyLzVlLzBjL2IxNGQtNGRlMC1hZTA4LWI5MmVjMDJkODQ4Yw.xhtml,http://regnskaber.virk.dk/00334153/ZG9rdW1lbnRsYWdlcjovLzAzL2NkL2M1LzZmLzg0LzQwMDItNDExZi05NmU1LTRmYTJiMzVkNzhmNw.pdf,http://regnskaber.virk.dk/00334153/ZG9rdW1lbnRsYWdlcjovLzAzLzMyLzY4LzBiLzNiLzlkYTEtNGVmNi1hYzZhLTA4ZjJkY2RmYWJmNw.xml,true,Billund,7190.0,30.0,Hovedgaden,BrÃ¸rup,6650.0,13.0,Stenbro AllÃ¨,7200 Grindsted,Gammel Vejlevej 2,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-30,2019-05-31,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,35143300.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul Saabye,Poul Saabye,Sparekassen Kronjylland,SUPER-VVS ApS,Kristian Duus,,,Vorbasse,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabskapitalen bestÃ¥r af 80 stk. anparter Ã¡ kr. 1.000 og er ikke opdelt i klasser.</p>",,false,false,Ingen bistand,urn:ofk:oid:27518198,indberetninger-20180424,2.5949402000000004,35143300.0,AWtkXoxPGQc-fA3G3LqR,2019-06-17T07:38:05.075Z,2019-06-17T07:37:25.656Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-89-PQ,2019-06-17T07:37:25.857Z,,,,,-472.0,,,,,,,,,
35143300,2018-01-01,2018-01-01,c11,http://regnskaber.virk.dk/00334153/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzcyLzVlLzBjL2IxNGQtNGRlMC1hZTA4LWI5MmVjMDJkODQ4Yw.xhtml,http://regnskaber.virk.dk/00334153/ZG9rdW1lbnRsYWdlcjovLzAzL2NkL2M1LzZmLzg0LzQwMDItNDExZi05NmU1LTRmYTJiMzVkNzhmNw.pdf,http://regnskaber.virk.dk/00334153/ZG9rdW1lbnRsYWdlcjovLzAzLzMyLzY4LzBiLzNiLzlkYTEtNGVmNi1hYzZhLTA4ZjJkY2RmYWJmNw.xml,true,Billund,7190.0,30.0,Hovedgaden,BrÃ¸rup,6650.0,13.0,Stenbro AllÃ¨,7200 Grindsted,Gammel Vejlevej 2,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-30,2019-05-31,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,35143300.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul Saabye,Poul Saabye,Sparekassen Kronjylland,SUPER-VVS ApS,Kristian Duus,,,Vorbasse,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabskapitalen bestÃ¥r af 80 stk. anparter Ã¡ kr. 1.000 og er ikke opdelt i klasser.</p>",,false,false,Ingen bistand,urn:ofk:oid:27518198,indberetninger-20180424,2.5949402000000004,35143300.0,AWtkXoxPGQc-fA3G3LqR,2019-06-17T07:38:05.075Z,2019-06-17T07:37:25.656Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-89-PQ,2019-06-17T07:37:25.857Z,,,,,0.0,,,,,,,,,
35143300,2018-01-01,2018-01-01,c12,http://regnskaber.virk.dk/00334153/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzcyLzVlLzBjL2IxNGQtNGRlMC1hZTA4LWI5MmVjMDJkODQ4Yw.xhtml,http://regnskaber.virk.dk/00334153/ZG9rdW1lbnRsYWdlcjovLzAzL2NkL2M1LzZmLzg0LzQwMDItNDExZi05NmU1LTRmYTJiMzVkNzhmNw.pdf,http://regnskaber.virk.dk/00334153/ZG9rdW1lbnRsYWdlcjovLzAzLzMyLzY4LzBiLzNiLzlkYTEtNGVmNi1hYzZhLTA4ZjJkY2RmYWJmNw.xml,true,Billund,7190.0,30.0,Hovedgaden,BrÃ¸rup,6650.0,13.0,Stenbro AllÃ¨,7200 Grindsted,Gammel Vejlevej 2,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-30,2019-05-31,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,35143300.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul Saabye,Poul Saabye,Sparekassen Kronjylland,SUPER-VVS ApS,Kristian Duus,,,Vorbasse,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabskapitalen bestÃ¥r af 80 stk. anparter Ã¡ kr. 1.000 og er ikke opdelt i klasser.</p>",,false,false,Ingen bistand,urn:ofk:oid:27518198,indberetninger-20180424,2.5949402000000004,35143300.0,AWtkXoxPGQc-fA3G3LqR,2019-06-17T07:38:05.075Z,2019-06-17T07:37:25.656Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-89-PQ,2019-06-17T07:37:25.857Z,,,,,79528.0,,,,,,,,,
35143300,2018-01-01,2018-01-01,c9,http://regnskaber.virk.dk/00334153/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzcyLzVlLzBjL2IxNGQtNGRlMC1hZTA4LWI5MmVjMDJkODQ4Yw.xhtml,http://regnskaber.virk.dk/00334153/ZG9rdW1lbnRsYWdlcjovLzAzL2NkL2M1LzZmLzg0LzQwMDItNDExZi05NmU1LTRmYTJiMzVkNzhmNw.pdf,http://regnskaber.virk.dk/00334153/ZG9rdW1lbnRsYWdlcjovLzAzLzMyLzY4LzBiLzNiLzlkYTEtNGVmNi1hYzZhLTA4ZjJkY2RmYWJmNw.xml,true,Billund,7190.0,30.0,Hovedgaden,BrÃ¸rup,6650.0,13.0,Stenbro AllÃ¨,7200 Grindsted,Gammel Vejlevej 2,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-30,2019-05-31,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,35143300.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul Saabye,Poul Saabye,Sparekassen Kronjylland,SUPER-VVS ApS,Kristian Duus,,,Vorbasse,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabskapitalen bestÃ¥r af 80 stk. anparter Ã¡ kr. 1.000 og er ikke opdelt i klasser.</p>",,false,false,Ingen bistand,urn:ofk:oid:27518198,indberetninger-20180424,2.5949402000000004,35143300.0,AWtkXoxPGQc-fA3G3LqR,2019-06-17T07:38:05.075Z,2019-06-17T07:37:25.656Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-89-PQ,2019-06-17T07:37:25.857Z,,,,,80000.0,,,,,,,,,
35143300,2018-01-01,2018-12-31,c0,http://regnskaber.virk.dk/00334153/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzcyLzVlLzBjL2IxNGQtNGRlMC1hZTA4LWI5MmVjMDJkODQ4Yw.xhtml,http://regnskaber.virk.dk/00334153/ZG9rdW1lbnRsYWdlcjovLzAzL2NkL2M1LzZmLzg0LzQwMDItNDExZi05NmU1LTRmYTJiMzVkNzhmNw.pdf,http://regnskaber.virk.dk/00334153/ZG9rdW1lbnRsYWdlcjovLzAzLzMyLzY4LzBiLzNiLzlkYTEtNGVmNi1hYzZhLTA4ZjJkY2RmYWJmNw.xml,true,Billund,7190.0,30.0,Hovedgaden,BrÃ¸rup,6650.0,13.0,Stenbro AllÃ¨,7200 Grindsted,Gammel Vejlevej 2,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-30,2019-05-31,0.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",0.0,35143300.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul Saabye,Poul Saabye,Sparekassen Kronjylland,SUPER-VVS ApS,Kristian Duus,0.0,0.0,Vorbasse,2017-01-01,2017-12-31,0.0,0.0,0.0,2018-12-31,2018-01-01,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabskapitalen bestÃ¥r af 80 stk. anparter Ã¡ kr. 1.000 og er ikke opdelt i klasser.</p>",0.0,false,false,Ingen bistand,urn:ofk:oid:27518198,indberetninger-20180424,2.5949402000000004,35143300.0,AWtkXoxPGQc-fA3G3LqR,2019-06-17T07:38:05.075Z,2019-06-17T07:37:25.656Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-89-PQ,2019-06-17T07:37:25.857Z,,,,,,,,,,,,,,0.0
35143300,2018-01-01,2018-12-31,c1,http://regnskaber.virk.dk/00334153/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzcyLzVlLzBjL2IxNGQtNGRlMC1hZTA4LWI5MmVjMDJkODQ4Yw.xhtml,http://regnskaber.virk.dk/00334153/ZG9rdW1lbnRsYWdlcjovLzAzL2NkL2M1LzZmLzg0LzQwMDItNDExZi05NmU1LTRmYTJiMzVkNzhmNw.pdf,http://regnskaber.virk.dk/00334153/ZG9rdW1lbnRsYWdlcjovLzAzLzMyLzY4LzBiLzNiLzlkYTEtNGVmNi1hYzZhLTA4ZjJkY2RmYWJmNw.xml,true,Billund,7190.0,30.0,Hovedgaden,BrÃ¸rup,6650.0,13.0,Stenbro AllÃ¨,7200 Grindsted,Gammel Vejlevej 2,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-30,2019-05-31,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,35143300.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul Saabye,Poul Saabye,Sparekassen Kronjylland,SUPER-VVS ApS,Kristian Duus,,,Vorbasse,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabskapitalen bestÃ¥r af 80 stk. anparter Ã¡ kr. 1.000 og er ikke opdelt i klasser.</p>",,false,false,Ingen bistand,urn:ofk:oid:27518198,indberetninger-20180424,2.5949402000000004,35143300.0,AWtkXoxPGQc-fA3G3LqR,2019-06-17T07:38:05.075Z,2019-06-17T07:37:25.656Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-89-PQ,2019-06-17T07:37:25.857Z,,,,,,,,,,,,,,
