entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DisclosureOfContingentLiabilities,DisclosureOfMortgagesAndCollaterals,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,DividendPaid
35143300,2015-01-01,2015-12-31,c2,http://regnskaber.virk.dk/00334153/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0Lzc0LzIxLzllLzM1YmUtNDE2NC1iYThlLTA2N2UxMWRkZTc5ZQ.xhtml,http://regnskaber.virk.dk/00334153/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzE3LzMzL2NjL2QzZTQtNGYyNi1iMTAwLWY5MDQ2YTFlMGU3Yg.pdf,http://regnskaber.virk.dk/00334153/ZG9rdW1lbnRsYWdlcjovLzAzLzc4L2UxL2QyL2JmLzIxZDQtNGVhNy1iYzVlLTIyNDQ2MDI4NzA4Ng.xml,true,Vorbasse,6623.0,10.0,Vestergade,BrÃ¸rup,6650.0,13.0,Stenbro AllÃ¨,7200 Grindsted,Gammel Vejlevej 2,Regnskabsklasse B,2017-05-31,2017-05-31,0.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",0.0,35143300.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul Saabye,Poul Saabye,Vorbasse-Hejnsvig Sparekasse,SUPER-VVS ApS,Kristian Duus,0.0,422.0,Vorbasse,2015-01-01,2015-12-31,323.0,422.0,0.0,2016-12-31,2016-01-01,false,false,99.0,false,false,Ingen bistand,urn:ofk:oid:24237534,indberetninger-20180424,2.5927916,35143300.0,,2018-03-29T13:43:41.094Z,2017-06-19T11:10:18.831Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-06-AC,2017-06-19T11:10:19.108Z,,,,,,,,,,,,,,
35143300,2015-01-01,2015-12-31,c4,http://regnskaber.virk.dk/00334153/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0Lzc0LzIxLzllLzM1YmUtNDE2NC1iYThlLTA2N2UxMWRkZTc5ZQ.xhtml,http://regnskaber.virk.dk/00334153/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzE3LzMzL2NjL2QzZTQtNGYyNi1iMTAwLWY5MDQ2YTFlMGU3Yg.pdf,http://regnskaber.virk.dk/00334153/ZG9rdW1lbnRsYWdlcjovLzAzLzc4L2UxL2QyL2JmLzIxZDQtNGVhNy1iYzVlLTIyNDQ2MDI4NzA4Ng.xml,true,Vorbasse,6623.0,10.0,Vestergade,BrÃ¸rup,6650.0,13.0,Stenbro AllÃ¨,7200 Grindsted,Gammel Vejlevej 2,Regnskabsklasse B,2017-05-31,2017-05-31,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,35143300.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul Saabye,Poul Saabye,Vorbasse-Hejnsvig Sparekasse,SUPER-VVS ApS,Kristian Duus,,,Vorbasse,2015-01-01,2015-12-31,0.0,,,2016-12-31,2016-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:24237534,indberetninger-20180424,2.5927916,35143300.0,,2018-03-29T13:43:41.094Z,2017-06-19T11:10:18.831Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-06-AC,2017-06-19T11:10:19.108Z,,,,,,,,,,,,,,
35143300,2015-01-01,2015-12-31,c6,http://regnskaber.virk.dk/00334153/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0Lzc0LzIxLzllLzM1YmUtNDE2NC1iYThlLTA2N2UxMWRkZTc5ZQ.xhtml,http://regnskaber.virk.dk/00334153/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzE3LzMzL2NjL2QzZTQtNGYyNi1iMTAwLWY5MDQ2YTFlMGU3Yg.pdf,http://regnskaber.virk.dk/00334153/ZG9rdW1lbnRsYWdlcjovLzAzLzc4L2UxL2QyL2JmLzIxZDQtNGVhNy1iYzVlLTIyNDQ2MDI4NzA4Ng.xml,true,Vorbasse,6623.0,10.0,Vestergade,BrÃ¸rup,6650.0,13.0,Stenbro AllÃ¨,7200 Grindsted,Gammel Vejlevej 2,Regnskabsklasse B,2017-05-31,2017-05-31,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,35143300.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul Saabye,Poul Saabye,Vorbasse-Hejnsvig Sparekasse,SUPER-VVS ApS,Kristian Duus,,,Vorbasse,2015-01-01,2015-12-31,323.0,,,2016-12-31,2016-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:24237534,indberetninger-20180424,2.5927916,35143300.0,,2018-03-29T13:43:41.094Z,2017-06-19T11:10:18.831Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-06-AC,2017-06-19T11:10:19.108Z,,,,,,,,,,,,,,
35143300,2015-12-31,2015-12-31,c8,http://regnskaber.virk.dk/00334153/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0Lzc0LzIxLzllLzM1YmUtNDE2NC1iYThlLTA2N2UxMWRkZTc5ZQ.xhtml,http://regnskaber.virk.dk/00334153/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzE3LzMzL2NjL2QzZTQtNGYyNi1iMTAwLWY5MDQ2YTFlMGU3Yg.pdf,http://regnskaber.virk.dk/00334153/ZG9rdW1lbnRsYWdlcjovLzAzLzc4L2UxL2QyL2JmLzIxZDQtNGVhNy1iYzVlLTIyNDQ2MDI4NzA4Ng.xml,true,Vorbasse,6623.0,10.0,Vestergade,BrÃ¸rup,6650.0,13.0,Stenbro AllÃ¨,7200 Grindsted,Gammel Vejlevej 2,Regnskabsklasse B,2017-05-31,2017-05-31,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,35143300.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul Saabye,Poul Saabye,Vorbasse-Hejnsvig Sparekasse,SUPER-VVS ApS,Kristian Duus,,,Vorbasse,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:24237534,indberetninger-20180424,2.5927916,35143300.0,,2018-03-29T13:43:41.094Z,2017-06-19T11:10:18.831Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-06-AC,2017-06-19T11:10:19.108Z,80803.0,80803.0,80000.0,80803.0,79528.0,80803.0,1275.0,1176.0,-472.0,1275.0,0.0,0.0,99.0,
35143300,2016-01-01,2016-01-01,c10,http://regnskaber.virk.dk/00334153/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0Lzc0LzIxLzllLzM1YmUtNDE2NC1iYThlLTA2N2UxMWRkZTc5ZQ.xhtml,http://regnskaber.virk.dk/00334153/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzE3LzMzL2NjL2QzZTQtNGYyNi1iMTAwLWY5MDQ2YTFlMGU3Yg.pdf,http://regnskaber.virk.dk/00334153/ZG9rdW1lbnRsYWdlcjovLzAzLzc4L2UxL2QyL2JmLzIxZDQtNGVhNy1iYzVlLTIyNDQ2MDI4NzA4Ng.xml,true,Vorbasse,6623.0,10.0,Vestergade,BrÃ¸rup,6650.0,13.0,Stenbro AllÃ¨,7200 Grindsted,Gammel Vejlevej 2,Regnskabsklasse B,2017-05-31,2017-05-31,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,35143300.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul Saabye,Poul Saabye,Vorbasse-Hejnsvig Sparekasse,SUPER-VVS ApS,Kristian Duus,,,Vorbasse,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:24237534,indberetninger-20180424,2.5927916,35143300.0,,2018-03-29T13:43:41.094Z,2017-06-19T11:10:18.831Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-06-AC,2017-06-19T11:10:19.108Z,,,,,-472.0,,,,,,,,,
35143300,2016-01-01,2016-01-01,c11,http://regnskaber.virk.dk/00334153/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0Lzc0LzIxLzllLzM1YmUtNDE2NC1iYThlLTA2N2UxMWRkZTc5ZQ.xhtml,http://regnskaber.virk.dk/00334153/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzE3LzMzL2NjL2QzZTQtNGYyNi1iMTAwLWY5MDQ2YTFlMGU3Yg.pdf,http://regnskaber.virk.dk/00334153/ZG9rdW1lbnRsYWdlcjovLzAzLzc4L2UxL2QyL2JmLzIxZDQtNGVhNy1iYzVlLTIyNDQ2MDI4NzA4Ng.xml,true,Vorbasse,6623.0,10.0,Vestergade,BrÃ¸rup,6650.0,13.0,Stenbro AllÃ¨,7200 Grindsted,Gammel Vejlevej 2,Regnskabsklasse B,2017-05-31,2017-05-31,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,35143300.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul Saabye,Poul Saabye,Vorbasse-Hejnsvig Sparekasse,SUPER-VVS ApS,Kristian Duus,,,Vorbasse,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:24237534,indberetninger-20180424,2.5927916,35143300.0,,2018-03-29T13:43:41.094Z,2017-06-19T11:10:18.831Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-06-AC,2017-06-19T11:10:19.108Z,,,,,0.0,,,,,,,,,
35143300,2016-01-01,2016-01-01,c12,http://regnskaber.virk.dk/00334153/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0Lzc0LzIxLzllLzM1YmUtNDE2NC1iYThlLTA2N2UxMWRkZTc5ZQ.xhtml,http://regnskaber.virk.dk/00334153/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzE3LzMzL2NjL2QzZTQtNGYyNi1iMTAwLWY5MDQ2YTFlMGU3Yg.pdf,http://regnskaber.virk.dk/00334153/ZG9rdW1lbnRsYWdlcjovLzAzLzc4L2UxL2QyL2JmLzIxZDQtNGVhNy1iYzVlLTIyNDQ2MDI4NzA4Ng.xml,true,Vorbasse,6623.0,10.0,Vestergade,BrÃ¸rup,6650.0,13.0,Stenbro AllÃ¨,7200 Grindsted,Gammel Vejlevej 2,Regnskabsklasse B,2017-05-31,2017-05-31,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,35143300.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul Saabye,Poul Saabye,Vorbasse-Hejnsvig Sparekasse,SUPER-VVS ApS,Kristian Duus,,,Vorbasse,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:24237534,indberetninger-20180424,2.5927916,35143300.0,,2018-03-29T13:43:41.094Z,2017-06-19T11:10:18.831Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-06-AC,2017-06-19T11:10:19.108Z,,,,,79528.0,,,,,,,,,
35143300,2016-01-01,2016-01-01,c9,http://regnskaber.virk.dk/00334153/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0Lzc0LzIxLzllLzM1YmUtNDE2NC1iYThlLTA2N2UxMWRkZTc5ZQ.xhtml,http://regnskaber.virk.dk/00334153/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzE3LzMzL2NjL2QzZTQtNGYyNi1iMTAwLWY5MDQ2YTFlMGU3Yg.pdf,http://regnskaber.virk.dk/00334153/ZG9rdW1lbnRsYWdlcjovLzAzLzc4L2UxL2QyL2JmLzIxZDQtNGVhNy1iYzVlLTIyNDQ2MDI4NzA4Ng.xml,true,Vorbasse,6623.0,10.0,Vestergade,BrÃ¸rup,6650.0,13.0,Stenbro AllÃ¨,7200 Grindsted,Gammel Vejlevej 2,Regnskabsklasse B,2017-05-31,2017-05-31,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,35143300.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul Saabye,Poul Saabye,Vorbasse-Hejnsvig Sparekasse,SUPER-VVS ApS,Kristian Duus,,,Vorbasse,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:24237534,indberetninger-20180424,2.5927916,35143300.0,,2018-03-29T13:43:41.094Z,2017-06-19T11:10:18.831Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-06-AC,2017-06-19T11:10:19.108Z,,,,,80000.0,,,,,,,,,
35143300,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/00334153/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0Lzc0LzIxLzllLzM1YmUtNDE2NC1iYThlLTA2N2UxMWRkZTc5ZQ.xhtml,http://regnskaber.virk.dk/00334153/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzE3LzMzL2NjL2QzZTQtNGYyNi1iMTAwLWY5MDQ2YTFlMGU3Yg.pdf,http://regnskaber.virk.dk/00334153/ZG9rdW1lbnRsYWdlcjovLzAzLzc4L2UxL2QyL2JmLzIxZDQtNGVhNy1iYzVlLTIyNDQ2MDI4NzA4Ng.xml,true,Vorbasse,6623.0,10.0,Vestergade,BrÃ¸rup,6650.0,13.0,Stenbro AllÃ¨,7200 Grindsted,Gammel Vejlevej 2,Regnskabsklasse B,2017-05-31,2017-05-31,0.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",0.0,35143300.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul Saabye,Poul Saabye,Vorbasse-Hejnsvig Sparekasse,SUPER-VVS ApS,Kristian Duus,0.0,0.0,Vorbasse,2015-01-01,2015-12-31,0.0,0.0,0.0,2016-12-31,2016-01-01,false,false,0.0,false,false,Ingen bistand,urn:ofk:oid:24237534,indberetninger-20180424,2.5927916,35143300.0,,2018-03-29T13:43:41.094Z,2017-06-19T11:10:18.831Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-06-AC,2017-06-19T11:10:19.108Z,,,,,,,,,,,,,,0.0
35143300,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/00334153/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0Lzc0LzIxLzllLzM1YmUtNDE2NC1iYThlLTA2N2UxMWRkZTc5ZQ.xhtml,http://regnskaber.virk.dk/00334153/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzE3LzMzL2NjL2QzZTQtNGYyNi1iMTAwLWY5MDQ2YTFlMGU3Yg.pdf,http://regnskaber.virk.dk/00334153/ZG9rdW1lbnRsYWdlcjovLzAzLzc4L2UxL2QyL2JmLzIxZDQtNGVhNy1iYzVlLTIyNDQ2MDI4NzA4Ng.xml,true,Vorbasse,6623.0,10.0,Vestergade,BrÃ¸rup,6650.0,13.0,Stenbro AllÃ¨,7200 Grindsted,Gammel Vejlevej 2,Regnskabsklasse B,2017-05-31,2017-05-31,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,35143300.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul Saabye,Poul Saabye,Vorbasse-Hejnsvig Sparekasse,SUPER-VVS ApS,Kristian Duus,,,Vorbasse,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:24237534,indberetninger-20180424,2.5927916,35143300.0,,2018-03-29T13:43:41.094Z,2017-06-19T11:10:18.831Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-06-AC,2017-06-19T11:10:19.108Z,,,,,,,,,,,,,,
