entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherEmployeeExpense,OtherFinanceExpenses,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,SocialSecurityContributions,WagesAndSalaries,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard
35209697,2013-01-01,2013-01-01,c720,,http://regnskaber.virk.dk/79690253/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzdlLzQ3LzM0LzA5MDQtNDVlNi04ODQ4LTcxMTBhMjEyMWI1OA.pdf,http://regnskaber.virk.dk/79690253/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0Lzc3L2ZhLzI3L2UwMGItNGI4ZC1hNDBhLTU4NzI0Yzk3NmYxYQ.xml,KÃ¸benhavn K,1363.0,HÃ¸jland,c/o Martin,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-05-27,2015-05-27,2015-05-27,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, produktion og administration.",80000.0,35209697.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Den sorte skole ApS.,Ãrsrapporten for Den sorte skole ApS er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for en klasse B-virksomhed.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Martin HÃ¸jland,Den sorte skole ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn K,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hjemsted,2014-12-31,2014-01-01,2015-05-27,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5486279,indberetninger-20180424,2.5124277999999998,35209697.0,,2018-03-30T16:33:01.408Z,2015-06-09T13:58:40.176Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-42-SU,2015-06-09T13:58:40.281Z,,,,,,,,,,,,,,,,,,,,,,,
35209697,2013-01-01,2013-01-01,c741,,http://regnskaber.virk.dk/79690253/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzdlLzQ3LzM0LzA5MDQtNDVlNi04ODQ4LTcxMTBhMjEyMWI1OA.pdf,http://regnskaber.virk.dk/79690253/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0Lzc3L2ZhLzI3L2UwMGItNGI4ZC1hNDBhLTU4NzI0Yzk3NmYxYQ.xml,KÃ¸benhavn K,1363.0,HÃ¸jland,c/o Martin,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-05-27,2015-05-27,2015-05-27,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, produktion og administration.",0.0,35209697.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Den sorte skole ApS.,Ãrsrapporten for Den sorte skole ApS er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for en klasse B-virksomhed.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Martin HÃ¸jland,Den sorte skole ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn K,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hjemsted,2014-12-31,2014-01-01,2015-05-27,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5486279,indberetninger-20180424,2.5124277999999998,35209697.0,,2018-03-30T16:33:01.408Z,2015-06-09T13:58:40.176Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-42-SU,2015-06-09T13:58:40.281Z,,,,,,,,,,,,,,,,,,,,,,,
35209697,2013-01-01,2013-12-31,c123,,http://regnskaber.virk.dk/79690253/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzdlLzQ3LzM0LzA5MDQtNDVlNi04ODQ4LTcxMTBhMjEyMWI1OA.pdf,http://regnskaber.virk.dk/79690253/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0Lzc3L2ZhLzI3L2UwMGItNGI4ZC1hNDBhLTU4NzI0Yzk3NmYxYQ.xml,KÃ¸benhavn K,1363.0,HÃ¸jland,c/o Martin,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-05-27,2015-05-27,2015-05-27,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, produktion og administration.",,35209697.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Den sorte skole ApS.,Ãrsrapporten for Den sorte skole ApS er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for en klasse B-virksomhed.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Martin HÃ¸jland,Den sorte skole ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn K,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hjemsted,2014-12-31,2014-01-01,2015-05-27,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5486279,indberetninger-20180424,2.5124277999999998,35209697.0,,2018-03-30T16:33:01.408Z,2015-06-09T13:58:40.176Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-42-SU,2015-06-09T13:58:40.281Z,-227286.0,,,,,,,,,,,,,,,,,,,,,,
35209697,2013-01-01,2013-12-31,c3,,http://regnskaber.virk.dk/79690253/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzdlLzQ3LzM0LzA5MDQtNDVlNi04ODQ4LTcxMTBhMjEyMWI1OA.pdf,http://regnskaber.virk.dk/79690253/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0Lzc3L2ZhLzI3L2UwMGItNGI4ZC1hNDBhLTU4NzI0Yzk3NmYxYQ.xml,KÃ¸benhavn K,1363.0,HÃ¸jland,c/o Martin,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-05-27,2015-05-27,2015-05-27,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, produktion og administration.",,35209697.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Den sorte skole ApS.,Ãrsrapporten for Den sorte skole ApS er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for en klasse B-virksomhed.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Martin HÃ¸jland,Den sorte skole ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn K,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hjemsted,2014-12-31,2014-01-01,2015-05-27,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5486279,indberetninger-20180424,2.5124277999999998,35209697.0,,2018-03-30T16:33:01.408Z,2015-06-09T13:58:40.176Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-42-SU,2015-06-09T13:58:40.281Z,-227286.0,508905.0,282164.0,58185.0,545.0,545.0,-227286.0,-226741.0,720.0,450000.0,,,,,,,,,,,,,
35209697,2013-01-01,2013-12-31,c742,,http://regnskaber.virk.dk/79690253/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzdlLzQ3LzM0LzA5MDQtNDVlNi04ODQ4LTcxMTBhMjEyMWI1OA.pdf,http://regnskaber.virk.dk/79690253/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0Lzc3L2ZhLzI3L2UwMGItNGI4ZC1hNDBhLTU4NzI0Yzk3NmYxYQ.xml,KÃ¸benhavn K,1363.0,HÃ¸jland,c/o Martin,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-05-27,2015-05-27,2015-05-27,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, produktion og administration.",,35209697.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Den sorte skole ApS.,Ãrsrapporten for Den sorte skole ApS er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for en klasse B-virksomhed.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Martin HÃ¸jland,Den sorte skole ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn K,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hjemsted,2014-12-31,2014-01-01,2015-05-27,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5486279,indberetninger-20180424,2.5124277999999998,35209697.0,,2018-03-30T16:33:01.408Z,2015-06-09T13:58:40.176Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-42-SU,2015-06-09T13:58:40.281Z,-227286.0,,,,,,,,,,,,,,,,,,,,,,
35209697,2013-12-31,2013-12-31,c4,,http://regnskaber.virk.dk/79690253/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzdlLzQ3LzM0LzA5MDQtNDVlNi04ODQ4LTcxMTBhMjEyMWI1OA.pdf,http://regnskaber.virk.dk/79690253/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0Lzc3L2ZhLzI3L2UwMGItNGI4ZC1hNDBhLTU4NzI0Yzk3NmYxYQ.xml,KÃ¸benhavn K,1363.0,HÃ¸jland,c/o Martin,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-05-27,2015-05-27,2015-05-27,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, produktion og administration.",-147286.0,35209697.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Den sorte skole ApS.,Ãrsrapporten for Den sorte skole ApS er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for en klasse B-virksomhed.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Martin HÃ¸jland,Den sorte skole ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn K,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hjemsted,2014-12-31,2014-01-01,2015-05-27,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5486279,indberetninger-20180424,2.5124277999999998,35209697.0,,2018-03-30T16:33:01.408Z,2015-06-09T13:58:40.176Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-42-SU,2015-06-09T13:58:40.281Z,,,,,,,,,,,18462.0,18462.0,80000.0,18462.0,18462.0,165748.0,110647.0,-227286.0,165748.0,0.0,55101.0,0.0,
35209697,2013-12-31,2013-12-31,c722,,http://regnskaber.virk.dk/79690253/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzdlLzQ3LzM0LzA5MDQtNDVlNi04ODQ4LTcxMTBhMjEyMWI1OA.pdf,http://regnskaber.virk.dk/79690253/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0Lzc3L2ZhLzI3L2UwMGItNGI4ZC1hNDBhLTU4NzI0Yzk3NmYxYQ.xml,KÃ¸benhavn K,1363.0,HÃ¸jland,c/o Martin,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-05-27,2015-05-27,2015-05-27,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, produktion og administration.",80000.0,35209697.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Den sorte skole ApS.,Ãrsrapporten for Den sorte skole ApS er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for en klasse B-virksomhed.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Martin HÃ¸jland,Den sorte skole ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn K,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hjemsted,2014-12-31,2014-01-01,2015-05-27,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5486279,indberetninger-20180424,2.5124277999999998,35209697.0,,2018-03-30T16:33:01.408Z,2015-06-09T13:58:40.176Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-42-SU,2015-06-09T13:58:40.281Z,,,,,,,,,,,,,,,,,,,,,,,
35209697,2013-12-31,2013-12-31,c743,,http://regnskaber.virk.dk/79690253/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzdlLzQ3LzM0LzA5MDQtNDVlNi04ODQ4LTcxMTBhMjEyMWI1OA.pdf,http://regnskaber.virk.dk/79690253/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0Lzc3L2ZhLzI3L2UwMGItNGI4ZC1hNDBhLTU4NzI0Yzk3NmYxYQ.xml,KÃ¸benhavn K,1363.0,HÃ¸jland,c/o Martin,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-05-27,2015-05-27,2015-05-27,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, produktion og administration.",-227286.0,35209697.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Den sorte skole ApS.,Ãrsrapporten for Den sorte skole ApS er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for en klasse B-virksomhed.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Martin HÃ¸jland,Den sorte skole ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn K,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hjemsted,2014-12-31,2014-01-01,2015-05-27,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5486279,indberetninger-20180424,2.5124277999999998,35209697.0,,2018-03-30T16:33:01.408Z,2015-06-09T13:58:40.176Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-42-SU,2015-06-09T13:58:40.281Z,,,,,,,,,,,,,,,,,,,,,,,
35209697,2014-01-01,2014-01-01,c181,,http://regnskaber.virk.dk/79690253/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzdlLzQ3LzM0LzA5MDQtNDVlNi04ODQ4LTcxMTBhMjEyMWI1OA.pdf,http://regnskaber.virk.dk/79690253/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0Lzc3L2ZhLzI3L2UwMGItNGI4ZC1hNDBhLTU4NzI0Yzk3NmYxYQ.xml,KÃ¸benhavn K,1363.0,HÃ¸jland,c/o Martin,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-05-27,2015-05-27,2015-05-27,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, produktion og administration.",80000.0,35209697.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Den sorte skole ApS.,Ãrsrapporten for Den sorte skole ApS er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for en klasse B-virksomhed.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Martin HÃ¸jland,Den sorte skole ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn K,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hjemsted,2014-12-31,2014-01-01,2015-05-27,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5486279,indberetninger-20180424,2.5124277999999998,35209697.0,,2018-03-30T16:33:01.408Z,2015-06-09T13:58:40.176Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-42-SU,2015-06-09T13:58:40.281Z,,,,,,,,,,,,,,,,,,,,,,,
35209697,2014-01-01,2014-01-01,c199,,http://regnskaber.virk.dk/79690253/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzdlLzQ3LzM0LzA5MDQtNDVlNi04ODQ4LTcxMTBhMjEyMWI1OA.pdf,http://regnskaber.virk.dk/79690253/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0Lzc3L2ZhLzI3L2UwMGItNGI4ZC1hNDBhLTU4NzI0Yzk3NmYxYQ.xml,KÃ¸benhavn K,1363.0,HÃ¸jland,c/o Martin,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-05-27,2015-05-27,2015-05-27,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, produktion og administration.",-227286.0,35209697.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Den sorte skole ApS.,Ãrsrapporten for Den sorte skole ApS er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for en klasse B-virksomhed.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Martin HÃ¸jland,Den sorte skole ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn K,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hjemsted,2014-12-31,2014-01-01,2015-05-27,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5486279,indberetninger-20180424,2.5124277999999998,35209697.0,,2018-03-30T16:33:01.408Z,2015-06-09T13:58:40.176Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-42-SU,2015-06-09T13:58:40.281Z,,,,,,,,,,,,,,,,,,,,,,,
