entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,DisclosureOfContingentLiabilities,DisclosureOfMortgagesAndCollaterals,EmployeeBenefitsExpense,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromOwnersAndManagement,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,DividendPaid,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
26821460,2017-01-01,2017-12-31,c4,http://regnskaber.virk.dk/06412862/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzdiLzFlLzVjLzBkYzktNDc1YS05ZDQ5LTA1MWY3MzYxYmMzYg.xhtml,http://regnskaber.virk.dk/06412862/ZG9rdW1lbnRsYWdlcjovLzAzLzRlL2ExL2NmLzk1LzUxYzctNGZmOS1hNDMxLTEwZTgzYjUxZWJmMA.pdf,http://regnskaber.virk.dk/06412862/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzk2LzIwL2MwLzlkOTQtNDY5Ni1hYTU5LTFjOGFlZTFhZjMyOQ.xml,true,Danmark,DK,ÃstervrÃ¥,9750.0,433.0,HjÃ¸rringvej,Dybvad,9352.0,172.0,SkÃ¦vevej,9750 ÃstervrÃ¥,HjÃ¸rringvej 433,Til den daglige ledelse i N. S. El-teknik ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-29,2019-06-20,0.0,Registreret Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen oplyste eventualforpligtelser</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke stillet nogle former for sikkerheder.</p>",469024.0,442767.0,26821460.0,mne11349,1004848621.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jess HÃ¦strup,Niels SÃ¸gaard,Niels Erik SÃ¸gaard,N.S. - EL TEKNIK ApS,ReviÃst,2378.0,BrÃ¸nden,2017-01-01,2017-12-31,-30235.0,-28635.0,-26257.0,2018-12-31,2018-01-01,true,2019-05-29,ÃstervrÃ¥,1600.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27558592,indberetninger-20180424,2.595406,26821460.0,AWt1iKjfjptzAuyFipO_,2019-06-20T15:37:04.685Z,2019-06-20T15:36:58.379Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-11-QJ,2019-06-20T15:36:58.586Z,,,,,,,,,,,,,,,,,,,,,,,,,,
26821460,2017-01-01,2017-12-31,c6,http://regnskaber.virk.dk/06412862/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzdiLzFlLzVjLzBkYzktNDc1YS05ZDQ5LTA1MWY3MzYxYmMzYg.xhtml,http://regnskaber.virk.dk/06412862/ZG9rdW1lbnRsYWdlcjovLzAzLzRlL2ExL2NmLzk1LzUxYzctNGZmOS1hNDMxLTEwZTgzYjUxZWJmMA.pdf,http://regnskaber.virk.dk/06412862/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzk2LzIwL2MwLzlkOTQtNDY5Ni1hYTU5LTFjOGFlZTFhZjMyOQ.xml,true,Danmark,DK,ÃstervrÃ¥,9750.0,433.0,HjÃ¸rringvej,Dybvad,9352.0,172.0,SkÃ¦vevej,9750 ÃstervrÃ¥,HjÃ¸rringvej 433,Til den daglige ledelse i N. S. El-teknik ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-29,2019-06-20,,Registreret Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen oplyste eventualforpligtelser</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke stillet nogle former for sikkerheder.</p>",,,26821460.0,mne11349,1004848621.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jess HÃ¦strup,Niels SÃ¸gaard,Niels Erik SÃ¸gaard,N.S. - EL TEKNIK ApS,ReviÃst,,BrÃ¸nden,2017-01-01,2017-12-31,0.0,,,2018-12-31,2018-01-01,true,2019-05-29,ÃstervrÃ¥,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27558592,indberetninger-20180424,2.595406,26821460.0,AWt1iKjfjptzAuyFipO_,2019-06-20T15:37:04.685Z,2019-06-20T15:36:58.379Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-11-QJ,2019-06-20T15:36:58.586Z,,,,,,,,,,,,,,,,,,,,,,,,,,
26821460,2017-01-01,2017-12-31,c8,http://regnskaber.virk.dk/06412862/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzdiLzFlLzVjLzBkYzktNDc1YS05ZDQ5LTA1MWY3MzYxYmMzYg.xhtml,http://regnskaber.virk.dk/06412862/ZG9rdW1lbnRsYWdlcjovLzAzLzRlL2ExL2NmLzk1LzUxYzctNGZmOS1hNDMxLTEwZTgzYjUxZWJmMA.pdf,http://regnskaber.virk.dk/06412862/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzk2LzIwL2MwLzlkOTQtNDY5Ni1hYTU5LTFjOGFlZTFhZjMyOQ.xml,true,Danmark,DK,ÃstervrÃ¥,9750.0,433.0,HjÃ¸rringvej,Dybvad,9352.0,172.0,SkÃ¦vevej,9750 ÃstervrÃ¥,HjÃ¸rringvej 433,Til den daglige ledelse i N. S. El-teknik ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-29,2019-06-20,,Registreret Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen oplyste eventualforpligtelser</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke stillet nogle former for sikkerheder.</p>",,,26821460.0,mne11349,1004848621.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jess HÃ¦strup,Niels SÃ¸gaard,Niels Erik SÃ¸gaard,N.S. - EL TEKNIK ApS,ReviÃst,,BrÃ¸nden,2017-01-01,2017-12-31,-30235.0,,,2018-12-31,2018-01-01,true,2019-05-29,ÃstervrÃ¥,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27558592,indberetninger-20180424,2.595406,26821460.0,AWt1iKjfjptzAuyFipO_,2019-06-20T15:37:04.685Z,2019-06-20T15:36:58.379Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-11-QJ,2019-06-20T15:36:58.586Z,,,,,,,,,,,,,,,,,,,,,,,,,,
26821460,2017-12-31,2017-12-31,c10,http://regnskaber.virk.dk/06412862/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzdiLzFlLzVjLzBkYzktNDc1YS05ZDQ5LTA1MWY3MzYxYmMzYg.xhtml,http://regnskaber.virk.dk/06412862/ZG9rdW1lbnRsYWdlcjovLzAzLzRlL2ExL2NmLzk1LzUxYzctNGZmOS1hNDMxLTEwZTgzYjUxZWJmMA.pdf,http://regnskaber.virk.dk/06412862/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzk2LzIwL2MwLzlkOTQtNDY5Ni1hYTU5LTFjOGFlZTFhZjMyOQ.xml,true,Danmark,DK,ÃstervrÃ¥,9750.0,433.0,HjÃ¸rringvej,Dybvad,9352.0,172.0,SkÃ¦vevej,9750 ÃstervrÃ¥,HjÃ¸rringvej 433,Til den daglige ledelse i N. S. El-teknik ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-29,2019-06-20,,Registreret Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen oplyste eventualforpligtelser</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke stillet nogle former for sikkerheder.</p>",,,26821460.0,mne11349,1004848621.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jess HÃ¦strup,Niels SÃ¸gaard,Niels Erik SÃ¸gaard,N.S. - EL TEKNIK ApS,ReviÃst,,BrÃ¸nden,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,true,2019-05-29,ÃstervrÃ¥,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27558592,indberetninger-20180424,2.595406,26821460.0,AWt1iKjfjptzAuyFipO_,2019-06-20T15:37:04.685Z,2019-06-20T15:36:58.379Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-11-QJ,2019-06-20T15:36:58.586Z,449277.0,2985.0,125000.0,449277.0,4700.0,155169.0,0.0,103616.0,449277.0,294108.0,103616.0,0.0,172088.0,0.0,0.0,0.0,30169.0,294108.0,342676.0,23656.0,2000.0,122020.0,312320.0,,,
26821460,2018-01-01,2018-01-01,c11,http://regnskaber.virk.dk/06412862/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzdiLzFlLzVjLzBkYzktNDc1YS05ZDQ5LTA1MWY3MzYxYmMzYg.xhtml,http://regnskaber.virk.dk/06412862/ZG9rdW1lbnRsYWdlcjovLzAzLzRlL2ExL2NmLzk1LzUxYzctNGZmOS1hNDMxLTEwZTgzYjUxZWJmMA.pdf,http://regnskaber.virk.dk/06412862/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzk2LzIwL2MwLzlkOTQtNDY5Ni1hYTU5LTFjOGFlZTFhZjMyOQ.xml,true,Danmark,DK,ÃstervrÃ¥,9750.0,433.0,HjÃ¸rringvej,Dybvad,9352.0,172.0,SkÃ¦vevej,9750 ÃstervrÃ¥,HjÃ¸rringvej 433,Til den daglige ledelse i N. S. El-teknik ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-29,2019-06-20,,Registreret Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen oplyste eventualforpligtelser</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke stillet nogle former for sikkerheder.</p>",,,26821460.0,mne11349,1004848621.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jess HÃ¦strup,Niels SÃ¸gaard,Niels Erik SÃ¸gaard,N.S. - EL TEKNIK ApS,ReviÃst,,BrÃ¸nden,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,true,2019-05-29,ÃstervrÃ¥,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27558592,indberetninger-20180424,2.595406,26821460.0,AWt1iKjfjptzAuyFipO_,2019-06-20T15:37:04.685Z,2019-06-20T15:36:58.379Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-11-QJ,2019-06-20T15:36:58.586Z,,,,,,125000.0,,,,,,,,,,,,,,,,,,,,
26821460,2018-01-01,2018-01-01,c12,http://regnskaber.virk.dk/06412862/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzdiLzFlLzVjLzBkYzktNDc1YS05ZDQ5LTA1MWY3MzYxYmMzYg.xhtml,http://regnskaber.virk.dk/06412862/ZG9rdW1lbnRsYWdlcjovLzAzLzRlL2ExL2NmLzk1LzUxYzctNGZmOS1hNDMxLTEwZTgzYjUxZWJmMA.pdf,http://regnskaber.virk.dk/06412862/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzk2LzIwL2MwLzlkOTQtNDY5Ni1hYTU5LTFjOGFlZTFhZjMyOQ.xml,true,Danmark,DK,ÃstervrÃ¥,9750.0,433.0,HjÃ¸rringvej,Dybvad,9352.0,172.0,SkÃ¦vevej,9750 ÃstervrÃ¥,HjÃ¸rringvej 433,Til den daglige ledelse i N. S. El-teknik ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-29,2019-06-20,,Registreret Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen oplyste eventualforpligtelser</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke stillet nogle former for sikkerheder.</p>",,,26821460.0,mne11349,1004848621.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jess HÃ¦strup,Niels SÃ¸gaard,Niels Erik SÃ¸gaard,N.S. - EL TEKNIK ApS,ReviÃst,,BrÃ¸nden,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,true,2019-05-29,ÃstervrÃ¥,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27558592,indberetninger-20180424,2.595406,26821460.0,AWt1iKjfjptzAuyFipO_,2019-06-20T15:37:04.685Z,2019-06-20T15:36:58.379Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-11-QJ,2019-06-20T15:36:58.586Z,,,,,,30169.0,,,,,,,,,,,,,,,,,,,,
26821460,2018-01-01,2018-01-01,c13,http://regnskaber.virk.dk/06412862/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzdiLzFlLzVjLzBkYzktNDc1YS05ZDQ5LTA1MWY3MzYxYmMzYg.xhtml,http://regnskaber.virk.dk/06412862/ZG9rdW1lbnRsYWdlcjovLzAzLzRlL2ExL2NmLzk1LzUxYzctNGZmOS1hNDMxLTEwZTgzYjUxZWJmMA.pdf,http://regnskaber.virk.dk/06412862/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzk2LzIwL2MwLzlkOTQtNDY5Ni1hYTU5LTFjOGFlZTFhZjMyOQ.xml,true,Danmark,DK,ÃstervrÃ¥,9750.0,433.0,HjÃ¸rringvej,Dybvad,9352.0,172.0,SkÃ¦vevej,9750 ÃstervrÃ¥,HjÃ¸rringvej 433,Til den daglige ledelse i N. S. El-teknik ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-29,2019-06-20,,Registreret Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen oplyste eventualforpligtelser</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke stillet nogle former for sikkerheder.</p>",,,26821460.0,mne11349,1004848621.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jess HÃ¦strup,Niels SÃ¸gaard,Niels Erik SÃ¸gaard,N.S. - EL TEKNIK ApS,ReviÃst,,BrÃ¸nden,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,true,2019-05-29,ÃstervrÃ¥,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27558592,indberetninger-20180424,2.595406,26821460.0,AWt1iKjfjptzAuyFipO_,2019-06-20T15:37:04.685Z,2019-06-20T15:36:58.379Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-11-QJ,2019-06-20T15:36:58.586Z,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
26821460,2018-01-01,2018-01-01,c14,http://regnskaber.virk.dk/06412862/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzdiLzFlLzVjLzBkYzktNDc1YS05ZDQ5LTA1MWY3MzYxYmMzYg.xhtml,http://regnskaber.virk.dk/06412862/ZG9rdW1lbnRsYWdlcjovLzAzLzRlL2ExL2NmLzk1LzUxYzctNGZmOS1hNDMxLTEwZTgzYjUxZWJmMA.pdf,http://regnskaber.virk.dk/06412862/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzk2LzIwL2MwLzlkOTQtNDY5Ni1hYTU5LTFjOGFlZTFhZjMyOQ.xml,true,Danmark,DK,ÃstervrÃ¥,9750.0,433.0,HjÃ¸rringvej,Dybvad,9352.0,172.0,SkÃ¦vevej,9750 ÃstervrÃ¥,HjÃ¸rringvej 433,Til den daglige ledelse i N. S. El-teknik ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-29,2019-06-20,,Registreret Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen oplyste eventualforpligtelser</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke stillet nogle former for sikkerheder.</p>",,,26821460.0,mne11349,1004848621.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jess HÃ¦strup,Niels SÃ¸gaard,Niels Erik SÃ¸gaard,N.S. - EL TEKNIK ApS,ReviÃst,,BrÃ¸nden,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,true,2019-05-29,ÃstervrÃ¥,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27558592,indberetninger-20180424,2.595406,26821460.0,AWt1iKjfjptzAuyFipO_,2019-06-20T15:37:04.685Z,2019-06-20T15:36:58.379Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-11-QJ,2019-06-20T15:36:58.586Z,,,,,,155169.0,,,,,,,,,,,,,,,,,,,,
26821460,2018-01-01,2018-12-31,c0,http://regnskaber.virk.dk/06412862/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzdiLzFlLzVjLzBkYzktNDc1YS05ZDQ5LTA1MWY3MzYxYmMzYg.xhtml,http://regnskaber.virk.dk/06412862/ZG9rdW1lbnRsYWdlcjovLzAzLzRlL2ExL2NmLzk1LzUxYzctNGZmOS1hNDMxLTEwZTgzYjUxZWJmMA.pdf,http://regnskaber.virk.dk/06412862/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzk2LzIwL2MwLzlkOTQtNDY5Ni1hYTU5LTFjOGFlZTFhZjMyOQ.xml,true,Danmark,DK,ÃstervrÃ¥,9750.0,433.0,HjÃ¸rringvej,Dybvad,9352.0,172.0,SkÃ¦vevej,9750 ÃstervrÃ¥,HjÃ¸rringvej 433,Til den daglige ledelse i N. S. El-teknik ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-29,2019-06-20,-30000.0,Registreret Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen oplyste eventualforpligtelser</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke stillet nogle former for sikkerheder.</p>",613754.0,607880.0,26821460.0,mne11349,1004848621.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jess HÃ¦strup,Niels SÃ¸gaard,Niels Erik SÃ¸gaard,N.S. - EL TEKNIK ApS,ReviÃst,2054.0,BrÃ¸nden,2017-01-01,2017-12-31,17372.0,22072.0,24126.0,2018-12-31,2018-01-01,true,2019-05-29,ÃstervrÃ¥,4700.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27558592,indberetninger-20180424,2.595406,26821460.0,AWt1iKjfjptzAuyFipO_,2019-06-20T15:37:04.685Z,2019-06-20T15:36:58.379Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-11-QJ,2019-06-20T15:36:58.586Z,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
26821460,2018-01-01,2018-12-31,c1,http://regnskaber.virk.dk/06412862/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzdiLzFlLzVjLzBkYzktNDc1YS05ZDQ5LTA1MWY3MzYxYmMzYg.xhtml,http://regnskaber.virk.dk/06412862/ZG9rdW1lbnRsYWdlcjovLzAzLzRlL2ExL2NmLzk1LzUxYzctNGZmOS1hNDMxLTEwZTgzYjUxZWJmMA.pdf,http://regnskaber.virk.dk/06412862/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzk2LzIwL2MwLzlkOTQtNDY5Ni1hYTU5LTFjOGFlZTFhZjMyOQ.xml,true,Danmark,DK,ÃstervrÃ¥,9750.0,433.0,HjÃ¸rringvej,Dybvad,9352.0,172.0,SkÃ¦vevej,9750 ÃstervrÃ¥,HjÃ¸rringvej 433,Til den daglige ledelse i N. S. El-teknik ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-29,2019-06-20,,Registreret Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen oplyste eventualforpligtelser</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke stillet nogle former for sikkerheder.</p>",,,26821460.0,mne11349,1004848621.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jess HÃ¦strup,Niels SÃ¸gaard,Niels Erik SÃ¸gaard,N.S. - EL TEKNIK ApS,ReviÃst,,BrÃ¸nden,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,true,2019-05-29,ÃstervrÃ¥,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27558592,indberetninger-20180424,2.595406,26821460.0,AWt1iKjfjptzAuyFipO_,2019-06-20T15:37:04.685Z,2019-06-20T15:36:58.379Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-11-QJ,2019-06-20T15:36:58.586Z,,,,,,,,,,,,,,,,,,,,,,,,,21164577.0,REVIÃST REGISTRERET REVISIONSANPARTSSELSKAB
