entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DisclosureOfMortgagesAndCollaterals,EmailOfReportingEntity,EmployeeBenefitsExpense,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,ProposedDividendRecognisedInEquity,RawMaterialsAndConsumables,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToAssociates,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,DividendPaid
32161154,2016-07-01,2017-06-30,c2,http://regnskaber.virk.dk/45116123/ZG9rdW1lbnRsYWdlcjovLzAzLzA1LzZmLzQ4LzI2L2RmZmUtNGEzNy1iOTBiLWMwZGZjNDZlMTM1Yg.xhtml,http://regnskaber.virk.dk/45116123/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzEzLzE2LzdlLzk5ZTktNGI1Yi1iMWE1LWVmOGNmOWYwYWM1MQ.pdf,http://regnskaber.virk.dk/45116123/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzgzL2ZlLzFjL2Y1NTYtNGFlYS1iNWRmLTcyMjM2ODAzZmI2Yw.xml,true,Billum,6852.0,20.0,Kirkebyvej,Billum,6852.0,8.0,Tarpvej,6715 Esbjerg N,Forumlundvej 8,Regnskabsklasse B,2018-07-16,2018-11-14,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",info@hobbydyrenesfoderstof.dk,68922.0,145783.0,32161154.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rgen Hansen,JÃ¸rgen SÃ¸ndergaard Hansen,Sparekassen Kronjylland,HOBBYDYRENES FODERSTOF ApS,KM Regnskaber ved Kjeld Madsen,44.0,0.0,Billum,2016-07-01,2017-06-30,59597.0,76817.0,76861.0,2018-06-30,2017-07-01,false,false,17220.0,75251125.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26301967,indberetninger-20180424,2.59278,32161154.0,AWcSWHBQ5OzuYdPkGOwD,2018-11-14T13:10:50.490Z,2018-11-14T13:10:43.699Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AT-61-BD,2018-11-14T13:10:43.839Z,,,,,,,,,,,,,,,,,,,,
32161154,2016-07-01,2017-06-30,c4,http://regnskaber.virk.dk/45116123/ZG9rdW1lbnRsYWdlcjovLzAzLzA1LzZmLzQ4LzI2L2RmZmUtNGEzNy1iOTBiLWMwZGZjNDZlMTM1Yg.xhtml,http://regnskaber.virk.dk/45116123/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzEzLzE2LzdlLzk5ZTktNGI1Yi1iMWE1LWVmOGNmOWYwYWM1MQ.pdf,http://regnskaber.virk.dk/45116123/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzgzL2ZlLzFjL2Y1NTYtNGFlYS1iNWRmLTcyMjM2ODAzZmI2Yw.xml,true,Billum,6852.0,20.0,Kirkebyvej,Billum,6852.0,8.0,Tarpvej,6715 Esbjerg N,Forumlundvej 8,Regnskabsklasse B,2018-07-16,2018-11-14,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",info@hobbydyrenesfoderstof.dk,,,32161154.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rgen Hansen,JÃ¸rgen SÃ¸ndergaard Hansen,Sparekassen Kronjylland,HOBBYDYRENES FODERSTOF ApS,KM Regnskaber ved Kjeld Madsen,,,Billum,2016-07-01,2017-06-30,100000.0,,,2018-06-30,2017-07-01,false,false,,75251125.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26301967,indberetninger-20180424,2.59278,32161154.0,AWcSWHBQ5OzuYdPkGOwD,2018-11-14T13:10:50.490Z,2018-11-14T13:10:43.699Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AT-61-BD,2018-11-14T13:10:43.839Z,,,,,,,,,,,,,,,,,,,,
32161154,2016-07-01,2017-06-30,c6,http://regnskaber.virk.dk/45116123/ZG9rdW1lbnRsYWdlcjovLzAzLzA1LzZmLzQ4LzI2L2RmZmUtNGEzNy1iOTBiLWMwZGZjNDZlMTM1Yg.xhtml,http://regnskaber.virk.dk/45116123/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzEzLzE2LzdlLzk5ZTktNGI1Yi1iMWE1LWVmOGNmOWYwYWM1MQ.pdf,http://regnskaber.virk.dk/45116123/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzgzL2ZlLzFjL2Y1NTYtNGFlYS1iNWRmLTcyMjM2ODAzZmI2Yw.xml,true,Billum,6852.0,20.0,Kirkebyvej,Billum,6852.0,8.0,Tarpvej,6715 Esbjerg N,Forumlundvej 8,Regnskabsklasse B,2018-07-16,2018-11-14,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",info@hobbydyrenesfoderstof.dk,,,32161154.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rgen Hansen,JÃ¸rgen SÃ¸ndergaard Hansen,Sparekassen Kronjylland,HOBBYDYRENES FODERSTOF ApS,KM Regnskaber ved Kjeld Madsen,,,Billum,2016-07-01,2017-06-30,-40403.0,,,2018-06-30,2017-07-01,false,false,,75251125.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26301967,indberetninger-20180424,2.59278,32161154.0,AWcSWHBQ5OzuYdPkGOwD,2018-11-14T13:10:50.490Z,2018-11-14T13:10:43.699Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AT-61-BD,2018-11-14T13:10:43.839Z,,,,,,,,,,,,,,,,,,,,
32161154,2017-06-30,2017-06-30,c8,http://regnskaber.virk.dk/45116123/ZG9rdW1lbnRsYWdlcjovLzAzLzA1LzZmLzQ4LzI2L2RmZmUtNGEzNy1iOTBiLWMwZGZjNDZlMTM1Yg.xhtml,http://regnskaber.virk.dk/45116123/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzEzLzE2LzdlLzk5ZTktNGI1Yi1iMWE1LWVmOGNmOWYwYWM1MQ.pdf,http://regnskaber.virk.dk/45116123/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzgzL2ZlLzFjL2Y1NTYtNGFlYS1iNWRmLTcyMjM2ODAzZmI2Yw.xml,true,Billum,6852.0,20.0,Kirkebyvej,Billum,6852.0,8.0,Tarpvej,6715 Esbjerg N,Forumlundvej 8,Regnskabsklasse B,2018-07-16,2018-11-14,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",info@hobbydyrenesfoderstof.dk,,,32161154.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rgen Hansen,JÃ¸rgen SÃ¸ndergaard Hansen,Sparekassen Kronjylland,HOBBYDYRENES FODERSTOF ApS,KM Regnskaber ved Kjeld Madsen,,,Billum,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,false,false,,75251125.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26301967,indberetninger-20180424,2.59278,32161154.0,AWcSWHBQ5OzuYdPkGOwD,2018-11-14T13:10:50.490Z,2018-11-14T13:10:43.699Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AT-61-BD,2018-11-14T13:10:43.839Z,410352.0,7288.0,125000.0,410352.0,258008.0,390101.0,410352.0,152344.0,49958.0,100000.0,390101.0,33008.0,8080.0,152344.0,43856.0,12963.0,26626.0,23824.0,12963.0,
32161154,2017-07-01,2017-07-01,c10,http://regnskaber.virk.dk/45116123/ZG9rdW1lbnRsYWdlcjovLzAzLzA1LzZmLzQ4LzI2L2RmZmUtNGEzNy1iOTBiLWMwZGZjNDZlMTM1Yg.xhtml,http://regnskaber.virk.dk/45116123/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzEzLzE2LzdlLzk5ZTktNGI1Yi1iMWE1LWVmOGNmOWYwYWM1MQ.pdf,http://regnskaber.virk.dk/45116123/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzgzL2ZlLzFjL2Y1NTYtNGFlYS1iNWRmLTcyMjM2ODAzZmI2Yw.xml,true,Billum,6852.0,20.0,Kirkebyvej,Billum,6852.0,8.0,Tarpvej,6715 Esbjerg N,Forumlundvej 8,Regnskabsklasse B,2018-07-16,2018-11-14,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",info@hobbydyrenesfoderstof.dk,,,32161154.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rgen Hansen,JÃ¸rgen SÃ¸ndergaard Hansen,Sparekassen Kronjylland,HOBBYDYRENES FODERSTOF ApS,KM Regnskaber ved Kjeld Madsen,,,Billum,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,false,false,,75251125.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26301967,indberetninger-20180424,2.59278,32161154.0,AWcSWHBQ5OzuYdPkGOwD,2018-11-14T13:10:50.490Z,2018-11-14T13:10:43.699Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AT-61-BD,2018-11-14T13:10:43.839Z,,,,,33008.0,,,,,,,,,,,,,,,
32161154,2017-07-01,2017-07-01,c11,http://regnskaber.virk.dk/45116123/ZG9rdW1lbnRsYWdlcjovLzAzLzA1LzZmLzQ4LzI2L2RmZmUtNGEzNy1iOTBiLWMwZGZjNDZlMTM1Yg.xhtml,http://regnskaber.virk.dk/45116123/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzEzLzE2LzdlLzk5ZTktNGI1Yi1iMWE1LWVmOGNmOWYwYWM1MQ.pdf,http://regnskaber.virk.dk/45116123/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzgzL2ZlLzFjL2Y1NTYtNGFlYS1iNWRmLTcyMjM2ODAzZmI2Yw.xml,true,Billum,6852.0,20.0,Kirkebyvej,Billum,6852.0,8.0,Tarpvej,6715 Esbjerg N,Forumlundvej 8,Regnskabsklasse B,2018-07-16,2018-11-14,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",info@hobbydyrenesfoderstof.dk,,,32161154.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rgen Hansen,JÃ¸rgen SÃ¸ndergaard Hansen,Sparekassen Kronjylland,HOBBYDYRENES FODERSTOF ApS,KM Regnskaber ved Kjeld Madsen,,,Billum,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,false,false,,75251125.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26301967,indberetninger-20180424,2.59278,32161154.0,AWcSWHBQ5OzuYdPkGOwD,2018-11-14T13:10:50.490Z,2018-11-14T13:10:43.699Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AT-61-BD,2018-11-14T13:10:43.839Z,,,,,100000.0,,,,,,,,,,,,,,,
32161154,2017-07-01,2017-07-01,c12,http://regnskaber.virk.dk/45116123/ZG9rdW1lbnRsYWdlcjovLzAzLzA1LzZmLzQ4LzI2L2RmZmUtNGEzNy1iOTBiLWMwZGZjNDZlMTM1Yg.xhtml,http://regnskaber.virk.dk/45116123/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzEzLzE2LzdlLzk5ZTktNGI1Yi1iMWE1LWVmOGNmOWYwYWM1MQ.pdf,http://regnskaber.virk.dk/45116123/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzgzL2ZlLzFjL2Y1NTYtNGFlYS1iNWRmLTcyMjM2ODAzZmI2Yw.xml,true,Billum,6852.0,20.0,Kirkebyvej,Billum,6852.0,8.0,Tarpvej,6715 Esbjerg N,Forumlundvej 8,Regnskabsklasse B,2018-07-16,2018-11-14,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",info@hobbydyrenesfoderstof.dk,,,32161154.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rgen Hansen,JÃ¸rgen SÃ¸ndergaard Hansen,Sparekassen Kronjylland,HOBBYDYRENES FODERSTOF ApS,KM Regnskaber ved Kjeld Madsen,,,Billum,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,false,false,,75251125.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26301967,indberetninger-20180424,2.59278,32161154.0,AWcSWHBQ5OzuYdPkGOwD,2018-11-14T13:10:50.490Z,2018-11-14T13:10:43.699Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AT-61-BD,2018-11-14T13:10:43.839Z,,,,,258008.0,,,,,,,,,,,,,,,
32161154,2017-07-01,2017-07-01,c9,http://regnskaber.virk.dk/45116123/ZG9rdW1lbnRsYWdlcjovLzAzLzA1LzZmLzQ4LzI2L2RmZmUtNGEzNy1iOTBiLWMwZGZjNDZlMTM1Yg.xhtml,http://regnskaber.virk.dk/45116123/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzEzLzE2LzdlLzk5ZTktNGI1Yi1iMWE1LWVmOGNmOWYwYWM1MQ.pdf,http://regnskaber.virk.dk/45116123/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzgzL2ZlLzFjL2Y1NTYtNGFlYS1iNWRmLTcyMjM2ODAzZmI2Yw.xml,true,Billum,6852.0,20.0,Kirkebyvej,Billum,6852.0,8.0,Tarpvej,6715 Esbjerg N,Forumlundvej 8,Regnskabsklasse B,2018-07-16,2018-11-14,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",info@hobbydyrenesfoderstof.dk,,,32161154.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rgen Hansen,JÃ¸rgen SÃ¸ndergaard Hansen,Sparekassen Kronjylland,HOBBYDYRENES FODERSTOF ApS,KM Regnskaber ved Kjeld Madsen,,,Billum,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,false,false,,75251125.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26301967,indberetninger-20180424,2.59278,32161154.0,AWcSWHBQ5OzuYdPkGOwD,2018-11-14T13:10:50.490Z,2018-11-14T13:10:43.699Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AT-61-BD,2018-11-14T13:10:43.839Z,,,,,125000.0,,,,,,,,,,,,,,,
32161154,2017-07-01,2018-06-30,c0,http://regnskaber.virk.dk/45116123/ZG9rdW1lbnRsYWdlcjovLzAzLzA1LzZmLzQ4LzI2L2RmZmUtNGEzNy1iOTBiLWMwZGZjNDZlMTM1Yg.xhtml,http://regnskaber.virk.dk/45116123/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzEzLzE2LzdlLzk5ZTktNGI1Yi1iMWE1LWVmOGNmOWYwYWM1MQ.pdf,http://regnskaber.virk.dk/45116123/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzgzL2ZlLzFjL2Y1NTYtNGFlYS1iNWRmLTcyMjM2ODAzZmI2Yw.xml,true,Billum,6852.0,20.0,Kirkebyvej,Billum,6852.0,8.0,Tarpvej,6715 Esbjerg N,Forumlundvej 8,Regnskabsklasse B,2018-07-16,2018-11-14,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",info@hobbydyrenesfoderstof.dk,62824.0,153414.0,32161154.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rgen Hansen,JÃ¸rgen SÃ¸ndergaard Hansen,Sparekassen Kronjylland,HOBBYDYRENES FODERSTOF ApS,KM Regnskaber ved Kjeld Madsen,47.0,1283.0,Billum,2016-07-01,2017-06-30,71645.0,91826.0,90590.0,2018-06-30,2017-07-01,false,false,20181.0,75251125.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26301967,indberetninger-20180424,2.59278,32161154.0,AWcSWHBQ5OzuYdPkGOwD,2018-11-14T13:10:50.490Z,2018-11-14T13:10:43.699Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AT-61-BD,2018-11-14T13:10:43.839Z,,,,,,,,,,,,,,,,,,,,100000.0
32161154,2017-07-01,2018-06-30,c1,http://regnskaber.virk.dk/45116123/ZG9rdW1lbnRsYWdlcjovLzAzLzA1LzZmLzQ4LzI2L2RmZmUtNGEzNy1iOTBiLWMwZGZjNDZlMTM1Yg.xhtml,http://regnskaber.virk.dk/45116123/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzEzLzE2LzdlLzk5ZTktNGI1Yi1iMWE1LWVmOGNmOWYwYWM1MQ.pdf,http://regnskaber.virk.dk/45116123/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzgzL2ZlLzFjL2Y1NTYtNGFlYS1iNWRmLTcyMjM2ODAzZmI2Yw.xml,true,Billum,6852.0,20.0,Kirkebyvej,Billum,6852.0,8.0,Tarpvej,6715 Esbjerg N,Forumlundvej 8,Regnskabsklasse B,2018-07-16,2018-11-14,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",info@hobbydyrenesfoderstof.dk,,,32161154.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rgen Hansen,JÃ¸rgen SÃ¸ndergaard Hansen,Sparekassen Kronjylland,HOBBYDYRENES FODERSTOF ApS,KM Regnskaber ved Kjeld Madsen,,,Billum,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,false,false,,75251125.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26301967,indberetninger-20180424,2.59278,32161154.0,AWcSWHBQ5OzuYdPkGOwD,2018-11-14T13:10:50.490Z,2018-11-14T13:10:43.699Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AT-61-BD,2018-11-14T13:10:43.839Z,,,,,,,,,,,,,,,,,,,,
