entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfOtherOperatingIncomeAndExpenses,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,AssetsMeantForSale,ContractWorkInProgress,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RawMaterialsAndConsumables,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables
21797677,2014-01-01,2014-01-01,c720,,http://regnskaber.virk.dk/77679712/ZG9rdW1lbnRsYWdlcjovLzAzLzg3LzI5Lzc1L2YzL2Q0MjMtNDA2ZC04MTRhLWI2YjdmZGZhYjFkNQ.pdf,http://regnskaber.virk.dk/77679712/ZG9rdW1lbnRsYWdlcjovLzAzL2VjL2RhLzhlL2I4Lzg0NTgtNDcyOS1iM2Y1LTA2ZjRjNGZjNmM5MA.xml,KibÃ¦k,6933.0,6.0,Haunstrupvej,"7441, Bording","Roskildevej, 17",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-05-16,2016-05-16,2016-05-23,"Andre driftsindtÃ¦gter og driftsomkostninger indeholder regnskabsposter af sekundÃ¦r karakter i forhold til virksomhedens hovedaktiviteter, herunder fortjeneste og tab ved salg af immaterielle og materielle anlÃ¦gsaktiver.",125000.0,21797677.0,37315664.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2015 for FTM Byg  ApS.,Ãrsrapport,Erik SÃ¸rensen,Erik DalgÃ¥rd SÃ¸rensen,FTM Byg  ApS,"One Revision, Statsautoriseret revisionspartnerselskab",KibÃ¦k,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-05-16,Bording,97166349.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22421425,indberetninger-20180424,2.5097437,21797677.0,,2018-03-29T01:01:24.965Z,2016-05-24T08:06:41.561Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-56-ZE,2016-05-24T08:06:41.727Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21797677,2014-01-01,2014-01-01,c741,,http://regnskaber.virk.dk/77679712/ZG9rdW1lbnRsYWdlcjovLzAzLzg3LzI5Lzc1L2YzL2Q0MjMtNDA2ZC04MTRhLWI2YjdmZGZhYjFkNQ.pdf,http://regnskaber.virk.dk/77679712/ZG9rdW1lbnRsYWdlcjovLzAzL2VjL2RhLzhlL2I4Lzg0NTgtNDcyOS1iM2Y1LTA2ZjRjNGZjNmM5MA.xml,KibÃ¦k,6933.0,6.0,Haunstrupvej,"7441, Bording","Roskildevej, 17",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-05-16,2016-05-16,2016-05-23,"Andre driftsindtÃ¦gter og driftsomkostninger indeholder regnskabsposter af sekundÃ¦r karakter i forhold til virksomhedens hovedaktiviteter, herunder fortjeneste og tab ved salg af immaterielle og materielle anlÃ¦gsaktiver.",-97031.0,21797677.0,37315664.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2015 for FTM Byg  ApS.,Ãrsrapport,Erik SÃ¸rensen,Erik DalgÃ¥rd SÃ¸rensen,FTM Byg  ApS,"One Revision, Statsautoriseret revisionspartnerselskab",KibÃ¦k,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-05-16,Bording,97166349.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22421425,indberetninger-20180424,2.5097437,21797677.0,,2018-03-29T01:01:24.965Z,2016-05-24T08:06:41.561Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-56-ZE,2016-05-24T08:06:41.727Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21797677,2014-01-01,2014-12-31,c123,,http://regnskaber.virk.dk/77679712/ZG9rdW1lbnRsYWdlcjovLzAzLzg3LzI5Lzc1L2YzL2Q0MjMtNDA2ZC04MTRhLWI2YjdmZGZhYjFkNQ.pdf,http://regnskaber.virk.dk/77679712/ZG9rdW1lbnRsYWdlcjovLzAzL2VjL2RhLzhlL2I4Lzg0NTgtNDcyOS1iM2Y1LTA2ZjRjNGZjNmM5MA.xml,KibÃ¦k,6933.0,6.0,Haunstrupvej,"7441, Bording","Roskildevej, 17",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-05-16,2016-05-16,2016-05-23,"Andre driftsindtÃ¦gter og driftsomkostninger indeholder regnskabsposter af sekundÃ¦r karakter i forhold til virksomhedens hovedaktiviteter, herunder fortjeneste og tab ved salg af immaterielle og materielle anlÃ¦gsaktiver.",,21797677.0,37315664.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2015 for FTM Byg  ApS.,Ãrsrapport,Erik SÃ¸rensen,Erik DalgÃ¥rd SÃ¸rensen,FTM Byg  ApS,"One Revision, Statsautoriseret revisionspartnerselskab",KibÃ¦k,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-05-16,Bording,97166349.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22421425,indberetninger-20180424,2.5097437,21797677.0,,2018-03-29T01:01:24.965Z,2016-05-24T08:06:41.561Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-56-ZE,2016-05-24T08:06:41.727Z,53149.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21797677,2014-01-01,2014-12-31,c3,,http://regnskaber.virk.dk/77679712/ZG9rdW1lbnRsYWdlcjovLzAzLzg3LzI5Lzc1L2YzL2Q0MjMtNDA2ZC04MTRhLWI2YjdmZGZhYjFkNQ.pdf,http://regnskaber.virk.dk/77679712/ZG9rdW1lbnRsYWdlcjovLzAzL2VjL2RhLzhlL2I4Lzg0NTgtNDcyOS1iM2Y1LTA2ZjRjNGZjNmM5MA.xml,KibÃ¦k,6933.0,6.0,Haunstrupvej,"7441, Bording","Roskildevej, 17",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-05-16,2016-05-16,2016-05-23,"Andre driftsindtÃ¦gter og driftsomkostninger indeholder regnskabsposter af sekundÃ¦r karakter i forhold til virksomhedens hovedaktiviteter, herunder fortjeneste og tab ved salg af immaterielle og materielle anlÃ¦gsaktiver.",,21797677.0,37315664.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2015 for FTM Byg  ApS.,Ãrsrapport,Erik SÃ¸rensen,Erik DalgÃ¥rd SÃ¸rensen,FTM Byg  ApS,"One Revision, Statsautoriseret revisionspartnerselskab",KibÃ¦k,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-05-16,Bording,97166349.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22421425,indberetninger-20180424,2.5097437,21797677.0,,2018-03-29T01:01:24.965Z,2016-05-24T08:06:41.561Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-56-ZE,2016-05-24T08:06:41.727Z,53149.0,37719.0,1465102.0,1624382.0,96036.0,43393.0,68918.0,121561.0,15769.0,,,,,,,,,,,,,,,,,,,,,,,,
21797677,2014-01-01,2014-12-31,c742,,http://regnskaber.virk.dk/77679712/ZG9rdW1lbnRsYWdlcjovLzAzLzg3LzI5Lzc1L2YzL2Q0MjMtNDA2ZC04MTRhLWI2YjdmZGZhYjFkNQ.pdf,http://regnskaber.virk.dk/77679712/ZG9rdW1lbnRsYWdlcjovLzAzL2VjL2RhLzhlL2I4Lzg0NTgtNDcyOS1iM2Y1LTA2ZjRjNGZjNmM5MA.xml,KibÃ¦k,6933.0,6.0,Haunstrupvej,"7441, Bording","Roskildevej, 17",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-05-16,2016-05-16,2016-05-23,"Andre driftsindtÃ¦gter og driftsomkostninger indeholder regnskabsposter af sekundÃ¦r karakter i forhold til virksomhedens hovedaktiviteter, herunder fortjeneste og tab ved salg af immaterielle og materielle anlÃ¦gsaktiver.",,21797677.0,37315664.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2015 for FTM Byg  ApS.,Ãrsrapport,Erik SÃ¸rensen,Erik DalgÃ¥rd SÃ¸rensen,FTM Byg  ApS,"One Revision, Statsautoriseret revisionspartnerselskab",KibÃ¦k,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-05-16,Bording,97166349.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22421425,indberetninger-20180424,2.5097437,21797677.0,,2018-03-29T01:01:24.965Z,2016-05-24T08:06:41.561Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-56-ZE,2016-05-24T08:06:41.727Z,53149.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21797677,2014-12-31,2014-12-31,c4,,http://regnskaber.virk.dk/77679712/ZG9rdW1lbnRsYWdlcjovLzAzLzg3LzI5Lzc1L2YzL2Q0MjMtNDA2ZC04MTRhLWI2YjdmZGZhYjFkNQ.pdf,http://regnskaber.virk.dk/77679712/ZG9rdW1lbnRsYWdlcjovLzAzL2VjL2RhLzhlL2I4Lzg0NTgtNDcyOS1iM2Y1LTA2ZjRjNGZjNmM5MA.xml,KibÃ¦k,6933.0,6.0,Haunstrupvej,"7441, Bording","Roskildevej, 17",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-05-16,2016-05-16,2016-05-23,"Andre driftsindtÃ¦gter og driftsomkostninger indeholder regnskabsposter af sekundÃ¦r karakter i forhold til virksomhedens hovedaktiviteter, herunder fortjeneste og tab ved salg af immaterielle og materielle anlÃ¦gsaktiver.",81118.0,21797677.0,37315664.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2015 for FTM Byg  ApS.,Ãrsrapport,Erik SÃ¸rensen,Erik DalgÃ¥rd SÃ¸rensen,FTM Byg  ApS,"One Revision, Statsautoriseret revisionspartnerselskab",KibÃ¦k,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-05-16,Bording,97166349.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22421425,indberetninger-20180424,2.5097437,21797677.0,,2018-03-29T01:01:24.965Z,2016-05-24T08:06:41.561Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-56-ZE,2016-05-24T08:06:41.727Z,,,,,,,,,,2191285.0,1109009.0,20000.0,125000.0,1997834.0,44145.0,28353.0,155951.0,1289009.0,2191285.0,2110167.0,37500.0,193451.0,37500.0,1900347.0,9952.0,155951.0,180000.0,-43882.0,157715.0,2110167.0,708825.0,52105.0,606375.0
21797677,2014-12-31,2014-12-31,c722,,http://regnskaber.virk.dk/77679712/ZG9rdW1lbnRsYWdlcjovLzAzLzg3LzI5Lzc1L2YzL2Q0MjMtNDA2ZC04MTRhLWI2YjdmZGZhYjFkNQ.pdf,http://regnskaber.virk.dk/77679712/ZG9rdW1lbnRsYWdlcjovLzAzL2VjL2RhLzhlL2I4Lzg0NTgtNDcyOS1iM2Y1LTA2ZjRjNGZjNmM5MA.xml,KibÃ¦k,6933.0,6.0,Haunstrupvej,"7441, Bording","Roskildevej, 17",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-05-16,2016-05-16,2016-05-23,"Andre driftsindtÃ¦gter og driftsomkostninger indeholder regnskabsposter af sekundÃ¦r karakter i forhold til virksomhedens hovedaktiviteter, herunder fortjeneste og tab ved salg af immaterielle og materielle anlÃ¦gsaktiver.",125000.0,21797677.0,37315664.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2015 for FTM Byg  ApS.,Ãrsrapport,Erik SÃ¸rensen,Erik DalgÃ¥rd SÃ¸rensen,FTM Byg  ApS,"One Revision, Statsautoriseret revisionspartnerselskab",KibÃ¦k,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-05-16,Bording,97166349.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22421425,indberetninger-20180424,2.5097437,21797677.0,,2018-03-29T01:01:24.965Z,2016-05-24T08:06:41.561Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-56-ZE,2016-05-24T08:06:41.727Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21797677,2014-12-31,2014-12-31,c743,,http://regnskaber.virk.dk/77679712/ZG9rdW1lbnRsYWdlcjovLzAzLzg3LzI5Lzc1L2YzL2Q0MjMtNDA2ZC04MTRhLWI2YjdmZGZhYjFkNQ.pdf,http://regnskaber.virk.dk/77679712/ZG9rdW1lbnRsYWdlcjovLzAzL2VjL2RhLzhlL2I4Lzg0NTgtNDcyOS1iM2Y1LTA2ZjRjNGZjNmM5MA.xml,KibÃ¦k,6933.0,6.0,Haunstrupvej,"7441, Bording","Roskildevej, 17",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-05-16,2016-05-16,2016-05-23,"Andre driftsindtÃ¦gter og driftsomkostninger indeholder regnskabsposter af sekundÃ¦r karakter i forhold til virksomhedens hovedaktiviteter, herunder fortjeneste og tab ved salg af immaterielle og materielle anlÃ¦gsaktiver.",-43882.0,21797677.0,37315664.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2015 for FTM Byg  ApS.,Ãrsrapport,Erik SÃ¸rensen,Erik DalgÃ¥rd SÃ¸rensen,FTM Byg  ApS,"One Revision, Statsautoriseret revisionspartnerselskab",KibÃ¦k,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-05-16,Bording,97166349.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22421425,indberetninger-20180424,2.5097437,21797677.0,,2018-03-29T01:01:24.965Z,2016-05-24T08:06:41.561Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-56-ZE,2016-05-24T08:06:41.727Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21797677,2015-01-01,2015-01-01,c181,,http://regnskaber.virk.dk/77679712/ZG9rdW1lbnRsYWdlcjovLzAzLzg3LzI5Lzc1L2YzL2Q0MjMtNDA2ZC04MTRhLWI2YjdmZGZhYjFkNQ.pdf,http://regnskaber.virk.dk/77679712/ZG9rdW1lbnRsYWdlcjovLzAzL2VjL2RhLzhlL2I4Lzg0NTgtNDcyOS1iM2Y1LTA2ZjRjNGZjNmM5MA.xml,KibÃ¦k,6933.0,6.0,Haunstrupvej,"7441, Bording","Roskildevej, 17",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-05-16,2016-05-16,2016-05-23,"Andre driftsindtÃ¦gter og driftsomkostninger indeholder regnskabsposter af sekundÃ¦r karakter i forhold til virksomhedens hovedaktiviteter, herunder fortjeneste og tab ved salg af immaterielle og materielle anlÃ¦gsaktiver.",125000.0,21797677.0,37315664.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2015 for FTM Byg  ApS.,Ãrsrapport,Erik SÃ¸rensen,Erik DalgÃ¥rd SÃ¸rensen,FTM Byg  ApS,"One Revision, Statsautoriseret revisionspartnerselskab",KibÃ¦k,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-05-16,Bording,97166349.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22421425,indberetninger-20180424,2.5097437,21797677.0,,2018-03-29T01:01:24.965Z,2016-05-24T08:06:41.561Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-56-ZE,2016-05-24T08:06:41.727Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21797677,2015-01-01,2015-01-01,c199,,http://regnskaber.virk.dk/77679712/ZG9rdW1lbnRsYWdlcjovLzAzLzg3LzI5Lzc1L2YzL2Q0MjMtNDA2ZC04MTRhLWI2YjdmZGZhYjFkNQ.pdf,http://regnskaber.virk.dk/77679712/ZG9rdW1lbnRsYWdlcjovLzAzL2VjL2RhLzhlL2I4Lzg0NTgtNDcyOS1iM2Y1LTA2ZjRjNGZjNmM5MA.xml,KibÃ¦k,6933.0,6.0,Haunstrupvej,"7441, Bording","Roskildevej, 17",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-05-16,2016-05-16,2016-05-23,"Andre driftsindtÃ¦gter og driftsomkostninger indeholder regnskabsposter af sekundÃ¦r karakter i forhold til virksomhedens hovedaktiviteter, herunder fortjeneste og tab ved salg af immaterielle og materielle anlÃ¦gsaktiver.",-43882.0,21797677.0,37315664.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2015 for FTM Byg  ApS.,Ãrsrapport,Erik SÃ¸rensen,Erik DalgÃ¥rd SÃ¸rensen,FTM Byg  ApS,"One Revision, Statsautoriseret revisionspartnerselskab",KibÃ¦k,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-05-16,Bording,97166349.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22421425,indberetninger-20180424,2.5097437,21797677.0,,2018-03-29T01:01:24.965Z,2016-05-24T08:06:41.561Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-56-ZE,2016-05-24T08:06:41.727Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
