entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfGeneralMeeting,EmailOfReportingEntity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,ProfitLoss,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,PropertyPlantAndEquipmentInProgressAndPrepaymentsForPropertyPlantAndEquipment,ProposedDividend,Provisions,ProvisionsForDeferredTax,ReserveForUnpaidContributedCapital,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard
33960085,2012-01-01,2012-12-31,ID_11,http://regnskaber.virk.dk/58006933/Y3ZyLmRrOi8vcGRmcy8zMzk2MDA4NTtBcFM1MDA4MDY7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/58006933/Y3ZyLmRrOi8veGJybHMvWC1CREZGNDgyQS0yMDE0MDMyNV8wODM1MDVfOTEy.xml,"8000, Ãrhus C",Store Torv 5,Til den daglige ledelse i Just-Innovate ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er ledelsens opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2014-03-24,mail@just-innovate.dk,33960085.0,14343849.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Just-Innovate ApS.,Ãrsrapport,Ole Gade Nielsen,Just-Innovate ApS,"Abel & JÃ¸rgensen, Registreret revisionsanpartsselskab",-31516.0,2013-12-31,2013-01-01,2014-03-11,Aarhus,22157122.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14363787,indberetninger-20180424,2.5118417999999996,33960085.0,,2018-04-01T04:15:49.045Z,2014-03-25T23:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-162.744,2014-03-25T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33960085,2012-01-01,2012-12-31,ID_13,http://regnskaber.virk.dk/58006933/Y3ZyLmRrOi8vcGRmcy8zMzk2MDA4NTtBcFM1MDA4MDY7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/58006933/Y3ZyLmRrOi8veGJybHMvWC1CREZGNDgyQS0yMDE0MDMyNV8wODM1MDVfOTEy.xml,"8000, Ãrhus C",Store Torv 5,Til den daglige ledelse i Just-Innovate ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er ledelsens opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2014-03-24,mail@just-innovate.dk,33960085.0,14343849.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Just-Innovate ApS.,Ãrsrapport,Ole Gade Nielsen,Just-Innovate ApS,"Abel & JÃ¸rgensen, Registreret revisionsanpartsselskab",-381516.0,2013-12-31,2013-01-01,2014-03-11,Aarhus,22157122.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14363787,indberetninger-20180424,2.5118417999999996,33960085.0,,2018-04-01T04:15:49.045Z,2014-03-25T23:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-162.744,2014-03-25T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33960085,2012-01-01,2012-12-31,ID_7,http://regnskaber.virk.dk/58006933/Y3ZyLmRrOi8vcGRmcy8zMzk2MDA4NTtBcFM1MDA4MDY7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/58006933/Y3ZyLmRrOi8veGJybHMvWC1CREZGNDgyQS0yMDE0MDMyNV8wODM1MDVfOTEy.xml,"8000, Ãrhus C",Store Torv 5,Til den daglige ledelse i Just-Innovate ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er ledelsens opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2014-03-24,mail@just-innovate.dk,33960085.0,14343849.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Just-Innovate ApS.,Ãrsrapport,Ole Gade Nielsen,Just-Innovate ApS,"Abel & JÃ¸rgensen, Registreret revisionsanpartsselskab",381516.0,2013-12-31,2013-01-01,2014-03-11,Aarhus,22157122.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14363787,indberetninger-20180424,2.5118417999999996,33960085.0,,2018-04-01T04:15:49.045Z,2014-03-25T23:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-162.744,2014-03-25T23:00:00.000Z,0.0,681980.0,1192630.0,510650.0,129134.0,,,,,,,,,,,,,,,,,,,,,,,,,,
33960085,2012-01-01,2012-12-31,ID_9,http://regnskaber.virk.dk/58006933/Y3ZyLmRrOi8vcGRmcy8zMzk2MDA4NTtBcFM1MDA4MDY7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/58006933/Y3ZyLmRrOi8veGJybHMvWC1CREZGNDgyQS0yMDE0MDMyNV8wODM1MDVfOTEy.xml,"8000, Ãrhus C",Store Torv 5,Til den daglige ledelse i Just-Innovate ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er ledelsens opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2014-03-24,mail@just-innovate.dk,33960085.0,14343849.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Just-Innovate ApS.,Ãrsrapport,Ole Gade Nielsen,Just-Innovate ApS,"Abel & JÃ¸rgensen, Registreret revisionsanpartsselskab",-350000.0,2013-12-31,2013-01-01,2014-03-11,Aarhus,22157122.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14363787,indberetninger-20180424,2.5118417999999996,33960085.0,,2018-04-01T04:15:49.045Z,2014-03-25T23:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-162.744,2014-03-25T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33960085,2012-12-31,2012-12-31,ID_15,http://regnskaber.virk.dk/58006933/Y3ZyLmRrOi8vcGRmcy8zMzk2MDA4NTtBcFM1MDA4MDY7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/58006933/Y3ZyLmRrOi8veGJybHMvWC1CREZGNDgyQS0yMDE0MDMyNV8wODM1MDVfOTEy.xml,"8000, Ãrhus C",Store Torv 5,Til den daglige ledelse i Just-Innovate ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er ledelsens opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2014-03-24,mail@just-innovate.dk,33960085.0,14343849.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Just-Innovate ApS.,Ãrsrapport,Ole Gade Nielsen,Just-Innovate ApS,"Abel & JÃ¸rgensen, Registreret revisionsanpartsselskab",,2013-12-31,2013-01-01,2014-03-11,Aarhus,22157122.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14363787,indberetninger-20180424,2.5118417999999996,33960085.0,,2018-04-01T04:15:49.045Z,2014-03-25T23:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-162.744,2014-03-25T23:00:00.000Z,,,,,,636641.0,532802.0,75973.0,80000.0,636641.0,7000.0,221589.0,0.0,636641.0,415052.0,0.0,129169.0,0.0,0.0,250000.0,0.0,0.0,45000.0,96589.0,415052.0,0.0,103839.0,20866.0,35883.0,0.0,
33960085,2013-01-01,2013-12-31,ID_0,http://regnskaber.virk.dk/58006933/Y3ZyLmRrOi8vcGRmcy8zMzk2MDA4NTtBcFM1MDA4MDY7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/58006933/Y3ZyLmRrOi8veGJybHMvWC1CREZGNDgyQS0yMDE0MDMyNV8wODM1MDVfOTEy.xml,"8000, Ãrhus C",Store Torv 5,Til den daglige ledelse i Just-Innovate ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er ledelsens opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2014-03-24,mail@just-innovate.dk,33960085.0,14343849.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Just-Innovate ApS.,Ãrsrapport,Ole Gade Nielsen,Just-Innovate ApS,"Abel & JÃ¸rgensen, Registreret revisionsanpartsselskab",,2013-12-31,2013-01-01,2014-03-11,Aarhus,22157122.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14363787,indberetninger-20180424,2.5118417999999996,33960085.0,,2018-04-01T04:15:49.045Z,2014-03-25T23:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-162.744,2014-03-25T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33960085,2013-01-01,2013-12-31,ID_1,http://regnskaber.virk.dk/58006933/Y3ZyLmRrOi8vcGRmcy8zMzk2MDA4NTtBcFM1MDA4MDY7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/58006933/Y3ZyLmRrOi8veGJybHMvWC1CREZGNDgyQS0yMDE0MDMyNV8wODM1MDVfOTEy.xml,"8000, Ãrhus C",Store Torv 5,Til den daglige ledelse i Just-Innovate ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er ledelsens opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2014-03-24,mail@just-innovate.dk,33960085.0,14343849.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Just-Innovate ApS.,Ãrsrapport,Ole Gade Nielsen,Just-Innovate ApS,"Abel & JÃ¸rgensen, Registreret revisionsanpartsselskab",,2013-12-31,2013-01-01,2014-03-11,Aarhus,22157122.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14363787,indberetninger-20180424,2.5118417999999996,33960085.0,,2018-04-01T04:15:49.045Z,2014-03-25T23:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-162.744,2014-03-25T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33960085,2013-01-01,2013-12-31,ID_10,http://regnskaber.virk.dk/58006933/Y3ZyLmRrOi8vcGRmcy8zMzk2MDA4NTtBcFM1MDA4MDY7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/58006933/Y3ZyLmRrOi8veGJybHMvWC1CREZGNDgyQS0yMDE0MDMyNV8wODM1MDVfOTEy.xml,"8000, Ãrhus C",Store Torv 5,Til den daglige ledelse i Just-Innovate ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er ledelsens opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2014-03-24,mail@just-innovate.dk,33960085.0,14343849.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Just-Innovate ApS.,Ãrsrapport,Ole Gade Nielsen,Just-Innovate ApS,"Abel & JÃ¸rgensen, Registreret revisionsanpartsselskab",-106090.0,2013-12-31,2013-01-01,2014-03-11,Aarhus,22157122.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14363787,indberetninger-20180424,2.5118417999999996,33960085.0,,2018-04-01T04:15:49.045Z,2014-03-25T23:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-162.744,2014-03-25T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33960085,2013-01-01,2013-12-31,ID_12,http://regnskaber.virk.dk/58006933/Y3ZyLmRrOi8vcGRmcy8zMzk2MDA4NTtBcFM1MDA4MDY7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/58006933/Y3ZyLmRrOi8veGJybHMvWC1CREZGNDgyQS0yMDE0MDMyNV8wODM1MDVfOTEy.xml,"8000, Ãrhus C",Store Torv 5,Til den daglige ledelse i Just-Innovate ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er ledelsens opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2014-03-24,mail@just-innovate.dk,33960085.0,14343849.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Just-Innovate ApS.,Ãrsrapport,Ole Gade Nielsen,Just-Innovate ApS,"Abel & JÃ¸rgensen, Registreret revisionsanpartsselskab",-606090.0,2013-12-31,2013-01-01,2014-03-11,Aarhus,22157122.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14363787,indberetninger-20180424,2.5118417999999996,33960085.0,,2018-04-01T04:15:49.045Z,2014-03-25T23:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-162.744,2014-03-25T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33960085,2013-01-01,2013-12-31,ID_16,http://regnskaber.virk.dk/58006933/Y3ZyLmRrOi8vcGRmcy8zMzk2MDA4NTtBcFM1MDA4MDY7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/58006933/Y3ZyLmRrOi8veGJybHMvWC1CREZGNDgyQS0yMDE0MDMyNV8wODM1MDVfOTEy.xml,"8000, Ãrhus C",Store Torv 5,Til den daglige ledelse i Just-Innovate ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er ledelsens opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2014-03-24,mail@just-innovate.dk,33960085.0,14343849.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Just-Innovate ApS.,Ãrsrapport,Ole Gade Nielsen,Just-Innovate ApS,"Abel & JÃ¸rgensen, Registreret revisionsanpartsselskab",,2013-12-31,2013-01-01,2014-03-11,Aarhus,22157122.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14363787,indberetninger-20180424,2.5118417999999996,33960085.0,,2018-04-01T04:15:49.045Z,2014-03-25T23:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-162.744,2014-03-25T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
