entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,AdjustmentsForDeferredTax,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,DividendIncomeRelatedToInvestments,DividendPaid,ExternalExpenses,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherOperatingIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationsOfInvestmentsOfTheYear,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentDeferredTaxAssets,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,NumberOfEmployees,OtherShorttermPayables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance
25131967,2015-01-01,2015-12-31,c175,,http://regnskaber.virk.dk/76913152/ZG9rdW1lbnRsYWdlcjovLzAzLzE2LzIzL2IxLzBiLzE1Y2UtNGU5Ny1iY2U0LTE5NTk5NGJmZjY5OQ.pdf,http://regnskaber.virk.dk/76913152/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzg4LzIwLzU2LzBjMjgtNGM0MS1hMGQ4LWE1MTA0ODE3NDY3Zg.xml,false,Herning,7400.0,30.0,Birk Centerpark,7400 Herning,GudenÃ¥vej 28,DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i JÃ¸rn Fugl Holding ApS,4509.0,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-04-01,2000-01-04,2017-04-01,-11633.0,11634.0,Statsautoriseret revisor,-300000.0,-101200.0,-13565.0,407191.0,20222670.0,25131967.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for JÃ¸rn Fugl Holding ApS.,371859.0,Ãrsrapport,523710.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kirsten Ãstergaard,JÃ¸rn Fugl,JÃ¸rn Fugl,JÃ¸rn Fugl Holding ApS,BDO Statsautoriseret revisionsaktieselskab,-14835.0,48897.0,Herning,2015-01-01,2015-12-31,376214.0,380723.0,395558.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2016-12-31,2016-01-01,442485.0,true,2017-04-01,Herning,-4509.0,urn:ofk:oid:23681779,indberetninger-20180424,2.5118406,25131967.0,,2018-03-27T10:19:39.946Z,2017-04-03T13:19:46.272Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-64-XC,2017-04-03T13:19:46.432Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25131967,2015-01-01,2015-12-31,c177,,http://regnskaber.virk.dk/76913152/ZG9rdW1lbnRsYWdlcjovLzAzLzE2LzIzL2IxLzBiLzE1Y2UtNGU5Ny1iY2U0LTE5NTk5NGJmZjY5OQ.pdf,http://regnskaber.virk.dk/76913152/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzg4LzIwLzU2LzBjMjgtNGM0MS1hMGQ4LWE1MTA0ODE3NDY3Zg.xml,false,Herning,7400.0,30.0,Birk Centerpark,7400 Herning,GudenÃ¥vej 28,DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i JÃ¸rn Fugl Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-04-01,2000-01-04,2017-04-01,,11634.0,Statsautoriseret revisor,-300000.0,-101200.0,,,20222670.0,25131967.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for JÃ¸rn Fugl Holding ApS.,,Ãrsrapport,523710.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kirsten Ãstergaard,JÃ¸rn Fugl,JÃ¸rn Fugl,JÃ¸rn Fugl Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Herning,2015-01-01,2015-12-31,101200.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2016-12-31,2016-01-01,442485.0,true,2017-04-01,Herning,,urn:ofk:oid:23681779,indberetninger-20180424,2.5118406,25131967.0,,2018-03-27T10:19:39.946Z,2017-04-03T13:19:46.272Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-64-XC,2017-04-03T13:19:46.432Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25131967,2015-01-01,2015-12-31,c185,,http://regnskaber.virk.dk/76913152/ZG9rdW1lbnRsYWdlcjovLzAzLzE2LzIzL2IxLzBiLzE1Y2UtNGU5Ny1iY2U0LTE5NTk5NGJmZjY5OQ.pdf,http://regnskaber.virk.dk/76913152/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzg4LzIwLzU2LzBjMjgtNGM0MS1hMGQ4LWE1MTA0ODE3NDY3Zg.xml,false,Herning,7400.0,30.0,Birk Centerpark,7400 Herning,GudenÃ¥vej 28,DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i JÃ¸rn Fugl Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-04-01,2000-01-04,2017-04-01,,11634.0,Statsautoriseret revisor,-300000.0,-101200.0,,,20222670.0,25131967.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for JÃ¸rn Fugl Holding ApS.,,Ãrsrapport,523710.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kirsten Ãstergaard,JÃ¸rn Fugl,JÃ¸rn Fugl,JÃ¸rn Fugl Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Herning,2015-01-01,2015-12-31,371859.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2016-12-31,2016-01-01,442485.0,true,2017-04-01,Herning,,urn:ofk:oid:23681779,indberetninger-20180424,2.5118406,25131967.0,,2018-03-27T10:19:39.946Z,2017-04-03T13:19:46.272Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-64-XC,2017-04-03T13:19:46.432Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25131967,2015-01-01,2015-12-31,c195,,http://regnskaber.virk.dk/76913152/ZG9rdW1lbnRsYWdlcjovLzAzLzE2LzIzL2IxLzBiLzE1Y2UtNGU5Ny1iY2U0LTE5NTk5NGJmZjY5OQ.pdf,http://regnskaber.virk.dk/76913152/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzg4LzIwLzU2LzBjMjgtNGM0MS1hMGQ4LWE1MTA0ODE3NDY3Zg.xml,false,Herning,7400.0,30.0,Birk Centerpark,7400 Herning,GudenÃ¥vej 28,DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i JÃ¸rn Fugl Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-04-01,2000-01-04,2017-04-01,,11634.0,Statsautoriseret revisor,-300000.0,-101200.0,,,20222670.0,25131967.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for JÃ¸rn Fugl Holding ApS.,,Ãrsrapport,523710.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kirsten Ãstergaard,JÃ¸rn Fugl,JÃ¸rn Fugl,JÃ¸rn Fugl Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Herning,2015-01-01,2015-12-31,-96845.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2016-12-31,2016-01-01,442485.0,true,2017-04-01,Herning,,urn:ofk:oid:23681779,indberetninger-20180424,2.5118406,25131967.0,,2018-03-27T10:19:39.946Z,2017-04-03T13:19:46.272Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-64-XC,2017-04-03T13:19:46.432Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25131967,2015-12-31,2015-12-31,c172,,http://regnskaber.virk.dk/76913152/ZG9rdW1lbnRsYWdlcjovLzAzLzE2LzIzL2IxLzBiLzE1Y2UtNGU5Ny1iY2U0LTE5NTk5NGJmZjY5OQ.pdf,http://regnskaber.virk.dk/76913152/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzg4LzIwLzU2LzBjMjgtNGM0MS1hMGQ4LWE1MTA0ODE3NDY3Zg.xml,false,Herning,7400.0,30.0,Birk Centerpark,7400 Herning,GudenÃ¥vej 28,DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i JÃ¸rn Fugl Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-04-01,2000-01-04,2017-04-01,,11634.0,Statsautoriseret revisor,-300000.0,-101200.0,,,20222670.0,25131967.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for JÃ¸rn Fugl Holding ApS.,,Ãrsrapport,523710.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kirsten Ãstergaard,JÃ¸rn Fugl,JÃ¸rn Fugl,JÃ¸rn Fugl Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Herning,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2016-12-31,2016-01-01,442485.0,true,2017-04-01,Herning,,urn:ofk:oid:23681779,indberetninger-20180424,2.5118406,25131967.0,,2018-03-27T10:19:39.946Z,2017-04-03T13:19:46.272Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-64-XC,2017-04-03T13:19:46.432Z,1944081.0,0.0,125000.0,12920.0,1178381.0,812561.0,1944081.0,765700.0,686322.0,1118514.0,1118514.0,686322.0,1931075.0,0.0,7500.0,812561.0,101200.0,868514.0,83667.0,71878.0,79378.0,0.0,13006.0,86.0,,,,,,
25131967,2016-01-01,2016-01-01,c226,,http://regnskaber.virk.dk/76913152/ZG9rdW1lbnRsYWdlcjovLzAzLzE2LzIzL2IxLzBiLzE1Y2UtNGU5Ny1iY2U0LTE5NTk5NGJmZjY5OQ.pdf,http://regnskaber.virk.dk/76913152/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzg4LzIwLzU2LzBjMjgtNGM0MS1hMGQ4LWE1MTA0ODE3NDY3Zg.xml,false,Herning,7400.0,30.0,Birk Centerpark,7400 Herning,GudenÃ¥vej 28,DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i JÃ¸rn Fugl Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-04-01,2000-01-04,2017-04-01,,11634.0,Statsautoriseret revisor,-300000.0,-101200.0,,,20222670.0,25131967.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for JÃ¸rn Fugl Holding ApS.,,Ãrsrapport,523710.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kirsten Ãstergaard,JÃ¸rn Fugl,JÃ¸rn Fugl,JÃ¸rn Fugl Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Herning,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2016-12-31,2016-01-01,442485.0,true,2017-04-01,Herning,,urn:ofk:oid:23681779,indberetninger-20180424,2.5118406,25131967.0,,2018-03-27T10:19:39.946Z,2017-04-03T13:19:46.272Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-64-XC,2017-04-03T13:19:46.432Z,,,,,125000.0,,,,,,,,,,,,,,,,,,,,,,,,,
25131967,2016-01-01,2016-01-01,c235,,http://regnskaber.virk.dk/76913152/ZG9rdW1lbnRsYWdlcjovLzAzLzE2LzIzL2IxLzBiLzE1Y2UtNGU5Ny1iY2U0LTE5NTk5NGJmZjY5OQ.pdf,http://regnskaber.virk.dk/76913152/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzg4LzIwLzU2LzBjMjgtNGM0MS1hMGQ4LWE1MTA0ODE3NDY3Zg.xml,false,Herning,7400.0,30.0,Birk Centerpark,7400 Herning,GudenÃ¥vej 28,DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i JÃ¸rn Fugl Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-04-01,2000-01-04,2017-04-01,,11634.0,Statsautoriseret revisor,-300000.0,-101200.0,,,20222670.0,25131967.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for JÃ¸rn Fugl Holding ApS.,,Ãrsrapport,523710.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kirsten Ãstergaard,JÃ¸rn Fugl,JÃ¸rn Fugl,JÃ¸rn Fugl Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Herning,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2016-12-31,2016-01-01,442485.0,true,2017-04-01,Herning,,urn:ofk:oid:23681779,indberetninger-20180424,2.5118406,25131967.0,,2018-03-27T10:19:39.946Z,2017-04-03T13:19:46.272Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-64-XC,2017-04-03T13:19:46.432Z,,,,,868514.0,,,,,,,,,,,,,,,,,,,,,,,,,
25131967,2016-01-01,2016-01-01,c253,,http://regnskaber.virk.dk/76913152/ZG9rdW1lbnRsYWdlcjovLzAzLzE2LzIzL2IxLzBiLzE1Y2UtNGU5Ny1iY2U0LTE5NTk5NGJmZjY5OQ.pdf,http://regnskaber.virk.dk/76913152/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzg4LzIwLzU2LzBjMjgtNGM0MS1hMGQ4LWE1MTA0ODE3NDY3Zg.xml,false,Herning,7400.0,30.0,Birk Centerpark,7400 Herning,GudenÃ¥vej 28,DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i JÃ¸rn Fugl Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-04-01,2000-01-04,2017-04-01,,11634.0,Statsautoriseret revisor,-300000.0,-101200.0,,,20222670.0,25131967.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for JÃ¸rn Fugl Holding ApS.,,Ãrsrapport,523710.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kirsten Ãstergaard,JÃ¸rn Fugl,JÃ¸rn Fugl,JÃ¸rn Fugl Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Herning,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2016-12-31,2016-01-01,442485.0,true,2017-04-01,Herning,,urn:ofk:oid:23681779,indberetninger-20180424,2.5118406,25131967.0,,2018-03-27T10:19:39.946Z,2017-04-03T13:19:46.272Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-64-XC,2017-04-03T13:19:46.432Z,,,,,83667.0,,,,,,,,,,,,,,,,,,,,,,,,,
25131967,2016-01-01,2016-01-01,c257,,http://regnskaber.virk.dk/76913152/ZG9rdW1lbnRsYWdlcjovLzAzLzE2LzIzL2IxLzBiLzE1Y2UtNGU5Ny1iY2U0LTE5NTk5NGJmZjY5OQ.pdf,http://regnskaber.virk.dk/76913152/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzg4LzIwLzU2LzBjMjgtNGM0MS1hMGQ4LWE1MTA0ODE3NDY3Zg.xml,false,Herning,7400.0,30.0,Birk Centerpark,7400 Herning,GudenÃ¥vej 28,DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i JÃ¸rn Fugl Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-04-01,2000-01-04,2017-04-01,,11634.0,Statsautoriseret revisor,-300000.0,-101200.0,,,20222670.0,25131967.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for JÃ¸rn Fugl Holding ApS.,,Ãrsrapport,523710.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kirsten Ãstergaard,JÃ¸rn Fugl,JÃ¸rn Fugl,JÃ¸rn Fugl Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Herning,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2016-12-31,2016-01-01,442485.0,true,2017-04-01,Herning,,urn:ofk:oid:23681779,indberetninger-20180424,2.5118406,25131967.0,,2018-03-27T10:19:39.946Z,2017-04-03T13:19:46.272Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-64-XC,2017-04-03T13:19:46.432Z,,,,,101200.0,,,,,,,,,,,,,,,,,,,,,,,,,
25131967,2016-01-01,2016-01-01,c444,,http://regnskaber.virk.dk/76913152/ZG9rdW1lbnRsYWdlcjovLzAzLzE2LzIzL2IxLzBiLzE1Y2UtNGU5Ny1iY2U0LTE5NTk5NGJmZjY5OQ.pdf,http://regnskaber.virk.dk/76913152/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzg4LzIwLzU2LzBjMjgtNGM0MS1hMGQ4LWE1MTA0ODE3NDY3Zg.xml,false,Herning,7400.0,30.0,Birk Centerpark,7400 Herning,GudenÃ¥vej 28,DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i JÃ¸rn Fugl Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-04-01,2000-01-04,2017-04-01,,11634.0,Statsautoriseret revisor,-300000.0,-101200.0,,,20222670.0,25131967.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for JÃ¸rn Fugl Holding ApS.,,Ãrsrapport,523710.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kirsten Ãstergaard,JÃ¸rn Fugl,JÃ¸rn Fugl,JÃ¸rn Fugl Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Herning,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2016-12-31,2016-01-01,442485.0,true,2017-04-01,Herning,,urn:ofk:oid:23681779,indberetninger-20180424,2.5118406,25131967.0,,2018-03-27T10:19:39.946Z,2017-04-03T13:19:46.272Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-64-XC,2017-04-03T13:19:46.432Z,,,,,,,,,,,,,,,,,,,,,,,,,118264.0,930825.0,,,,
