entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AdditionsToPropertyPlantAndEquipment,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,DisposalsOfPropertyPlantAndEquipment,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,ImpairmentLossesAndDepreciationOfDisposedPropertyPlantAndEquipment,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,LongtermLiabilitiesOtherThanProvisionsDueInOneYear,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfSupervisoryBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossResult,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,PostemploymentBenefitExpense,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermLeaseCommitments,LongtermLiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherLongtermInvestments,OtherLongtermReceivables,OtherShorttermPayables,OtherShorttermReceivables,PlantAndMachinery,PropertyPlantAndEquipment,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameOfAuditFirm,NameAndSurnameOfMemberOfSupervisoryBoard
12122772,2014-10-01,2015-09-30,c110,,http://regnskaber.virk.dk/27722121/ZG9rdW1lbnRsYWdlcjovLzAzLzY4L2ExL2IxL2E1LzNhYmUtNDUxYi05NGY5LTViMzliZGQyYzgyMQ.pdf,http://regnskaber.virk.dk/27722121/ZG9rdW1lbnRsYWdlcjovLzAzLzFhL2EwLzFkLzdlLzJhOTUtNGVhOC05MWEwLTFhYmFjZGVlNmQ5Yw.xml,1.0,1012000.0,Randers C,8900.0,"4, 2., Box 4002",Thors Bakke,Hadsten,8370.0,8.0,SÃ¸ndergade,8370 Hadsten,Voldum-Rud Vej 85,DK-8900 Randers C,"Thors Bakke 4, 2., Box 4002",Til kapitalejeren i Voldum Maskinstation og Smedeforretning ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-02-01,1988-05-11,2017-03-03,434883.0,Statsautoriseret revisor,-2442664.0,20222670.0,12122772.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for Voldum Maskinstation og Smedeforretning ApS.,-2442664.0,Ãrsrapport,0.0,90799.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Kristiansen Veng,Hans Davidsen,Hans Davidsen,Sparekassen Kronjylland,Voldum Maskinstation og Smedeforretning ApS,BDO Statsautoriseret revisionsaktieselskab,Voldum,-778730.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Voldum,2016-09-30,2015-10-01,2017-02-01,Randers,Formand,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23550170,indberetninger-20180424,2.5097417999999996,12122772.0,,2018-03-27T20:24:56.383Z,2017-03-03T10:03:42.907Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AD-61-DP,2017-03-03T10:03:43.062Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12122772,2014-10-01,2015-09-30,c90,,http://regnskaber.virk.dk/27722121/ZG9rdW1lbnRsYWdlcjovLzAzLzY4L2ExL2IxL2E1LzNhYmUtNDUxYi05NGY5LTViMzliZGQyYzgyMQ.pdf,http://regnskaber.virk.dk/27722121/ZG9rdW1lbnRsYWdlcjovLzAzLzFhL2EwLzFkLzdlLzJhOTUtNGVhOC05MWEwLTFhYmFjZGVlNmQ5Yw.xml,1.0,1012000.0,Randers C,8900.0,"4, 2., Box 4002",Thors Bakke,Hadsten,8370.0,8.0,SÃ¸ndergade,8370 Hadsten,Voldum-Rud Vej 85,DK-8900 Randers C,"Thors Bakke 4, 2., Box 4002",Til kapitalejeren i Voldum Maskinstation og Smedeforretning ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-02-01,1988-05-11,2017-03-03,434883.0,Statsautoriseret revisor,-2442664.0,20222670.0,12122772.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for Voldum Maskinstation og Smedeforretning ApS.,-2442664.0,Ãrsrapport,0.0,90799.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Kristiansen Veng,Hans Davidsen,Hans Davidsen,Sparekassen Kronjylland,Voldum Maskinstation og Smedeforretning ApS,BDO Statsautoriseret revisionsaktieselskab,Voldum,-778730.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Voldum,2016-09-30,2015-10-01,2017-02-01,Randers,Formand,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23550170,indberetninger-20180424,2.5097417999999996,12122772.0,,2018-03-27T20:24:56.383Z,2017-03-03T10:03:42.907Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AD-61-DP,2017-03-03T10:03:43.062Z,465803.0,1444405.0,1206679.0,12232.0,78328.0,3127.0,131223.0,-778730.0,-703529.0,41871.0,0.0,1259079.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12122772,2015-09-30,2015-09-30,c112,,http://regnskaber.virk.dk/27722121/ZG9rdW1lbnRsYWdlcjovLzAzLzY4L2ExL2IxL2E1LzNhYmUtNDUxYi05NGY5LTViMzliZGQyYzgyMQ.pdf,http://regnskaber.virk.dk/27722121/ZG9rdW1lbnRsYWdlcjovLzAzLzFhL2EwLzFkLzdlLzJhOTUtNGVhOC05MWEwLTFhYmFjZGVlNmQ5Yw.xml,1.0,1012000.0,Randers C,8900.0,"4, 2., Box 4002",Thors Bakke,Hadsten,8370.0,8.0,SÃ¸ndergade,8370 Hadsten,Voldum-Rud Vej 85,DK-8900 Randers C,"Thors Bakke 4, 2., Box 4002",Til kapitalejeren i Voldum Maskinstation og Smedeforretning ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-02-01,1988-05-11,2017-03-03,434883.0,Statsautoriseret revisor,-2442664.0,20222670.0,12122772.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for Voldum Maskinstation og Smedeforretning ApS.,-2442664.0,Ãrsrapport,0.0,90799.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Kristiansen Veng,Hans Davidsen,Hans Davidsen,Sparekassen Kronjylland,Voldum Maskinstation og Smedeforretning ApS,BDO Statsautoriseret revisionsaktieselskab,Voldum,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Voldum,2016-09-30,2015-10-01,2017-02-01,Randers,Formand,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23550170,indberetninger-20180424,2.5097417999999996,12122772.0,,2018-03-27T20:24:56.383Z,2017-03-03T10:03:42.907Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AD-61-DP,2017-03-03T10:03:43.062Z,,,,,,,,,,,,,3696155.0,21524.0,210000.0,1930106.0,153364.0,81729.0,844854.0,460462.0,3696155.0,2851301.0,376691.0,232638.0,232638.0,460462.0,1766049.0,269515.0,107176.0,1184035.0,1508.0,1389358.0,1389358.0,634854.0,949759.0,2618663.0,23604.0,1448120.0,461265.0,1211519.0,,,,
12122772,2015-10-01,2015-10-01,c192,,http://regnskaber.virk.dk/27722121/ZG9rdW1lbnRsYWdlcjovLzAzLzY4L2ExL2IxL2E1LzNhYmUtNDUxYi05NGY5LTViMzliZGQyYzgyMQ.pdf,http://regnskaber.virk.dk/27722121/ZG9rdW1lbnRsYWdlcjovLzAzLzFhL2EwLzFkLzdlLzJhOTUtNGVhOC05MWEwLTFhYmFjZGVlNmQ5Yw.xml,1.0,1012000.0,Randers C,8900.0,"4, 2., Box 4002",Thors Bakke,Hadsten,8370.0,8.0,SÃ¸ndergade,8370 Hadsten,Voldum-Rud Vej 85,DK-8900 Randers C,"Thors Bakke 4, 2., Box 4002",Til kapitalejeren i Voldum Maskinstation og Smedeforretning ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-02-01,1988-05-11,2017-03-03,434883.0,Statsautoriseret revisor,-2442664.0,20222670.0,12122772.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for Voldum Maskinstation og Smedeforretning ApS.,-2442664.0,Ãrsrapport,0.0,90799.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Kristiansen Veng,Hans Davidsen,Hans Davidsen,Sparekassen Kronjylland,Voldum Maskinstation og Smedeforretning ApS,BDO Statsautoriseret revisionsaktieselskab,Voldum,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Voldum,2016-09-30,2015-10-01,2017-02-01,Randers,Formand,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23550170,indberetninger-20180424,2.5097417999999996,12122772.0,,2018-03-27T20:24:56.383Z,2017-03-03T10:03:42.907Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AD-61-DP,2017-03-03T10:03:43.062Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7331999.0,8721357.0,,
12122772,2015-10-01,2015-10-01,c252,,http://regnskaber.virk.dk/27722121/ZG9rdW1lbnRsYWdlcjovLzAzLzY4L2ExL2IxL2E1LzNhYmUtNDUxYi05NGY5LTViMzliZGQyYzgyMQ.pdf,http://regnskaber.virk.dk/27722121/ZG9rdW1lbnRsYWdlcjovLzAzLzFhL2EwLzFkLzdlLzJhOTUtNGVhOC05MWEwLTFhYmFjZGVlNmQ5Yw.xml,1.0,1012000.0,Randers C,8900.0,"4, 2., Box 4002",Thors Bakke,Hadsten,8370.0,8.0,SÃ¸ndergade,8370 Hadsten,Voldum-Rud Vej 85,DK-8900 Randers C,"Thors Bakke 4, 2., Box 4002",Til kapitalejeren i Voldum Maskinstation og Smedeforretning ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-02-01,1988-05-11,2017-03-03,434883.0,Statsautoriseret revisor,-2442664.0,20222670.0,12122772.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for Voldum Maskinstation og Smedeforretning ApS.,-2442664.0,Ãrsrapport,0.0,90799.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Kristiansen Veng,Hans Davidsen,Hans Davidsen,Sparekassen Kronjylland,Voldum Maskinstation og Smedeforretning ApS,BDO Statsautoriseret revisionsaktieselskab,Voldum,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Voldum,2016-09-30,2015-10-01,2017-02-01,Randers,Formand,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23550170,indberetninger-20180424,2.5097417999999996,12122772.0,,2018-03-27T20:24:56.383Z,2017-03-03T10:03:42.907Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AD-61-DP,2017-03-03T10:03:43.062Z,,,,,,,,,,,,,,,,,,,210000.0,,,,,,,,,,,,,,,,,,,,,,,,,
12122772,2015-10-01,2015-10-01,c273,,http://regnskaber.virk.dk/27722121/ZG9rdW1lbnRsYWdlcjovLzAzLzY4L2ExL2IxL2E1LzNhYmUtNDUxYi05NGY5LTViMzliZGQyYzgyMQ.pdf,http://regnskaber.virk.dk/27722121/ZG9rdW1lbnRsYWdlcjovLzAzLzFhL2EwLzFkLzdlLzJhOTUtNGVhOC05MWEwLTFhYmFjZGVlNmQ5Yw.xml,1.0,1012000.0,Randers C,8900.0,"4, 2., Box 4002",Thors Bakke,Hadsten,8370.0,8.0,SÃ¸ndergade,8370 Hadsten,Voldum-Rud Vej 85,DK-8900 Randers C,"Thors Bakke 4, 2., Box 4002",Til kapitalejeren i Voldum Maskinstation og Smedeforretning ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-02-01,1988-05-11,2017-03-03,434883.0,Statsautoriseret revisor,-2442664.0,20222670.0,12122772.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for Voldum Maskinstation og Smedeforretning ApS.,-2442664.0,Ãrsrapport,0.0,90799.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Kristiansen Veng,Hans Davidsen,Hans Davidsen,Sparekassen Kronjylland,Voldum Maskinstation og Smedeforretning ApS,BDO Statsautoriseret revisionsaktieselskab,Voldum,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Voldum,2016-09-30,2015-10-01,2017-02-01,Randers,Formand,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23550170,indberetninger-20180424,2.5097417999999996,12122772.0,,2018-03-27T20:24:56.383Z,2017-03-03T10:03:42.907Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AD-61-DP,2017-03-03T10:03:43.062Z,,,,,,,,,,,,,,,,,,,634854.0,,,,,,,,,,,,,,,,,,,,,,,,,
12122772,2015-10-01,2015-10-01,c303,,http://regnskaber.virk.dk/27722121/ZG9rdW1lbnRsYWdlcjovLzAzLzY4L2ExL2IxL2E1LzNhYmUtNDUxYi05NGY5LTViMzliZGQyYzgyMQ.pdf,http://regnskaber.virk.dk/27722121/ZG9rdW1lbnRsYWdlcjovLzAzLzFhL2EwLzFkLzdlLzJhOTUtNGVhOC05MWEwLTFhYmFjZGVlNmQ5Yw.xml,1.0,1012000.0,Randers C,8900.0,"4, 2., Box 4002",Thors Bakke,Hadsten,8370.0,8.0,SÃ¸ndergade,8370 Hadsten,Voldum-Rud Vej 85,DK-8900 Randers C,"Thors Bakke 4, 2., Box 4002",Til kapitalejeren i Voldum Maskinstation og Smedeforretning ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-02-01,1988-05-11,2017-03-03,434883.0,Statsautoriseret revisor,-2442664.0,20222670.0,12122772.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for Voldum Maskinstation og Smedeforretning ApS.,-2442664.0,Ãrsrapport,0.0,90799.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Kristiansen Veng,Hans Davidsen,Hans Davidsen,Sparekassen Kronjylland,Voldum Maskinstation og Smedeforretning ApS,BDO Statsautoriseret revisionsaktieselskab,Voldum,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Voldum,2016-09-30,2015-10-01,2017-02-01,Randers,Formand,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23550170,indberetninger-20180424,2.5097417999999996,12122772.0,,2018-03-27T20:24:56.383Z,2017-03-03T10:03:42.907Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AD-61-DP,2017-03-03T10:03:43.062Z,,,,,,,,,,,,,,,,,,,,,,,,,256242.0,,,,,,,,,,,,,,,,,,,
12122772,2015-10-01,2016-09-30,c0,,http://regnskaber.virk.dk/27722121/ZG9rdW1lbnRsYWdlcjovLzAzLzY4L2ExL2IxL2E1LzNhYmUtNDUxYi05NGY5LTViMzliZGQyYzgyMQ.pdf,http://regnskaber.virk.dk/27722121/ZG9rdW1lbnRsYWdlcjovLzAzLzFhL2EwLzFkLzdlLzJhOTUtNGVhOC05MWEwLTFhYmFjZGVlNmQ5Yw.xml,1.0,1012000.0,Randers C,8900.0,"4, 2., Box 4002",Thors Bakke,Hadsten,8370.0,8.0,SÃ¸ndergade,8370 Hadsten,Voldum-Rud Vej 85,DK-8900 Randers C,"Thors Bakke 4, 2., Box 4002",Til kapitalejeren i Voldum Maskinstation og Smedeforretning ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-02-01,1988-05-11,2017-03-03,434883.0,Statsautoriseret revisor,-2442664.0,20222670.0,12122772.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for Voldum Maskinstation og Smedeforretning ApS.,-2442664.0,Ãrsrapport,0.0,90799.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Kristiansen Veng,Hans Davidsen,Hans Davidsen,Sparekassen Kronjylland,Voldum Maskinstation og Smedeforretning ApS,BDO Statsautoriseret revisionsaktieselskab,Voldum,-760674.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Voldum,2016-09-30,2015-10-01,2017-02-01,Randers,Formand,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23550170,indberetninger-20180424,2.5097417999999996,12122772.0,,2018-03-27T20:24:56.383Z,2017-03-03T10:03:42.907Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AD-61-DP,2017-03-03T10:03:43.062Z,448811.0,1651907.0,1491663.0,15198.0,158434.0,6815.0,174838.0,-760674.0,-609055.0,49388.0,0.0,1412483.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,
12122772,2015-10-01,2016-09-30,c1,,http://regnskaber.virk.dk/27722121/ZG9rdW1lbnRsYWdlcjovLzAzLzY4L2ExL2IxL2E1LzNhYmUtNDUxYi05NGY5LTViMzliZGQyYzgyMQ.pdf,http://regnskaber.virk.dk/27722121/ZG9rdW1lbnRsYWdlcjovLzAzLzFhL2EwLzFkLzdlLzJhOTUtNGVhOC05MWEwLTFhYmFjZGVlNmQ5Yw.xml,1.0,1012000.0,Randers C,8900.0,"4, 2., Box 4002",Thors Bakke,Hadsten,8370.0,8.0,SÃ¸ndergade,8370 Hadsten,Voldum-Rud Vej 85,DK-8900 Randers C,"Thors Bakke 4, 2., Box 4002",Til kapitalejeren i Voldum Maskinstation og Smedeforretning ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-02-01,1988-05-11,2017-03-03,434883.0,Statsautoriseret revisor,-2442664.0,20222670.0,12122772.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for Voldum Maskinstation og Smedeforretning ApS.,-2442664.0,Ãrsrapport,0.0,90799.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Kristiansen Veng,Hans Davidsen,Hans Davidsen,Sparekassen Kronjylland,Voldum Maskinstation og Smedeforretning ApS,BDO Statsautoriseret revisionsaktieselskab,Voldum,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Voldum,2016-09-30,2015-10-01,2017-02-01,Randers,Formand,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23550170,indberetninger-20180424,2.5097417999999996,12122772.0,,2018-03-27T20:24:56.383Z,2017-03-03T10:03:42.907Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AD-61-DP,2017-03-03T10:03:43.062Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12122772,2015-10-01,2016-09-30,c10,,http://regnskaber.virk.dk/27722121/ZG9rdW1lbnRsYWdlcjovLzAzLzY4L2ExL2IxL2E1LzNhYmUtNDUxYi05NGY5LTViMzliZGQyYzgyMQ.pdf,http://regnskaber.virk.dk/27722121/ZG9rdW1lbnRsYWdlcjovLzAzLzFhL2EwLzFkLzdlLzJhOTUtNGVhOC05MWEwLTFhYmFjZGVlNmQ5Yw.xml,1.0,1012000.0,Randers C,8900.0,"4, 2., Box 4002",Thors Bakke,Hadsten,8370.0,8.0,SÃ¸ndergade,8370 Hadsten,Voldum-Rud Vej 85,DK-8900 Randers C,"Thors Bakke 4, 2., Box 4002",Til kapitalejeren i Voldum Maskinstation og Smedeforretning ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-02-01,1988-05-11,2017-03-03,434883.0,Statsautoriseret revisor,-2442664.0,20222670.0,12122772.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for Voldum Maskinstation og Smedeforretning ApS.,-2442664.0,Ãrsrapport,0.0,90799.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Kristiansen Veng,Hans Davidsen,Hans Davidsen,Sparekassen Kronjylland,Voldum Maskinstation og Smedeforretning ApS,BDO Statsautoriseret revisionsaktieselskab,Voldum,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Voldum,2016-09-30,2015-10-01,2017-02-01,Randers,Formand,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23550170,indberetninger-20180424,2.5097417999999996,12122772.0,,2018-03-27T20:24:56.383Z,2017-03-03T10:03:42.907Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AD-61-DP,2017-03-03T10:03:43.062Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hans Davidsen
