entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,CashAndCashEquivalentsConcerningCashflowStatement,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,EmailOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,AverageNumberOfEmployees,AdjustmentsForDeferredTaxCashFlow,AdjustmentsOfTaxExpense,CashFlowFromOrdinaryOperatingActivities,CashFlowsFromUsedInFinancingActivities,CashFlowsFromUsedInInvestingActivities,CashFlowsFromUsedInOperatingActivities,DecreaseIncreaseInInventories,DecreaseIncreaseInReceivables,DecreaseIncreaseInTradePayables,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssets,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,IncomeTaxesPaidRefundClassifiedAsOperatingActivities,NetIncreaseDecreaseInCashAndCashEquivalents,OtherFinanceIncome,ProceedsFromSalesOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ProfitOnRealisationsOfFixedAssets,PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities,RepaymentsOfLongtermLiabilitiesClassifiedAsFinancingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,Goodwill,IntangibleAssets,Inventories,LandAndBuildings,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,LongtermPayablesToShareholdersAndManagement,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDebtToBanks,ShorttermDebtToBanksCashFlowsStatement,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard,TitleOfMemberOfExecutiveBoard
27645542,2015-01-01,2015-01-01,ID_8,,http://regnskaber.virk.dk/24554672/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzMwLzg3LzExLzQxNTgtNGZhNS1iMzFiLTY3NGY2MGRhNTZlNQ.pdf,http://regnskaber.virk.dk/24554672/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzc4LzMxLzNkLzQwMTAtNDBkYy05ZTk4LTVjNGRiYTA2ZmQ4Yg.xml,"Vejle, 7100",Havnegade 5,Til kapitalejerne i Vejle Specialfoder ApS,-2508787.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-02-03,2017-02-03,2004-03-15,2017-02-06,info@Vejle-specialfoder.dk,26273110.0,27645542.0,26273110.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Vejle Specialfoder ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Brian StudskjÃ¦r,Erhvervsrevisorerne i Vejle ApS,Sydbank,Vejle Specialfoder ApS,"Erhvervsrevisorerne i Vejle ApS, Registrerede revisorer",Vejle,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-02-03,Vejle,72 72 27 66,RevisionspÃ¥tegning,urn:ofk:oid:23457178,indberetninger-20180424,2.5097437,27645542,,2018-03-27T14:15:54.056Z,2017-02-06T15:34:43.509Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-13-MH,2017-02-06T15:34:43.646Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27645542,2015-01-01,2015-12-31,ID_12,,http://regnskaber.virk.dk/24554672/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzMwLzg3LzExLzQxNTgtNGZhNS1iMzFiLTY3NGY2MGRhNTZlNQ.pdf,http://regnskaber.virk.dk/24554672/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzc4LzMxLzNkLzQwMTAtNDBkYy05ZTk4LTVjNGRiYTA2ZmQ4Yg.xml,"Vejle, 7100",Havnegade 5,Til kapitalejerne i Vejle Specialfoder ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-02-03,2017-02-03,2004-03-15,2017-02-06,info@Vejle-specialfoder.dk,26273110.0,27645542.0,26273110.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Vejle Specialfoder ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Brian StudskjÃ¦r,Erhvervsrevisorerne i Vejle ApS,Sydbank,Vejle Specialfoder ApS,"Erhvervsrevisorerne i Vejle ApS, Registrerede revisorer",Vejle,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-02-03,Vejle,72 72 27 66,RevisionspÃ¥tegning,urn:ofk:oid:23457178,indberetninger-20180424,2.5097437,27645542,,2018-03-27T14:15:54.056Z,2017-02-06T15:34:43.509Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-13-MH,2017-02-06T15:34:43.646Z,291660.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27645542,2015-01-01,2015-12-31,ID_4,,http://regnskaber.virk.dk/24554672/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzMwLzg3LzExLzQxNTgtNGZhNS1iMzFiLTY3NGY2MGRhNTZlNQ.pdf,http://regnskaber.virk.dk/24554672/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzc4LzMxLzNkLzQwMTAtNDBkYy05ZTk4LTVjNGRiYTA2ZmQ4Yg.xml,"Vejle, 7100",Havnegade 5,Til kapitalejerne i Vejle Specialfoder ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-02-03,2017-02-03,2004-03-15,2017-02-06,info@Vejle-specialfoder.dk,26273110.0,27645542.0,26273110.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Vejle Specialfoder ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Brian StudskjÃ¦r,Erhvervsrevisorerne i Vejle ApS,Sydbank,Vejle Specialfoder ApS,"Erhvervsrevisorerne i Vejle ApS, Registrerede revisorer",Vejle,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-02-03,Vejle,72 72 27 66,RevisionspÃ¥tegning,urn:ofk:oid:23457178,indberetninger-20180424,2.5097437,27645542,,2018-03-27T14:15:54.056Z,2017-02-06T15:34:43.509Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-13-MH,2017-02-06T15:34:43.646Z,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27645542,2015-01-01,2015-12-31,ID_6,,http://regnskaber.virk.dk/24554672/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzMwLzg3LzExLzQxNTgtNGZhNS1iMzFiLTY3NGY2MGRhNTZlNQ.pdf,http://regnskaber.virk.dk/24554672/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzc4LzMxLzNkLzQwMTAtNDBkYy05ZTk4LTVjNGRiYTA2ZmQ4Yg.xml,"Vejle, 7100",Havnegade 5,Til kapitalejerne i Vejle Specialfoder ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-02-03,2017-02-03,2004-03-15,2017-02-06,info@Vejle-specialfoder.dk,26273110.0,27645542.0,26273110.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Vejle Specialfoder ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Brian StudskjÃ¦r,Erhvervsrevisorerne i Vejle ApS,Sydbank,Vejle Specialfoder ApS,"Erhvervsrevisorerne i Vejle ApS, Registrerede revisorer",Vejle,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-02-03,Vejle,72 72 27 66,RevisionspÃ¥tegning,urn:ofk:oid:23457178,indberetninger-20180424,2.5097437,27645542,,2018-03-27T14:15:54.056Z,2017-02-06T15:34:43.509Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-13-MH,2017-02-06T15:34:43.646Z,-291660.0,,-79936.0,0.0,52529.0,-170168.0,-84245.0,-34962.0,318330.0,56494.0,-574161.0,111800.0,111800.0,1870115.0,1930202.0,87491.0,-289375.0,1085.0,0.0,-371596.0,-51713.0,0.0,84245.0,170168.0,-79936.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27645542,2015-12-31,2015-12-31,ID_10,,http://regnskaber.virk.dk/24554672/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzMwLzg3LzExLzQxNTgtNGZhNS1iMzFiLTY3NGY2MGRhNTZlNQ.pdf,http://regnskaber.virk.dk/24554672/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzc4LzMxLzNkLzQwMTAtNDBkYy05ZTk4LTVjNGRiYTA2ZmQ4Yg.xml,"Vejle, 7100",Havnegade 5,Til kapitalejerne i Vejle Specialfoder ApS,-2798162.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-02-03,2017-02-03,2004-03-15,2017-02-06,info@Vejle-specialfoder.dk,26273110.0,27645542.0,26273110.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Vejle Specialfoder ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Brian StudskjÃ¦r,Erhvervsrevisorerne i Vejle ApS,Sydbank,Vejle Specialfoder ApS,"Erhvervsrevisorerne i Vejle ApS, Registrerede revisorer",Vejle,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-02-03,Vejle,72 72 27 66,RevisionspÃ¥tegning,urn:ofk:oid:23457178,indberetninger-20180424,2.5097437,27645542,,2018-03-27T14:15:54.056Z,2017-02-06T15:34:43.509Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-13-MH,2017-02-06T15:34:43.646Z,,,,,,,,,,,,,,,,,,,,,,,,,,7156349.0,117403.0,125000.0,4839013.0,31234.0,844733.0,224026.0,2918.0,2918.0,4264476.0,2057796.0,32596.0,7156349.0,6222419.0,49270.0,893358.0,638088.0,206000.0,4264476.0,2317336.0,527415.0,71863.0,2314418.0,89197.0,89197.0,719733.0,2915565.0,2915565.0,5329061.0,175000.0,457134.0,1711081.0,354037.0,,
27645542,2016-01-01,2016-01-01,ID_7,,http://regnskaber.virk.dk/24554672/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzMwLzg3LzExLzQxNTgtNGZhNS1iMzFiLTY3NGY2MGRhNTZlNQ.pdf,http://regnskaber.virk.dk/24554672/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzc4LzMxLzNkLzQwMTAtNDBkYy05ZTk4LTVjNGRiYTA2ZmQ4Yg.xml,"Vejle, 7100",Havnegade 5,Til kapitalejerne i Vejle Specialfoder ApS,-2798162.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-02-03,2017-02-03,2004-03-15,2017-02-06,info@Vejle-specialfoder.dk,26273110.0,27645542.0,26273110.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Vejle Specialfoder ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Brian StudskjÃ¦r,Erhvervsrevisorerne i Vejle ApS,Sydbank,Vejle Specialfoder ApS,"Erhvervsrevisorerne i Vejle ApS, Registrerede revisorer",Vejle,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-02-03,Vejle,72 72 27 66,RevisionspÃ¥tegning,urn:ofk:oid:23457178,indberetninger-20180424,2.5097437,27645542,,2018-03-27T14:15:54.056Z,2017-02-06T15:34:43.509Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-13-MH,2017-02-06T15:34:43.646Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27645542,2016-01-01,2016-12-31,ID_0,,http://regnskaber.virk.dk/24554672/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzMwLzg3LzExLzQxNTgtNGZhNS1iMzFiLTY3NGY2MGRhNTZlNQ.pdf,http://regnskaber.virk.dk/24554672/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzc4LzMxLzNkLzQwMTAtNDBkYy05ZTk4LTVjNGRiYTA2ZmQ4Yg.xml,"Vejle, 7100",Havnegade 5,Til kapitalejerne i Vejle Specialfoder ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-02-03,2017-02-03,2004-03-15,2017-02-06,info@Vejle-specialfoder.dk,26273110.0,27645542.0,26273110.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Vejle Specialfoder ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Brian StudskjÃ¦r,Erhvervsrevisorerne i Vejle ApS,Sydbank,Vejle Specialfoder ApS,"Erhvervsrevisorerne i Vejle ApS, Registrerede revisorer",Vejle,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-02-03,Vejle,72 72 27 66,RevisionspÃ¥tegning,urn:ofk:oid:23457178,indberetninger-20180424,2.5097437,27645542,,2018-03-27T14:15:54.056Z,2017-02-06T15:34:43.509Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-13-MH,2017-02-06T15:34:43.646Z,167850.0,,8326.0,0.0,3472.0,-122598.0,150000.0,-6528.0,-63937.0,-272739.0,-70544.0,105554.0,-34446.0,2076769.0,2527770.0,10000.0,20874.0,0.0,150000.0,176176.0,485447.0,140000.0,0.0,122598.0,8326.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27645542,2016-01-01,2016-12-31,ID_1,,http://regnskaber.virk.dk/24554672/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzMwLzg3LzExLzQxNTgtNGZhNS1iMzFiLTY3NGY2MGRhNTZlNQ.pdf,http://regnskaber.virk.dk/24554672/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzc4LzMxLzNkLzQwMTAtNDBkYy05ZTk4LTVjNGRiYTA2ZmQ4Yg.xml,"Vejle, 7100",Havnegade 5,Til kapitalejerne i Vejle Specialfoder ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-02-03,2017-02-03,2004-03-15,2017-02-06,info@Vejle-specialfoder.dk,26273110.0,27645542.0,26273110.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Vejle Specialfoder ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Brian StudskjÃ¦r,Erhvervsrevisorerne i Vejle ApS,Sydbank,Vejle Specialfoder ApS,"Erhvervsrevisorerne i Vejle ApS, Registrerede revisorer",Vejle,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-02-03,Vejle,72 72 27 66,RevisionspÃ¥tegning,urn:ofk:oid:23457178,indberetninger-20180424,2.5097437,27645542,,2018-03-27T14:15:54.056Z,2017-02-06T15:34:43.509Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-13-MH,2017-02-06T15:34:43.646Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brian  StudskjÃ¦r,DirektÃ¸r
27645542,2016-01-01,2016-12-31,ID_11,,http://regnskaber.virk.dk/24554672/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzMwLzg3LzExLzQxNTgtNGZhNS1iMzFiLTY3NGY2MGRhNTZlNQ.pdf,http://regnskaber.virk.dk/24554672/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzc4LzMxLzNkLzQwMTAtNDBkYy05ZTk4LTVjNGRiYTA2ZmQ4Yg.xml,"Vejle, 7100",Havnegade 5,Til kapitalejerne i Vejle Specialfoder ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-02-03,2017-02-03,2004-03-15,2017-02-06,info@Vejle-specialfoder.dk,26273110.0,27645542.0,26273110.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Vejle Specialfoder ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Brian StudskjÃ¦r,Erhvervsrevisorerne i Vejle ApS,Sydbank,Vejle Specialfoder ApS,"Erhvervsrevisorerne i Vejle ApS, Registrerede revisorer",Vejle,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-02-03,Vejle,72 72 27 66,RevisionspÃ¥tegning,urn:ofk:oid:23457178,indberetninger-20180424,2.5097437,27645542,,2018-03-27T14:15:54.056Z,2017-02-06T15:34:43.509Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-13-MH,2017-02-06T15:34:43.646Z,-167850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27645542,2016-01-01,2016-12-31,ID_13,,http://regnskaber.virk.dk/24554672/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzMwLzg3LzExLzQxNTgtNGZhNS1iMzFiLTY3NGY2MGRhNTZlNQ.pdf,http://regnskaber.virk.dk/24554672/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzc4LzMxLzNkLzQwMTAtNDBkYy05ZTk4LTVjNGRiYTA2ZmQ4Yg.xml,"Vejle, 7100",Havnegade 5,Til kapitalejerne i Vejle Specialfoder ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-02-03,2017-02-03,2004-03-15,2017-02-06,info@Vejle-specialfoder.dk,26273110.0,27645542.0,26273110.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Vejle Specialfoder ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Brian StudskjÃ¦r,Erhvervsrevisorerne i Vejle ApS,Sydbank,Vejle Specialfoder ApS,"Erhvervsrevisorerne i Vejle ApS, Registrerede revisorer",Vejle,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-02-03,Vejle,72 72 27 66,RevisionspÃ¥tegning,urn:ofk:oid:23457178,indberetninger-20180424,2.5097437,27645542,,2018-03-27T14:15:54.056Z,2017-02-06T15:34:43.509Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-13-MH,2017-02-06T15:34:43.646Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
