entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,CashAndCashEquivalentsConcerningCashflowStatement,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,EmailOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitOnRealisationsOfFixedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AverageNumberOfEmployees,ProfitLoss,AdjustmentsForDeferredTaxCashFlow,AdjustmentsOfTaxExpense,CashFlowFromOrdinaryOperatingActivities,CashFlowsFromUsedInFinancingActivities,CashFlowsFromUsedInInvestingActivities,CashFlowsFromUsedInOperatingActivities,DecreaseIncreaseInInventories,DecreaseIncreaseInReceivables,DecreaseIncreaseInTradePayables,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssets,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,IncomeTaxesPaidRefundClassifiedAsOperatingActivities,NetIncreaseDecreaseInCashAndCashEquivalents,OtherFinanceExpenses,ProceedsFromSalesOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,RepaymentsOfLongtermLiabilitiesClassifiedAsFinancingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LandAndBuildings,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,LongtermPayablesToShareholdersAndManagement,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDebtToBanks,ShorttermDebtToBanksCashFlowsStatement,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard,TitleOfMemberOfExecutiveBoard
27645542,2017-01-01,2017-01-01,ID_12,,http://regnskaber.virk.dk/24554672/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2U5LzM4LzljLzdlNzctNDEyNS04OTRkLWRiNGUwZTY1ZGQ3Ng.pdf,http://regnskaber.virk.dk/24554672/ZG9rdW1lbnRsYWdlcjovLzAzL2U5L2E1L2M4LzE3LzEzMDktNDZmYS1iODYyLWFkZGRmMjhhMmU5OQ.xml,true,"Vejle, 7100",Havnegade 5,Til kapitalejerne i Vejle Specialfoder ApS,-2777288.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-04-16,2019-04-16,2004-03-15,2019-04-25,info@Vejle-specialfoder.dk,26273110.0,27645542.0,26273110.0,mne17225,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Vejle Specialfoder ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Jensen,Brian StudskjÃ¦r,Erhvervsrevisorerne i Vejle ApS,Sydbank,Vejle Specialfoder ApS,"Erhvervsrevisorerne i Vejle ApS, Registrerede revisorer",Vejle,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-04-16,Vejle,72 72 27 66,RevisionspÃ¥tegning,urn:ofk:oid:27026043,indberetninger-20180424,2.5118417999999996,27645542.0,AWpTs5pBRYGX6_YTHHqH,2019-04-25T08:54:28.433Z,2019-04-25T08:54:00.036Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AZ-05-DK,2019-04-25T08:54:00.220Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27645542,2017-01-01,2017-12-31,ID_10,,http://regnskaber.virk.dk/24554672/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2U5LzM4LzljLzdlNzctNDEyNS04OTRkLWRiNGUwZTY1ZGQ3Ng.pdf,http://regnskaber.virk.dk/24554672/ZG9rdW1lbnRsYWdlcjovLzAzL2U5L2E1L2M4LzE3LzEzMDktNDZmYS1iODYyLWFkZGRmMjhhMmU5OQ.xml,true,"Vejle, 7100",Havnegade 5,Til kapitalejerne i Vejle Specialfoder ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-04-16,2019-04-16,2004-03-15,2019-04-25,info@Vejle-specialfoder.dk,26273110.0,27645542.0,26273110.0,mne17225,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Vejle Specialfoder ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Jensen,Brian StudskjÃ¦r,Erhvervsrevisorerne i Vejle ApS,Sydbank,Vejle Specialfoder ApS,"Erhvervsrevisorerne i Vejle ApS, Registrerede revisorer",Vejle,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-04-16,Vejle,72 72 27 66,RevisionspÃ¥tegning,urn:ofk:oid:27026043,indberetninger-20180424,2.5118417999999996,27645542.0,AWpTs5pBRYGX6_YTHHqH,2019-04-25T08:54:28.433Z,2019-04-25T08:54:00.036Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AZ-05-DK,2019-04-25T08:54:00.220Z,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27645542,2017-01-01,2017-12-31,ID_14,,http://regnskaber.virk.dk/24554672/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2U5LzM4LzljLzdlNzctNDEyNS04OTRkLWRiNGUwZTY1ZGQ3Ng.pdf,http://regnskaber.virk.dk/24554672/ZG9rdW1lbnRsYWdlcjovLzAzL2U5L2E1L2M4LzE3LzEzMDktNDZmYS1iODYyLWFkZGRmMjhhMmU5OQ.xml,true,"Vejle, 7100",Havnegade 5,Til kapitalejerne i Vejle Specialfoder ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-04-16,2019-04-16,2004-03-15,2019-04-25,info@Vejle-specialfoder.dk,26273110.0,27645542.0,26273110.0,mne17225,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Vejle Specialfoder ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Jensen,Brian StudskjÃ¦r,Erhvervsrevisorerne i Vejle ApS,Sydbank,Vejle Specialfoder ApS,"Erhvervsrevisorerne i Vejle ApS, Registrerede revisorer",Vejle,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-04-16,Vejle,72 72 27 66,RevisionspÃ¥tegning,urn:ofk:oid:27026043,indberetninger-20180424,2.5118417999999996,27645542.0,AWpTs5pBRYGX6_YTHHqH,2019-04-25T08:54:28.433Z,2019-04-25T08:54:00.036Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AZ-05-DK,2019-04-25T08:54:00.220Z,,92816.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27645542,2017-01-01,2017-12-31,ID_6,,http://regnskaber.virk.dk/24554672/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2U5LzM4LzljLzdlNzctNDEyNS04OTRkLWRiNGUwZTY1ZGQ3Ng.pdf,http://regnskaber.virk.dk/24554672/ZG9rdW1lbnRsYWdlcjovLzAzL2U5L2E1L2M4LzE3LzEzMDktNDZmYS1iODYyLWFkZGRmMjhhMmU5OQ.xml,true,"Vejle, 7100",Havnegade 5,Til kapitalejerne i Vejle Specialfoder ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-04-16,2019-04-16,2004-03-15,2019-04-25,info@Vejle-specialfoder.dk,26273110.0,27645542.0,26273110.0,mne17225,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Vejle Specialfoder ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Jensen,Brian StudskjÃ¦r,Erhvervsrevisorerne i Vejle ApS,Sydbank,Vejle Specialfoder ApS,"Erhvervsrevisorerne i Vejle ApS, Registrerede revisorer",Vejle,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-04-16,Vejle,72 72 27 66,RevisionspÃ¥tegning,urn:ofk:oid:27026043,indberetninger-20180424,2.5118417999999996,27645542.0,AWpTs5pBRYGX6_YTHHqH,2019-04-25T08:54:28.433Z,2019-04-25T08:54:00.036Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AZ-05-DK,2019-04-25T08:54:00.220Z,,92816.0,15923.0,0.0,288298.0,-134268.0,0.0,288298.0,-128997.0,362152.0,402022.0,90432.0,90432.0,1339799.0,1840615.0,0.0,154030.0,301645.0,0.0,108739.0,410384.0,0.0,134268.0,15923.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27645542,2017-12-31,2017-12-31,ID_8,,http://regnskaber.virk.dk/24554672/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2U5LzM4LzljLzdlNzctNDEyNS04OTRkLWRiNGUwZTY1ZGQ3Ng.pdf,http://regnskaber.virk.dk/24554672/ZG9rdW1lbnRsYWdlcjovLzAzL2U5L2E1L2M4LzE3LzEzMDktNDZmYS1iODYyLWFkZGRmMjhhMmU5OQ.xml,true,"Vejle, 7100",Havnegade 5,Til kapitalejerne i Vejle Specialfoder ApS,-2623258.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-04-16,2019-04-16,2004-03-15,2019-04-25,info@Vejle-specialfoder.dk,26273110.0,27645542.0,26273110.0,mne17225,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Vejle Specialfoder ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Jensen,Brian StudskjÃ¦r,Erhvervsrevisorerne i Vejle ApS,Sydbank,Vejle Specialfoder ApS,"Erhvervsrevisorerne i Vejle ApS, Registrerede revisorer",Vejle,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-04-16,Vejle,72 72 27 66,RevisionspÃ¥tegning,urn:ofk:oid:27026043,indberetninger-20180424,2.5118417999999996,27645542.0,AWpTs5pBRYGX6_YTHHqH,2019-04-25T08:54:28.433Z,2019-04-25T08:54:00.036Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AZ-05-DK,2019-04-25T08:54:00.220Z,,,,,,,,,,,,,,,,,,,,,,,,,6601598.0,40985.0,125000.0,4490248.0,53914.0,1105399.0,119856.0,4071542.0,1975196.0,16298.0,6601598.0,5382753.0,680448.0,478268.0,202180.0,4071542.0,2111350.0,333934.0,68863.0,2111350.0,113446.0,113446.0,980399.0,2664243.0,2664243.0,4702305.0,84000.0,377721.0,0.0,1620128.0,254944.0,,
27645542,2018-01-01,2018-01-01,ID_11,,http://regnskaber.virk.dk/24554672/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2U5LzM4LzljLzdlNzctNDEyNS04OTRkLWRiNGUwZTY1ZGQ3Ng.pdf,http://regnskaber.virk.dk/24554672/ZG9rdW1lbnRsYWdlcjovLzAzL2U5L2E1L2M4LzE3LzEzMDktNDZmYS1iODYyLWFkZGRmMjhhMmU5OQ.xml,true,"Vejle, 7100",Havnegade 5,Til kapitalejerne i Vejle Specialfoder ApS,-2623258.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-04-16,2019-04-16,2004-03-15,2019-04-25,info@Vejle-specialfoder.dk,26273110.0,27645542.0,26273110.0,mne17225,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Vejle Specialfoder ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Jensen,Brian StudskjÃ¦r,Erhvervsrevisorerne i Vejle ApS,Sydbank,Vejle Specialfoder ApS,"Erhvervsrevisorerne i Vejle ApS, Registrerede revisorer",Vejle,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-04-16,Vejle,72 72 27 66,RevisionspÃ¥tegning,urn:ofk:oid:27026043,indberetninger-20180424,2.5118417999999996,27645542.0,AWpTs5pBRYGX6_YTHHqH,2019-04-25T08:54:28.433Z,2019-04-25T08:54:00.036Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AZ-05-DK,2019-04-25T08:54:00.220Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27645542,2018-01-01,2018-12-31,ID_0,,http://regnskaber.virk.dk/24554672/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2U5LzM4LzljLzdlNzctNDEyNS04OTRkLWRiNGUwZTY1ZGQ3Ng.pdf,http://regnskaber.virk.dk/24554672/ZG9rdW1lbnRsYWdlcjovLzAzL2U5L2E1L2M4LzE3LzEzMDktNDZmYS1iODYyLWFkZGRmMjhhMmU5OQ.xml,true,"Vejle, 7100",Havnegade 5,Til kapitalejerne i Vejle Specialfoder ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-04-16,2019-04-16,2004-03-15,2019-04-25,info@Vejle-specialfoder.dk,26273110.0,27645542.0,26273110.0,mne17225,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Vejle Specialfoder ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Jensen,Brian StudskjÃ¦r,Erhvervsrevisorerne i Vejle ApS,Sydbank,Vejle Specialfoder ApS,"Erhvervsrevisorerne i Vejle ApS, Registrerede revisorer",Vejle,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-04-16,Vejle,72 72 27 66,RevisionspÃ¥tegning,urn:ofk:oid:27026043,indberetninger-20180424,2.5118417999999996,27645542.0,AWpTs5pBRYGX6_YTHHqH,2019-04-25T08:54:28.433Z,2019-04-25T08:54:00.036Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AZ-05-DK,2019-04-25T08:54:00.220Z,,340261.0,45235.0,37290.0,209499.0,-93066.0,0.0,203499.0,150503.0,-19418.0,132848.0,89482.0,89482.0,1447495.0,2230612.0,6000.0,110433.0,270849.0,0.0,422786.0,693635.0,0.0,93066.0,82525.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27645542,2018-01-01,2018-12-31,ID_1,,http://regnskaber.virk.dk/24554672/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2U5LzM4LzljLzdlNzctNDEyNS04OTRkLWRiNGUwZTY1ZGQ3Ng.pdf,http://regnskaber.virk.dk/24554672/ZG9rdW1lbnRsYWdlcjovLzAzL2U5L2E1L2M4LzE3LzEzMDktNDZmYS1iODYyLWFkZGRmMjhhMmU5OQ.xml,true,"Vejle, 7100",Havnegade 5,Til kapitalejerne i Vejle Specialfoder ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-04-16,2019-04-16,2004-03-15,2019-04-25,info@Vejle-specialfoder.dk,26273110.0,27645542.0,26273110.0,mne17225,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Vejle Specialfoder ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Jensen,Brian StudskjÃ¦r,Erhvervsrevisorerne i Vejle ApS,Sydbank,Vejle Specialfoder ApS,"Erhvervsrevisorerne i Vejle ApS, Registrerede revisorer",Vejle,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-04-16,Vejle,72 72 27 66,RevisionspÃ¥tegning,urn:ofk:oid:27026043,indberetninger-20180424,2.5118417999999996,27645542.0,AWpTs5pBRYGX6_YTHHqH,2019-04-25T08:54:28.433Z,2019-04-25T08:54:00.036Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AZ-05-DK,2019-04-25T08:54:00.220Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27645542,2018-01-01,2018-12-31,ID_13,,http://regnskaber.virk.dk/24554672/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2U5LzM4LzljLzdlNzctNDEyNS04OTRkLWRiNGUwZTY1ZGQ3Ng.pdf,http://regnskaber.virk.dk/24554672/ZG9rdW1lbnRsYWdlcjovLzAzL2U5L2E1L2M4LzE3LzEzMDktNDZmYS1iODYyLWFkZGRmMjhhMmU5OQ.xml,true,"Vejle, 7100",Havnegade 5,Til kapitalejerne i Vejle Specialfoder ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-04-16,2019-04-16,2004-03-15,2019-04-25,info@Vejle-specialfoder.dk,26273110.0,27645542.0,26273110.0,mne17225,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Vejle Specialfoder ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Jensen,Brian StudskjÃ¦r,Erhvervsrevisorerne i Vejle ApS,Sydbank,Vejle Specialfoder ApS,"Erhvervsrevisorerne i Vejle ApS, Registrerede revisorer",Vejle,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-04-16,Vejle,72 72 27 66,RevisionspÃ¥tegning,urn:ofk:oid:27026043,indberetninger-20180424,2.5118417999999996,27645542.0,AWpTs5pBRYGX6_YTHHqH,2019-04-25T08:54:28.433Z,2019-04-25T08:54:00.036Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AZ-05-DK,2019-04-25T08:54:00.220Z,,340261.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27645542,2018-01-01,2018-12-31,ID_2,,http://regnskaber.virk.dk/24554672/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2U5LzM4LzljLzdlNzctNDEyNS04OTRkLWRiNGUwZTY1ZGQ3Ng.pdf,http://regnskaber.virk.dk/24554672/ZG9rdW1lbnRsYWdlcjovLzAzL2U5L2E1L2M4LzE3LzEzMDktNDZmYS1iODYyLWFkZGRmMjhhMmU5OQ.xml,true,"Vejle, 7100",Havnegade 5,Til kapitalejerne i Vejle Specialfoder ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-04-16,2019-04-16,2004-03-15,2019-04-25,info@Vejle-specialfoder.dk,26273110.0,27645542.0,26273110.0,mne17225,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Vejle Specialfoder ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Jensen,Brian StudskjÃ¦r,Erhvervsrevisorerne i Vejle ApS,Sydbank,Vejle Specialfoder ApS,"Erhvervsrevisorerne i Vejle ApS, Registrerede revisorer",Vejle,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-04-16,Vejle,72 72 27 66,RevisionspÃ¥tegning,urn:ofk:oid:27026043,indberetninger-20180424,2.5118417999999996,27645542.0,AWpTs5pBRYGX6_YTHHqH,2019-04-25T08:54:28.433Z,2019-04-25T08:54:00.036Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AZ-05-DK,2019-04-25T08:54:00.220Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
