entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfEquity,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,EmailOfAuditor,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,AverageNumberOfEmployees,EmployeeBenefitsExpense,GrossProfitLoss,InterestExpenseAssignedToGroupEnterprises,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,PostemploymentBenefitExpense,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,Dividend,DividendPaid,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DepositsLongtermInvestmentsAndReceivables,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables
29223408,2017-01-01,2017-01-01,c704,,http://regnskaber.virk.dk/80432292/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzQ5LzgxL2U4L2VkY2UtNGI2OC04NmFmLWQxYTNhMTY3NzkxOA.pdf,http://regnskaber.virk.dk/80432292/ZG9rdW1lbnRsYWdlcjovLzAzL2I2LzA4LzgxL2Y5Lzk4ZjEtNDQxZS05OWJhLWRiY2JlYmU2YjMyZA.xml,Danmark,Hadsten,8370.0,34.0,SÃ¸ndergade,Hadsten,8370.0,9.0,SkyttevÃ¦nget,"8370, Hadsten","SÃ¸ndergade, 34",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-22,2019-03-22,2006-01-03,2019-03-22,statsautoriseret revisor,Egenkapital,"Andre eksterne omkostninger omfatter omkostninger til fremmed arbejde, salg, reklame, administration, lokaler mv.",hadsten@kvistjensen.dk,125000.0,36717785.0,29223408.0,36717785.0,mne34327,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Plan & Proces ApS.,Ãrsrapport,Ruben StÃ¦hr,Per LÃ¼chtemeier,Per LÃ¼chtemeier,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Plan & Proces ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Hadsten,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Favrskov,2018-12-31,2018-01-01,2019-03-22,Hadsten,86 98 34 33,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26877940,indberetninger-20180424,2.5118406,29223408.0,AWm1OobPRYGX6_YTGNcq,2019-03-25T14:22:18.501Z,2019-03-25T14:21:44.896Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-97-KN,2019-03-25T14:21:45.047Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29223408,2017-01-01,2017-01-01,c725,,http://regnskaber.virk.dk/80432292/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzQ5LzgxL2U4L2VkY2UtNGI2OC04NmFmLWQxYTNhMTY3NzkxOA.pdf,http://regnskaber.virk.dk/80432292/ZG9rdW1lbnRsYWdlcjovLzAzL2I2LzA4LzgxL2Y5Lzk4ZjEtNDQxZS05OWJhLWRiY2JlYmU2YjMyZA.xml,Danmark,Hadsten,8370.0,34.0,SÃ¸ndergade,Hadsten,8370.0,9.0,SkyttevÃ¦nget,"8370, Hadsten","SÃ¸ndergade, 34",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-22,2019-03-22,2006-01-03,2019-03-22,statsautoriseret revisor,Egenkapital,"Andre eksterne omkostninger omfatter omkostninger til fremmed arbejde, salg, reklame, administration, lokaler mv.",hadsten@kvistjensen.dk,208722.0,36717785.0,29223408.0,36717785.0,mne34327,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Plan & Proces ApS.,Ãrsrapport,Ruben StÃ¦hr,Per LÃ¼chtemeier,Per LÃ¼chtemeier,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Plan & Proces ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Hadsten,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Favrskov,2018-12-31,2018-01-01,2019-03-22,Hadsten,86 98 34 33,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26877940,indberetninger-20180424,2.5118406,29223408.0,AWm1OobPRYGX6_YTGNcq,2019-03-25T14:22:18.501Z,2019-03-25T14:21:44.896Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-97-KN,2019-03-25T14:21:45.047Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29223408,2017-01-01,2017-01-01,c728,,http://regnskaber.virk.dk/80432292/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzQ5LzgxL2U4L2VkY2UtNGI2OC04NmFmLWQxYTNhMTY3NzkxOA.pdf,http://regnskaber.virk.dk/80432292/ZG9rdW1lbnRsYWdlcjovLzAzL2I2LzA4LzgxL2Y5Lzk4ZjEtNDQxZS05OWJhLWRiY2JlYmU2YjMyZA.xml,Danmark,Hadsten,8370.0,34.0,SÃ¸ndergade,Hadsten,8370.0,9.0,SkyttevÃ¦nget,"8370, Hadsten","SÃ¸ndergade, 34",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-22,2019-03-22,2006-01-03,2019-03-22,statsautoriseret revisor,Egenkapital,"Andre eksterne omkostninger omfatter omkostninger til fremmed arbejde, salg, reklame, administration, lokaler mv.",hadsten@kvistjensen.dk,0.0,36717785.0,29223408.0,36717785.0,mne34327,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Plan & Proces ApS.,Ãrsrapport,Ruben StÃ¦hr,Per LÃ¼chtemeier,Per LÃ¼chtemeier,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Plan & Proces ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Hadsten,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Favrskov,2018-12-31,2018-01-01,2019-03-22,Hadsten,86 98 34 33,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26877940,indberetninger-20180424,2.5118406,29223408.0,AWm1OobPRYGX6_YTGNcq,2019-03-25T14:22:18.501Z,2019-03-25T14:21:44.896Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-97-KN,2019-03-25T14:21:45.047Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29223408,2017-01-01,2017-12-31,c106,,http://regnskaber.virk.dk/80432292/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzQ5LzgxL2U4L2VkY2UtNGI2OC04NmFmLWQxYTNhMTY3NzkxOA.pdf,http://regnskaber.virk.dk/80432292/ZG9rdW1lbnRsYWdlcjovLzAzL2I2LzA4LzgxL2Y5Lzk4ZjEtNDQxZS05OWJhLWRiY2JlYmU2YjMyZA.xml,Danmark,Hadsten,8370.0,34.0,SÃ¸ndergade,Hadsten,8370.0,9.0,SkyttevÃ¦nget,"8370, Hadsten","SÃ¸ndergade, 34",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-22,2019-03-22,2006-01-03,2019-03-22,statsautoriseret revisor,Egenkapital,"Andre eksterne omkostninger omfatter omkostninger til fremmed arbejde, salg, reklame, administration, lokaler mv.",hadsten@kvistjensen.dk,,36717785.0,29223408.0,36717785.0,mne34327,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Plan & Proces ApS.,Ãrsrapport,Ruben StÃ¦hr,Per LÃ¼chtemeier,Per LÃ¼chtemeier,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Plan & Proces ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Hadsten,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Favrskov,2018-12-31,2018-01-01,2019-03-22,Hadsten,86 98 34 33,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26877940,indberetninger-20180424,2.5118406,29223408.0,AWm1OobPRYGX6_YTGNcq,2019-03-25T14:22:18.501Z,2019-03-25T14:21:44.896Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-97-KN,2019-03-25T14:21:45.047Z,300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29223408,2017-01-01,2017-12-31,c120,,http://regnskaber.virk.dk/80432292/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzQ5LzgxL2U4L2VkY2UtNGI2OC04NmFmLWQxYTNhMTY3NzkxOA.pdf,http://regnskaber.virk.dk/80432292/ZG9rdW1lbnRsYWdlcjovLzAzL2I2LzA4LzgxL2Y5Lzk4ZjEtNDQxZS05OWJhLWRiY2JlYmU2YjMyZA.xml,Danmark,Hadsten,8370.0,34.0,SÃ¸ndergade,Hadsten,8370.0,9.0,SkyttevÃ¦nget,"8370, Hadsten","SÃ¸ndergade, 34",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-22,2019-03-22,2006-01-03,2019-03-22,statsautoriseret revisor,Egenkapital,"Andre eksterne omkostninger omfatter omkostninger til fremmed arbejde, salg, reklame, administration, lokaler mv.",hadsten@kvistjensen.dk,,36717785.0,29223408.0,36717785.0,mne34327,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Plan & Proces ApS.,Ãrsrapport,Ruben StÃ¦hr,Per LÃ¼chtemeier,Per LÃ¼chtemeier,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Plan & Proces ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Hadsten,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Favrskov,2018-12-31,2018-01-01,2019-03-22,Hadsten,86 98 34 33,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26877940,indberetninger-20180424,2.5118406,29223408.0,AWm1OobPRYGX6_YTGNcq,2019-03-25T14:22:18.501Z,2019-03-25T14:21:44.896Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-97-KN,2019-03-25T14:21:45.047Z,16908.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29223408,2017-01-01,2017-12-31,c3,,http://regnskaber.virk.dk/80432292/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzQ5LzgxL2U4L2VkY2UtNGI2OC04NmFmLWQxYTNhMTY3NzkxOA.pdf,http://regnskaber.virk.dk/80432292/ZG9rdW1lbnRsYWdlcjovLzAzL2I2LzA4LzgxL2Y5Lzk4ZjEtNDQxZS05OWJhLWRiY2JlYmU2YjMyZA.xml,Danmark,Hadsten,8370.0,34.0,SÃ¸ndergade,Hadsten,8370.0,9.0,SkyttevÃ¦nget,"8370, Hadsten","SÃ¸ndergade, 34",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-22,2019-03-22,2006-01-03,2019-03-22,statsautoriseret revisor,Egenkapital,"Andre eksterne omkostninger omfatter omkostninger til fremmed arbejde, salg, reklame, administration, lokaler mv.",hadsten@kvistjensen.dk,,36717785.0,29223408.0,36717785.0,mne34327,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Plan & Proces ApS.,Ãrsrapport,Ruben StÃ¦hr,Per LÃ¼chtemeier,Per LÃ¼chtemeier,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Plan & Proces ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Hadsten,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Favrskov,2018-12-31,2018-01-01,2019-03-22,Hadsten,86 98 34 33,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26877940,indberetninger-20180424,2.5118406,29223408.0,AWm1OobPRYGX6_YTGNcq,2019-03-25T14:22:18.501Z,2019-03-25T14:21:44.896Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-97-KN,2019-03-25T14:21:45.047Z,316908.0,1.0,1093766.0,1451907.0,3220.0,59645.0,6655.0,57910.0,3435.0,108000.0,409396.0,358141.0,6816.0,92488.0,919305.0,,,,,,,,,,,,,,,,,,,,,
29223408,2017-01-01,2017-12-31,c726,,http://regnskaber.virk.dk/80432292/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzQ5LzgxL2U4L2VkY2UtNGI2OC04NmFmLWQxYTNhMTY3NzkxOA.pdf,http://regnskaber.virk.dk/80432292/ZG9rdW1lbnRsYWdlcjovLzAzL2I2LzA4LzgxL2Y5Lzk4ZjEtNDQxZS05OWJhLWRiY2JlYmU2YjMyZA.xml,Danmark,Hadsten,8370.0,34.0,SÃ¸ndergade,Hadsten,8370.0,9.0,SkyttevÃ¦nget,"8370, Hadsten","SÃ¸ndergade, 34",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-22,2019-03-22,2006-01-03,2019-03-22,statsautoriseret revisor,Egenkapital,"Andre eksterne omkostninger omfatter omkostninger til fremmed arbejde, salg, reklame, administration, lokaler mv.",hadsten@kvistjensen.dk,,36717785.0,29223408.0,36717785.0,mne34327,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Plan & Proces ApS.,Ãrsrapport,Ruben StÃ¦hr,Per LÃ¼chtemeier,Per LÃ¼chtemeier,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Plan & Proces ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Hadsten,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Favrskov,2018-12-31,2018-01-01,2019-03-22,Hadsten,86 98 34 33,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26877940,indberetninger-20180424,2.5118406,29223408.0,AWm1OobPRYGX6_YTGNcq,2019-03-25T14:22:18.501Z,2019-03-25T14:21:44.896Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-97-KN,2019-03-25T14:21:45.047Z,16908.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29223408,2017-01-01,2017-12-31,c729,,http://regnskaber.virk.dk/80432292/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzQ5LzgxL2U4L2VkY2UtNGI2OC04NmFmLWQxYTNhMTY3NzkxOA.pdf,http://regnskaber.virk.dk/80432292/ZG9rdW1lbnRsYWdlcjovLzAzL2I2LzA4LzgxL2Y5Lzk4ZjEtNDQxZS05OWJhLWRiY2JlYmU2YjMyZA.xml,Danmark,Hadsten,8370.0,34.0,SÃ¸ndergade,Hadsten,8370.0,9.0,SkyttevÃ¦nget,"8370, Hadsten","SÃ¸ndergade, 34",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-22,2019-03-22,2006-01-03,2019-03-22,statsautoriseret revisor,Egenkapital,"Andre eksterne omkostninger omfatter omkostninger til fremmed arbejde, salg, reklame, administration, lokaler mv.",hadsten@kvistjensen.dk,,36717785.0,29223408.0,36717785.0,mne34327,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Plan & Proces ApS.,Ãrsrapport,Ruben StÃ¦hr,Per LÃ¼chtemeier,Per LÃ¼chtemeier,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Plan & Proces ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Hadsten,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Favrskov,2018-12-31,2018-01-01,2019-03-22,Hadsten,86 98 34 33,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26877940,indberetninger-20180424,2.5118406,29223408.0,AWm1OobPRYGX6_YTGNcq,2019-03-25T14:22:18.501Z,2019-03-25T14:21:44.896Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-97-KN,2019-03-25T14:21:45.047Z,,,,,,,,,,,,,,,,300000.0,0.0,,,,,,,,,,,,,,,,,,,
29223408,2017-12-31,2017-12-31,c4,,http://regnskaber.virk.dk/80432292/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzQ5LzgxL2U4L2VkY2UtNGI2OC04NmFmLWQxYTNhMTY3NzkxOA.pdf,http://regnskaber.virk.dk/80432292/ZG9rdW1lbnRsYWdlcjovLzAzL2I2LzA4LzgxL2Y5Lzk4ZjEtNDQxZS05OWJhLWRiY2JlYmU2YjMyZA.xml,Danmark,Hadsten,8370.0,34.0,SÃ¸ndergade,Hadsten,8370.0,9.0,SkyttevÃ¦nget,"8370, Hadsten","SÃ¸ndergade, 34",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-22,2019-03-22,2006-01-03,2019-03-22,statsautoriseret revisor,Egenkapital,"Andre eksterne omkostninger omfatter omkostninger til fremmed arbejde, salg, reklame, administration, lokaler mv.",hadsten@kvistjensen.dk,650630.0,36717785.0,29223408.0,36717785.0,mne34327,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Plan & Proces ApS.,Ãrsrapport,Ruben StÃ¦hr,Per LÃ¼chtemeier,Per LÃ¼chtemeier,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Plan & Proces ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Hadsten,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Favrskov,2018-12-31,2018-01-01,2019-03-22,Hadsten,86 98 34 33,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26877940,indberetninger-20180424,2.5118406,29223408.0,AWm1OobPRYGX6_YTGNcq,2019-03-25T14:22:18.501Z,2019-03-25T14:21:44.896Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-97-KN,2019-03-25T14:21:45.047Z,,,,,,,,,,,,,,,,,,1258650.0,520810.0,125000.0,803024.0,13950.0,1258650.0,608020.0,455626.0,455626.0,441676.0,461671.0,300000.0,225630.0,608020.0,58861.0,282214.0,62488.0,25000.0,282214.0
29223408,2017-12-31,2017-12-31,c706,,http://regnskaber.virk.dk/80432292/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzQ5LzgxL2U4L2VkY2UtNGI2OC04NmFmLWQxYTNhMTY3NzkxOA.pdf,http://regnskaber.virk.dk/80432292/ZG9rdW1lbnRsYWdlcjovLzAzL2I2LzA4LzgxL2Y5Lzk4ZjEtNDQxZS05OWJhLWRiY2JlYmU2YjMyZA.xml,Danmark,Hadsten,8370.0,34.0,SÃ¸ndergade,Hadsten,8370.0,9.0,SkyttevÃ¦nget,"8370, Hadsten","SÃ¸ndergade, 34",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-22,2019-03-22,2006-01-03,2019-03-22,statsautoriseret revisor,Egenkapital,"Andre eksterne omkostninger omfatter omkostninger til fremmed arbejde, salg, reklame, administration, lokaler mv.",hadsten@kvistjensen.dk,125000.0,36717785.0,29223408.0,36717785.0,mne34327,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Plan & Proces ApS.,Ãrsrapport,Ruben StÃ¦hr,Per LÃ¼chtemeier,Per LÃ¼chtemeier,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Plan & Proces ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Hadsten,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Favrskov,2018-12-31,2018-01-01,2019-03-22,Hadsten,86 98 34 33,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26877940,indberetninger-20180424,2.5118406,29223408.0,AWm1OobPRYGX6_YTGNcq,2019-03-25T14:22:18.501Z,2019-03-25T14:21:44.896Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-97-KN,2019-03-25T14:21:45.047Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
