entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnRemunerationOfManagementCategoriesAndSpecialIncentiveProgrammes,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,CompletedDevelopmentProjects,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,DepositsLongtermInvestmentsAndReceivables,Equity,FixturesFittingsToolsAndEquipment,IntangibleAssets,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToOtherCreditInstitutions,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PrepaymentsForGoods,PropertyPlantAndEquipment,ReserveForDevelopmentExpenditure,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard
35465502,2015-01-01,2015-12-31,ID_10,,http://regnskaber.virk.dk/20556453/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzM4L2IyLzkxLzU4MmEtNDcyNS1iZDhmLTIwYjBlNjU1MzA4OQ.pdf,http://regnskaber.virk.dk/20556453/ZG9rdW1lbnRsYWdlcjovLzAzLzU5L2Y2L2U0L2ZkLzQwNDItNDgxZC04NTI4LWQ1ODE3MWU2YTNlZg.xml,true,"8380, Trige",VestermÃ¸llevej 236,Til kapitalejerne i Copenhagen Shoes ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-04-28,2017-04-28,2017-05-11,90877.0,813445.0,729179.0,37142042.0,35465502.0,37142042.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Copenhagen Shoes ApS.,SÃ¦rlige incitamentsprogrammer Der har i Ã¥rets lÃ¸b vÃ¦ret gennemsnitlig 4 ansatte.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik BÃ¦k Lauridsen,Linda Lauritsen,Jyske Bank,Copenhagen Shoes ApS,"Linda Lauritsen, Registreret revisionsfirma",331851.0,12861.0,Galten,2015-01-01,2015-12-31,-390126.0,-494133.0,-175143.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,true,2017-04-28,Trige,-104007.0,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23894984,indberetninger-20180424,2.5097342,35465502.0,,2018-03-28T03:44:17.667Z,2017-05-19T06:37:43.914Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-56-TY,2017-05-19T06:37:44.098Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35465502,2015-01-01,2015-12-31,ID_12,,http://regnskaber.virk.dk/20556453/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzM4L2IyLzkxLzU4MmEtNDcyNS1iZDhmLTIwYjBlNjU1MzA4OQ.pdf,http://regnskaber.virk.dk/20556453/ZG9rdW1lbnRsYWdlcjovLzAzLzU5L2Y2L2U0L2ZkLzQwNDItNDgxZC04NTI4LWQ1ODE3MWU2YTNlZg.xml,true,"8380, Trige",VestermÃ¸llevej 236,Til kapitalejerne i Copenhagen Shoes ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-04-28,2017-04-28,2017-05-11,,,,37142042.0,35465502.0,37142042.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Copenhagen Shoes ApS.,SÃ¦rlige incitamentsprogrammer Der har i Ã¥rets lÃ¸b vÃ¦ret gennemsnitlig 4 ansatte.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik BÃ¦k Lauridsen,Linda Lauritsen,Jyske Bank,Copenhagen Shoes ApS,"Linda Lauritsen, Registreret revisionsfirma",,,Galten,2015-01-01,2015-12-31,390126.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,true,2017-04-28,Trige,,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23894984,indberetninger-20180424,2.5097342,35465502.0,,2018-03-28T03:44:17.667Z,2017-05-19T06:37:43.914Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-56-TY,2017-05-19T06:37:44.098Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35465502,2015-12-31,2015-12-31,ID_8,,http://regnskaber.virk.dk/20556453/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzM4L2IyLzkxLzU4MmEtNDcyNS1iZDhmLTIwYjBlNjU1MzA4OQ.pdf,http://regnskaber.virk.dk/20556453/ZG9rdW1lbnRsYWdlcjovLzAzLzU5L2Y2L2U0L2ZkLzQwNDItNDgxZC04NTI4LWQ1ODE3MWU2YTNlZg.xml,true,"8380, Trige",VestermÃ¸llevej 236,Til kapitalejerne i Copenhagen Shoes ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-04-28,2017-04-28,2017-05-11,,,,37142042.0,35465502.0,37142042.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Copenhagen Shoes ApS.,SÃ¦rlige incitamentsprogrammer Der har i Ã¥rets lÃ¸b vÃ¦ret gennemsnitlig 4 ansatte.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik BÃ¦k Lauridsen,Linda Lauritsen,Jyske Bank,Copenhagen Shoes ApS,"Linda Lauritsen, Registreret revisionsfirma",,,Galten,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,true,2017-04-28,Trige,,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23894984,indberetninger-20180424,2.5097342,35465502.0,,2018-03-28T03:44:17.667Z,2017-05-19T06:37:43.914Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-56-TY,2017-05-19T06:37:44.098Z,3842815.0,71522.0,302400.0,80000.0,3416842.0,82276.0,294037.0,53750.0,-105032.0,69823.0,302400.0,2616185.0,3842815.0,3947846.0,2455000.0,53750.0,2455000.0,2415835.0,425973.0,238776.0,46458.0,200350.0,69823.0,0.0,-185032.0,946337.0,1492846.0,9603.0,729135.0,298131.0,306364.0,,,
35465502,2016-01-01,2016-12-31,ID_0,,http://regnskaber.virk.dk/20556453/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzM4L2IyLzkxLzU4MmEtNDcyNS1iZDhmLTIwYjBlNjU1MzA4OQ.pdf,http://regnskaber.virk.dk/20556453/ZG9rdW1lbnRsYWdlcjovLzAzLzU5L2Y2L2U0L2ZkLzQwNDItNDgxZC04NTI4LWQ1ODE3MWU2YTNlZg.xml,true,"8380, Trige",VestermÃ¸llevej 236,Til kapitalejerne i Copenhagen Shoes ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-04-28,2017-04-28,2017-05-11,119861.0,849972.0,1739549.0,37142042.0,35465502.0,37142042.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Copenhagen Shoes ApS.,SÃ¦rlige incitamentsprogrammer Der har i Ã¥rets lÃ¸b vÃ¦ret gennemsnitlig 4 ansatte.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik BÃ¦k Lauridsen,Linda Lauritsen,Jyske Bank,Copenhagen Shoes ApS,"Linda Lauritsen, Registreret revisionsfirma",630884.0,37255.0,Galten,2015-01-01,2015-12-31,138370.0,176087.0,769716.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,true,2017-04-28,Trige,37717.0,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23894984,indberetninger-20180424,2.5097342,35465502.0,,2018-03-28T03:44:17.667Z,2017-05-19T06:37:43.914Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-56-TY,2017-05-19T06:37:44.098Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35465502,2016-01-01,2016-12-31,ID_1,,http://regnskaber.virk.dk/20556453/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzM4L2IyLzkxLzU4MmEtNDcyNS1iZDhmLTIwYjBlNjU1MzA4OQ.pdf,http://regnskaber.virk.dk/20556453/ZG9rdW1lbnRsYWdlcjovLzAzLzU5L2Y2L2U0L2ZkLzQwNDItNDgxZC04NTI4LWQ1ODE3MWU2YTNlZg.xml,true,"8380, Trige",VestermÃ¸llevej 236,Til kapitalejerne i Copenhagen Shoes ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-04-28,2017-04-28,2017-05-11,,,,37142042.0,35465502.0,37142042.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Copenhagen Shoes ApS.,SÃ¦rlige incitamentsprogrammer Der har i Ã¥rets lÃ¸b vÃ¦ret gennemsnitlig 4 ansatte.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik BÃ¦k Lauridsen,Linda Lauritsen,Jyske Bank,Copenhagen Shoes ApS,"Linda Lauritsen, Registreret revisionsfirma",,,Galten,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,true,2017-04-28,Trige,,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23894984,indberetninger-20180424,2.5097342,35465502.0,,2018-03-28T03:44:17.667Z,2017-05-19T06:37:43.914Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-56-TY,2017-05-19T06:37:44.098Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35465502,2016-01-01,2016-12-31,ID_11,,http://regnskaber.virk.dk/20556453/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzM4L2IyLzkxLzU4MmEtNDcyNS1iZDhmLTIwYjBlNjU1MzA4OQ.pdf,http://regnskaber.virk.dk/20556453/ZG9rdW1lbnRsYWdlcjovLzAzLzU5L2Y2L2U0L2ZkLzQwNDItNDgxZC04NTI4LWQ1ODE3MWU2YTNlZg.xml,true,"8380, Trige",VestermÃ¸llevej 236,Til kapitalejerne i Copenhagen Shoes ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-04-28,2017-04-28,2017-05-11,,,,37142042.0,35465502.0,37142042.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Copenhagen Shoes ApS.,SÃ¦rlige incitamentsprogrammer Der har i Ã¥rets lÃ¸b vÃ¦ret gennemsnitlig 4 ansatte.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik BÃ¦k Lauridsen,Linda Lauritsen,Jyske Bank,Copenhagen Shoes ApS,"Linda Lauritsen, Registreret revisionsfirma",,,Galten,2015-01-01,2015-12-31,-138370.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,true,2017-04-28,Trige,,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23894984,indberetninger-20180424,2.5097342,35465502.0,,2018-03-28T03:44:17.667Z,2017-05-19T06:37:43.914Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-56-TY,2017-05-19T06:37:44.098Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35465502,2016-01-01,2016-12-31,ID_2,,http://regnskaber.virk.dk/20556453/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzM4L2IyLzkxLzU4MmEtNDcyNS1iZDhmLTIwYjBlNjU1MzA4OQ.pdf,http://regnskaber.virk.dk/20556453/ZG9rdW1lbnRsYWdlcjovLzAzLzU5L2Y2L2U0L2ZkLzQwNDItNDgxZC04NTI4LWQ1ODE3MWU2YTNlZg.xml,true,"8380, Trige",VestermÃ¸llevej 236,Til kapitalejerne i Copenhagen Shoes ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-04-28,2017-04-28,2017-05-11,,,,37142042.0,35465502.0,37142042.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Copenhagen Shoes ApS.,SÃ¦rlige incitamentsprogrammer Der har i Ã¥rets lÃ¸b vÃ¦ret gennemsnitlig 4 ansatte.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik BÃ¦k Lauridsen,Linda Lauritsen,Jyske Bank,Copenhagen Shoes ApS,"Linda Lauritsen, Registreret revisionsfirma",,,Galten,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,true,2017-04-28,Trige,,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23894984,indberetninger-20180424,2.5097342,35465502.0,,2018-03-28T03:44:17.667Z,2017-05-19T06:37:43.914Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-56-TY,2017-05-19T06:37:44.098Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35465502,2016-01-01,2016-12-31,ID_3,,http://regnskaber.virk.dk/20556453/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzM4L2IyLzkxLzU4MmEtNDcyNS1iZDhmLTIwYjBlNjU1MzA4OQ.pdf,http://regnskaber.virk.dk/20556453/ZG9rdW1lbnRsYWdlcjovLzAzLzU5L2Y2L2U0L2ZkLzQwNDItNDgxZC04NTI4LWQ1ODE3MWU2YTNlZg.xml,true,"8380, Trige",VestermÃ¸llevej 236,Til kapitalejerne i Copenhagen Shoes ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-04-28,2017-04-28,2017-05-11,,,,37142042.0,35465502.0,37142042.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Copenhagen Shoes ApS.,SÃ¦rlige incitamentsprogrammer Der har i Ã¥rets lÃ¸b vÃ¦ret gennemsnitlig 4 ansatte.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik BÃ¦k Lauridsen,Linda Lauritsen,Jyske Bank,Copenhagen Shoes ApS,"Linda Lauritsen, Registreret revisionsfirma",,,Galten,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,true,2017-04-28,Trige,,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23894984,indberetninger-20180424,2.5097342,35465502.0,,2018-03-28T03:44:17.667Z,2017-05-19T06:37:43.914Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-56-TY,2017-05-19T06:37:44.098Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Frank Ravn,,
35465502,2016-01-01,2016-12-31,ID_4,,http://regnskaber.virk.dk/20556453/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzM4L2IyLzkxLzU4MmEtNDcyNS1iZDhmLTIwYjBlNjU1MzA4OQ.pdf,http://regnskaber.virk.dk/20556453/ZG9rdW1lbnRsYWdlcjovLzAzLzU5L2Y2L2U0L2ZkLzQwNDItNDgxZC04NTI4LWQ1ODE3MWU2YTNlZg.xml,true,"8380, Trige",VestermÃ¸llevej 236,Til kapitalejerne i Copenhagen Shoes ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-04-28,2017-04-28,2017-05-11,,,,37142042.0,35465502.0,37142042.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Copenhagen Shoes ApS.,SÃ¦rlige incitamentsprogrammer Der har i Ã¥rets lÃ¸b vÃ¦ret gennemsnitlig 4 ansatte.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik BÃ¦k Lauridsen,Linda Lauritsen,Jyske Bank,Copenhagen Shoes ApS,"Linda Lauritsen, Registreret revisionsfirma",,,Galten,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,true,2017-04-28,Trige,,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23894984,indberetninger-20180424,2.5097342,35465502.0,,2018-03-28T03:44:17.667Z,2017-05-19T06:37:43.914Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-56-TY,2017-05-19T06:37:44.098Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Frank Ravn,Bestyrelsesmedlem
35465502,2016-01-01,2016-12-31,ID_5,,http://regnskaber.virk.dk/20556453/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzM4L2IyLzkxLzU4MmEtNDcyNS1iZDhmLTIwYjBlNjU1MzA4OQ.pdf,http://regnskaber.virk.dk/20556453/ZG9rdW1lbnRsYWdlcjovLzAzLzU5L2Y2L2U0L2ZkLzQwNDItNDgxZC04NTI4LWQ1ODE3MWU2YTNlZg.xml,true,"8380, Trige",VestermÃ¸llevej 236,Til kapitalejerne i Copenhagen Shoes ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-04-28,2017-04-28,2017-05-11,,,,37142042.0,35465502.0,37142042.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Copenhagen Shoes ApS.,SÃ¦rlige incitamentsprogrammer Der har i Ã¥rets lÃ¸b vÃ¦ret gennemsnitlig 4 ansatte.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik BÃ¦k Lauridsen,Linda Lauritsen,Jyske Bank,Copenhagen Shoes ApS,"Linda Lauritsen, Registreret revisionsfirma",,,Galten,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,true,2017-04-28,Trige,,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23894984,indberetninger-20180424,2.5097342,35465502.0,,2018-03-28T03:44:17.667Z,2017-05-19T06:37:43.914Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-56-TY,2017-05-19T06:37:44.098Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
