entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,FinanceExpensesArisingFromGroupEnterprises,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherExternalExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,RestOfOtherFinanceExpenses,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,DividendPaid
26809797,2015-01-01,2015-12-31,c2,http://regnskaber.virk.dk/79790862/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzcwLzRhLzUxL2MxYzEtNDAwNC1hYmY1LTM5ZjdhNGU4NDZhMw.xhtml,http://regnskaber.virk.dk/79790862/ZG9rdW1lbnRsYWdlcjovLzAzLzhlL2VmLzQ1LzgyL2IwNDAtNDkyZC1hNDUwLWU2ZTgwYjhiZDE4NA.pdf,http://regnskaber.virk.dk/79790862/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzIyLzc4LzUyLzU0YjMtNDY5Yy1iMjc3LTliZGMyZGNhOGNhMA.xml,true,DragÃ¸r,2791.0,5.0,Chl Hansensvej,2750 Ballerup,Egebjergvej 47 A,Regnskabsklasse B,2017-05-01,2017-05-01,45065.0,-27476.0,26809797.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jens Christian Dahl,Jens Christian Dahl,LÃ¦gerns Pensions Bank,HOLDINGSELSKABET JENS CHR. DAHL ApS,Henrik Kjeldsen,27476.0,475834.0,DragÃ¸r,2015-01-01,2015-12-31,190817.0,240217.0,-27476.0,2016-12-31,2016-01-01,163076.0,false,false,Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,49400.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23805766,indberetninger-20180424,2.59278,26809797,,2018-03-27T19:42:31.944Z,2017-05-03T19:22:43.907Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-12-MJ,2017-05-03T19:22:44.247Z,,,,,,,,,,,,,,,,,,,,,,,
26809797,2015-01-01,2015-12-31,c4,http://regnskaber.virk.dk/79790862/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzcwLzRhLzUxL2MxYzEtNDAwNC1hYmY1LTM5ZjdhNGU4NDZhMw.xhtml,http://regnskaber.virk.dk/79790862/ZG9rdW1lbnRsYWdlcjovLzAzLzhlL2VmLzQ1LzgyL2IwNDAtNDkyZC1hNDUwLWU2ZTgwYjhiZDE4NA.pdf,http://regnskaber.virk.dk/79790862/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzIyLzc4LzUyLzU0YjMtNDY5Yy1iMjc3LTliZGMyZGNhOGNhMA.xml,true,DragÃ¸r,2791.0,5.0,Chl Hansensvej,2750 Ballerup,Egebjergvej 47 A,Regnskabsklasse B,2017-05-01,2017-05-01,,,26809797.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jens Christian Dahl,Jens Christian Dahl,LÃ¦gerns Pensions Bank,HOLDINGSELSKABET JENS CHR. DAHL ApS,Henrik Kjeldsen,,,DragÃ¸r,2015-01-01,2015-12-31,101200.0,,,2016-12-31,2016-01-01,,false,false,Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23805766,indberetninger-20180424,2.59278,26809797,,2018-03-27T19:42:31.944Z,2017-05-03T19:22:43.907Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-12-MJ,2017-05-03T19:22:44.247Z,,,,,,,,,,,,,,,,,,,,,,,
26809797,2015-01-01,2015-12-31,c6,http://regnskaber.virk.dk/79790862/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzcwLzRhLzUxL2MxYzEtNDAwNC1hYmY1LTM5ZjdhNGU4NDZhMw.xhtml,http://regnskaber.virk.dk/79790862/ZG9rdW1lbnRsYWdlcjovLzAzLzhlL2VmLzQ1LzgyL2IwNDAtNDkyZC1hNDUwLWU2ZTgwYjhiZDE4NA.pdf,http://regnskaber.virk.dk/79790862/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzIyLzc4LzUyLzU0YjMtNDY5Yy1iMjc3LTliZGMyZGNhOGNhMA.xml,true,DragÃ¸r,2791.0,5.0,Chl Hansensvej,2750 Ballerup,Egebjergvej 47 A,Regnskabsklasse B,2017-05-01,2017-05-01,,,26809797.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jens Christian Dahl,Jens Christian Dahl,LÃ¦gerns Pensions Bank,HOLDINGSELSKABET JENS CHR. DAHL ApS,Henrik Kjeldsen,,,DragÃ¸r,2015-01-01,2015-12-31,89617.0,,,2016-12-31,2016-01-01,,false,false,Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23805766,indberetninger-20180424,2.59278,26809797,,2018-03-27T19:42:31.944Z,2017-05-03T19:22:43.907Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-12-MJ,2017-05-03T19:22:44.247Z,,,,,,,,,,,,,,,,,,,,,,,
26809797,2015-12-31,2015-12-31,c8,http://regnskaber.virk.dk/79790862/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzcwLzRhLzUxL2MxYzEtNDAwNC1hYmY1LTM5ZjdhNGU4NDZhMw.xhtml,http://regnskaber.virk.dk/79790862/ZG9rdW1lbnRsYWdlcjovLzAzLzhlL2VmLzQ1LzgyL2IwNDAtNDkyZC1hNDUwLWU2ZTgwYjhiZDE4NA.pdf,http://regnskaber.virk.dk/79790862/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzIyLzc4LzUyLzU0YjMtNDY5Yy1iMjc3LTliZGMyZGNhOGNhMA.xml,true,DragÃ¸r,2791.0,5.0,Chl Hansensvej,2750 Ballerup,Egebjergvej 47 A,Regnskabsklasse B,2017-05-01,2017-05-01,,,26809797.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jens Christian Dahl,Jens Christian Dahl,LÃ¦gerns Pensions Bank,HOLDINGSELSKABET JENS CHR. DAHL ApS,Henrik Kjeldsen,,,DragÃ¸r,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23805766,indberetninger-20180424,2.59278,26809797,,2018-03-27T19:42:31.944Z,2017-05-03T19:22:43.907Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-12-MJ,2017-05-03T19:22:44.247Z,10388101.0,194702.0,125000.0,10100134.0,10133545.0,10388101.0,254556.0,287967.0,287967.0,287967.0,5524049.0,25.0,4340793.0,101200.0,9907345.0,5524049.0,254556.0,251531.0,4381383.0,0.0,40590.0,3000.0,
26809797,2016-01-01,2016-01-01,c10,http://regnskaber.virk.dk/79790862/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzcwLzRhLzUxL2MxYzEtNDAwNC1hYmY1LTM5ZjdhNGU4NDZhMw.xhtml,http://regnskaber.virk.dk/79790862/ZG9rdW1lbnRsYWdlcjovLzAzLzhlL2VmLzQ1LzgyL2IwNDAtNDkyZC1hNDUwLWU2ZTgwYjhiZDE4NA.pdf,http://regnskaber.virk.dk/79790862/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzIyLzc4LzUyLzU0YjMtNDY5Yy1iMjc3LTliZGMyZGNhOGNhMA.xml,true,DragÃ¸r,2791.0,5.0,Chl Hansensvej,2750 Ballerup,Egebjergvej 47 A,Regnskabsklasse B,2017-05-01,2017-05-01,,,26809797.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jens Christian Dahl,Jens Christian Dahl,LÃ¦gerns Pensions Bank,HOLDINGSELSKABET JENS CHR. DAHL ApS,Henrik Kjeldsen,,,DragÃ¸r,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23805766,indberetninger-20180424,2.59278,26809797,,2018-03-27T19:42:31.944Z,2017-05-03T19:22:43.907Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-12-MJ,2017-05-03T19:22:44.247Z,,,,,9907345.0,,,,,,,,,,,,,,,,,,
26809797,2016-01-01,2016-01-01,c11,http://regnskaber.virk.dk/79790862/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzcwLzRhLzUxL2MxYzEtNDAwNC1hYmY1LTM5ZjdhNGU4NDZhMw.xhtml,http://regnskaber.virk.dk/79790862/ZG9rdW1lbnRsYWdlcjovLzAzLzhlL2VmLzQ1LzgyL2IwNDAtNDkyZC1hNDUwLWU2ZTgwYjhiZDE4NA.pdf,http://regnskaber.virk.dk/79790862/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzIyLzc4LzUyLzU0YjMtNDY5Yy1iMjc3LTliZGMyZGNhOGNhMA.xml,true,DragÃ¸r,2791.0,5.0,Chl Hansensvej,2750 Ballerup,Egebjergvej 47 A,Regnskabsklasse B,2017-05-01,2017-05-01,,,26809797.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jens Christian Dahl,Jens Christian Dahl,LÃ¦gerns Pensions Bank,HOLDINGSELSKABET JENS CHR. DAHL ApS,Henrik Kjeldsen,,,DragÃ¸r,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23805766,indberetninger-20180424,2.59278,26809797,,2018-03-27T19:42:31.944Z,2017-05-03T19:22:43.907Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-12-MJ,2017-05-03T19:22:44.247Z,,,,,101200.0,,,,,,,,,,,,,,,,,,
26809797,2016-01-01,2016-01-01,c12,http://regnskaber.virk.dk/79790862/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzcwLzRhLzUxL2MxYzEtNDAwNC1hYmY1LTM5ZjdhNGU4NDZhMw.xhtml,http://regnskaber.virk.dk/79790862/ZG9rdW1lbnRsYWdlcjovLzAzLzhlL2VmLzQ1LzgyL2IwNDAtNDkyZC1hNDUwLWU2ZTgwYjhiZDE4NA.pdf,http://regnskaber.virk.dk/79790862/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzIyLzc4LzUyLzU0YjMtNDY5Yy1iMjc3LTliZGMyZGNhOGNhMA.xml,true,DragÃ¸r,2791.0,5.0,Chl Hansensvej,2750 Ballerup,Egebjergvej 47 A,Regnskabsklasse B,2017-05-01,2017-05-01,,,26809797.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jens Christian Dahl,Jens Christian Dahl,LÃ¦gerns Pensions Bank,HOLDINGSELSKABET JENS CHR. DAHL ApS,Henrik Kjeldsen,,,DragÃ¸r,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23805766,indberetninger-20180424,2.59278,26809797,,2018-03-27T19:42:31.944Z,2017-05-03T19:22:43.907Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-12-MJ,2017-05-03T19:22:44.247Z,,,,,10133545.0,,,,,,,,,,,,,,,,,,
26809797,2016-01-01,2016-01-01,c9,http://regnskaber.virk.dk/79790862/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzcwLzRhLzUxL2MxYzEtNDAwNC1hYmY1LTM5ZjdhNGU4NDZhMw.xhtml,http://regnskaber.virk.dk/79790862/ZG9rdW1lbnRsYWdlcjovLzAzLzhlL2VmLzQ1LzgyL2IwNDAtNDkyZC1hNDUwLWU2ZTgwYjhiZDE4NA.pdf,http://regnskaber.virk.dk/79790862/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzIyLzc4LzUyLzU0YjMtNDY5Yy1iMjc3LTliZGMyZGNhOGNhMA.xml,true,DragÃ¸r,2791.0,5.0,Chl Hansensvej,2750 Ballerup,Egebjergvej 47 A,Regnskabsklasse B,2017-05-01,2017-05-01,,,26809797.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jens Christian Dahl,Jens Christian Dahl,LÃ¦gerns Pensions Bank,HOLDINGSELSKABET JENS CHR. DAHL ApS,Henrik Kjeldsen,,,DragÃ¸r,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23805766,indberetninger-20180424,2.59278,26809797,,2018-03-27T19:42:31.944Z,2017-05-03T19:22:43.907Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-12-MJ,2017-05-03T19:22:44.247Z,,,,,125000.0,,,,,,,,,,,,,,,,,,
26809797,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/79790862/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzcwLzRhLzUxL2MxYzEtNDAwNC1hYmY1LTM5ZjdhNGU4NDZhMw.xhtml,http://regnskaber.virk.dk/79790862/ZG9rdW1lbnRsYWdlcjovLzAzLzhlL2VmLzQ1LzgyL2IwNDAtNDkyZC1hNDUwLWU2ZTgwYjhiZDE4NA.pdf,http://regnskaber.virk.dk/79790862/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzIyLzc4LzUyLzU0YjMtNDY5Yy1iMjc3LTliZGMyZGNhOGNhMA.xml,true,DragÃ¸r,2791.0,5.0,Chl Hansensvej,2750 Ballerup,Egebjergvej 47 A,Regnskabsklasse B,2017-05-01,2017-05-01,9480.0,-26757.0,26809797.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jens Christian Dahl,Jens Christian Dahl,LÃ¦gerns Pensions Bank,HOLDINGSELSKABET JENS CHR. DAHL ApS,Henrik Kjeldsen,26757.0,563697.0,DragÃ¸r,2015-01-01,2015-12-31,410828.0,527460.0,-26757.0,2016-12-31,2016-01-01,0.0,false,false,Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,116632.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23805766,indberetninger-20180424,2.59278,26809797,,2018-03-27T19:42:31.944Z,2017-05-03T19:22:43.907Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-12-MJ,2017-05-03T19:22:44.247Z,,,,,,,,,,,,,,,,,,,,,,,101200.0
26809797,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/79790862/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzcwLzRhLzUxL2MxYzEtNDAwNC1hYmY1LTM5ZjdhNGU4NDZhMw.xhtml,http://regnskaber.virk.dk/79790862/ZG9rdW1lbnRsYWdlcjovLzAzLzhlL2VmLzQ1LzgyL2IwNDAtNDkyZC1hNDUwLWU2ZTgwYjhiZDE4NA.pdf,http://regnskaber.virk.dk/79790862/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzIyLzc4LzUyLzU0YjMtNDY5Yy1iMjc3LTliZGMyZGNhOGNhMA.xml,true,DragÃ¸r,2791.0,5.0,Chl Hansensvej,2750 Ballerup,Egebjergvej 47 A,Regnskabsklasse B,2017-05-01,2017-05-01,,,26809797.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jens Christian Dahl,Jens Christian Dahl,LÃ¦gerns Pensions Bank,HOLDINGSELSKABET JENS CHR. DAHL ApS,Henrik Kjeldsen,,,DragÃ¸r,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23805766,indberetninger-20180424,2.59278,26809797,,2018-03-27T19:42:31.944Z,2017-05-03T19:22:43.907Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-12-MJ,2017-05-03T19:22:44.247Z,,,,,,,,,,,,,,,,,,,,,,,
