entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,ExtraordinaryProfitLossBeforeTax,FinanceExpensesArisingFromGroupEnterprises,GrossResult,IdentificationNumberCvrOfReportingEntity,IncomeFromInvestmentsInGroupEnterprises,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherExternalExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,RestOfOtherFinanceExpenses,TaxExpense,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables
26809797,2013-01-01,2013-12-31,c2,http://regnskaber.virk.dk/79790862/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzFiL2U5LzFjLzNhNmUtNDhjZS04NzAxLWIxZTkxZjk2ZWQxZg.xhtml,http://regnskaber.virk.dk/79790862/ZG9rdW1lbnRsYWdlcjovLzAzLzYyL2Y0LzQ1L2ZkL2Y4ZjEtNDk2MC1iYjUwLWZhYTQzY2QxNjFmNw.pdf,http://regnskaber.virk.dk/79790862/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2ZiLzZiL2RkLzgxODktNDE5NS1hNzEzLWRjZDFjYjg5MmFiZQ.xml,DragÃ¸r,2791.0,5.0,Chl Hansensvej,2750 Ballerup,Egebjergvej 47 A,Regnskabsklasse B,2015-07-03,2015-07-03,313959.0,99.0,-123287.0,26809797.0,-71906.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jens Christian Dahl,Jens Christian Dahl,HOLDINGSELSKABET JENS CHR. DAHL ApS,Henrik Kjeldsen,51381.0,494122.0,DragÃ¸r,2013-01-01,2013-12-31,217243.0,313959.0,-123287.0,2014-12-31,2014-01-01,56777.0,96716.0,DirektÃ¸r,Ingen bistand,urn:ofk:oid:5651179,indberetninger-20180424,2.5949402000000004,26809797.0,,2018-03-30T09:20:32.694Z,2015-07-04T04:28:08.908Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-71-TP,2015-07-04T04:28:08.941Z,,,,,,,,,,,,,,,,,,,,,,,,
26809797,2013-01-01,2013-12-31,c4,http://regnskaber.virk.dk/79790862/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzFiL2U5LzFjLzNhNmUtNDhjZS04NzAxLWIxZTkxZjk2ZWQxZg.xhtml,http://regnskaber.virk.dk/79790862/ZG9rdW1lbnRsYWdlcjovLzAzLzYyL2Y0LzQ1L2ZkL2Y4ZjEtNDk2MC1iYjUwLWZhYTQzY2QxNjFmNw.pdf,http://regnskaber.virk.dk/79790862/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2ZiLzZiL2RkLzgxODktNDE5NS1hNzEzLWRjZDFjYjg5MmFiZQ.xml,DragÃ¸r,2791.0,5.0,Chl Hansensvej,2750 Ballerup,Egebjergvej 47 A,Regnskabsklasse B,2015-07-03,2015-07-03,,,,26809797.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jens Christian Dahl,Jens Christian Dahl,HOLDINGSELSKABET JENS CHR. DAHL ApS,Henrik Kjeldsen,,,DragÃ¸r,2013-01-01,2013-12-31,98400.0,,,2014-12-31,2014-01-01,,,DirektÃ¸r,Ingen bistand,urn:ofk:oid:5651179,indberetninger-20180424,2.5949402000000004,26809797.0,,2018-03-30T09:20:32.694Z,2015-07-04T04:28:08.908Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-71-TP,2015-07-04T04:28:08.941Z,,,,,,,,,,,,,,,,,,,,,,,,
26809797,2013-01-01,2013-12-31,c6,http://regnskaber.virk.dk/79790862/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzFiL2U5LzFjLzNhNmUtNDhjZS04NzAxLWIxZTkxZjk2ZWQxZg.xhtml,http://regnskaber.virk.dk/79790862/ZG9rdW1lbnRsYWdlcjovLzAzLzYyL2Y0LzQ1L2ZkL2Y4ZjEtNDk2MC1iYjUwLWZhYTQzY2QxNjFmNw.pdf,http://regnskaber.virk.dk/79790862/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2ZiLzZiL2RkLzgxODktNDE5NS1hNzEzLWRjZDFjYjg5MmFiZQ.xml,DragÃ¸r,2791.0,5.0,Chl Hansensvej,2750 Ballerup,Egebjergvej 47 A,Regnskabsklasse B,2015-07-03,2015-07-03,,,,26809797.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jens Christian Dahl,Jens Christian Dahl,HOLDINGSELSKABET JENS CHR. DAHL ApS,Henrik Kjeldsen,,,DragÃ¸r,2013-01-01,2013-12-31,-71906.0,,,2014-12-31,2014-01-01,,,DirektÃ¸r,Ingen bistand,urn:ofk:oid:5651179,indberetninger-20180424,2.5949402000000004,26809797.0,,2018-03-30T09:20:32.694Z,2015-07-04T04:28:08.908Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-71-TP,2015-07-04T04:28:08.941Z,,,,,,,,,,,,,,,,,,,,,,,,
26809797,2013-01-01,2013-12-31,c8,http://regnskaber.virk.dk/79790862/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzFiL2U5LzFjLzNhNmUtNDhjZS04NzAxLWIxZTkxZjk2ZWQxZg.xhtml,http://regnskaber.virk.dk/79790862/ZG9rdW1lbnRsYWdlcjovLzAzLzYyL2Y0LzQ1L2ZkL2Y4ZjEtNDk2MC1iYjUwLWZhYTQzY2QxNjFmNw.pdf,http://regnskaber.virk.dk/79790862/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2ZiLzZiL2RkLzgxODktNDE5NS1hNzEzLWRjZDFjYjg5MmFiZQ.xml,DragÃ¸r,2791.0,5.0,Chl Hansensvej,2750 Ballerup,Egebjergvej 47 A,Regnskabsklasse B,2015-07-03,2015-07-03,,,,26809797.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jens Christian Dahl,Jens Christian Dahl,HOLDINGSELSKABET JENS CHR. DAHL ApS,Henrik Kjeldsen,,,DragÃ¸r,2013-01-01,2013-12-31,190749.0,,,2014-12-31,2014-01-01,,,DirektÃ¸r,Ingen bistand,urn:ofk:oid:5651179,indberetninger-20180424,2.5949402000000004,26809797.0,,2018-03-30T09:20:32.694Z,2015-07-04T04:28:08.908Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-71-TP,2015-07-04T04:28:08.941Z,,,,,,,,,,,,,,,,,,,,,,,,
26809797,2013-12-31,2013-12-31,c10,http://regnskaber.virk.dk/79790862/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzFiL2U5LzFjLzNhNmUtNDhjZS04NzAxLWIxZTkxZjk2ZWQxZg.xhtml,http://regnskaber.virk.dk/79790862/ZG9rdW1lbnRsYWdlcjovLzAzLzYyL2Y0LzQ1L2ZkL2Y4ZjEtNDk2MC1iYjUwLWZhYTQzY2QxNjFmNw.pdf,http://regnskaber.virk.dk/79790862/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2ZiLzZiL2RkLzgxODktNDE5NS1hNzEzLWRjZDFjYjg5MmFiZQ.xml,DragÃ¸r,2791.0,5.0,Chl Hansensvej,2750 Ballerup,Egebjergvej 47 A,Regnskabsklasse B,2015-07-03,2015-07-03,,,,26809797.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jens Christian Dahl,Jens Christian Dahl,HOLDINGSELSKABET JENS CHR. DAHL ApS,Henrik Kjeldsen,,,DragÃ¸r,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,,,DirektÃ¸r,Ingen bistand,urn:ofk:oid:5651179,indberetninger-20180424,2.5949402000000004,26809797.0,,2018-03-30T09:20:32.694Z,2015-07-04T04:28:08.908Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-71-TP,2015-07-04T04:28:08.941Z,9916327.0,772312.0,125000.0,9568445.0,9499003.0,9916327.0,417324.0,347882.0,347882.0,347882.0,7195592.0,159325.0,100541.0,98400.0,0.0,9275603.0,7195592.0,417324.0,238781.0,1600541.0,1500000.0,6718.0,0.0,12500.0
26809797,2014-01-01,2014-12-31,c0,http://regnskaber.virk.dk/79790862/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzFiL2U5LzFjLzNhNmUtNDhjZS04NzAxLWIxZTkxZjk2ZWQxZg.xhtml,http://regnskaber.virk.dk/79790862/ZG9rdW1lbnRsYWdlcjovLzAzLzYyL2Y0LzQ1L2ZkL2Y4ZjEtNDk2MC1iYjUwLWZhYTQzY2QxNjFmNw.pdf,http://regnskaber.virk.dk/79790862/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2ZiLzZiL2RkLzgxODktNDE5NS1hNzEzLWRjZDFjYjg5MmFiZQ.xml,DragÃ¸r,2791.0,5.0,Chl Hansensvej,2750 Ballerup,Egebjergvej 47 A,Regnskabsklasse B,2015-07-03,2015-07-03,695659.0,0.0,-4836.0,26809797.0,24150.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jens Christian Dahl,Jens Christian Dahl,HOLDINGSELSKABET JENS CHR. DAHL ApS,Henrik Kjeldsen,28986.0,701336.0,DragÃ¸r,2013-01-01,2013-12-31,641924.0,695659.0,-4836.0,2014-12-31,2014-01-01,841.0,53735.0,DirektÃ¸r,Ingen bistand,urn:ofk:oid:5651179,indberetninger-20180424,2.5949402000000004,26809797.0,,2018-03-30T09:20:32.694Z,2015-07-04T04:28:08.908Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-71-TP,2015-07-04T04:28:08.941Z,,,,,,,,,,,,,,,,,,,,,,,,
26809797,2014-01-01,2014-12-31,c1,http://regnskaber.virk.dk/79790862/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzFiL2U5LzFjLzNhNmUtNDhjZS04NzAxLWIxZTkxZjk2ZWQxZg.xhtml,http://regnskaber.virk.dk/79790862/ZG9rdW1lbnRsYWdlcjovLzAzLzYyL2Y0LzQ1L2ZkL2Y4ZjEtNDk2MC1iYjUwLWZhYTQzY2QxNjFmNw.pdf,http://regnskaber.virk.dk/79790862/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2ZiLzZiL2RkLzgxODktNDE5NS1hNzEzLWRjZDFjYjg5MmFiZQ.xml,DragÃ¸r,2791.0,5.0,Chl Hansensvej,2750 Ballerup,Egebjergvej 47 A,Regnskabsklasse B,2015-07-03,2015-07-03,,,,26809797.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jens Christian Dahl,Jens Christian Dahl,HOLDINGSELSKABET JENS CHR. DAHL ApS,Henrik Kjeldsen,,,DragÃ¸r,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,,,DirektÃ¸r,Ingen bistand,urn:ofk:oid:5651179,indberetninger-20180424,2.5949402000000004,26809797.0,,2018-03-30T09:20:32.694Z,2015-07-04T04:28:08.908Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-71-TP,2015-07-04T04:28:08.941Z,,,,,,,,,,,,,,,,,,,,,,,,
26809797,2014-01-01,2014-12-31,c3,http://regnskaber.virk.dk/79790862/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzFiL2U5LzFjLzNhNmUtNDhjZS04NzAxLWIxZTkxZjk2ZWQxZg.xhtml,http://regnskaber.virk.dk/79790862/ZG9rdW1lbnRsYWdlcjovLzAzLzYyL2Y0LzQ1L2ZkL2Y4ZjEtNDk2MC1iYjUwLWZhYTQzY2QxNjFmNw.pdf,http://regnskaber.virk.dk/79790862/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2ZiLzZiL2RkLzgxODktNDE5NS1hNzEzLWRjZDFjYjg5MmFiZQ.xml,DragÃ¸r,2791.0,5.0,Chl Hansensvej,2750 Ballerup,Egebjergvej 47 A,Regnskabsklasse B,2015-07-03,2015-07-03,,,,26809797.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jens Christian Dahl,Jens Christian Dahl,HOLDINGSELSKABET JENS CHR. DAHL ApS,Henrik Kjeldsen,,,DragÃ¸r,2013-01-01,2013-12-31,99800.0,,,2014-12-31,2014-01-01,,,DirektÃ¸r,Ingen bistand,urn:ofk:oid:5651179,indberetninger-20180424,2.5949402000000004,26809797.0,,2018-03-30T09:20:32.694Z,2015-07-04T04:28:08.908Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-71-TP,2015-07-04T04:28:08.941Z,,,,,,,,,,,,,,,,,,,,,,,,
26809797,2014-01-01,2014-12-31,c5,http://regnskaber.virk.dk/79790862/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzFiL2U5LzFjLzNhNmUtNDhjZS04NzAxLWIxZTkxZjk2ZWQxZg.xhtml,http://regnskaber.virk.dk/79790862/ZG9rdW1lbnRsYWdlcjovLzAzLzYyL2Y0LzQ1L2ZkL2Y4ZjEtNDk2MC1iYjUwLWZhYTQzY2QxNjFmNw.pdf,http://regnskaber.virk.dk/79790862/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2ZiLzZiL2RkLzgxODktNDE5NS1hNzEzLWRjZDFjYjg5MmFiZQ.xml,DragÃ¸r,2791.0,5.0,Chl Hansensvej,2750 Ballerup,Egebjergvej 47 A,Regnskabsklasse B,2015-07-03,2015-07-03,,,,26809797.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jens Christian Dahl,Jens Christian Dahl,HOLDINGSELSKABET JENS CHR. DAHL ApS,Henrik Kjeldsen,,,DragÃ¸r,2013-01-01,2013-12-31,24150.0,,,2014-12-31,2014-01-01,,,DirektÃ¸r,Ingen bistand,urn:ofk:oid:5651179,indberetninger-20180424,2.5949402000000004,26809797.0,,2018-03-30T09:20:32.694Z,2015-07-04T04:28:08.908Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-71-TP,2015-07-04T04:28:08.941Z,,,,,,,,,,,,,,,,,,,,,,,,
26809797,2014-01-01,2014-12-31,c7,http://regnskaber.virk.dk/79790862/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzFiL2U5LzFjLzNhNmUtNDhjZS04NzAxLWIxZTkxZjk2ZWQxZg.xhtml,http://regnskaber.virk.dk/79790862/ZG9rdW1lbnRsYWdlcjovLzAzLzYyL2Y0LzQ1L2ZkL2Y4ZjEtNDk2MC1iYjUwLWZhYTQzY2QxNjFmNw.pdf,http://regnskaber.virk.dk/79790862/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2ZiLzZiL2RkLzgxODktNDE5NS1hNzEzLWRjZDFjYjg5MmFiZQ.xml,DragÃ¸r,2791.0,5.0,Chl Hansensvej,2750 Ballerup,Egebjergvej 47 A,Regnskabsklasse B,2015-07-03,2015-07-03,,,,26809797.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jens Christian Dahl,Jens Christian Dahl,HOLDINGSELSKABET JENS CHR. DAHL ApS,Henrik Kjeldsen,,,DragÃ¸r,2013-01-01,2013-12-31,517974.0,,,2014-12-31,2014-01-01,,,DirektÃ¸r,Ingen bistand,urn:ofk:oid:5651179,indberetninger-20180424,2.5949402000000004,26809797.0,,2018-03-30T09:20:32.694Z,2015-07-04T04:28:08.908Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-71-TP,2015-07-04T04:28:08.941Z,,,,,,,,,,,,,,,,,,,,,,,,
