entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DividendIncomeRelatedToInvestments,DividendPaid,ExternalExpenses,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationsOfInvestmentsOfTheYear,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermPayables,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermTaxPayables,ShorttermTaxReceivables,AccumulatedRevaluationsOfInvestments,InvestmentsGross,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,NameOfAuditFirm,TypeOfAuditorAssistance
29927960,2015-10-01,2016-09-30,c174,,http://regnskaber.virk.dk/06972992/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlL2YyL2QyLzYxLzViMWItNDRkYy1iNjRjLTdiZTA5NTAzZTQzMQ.pdf,http://regnskaber.virk.dk/06972992/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzAyL2ZkL2I3LzFmMDItNGE5Ny1hYThkLTRlZmQzNmQxMTllNA.xml,true,SÃ¦by,9300.0,25.0,SÃ¦bygÃ¥rdvej,Frederikshavn,9900.0,4-8,Jernbanegade,9900 Frederikshavn,Fiskerihavnsgade 41,DK-9300 SÃ¦by,SÃ¦bygÃ¥rdvej 25,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",0.0,2018-01-16,2006-09-29,2018-02-06,Statsautoriseret revisor,-750000.0,-700000.0,13674.0,20222670.0,29927960.0,20222670.0,mne19688,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Studsgaard 3 ApS.,2158144.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Kallehauge,Hans Henrik Studsgaard,Hans Henrik Studsgaard,Nordjyske Bank,Studsgaard 3 ApS,BDO Statsautoriseret revisionsaktieselskab,48.0,91358.0,Frederikshavn,2015-10-01,2016-09-30,2235780.0,2235780.0,2144470.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2017-09-30,2016-10-01,2221512.0,true,2018-01-16,SÃ¦by,0.0,urn:ofk:oid:25035417,indberetninger-20180424,2.5097403999999996,29927960.0,,2018-04-03T19:19:10.495Z,2018-02-08T07:03:55.513Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AD-19-PR,2018-02-08T07:03:55.671Z,,,,,,,,,,,,,,,,,,,,,,,,,
29927960,2015-10-01,2016-09-30,c177,,http://regnskaber.virk.dk/06972992/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlL2YyL2QyLzYxLzViMWItNDRkYy1iNjRjLTdiZTA5NTAzZTQzMQ.pdf,http://regnskaber.virk.dk/06972992/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzAyL2ZkL2I3LzFmMDItNGE5Ny1hYThkLTRlZmQzNmQxMTllNA.xml,true,SÃ¦by,9300.0,25.0,SÃ¦bygÃ¥rdvej,Frederikshavn,9900.0,4-8,Jernbanegade,9900 Frederikshavn,Fiskerihavnsgade 41,DK-9300 SÃ¦by,SÃ¦bygÃ¥rdvej 25,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",,2018-01-16,2006-09-29,2018-02-06,Statsautoriseret revisor,-750000.0,-700000.0,,20222670.0,29927960.0,20222670.0,mne19688,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Studsgaard 3 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Kallehauge,Hans Henrik Studsgaard,Hans Henrik Studsgaard,Nordjyske Bank,Studsgaard 3 ApS,BDO Statsautoriseret revisionsaktieselskab,,,Frederikshavn,2015-10-01,2016-09-30,700000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2017-09-30,2016-10-01,2221512.0,true,2018-01-16,SÃ¦by,,urn:ofk:oid:25035417,indberetninger-20180424,2.5097403999999996,29927960.0,,2018-04-03T19:19:10.495Z,2018-02-08T07:03:55.513Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AD-19-PR,2018-02-08T07:03:55.671Z,,,,,,,,,,,,,,,,,,,,,,,,,
29927960,2015-10-01,2016-09-30,c185,,http://regnskaber.virk.dk/06972992/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlL2YyL2QyLzYxLzViMWItNDRkYy1iNjRjLTdiZTA5NTAzZTQzMQ.pdf,http://regnskaber.virk.dk/06972992/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzAyL2ZkL2I3LzFmMDItNGE5Ny1hYThkLTRlZmQzNmQxMTllNA.xml,true,SÃ¦by,9300.0,25.0,SÃ¦bygÃ¥rdvej,Frederikshavn,9900.0,4-8,Jernbanegade,9900 Frederikshavn,Fiskerihavnsgade 41,DK-9300 SÃ¦by,SÃ¦bygÃ¥rdvej 25,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",,2018-01-16,2006-09-29,2018-02-06,Statsautoriseret revisor,-750000.0,-700000.0,,20222670.0,29927960.0,20222670.0,mne19688,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Studsgaard 3 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Kallehauge,Hans Henrik Studsgaard,Hans Henrik Studsgaard,Nordjyske Bank,Studsgaard 3 ApS,BDO Statsautoriseret revisionsaktieselskab,,,Frederikshavn,2015-10-01,2016-09-30,1658144.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2017-09-30,2016-10-01,2221512.0,true,2018-01-16,SÃ¦by,,urn:ofk:oid:25035417,indberetninger-20180424,2.5097403999999996,29927960.0,,2018-04-03T19:19:10.495Z,2018-02-08T07:03:55.513Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AD-19-PR,2018-02-08T07:03:55.671Z,,,,,,,,,,,,,,,,,,,,,,,,,
29927960,2015-10-01,2016-09-30,c195,,http://regnskaber.virk.dk/06972992/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlL2YyL2QyLzYxLzViMWItNDRkYy1iNjRjLTdiZTA5NTAzZTQzMQ.pdf,http://regnskaber.virk.dk/06972992/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzAyL2ZkL2I3LzFmMDItNGE5Ny1hYThkLTRlZmQzNmQxMTllNA.xml,true,SÃ¦by,9300.0,25.0,SÃ¦bygÃ¥rdvej,Frederikshavn,9900.0,4-8,Jernbanegade,9900 Frederikshavn,Fiskerihavnsgade 41,DK-9300 SÃ¦by,SÃ¦bygÃ¥rdvej 25,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",,2018-01-16,2006-09-29,2018-02-06,Statsautoriseret revisor,-750000.0,-700000.0,,20222670.0,29927960.0,20222670.0,mne19688,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Studsgaard 3 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Kallehauge,Hans Henrik Studsgaard,Hans Henrik Studsgaard,Nordjyske Bank,Studsgaard 3 ApS,BDO Statsautoriseret revisionsaktieselskab,,,Frederikshavn,2015-10-01,2016-09-30,-122364.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2017-09-30,2016-10-01,2221512.0,true,2018-01-16,SÃ¦by,,urn:ofk:oid:25035417,indberetninger-20180424,2.5097403999999996,29927960.0,,2018-04-03T19:19:10.495Z,2018-02-08T07:03:55.513Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AD-19-PR,2018-02-08T07:03:55.671Z,,,,,,,,,,,,,,,,,,,,,,,,,
29927960,2016-09-30,2016-09-30,c172,,http://regnskaber.virk.dk/06972992/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlL2YyL2QyLzYxLzViMWItNDRkYy1iNjRjLTdiZTA5NTAzZTQzMQ.pdf,http://regnskaber.virk.dk/06972992/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzAyL2ZkL2I3LzFmMDItNGE5Ny1hYThkLTRlZmQzNmQxMTllNA.xml,true,SÃ¦by,9300.0,25.0,SÃ¦bygÃ¥rdvej,Frederikshavn,9900.0,4-8,Jernbanegade,9900 Frederikshavn,Fiskerihavnsgade 41,DK-9300 SÃ¦by,SÃ¦bygÃ¥rdvej 25,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",,2018-01-16,2006-09-29,2018-02-06,Statsautoriseret revisor,-750000.0,-700000.0,,20222670.0,29927960.0,20222670.0,mne19688,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Studsgaard 3 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Kallehauge,Hans Henrik Studsgaard,Hans Henrik Studsgaard,Nordjyske Bank,Studsgaard 3 ApS,BDO Statsautoriseret revisionsaktieselskab,,,Frederikshavn,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2017-09-30,2016-10-01,2221512.0,true,2018-01-16,SÃ¦by,,urn:ofk:oid:25035417,indberetninger-20180424,2.5097403999999996,29927960.0,,2018-04-03T19:19:10.495Z,2018-02-08T07:03:55.513Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AD-19-PR,2018-02-08T07:03:55.671Z,9060570.0,139447.0,125000.0,9045772.0,9060570.0,14798.0,6804391.0,6804391.0,6804391.0,2093034.0,14798.0,700000.0,6104391.0,2116381.0,2093034.0,14798.0,23698.0,5921.0,0.0,17777.0,,,,,
29927960,2016-10-01,2016-10-01,c226,,http://regnskaber.virk.dk/06972992/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlL2YyL2QyLzYxLzViMWItNDRkYy1iNjRjLTdiZTA5NTAzZTQzMQ.pdf,http://regnskaber.virk.dk/06972992/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzAyL2ZkL2I3LzFmMDItNGE5Ny1hYThkLTRlZmQzNmQxMTllNA.xml,true,SÃ¦by,9300.0,25.0,SÃ¦bygÃ¥rdvej,Frederikshavn,9900.0,4-8,Jernbanegade,9900 Frederikshavn,Fiskerihavnsgade 41,DK-9300 SÃ¦by,SÃ¦bygÃ¥rdvej 25,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",,2018-01-16,2006-09-29,2018-02-06,Statsautoriseret revisor,-750000.0,-700000.0,,20222670.0,29927960.0,20222670.0,mne19688,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Studsgaard 3 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Kallehauge,Hans Henrik Studsgaard,Hans Henrik Studsgaard,Nordjyske Bank,Studsgaard 3 ApS,BDO Statsautoriseret revisionsaktieselskab,,,Frederikshavn,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2017-09-30,2016-10-01,2221512.0,true,2018-01-16,SÃ¦by,,urn:ofk:oid:25035417,indberetninger-20180424,2.5097403999999996,29927960.0,,2018-04-03T19:19:10.495Z,2018-02-08T07:03:55.513Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AD-19-PR,2018-02-08T07:03:55.671Z,,,,125000.0,,,,,,,,,,,,,,,,,,,,,
29927960,2016-10-01,2016-10-01,c235,,http://regnskaber.virk.dk/06972992/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlL2YyL2QyLzYxLzViMWItNDRkYy1iNjRjLTdiZTA5NTAzZTQzMQ.pdf,http://regnskaber.virk.dk/06972992/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzAyL2ZkL2I3LzFmMDItNGE5Ny1hYThkLTRlZmQzNmQxMTllNA.xml,true,SÃ¦by,9300.0,25.0,SÃ¦bygÃ¥rdvej,Frederikshavn,9900.0,4-8,Jernbanegade,9900 Frederikshavn,Fiskerihavnsgade 41,DK-9300 SÃ¦by,SÃ¦bygÃ¥rdvej 25,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",,2018-01-16,2006-09-29,2018-02-06,Statsautoriseret revisor,-750000.0,-700000.0,,20222670.0,29927960.0,20222670.0,mne19688,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Studsgaard 3 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Kallehauge,Hans Henrik Studsgaard,Hans Henrik Studsgaard,Nordjyske Bank,Studsgaard 3 ApS,BDO Statsautoriseret revisionsaktieselskab,,,Frederikshavn,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2017-09-30,2016-10-01,2221512.0,true,2018-01-16,SÃ¦by,,urn:ofk:oid:25035417,indberetninger-20180424,2.5097403999999996,29927960.0,,2018-04-03T19:19:10.495Z,2018-02-08T07:03:55.513Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AD-19-PR,2018-02-08T07:03:55.671Z,,,,6104391.0,,,,,,,,,,,,,,,,,,,,,
29927960,2016-10-01,2016-10-01,c253,,http://regnskaber.virk.dk/06972992/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlL2YyL2QyLzYxLzViMWItNDRkYy1iNjRjLTdiZTA5NTAzZTQzMQ.pdf,http://regnskaber.virk.dk/06972992/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzAyL2ZkL2I3LzFmMDItNGE5Ny1hYThkLTRlZmQzNmQxMTllNA.xml,true,SÃ¦by,9300.0,25.0,SÃ¦bygÃ¥rdvej,Frederikshavn,9900.0,4-8,Jernbanegade,9900 Frederikshavn,Fiskerihavnsgade 41,DK-9300 SÃ¦by,SÃ¦bygÃ¥rdvej 25,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",,2018-01-16,2006-09-29,2018-02-06,Statsautoriseret revisor,-750000.0,-700000.0,,20222670.0,29927960.0,20222670.0,mne19688,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Studsgaard 3 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Kallehauge,Hans Henrik Studsgaard,Hans Henrik Studsgaard,Nordjyske Bank,Studsgaard 3 ApS,BDO Statsautoriseret revisionsaktieselskab,,,Frederikshavn,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2017-09-30,2016-10-01,2221512.0,true,2018-01-16,SÃ¦by,,urn:ofk:oid:25035417,indberetninger-20180424,2.5097403999999996,29927960.0,,2018-04-03T19:19:10.495Z,2018-02-08T07:03:55.513Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AD-19-PR,2018-02-08T07:03:55.671Z,,,,2116381.0,,,,,,,,,,,,,,,,,,,,,
29927960,2016-10-01,2016-10-01,c257,,http://regnskaber.virk.dk/06972992/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlL2YyL2QyLzYxLzViMWItNDRkYy1iNjRjLTdiZTA5NTAzZTQzMQ.pdf,http://regnskaber.virk.dk/06972992/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzAyL2ZkL2I3LzFmMDItNGE5Ny1hYThkLTRlZmQzNmQxMTllNA.xml,true,SÃ¦by,9300.0,25.0,SÃ¦bygÃ¥rdvej,Frederikshavn,9900.0,4-8,Jernbanegade,9900 Frederikshavn,Fiskerihavnsgade 41,DK-9300 SÃ¦by,SÃ¦bygÃ¥rdvej 25,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",,2018-01-16,2006-09-29,2018-02-06,Statsautoriseret revisor,-750000.0,-700000.0,,20222670.0,29927960.0,20222670.0,mne19688,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Studsgaard 3 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Kallehauge,Hans Henrik Studsgaard,Hans Henrik Studsgaard,Nordjyske Bank,Studsgaard 3 ApS,BDO Statsautoriseret revisionsaktieselskab,,,Frederikshavn,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2017-09-30,2016-10-01,2221512.0,true,2018-01-16,SÃ¦by,,urn:ofk:oid:25035417,indberetninger-20180424,2.5097403999999996,29927960.0,,2018-04-03T19:19:10.495Z,2018-02-08T07:03:55.513Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AD-19-PR,2018-02-08T07:03:55.671Z,,,,700000.0,,,,,,,,,,,,,,,,,,,,,
29927960,2016-10-01,2016-10-01,c567,,http://regnskaber.virk.dk/06972992/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlL2YyL2QyLzYxLzViMWItNDRkYy1iNjRjLTdiZTA5NTAzZTQzMQ.pdf,http://regnskaber.virk.dk/06972992/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzAyL2ZkL2I3LzFmMDItNGE5Ny1hYThkLTRlZmQzNmQxMTllNA.xml,true,SÃ¦by,9300.0,25.0,SÃ¦bygÃ¥rdvej,Frederikshavn,9900.0,4-8,Jernbanegade,9900 Frederikshavn,Fiskerihavnsgade 41,DK-9300 SÃ¦by,SÃ¦bygÃ¥rdvej 25,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",,2018-01-16,2006-09-29,2018-02-06,Statsautoriseret revisor,-750000.0,-700000.0,,20222670.0,29927960.0,20222670.0,mne19688,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Studsgaard 3 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Kallehauge,Hans Henrik Studsgaard,Hans Henrik Studsgaard,Nordjyske Bank,Studsgaard 3 ApS,BDO Statsautoriseret revisionsaktieselskab,,,Frederikshavn,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2017-09-30,2016-10-01,2221512.0,true,2018-01-16,SÃ¦by,,urn:ofk:oid:25035417,indberetninger-20180424,2.5097403999999996,29927960.0,,2018-04-03T19:19:10.495Z,2018-02-08T07:03:55.513Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AD-19-PR,2018-02-08T07:03:55.671Z,,,,,,,,,,,,,,,,,,,,,6104391.0,700000.0,,,
