entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfMortgagesAndCollaterals,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,IdentificationNumberPnrOfAuditFirm,ImpairmentOfFinancialAssets,InformationOnAverageNumberOfEmployees,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DepositsLongtermLiabilitiesOtherThanProvisions,Equity,InvestmentProperty,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermLiabilitiesOtherThanProvisions,LongtermReceivablesFromAssociates,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,SharePremium,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,DividendPaid,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
36977094,2016-01-01,2016-12-31,c4,http://regnskaber.virk.dk/49077963/ZG9rdW1lbnRsYWdlcjovLzAzL2M0L2M0LzIyLzcyLzA1NTAtNDAxOS1hYzdlLWRkZGY5OWZkODg2ZA.xhtml,http://regnskaber.virk.dk/49077963/ZG9rdW1lbnRsYWdlcjovLzAzL2I2L2EyLzRhLzExL2I2NjktNDMwMy05ZDU4LTM1MWZlNDdiYmRhNw.pdf,http://regnskaber.virk.dk/49077963/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzZkL2UzLzI3Lzk1NTAtNGYzYS05OWQ1LTQwNWRlMDI5NzU1MQ.xml,true,Danmark,DK,Risskov,8240.0,3.0,Brunbjergvej,Risskov,8240.0,2.0,Stationsgade,8240 Risskov,Brunbjergvej 3,Til den daglige ledelse i Joanja ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-01-24,2018-06-04,Statsautoriseret Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",925597.0,36977094.0,mne28824,1014531323.0,0.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har i regnskabsÃ¥ret gennemsnitligt vÃ¦ret 1 ansat.</p>","Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Tonny LÃ¸bner,Niels Ulrich Madsen,Niels Ulrich Madsen,Joanja ApS,Thomas Pedersen,189934.0,1316.0,Risskov,2016-01-01,2016-12-31,585421.0,736979.0,2017-12-31,2017-01-01,true,false,2018-01-24,Risskov,"PÃ¥ den ordinÃ¦re generalforsamling blev det vedtaget at viderefÃ¸re fravalget af revision for det kommende regnskabsÃ¥r, idet ledelsen erklÃ¦rer betingelserne for opfyldt.",151558.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25708301,indberetninger-20180424,2.5927877,36977094.0,AWPK6Vco0wkEsASktZTi,2018-06-04T13:08:07.102Z,2018-06-04T13:07:57.415Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AB-75-RT,2018-06-04T13:07:57.750Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36977094,2016-01-01,2016-12-31,c6,http://regnskaber.virk.dk/49077963/ZG9rdW1lbnRsYWdlcjovLzAzL2M0L2M0LzIyLzcyLzA1NTAtNDAxOS1hYzdlLWRkZGY5OWZkODg2ZA.xhtml,http://regnskaber.virk.dk/49077963/ZG9rdW1lbnRsYWdlcjovLzAzL2I2L2EyLzRhLzExL2I2NjktNDMwMy05ZDU4LTM1MWZlNDdiYmRhNw.pdf,http://regnskaber.virk.dk/49077963/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzZkL2UzLzI3Lzk1NTAtNGYzYS05OWQ1LTQwNWRlMDI5NzU1MQ.xml,true,Danmark,DK,Risskov,8240.0,3.0,Brunbjergvej,Risskov,8240.0,2.0,Stationsgade,8240 Risskov,Brunbjergvej 3,Til den daglige ledelse i Joanja ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-01-24,2018-06-04,Statsautoriseret Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,36977094.0,mne28824,1014531323.0,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har i regnskabsÃ¥ret gennemsnitligt vÃ¦ret 1 ansat.</p>","Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Tonny LÃ¸bner,Niels Ulrich Madsen,Niels Ulrich Madsen,Joanja ApS,Thomas Pedersen,,,Risskov,2016-01-01,2016-12-31,100000.0,,2017-12-31,2017-01-01,true,false,2018-01-24,Risskov,"PÃ¥ den ordinÃ¦re generalforsamling blev det vedtaget at viderefÃ¸re fravalget af revision for det kommende regnskabsÃ¥r, idet ledelsen erklÃ¦rer betingelserne for opfyldt.",,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25708301,indberetninger-20180424,2.5927877,36977094.0,AWPK6Vco0wkEsASktZTi,2018-06-04T13:08:07.102Z,2018-06-04T13:07:57.415Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AB-75-RT,2018-06-04T13:07:57.750Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36977094,2016-01-01,2016-12-31,c8,http://regnskaber.virk.dk/49077963/ZG9rdW1lbnRsYWdlcjovLzAzL2M0L2M0LzIyLzcyLzA1NTAtNDAxOS1hYzdlLWRkZGY5OWZkODg2ZA.xhtml,http://regnskaber.virk.dk/49077963/ZG9rdW1lbnRsYWdlcjovLzAzL2I2L2EyLzRhLzExL2I2NjktNDMwMy05ZDU4LTM1MWZlNDdiYmRhNw.pdf,http://regnskaber.virk.dk/49077963/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzZkL2UzLzI3Lzk1NTAtNGYzYS05OWQ1LTQwNWRlMDI5NzU1MQ.xml,true,Danmark,DK,Risskov,8240.0,3.0,Brunbjergvej,Risskov,8240.0,2.0,Stationsgade,8240 Risskov,Brunbjergvej 3,Til den daglige ledelse i Joanja ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-01-24,2018-06-04,Statsautoriseret Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,36977094.0,mne28824,1014531323.0,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har i regnskabsÃ¥ret gennemsnitligt vÃ¦ret 1 ansat.</p>","Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Tonny LÃ¸bner,Niels Ulrich Madsen,Niels Ulrich Madsen,Joanja ApS,Thomas Pedersen,,,Risskov,2016-01-01,2016-12-31,485421.0,,2017-12-31,2017-01-01,true,false,2018-01-24,Risskov,"PÃ¥ den ordinÃ¦re generalforsamling blev det vedtaget at viderefÃ¸re fravalget af revision for det kommende regnskabsÃ¥r, idet ledelsen erklÃ¦rer betingelserne for opfyldt.",,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25708301,indberetninger-20180424,2.5927877,36977094.0,AWPK6Vco0wkEsASktZTi,2018-06-04T13:08:07.102Z,2018-06-04T13:07:57.415Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AB-75-RT,2018-06-04T13:07:57.750Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36977094,2016-12-31,2016-12-31,c10,http://regnskaber.virk.dk/49077963/ZG9rdW1lbnRsYWdlcjovLzAzL2M0L2M0LzIyLzcyLzA1NTAtNDAxOS1hYzdlLWRkZGY5OWZkODg2ZA.xhtml,http://regnskaber.virk.dk/49077963/ZG9rdW1lbnRsYWdlcjovLzAzL2I2L2EyLzRhLzExL2I2NjktNDMwMy05ZDU4LTM1MWZlNDdiYmRhNw.pdf,http://regnskaber.virk.dk/49077963/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzZkL2UzLzI3Lzk1NTAtNGYzYS05OWQ1LTQwNWRlMDI5NzU1MQ.xml,true,Danmark,DK,Risskov,8240.0,3.0,Brunbjergvej,Risskov,8240.0,2.0,Stationsgade,8240 Risskov,Brunbjergvej 3,Til den daglige ledelse i Joanja ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-01-24,2018-06-04,Statsautoriseret Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,36977094.0,mne28824,1014531323.0,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har i regnskabsÃ¥ret gennemsnitligt vÃ¦ret 1 ansat.</p>","Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Tonny LÃ¸bner,Niels Ulrich Madsen,Niels Ulrich Madsen,Joanja ApS,Thomas Pedersen,,,Risskov,2016-01-01,2016-12-31,,,2017-12-31,2017-01-01,true,false,2018-01-24,Risskov,"PÃ¥ den ordinÃ¦re generalforsamling blev det vedtaget at viderefÃ¸re fravalget af revision for det kommende regnskabsÃ¥r, idet ledelsen erklÃ¦rer betingelserne for opfyldt.",,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25708301,indberetninger-20180424,2.5927877,36977094.0,AWPK6Vco0wkEsASktZTi,2018-06-04T13:08:07.102Z,2018-06-04T13:07:57.415Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AB-75-RT,2018-06-04T13:07:57.750Z,25850667.0,1563740.0,120000.0,1565666.0,476559.0,17012613.0,24175000.0,25850667.0,4726646.0,110001.0,1.0,476559.0,110000.0,24285001.0,123397.0,1926.0,24175000.0,100000.0,4111408.0,4111408.0,664724.0,16127889.0,3976540.0,4250087.0,1926.0,150150.0,,,
36977094,2017-01-01,2017-01-01,c11,http://regnskaber.virk.dk/49077963/ZG9rdW1lbnRsYWdlcjovLzAzL2M0L2M0LzIyLzcyLzA1NTAtNDAxOS1hYzdlLWRkZGY5OWZkODg2ZA.xhtml,http://regnskaber.virk.dk/49077963/ZG9rdW1lbnRsYWdlcjovLzAzL2I2L2EyLzRhLzExL2I2NjktNDMwMy05ZDU4LTM1MWZlNDdiYmRhNw.pdf,http://regnskaber.virk.dk/49077963/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzZkL2UzLzI3Lzk1NTAtNGYzYS05OWQ1LTQwNWRlMDI5NzU1MQ.xml,true,Danmark,DK,Risskov,8240.0,3.0,Brunbjergvej,Risskov,8240.0,2.0,Stationsgade,8240 Risskov,Brunbjergvej 3,Til den daglige ledelse i Joanja ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-01-24,2018-06-04,Statsautoriseret Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,36977094.0,mne28824,1014531323.0,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har i regnskabsÃ¥ret gennemsnitligt vÃ¦ret 1 ansat.</p>","Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Tonny LÃ¸bner,Niels Ulrich Madsen,Niels Ulrich Madsen,Joanja ApS,Thomas Pedersen,,,Risskov,2016-01-01,2016-12-31,,,2017-12-31,2017-01-01,true,false,2018-01-24,Risskov,"PÃ¥ den ordinÃ¦re generalforsamling blev det vedtaget at viderefÃ¸re fravalget af revision for det kommende regnskabsÃ¥r, idet ledelsen erklÃ¦rer betingelserne for opfyldt.",,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25708301,indberetninger-20180424,2.5927877,36977094.0,AWPK6Vco0wkEsASktZTi,2018-06-04T13:08:07.102Z,2018-06-04T13:07:57.415Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AB-75-RT,2018-06-04T13:07:57.750Z,,,,,,120000.0,,,,,,,,,,,,,,,,,,,,,,,
36977094,2017-01-01,2017-01-01,c12,http://regnskaber.virk.dk/49077963/ZG9rdW1lbnRsYWdlcjovLzAzL2M0L2M0LzIyLzcyLzA1NTAtNDAxOS1hYzdlLWRkZGY5OWZkODg2ZA.xhtml,http://regnskaber.virk.dk/49077963/ZG9rdW1lbnRsYWdlcjovLzAzL2I2L2EyLzRhLzExL2I2NjktNDMwMy05ZDU4LTM1MWZlNDdiYmRhNw.pdf,http://regnskaber.virk.dk/49077963/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzZkL2UzLzI3Lzk1NTAtNGYzYS05OWQ1LTQwNWRlMDI5NzU1MQ.xml,true,Danmark,DK,Risskov,8240.0,3.0,Brunbjergvej,Risskov,8240.0,2.0,Stationsgade,8240 Risskov,Brunbjergvej 3,Til den daglige ledelse i Joanja ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-01-24,2018-06-04,Statsautoriseret Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,36977094.0,mne28824,1014531323.0,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har i regnskabsÃ¥ret gennemsnitligt vÃ¦ret 1 ansat.</p>","Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Tonny LÃ¸bner,Niels Ulrich Madsen,Niels Ulrich Madsen,Joanja ApS,Thomas Pedersen,,,Risskov,2016-01-01,2016-12-31,,,2017-12-31,2017-01-01,true,false,2018-01-24,Risskov,"PÃ¥ den ordinÃ¦re generalforsamling blev det vedtaget at viderefÃ¸re fravalget af revision for det kommende regnskabsÃ¥r, idet ledelsen erklÃ¦rer betingelserne for opfyldt.",,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25708301,indberetninger-20180424,2.5927877,36977094.0,AWPK6Vco0wkEsASktZTi,2018-06-04T13:08:07.102Z,2018-06-04T13:07:57.415Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AB-75-RT,2018-06-04T13:07:57.750Z,,,,,,16127889.0,,,,,,,,,,,,,,,,,,,,,,,
36977094,2017-01-01,2017-01-01,c13,http://regnskaber.virk.dk/49077963/ZG9rdW1lbnRsYWdlcjovLzAzL2M0L2M0LzIyLzcyLzA1NTAtNDAxOS1hYzdlLWRkZGY5OWZkODg2ZA.xhtml,http://regnskaber.virk.dk/49077963/ZG9rdW1lbnRsYWdlcjovLzAzL2I2L2EyLzRhLzExL2I2NjktNDMwMy05ZDU4LTM1MWZlNDdiYmRhNw.pdf,http://regnskaber.virk.dk/49077963/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzZkL2UzLzI3Lzk1NTAtNGYzYS05OWQ1LTQwNWRlMDI5NzU1MQ.xml,true,Danmark,DK,Risskov,8240.0,3.0,Brunbjergvej,Risskov,8240.0,2.0,Stationsgade,8240 Risskov,Brunbjergvej 3,Til den daglige ledelse i Joanja ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-01-24,2018-06-04,Statsautoriseret Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,36977094.0,mne28824,1014531323.0,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har i regnskabsÃ¥ret gennemsnitligt vÃ¦ret 1 ansat.</p>","Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Tonny LÃ¸bner,Niels Ulrich Madsen,Niels Ulrich Madsen,Joanja ApS,Thomas Pedersen,,,Risskov,2016-01-01,2016-12-31,,,2017-12-31,2017-01-01,true,false,2018-01-24,Risskov,"PÃ¥ den ordinÃ¦re generalforsamling blev det vedtaget at viderefÃ¸re fravalget af revision for det kommende regnskabsÃ¥r, idet ledelsen erklÃ¦rer betingelserne for opfyldt.",,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25708301,indberetninger-20180424,2.5927877,36977094.0,AWPK6Vco0wkEsASktZTi,2018-06-04T13:08:07.102Z,2018-06-04T13:07:57.415Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AB-75-RT,2018-06-04T13:07:57.750Z,,,,,,664724.0,,,,,,,,,,,,,,,,,,,,,,,
36977094,2017-01-01,2017-01-01,c14,http://regnskaber.virk.dk/49077963/ZG9rdW1lbnRsYWdlcjovLzAzL2M0L2M0LzIyLzcyLzA1NTAtNDAxOS1hYzdlLWRkZGY5OWZkODg2ZA.xhtml,http://regnskaber.virk.dk/49077963/ZG9rdW1lbnRsYWdlcjovLzAzL2I2L2EyLzRhLzExL2I2NjktNDMwMy05ZDU4LTM1MWZlNDdiYmRhNw.pdf,http://regnskaber.virk.dk/49077963/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzZkL2UzLzI3Lzk1NTAtNGYzYS05OWQ1LTQwNWRlMDI5NzU1MQ.xml,true,Danmark,DK,Risskov,8240.0,3.0,Brunbjergvej,Risskov,8240.0,2.0,Stationsgade,8240 Risskov,Brunbjergvej 3,Til den daglige ledelse i Joanja ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-01-24,2018-06-04,Statsautoriseret Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,36977094.0,mne28824,1014531323.0,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har i regnskabsÃ¥ret gennemsnitligt vÃ¦ret 1 ansat.</p>","Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Tonny LÃ¸bner,Niels Ulrich Madsen,Niels Ulrich Madsen,Joanja ApS,Thomas Pedersen,,,Risskov,2016-01-01,2016-12-31,,,2017-12-31,2017-01-01,true,false,2018-01-24,Risskov,"PÃ¥ den ordinÃ¦re generalforsamling blev det vedtaget at viderefÃ¸re fravalget af revision for det kommende regnskabsÃ¥r, idet ledelsen erklÃ¦rer betingelserne for opfyldt.",,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25708301,indberetninger-20180424,2.5927877,36977094.0,AWPK6Vco0wkEsASktZTi,2018-06-04T13:08:07.102Z,2018-06-04T13:07:57.415Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AB-75-RT,2018-06-04T13:07:57.750Z,,,,,,100000.0,,,,,,,,,,,,,,,,,,,,,,,
36977094,2017-01-01,2017-01-01,c15,http://regnskaber.virk.dk/49077963/ZG9rdW1lbnRsYWdlcjovLzAzL2M0L2M0LzIyLzcyLzA1NTAtNDAxOS1hYzdlLWRkZGY5OWZkODg2ZA.xhtml,http://regnskaber.virk.dk/49077963/ZG9rdW1lbnRsYWdlcjovLzAzL2I2L2EyLzRhLzExL2I2NjktNDMwMy05ZDU4LTM1MWZlNDdiYmRhNw.pdf,http://regnskaber.virk.dk/49077963/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzZkL2UzLzI3Lzk1NTAtNGYzYS05OWQ1LTQwNWRlMDI5NzU1MQ.xml,true,Danmark,DK,Risskov,8240.0,3.0,Brunbjergvej,Risskov,8240.0,2.0,Stationsgade,8240 Risskov,Brunbjergvej 3,Til den daglige ledelse i Joanja ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-01-24,2018-06-04,Statsautoriseret Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,36977094.0,mne28824,1014531323.0,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har i regnskabsÃ¥ret gennemsnitligt vÃ¦ret 1 ansat.</p>","Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Tonny LÃ¸bner,Niels Ulrich Madsen,Niels Ulrich Madsen,Joanja ApS,Thomas Pedersen,,,Risskov,2016-01-01,2016-12-31,,,2017-12-31,2017-01-01,true,false,2018-01-24,Risskov,"PÃ¥ den ordinÃ¦re generalforsamling blev det vedtaget at viderefÃ¸re fravalget af revision for det kommende regnskabsÃ¥r, idet ledelsen erklÃ¦rer betingelserne for opfyldt.",,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25708301,indberetninger-20180424,2.5927877,36977094.0,AWPK6Vco0wkEsASktZTi,2018-06-04T13:08:07.102Z,2018-06-04T13:07:57.415Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AB-75-RT,2018-06-04T13:07:57.750Z,,,,,,17012613.0,,,,,,,,,,,,,,,,,,,,,,,
36977094,2017-01-01,2017-12-31,c0,http://regnskaber.virk.dk/49077963/ZG9rdW1lbnRsYWdlcjovLzAzL2M0L2M0LzIyLzcyLzA1NTAtNDAxOS1hYzdlLWRkZGY5OWZkODg2ZA.xhtml,http://regnskaber.virk.dk/49077963/ZG9rdW1lbnRsYWdlcjovLzAzL2I2L2EyLzRhLzExL2I2NjktNDMwMy05ZDU4LTM1MWZlNDdiYmRhNw.pdf,http://regnskaber.virk.dk/49077963/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzZkL2UzLzI3Lzk1NTAtNGYzYS05OWQ1LTQwNWRlMDI5NzU1MQ.xml,true,Danmark,DK,Risskov,8240.0,3.0,Brunbjergvej,Risskov,8240.0,2.0,Stationsgade,8240 Risskov,Brunbjergvej 3,Til den daglige ledelse i Joanja ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-01-24,2018-06-04,Statsautoriseret Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",898649.0,36977094.0,mne28824,1014531323.0,1.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har i regnskabsÃ¥ret gennemsnitligt vÃ¦ret 1 ansat.</p>","Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Tonny LÃ¸bner,Niels Ulrich Madsen,Niels Ulrich Madsen,Joanja ApS,Thomas Pedersen,156208.0,226227.0,Risskov,2016-01-01,2016-12-31,766457.0,968667.0,2017-12-31,2017-01-01,true,false,2018-01-24,Risskov,"PÃ¥ den ordinÃ¦re generalforsamling blev det vedtaget at viderefÃ¸re fravalget af revision for det kommende regnskabsÃ¥r, idet ledelsen erklÃ¦rer betingelserne for opfyldt.",202210.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25708301,indberetninger-20180424,2.5927877,36977094.0,AWPK6Vco0wkEsASktZTi,2018-06-04T13:08:07.102Z,2018-06-04T13:07:57.415Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AB-75-RT,2018-06-04T13:07:57.750Z,,,,,,,,,,,,,,,,,,,,,,,,,,,100000.0,,
