entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,DisclosureOfContingentLiabilities,DisclosureOfMortgagesAndCollaterals,EmployeeBenefitsExpense,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,SharePremium,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
36039000,2014-01-01,2014-12-31,c3,http://regnskaber.virk.dk/00093063/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzRhL2RhL2E3L2JhNDQtNGU1OS1iMzgwLWIyODhkNDg0ODNhZQ.xhtml,http://regnskaber.virk.dk/00093063/ZG9rdW1lbnRsYWdlcjovLzAzLzVlL2M1LzNiLzYxL2I4YzQtNDEyNi1iY2I3LTZkMTlmZTQ1MzRlYw.pdf,http://regnskaber.virk.dk/00093063/ZG9rdW1lbnRsYWdlcjovLzAzLzMzLzQ3L2YxLzE4LzUzNGYtNGI5YS1hNzg4LTY2ODYwMDgwODA1Nw.xml,true,Danmark,DK,Aalborg SV,9200.0,437.0,Hobrovej,Nibe,9240.0,1.0,Annexvej,9200 Aalborg SV,Hobrovej 437,Til den daglige ledelse i Poulsen Byg ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-06-15,2016-06-15,35733.0,"Registreret revisor, FSR","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",75838.0,287272.0,36039000.0,1015402160.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rgen M. S. Simensen,RenÃ© Hagen Poulsen,RenÃ© Hagen Poulsen,POULSEN BYG ApS,Erhvervsrevision Nord A/S,5254.0,135.0,Valsted,2014-01-01,2014-12-31,127568.0,170582.0,175701.0,2015-12-31,2015-01-01,false,false,2016-06-15,Aalborg SV,43014.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22725016,indberetninger-20180424,2.5949414,36039000.0,,2018-03-29T10:36:14.730Z,2016-06-17T12:51:37.489Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-61-KT,2016-06-17T12:51:37.702Z,,,,,,,,,,,,,,,,,,,,,,,,,
36039000,2014-01-01,2014-12-31,c5,http://regnskaber.virk.dk/00093063/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzRhL2RhL2E3L2JhNDQtNGU1OS1iMzgwLWIyODhkNDg0ODNhZQ.xhtml,http://regnskaber.virk.dk/00093063/ZG9rdW1lbnRsYWdlcjovLzAzLzVlL2M1LzNiLzYxL2I4YzQtNDEyNi1iY2I3LTZkMTlmZTQ1MzRlYw.pdf,http://regnskaber.virk.dk/00093063/ZG9rdW1lbnRsYWdlcjovLzAzLzMzLzQ3L2YxLzE4LzUzNGYtNGI5YS1hNzg4LTY2ODYwMDgwODA1Nw.xml,true,Danmark,DK,Aalborg SV,9200.0,437.0,Hobrovej,Nibe,9240.0,1.0,Annexvej,9200 Aalborg SV,Hobrovej 437,Til den daglige ledelse i Poulsen Byg ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-06-15,2016-06-15,,"Registreret revisor, FSR","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,36039000.0,1015402160.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rgen M. S. Simensen,RenÃ© Hagen Poulsen,RenÃ© Hagen Poulsen,POULSEN BYG ApS,Erhvervsrevision Nord A/S,,,Valsted,2014-01-01,2014-12-31,127568.0,,,2015-12-31,2015-01-01,false,false,2016-06-15,Aalborg SV,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22725016,indberetninger-20180424,2.5949414,36039000.0,,2018-03-29T10:36:14.730Z,2016-06-17T12:51:37.489Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-61-KT,2016-06-17T12:51:37.702Z,,,,,,,,,,,,,,,,,,,,,,,,,
36039000,2014-12-31,2014-12-31,c7,http://regnskaber.virk.dk/00093063/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzRhL2RhL2E3L2JhNDQtNGU1OS1iMzgwLWIyODhkNDg0ODNhZQ.xhtml,http://regnskaber.virk.dk/00093063/ZG9rdW1lbnRsYWdlcjovLzAzLzVlL2M1LzNiLzYxL2I4YzQtNDEyNi1iY2I3LTZkMTlmZTQ1MzRlYw.pdf,http://regnskaber.virk.dk/00093063/ZG9rdW1lbnRsYWdlcjovLzAzLzMzLzQ3L2YxLzE4LzUzNGYtNGI5YS1hNzg4LTY2ODYwMDgwODA1Nw.xml,true,Danmark,DK,Aalborg SV,9200.0,437.0,Hobrovej,Nibe,9240.0,1.0,Annexvej,9200 Aalborg SV,Hobrovej 437,Til den daglige ledelse i Poulsen Byg ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-06-15,2016-06-15,,"Registreret revisor, FSR","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,36039000.0,1015402160.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rgen M. S. Simensen,RenÃ© Hagen Poulsen,RenÃ© Hagen Poulsen,POULSEN BYG ApS,Erhvervsrevision Nord A/S,,,Valsted,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,2016-06-15,Aalborg SV,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22725016,indberetninger-20180424,2.5949414,36039000.0,,2018-03-29T10:36:14.730Z,2016-06-17T12:51:37.489Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-61-KT,2016-06-17T12:51:37.702Z,806795.0,502295.0,80000.0,735328.0,0.0,264782.0,71467.0,806795.0,524504.0,71467.0,73547.0,0.0,71467.0,127568.0,17509.0,17509.0,57214.0,524504.0,148757.0,233033.0,25505.0,276695.0,233033.0,,
36039000,2015-01-01,2015-01-01,c10,http://regnskaber.virk.dk/00093063/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzRhL2RhL2E3L2JhNDQtNGU1OS1iMzgwLWIyODhkNDg0ODNhZQ.xhtml,http://regnskaber.virk.dk/00093063/ZG9rdW1lbnRsYWdlcjovLzAzLzVlL2M1LzNiLzYxL2I4YzQtNDEyNi1iY2I3LTZkMTlmZTQ1MzRlYw.pdf,http://regnskaber.virk.dk/00093063/ZG9rdW1lbnRsYWdlcjovLzAzLzMzLzQ3L2YxLzE4LzUzNGYtNGI5YS1hNzg4LTY2ODYwMDgwODA1Nw.xml,true,Danmark,DK,Aalborg SV,9200.0,437.0,Hobrovej,Nibe,9240.0,1.0,Annexvej,9200 Aalborg SV,Hobrovej 437,Til den daglige ledelse i Poulsen Byg ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-06-15,2016-06-15,,"Registreret revisor, FSR","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,36039000.0,1015402160.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rgen M. S. Simensen,RenÃ© Hagen Poulsen,RenÃ© Hagen Poulsen,POULSEN BYG ApS,Erhvervsrevision Nord A/S,,,Valsted,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,2016-06-15,Aalborg SV,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22725016,indberetninger-20180424,2.5949414,36039000.0,,2018-03-29T10:36:14.730Z,2016-06-17T12:51:37.489Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-61-KT,2016-06-17T12:51:37.702Z,,,,,,0.0,,,,,,,,,,,,,,,,,,,
36039000,2015-01-01,2015-01-01,c11,http://regnskaber.virk.dk/00093063/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzRhL2RhL2E3L2JhNDQtNGU1OS1iMzgwLWIyODhkNDg0ODNhZQ.xhtml,http://regnskaber.virk.dk/00093063/ZG9rdW1lbnRsYWdlcjovLzAzLzVlL2M1LzNiLzYxL2I4YzQtNDEyNi1iY2I3LTZkMTlmZTQ1MzRlYw.pdf,http://regnskaber.virk.dk/00093063/ZG9rdW1lbnRsYWdlcjovLzAzLzMzLzQ3L2YxLzE4LzUzNGYtNGI5YS1hNzg4LTY2ODYwMDgwODA1Nw.xml,true,Danmark,DK,Aalborg SV,9200.0,437.0,Hobrovej,Nibe,9240.0,1.0,Annexvej,9200 Aalborg SV,Hobrovej 437,Til den daglige ledelse i Poulsen Byg ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-06-15,2016-06-15,,"Registreret revisor, FSR","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,36039000.0,1015402160.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rgen M. S. Simensen,RenÃ© Hagen Poulsen,RenÃ© Hagen Poulsen,POULSEN BYG ApS,Erhvervsrevision Nord A/S,,,Valsted,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,2016-06-15,Aalborg SV,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22725016,indberetninger-20180424,2.5949414,36039000.0,,2018-03-29T10:36:14.730Z,2016-06-17T12:51:37.489Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-61-KT,2016-06-17T12:51:37.702Z,,,,,,127568.0,,,,,,,,,,,,,,,,,,,
36039000,2015-01-01,2015-01-01,c12,http://regnskaber.virk.dk/00093063/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzRhL2RhL2E3L2JhNDQtNGU1OS1iMzgwLWIyODhkNDg0ODNhZQ.xhtml,http://regnskaber.virk.dk/00093063/ZG9rdW1lbnRsYWdlcjovLzAzLzVlL2M1LzNiLzYxL2I4YzQtNDEyNi1iY2I3LTZkMTlmZTQ1MzRlYw.pdf,http://regnskaber.virk.dk/00093063/ZG9rdW1lbnRsYWdlcjovLzAzLzMzLzQ3L2YxLzE4LzUzNGYtNGI5YS1hNzg4LTY2ODYwMDgwODA1Nw.xml,true,Danmark,DK,Aalborg SV,9200.0,437.0,Hobrovej,Nibe,9240.0,1.0,Annexvej,9200 Aalborg SV,Hobrovej 437,Til den daglige ledelse i Poulsen Byg ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-06-15,2016-06-15,,"Registreret revisor, FSR","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,36039000.0,1015402160.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rgen M. S. Simensen,RenÃ© Hagen Poulsen,RenÃ© Hagen Poulsen,POULSEN BYG ApS,Erhvervsrevision Nord A/S,,,Valsted,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,2016-06-15,Aalborg SV,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22725016,indberetninger-20180424,2.5949414,36039000.0,,2018-03-29T10:36:14.730Z,2016-06-17T12:51:37.489Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-61-KT,2016-06-17T12:51:37.702Z,,,,,,264782.0,,,,,,,,,,,,,,,,,,,
36039000,2015-01-01,2015-01-01,c8,http://regnskaber.virk.dk/00093063/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzRhL2RhL2E3L2JhNDQtNGU1OS1iMzgwLWIyODhkNDg0ODNhZQ.xhtml,http://regnskaber.virk.dk/00093063/ZG9rdW1lbnRsYWdlcjovLzAzLzVlL2M1LzNiLzYxL2I4YzQtNDEyNi1iY2I3LTZkMTlmZTQ1MzRlYw.pdf,http://regnskaber.virk.dk/00093063/ZG9rdW1lbnRsYWdlcjovLzAzLzMzLzQ3L2YxLzE4LzUzNGYtNGI5YS1hNzg4LTY2ODYwMDgwODA1Nw.xml,true,Danmark,DK,Aalborg SV,9200.0,437.0,Hobrovej,Nibe,9240.0,1.0,Annexvej,9200 Aalborg SV,Hobrovej 437,Til den daglige ledelse i Poulsen Byg ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-06-15,2016-06-15,,"Registreret revisor, FSR","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,36039000.0,1015402160.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rgen M. S. Simensen,RenÃ© Hagen Poulsen,RenÃ© Hagen Poulsen,POULSEN BYG ApS,Erhvervsrevision Nord A/S,,,Valsted,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,2016-06-15,Aalborg SV,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22725016,indberetninger-20180424,2.5949414,36039000.0,,2018-03-29T10:36:14.730Z,2016-06-17T12:51:37.489Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-61-KT,2016-06-17T12:51:37.702Z,,,,,,80000.0,,,,,,,,,,,,,,,,,,,
36039000,2015-01-01,2015-01-01,c9,http://regnskaber.virk.dk/00093063/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzRhL2RhL2E3L2JhNDQtNGU1OS1iMzgwLWIyODhkNDg0ODNhZQ.xhtml,http://regnskaber.virk.dk/00093063/ZG9rdW1lbnRsYWdlcjovLzAzLzVlL2M1LzNiLzYxL2I4YzQtNDEyNi1iY2I3LTZkMTlmZTQ1MzRlYw.pdf,http://regnskaber.virk.dk/00093063/ZG9rdW1lbnRsYWdlcjovLzAzLzMzLzQ3L2YxLzE4LzUzNGYtNGI5YS1hNzg4LTY2ODYwMDgwODA1Nw.xml,true,Danmark,DK,Aalborg SV,9200.0,437.0,Hobrovej,Nibe,9240.0,1.0,Annexvej,9200 Aalborg SV,Hobrovej 437,Til den daglige ledelse i Poulsen Byg ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-06-15,2016-06-15,,"Registreret revisor, FSR","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,36039000.0,1015402160.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rgen M. S. Simensen,RenÃ© Hagen Poulsen,RenÃ© Hagen Poulsen,POULSEN BYG ApS,Erhvervsrevision Nord A/S,,,Valsted,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,2016-06-15,Aalborg SV,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22725016,indberetninger-20180424,2.5949414,36039000.0,,2018-03-29T10:36:14.730Z,2016-06-17T12:51:37.489Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-61-KT,2016-06-17T12:51:37.702Z,,,,,,57214.0,,,,,,,,,,,,,,,,,,,
36039000,2015-01-01,2015-12-31,c0,http://regnskaber.virk.dk/00093063/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzRhL2RhL2E3L2JhNDQtNGU1OS1iMzgwLWIyODhkNDg0ODNhZQ.xhtml,http://regnskaber.virk.dk/00093063/ZG9rdW1lbnRsYWdlcjovLzAzLzVlL2M1LzNiLzYxL2I4YzQtNDEyNi1iY2I3LTZkMTlmZTQ1MzRlYw.pdf,http://regnskaber.virk.dk/00093063/ZG9rdW1lbnRsYWdlcjovLzAzLzMzLzQ3L2YxLzE4LzUzNGYtNGI5YS1hNzg4LTY2ODYwMDgwODA1Nw.xml,true,Danmark,DK,Aalborg SV,9200.0,437.0,Hobrovej,Nibe,9240.0,1.0,Annexvej,9200 Aalborg SV,Hobrovej 437,Til den daglige ledelse i Poulsen Byg ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-06-15,2016-06-15,40761.0,"Registreret revisor, FSR","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",577845.0,753136.0,36039000.0,1015402160.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rgen M. S. Simensen,RenÃ© Hagen Poulsen,RenÃ© Hagen Poulsen,POULSEN BYG ApS,Erhvervsrevision Nord A/S,2624.0,33.0,Valsted,2014-01-01,2014-12-31,101887.0,131939.0,134530.0,2015-12-31,2015-01-01,false,false,2016-06-15,Aalborg SV,30052.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22725016,indberetninger-20180424,2.5949414,36039000.0,,2018-03-29T10:36:14.730Z,2016-06-17T12:51:37.489Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-61-KT,2016-06-17T12:51:37.702Z,,,,,,,,,,,,,,,,,,,,,,,,,
36039000,2015-01-01,2015-12-31,c1,http://regnskaber.virk.dk/00093063/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzRhL2RhL2E3L2JhNDQtNGU1OS1iMzgwLWIyODhkNDg0ODNhZQ.xhtml,http://regnskaber.virk.dk/00093063/ZG9rdW1lbnRsYWdlcjovLzAzLzVlL2M1LzNiLzYxL2I4YzQtNDEyNi1iY2I3LTZkMTlmZTQ1MzRlYw.pdf,http://regnskaber.virk.dk/00093063/ZG9rdW1lbnRsYWdlcjovLzAzLzMzLzQ3L2YxLzE4LzUzNGYtNGI5YS1hNzg4LTY2ODYwMDgwODA1Nw.xml,true,Danmark,DK,Aalborg SV,9200.0,437.0,Hobrovej,Nibe,9240.0,1.0,Annexvej,9200 Aalborg SV,Hobrovej 437,Til den daglige ledelse i Poulsen Byg ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-06-15,2016-06-15,,"Registreret revisor, FSR","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,36039000.0,1015402160.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rgen M. S. Simensen,RenÃ© Hagen Poulsen,RenÃ© Hagen Poulsen,POULSEN BYG ApS,Erhvervsrevision Nord A/S,,,Valsted,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,2016-06-15,Aalborg SV,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22725016,indberetninger-20180424,2.5949414,36039000.0,,2018-03-29T10:36:14.730Z,2016-06-17T12:51:37.489Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-61-KT,2016-06-17T12:51:37.702Z,,,,,,,,,,,,,,,,,,,,,,,,32291090.0,Erhvervsrevision Nord A/S
