entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,AdditionsToPropertyPlantAndEquipment,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsOfEquityRelatedToInvestments,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,DividendPaid,ExternalExpenses,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,PropertyPlantAndEquipmentGross,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationsOfInvestmentsOfTheYear,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,ValueAdjustmentsOfEquity,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance
27163297,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/79236172/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzM1L2EzLzA0LzBkZDEtNGNmZS1hNjEzLTFiMTUyZWNkODJmMg.pdf,http://regnskaber.virk.dk/79236172/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzYyL2Q2LzI4LzRlYjItNDRlZi04MzczLTBmNWI2NTQ5YzAwNg.xml,true,14625.0,650000.0,Frederikshavn,9900.0,89.0,Rimmens Alle,9990 Skagen,Kavallerivej 12,DK-9900 Frederikshavn,Rimmens Alle 89,Til kapitalejeren i Matimach Holding ApS,-327290.0,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-04-09,2003-05-19,2018-04-09,0.0,14625.0,Statsautoriseret revisor,-103400.0,5488.0,-5488.0,20222670.0,27163297.0,20222670.0,mne31387,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Matimach Holding ApS.,2678586.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Andersen,Claus Hansen,Claus Hansen,Matimach Holding ApS,BDO Statsautoriseret revisionsaktieselskab,0.0,Skagen,2016-01-01,2016-12-31,2673098.0,2673098.0,-5488.0,650000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2017-12-31,2017-01-01,2972950.0,false,2018-04-09,Frederikshavn,0.0,-327290.0,urn:ofk:oid:25300056,indberetninger-20180424,2.5124277999999998,27163297.0,AWK9ib4jx8uVRSOdfqR0,2018-04-13T05:46:43.323Z,2018-04-13T05:45:42.813Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-79-FH,2018-04-13T05:45:42.954Z,,,,,,,,,,,,,,,,,,,,,
27163297,2016-01-01,2016-12-31,c177,,http://regnskaber.virk.dk/79236172/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzM1L2EzLzA0LzBkZDEtNGNmZS1hNjEzLTFiMTUyZWNkODJmMg.pdf,http://regnskaber.virk.dk/79236172/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzYyL2Q2LzI4LzRlYjItNDRlZi04MzczLTBmNWI2NTQ5YzAwNg.xml,true,14625.0,650000.0,Frederikshavn,9900.0,89.0,Rimmens Alle,9990 Skagen,Kavallerivej 12,DK-9900 Frederikshavn,Rimmens Alle 89,Til kapitalejeren i Matimach Holding ApS,-327290.0,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-04-09,2003-05-19,2018-04-09,,14625.0,Statsautoriseret revisor,-103400.0,,,20222670.0,27163297.0,20222670.0,mne31387,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Matimach Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Andersen,Claus Hansen,Claus Hansen,Matimach Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,Skagen,2016-01-01,2016-12-31,103400.0,,,650000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2017-12-31,2017-01-01,2972950.0,false,2018-04-09,Frederikshavn,,-327290.0,urn:ofk:oid:25300056,indberetninger-20180424,2.5124277999999998,27163297.0,AWK9ib4jx8uVRSOdfqR0,2018-04-13T05:46:43.323Z,2018-04-13T05:45:42.813Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-79-FH,2018-04-13T05:45:42.954Z,,,,,,,,,,,,,,,,,,,,,
27163297,2016-01-01,2016-12-31,c195,,http://regnskaber.virk.dk/79236172/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzM1L2EzLzA0LzBkZDEtNGNmZS1hNjEzLTFiMTUyZWNkODJmMg.pdf,http://regnskaber.virk.dk/79236172/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzYyL2Q2LzI4LzRlYjItNDRlZi04MzczLTBmNWI2NTQ5YzAwNg.xml,true,14625.0,650000.0,Frederikshavn,9900.0,89.0,Rimmens Alle,9990 Skagen,Kavallerivej 12,DK-9900 Frederikshavn,Rimmens Alle 89,Til kapitalejeren i Matimach Holding ApS,-327290.0,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-04-09,2003-05-19,2018-04-09,,14625.0,Statsautoriseret revisor,-103400.0,,,20222670.0,27163297.0,20222670.0,mne31387,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Matimach Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Andersen,Claus Hansen,Claus Hansen,Matimach Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,Skagen,2016-01-01,2016-12-31,2569698.0,,,650000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2017-12-31,2017-01-01,2972950.0,false,2018-04-09,Frederikshavn,,-327290.0,urn:ofk:oid:25300056,indberetninger-20180424,2.5124277999999998,27163297.0,AWK9ib4jx8uVRSOdfqR0,2018-04-13T05:46:43.323Z,2018-04-13T05:45:42.813Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-79-FH,2018-04-13T05:45:42.954Z,,,,,,,,,,,,,,,,,,,,,
27163297,2016-12-31,2016-12-31,c172,,http://regnskaber.virk.dk/79236172/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzM1L2EzLzA0LzBkZDEtNGNmZS1hNjEzLTFiMTUyZWNkODJmMg.pdf,http://regnskaber.virk.dk/79236172/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzYyL2Q2LzI4LzRlYjItNDRlZi04MzczLTBmNWI2NTQ5YzAwNg.xml,true,14625.0,650000.0,Frederikshavn,9900.0,89.0,Rimmens Alle,9990 Skagen,Kavallerivej 12,DK-9900 Frederikshavn,Rimmens Alle 89,Til kapitalejeren i Matimach Holding ApS,-327290.0,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-04-09,2003-05-19,2018-04-09,,14625.0,Statsautoriseret revisor,-103400.0,,,20222670.0,27163297.0,20222670.0,mne31387,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Matimach Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Andersen,Claus Hansen,Claus Hansen,Matimach Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,Skagen,2016-01-01,2016-12-31,,,,650000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2017-12-31,2017-01-01,2972950.0,false,2018-04-09,Frederikshavn,,-327290.0,urn:ofk:oid:25300056,indberetninger-20180424,2.5124277999999998,27163297.0,AWK9ib4jx8uVRSOdfqR0,2018-04-13T05:46:43.323Z,2018-04-13T05:45:42.813Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-79-FH,2018-04-13T05:45:42.954Z,9671419.0,2169792.0,125000.0,9658806.0,0.0,9671419.0,12613.0,7501627.0,7501627.0,7501627.0,12613.0,0.0,0.0,103400.0,9430406.0,12613.0,0.0,,,,
27163297,2017-01-01,2017-01-01,c226,,http://regnskaber.virk.dk/79236172/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzM1L2EzLzA0LzBkZDEtNGNmZS1hNjEzLTFiMTUyZWNkODJmMg.pdf,http://regnskaber.virk.dk/79236172/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzYyL2Q2LzI4LzRlYjItNDRlZi04MzczLTBmNWI2NTQ5YzAwNg.xml,true,14625.0,650000.0,Frederikshavn,9900.0,89.0,Rimmens Alle,9990 Skagen,Kavallerivej 12,DK-9900 Frederikshavn,Rimmens Alle 89,Til kapitalejeren i Matimach Holding ApS,-327290.0,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-04-09,2003-05-19,2018-04-09,,14625.0,Statsautoriseret revisor,-103400.0,,,20222670.0,27163297.0,20222670.0,mne31387,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Matimach Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Andersen,Claus Hansen,Claus Hansen,Matimach Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,Skagen,2016-01-01,2016-12-31,,,,650000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2017-12-31,2017-01-01,2972950.0,false,2018-04-09,Frederikshavn,,-327290.0,urn:ofk:oid:25300056,indberetninger-20180424,2.5124277999999998,27163297.0,AWK9ib4jx8uVRSOdfqR0,2018-04-13T05:46:43.323Z,2018-04-13T05:45:42.813Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-79-FH,2018-04-13T05:45:42.954Z,,,,125000.0,,,,,,,,,,,,,,,,,
27163297,2017-01-01,2017-01-01,c253,,http://regnskaber.virk.dk/79236172/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzM1L2EzLzA0LzBkZDEtNGNmZS1hNjEzLTFiMTUyZWNkODJmMg.pdf,http://regnskaber.virk.dk/79236172/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzYyL2Q2LzI4LzRlYjItNDRlZi04MzczLTBmNWI2NTQ5YzAwNg.xml,true,14625.0,650000.0,Frederikshavn,9900.0,89.0,Rimmens Alle,9990 Skagen,Kavallerivej 12,DK-9900 Frederikshavn,Rimmens Alle 89,Til kapitalejeren i Matimach Holding ApS,-327290.0,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-04-09,2003-05-19,2018-04-09,,14625.0,Statsautoriseret revisor,-103400.0,,,20222670.0,27163297.0,20222670.0,mne31387,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Matimach Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Andersen,Claus Hansen,Claus Hansen,Matimach Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,Skagen,2016-01-01,2016-12-31,,,,650000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2017-12-31,2017-01-01,2972950.0,false,2018-04-09,Frederikshavn,,-327290.0,urn:ofk:oid:25300056,indberetninger-20180424,2.5124277999999998,27163297.0,AWK9ib4jx8uVRSOdfqR0,2018-04-13T05:46:43.323Z,2018-04-13T05:45:42.813Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-79-FH,2018-04-13T05:45:42.954Z,,,,9430405.0,,,,,,,,,,,,,,,,,
27163297,2017-01-01,2017-01-01,c257,,http://regnskaber.virk.dk/79236172/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzM1L2EzLzA0LzBkZDEtNGNmZS1hNjEzLTFiMTUyZWNkODJmMg.pdf,http://regnskaber.virk.dk/79236172/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzYyL2Q2LzI4LzRlYjItNDRlZi04MzczLTBmNWI2NTQ5YzAwNg.xml,true,14625.0,650000.0,Frederikshavn,9900.0,89.0,Rimmens Alle,9990 Skagen,Kavallerivej 12,DK-9900 Frederikshavn,Rimmens Alle 89,Til kapitalejeren i Matimach Holding ApS,-327290.0,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-04-09,2003-05-19,2018-04-09,,14625.0,Statsautoriseret revisor,-103400.0,,,20222670.0,27163297.0,20222670.0,mne31387,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Matimach Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Andersen,Claus Hansen,Claus Hansen,Matimach Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,Skagen,2016-01-01,2016-12-31,,,,650000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2017-12-31,2017-01-01,2972950.0,false,2018-04-09,Frederikshavn,,-327290.0,urn:ofk:oid:25300056,indberetninger-20180424,2.5124277999999998,27163297.0,AWK9ib4jx8uVRSOdfqR0,2018-04-13T05:46:43.323Z,2018-04-13T05:45:42.813Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-79-FH,2018-04-13T05:45:42.954Z,,,,103400.0,,,,,,,,,,,,,,,,,
27163297,2017-01-01,2017-01-01,c570,,http://regnskaber.virk.dk/79236172/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzM1L2EzLzA0LzBkZDEtNGNmZS1hNjEzLTFiMTUyZWNkODJmMg.pdf,http://regnskaber.virk.dk/79236172/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzYyL2Q2LzI4LzRlYjItNDRlZi04MzczLTBmNWI2NTQ5YzAwNg.xml,true,14625.0,650000.0,Frederikshavn,9900.0,89.0,Rimmens Alle,9990 Skagen,Kavallerivej 12,DK-9900 Frederikshavn,Rimmens Alle 89,Til kapitalejeren i Matimach Holding ApS,-327290.0,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-04-09,2003-05-19,2018-04-09,,14625.0,Statsautoriseret revisor,-103400.0,,,20222670.0,27163297.0,20222670.0,mne31387,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Matimach Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Andersen,Claus Hansen,Claus Hansen,Matimach Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,Skagen,2016-01-01,2016-12-31,,,,650000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2017-12-31,2017-01-01,2972950.0,false,2018-04-09,Frederikshavn,,-327290.0,urn:ofk:oid:25300056,indberetninger-20180424,2.5124277999999998,27163297.0,AWK9ib4jx8uVRSOdfqR0,2018-04-13T05:46:43.323Z,2018-04-13T05:45:42.813Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-79-FH,2018-04-13T05:45:42.954Z,,,,,,,,,,,,,,,,,,7401627.0,100000.0,,
27163297,2017-01-01,2017-12-31,c173,,http://regnskaber.virk.dk/79236172/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzM1L2EzLzA0LzBkZDEtNGNmZS1hNjEzLTFiMTUyZWNkODJmMg.pdf,http://regnskaber.virk.dk/79236172/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzYyL2Q2LzI4LzRlYjItNDRlZi04MzczLTBmNWI2NTQ5YzAwNg.xml,true,14625.0,650000.0,Frederikshavn,9900.0,89.0,Rimmens Alle,9990 Skagen,Kavallerivej 12,DK-9900 Frederikshavn,Rimmens Alle 89,Til kapitalejeren i Matimach Holding ApS,-327290.0,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-04-09,2003-05-19,2018-04-09,14625.0,14625.0,Statsautoriseret revisor,-103400.0,16762.0,-16762.0,20222670.0,27163297.0,20222670.0,mne31387,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Matimach Holding ApS.,2972951.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Andersen,Claus Hansen,Claus Hansen,Matimach Holding ApS,BDO Statsautoriseret revisionsaktieselskab,879.0,Skagen,2016-01-01,2016-12-31,2940685.0,2940685.0,-31387.0,650000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2017-12-31,2017-01-01,2972950.0,false,2018-04-09,Frederikshavn,0.0,-327290.0,urn:ofk:oid:25300056,indberetninger-20180424,2.5124277999999998,27163297.0,AWK9ib4jx8uVRSOdfqR0,2018-04-13T05:46:43.323Z,2018-04-13T05:45:42.813Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-79-FH,2018-04-13T05:45:42.954Z,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,RevisionspÃ¥tegning
27163297,2017-01-01,2017-12-31,c176,,http://regnskaber.virk.dk/79236172/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzM1L2EzLzA0LzBkZDEtNGNmZS1hNjEzLTFiMTUyZWNkODJmMg.pdf,http://regnskaber.virk.dk/79236172/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzYyL2Q2LzI4LzRlYjItNDRlZi04MzczLTBmNWI2NTQ5YzAwNg.xml,true,14625.0,650000.0,Frederikshavn,9900.0,89.0,Rimmens Alle,9990 Skagen,Kavallerivej 12,DK-9900 Frederikshavn,Rimmens Alle 89,Til kapitalejeren i Matimach Holding ApS,-327290.0,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-04-09,2003-05-19,2018-04-09,,14625.0,Statsautoriseret revisor,-103400.0,,,20222670.0,27163297.0,20222670.0,mne31387,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Matimach Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Andersen,Claus Hansen,Claus Hansen,Matimach Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,Skagen,2016-01-01,2016-12-31,105800.0,,,650000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2017-12-31,2017-01-01,2972950.0,false,2018-04-09,Frederikshavn,,-327290.0,urn:ofk:oid:25300056,indberetninger-20180424,2.5124277999999998,27163297.0,AWK9ib4jx8uVRSOdfqR0,2018-04-13T05:46:43.323Z,2018-04-13T05:45:42.813Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-79-FH,2018-04-13T05:45:42.954Z,,,,,,,,,,,,,,,,,,,,,
