entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AdministrativeExpenses,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DisclosureOfMainActivitiesAndAccountingAndFinancialMatters,EmailOfReportingEntity,GrossResult,IdentificationNumberCvrOfReportingEntity,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,OtherLongtermInvestments,OtherLongtermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables
35519424,2015-01-01,2015-12-31,c2,http://regnskaber.virk.dk/42491553/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0LzQ4L2FlL2E4LzA4NzgtNDJhZS1hYzUzLTViMzFhMjg3OTEwZQ.xhtml,http://regnskaber.virk.dk/42491553/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3L2NkL2Q2L2RhL2NkZjUtNGJiNS05OGRhLTllNTFlYTYzZTY5MA.pdf,http://regnskaber.virk.dk/42491553/ZG9rdW1lbnRsYWdlcjovLzAzL2IwLzZhL2UxLzk0L2ExMmEtNGNmNi1hNDNkLTRhOTJjY2Y3OTA4ZQ.xml,true,Danmark,DK,Bjerringbro,8850.0,11.0,Torvegade,Ulstrup,8860.0,10.0,RÃ¸nge Hule,8860 Ulstrup,RÃ¸nge Hule 10,0.0,Regnskabsklasse B,2017-05-31,2017-05-31,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet har bestÃ¥et i salg af kapitalandele.</p>",ulrik@rh10.dk,0.0,35519424.0,32000.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ulrik Due Jensen,Ulrik Due Jensen,Jyske Bank,DUE JENSEN HOLDING ApS,Ulrik Due Jensen,5066.0,5066.0,Ulstrup,2015-01-01,2015-12-31,0.0,32000.0,0.0,2016-12-31,2016-01-01,0.0,false,false,Generalforsamlingen har truffet beslutning om fortsat fravalg af revision for kommende regnskabsÃ¥r.,0.0,23640510.0,false,false,Adm. Dir.,Ingen bistand,urn:ofk:oid:24033473,indberetninger-20180424,2.5955529999999998,35519424.0,,2018-03-28T17:15:53.093Z,2017-05-31T22:03:39.213Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-76-LG,2017-05-31T22:03:39.747Z,,,,,,,,,,,,,,,,,,,
35519424,2015-01-01,2015-12-31,c4,http://regnskaber.virk.dk/42491553/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0LzQ4L2FlL2E4LzA4NzgtNDJhZS1hYzUzLTViMzFhMjg3OTEwZQ.xhtml,http://regnskaber.virk.dk/42491553/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3L2NkL2Q2L2RhL2NkZjUtNGJiNS05OGRhLTllNTFlYTYzZTY5MA.pdf,http://regnskaber.virk.dk/42491553/ZG9rdW1lbnRsYWdlcjovLzAzL2IwLzZhL2UxLzk0L2ExMmEtNGNmNi1hNDNkLTRhOTJjY2Y3OTA4ZQ.xml,true,Danmark,DK,Bjerringbro,8850.0,11.0,Torvegade,Ulstrup,8860.0,10.0,RÃ¸nge Hule,8860 Ulstrup,RÃ¸nge Hule 10,,Regnskabsklasse B,2017-05-31,2017-05-31,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet har bestÃ¥et i salg af kapitalandele.</p>",ulrik@rh10.dk,,35519424.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ulrik Due Jensen,Ulrik Due Jensen,Jyske Bank,DUE JENSEN HOLDING ApS,Ulrik Due Jensen,,,Ulstrup,2015-01-01,2015-12-31,32000.0,,,2016-12-31,2016-01-01,,false,false,Generalforsamlingen har truffet beslutning om fortsat fravalg af revision for kommende regnskabsÃ¥r.,,23640510.0,false,false,Adm. Dir.,Ingen bistand,urn:ofk:oid:24033473,indberetninger-20180424,2.5955529999999998,35519424.0,,2018-03-28T17:15:53.093Z,2017-05-31T22:03:39.213Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-76-LG,2017-05-31T22:03:39.747Z,,,,,,,,,,,,,,,,,,,
35519424,2015-12-31,2015-12-31,c6,http://regnskaber.virk.dk/42491553/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0LzQ4L2FlL2E4LzA4NzgtNDJhZS1hYzUzLTViMzFhMjg3OTEwZQ.xhtml,http://regnskaber.virk.dk/42491553/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3L2NkL2Q2L2RhL2NkZjUtNGJiNS05OGRhLTllNTFlYTYzZTY5MA.pdf,http://regnskaber.virk.dk/42491553/ZG9rdW1lbnRsYWdlcjovLzAzL2IwLzZhL2UxLzk0L2ExMmEtNGNmNi1hNDNkLTRhOTJjY2Y3OTA4ZQ.xml,true,Danmark,DK,Bjerringbro,8850.0,11.0,Torvegade,Ulstrup,8860.0,10.0,RÃ¸nge Hule,8860 Ulstrup,RÃ¸nge Hule 10,,Regnskabsklasse B,2017-05-31,2017-05-31,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet har bestÃ¥et i salg af kapitalandele.</p>",ulrik@rh10.dk,,35519424.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ulrik Due Jensen,Ulrik Due Jensen,Jyske Bank,DUE JENSEN HOLDING ApS,Ulrik Due Jensen,,,Ulstrup,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,Generalforsamlingen har truffet beslutning om fortsat fravalg af revision for kommende regnskabsÃ¥r.,,23640510.0,false,false,Adm. Dir.,Ingen bistand,urn:ofk:oid:24033473,indberetninger-20180424,2.5955529999999998,35519424.0,,2018-03-28T17:15:53.093Z,2017-05-31T22:03:39.213Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-76-LG,2017-05-31T22:03:39.747Z,277072.0,277066.0,80000.0,277072.0,6.0,111981.0,277072.0,165091.0,0.0,0.0,0.0,160025.0,0.0,0.0,160025.0,31981.0,5066.0,5066.0,6.0
35519424,2016-01-01,2016-01-01,c7,http://regnskaber.virk.dk/42491553/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0LzQ4L2FlL2E4LzA4NzgtNDJhZS1hYzUzLTViMzFhMjg3OTEwZQ.xhtml,http://regnskaber.virk.dk/42491553/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3L2NkL2Q2L2RhL2NkZjUtNGJiNS05OGRhLTllNTFlYTYzZTY5MA.pdf,http://regnskaber.virk.dk/42491553/ZG9rdW1lbnRsYWdlcjovLzAzL2IwLzZhL2UxLzk0L2ExMmEtNGNmNi1hNDNkLTRhOTJjY2Y3OTA4ZQ.xml,true,Danmark,DK,Bjerringbro,8850.0,11.0,Torvegade,Ulstrup,8860.0,10.0,RÃ¸nge Hule,8860 Ulstrup,RÃ¸nge Hule 10,,Regnskabsklasse B,2017-05-31,2017-05-31,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet har bestÃ¥et i salg af kapitalandele.</p>",ulrik@rh10.dk,,35519424.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ulrik Due Jensen,Ulrik Due Jensen,Jyske Bank,DUE JENSEN HOLDING ApS,Ulrik Due Jensen,,,Ulstrup,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,Generalforsamlingen har truffet beslutning om fortsat fravalg af revision for kommende regnskabsÃ¥r.,,23640510.0,false,false,Adm. Dir.,Ingen bistand,urn:ofk:oid:24033473,indberetninger-20180424,2.5955529999999998,35519424.0,,2018-03-28T17:15:53.093Z,2017-05-31T22:03:39.213Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-76-LG,2017-05-31T22:03:39.747Z,,,,,,80000.0,,,,,,,,,,,,,
35519424,2016-01-01,2016-01-01,c8,http://regnskaber.virk.dk/42491553/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0LzQ4L2FlL2E4LzA4NzgtNDJhZS1hYzUzLTViMzFhMjg3OTEwZQ.xhtml,http://regnskaber.virk.dk/42491553/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3L2NkL2Q2L2RhL2NkZjUtNGJiNS05OGRhLTllNTFlYTYzZTY5MA.pdf,http://regnskaber.virk.dk/42491553/ZG9rdW1lbnRsYWdlcjovLzAzL2IwLzZhL2UxLzk0L2ExMmEtNGNmNi1hNDNkLTRhOTJjY2Y3OTA4ZQ.xml,true,Danmark,DK,Bjerringbro,8850.0,11.0,Torvegade,Ulstrup,8860.0,10.0,RÃ¸nge Hule,8860 Ulstrup,RÃ¸nge Hule 10,,Regnskabsklasse B,2017-05-31,2017-05-31,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet har bestÃ¥et i salg af kapitalandele.</p>",ulrik@rh10.dk,,35519424.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ulrik Due Jensen,Ulrik Due Jensen,Jyske Bank,DUE JENSEN HOLDING ApS,Ulrik Due Jensen,,,Ulstrup,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,Generalforsamlingen har truffet beslutning om fortsat fravalg af revision for kommende regnskabsÃ¥r.,,23640510.0,false,false,Adm. Dir.,Ingen bistand,urn:ofk:oid:24033473,indberetninger-20180424,2.5955529999999998,35519424.0,,2018-03-28T17:15:53.093Z,2017-05-31T22:03:39.213Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-76-LG,2017-05-31T22:03:39.747Z,,,,,,31981.0,,,,,,,,,,,,,
35519424,2016-01-01,2016-01-01,c9,http://regnskaber.virk.dk/42491553/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0LzQ4L2FlL2E4LzA4NzgtNDJhZS1hYzUzLTViMzFhMjg3OTEwZQ.xhtml,http://regnskaber.virk.dk/42491553/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3L2NkL2Q2L2RhL2NkZjUtNGJiNS05OGRhLTllNTFlYTYzZTY5MA.pdf,http://regnskaber.virk.dk/42491553/ZG9rdW1lbnRsYWdlcjovLzAzL2IwLzZhL2UxLzk0L2ExMmEtNGNmNi1hNDNkLTRhOTJjY2Y3OTA4ZQ.xml,true,Danmark,DK,Bjerringbro,8850.0,11.0,Torvegade,Ulstrup,8860.0,10.0,RÃ¸nge Hule,8860 Ulstrup,RÃ¸nge Hule 10,,Regnskabsklasse B,2017-05-31,2017-05-31,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet har bestÃ¥et i salg af kapitalandele.</p>",ulrik@rh10.dk,,35519424.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ulrik Due Jensen,Ulrik Due Jensen,Jyske Bank,DUE JENSEN HOLDING ApS,Ulrik Due Jensen,,,Ulstrup,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,Generalforsamlingen har truffet beslutning om fortsat fravalg af revision for kommende regnskabsÃ¥r.,,23640510.0,false,false,Adm. Dir.,Ingen bistand,urn:ofk:oid:24033473,indberetninger-20180424,2.5955529999999998,35519424.0,,2018-03-28T17:15:53.093Z,2017-05-31T22:03:39.213Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-76-LG,2017-05-31T22:03:39.747Z,,,,,,111981.0,,,,,,,,,,,,,
35519424,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/42491553/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0LzQ4L2FlL2E4LzA4NzgtNDJhZS1hYzUzLTViMzFhMjg3OTEwZQ.xhtml,http://regnskaber.virk.dk/42491553/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3L2NkL2Q2L2RhL2NkZjUtNGJiNS05OGRhLTllNTFlYTYzZTY5MA.pdf,http://regnskaber.virk.dk/42491553/ZG9rdW1lbnRsYWdlcjovLzAzL2IwLzZhL2UxLzk0L2ExMmEtNGNmNi1hNDNkLTRhOTJjY2Y3OTA4ZQ.xml,true,Danmark,DK,Bjerringbro,8850.0,11.0,Torvegade,Ulstrup,8860.0,10.0,RÃ¸nge Hule,8860 Ulstrup,RÃ¸nge Hule 10,2447.0,Regnskabsklasse B,2017-05-31,2017-05-31,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet har bestÃ¥et i salg af kapitalandele.</p>",ulrik@rh10.dk,-2447.0,35519424.0,100000.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ulrik Due Jensen,Ulrik Due Jensen,Jyske Bank,DUE JENSEN HOLDING ApS,Ulrik Due Jensen,0.0,0.0,Ulstrup,2015-01-01,2015-12-31,98091.0,97553.0,-2447.0,2016-12-31,2016-01-01,0.0,false,false,Generalforsamlingen har truffet beslutning om fortsat fravalg af revision for kommende regnskabsÃ¥r.,-538.0,23640510.0,false,false,Adm. Dir.,Ingen bistand,urn:ofk:oid:24033473,indberetninger-20180424,2.5955529999999998,35519424.0,,2018-03-28T17:15:53.093Z,2017-05-31T22:03:39.213Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-76-LG,2017-05-31T22:03:39.747Z,,,,,,,,,,,,,,,,,,,
35519424,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/42491553/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0LzQ4L2FlL2E4LzA4NzgtNDJhZS1hYzUzLTViMzFhMjg3OTEwZQ.xhtml,http://regnskaber.virk.dk/42491553/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3L2NkL2Q2L2RhL2NkZjUtNGJiNS05OGRhLTllNTFlYTYzZTY5MA.pdf,http://regnskaber.virk.dk/42491553/ZG9rdW1lbnRsYWdlcjovLzAzL2IwLzZhL2UxLzk0L2ExMmEtNGNmNi1hNDNkLTRhOTJjY2Y3OTA4ZQ.xml,true,Danmark,DK,Bjerringbro,8850.0,11.0,Torvegade,Ulstrup,8860.0,10.0,RÃ¸nge Hule,8860 Ulstrup,RÃ¸nge Hule 10,,Regnskabsklasse B,2017-05-31,2017-05-31,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet har bestÃ¥et i salg af kapitalandele.</p>",ulrik@rh10.dk,,35519424.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ulrik Due Jensen,Ulrik Due Jensen,Jyske Bank,DUE JENSEN HOLDING ApS,Ulrik Due Jensen,,,Ulstrup,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,Generalforsamlingen har truffet beslutning om fortsat fravalg af revision for kommende regnskabsÃ¥r.,,23640510.0,false,false,Adm. Dir.,Ingen bistand,urn:ofk:oid:24033473,indberetninger-20180424,2.5955529999999998,35519424.0,,2018-03-28T17:15:53.093Z,2017-05-31T22:03:39.213Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-76-LG,2017-05-31T22:03:39.747Z,,,,,,,,,,,,,,,,,,,
35519424,2016-01-01,2016-12-31,c10,http://regnskaber.virk.dk/42491553/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0LzQ4L2FlL2E4LzA4NzgtNDJhZS1hYzUzLTViMzFhMjg3OTEwZQ.xhtml,http://regnskaber.virk.dk/42491553/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3L2NkL2Q2L2RhL2NkZjUtNGJiNS05OGRhLTllNTFlYTYzZTY5MA.pdf,http://regnskaber.virk.dk/42491553/ZG9rdW1lbnRsYWdlcjovLzAzL2IwLzZhL2UxLzk0L2ExMmEtNGNmNi1hNDNkLTRhOTJjY2Y3OTA4ZQ.xml,true,Danmark,DK,Bjerringbro,8850.0,11.0,Torvegade,Ulstrup,8860.0,10.0,RÃ¸nge Hule,8860 Ulstrup,RÃ¸nge Hule 10,,Regnskabsklasse B,2017-05-31,2017-05-31,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet har bestÃ¥et i salg af kapitalandele.</p>",ulrik@rh10.dk,,35519424.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ulrik Due Jensen,Ulrik Due Jensen,Jyske Bank,DUE JENSEN HOLDING ApS,Ulrik Due Jensen,,,Ulstrup,2015-01-01,2015-12-31,98091.0,,,2016-12-31,2016-01-01,,false,false,Generalforsamlingen har truffet beslutning om fortsat fravalg af revision for kommende regnskabsÃ¥r.,,23640510.0,false,false,Adm. Dir.,Ingen bistand,urn:ofk:oid:24033473,indberetninger-20180424,2.5955529999999998,35519424.0,,2018-03-28T17:15:53.093Z,2017-05-31T22:03:39.213Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-76-LG,2017-05-31T22:03:39.747Z,,,,,,,,,,,,,,,,,,,
35519424,2016-01-01,2016-12-31,c3,http://regnskaber.virk.dk/42491553/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0LzQ4L2FlL2E4LzA4NzgtNDJhZS1hYzUzLTViMzFhMjg3OTEwZQ.xhtml,http://regnskaber.virk.dk/42491553/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3L2NkL2Q2L2RhL2NkZjUtNGJiNS05OGRhLTllNTFlYTYzZTY5MA.pdf,http://regnskaber.virk.dk/42491553/ZG9rdW1lbnRsYWdlcjovLzAzL2IwLzZhL2UxLzk0L2ExMmEtNGNmNi1hNDNkLTRhOTJjY2Y3OTA4ZQ.xml,true,Danmark,DK,Bjerringbro,8850.0,11.0,Torvegade,Ulstrup,8860.0,10.0,RÃ¸nge Hule,8860 Ulstrup,RÃ¸nge Hule 10,,Regnskabsklasse B,2017-05-31,2017-05-31,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet har bestÃ¥et i salg af kapitalandele.</p>",ulrik@rh10.dk,,35519424.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ulrik Due Jensen,Ulrik Due Jensen,Jyske Bank,DUE JENSEN HOLDING ApS,Ulrik Due Jensen,,,Ulstrup,2015-01-01,2015-12-31,98091.0,,,2016-12-31,2016-01-01,,false,false,Generalforsamlingen har truffet beslutning om fortsat fravalg af revision for kommende regnskabsÃ¥r.,,23640510.0,false,false,Adm. Dir.,Ingen bistand,urn:ofk:oid:24033473,indberetninger-20180424,2.5955529999999998,35519424.0,,2018-03-28T17:15:53.093Z,2017-05-31T22:03:39.213Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-76-LG,2017-05-31T22:03:39.747Z,,,,,,,,,,,,,,,,,,,
