entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,CostOfSales,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,EmailOfReportingEntity,EmployeeBenefitsExpense,ExternalExpenses,GrossResult,IdentificationNumberCvrOfReportingEntity,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisions,LongtermTaxPayables,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherShorttermPayables,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,ShorttermTaxPayables,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherLongtermInvestments,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables
89469619,2016-05-01,2017-04-30,c3,http://regnskaber.virk.dk/91696498/ZG9rdW1lbnRsYWdlcjovLzAzL2IwLzQ1L2IyL2YxLzYwNGItNDBiOS1hZjI1LTczZmZiOGE0NWUwMw.xhtml,http://regnskaber.virk.dk/91696498/ZG9rdW1lbnRsYWdlcjovLzAzLzA0L2ZiL2Q1LzkxL2NiNTktNGQxNi05ZmIwLTE5MzBhNDE2NzU0Yw.pdf,http://regnskaber.virk.dk/91696498/ZG9rdW1lbnRsYWdlcjovLzAzL2VjL2ExLzMxL2I3L2QxNTEtNGIwNS1iMTQ3LWJjYzBhNjhlMGM4OA.xml,true,40.0,Kulsviervej,Danmark,DK,HillerÃ¸d,3400.0,14.0,Farum Hovedgade,HillerÃ¸d,3400.0,40.0,"Kulsviervej, 40",3400.0,"Kulsviervej, 40",Regnskabsklasse B,101533.0,2018-09-30,2018-09-30,leif@tews.dk,88108.0,82921.0,484.0,89469619.0,283147.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,0.0,Leif Tews,Leif Tews,dasyma,Nordea,Leif Tews,Leif Tews,587.0,12414.0,HillerÃ¸d,2016-05-01,2017-04-30,147171.0,194936.0,-87624.0,2018-04-30,2017-05-01,184938.0,false,false,46671.0,JA,47765.0,28142305.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26170346,indberetninger-20180424,2.5955513,89469619.0,AWY5nrm85OzuYdPkE6wA,2018-10-03T11:10:35.096Z,2018-10-03T11:09:52.641Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-69-CT,2018-10-03T11:09:52.799Z,,,,,,,,,,,,,,,,,,
89469619,2016-05-01,2017-04-30,c5,http://regnskaber.virk.dk/91696498/ZG9rdW1lbnRsYWdlcjovLzAzL2IwLzQ1L2IyL2YxLzYwNGItNDBiOS1hZjI1LTczZmZiOGE0NWUwMw.xhtml,http://regnskaber.virk.dk/91696498/ZG9rdW1lbnRsYWdlcjovLzAzLzA0L2ZiL2Q1LzkxL2NiNTktNGQxNi05ZmIwLTE5MzBhNDE2NzU0Yw.pdf,http://regnskaber.virk.dk/91696498/ZG9rdW1lbnRsYWdlcjovLzAzL2VjL2ExLzMxL2I3L2QxNTEtNGIwNS1iMTQ3LWJjYzBhNjhlMGM4OA.xml,true,40.0,Kulsviervej,Danmark,DK,HillerÃ¸d,3400.0,14.0,Farum Hovedgade,HillerÃ¸d,3400.0,40.0,"Kulsviervej, 40",3400.0,"Kulsviervej, 40",Regnskabsklasse B,,2018-09-30,2018-09-30,leif@tews.dk,,,,89469619.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,0.0,Leif Tews,Leif Tews,dasyma,Nordea,Leif Tews,Leif Tews,,12414.0,HillerÃ¸d,2016-05-01,2017-04-30,0.0,,,2018-04-30,2017-05-01,,false,false,46671.0,JA,,28142305.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26170346,indberetninger-20180424,2.5955513,89469619.0,AWY5nrm85OzuYdPkE6wA,2018-10-03T11:10:35.096Z,2018-10-03T11:09:52.641Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-69-CT,2018-10-03T11:09:52.799Z,,,,,,,,,,,,,,,,,,
89469619,2016-05-01,2017-04-30,c7,http://regnskaber.virk.dk/91696498/ZG9rdW1lbnRsYWdlcjovLzAzL2IwLzQ1L2IyL2YxLzYwNGItNDBiOS1hZjI1LTczZmZiOGE0NWUwMw.xhtml,http://regnskaber.virk.dk/91696498/ZG9rdW1lbnRsYWdlcjovLzAzLzA0L2ZiL2Q1LzkxL2NiNTktNGQxNi05ZmIwLTE5MzBhNDE2NzU0Yw.pdf,http://regnskaber.virk.dk/91696498/ZG9rdW1lbnRsYWdlcjovLzAzL2VjL2ExLzMxL2I3L2QxNTEtNGIwNS1iMTQ3LWJjYzBhNjhlMGM4OA.xml,true,40.0,Kulsviervej,Danmark,DK,HillerÃ¸d,3400.0,14.0,Farum Hovedgade,HillerÃ¸d,3400.0,40.0,"Kulsviervej, 40",3400.0,"Kulsviervej, 40",Regnskabsklasse B,,2018-09-30,2018-09-30,leif@tews.dk,,,,89469619.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,0.0,Leif Tews,Leif Tews,dasyma,Nordea,Leif Tews,Leif Tews,,12414.0,HillerÃ¸d,2016-05-01,2017-04-30,147171.0,,,2018-04-30,2017-05-01,,false,false,46671.0,JA,,28142305.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26170346,indberetninger-20180424,2.5955513,89469619.0,AWY5nrm85OzuYdPkE6wA,2018-10-03T11:10:35.096Z,2018-10-03T11:09:52.641Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-69-CT,2018-10-03T11:09:52.799Z,,,,,,,,,,,,,,,,,,
89469619,2017-04-30,2017-04-30,c9,http://regnskaber.virk.dk/91696498/ZG9rdW1lbnRsYWdlcjovLzAzL2IwLzQ1L2IyL2YxLzYwNGItNDBiOS1hZjI1LTczZmZiOGE0NWUwMw.xhtml,http://regnskaber.virk.dk/91696498/ZG9rdW1lbnRsYWdlcjovLzAzLzA0L2ZiL2Q1LzkxL2NiNTktNGQxNi05ZmIwLTE5MzBhNDE2NzU0Yw.pdf,http://regnskaber.virk.dk/91696498/ZG9rdW1lbnRsYWdlcjovLzAzL2VjL2ExLzMxL2I3L2QxNTEtNGIwNS1iMTQ3LWJjYzBhNjhlMGM4OA.xml,true,40.0,Kulsviervej,Danmark,DK,HillerÃ¸d,3400.0,14.0,Farum Hovedgade,HillerÃ¸d,3400.0,40.0,"Kulsviervej, 40",3400.0,"Kulsviervej, 40",Regnskabsklasse B,,2018-09-30,2018-09-30,leif@tews.dk,,,,89469619.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,0.0,Leif Tews,Leif Tews,dasyma,Nordea,Leif Tews,Leif Tews,,12414.0,HillerÃ¸d,2016-05-01,2017-04-30,,,,2018-04-30,2017-05-01,,false,false,46671.0,JA,,28142305.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26170346,indberetninger-20180424,2.5955513,89469619.0,AWY5nrm85OzuYdPkE6wA,2018-10-03T11:10:35.096Z,2018-10-03T11:09:52.641Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-69-CT,2018-10-03T11:09:52.799Z,1046731.0,10054.0,125000.0,118556.0,1016657.0,41608.0,1046731.0,30074.0,928175.0,41608.0,928175.0,928175.0,891657.0,30074.0,66894.0,2382.0,30074.0,64512.0
89469619,2017-05-01,2018-04-30,c0,http://regnskaber.virk.dk/91696498/ZG9rdW1lbnRsYWdlcjovLzAzL2IwLzQ1L2IyL2YxLzYwNGItNDBiOS1hZjI1LTczZmZiOGE0NWUwMw.xhtml,http://regnskaber.virk.dk/91696498/ZG9rdW1lbnRsYWdlcjovLzAzLzA0L2ZiL2Q1LzkxL2NiNTktNGQxNi05ZmIwLTE5MzBhNDE2NzU0Yw.pdf,http://regnskaber.virk.dk/91696498/ZG9rdW1lbnRsYWdlcjovLzAzL2VjL2ExLzMxL2I3L2QxNTEtNGIwNS1iMTQ3LWJjYzBhNjhlMGM4OA.xml,true,40.0,Kulsviervej,Danmark,DK,HillerÃ¸d,3400.0,14.0,Farum Hovedgade,HillerÃ¸d,3400.0,40.0,"Kulsviervej, 40",3400.0,"Kulsviervej, 40",Regnskabsklasse B,62440.0,2018-09-30,2018-09-30,leif@tews.dk,82731.0,89064.0,5976.0,89469619.0,84094.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,0.0,Leif Tews,Leif Tews,dasyma,Nordea,Leif Tews,Leif Tews,3049.0,12414.0,HillerÃ¸d,2016-05-01,2017-04-30,4263.0,4290.0,-76755.0,2018-04-30,2017-05-01,157480.0,false,false,46671.0,JA,27.0,28142305.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26170346,indberetninger-20180424,2.5955513,89469619.0,AWY5nrm85OzuYdPkE6wA,2018-10-03T11:10:35.096Z,2018-10-03T11:09:52.641Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-69-CT,2018-10-03T11:09:52.799Z,,,,,,,,,,,,,,,,,,
89469619,2017-05-01,2018-04-30,c1,http://regnskaber.virk.dk/91696498/ZG9rdW1lbnRsYWdlcjovLzAzL2IwLzQ1L2IyL2YxLzYwNGItNDBiOS1hZjI1LTczZmZiOGE0NWUwMw.xhtml,http://regnskaber.virk.dk/91696498/ZG9rdW1lbnRsYWdlcjovLzAzLzA0L2ZiL2Q1LzkxL2NiNTktNGQxNi05ZmIwLTE5MzBhNDE2NzU0Yw.pdf,http://regnskaber.virk.dk/91696498/ZG9rdW1lbnRsYWdlcjovLzAzL2VjL2ExLzMxL2I3L2QxNTEtNGIwNS1iMTQ3LWJjYzBhNjhlMGM4OA.xml,true,40.0,Kulsviervej,Danmark,DK,HillerÃ¸d,3400.0,14.0,Farum Hovedgade,HillerÃ¸d,3400.0,40.0,"Kulsviervej, 40",3400.0,"Kulsviervej, 40",Regnskabsklasse B,,2018-09-30,2018-09-30,leif@tews.dk,,,,89469619.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,0.0,Leif Tews,Leif Tews,dasyma,Nordea,Leif Tews,Leif Tews,,12414.0,HillerÃ¸d,2016-05-01,2017-04-30,,,,2018-04-30,2017-05-01,,false,false,46671.0,JA,,28142305.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26170346,indberetninger-20180424,2.5955513,89469619.0,AWY5nrm85OzuYdPkE6wA,2018-10-03T11:10:35.096Z,2018-10-03T11:09:52.641Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-69-CT,2018-10-03T11:09:52.799Z,,,,,,,,,,,,,,,,,,
89469619,2017-05-01,2018-04-30,c2,http://regnskaber.virk.dk/91696498/ZG9rdW1lbnRsYWdlcjovLzAzL2IwLzQ1L2IyL2YxLzYwNGItNDBiOS1hZjI1LTczZmZiOGE0NWUwMw.xhtml,http://regnskaber.virk.dk/91696498/ZG9rdW1lbnRsYWdlcjovLzAzLzA0L2ZiL2Q1LzkxL2NiNTktNGQxNi05ZmIwLTE5MzBhNDE2NzU0Yw.pdf,http://regnskaber.virk.dk/91696498/ZG9rdW1lbnRsYWdlcjovLzAzL2VjL2ExLzMxL2I3L2QxNTEtNGIwNS1iMTQ3LWJjYzBhNjhlMGM4OA.xml,true,40.0,Kulsviervej,Danmark,DK,HillerÃ¸d,3400.0,14.0,Farum Hovedgade,HillerÃ¸d,3400.0,40.0,"Kulsviervej, 40",3400.0,"Kulsviervej, 40",Regnskabsklasse B,,2018-09-30,2018-09-30,leif@tews.dk,,,,89469619.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,0.0,Leif Tews,Leif Tews,dasyma,Nordea,Leif Tews,Leif Tews,,12414.0,HillerÃ¸d,2016-05-01,2017-04-30,,,,2018-04-30,2017-05-01,,false,false,46671.0,JA,,28142305.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26170346,indberetninger-20180424,2.5955513,89469619.0,AWY5nrm85OzuYdPkE6wA,2018-10-03T11:10:35.096Z,2018-10-03T11:09:52.641Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-69-CT,2018-10-03T11:09:52.799Z,,,,,,,,,,,,,,,,,,
89469619,2017-05-01,2018-04-30,c4,http://regnskaber.virk.dk/91696498/ZG9rdW1lbnRsYWdlcjovLzAzL2IwLzQ1L2IyL2YxLzYwNGItNDBiOS1hZjI1LTczZmZiOGE0NWUwMw.xhtml,http://regnskaber.virk.dk/91696498/ZG9rdW1lbnRsYWdlcjovLzAzLzA0L2ZiL2Q1LzkxL2NiNTktNGQxNi05ZmIwLTE5MzBhNDE2NzU0Yw.pdf,http://regnskaber.virk.dk/91696498/ZG9rdW1lbnRsYWdlcjovLzAzL2VjL2ExLzMxL2I3L2QxNTEtNGIwNS1iMTQ3LWJjYzBhNjhlMGM4OA.xml,true,40.0,Kulsviervej,Danmark,DK,HillerÃ¸d,3400.0,14.0,Farum Hovedgade,HillerÃ¸d,3400.0,40.0,"Kulsviervej, 40",3400.0,"Kulsviervej, 40",Regnskabsklasse B,,2018-09-30,2018-09-30,leif@tews.dk,,,,89469619.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,0.0,Leif Tews,Leif Tews,dasyma,Nordea,Leif Tews,Leif Tews,,12414.0,HillerÃ¸d,2016-05-01,2017-04-30,0.0,,,2018-04-30,2017-05-01,,false,false,46671.0,JA,,28142305.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26170346,indberetninger-20180424,2.5955513,89469619.0,AWY5nrm85OzuYdPkE6wA,2018-10-03T11:10:35.096Z,2018-10-03T11:09:52.641Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-69-CT,2018-10-03T11:09:52.799Z,,,,,,,,,,,,,,,,,,
89469619,2017-05-01,2018-04-30,c6,http://regnskaber.virk.dk/91696498/ZG9rdW1lbnRsYWdlcjovLzAzL2IwLzQ1L2IyL2YxLzYwNGItNDBiOS1hZjI1LTczZmZiOGE0NWUwMw.xhtml,http://regnskaber.virk.dk/91696498/ZG9rdW1lbnRsYWdlcjovLzAzLzA0L2ZiL2Q1LzkxL2NiNTktNGQxNi05ZmIwLTE5MzBhNDE2NzU0Yw.pdf,http://regnskaber.virk.dk/91696498/ZG9rdW1lbnRsYWdlcjovLzAzL2VjL2ExLzMxL2I3L2QxNTEtNGIwNS1iMTQ3LWJjYzBhNjhlMGM4OA.xml,true,40.0,Kulsviervej,Danmark,DK,HillerÃ¸d,3400.0,14.0,Farum Hovedgade,HillerÃ¸d,3400.0,40.0,"Kulsviervej, 40",3400.0,"Kulsviervej, 40",Regnskabsklasse B,,2018-09-30,2018-09-30,leif@tews.dk,,,,89469619.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,0.0,Leif Tews,Leif Tews,dasyma,Nordea,Leif Tews,Leif Tews,,12414.0,HillerÃ¸d,2016-05-01,2017-04-30,4263.0,,,2018-04-30,2017-05-01,,false,false,46671.0,JA,,28142305.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26170346,indberetninger-20180424,2.5955513,89469619.0,AWY5nrm85OzuYdPkE6wA,2018-10-03T11:10:35.096Z,2018-10-03T11:09:52.641Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-69-CT,2018-10-03T11:09:52.799Z,,,,,,,,,,,,,,,,,,
89469619,2018-04-30,2018-04-30,c8,http://regnskaber.virk.dk/91696498/ZG9rdW1lbnRsYWdlcjovLzAzL2IwLzQ1L2IyL2YxLzYwNGItNDBiOS1hZjI1LTczZmZiOGE0NWUwMw.xhtml,http://regnskaber.virk.dk/91696498/ZG9rdW1lbnRsYWdlcjovLzAzLzA0L2ZiL2Q1LzkxL2NiNTktNGQxNi05ZmIwLTE5MzBhNDE2NzU0Yw.pdf,http://regnskaber.virk.dk/91696498/ZG9rdW1lbnRsYWdlcjovLzAzL2VjL2ExLzMxL2I3L2QxNTEtNGIwNS1iMTQ3LWJjYzBhNjhlMGM4OA.xml,true,40.0,Kulsviervej,Danmark,DK,HillerÃ¸d,3400.0,14.0,Farum Hovedgade,HillerÃ¸d,3400.0,40.0,"Kulsviervej, 40",3400.0,"Kulsviervej, 40",Regnskabsklasse B,,2018-09-30,2018-09-30,leif@tews.dk,,,,89469619.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,0.0,Leif Tews,Leif Tews,dasyma,Nordea,Leif Tews,Leif Tews,,12414.0,HillerÃ¸d,2016-05-01,2017-04-30,,,,2018-04-30,2017-05-01,,false,false,46671.0,JA,,28142305.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26170346,indberetninger-20180424,2.5955513,89469619.0,AWY5nrm85OzuYdPkE6wA,2018-10-03T11:10:35.096Z,2018-10-03T11:09:52.641Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-69-CT,2018-10-03T11:09:52.799Z,937341.0,179658.0,125000.0,301192.0,863632.0,45153.0,937341.0,73709.0,636149.0,45153.0,636149.0,636149.0,738632.0,73709.0,76381.0,4699.0,14624.0,71682.0
