entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,GrossResult,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherFinanceIncomeFromGroupEnterprises,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherReserves,OtherShorttermPayables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivables
30601750,2016-07-01,2017-06-30,c3,http://regnskaber.virk.dk/05710603/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzNhLzVhLzk5LzM1OTUtNGI0My05MWFhLTQ2ZTllMjdhOGZjNQ.xhtml,http://regnskaber.virk.dk/05710603/ZG9rdW1lbnRsYWdlcjovLzAzLzRhL2UyLzlhLzJjL2Q1MzQtNDQxZS1hNThhLTNkYWQyNmY1MGU2Zg.pdf,http://regnskaber.virk.dk/05710603/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzI4L2YwLzZhL2E2N2QtNDZjZC1hZGI5LTFhNjNhYWMwMzMwNg.xml,true,Gilleleje,3250.0,69.0,Kastanie Alle,3250 Gilleleje,Vesterbrogade 40,Til kapitalejerne i Michal Simonsen Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-12-03,2018-12-03,Registreret revisor,0.0,10740746.0,30601750.0,mne1177,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Per Meldhedegaard Olsen,Michal Simonsen,Michal Ingo Simonsen,Revisor1,MICHAL SIMONSEN HOLDING ApS,Per Meldhedegaard Olsen,440.0,1438.0,50000.0,Gilleleje,2016-07-01,2017-06-30,50998.0,50998.0,0.0,2018-06-30,2017-07-01,false,false,2018-12-03,Gilleleje,"Direktionen anser fortsat, at betingelserne for at fravÃ¦lge revision er opfyldt",false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26411446,indberetninger-20180424,2.5949414,30601750.0,AWd0oiruet7j816DxR0H,2018-12-03T15:14:42.506Z,2018-12-03T15:14:03.490Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EH-40-NT,2018-12-03T15:14:03.662Z,,,,,,,,,,,,,,,,,,
30601750,2016-07-01,2017-06-30,c5,http://regnskaber.virk.dk/05710603/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzNhLzVhLzk5LzM1OTUtNGI0My05MWFhLTQ2ZTllMjdhOGZjNQ.xhtml,http://regnskaber.virk.dk/05710603/ZG9rdW1lbnRsYWdlcjovLzAzLzRhL2UyLzlhLzJjL2Q1MzQtNDQxZS1hNThhLTNkYWQyNmY1MGU2Zg.pdf,http://regnskaber.virk.dk/05710603/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzI4L2YwLzZhL2E2N2QtNDZjZC1hZGI5LTFhNjNhYWMwMzMwNg.xml,true,Gilleleje,3250.0,69.0,Kastanie Alle,3250 Gilleleje,Vesterbrogade 40,Til kapitalejerne i Michal Simonsen Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-12-03,2018-12-03,Registreret revisor,,10740746.0,30601750.0,mne1177,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Per Meldhedegaard Olsen,Michal Simonsen,Michal Ingo Simonsen,Revisor1,MICHAL SIMONSEN HOLDING ApS,Per Meldhedegaard Olsen,,,,Gilleleje,2016-07-01,2017-06-30,50000.0,,,2018-06-30,2017-07-01,false,false,2018-12-03,Gilleleje,"Direktionen anser fortsat, at betingelserne for at fravÃ¦lge revision er opfyldt",false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26411446,indberetninger-20180424,2.5949414,30601750.0,AWd0oiruet7j816DxR0H,2018-12-03T15:14:42.506Z,2018-12-03T15:14:03.490Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EH-40-NT,2018-12-03T15:14:03.662Z,,,,,,,,,,,,,,,,,,
30601750,2016-07-01,2017-06-30,c7,http://regnskaber.virk.dk/05710603/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzNhLzVhLzk5LzM1OTUtNGI0My05MWFhLTQ2ZTllMjdhOGZjNQ.xhtml,http://regnskaber.virk.dk/05710603/ZG9rdW1lbnRsYWdlcjovLzAzLzRhL2UyLzlhLzJjL2Q1MzQtNDQxZS1hNThhLTNkYWQyNmY1MGU2Zg.pdf,http://regnskaber.virk.dk/05710603/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzI4L2YwLzZhL2E2N2QtNDZjZC1hZGI5LTFhNjNhYWMwMzMwNg.xml,true,Gilleleje,3250.0,69.0,Kastanie Alle,3250 Gilleleje,Vesterbrogade 40,Til kapitalejerne i Michal Simonsen Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-12-03,2018-12-03,Registreret revisor,,10740746.0,30601750.0,mne1177,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Per Meldhedegaard Olsen,Michal Simonsen,Michal Ingo Simonsen,Revisor1,MICHAL SIMONSEN HOLDING ApS,Per Meldhedegaard Olsen,,,,Gilleleje,2016-07-01,2017-06-30,998.0,,,2018-06-30,2017-07-01,false,false,2018-12-03,Gilleleje,"Direktionen anser fortsat, at betingelserne for at fravÃ¦lge revision er opfyldt",false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26411446,indberetninger-20180424,2.5949414,30601750.0,AWd0oiruet7j816DxR0H,2018-12-03T15:14:42.506Z,2018-12-03T15:14:03.490Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EH-40-NT,2018-12-03T15:14:03.662Z,,,,,,,,,,,,,,,,,,
30601750,2017-06-30,2017-06-30,c9,http://regnskaber.virk.dk/05710603/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzNhLzVhLzk5LzM1OTUtNGI0My05MWFhLTQ2ZTllMjdhOGZjNQ.xhtml,http://regnskaber.virk.dk/05710603/ZG9rdW1lbnRsYWdlcjovLzAzLzRhL2UyLzlhLzJjL2Q1MzQtNDQxZS1hNThhLTNkYWQyNmY1MGU2Zg.pdf,http://regnskaber.virk.dk/05710603/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzI4L2YwLzZhL2E2N2QtNDZjZC1hZGI5LTFhNjNhYWMwMzMwNg.xml,true,Gilleleje,3250.0,69.0,Kastanie Alle,3250 Gilleleje,Vesterbrogade 40,Til kapitalejerne i Michal Simonsen Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-12-03,2018-12-03,Registreret revisor,,10740746.0,30601750.0,mne1177,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Per Meldhedegaard Olsen,Michal Simonsen,Michal Ingo Simonsen,Revisor1,MICHAL SIMONSEN HOLDING ApS,Per Meldhedegaard Olsen,,,,Gilleleje,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,false,false,2018-12-03,Gilleleje,"Direktionen anser fortsat, at betingelserne for at fravÃ¦lge revision er opfyldt",false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26411446,indberetninger-20180424,2.5949414,30601750.0,AWd0oiruet7j816DxR0H,2018-12-03T15:14:42.506Z,2018-12-03T15:14:03.490Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EH-40-NT,2018-12-03T15:14:03.662Z,231930.0,15725.0,125000.0,103930.0,200975.0,231930.0,30955.0,128000.0,128000.0,128000.0,3000.0,30955.0,50000.0,22975.0,30955.0,88205.0,81205.0,7000.0
30601750,2017-07-01,2018-06-30,c0,http://regnskaber.virk.dk/05710603/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzNhLzVhLzk5LzM1OTUtNGI0My05MWFhLTQ2ZTllMjdhOGZjNQ.xhtml,http://regnskaber.virk.dk/05710603/ZG9rdW1lbnRsYWdlcjovLzAzLzRhL2UyLzlhLzJjL2Q1MzQtNDQxZS1hNThhLTNkYWQyNmY1MGU2Zg.pdf,http://regnskaber.virk.dk/05710603/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzI4L2YwLzZhL2E2N2QtNDZjZC1hZGI5LTFhNjNhYWMwMzMwNg.xml,true,Gilleleje,3250.0,69.0,Kastanie Alle,3250 Gilleleje,Vesterbrogade 40,Til kapitalejerne i Michal Simonsen Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-12-03,2018-12-03,Registreret revisor,0.0,10740746.0,30601750.0,mne1177,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Per Meldhedegaard Olsen,Michal Simonsen,Michal Ingo Simonsen,Revisor1,MICHAL SIMONSEN HOLDING ApS,Per Meldhedegaard Olsen,26.0,0.0,50000.0,Gilleleje,2016-07-01,2017-06-30,49974.0,49974.0,0.0,2018-06-30,2017-07-01,false,false,2018-12-03,Gilleleje,"Direktionen anser fortsat, at betingelserne for at fravÃ¦lge revision er opfyldt",false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26411446,indberetninger-20180424,2.5949414,30601750.0,AWd0oiruet7j816DxR0H,2018-12-03T15:14:42.506Z,2018-12-03T15:14:03.490Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EH-40-NT,2018-12-03T15:14:03.662Z,,,,,,,,,,,,,,,,,,
30601750,2017-07-01,2018-06-30,c1,http://regnskaber.virk.dk/05710603/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzNhLzVhLzk5LzM1OTUtNGI0My05MWFhLTQ2ZTllMjdhOGZjNQ.xhtml,http://regnskaber.virk.dk/05710603/ZG9rdW1lbnRsYWdlcjovLzAzLzRhL2UyLzlhLzJjL2Q1MzQtNDQxZS1hNThhLTNkYWQyNmY1MGU2Zg.pdf,http://regnskaber.virk.dk/05710603/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzI4L2YwLzZhL2E2N2QtNDZjZC1hZGI5LTFhNjNhYWMwMzMwNg.xml,true,Gilleleje,3250.0,69.0,Kastanie Alle,3250 Gilleleje,Vesterbrogade 40,Til kapitalejerne i Michal Simonsen Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-12-03,2018-12-03,Registreret revisor,,10740746.0,30601750.0,mne1177,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Per Meldhedegaard Olsen,Michal Simonsen,Michal Ingo Simonsen,Revisor1,MICHAL SIMONSEN HOLDING ApS,Per Meldhedegaard Olsen,,,,Gilleleje,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,false,false,2018-12-03,Gilleleje,"Direktionen anser fortsat, at betingelserne for at fravÃ¦lge revision er opfyldt",false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26411446,indberetninger-20180424,2.5949414,30601750.0,AWd0oiruet7j816DxR0H,2018-12-03T15:14:42.506Z,2018-12-03T15:14:03.490Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EH-40-NT,2018-12-03T15:14:03.662Z,,,,,,,,,,,,,,,,,,
30601750,2017-07-01,2018-06-30,c2,http://regnskaber.virk.dk/05710603/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzNhLzVhLzk5LzM1OTUtNGI0My05MWFhLTQ2ZTllMjdhOGZjNQ.xhtml,http://regnskaber.virk.dk/05710603/ZG9rdW1lbnRsYWdlcjovLzAzLzRhL2UyLzlhLzJjL2Q1MzQtNDQxZS1hNThhLTNkYWQyNmY1MGU2Zg.pdf,http://regnskaber.virk.dk/05710603/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzI4L2YwLzZhL2E2N2QtNDZjZC1hZGI5LTFhNjNhYWMwMzMwNg.xml,true,Gilleleje,3250.0,69.0,Kastanie Alle,3250 Gilleleje,Vesterbrogade 40,Til kapitalejerne i Michal Simonsen Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-12-03,2018-12-03,Registreret revisor,,10740746.0,30601750.0,mne1177,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Per Meldhedegaard Olsen,Michal Simonsen,Michal Ingo Simonsen,Revisor1,MICHAL SIMONSEN HOLDING ApS,Per Meldhedegaard Olsen,,,,Gilleleje,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,false,false,2018-12-03,Gilleleje,"Direktionen anser fortsat, at betingelserne for at fravÃ¦lge revision er opfyldt",false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26411446,indberetninger-20180424,2.5949414,30601750.0,AWd0oiruet7j816DxR0H,2018-12-03T15:14:42.506Z,2018-12-03T15:14:03.490Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EH-40-NT,2018-12-03T15:14:03.662Z,,,,,,,,,,,,,,,,,,
30601750,2017-07-01,2018-06-30,c4,http://regnskaber.virk.dk/05710603/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzNhLzVhLzk5LzM1OTUtNGI0My05MWFhLTQ2ZTllMjdhOGZjNQ.xhtml,http://regnskaber.virk.dk/05710603/ZG9rdW1lbnRsYWdlcjovLzAzLzRhL2UyLzlhLzJjL2Q1MzQtNDQxZS1hNThhLTNkYWQyNmY1MGU2Zg.pdf,http://regnskaber.virk.dk/05710603/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzI4L2YwLzZhL2E2N2QtNDZjZC1hZGI5LTFhNjNhYWMwMzMwNg.xml,true,Gilleleje,3250.0,69.0,Kastanie Alle,3250 Gilleleje,Vesterbrogade 40,Til kapitalejerne i Michal Simonsen Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-12-03,2018-12-03,Registreret revisor,,10740746.0,30601750.0,mne1177,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Per Meldhedegaard Olsen,Michal Simonsen,Michal Ingo Simonsen,Revisor1,MICHAL SIMONSEN HOLDING ApS,Per Meldhedegaard Olsen,,,,Gilleleje,2016-07-01,2017-06-30,50000.0,,,2018-06-30,2017-07-01,false,false,2018-12-03,Gilleleje,"Direktionen anser fortsat, at betingelserne for at fravÃ¦lge revision er opfyldt",false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26411446,indberetninger-20180424,2.5949414,30601750.0,AWd0oiruet7j816DxR0H,2018-12-03T15:14:42.506Z,2018-12-03T15:14:03.490Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EH-40-NT,2018-12-03T15:14:03.662Z,,,,,,,,,,,,,,,,,,
30601750,2017-07-01,2018-06-30,c6,http://regnskaber.virk.dk/05710603/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzNhLzVhLzk5LzM1OTUtNGI0My05MWFhLTQ2ZTllMjdhOGZjNQ.xhtml,http://regnskaber.virk.dk/05710603/ZG9rdW1lbnRsYWdlcjovLzAzLzRhL2UyLzlhLzJjL2Q1MzQtNDQxZS1hNThhLTNkYWQyNmY1MGU2Zg.pdf,http://regnskaber.virk.dk/05710603/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzI4L2YwLzZhL2E2N2QtNDZjZC1hZGI5LTFhNjNhYWMwMzMwNg.xml,true,Gilleleje,3250.0,69.0,Kastanie Alle,3250 Gilleleje,Vesterbrogade 40,Til kapitalejerne i Michal Simonsen Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-12-03,2018-12-03,Registreret revisor,,10740746.0,30601750.0,mne1177,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Per Meldhedegaard Olsen,Michal Simonsen,Michal Ingo Simonsen,Revisor1,MICHAL SIMONSEN HOLDING ApS,Per Meldhedegaard Olsen,,,,Gilleleje,2016-07-01,2017-06-30,-26.0,,,2018-06-30,2017-07-01,false,false,2018-12-03,Gilleleje,"Direktionen anser fortsat, at betingelserne for at fravÃ¦lge revision er opfyldt",false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26411446,indberetninger-20180424,2.5949414,30601750.0,AWd0oiruet7j816DxR0H,2018-12-03T15:14:42.506Z,2018-12-03T15:14:03.490Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EH-40-NT,2018-12-03T15:14:03.662Z,,,,,,,,,,,,,,,,,,
30601750,2018-06-30,2018-06-30,c8,http://regnskaber.virk.dk/05710603/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzNhLzVhLzk5LzM1OTUtNGI0My05MWFhLTQ2ZTllMjdhOGZjNQ.xhtml,http://regnskaber.virk.dk/05710603/ZG9rdW1lbnRsYWdlcjovLzAzLzRhL2UyLzlhLzJjL2Q1MzQtNDQxZS1hNThhLTNkYWQyNmY1MGU2Zg.pdf,http://regnskaber.virk.dk/05710603/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzI4L2YwLzZhL2E2N2QtNDZjZC1hZGI5LTFhNjNhYWMwMzMwNg.xml,true,Gilleleje,3250.0,69.0,Kastanie Alle,3250 Gilleleje,Vesterbrogade 40,Til kapitalejerne i Michal Simonsen Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-12-03,2018-12-03,Registreret revisor,,10740746.0,30601750.0,mne1177,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Per Meldhedegaard Olsen,Michal Simonsen,Michal Ingo Simonsen,Revisor1,MICHAL SIMONSEN HOLDING ApS,Per Meldhedegaard Olsen,,,,Gilleleje,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,false,false,2018-12-03,Gilleleje,"Direktionen anser fortsat, at betingelserne for at fravÃ¦lge revision er opfyldt",false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26411446,indberetninger-20180424,2.5949414,30601750.0,AWd0oiruet7j816DxR0H,2018-12-03T15:14:42.506Z,2018-12-03T15:14:03.490Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EH-40-NT,2018-12-03T15:14:03.662Z,250949.0,13701.0,125000.0,122949.0,200949.0,250949.0,50000.0,128000.0,128000.0,128000.0,3000.0,50000.0,50000.0,22949.0,50000.0,109248.0,105248.0,4000.0
