entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,GrossResult,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherFinanceIncomeFromGroupEnterprises,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivables
30601750,2015-07-01,2016-06-30,c3,http://regnskaber.virk.dk/05710603/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzUwLzYzL2RkL2EyMzItNDUyNy1iZTc1LWM3YTVlYWM5Y2Y4Nw.xhtml,http://regnskaber.virk.dk/05710603/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzUxLzllLzEzLzBjOGMtNDNiZC04ZjY0LTkzOTRkMzE0MzZiNQ.pdf,http://regnskaber.virk.dk/05710603/ZG9rdW1lbnRsYWdlcjovLzAzLzcyL2EwLzNlLzNjLzU5MGUtNDJmOC1hMGVlLWFjY2Q0YTJjYmE1MQ.xml,true,Gilleleje,3250.0,69.0,Kastanie Alle,3250 Gilleleje,Vesterbrogade 40,Til kapitalejerne i Michal Simonsen Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-12-03,2017-12-03,Registreret revisor,0.0,10740746.0,30601750.0,mne1177,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Per Meldhedegaard Olsen,Michal Simonsen,Michal Ingo Simonsen,Revisor1 - Registreret revisor,MICHAL SIMONSEN HOLDING ApS,Per Meldhedegaard Olsen,82.0,154.0,0.0,Gilleleje,2015-07-01,2016-06-30,72.0,72.0,0.0,2017-06-30,2016-07-01,false,false,2017-12-03,Gilleleje,"Direktionen anser fortsat, at betingelserne for at fravÃ¦lge revision er opfyldt",false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24780932,indberetninger-20180424,2.5949402000000004,30601750.0,,2018-03-27T23:54:29.898Z,2017-12-04T06:38:43.086Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BJ-77-YK,2017-12-04T06:38:43.209Z,,,,,,,,,,,,,,,,,
30601750,2015-07-01,2016-06-30,c5,http://regnskaber.virk.dk/05710603/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzUwLzYzL2RkL2EyMzItNDUyNy1iZTc1LWM3YTVlYWM5Y2Y4Nw.xhtml,http://regnskaber.virk.dk/05710603/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzUxLzllLzEzLzBjOGMtNDNiZC04ZjY0LTkzOTRkMzE0MzZiNQ.pdf,http://regnskaber.virk.dk/05710603/ZG9rdW1lbnRsYWdlcjovLzAzLzcyL2EwLzNlLzNjLzU5MGUtNDJmOC1hMGVlLWFjY2Q0YTJjYmE1MQ.xml,true,Gilleleje,3250.0,69.0,Kastanie Alle,3250 Gilleleje,Vesterbrogade 40,Til kapitalejerne i Michal Simonsen Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-12-03,2017-12-03,Registreret revisor,,10740746.0,30601750.0,mne1177,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Per Meldhedegaard Olsen,Michal Simonsen,Michal Ingo Simonsen,Revisor1 - Registreret revisor,MICHAL SIMONSEN HOLDING ApS,Per Meldhedegaard Olsen,,,,Gilleleje,2015-07-01,2016-06-30,50000.0,,,2017-06-30,2016-07-01,false,false,2017-12-03,Gilleleje,"Direktionen anser fortsat, at betingelserne for at fravÃ¦lge revision er opfyldt",false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24780932,indberetninger-20180424,2.5949402000000004,30601750.0,,2018-03-27T23:54:29.898Z,2017-12-04T06:38:43.086Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BJ-77-YK,2017-12-04T06:38:43.209Z,,,,,,,,,,,,,,,,,
30601750,2015-07-01,2016-06-30,c7,http://regnskaber.virk.dk/05710603/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzUwLzYzL2RkL2EyMzItNDUyNy1iZTc1LWM3YTVlYWM5Y2Y4Nw.xhtml,http://regnskaber.virk.dk/05710603/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzUxLzllLzEzLzBjOGMtNDNiZC04ZjY0LTkzOTRkMzE0MzZiNQ.pdf,http://regnskaber.virk.dk/05710603/ZG9rdW1lbnRsYWdlcjovLzAzLzcyL2EwLzNlLzNjLzU5MGUtNDJmOC1hMGVlLWFjY2Q0YTJjYmE1MQ.xml,true,Gilleleje,3250.0,69.0,Kastanie Alle,3250 Gilleleje,Vesterbrogade 40,Til kapitalejerne i Michal Simonsen Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-12-03,2017-12-03,Registreret revisor,,10740746.0,30601750.0,mne1177,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Per Meldhedegaard Olsen,Michal Simonsen,Michal Ingo Simonsen,Revisor1 - Registreret revisor,MICHAL SIMONSEN HOLDING ApS,Per Meldhedegaard Olsen,,,,Gilleleje,2015-07-01,2016-06-30,-49928.0,,,2017-06-30,2016-07-01,false,false,2017-12-03,Gilleleje,"Direktionen anser fortsat, at betingelserne for at fravÃ¦lge revision er opfyldt",false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24780932,indberetninger-20180424,2.5949402000000004,30601750.0,,2018-03-27T23:54:29.898Z,2017-12-04T06:38:43.086Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BJ-77-YK,2017-12-04T06:38:43.209Z,,,,,,,,,,,,,,,,,
30601750,2016-06-30,2016-06-30,c9,http://regnskaber.virk.dk/05710603/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzUwLzYzL2RkL2EyMzItNDUyNy1iZTc1LWM3YTVlYWM5Y2Y4Nw.xhtml,http://regnskaber.virk.dk/05710603/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzUxLzllLzEzLzBjOGMtNDNiZC04ZjY0LTkzOTRkMzE0MzZiNQ.pdf,http://regnskaber.virk.dk/05710603/ZG9rdW1lbnRsYWdlcjovLzAzLzcyL2EwLzNlLzNjLzU5MGUtNDJmOC1hMGVlLWFjY2Q0YTJjYmE1MQ.xml,true,Gilleleje,3250.0,69.0,Kastanie Alle,3250 Gilleleje,Vesterbrogade 40,Til kapitalejerne i Michal Simonsen Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-12-03,2017-12-03,Registreret revisor,,10740746.0,30601750.0,mne1177,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Per Meldhedegaard Olsen,Michal Simonsen,Michal Ingo Simonsen,Revisor1 - Registreret revisor,MICHAL SIMONSEN HOLDING ApS,Per Meldhedegaard Olsen,,,,Gilleleje,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,false,false,2017-12-03,Gilleleje,"Direktionen anser fortsat, at betingelserne for at fravÃ¦lge revision er opfyldt",false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24780932,indberetninger-20180424,2.5949402000000004,30601750.0,,2018-03-27T23:54:29.898Z,2017-12-04T06:38:43.086Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BJ-77-YK,2017-12-04T06:38:43.209Z,203056.0,2230.0,128000.0,75056.0,199977.0,203056.0,3079.0,128000.0,128000.0,128000.0,3079.0,50000.0,21977.0,3079.0,72826.0,57826.0,15000.0
30601750,2016-07-01,2017-06-30,c0,http://regnskaber.virk.dk/05710603/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzUwLzYzL2RkL2EyMzItNDUyNy1iZTc1LWM3YTVlYWM5Y2Y4Nw.xhtml,http://regnskaber.virk.dk/05710603/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzUxLzllLzEzLzBjOGMtNDNiZC04ZjY0LTkzOTRkMzE0MzZiNQ.pdf,http://regnskaber.virk.dk/05710603/ZG9rdW1lbnRsYWdlcjovLzAzLzcyL2EwLzNlLzNjLzU5MGUtNDJmOC1hMGVlLWFjY2Q0YTJjYmE1MQ.xml,true,Gilleleje,3250.0,69.0,Kastanie Alle,3250 Gilleleje,Vesterbrogade 40,Til kapitalejerne i Michal Simonsen Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-12-03,2017-12-03,Registreret revisor,0.0,10740746.0,30601750.0,mne1177,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Per Meldhedegaard Olsen,Michal Simonsen,Michal Ingo Simonsen,Revisor1 - Registreret revisor,MICHAL SIMONSEN HOLDING ApS,Per Meldhedegaard Olsen,440.0,1438.0,50000.0,Gilleleje,2015-07-01,2016-06-30,50998.0,50998.0,0.0,2017-06-30,2016-07-01,false,false,2017-12-03,Gilleleje,"Direktionen anser fortsat, at betingelserne for at fravÃ¦lge revision er opfyldt",false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24780932,indberetninger-20180424,2.5949402000000004,30601750.0,,2018-03-27T23:54:29.898Z,2017-12-04T06:38:43.086Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BJ-77-YK,2017-12-04T06:38:43.209Z,,,,,,,,,,,,,,,,,
30601750,2016-07-01,2017-06-30,c1,http://regnskaber.virk.dk/05710603/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzUwLzYzL2RkL2EyMzItNDUyNy1iZTc1LWM3YTVlYWM5Y2Y4Nw.xhtml,http://regnskaber.virk.dk/05710603/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzUxLzllLzEzLzBjOGMtNDNiZC04ZjY0LTkzOTRkMzE0MzZiNQ.pdf,http://regnskaber.virk.dk/05710603/ZG9rdW1lbnRsYWdlcjovLzAzLzcyL2EwLzNlLzNjLzU5MGUtNDJmOC1hMGVlLWFjY2Q0YTJjYmE1MQ.xml,true,Gilleleje,3250.0,69.0,Kastanie Alle,3250 Gilleleje,Vesterbrogade 40,Til kapitalejerne i Michal Simonsen Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-12-03,2017-12-03,Registreret revisor,,10740746.0,30601750.0,mne1177,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Per Meldhedegaard Olsen,Michal Simonsen,Michal Ingo Simonsen,Revisor1 - Registreret revisor,MICHAL SIMONSEN HOLDING ApS,Per Meldhedegaard Olsen,,,,Gilleleje,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,false,false,2017-12-03,Gilleleje,"Direktionen anser fortsat, at betingelserne for at fravÃ¦lge revision er opfyldt",false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24780932,indberetninger-20180424,2.5949402000000004,30601750.0,,2018-03-27T23:54:29.898Z,2017-12-04T06:38:43.086Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BJ-77-YK,2017-12-04T06:38:43.209Z,,,,,,,,,,,,,,,,,
30601750,2016-07-01,2017-06-30,c2,http://regnskaber.virk.dk/05710603/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzUwLzYzL2RkL2EyMzItNDUyNy1iZTc1LWM3YTVlYWM5Y2Y4Nw.xhtml,http://regnskaber.virk.dk/05710603/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzUxLzllLzEzLzBjOGMtNDNiZC04ZjY0LTkzOTRkMzE0MzZiNQ.pdf,http://regnskaber.virk.dk/05710603/ZG9rdW1lbnRsYWdlcjovLzAzLzcyL2EwLzNlLzNjLzU5MGUtNDJmOC1hMGVlLWFjY2Q0YTJjYmE1MQ.xml,true,Gilleleje,3250.0,69.0,Kastanie Alle,3250 Gilleleje,Vesterbrogade 40,Til kapitalejerne i Michal Simonsen Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-12-03,2017-12-03,Registreret revisor,,10740746.0,30601750.0,mne1177,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Per Meldhedegaard Olsen,Michal Simonsen,Michal Ingo Simonsen,Revisor1 - Registreret revisor,MICHAL SIMONSEN HOLDING ApS,Per Meldhedegaard Olsen,,,,Gilleleje,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,false,false,2017-12-03,Gilleleje,"Direktionen anser fortsat, at betingelserne for at fravÃ¦lge revision er opfyldt",false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24780932,indberetninger-20180424,2.5949402000000004,30601750.0,,2018-03-27T23:54:29.898Z,2017-12-04T06:38:43.086Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BJ-77-YK,2017-12-04T06:38:43.209Z,,,,,,,,,,,,,,,,,
30601750,2016-07-01,2017-06-30,c4,http://regnskaber.virk.dk/05710603/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzUwLzYzL2RkL2EyMzItNDUyNy1iZTc1LWM3YTVlYWM5Y2Y4Nw.xhtml,http://regnskaber.virk.dk/05710603/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzUxLzllLzEzLzBjOGMtNDNiZC04ZjY0LTkzOTRkMzE0MzZiNQ.pdf,http://regnskaber.virk.dk/05710603/ZG9rdW1lbnRsYWdlcjovLzAzLzcyL2EwLzNlLzNjLzU5MGUtNDJmOC1hMGVlLWFjY2Q0YTJjYmE1MQ.xml,true,Gilleleje,3250.0,69.0,Kastanie Alle,3250 Gilleleje,Vesterbrogade 40,Til kapitalejerne i Michal Simonsen Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-12-03,2017-12-03,Registreret revisor,,10740746.0,30601750.0,mne1177,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Per Meldhedegaard Olsen,Michal Simonsen,Michal Ingo Simonsen,Revisor1 - Registreret revisor,MICHAL SIMONSEN HOLDING ApS,Per Meldhedegaard Olsen,,,,Gilleleje,2015-07-01,2016-06-30,50000.0,,,2017-06-30,2016-07-01,false,false,2017-12-03,Gilleleje,"Direktionen anser fortsat, at betingelserne for at fravÃ¦lge revision er opfyldt",false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24780932,indberetninger-20180424,2.5949402000000004,30601750.0,,2018-03-27T23:54:29.898Z,2017-12-04T06:38:43.086Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BJ-77-YK,2017-12-04T06:38:43.209Z,,,,,,,,,,,,,,,,,
30601750,2016-07-01,2017-06-30,c6,http://regnskaber.virk.dk/05710603/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzUwLzYzL2RkL2EyMzItNDUyNy1iZTc1LWM3YTVlYWM5Y2Y4Nw.xhtml,http://regnskaber.virk.dk/05710603/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzUxLzllLzEzLzBjOGMtNDNiZC04ZjY0LTkzOTRkMzE0MzZiNQ.pdf,http://regnskaber.virk.dk/05710603/ZG9rdW1lbnRsYWdlcjovLzAzLzcyL2EwLzNlLzNjLzU5MGUtNDJmOC1hMGVlLWFjY2Q0YTJjYmE1MQ.xml,true,Gilleleje,3250.0,69.0,Kastanie Alle,3250 Gilleleje,Vesterbrogade 40,Til kapitalejerne i Michal Simonsen Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-12-03,2017-12-03,Registreret revisor,,10740746.0,30601750.0,mne1177,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Per Meldhedegaard Olsen,Michal Simonsen,Michal Ingo Simonsen,Revisor1 - Registreret revisor,MICHAL SIMONSEN HOLDING ApS,Per Meldhedegaard Olsen,,,,Gilleleje,2015-07-01,2016-06-30,998.0,,,2017-06-30,2016-07-01,false,false,2017-12-03,Gilleleje,"Direktionen anser fortsat, at betingelserne for at fravÃ¦lge revision er opfyldt",false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24780932,indberetninger-20180424,2.5949402000000004,30601750.0,,2018-03-27T23:54:29.898Z,2017-12-04T06:38:43.086Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BJ-77-YK,2017-12-04T06:38:43.209Z,,,,,,,,,,,,,,,,,
30601750,2017-06-30,2017-06-30,c8,http://regnskaber.virk.dk/05710603/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzUwLzYzL2RkL2EyMzItNDUyNy1iZTc1LWM3YTVlYWM5Y2Y4Nw.xhtml,http://regnskaber.virk.dk/05710603/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzUxLzllLzEzLzBjOGMtNDNiZC04ZjY0LTkzOTRkMzE0MzZiNQ.pdf,http://regnskaber.virk.dk/05710603/ZG9rdW1lbnRsYWdlcjovLzAzLzcyL2EwLzNlLzNjLzU5MGUtNDJmOC1hMGVlLWFjY2Q0YTJjYmE1MQ.xml,true,Gilleleje,3250.0,69.0,Kastanie Alle,3250 Gilleleje,Vesterbrogade 40,Til kapitalejerne i Michal Simonsen Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-12-03,2017-12-03,Registreret revisor,,10740746.0,30601750.0,mne1177,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Per Meldhedegaard Olsen,Michal Simonsen,Michal Ingo Simonsen,Revisor1 - Registreret revisor,MICHAL SIMONSEN HOLDING ApS,Per Meldhedegaard Olsen,,,,Gilleleje,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,false,false,2017-12-03,Gilleleje,"Direktionen anser fortsat, at betingelserne for at fravÃ¦lge revision er opfyldt",false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24780932,indberetninger-20180424,2.5949402000000004,30601750.0,,2018-03-27T23:54:29.898Z,2017-12-04T06:38:43.086Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BJ-77-YK,2017-12-04T06:38:43.209Z,231930.0,15725.0,128000.0,103930.0,200975.0,231930.0,30955.0,128000.0,128000.0,128000.0,30955.0,50000.0,22975.0,30955.0,88205.0,81205.0,7000.0
