entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,CurrentDeferredTaxAssets,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfContingentLiabilities,DisclosureOfMortgagesAndCollaterals,ExtraordinaryProfitLossBeforeTax,GrossResult,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherShorttermReceivables,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,ShorttermReceivables,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherLongtermInvestments,OtherReserves,OtherShorttermPayables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermTaxPayables,NameOfAuditFirm
27980481,2013-01-01,2013-12-31,c3,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzL2M3LzExL2IzLzYyLzZjZjMtNGQ2My1iOWZmLWUxMTZiZmRhMjY0MA.xhtml,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzL2JmL2YzL2ZhLzgwL2MxYmEtNDAwZi05ZWIxLWExM2RhNGFmZTdmMA.pdf,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzLzU3LzkxL2E4L2FjLzY0ZjQtNDRhZi04MzMwLTM0NzM2MmI5ZDQ2YQ.xml,Danmark,DK,KorsÃ¸r,"3, 2",Norvangen,Frederiksberg,2000.0,"13, st null",N. Jespersens Vej,4220 KorsÃ¸r,Norvangen 3 D 2,Til den daglige ledelse i Funch Dalsgaard Holding ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,0.0,2015-04-07,2015-04-08,"Registreret Revisor, FSR - Danske Revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen eventualforpligtelser</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen pant- eller sikkerhedsstillelser.</p>",2026184.0,-14848.0,34054657.0,27980481.0,1017271276.0,1114867.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,John Richard,Morten Funch Jensen,Morten Funch Jensen,FUNCH DALSGAARD HOLDING ApS,4audit Godkendt Revisionsanpartsselskab,35112.0,961277.0,0.0,Frederiksberg,2013-01-01,2013-12-31,1797182.0,2026184.0,-14848.0,2014-12-31,2014-01-01,0.0,2015-04-07,KorsÃ¸r,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",229002.0,38330112.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5106256,indberetninger-20180424,2.595549,27980481.0,,2018-03-30T09:13:02.843Z,2015-04-13T12:43:53.546Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-58-QS,2015-04-13T12:43:53.607Z,,,,,,,,,,,,,,,,,,
27980481,2013-01-01,2013-12-31,c5,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzL2M3LzExL2IzLzYyLzZjZjMtNGQ2My1iOWZmLWUxMTZiZmRhMjY0MA.xhtml,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzL2JmL2YzL2ZhLzgwL2MxYmEtNDAwZi05ZWIxLWExM2RhNGFmZTdmMA.pdf,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzLzU3LzkxL2E4L2FjLzY0ZjQtNDRhZi04MzMwLTM0NzM2MmI5ZDQ2YQ.xml,Danmark,DK,KorsÃ¸r,"3, 2",Norvangen,Frederiksberg,2000.0,"13, st null",N. Jespersens Vej,4220 KorsÃ¸r,Norvangen 3 D 2,Til den daglige ledelse i Funch Dalsgaard Holding ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,0.0,2015-04-07,2015-04-08,"Registreret Revisor, FSR - Danske Revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen eventualforpligtelser</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen pant- eller sikkerhedsstillelser.</p>",,,34054657.0,27980481.0,1017271276.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,John Richard,Morten Funch Jensen,Morten Funch Jensen,FUNCH DALSGAARD HOLDING ApS,4audit Godkendt Revisionsanpartsselskab,,,0.0,Frederiksberg,2013-01-01,2013-12-31,1000000.0,,,2014-12-31,2014-01-01,0.0,2015-04-07,KorsÃ¸r,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",,38330112.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5106256,indberetninger-20180424,2.595549,27980481.0,,2018-03-30T09:13:02.843Z,2015-04-13T12:43:53.546Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-58-QS,2015-04-13T12:43:53.607Z,,,,,,,,,,,,,,,,,,
27980481,2013-01-01,2013-12-31,c7,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzL2M3LzExL2IzLzYyLzZjZjMtNGQ2My1iOWZmLWUxMTZiZmRhMjY0MA.xhtml,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzL2JmL2YzL2ZhLzgwL2MxYmEtNDAwZi05ZWIxLWExM2RhNGFmZTdmMA.pdf,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzLzU3LzkxL2E4L2FjLzY0ZjQtNDRhZi04MzMwLTM0NzM2MmI5ZDQ2YQ.xml,Danmark,DK,KorsÃ¸r,"3, 2",Norvangen,Frederiksberg,2000.0,"13, st null",N. Jespersens Vej,4220 KorsÃ¸r,Norvangen 3 D 2,Til den daglige ledelse i Funch Dalsgaard Holding ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,0.0,2015-04-07,2015-04-08,"Registreret Revisor, FSR - Danske Revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen eventualforpligtelser</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen pant- eller sikkerhedsstillelser.</p>",,,34054657.0,27980481.0,1017271276.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,John Richard,Morten Funch Jensen,Morten Funch Jensen,FUNCH DALSGAARD HOLDING ApS,4audit Godkendt Revisionsanpartsselskab,,,0.0,Frederiksberg,2013-01-01,2013-12-31,797182.0,,,2014-12-31,2014-01-01,0.0,2015-04-07,KorsÃ¸r,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",,38330112.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5106256,indberetninger-20180424,2.595549,27980481.0,,2018-03-30T09:13:02.843Z,2015-04-13T12:43:53.546Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-58-QS,2015-04-13T12:43:53.607Z,,,,,,,,,,,,,,,,,,
27980481,2013-12-31,2013-12-31,c9,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzL2M3LzExL2IzLzYyLzZjZjMtNGQ2My1iOWZmLWUxMTZiZmRhMjY0MA.xhtml,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzL2JmL2YzL2ZhLzgwL2MxYmEtNDAwZi05ZWIxLWExM2RhNGFmZTdmMA.pdf,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzLzU3LzkxL2E4L2FjLzY0ZjQtNDRhZi04MzMwLTM0NzM2MmI5ZDQ2YQ.xml,Danmark,DK,KorsÃ¸r,"3, 2",Norvangen,Frederiksberg,2000.0,"13, st null",N. Jespersens Vej,4220 KorsÃ¸r,Norvangen 3 D 2,Til den daglige ledelse i Funch Dalsgaard Holding ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,0.0,2015-04-07,2015-04-08,"Registreret Revisor, FSR - Danske Revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen eventualforpligtelser</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen pant- eller sikkerhedsstillelser.</p>",,,34054657.0,27980481.0,1017271276.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,John Richard,Morten Funch Jensen,Morten Funch Jensen,FUNCH DALSGAARD HOLDING ApS,4audit Godkendt Revisionsanpartsselskab,,,0.0,Frederiksberg,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,0.0,2015-04-07,KorsÃ¸r,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",,38330112.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5106256,indberetninger-20180424,2.595549,27980481.0,,2018-03-30T09:13:02.843Z,2015-04-13T12:43:53.546Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-58-QS,2015-04-13T12:43:53.607Z,6933411.0,600634.0,125000.0,600634.0,6809577.0,6933411.0,123834.0,6332777.0,4256061.0,6332777.0,2076716.0,1679231.0,9000.0,1000000.0,4005346.0,123834.0,114834.0,
27980481,2014-01-01,2014-12-31,c0,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzL2M3LzExL2IzLzYyLzZjZjMtNGQ2My1iOWZmLWUxMTZiZmRhMjY0MA.xhtml,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzL2JmL2YzL2ZhLzgwL2MxYmEtNDAwZi05ZWIxLWExM2RhNGFmZTdmMA.pdf,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzLzU3LzkxL2E4L2FjLzY0ZjQtNDRhZi04MzMwLTM0NzM2MmI5ZDQ2YQ.xml,Danmark,DK,KorsÃ¸r,"3, 2",Norvangen,Frederiksberg,2000.0,"13, st null",N. Jespersens Vej,4220 KorsÃ¸r,Norvangen 3 D 2,Til den daglige ledelse i Funch Dalsgaard Holding ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,0.0,2015-04-07,2015-04-08,"Registreret Revisor, FSR - Danske Revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen eventualforpligtelser</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen pant- eller sikkerhedsstillelser.</p>",1794313.0,-15495.0,34054657.0,27980481.0,1017271276.0,1519890.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,John Richard,Morten Funch Jensen,Morten Funch Jensen,FUNCH DALSGAARD HOLDING ApS,4audit Godkendt Revisionsanpartsselskab,258113.0,548031.0,0.0,Frederiksberg,2013-01-01,2013-12-31,1726766.0,1794313.0,-15495.0,2014-12-31,2014-01-01,0.0,2015-04-07,KorsÃ¸r,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",67547.0,38330112.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5106256,indberetninger-20180424,2.595549,27980481.0,,2018-03-30T09:13:02.843Z,2015-04-13T12:43:53.546Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-58-QS,2015-04-13T12:43:53.607Z,,,,,,,,,,,,,,,,,,
27980481,2014-01-01,2014-12-31,c1,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzL2M3LzExL2IzLzYyLzZjZjMtNGQ2My1iOWZmLWUxMTZiZmRhMjY0MA.xhtml,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzL2JmL2YzL2ZhLzgwL2MxYmEtNDAwZi05ZWIxLWExM2RhNGFmZTdmMA.pdf,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzLzU3LzkxL2E4L2FjLzY0ZjQtNDRhZi04MzMwLTM0NzM2MmI5ZDQ2YQ.xml,Danmark,DK,KorsÃ¸r,"3, 2",Norvangen,Frederiksberg,2000.0,"13, st null",N. Jespersens Vej,4220 KorsÃ¸r,Norvangen 3 D 2,Til den daglige ledelse i Funch Dalsgaard Holding ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,0.0,2015-04-07,2015-04-08,"Registreret Revisor, FSR - Danske Revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen eventualforpligtelser</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen pant- eller sikkerhedsstillelser.</p>",,,34054657.0,27980481.0,1017271276.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,John Richard,Morten Funch Jensen,Morten Funch Jensen,FUNCH DALSGAARD HOLDING ApS,4audit Godkendt Revisionsanpartsselskab,,,0.0,Frederiksberg,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,0.0,2015-04-07,KorsÃ¸r,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",,38330112.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5106256,indberetninger-20180424,2.595549,27980481.0,,2018-03-30T09:13:02.843Z,2015-04-13T12:43:53.546Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-58-QS,2015-04-13T12:43:53.607Z,,,,,,,,,,,,,,,,,,4AUDIT GODKENDT REVISIONSANPARTSSELSKAB
27980481,2014-01-01,2014-12-31,c2,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzL2M3LzExL2IzLzYyLzZjZjMtNGQ2My1iOWZmLWUxMTZiZmRhMjY0MA.xhtml,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzL2JmL2YzL2ZhLzgwL2MxYmEtNDAwZi05ZWIxLWExM2RhNGFmZTdmMA.pdf,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzLzU3LzkxL2E4L2FjLzY0ZjQtNDRhZi04MzMwLTM0NzM2MmI5ZDQ2YQ.xml,Danmark,DK,KorsÃ¸r,"3, 2",Norvangen,Frederiksberg,2000.0,"13, st null",N. Jespersens Vej,4220 KorsÃ¸r,Norvangen 3 D 2,Til den daglige ledelse i Funch Dalsgaard Holding ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,0.0,2015-04-07,2015-04-08,"Registreret Revisor, FSR - Danske Revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen eventualforpligtelser</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen pant- eller sikkerhedsstillelser.</p>",,,34054657.0,27980481.0,1017271276.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,John Richard,Morten Funch Jensen,Morten Funch Jensen,FUNCH DALSGAARD HOLDING ApS,4audit Godkendt Revisionsanpartsselskab,,,0.0,Frederiksberg,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,0.0,2015-04-07,KorsÃ¸r,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",,38330112.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5106256,indberetninger-20180424,2.595549,27980481.0,,2018-03-30T09:13:02.843Z,2015-04-13T12:43:53.546Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-58-QS,2015-04-13T12:43:53.607Z,,,,,,,,,,,,,,,,,,
27980481,2014-01-01,2014-12-31,c4,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzL2M3LzExL2IzLzYyLzZjZjMtNGQ2My1iOWZmLWUxMTZiZmRhMjY0MA.xhtml,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzL2JmL2YzL2ZhLzgwL2MxYmEtNDAwZi05ZWIxLWExM2RhNGFmZTdmMA.pdf,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzLzU3LzkxL2E4L2FjLzY0ZjQtNDRhZi04MzMwLTM0NzM2MmI5ZDQ2YQ.xml,Danmark,DK,KorsÃ¸r,"3, 2",Norvangen,Frederiksberg,2000.0,"13, st null",N. Jespersens Vej,4220 KorsÃ¸r,Norvangen 3 D 2,Til den daglige ledelse i Funch Dalsgaard Holding ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,0.0,2015-04-07,2015-04-08,"Registreret Revisor, FSR - Danske Revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen eventualforpligtelser</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen pant- eller sikkerhedsstillelser.</p>",,,34054657.0,27980481.0,1017271276.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,John Richard,Morten Funch Jensen,Morten Funch Jensen,FUNCH DALSGAARD HOLDING ApS,4audit Godkendt Revisionsanpartsselskab,,,0.0,Frederiksberg,2013-01-01,2013-12-31,400000.0,,,2014-12-31,2014-01-01,0.0,2015-04-07,KorsÃ¸r,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",,38330112.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5106256,indberetninger-20180424,2.595549,27980481.0,,2018-03-30T09:13:02.843Z,2015-04-13T12:43:53.546Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-58-QS,2015-04-13T12:43:53.607Z,,,,,,,,,,,,,,,,,,
27980481,2014-01-01,2014-12-31,c6,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzL2M3LzExL2IzLzYyLzZjZjMtNGQ2My1iOWZmLWUxMTZiZmRhMjY0MA.xhtml,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzL2JmL2YzL2ZhLzgwL2MxYmEtNDAwZi05ZWIxLWExM2RhNGFmZTdmMA.pdf,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzLzU3LzkxL2E4L2FjLzY0ZjQtNDRhZi04MzMwLTM0NzM2MmI5ZDQ2YQ.xml,Danmark,DK,KorsÃ¸r,"3, 2",Norvangen,Frederiksberg,2000.0,"13, st null",N. Jespersens Vej,4220 KorsÃ¸r,Norvangen 3 D 2,Til den daglige ledelse i Funch Dalsgaard Holding ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,0.0,2015-04-07,2015-04-08,"Registreret Revisor, FSR - Danske Revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen eventualforpligtelser</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen pant- eller sikkerhedsstillelser.</p>",,,34054657.0,27980481.0,1017271276.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,John Richard,Morten Funch Jensen,Morten Funch Jensen,FUNCH DALSGAARD HOLDING ApS,4audit Godkendt Revisionsanpartsselskab,,,0.0,Frederiksberg,2013-01-01,2013-12-31,1326766.0,,,2014-12-31,2014-01-01,0.0,2015-04-07,KorsÃ¸r,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",,38330112.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5106256,indberetninger-20180424,2.595549,27980481.0,,2018-03-30T09:13:02.843Z,2015-04-13T12:43:53.546Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-58-QS,2015-04-13T12:43:53.607Z,,,,,,,,,,,,,,,,,,
27980481,2014-12-31,2014-12-31,c8,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzL2M3LzExL2IzLzYyLzZjZjMtNGQ2My1iOWZmLWUxMTZiZmRhMjY0MA.xhtml,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzL2JmL2YzL2ZhLzgwL2MxYmEtNDAwZi05ZWIxLWExM2RhNGFmZTdmMA.pdf,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzLzU3LzkxL2E4L2FjLzY0ZjQtNDRhZi04MzMwLTM0NzM2MmI5ZDQ2YQ.xml,Danmark,DK,KorsÃ¸r,"3, 2",Norvangen,Frederiksberg,2000.0,"13, st null",N. Jespersens Vej,4220 KorsÃ¸r,Norvangen 3 D 2,Til den daglige ledelse i Funch Dalsgaard Holding ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,0.0,2015-04-07,2015-04-08,"Registreret Revisor, FSR - Danske Revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen eventualforpligtelser</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen pant- eller sikkerhedsstillelser.</p>",,,34054657.0,27980481.0,1017271276.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,John Richard,Morten Funch Jensen,Morten Funch Jensen,FUNCH DALSGAARD HOLDING ApS,4audit Godkendt Revisionsanpartsselskab,,,0.0,Frederiksberg,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,0.0,2015-04-07,KorsÃ¸r,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",,38330112.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5106256,indberetninger-20180424,2.595549,27980481.0,,2018-03-30T09:13:02.843Z,2015-04-13T12:43:53.546Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-58-QS,2015-04-13T12:43:53.607Z,7611314.0,518417.0,125000.0,518417.0,7536343.0,7611314.0,74971.0,7092897.0,5090409.0,7092897.0,2002488.0,1679231.0,10000.0,400000.0,5332112.0,74971.0,64971.0,
