entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,Assets,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,LiabilitiesAndEquity,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,NameAndSurnameOfMemberOfExecutiveBoard
27980481,2015-01-01,2015-12-31,ID_0,,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzk1LzI3LzNhL2NjYTEtNDRlYS1hNzBmLWJlZjU4N2UxNWIzZg.pdf,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzVjL2FkL2ZjL2IwMDgtNDJlNy05MTg4LWRkMzJkM2ZlZWZiNQ.xml,"KÃ¸benhavn K, 800","sÃ¸ndergade 44,1",Til den daglige ledelse i FUNCH DALSGAARD HOLDING ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 31-12-2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-02-03,2004-07-22,2016-02-04,0.0,27980481.0,34054657.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 31-12-2015 for FUNCH DALSGAARD HOLDING ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Funch Jensen,FUNCH DALSGAARD HOLDING ApS,4audit ass dk ApS,"Frederiksberg, den 03-02-2016",2014-01-01,2014-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-02-03,KÃ¸benhavn,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21962565,indberetninger-20180424,2.5117235,27980481.0,,2018-03-28T18:43:21.964Z,2016-02-05T13:28:42.738Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AP-79-AM,2016-02-05T13:28:42.839Z,
27980481,2015-01-01,2015-12-31,ID_1,,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzk1LzI3LzNhL2NjYTEtNDRlYS1hNzBmLWJlZjU4N2UxNWIzZg.pdf,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzVjL2FkL2ZjL2IwMDgtNDJlNy05MTg4LWRkMzJkM2ZlZWZiNQ.xml,"KÃ¸benhavn K, 800","sÃ¸ndergade 44,1",Til den daglige ledelse i FUNCH DALSGAARD HOLDING ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 31-12-2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-02-03,2004-07-22,2016-02-04,0.0,27980481.0,34054657.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 31-12-2015 for FUNCH DALSGAARD HOLDING ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Funch Jensen,FUNCH DALSGAARD HOLDING ApS,4audit ass dk ApS,"Frederiksberg, den 03-02-2016",2014-01-01,2014-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-02-03,KÃ¸benhavn,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21962565,indberetninger-20180424,2.5117235,27980481.0,,2018-03-28T18:43:21.964Z,2016-02-05T13:28:42.738Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AP-79-AM,2016-02-05T13:28:42.839Z,
27980481,2015-01-01,2015-12-31,ID_2,,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzk1LzI3LzNhL2NjYTEtNDRlYS1hNzBmLWJlZjU4N2UxNWIzZg.pdf,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzVjL2FkL2ZjL2IwMDgtNDJlNy05MTg4LWRkMzJkM2ZlZWZiNQ.xml,"KÃ¸benhavn K, 800","sÃ¸ndergade 44,1",Til den daglige ledelse i FUNCH DALSGAARD HOLDING ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 31-12-2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-02-03,2004-07-22,2016-02-04,0.0,27980481.0,34054657.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 31-12-2015 for FUNCH DALSGAARD HOLDING ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Funch Jensen,FUNCH DALSGAARD HOLDING ApS,4audit ass dk ApS,"Frederiksberg, den 03-02-2016",2014-01-01,2014-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-02-03,KÃ¸benhavn,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21962565,indberetninger-20180424,2.5117235,27980481.0,,2018-03-28T18:43:21.964Z,2016-02-05T13:28:42.738Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AP-79-AM,2016-02-05T13:28:42.839Z,
27980481,2015-01-01,2015-12-31,ID_3,,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzk1LzI3LzNhL2NjYTEtNDRlYS1hNzBmLWJlZjU4N2UxNWIzZg.pdf,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzVjL2FkL2ZjL2IwMDgtNDJlNy05MTg4LWRkMzJkM2ZlZWZiNQ.xml,"KÃ¸benhavn K, 800","sÃ¸ndergade 44,1",Til den daglige ledelse i FUNCH DALSGAARD HOLDING ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 31-12-2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-02-03,2004-07-22,2016-02-04,0.0,27980481.0,34054657.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 31-12-2015 for FUNCH DALSGAARD HOLDING ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Funch Jensen,FUNCH DALSGAARD HOLDING ApS,4audit ass dk ApS,"Frederiksberg, den 03-02-2016",2014-01-01,2014-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-02-03,KÃ¸benhavn,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21962565,indberetninger-20180424,2.5117235,27980481.0,,2018-03-28T18:43:21.964Z,2016-02-05T13:28:42.738Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AP-79-AM,2016-02-05T13:28:42.839Z,Morten  Funch Jensen
27980481,2015-01-01,2015-12-31,ID_4,,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzk1LzI3LzNhL2NjYTEtNDRlYS1hNzBmLWJlZjU4N2UxNWIzZg.pdf,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzVjL2FkL2ZjL2IwMDgtNDJlNy05MTg4LWRkMzJkM2ZlZWZiNQ.xml,"KÃ¸benhavn K, 800","sÃ¸ndergade 44,1",Til den daglige ledelse i FUNCH DALSGAARD HOLDING ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 31-12-2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-02-03,2004-07-22,2016-02-04,0.0,27980481.0,34054657.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 31-12-2015 for FUNCH DALSGAARD HOLDING ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Funch Jensen,FUNCH DALSGAARD HOLDING ApS,4audit ass dk ApS,"Frederiksberg, den 03-02-2016",2014-01-01,2014-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-02-03,KÃ¸benhavn,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21962565,indberetninger-20180424,2.5117235,27980481.0,,2018-03-28T18:43:21.964Z,2016-02-05T13:28:42.738Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AP-79-AM,2016-02-05T13:28:42.839Z,
27980481,2015-01-01,2015-12-31,ID_5,,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzk1LzI3LzNhL2NjYTEtNDRlYS1hNzBmLWJlZjU4N2UxNWIzZg.pdf,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzVjL2FkL2ZjL2IwMDgtNDJlNy05MTg4LWRkMzJkM2ZlZWZiNQ.xml,"KÃ¸benhavn K, 800","sÃ¸ndergade 44,1",Til den daglige ledelse i FUNCH DALSGAARD HOLDING ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 31-12-2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-02-03,2004-07-22,2016-02-04,0.0,27980481.0,34054657.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 31-12-2015 for FUNCH DALSGAARD HOLDING ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Funch Jensen,FUNCH DALSGAARD HOLDING ApS,4audit ass dk ApS,"Frederiksberg, den 03-02-2016",2014-01-01,2014-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-02-03,KÃ¸benhavn,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21962565,indberetninger-20180424,2.5117235,27980481.0,,2018-03-28T18:43:21.964Z,2016-02-05T13:28:42.738Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AP-79-AM,2016-02-05T13:28:42.839Z,
27980481,2015-01-01,2015-12-31,ID_6,,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzk1LzI3LzNhL2NjYTEtNDRlYS1hNzBmLWJlZjU4N2UxNWIzZg.pdf,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzVjL2FkL2ZjL2IwMDgtNDJlNy05MTg4LWRkMzJkM2ZlZWZiNQ.xml,"KÃ¸benhavn K, 800","sÃ¸ndergade 44,1",Til den daglige ledelse i FUNCH DALSGAARD HOLDING ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 31-12-2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-02-03,2004-07-22,2016-02-04,0.0,27980481.0,34054657.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 31-12-2015 for FUNCH DALSGAARD HOLDING ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Funch Jensen,FUNCH DALSGAARD HOLDING ApS,4audit ass dk ApS,"Frederiksberg, den 03-02-2016",2014-01-01,2014-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-02-03,KÃ¸benhavn,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21962565,indberetninger-20180424,2.5117235,27980481.0,,2018-03-28T18:43:21.964Z,2016-02-05T13:28:42.738Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AP-79-AM,2016-02-05T13:28:42.839Z,
27980481,2015-01-01,2015-12-31,ID_7,,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzk1LzI3LzNhL2NjYTEtNDRlYS1hNzBmLWJlZjU4N2UxNWIzZg.pdf,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzVjL2FkL2ZjL2IwMDgtNDJlNy05MTg4LWRkMzJkM2ZlZWZiNQ.xml,"KÃ¸benhavn K, 800","sÃ¸ndergade 44,1",Til den daglige ledelse i FUNCH DALSGAARD HOLDING ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 31-12-2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-02-03,2004-07-22,2016-02-04,0.0,27980481.0,34054657.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 31-12-2015 for FUNCH DALSGAARD HOLDING ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Funch Jensen,FUNCH DALSGAARD HOLDING ApS,4audit ass dk ApS,"Frederiksberg, den 03-02-2016",2014-01-01,2014-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-02-03,KÃ¸benhavn,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21962565,indberetninger-20180424,2.5117235,27980481.0,,2018-03-28T18:43:21.964Z,2016-02-05T13:28:42.738Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AP-79-AM,2016-02-05T13:28:42.839Z,
27980481,2015-01-01,2015-12-31,ID_8,,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzk1LzI3LzNhL2NjYTEtNDRlYS1hNzBmLWJlZjU4N2UxNWIzZg.pdf,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzVjL2FkL2ZjL2IwMDgtNDJlNy05MTg4LWRkMzJkM2ZlZWZiNQ.xml,"KÃ¸benhavn K, 800","sÃ¸ndergade 44,1",Til den daglige ledelse i FUNCH DALSGAARD HOLDING ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 31-12-2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-02-03,2004-07-22,2016-02-04,0.0,27980481.0,34054657.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 31-12-2015 for FUNCH DALSGAARD HOLDING ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Funch Jensen,FUNCH DALSGAARD HOLDING ApS,4audit ass dk ApS,"Frederiksberg, den 03-02-2016",2014-01-01,2014-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-02-03,KÃ¸benhavn,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21962565,indberetninger-20180424,2.5117235,27980481.0,,2018-03-28T18:43:21.964Z,2016-02-05T13:28:42.738Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AP-79-AM,2016-02-05T13:28:42.839Z,
27980481,2015-12-31,2015-12-31,ID_9,,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzk1LzI3LzNhL2NjYTEtNDRlYS1hNzBmLWJlZjU4N2UxNWIzZg.pdf,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzVjL2FkL2ZjL2IwMDgtNDJlNy05MTg4LWRkMzJkM2ZlZWZiNQ.xml,"KÃ¸benhavn K, 800","sÃ¸ndergade 44,1",Til den daglige ledelse i FUNCH DALSGAARD HOLDING ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 31-12-2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-02-03,2004-07-22,2016-02-04,0.0,27980481.0,34054657.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 31-12-2015 for FUNCH DALSGAARD HOLDING ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Funch Jensen,FUNCH DALSGAARD HOLDING ApS,4audit ass dk ApS,"Frederiksberg, den 03-02-2016",2014-01-01,2014-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-02-03,KÃ¸benhavn,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21962565,indberetninger-20180424,2.5117235,27980481.0,,2018-03-28T18:43:21.964Z,2016-02-05T13:28:42.738Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AP-79-AM,2016-02-05T13:28:42.839Z,
