entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,NameAndSurnameOfMemberOfExecutiveBoard
27980481,2015-01-01,2015-12-31,ID_3,,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzL2QzL2ZjL2E1L2U5L2FlN2UtNGM0Ni04Njg2LTkyZGNjMTFmOWQzNg.pdf,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmLzVhL2MyL2FjLzRhN2YtNGE2My04NjUyLWY3N2IwZWY3NjE3Ng.xml,"KÃ¸benhavn K, 800","sÃ¸ndergade 44,1",Til den daglige ledelse i FUNCH DALSGAARD HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-02-08,2017-02-08,2004-07-22,2017-02-08,-12490.0,37036889.0,27980481.0,37036889.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for FUNCH DALSGAARD HOLDING ApS.,1558304.0,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Funch Jensen,4audit Danmark Godkendt Revisionsanpartsselskab,FUNCH DALSGAARD HOLDING ApS,4audit,934206.0,Frederiksberg,2015-01-01,2015-12-31,2257341.0,2471107.0,-12490.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-02-08,Aarhus,213766.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23476184,indberetninger-20180424,2.5124211,27980481,,2018-03-27T15:18:09.320Z,2017-02-13T08:11:42.642Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-47-BV,2017-02-13T08:11:42.763Z,,,,,,,,,,,,,,,,,,,,,,,
27980481,2015-01-01,2015-12-31,ID_5,,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzL2QzL2ZjL2E1L2U5L2FlN2UtNGM0Ni04Njg2LTkyZGNjMTFmOWQzNg.pdf,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmLzVhL2MyL2FjLzRhN2YtNGE2My04NjUyLWY3N2IwZWY3NjE3Ng.xml,"KÃ¸benhavn K, 800","sÃ¸ndergade 44,1",Til den daglige ledelse i FUNCH DALSGAARD HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-02-08,2017-02-08,2004-07-22,2017-02-08,,37036889.0,27980481.0,37036889.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for FUNCH DALSGAARD HOLDING ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Funch Jensen,4audit Danmark Godkendt Revisionsanpartsselskab,FUNCH DALSGAARD HOLDING ApS,4audit,,Frederiksberg,2015-01-01,2015-12-31,-400000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-02-08,Aarhus,,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23476184,indberetninger-20180424,2.5124211,27980481,,2018-03-27T15:18:09.320Z,2017-02-13T08:11:42.642Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-47-BV,2017-02-13T08:11:42.763Z,,,,,,,,,,,,,,,,,,,,,,,
27980481,2015-01-01,2015-12-31,ID_7,,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzL2QzL2ZjL2E1L2U5L2FlN2UtNGM0Ni04Njg2LTkyZGNjMTFmOWQzNg.pdf,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmLzVhL2MyL2FjLzRhN2YtNGE2My04NjUyLWY3N2IwZWY3NjE3Ng.xml,"KÃ¸benhavn K, 800","sÃ¸ndergade 44,1",Til den daglige ledelse i FUNCH DALSGAARD HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-02-08,2017-02-08,2004-07-22,2017-02-08,,37036889.0,27980481.0,37036889.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for FUNCH DALSGAARD HOLDING ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Funch Jensen,4audit Danmark Godkendt Revisionsanpartsselskab,FUNCH DALSGAARD HOLDING ApS,4audit,,Frederiksberg,2015-01-01,2015-12-31,-773763.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-02-08,Aarhus,,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23476184,indberetninger-20180424,2.5124211,27980481,,2018-03-27T15:18:09.320Z,2017-02-13T08:11:42.642Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-47-BV,2017-02-13T08:11:42.763Z,,,,,,,,,,,,,,,,,,,,,,,
27980481,2015-01-01,2015-12-31,ID_9,,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzL2QzL2ZjL2E1L2U5L2FlN2UtNGM0Ni04Njg2LTkyZGNjMTFmOWQzNg.pdf,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmLzVhL2MyL2FjLzRhN2YtNGE2My04NjUyLWY3N2IwZWY3NjE3Ng.xml,"KÃ¸benhavn K, 800","sÃ¸ndergade 44,1",Til den daglige ledelse i FUNCH DALSGAARD HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-02-08,2017-02-08,2004-07-22,2017-02-08,,37036889.0,27980481.0,37036889.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for FUNCH DALSGAARD HOLDING ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Funch Jensen,4audit Danmark Godkendt Revisionsanpartsselskab,FUNCH DALSGAARD HOLDING ApS,4audit,,Frederiksberg,2015-01-01,2015-12-31,-1083578.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-02-08,Aarhus,,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23476184,indberetninger-20180424,2.5124211,27980481,,2018-03-27T15:18:09.320Z,2017-02-13T08:11:42.642Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-47-BV,2017-02-13T08:11:42.763Z,,,,,,,,,,,,,,,,,,,,,,,
27980481,2015-12-31,2015-12-31,ID_11,,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzL2QzL2ZjL2E1L2U5L2FlN2UtNGM0Ni04Njg2LTkyZGNjMTFmOWQzNg.pdf,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmLzVhL2MyL2FjLzRhN2YtNGE2My04NjUyLWY3N2IwZWY3NjE3Ng.xml,"KÃ¸benhavn K, 800","sÃ¸ndergade 44,1",Til den daglige ledelse i FUNCH DALSGAARD HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-02-08,2017-02-08,2004-07-22,2017-02-08,,37036889.0,27980481.0,37036889.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for FUNCH DALSGAARD HOLDING ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Funch Jensen,4audit Danmark Godkendt Revisionsanpartsselskab,FUNCH DALSGAARD HOLDING ApS,4audit,,Frederiksberg,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-02-08,Aarhus,,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23476184,indberetninger-20180424,2.5124211,27980481,,2018-03-27T15:18:09.320Z,2017-02-13T08:11:42.642Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-47-BV,2017-02-13T08:11:42.763Z,9550205.0,450366.0,125000.0,3726033.0,0.0,9393684.0,9550205.0,156521.0,5824172.0,5824172.0,5824172.0,3273650.0,2017.0,400000.0,5578333.0,3290351.0,3273650.0,156521.0,2017.0,146521.0,0.0,10000.0,
27980481,2016-01-01,2016-12-31,ID_0,,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzL2QzL2ZjL2E1L2U5L2FlN2UtNGM0Ni04Njg2LTkyZGNjMTFmOWQzNg.pdf,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmLzVhL2MyL2FjLzRhN2YtNGE2My04NjUyLWY3N2IwZWY3NjE3Ng.xml,"KÃ¸benhavn K, 800","sÃ¸ndergade 44,1",Til den daglige ledelse i FUNCH DALSGAARD HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-02-08,2017-02-08,2004-07-22,2017-02-08,-12744.0,37036889.0,27980481.0,37036889.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for FUNCH DALSGAARD HOLDING ApS.,2165938.0,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Funch Jensen,4audit Danmark Godkendt Revisionsanpartsselskab,FUNCH DALSGAARD HOLDING ApS,4audit,317186.0,Frederiksberg,2015-01-01,2015-12-31,2086106.0,2062089.0,-12744.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-02-08,Aarhus,-24017.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23476184,indberetninger-20180424,2.5124211,27980481,,2018-03-27T15:18:09.320Z,2017-02-13T08:11:42.642Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-47-BV,2017-02-13T08:11:42.763Z,,,,,,,,,,,,,,,,,,,,,,,
27980481,2016-01-01,2016-12-31,ID_1,,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzL2QzL2ZjL2E1L2U5L2FlN2UtNGM0Ni04Njg2LTkyZGNjMTFmOWQzNg.pdf,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmLzVhL2MyL2FjLzRhN2YtNGE2My04NjUyLWY3N2IwZWY3NjE3Ng.xml,"KÃ¸benhavn K, 800","sÃ¸ndergade 44,1",Til den daglige ledelse i FUNCH DALSGAARD HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-02-08,2017-02-08,2004-07-22,2017-02-08,,37036889.0,27980481.0,37036889.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for FUNCH DALSGAARD HOLDING ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Funch Jensen,4audit Danmark Godkendt Revisionsanpartsselskab,FUNCH DALSGAARD HOLDING ApS,4audit,,Frederiksberg,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-02-08,Aarhus,,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23476184,indberetninger-20180424,2.5124211,27980481,,2018-03-27T15:18:09.320Z,2017-02-13T08:11:42.642Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-47-BV,2017-02-13T08:11:42.763Z,,,,,,,,,,,,,,,,,,,,,,,Morten  Funch Jensen
27980481,2016-01-01,2016-12-31,ID_12,,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzL2QzL2ZjL2E1L2U5L2FlN2UtNGM0Ni04Njg2LTkyZGNjMTFmOWQzNg.pdf,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmLzVhL2MyL2FjLzRhN2YtNGE2My04NjUyLWY3N2IwZWY3NjE3Ng.xml,"KÃ¸benhavn K, 800","sÃ¸ndergade 44,1",Til den daglige ledelse i FUNCH DALSGAARD HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-02-08,2017-02-08,2004-07-22,2017-02-08,,37036889.0,27980481.0,37036889.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for FUNCH DALSGAARD HOLDING ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Funch Jensen,4audit Danmark Godkendt Revisionsanpartsselskab,FUNCH DALSGAARD HOLDING ApS,4audit,,Frederiksberg,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-02-08,Aarhus,,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23476184,indberetninger-20180424,2.5124211,27980481,,2018-03-27T15:18:09.320Z,2017-02-13T08:11:42.642Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-47-BV,2017-02-13T08:11:42.763Z,,,,,,,,,,,,,,,,,,,,,,,
27980481,2016-01-01,2016-12-31,ID_2,,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzL2QzL2ZjL2E1L2U5L2FlN2UtNGM0Ni04Njg2LTkyZGNjMTFmOWQzNg.pdf,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmLzVhL2MyL2FjLzRhN2YtNGE2My04NjUyLWY3N2IwZWY3NjE3Ng.xml,"KÃ¸benhavn K, 800","sÃ¸ndergade 44,1",Til den daglige ledelse i FUNCH DALSGAARD HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-02-08,2017-02-08,2004-07-22,2017-02-08,,37036889.0,27980481.0,37036889.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for FUNCH DALSGAARD HOLDING ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Funch Jensen,4audit Danmark Godkendt Revisionsanpartsselskab,FUNCH DALSGAARD HOLDING ApS,4audit,,Frederiksberg,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-02-08,Aarhus,,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23476184,indberetninger-20180424,2.5124211,27980481,,2018-03-27T15:18:09.320Z,2017-02-13T08:11:42.642Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-47-BV,2017-02-13T08:11:42.763Z,,,,,,,,,,,,,,,,,,,,,,,
27980481,2016-01-01,2016-12-31,ID_4,,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzL2QzL2ZjL2E1L2U5L2FlN2UtNGM0Ni04Njg2LTkyZGNjMTFmOWQzNg.pdf,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmLzVhL2MyL2FjLzRhN2YtNGE2My04NjUyLWY3N2IwZWY3NjE3Ng.xml,"KÃ¸benhavn K, 800","sÃ¸ndergade 44,1",Til den daglige ledelse i FUNCH DALSGAARD HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-02-08,2017-02-08,2004-07-22,2017-02-08,,37036889.0,27980481.0,37036889.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for FUNCH DALSGAARD HOLDING ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Funch Jensen,4audit Danmark Godkendt Revisionsanpartsselskab,FUNCH DALSGAARD HOLDING ApS,4audit,,Frederiksberg,2015-01-01,2015-12-31,-300000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-02-08,Aarhus,,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23476184,indberetninger-20180424,2.5124211,27980481,,2018-03-27T15:18:09.320Z,2017-02-13T08:11:42.642Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-47-BV,2017-02-13T08:11:42.763Z,,,,,,,,,,,,,,,,,,,,,,,
