entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RestOfOtherFinanceExpenses,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherShorttermInvestments,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,NameAndSurnameOfMemberOfExecutiveBoard
27980481,2017-01-01,2017-12-31,ID_10,,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2I3LzE5L2E1L2Q5MTktNDYxZS05M2EwLTUxMWEzMTE5NDc5Yg.pdf,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzFhLzkwL2Q3LzczMzYtNDAzNy1iZTkzLWZhOGE4Zjg0MjY4Mg.xml,true,"Ãrhus C, 8000","sÃ¸ndergade 44,4",Til den daglige ledelse i FUNCH DALSGAARD HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-02-06,2019-02-06,2004-07-22,2019-02-06,36956658.0,27980481.0,mne5588,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for FUNCH DALSGAARD HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Andresen,Morten Funch Jensen,4audit Godkendt Revisionsanpartsselskab,FUNCH DALSGAARD HOLDING ApS,4audit,Frederiksberg,2017-01-01,2017-12-31,400000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-02-06,Aarhus,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26671562,indberetninger-20180424,2.5117220000000002,27980481.0,AWjdT4kHet7j816D4CwN,2019-02-11T16:07:07.622Z,2019-02-11T16:06:43.074Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AK-36-CK,2019-02-11T16:06:43.270Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27980481,2017-01-01,2017-12-31,ID_12,,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2I3LzE5L2E1L2Q5MTktNDYxZS05M2EwLTUxMWEzMTE5NDc5Yg.pdf,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzFhLzkwL2Q3LzczMzYtNDAzNy1iZTkzLWZhOGE4Zjg0MjY4Mg.xml,true,"Ãrhus C, 8000","sÃ¸ndergade 44,4",Til den daglige ledelse i FUNCH DALSGAARD HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-02-06,2019-02-06,2004-07-22,2019-02-06,36956658.0,27980481.0,mne5588,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for FUNCH DALSGAARD HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Andresen,Morten Funch Jensen,4audit Godkendt Revisionsanpartsselskab,FUNCH DALSGAARD HOLDING ApS,4audit,Frederiksberg,2017-01-01,2017-12-31,253929.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-02-06,Aarhus,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26671562,indberetninger-20180424,2.5117220000000002,27980481.0,AWjdT4kHet7j816D4CwN,2019-02-11T16:07:07.622Z,2019-02-11T16:06:43.074Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AK-36-CK,2019-02-11T16:06:43.270Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27980481,2017-01-01,2017-12-31,ID_7,,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2I3LzE5L2E1L2Q5MTktNDYxZS05M2EwLTUxMWEzMTE5NDc5Yg.pdf,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzFhLzkwL2Q3LzczMzYtNDAzNy1iZTkzLWZhOGE4Zjg0MjY4Mg.xml,true,"Ãrhus C, 8000","sÃ¸ndergade 44,4",Til den daglige ledelse i FUNCH DALSGAARD HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-02-06,2019-02-06,2004-07-22,2019-02-06,36956658.0,27980481.0,mne5588,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for FUNCH DALSGAARD HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Andresen,Morten Funch Jensen,4audit Godkendt Revisionsanpartsselskab,FUNCH DALSGAARD HOLDING ApS,4audit,Frederiksberg,2017-01-01,2017-12-31,782918.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-02-06,Aarhus,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26671562,indberetninger-20180424,2.5117220000000002,27980481.0,AWjdT4kHet7j816D4CwN,2019-02-11T16:07:07.622Z,2019-02-11T16:06:43.074Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AK-36-CK,2019-02-11T16:06:43.270Z,-21493.0,902472.0,426632.0,757024.0,-21493.0,550587.0,-25894.0,,,,,,,,,,,,,,,,,,,,,
27980481,2017-01-01,2017-12-31,ID_8,,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2I3LzE5L2E1L2Q5MTktNDYxZS05M2EwLTUxMWEzMTE5NDc5Yg.pdf,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzFhLzkwL2Q3LzczMzYtNDAzNy1iZTkzLWZhOGE4Zjg0MjY4Mg.xml,true,"Ãrhus C, 8000","sÃ¸ndergade 44,4",Til den daglige ledelse i FUNCH DALSGAARD HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-02-06,2019-02-06,2004-07-22,2019-02-06,36956658.0,27980481.0,mne5588,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for FUNCH DALSGAARD HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Andresen,Morten Funch Jensen,4audit Godkendt Revisionsanpartsselskab,FUNCH DALSGAARD HOLDING ApS,4audit,Frederiksberg,2017-01-01,2017-12-31,128989.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-02-06,Aarhus,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26671562,indberetninger-20180424,2.5117220000000002,27980481.0,AWjdT4kHet7j816D4CwN,2019-02-11T16:07:07.622Z,2019-02-11T16:06:43.074Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AK-36-CK,2019-02-11T16:06:43.270Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27980481,2017-12-31,2017-12-31,ID_6,,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2I3LzE5L2E1L2Q5MTktNDYxZS05M2EwLTUxMWEzMTE5NDc5Yg.pdf,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzFhLzkwL2Q3LzczMzYtNDAzNy1iZTkzLWZhOGE4Zjg0MjY4Mg.xml,true,"Ãrhus C, 8000","sÃ¸ndergade 44,4",Til den daglige ledelse i FUNCH DALSGAARD HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-02-06,2019-02-06,2004-07-22,2019-02-06,36956658.0,27980481.0,mne5588,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for FUNCH DALSGAARD HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Andresen,Morten Funch Jensen,4audit Godkendt Revisionsanpartsselskab,FUNCH DALSGAARD HOLDING ApS,4audit,Frederiksberg,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-02-06,Aarhus,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26671562,indberetninger-20180424,2.5117220000000002,27980481.0,AWjdT4kHet7j816D4CwN,2019-02-11T16:07:07.622Z,2019-02-11T16:06:43.074Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AK-36-CK,2019-02-11T16:06:43.270Z,,,,,,,,11572708.0,1817547.0,125000.0,7900884.0,54908.0,11562708.0,11572708.0,10000.0,3671824.0,3671824.0,3671824.0,5941643.0,400000.0,3535125.0,7502583.0,5941643.0,10000.0,141694.0,86786.0,10000.0,
27980481,2018-01-01,2018-12-31,ID_0,,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2I3LzE5L2E1L2Q5MTktNDYxZS05M2EwLTUxMWEzMTE5NDc5Yg.pdf,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzFhLzkwL2Q3LzczMzYtNDAzNy1iZTkzLWZhOGE4Zjg0MjY4Mg.xml,true,"Ãrhus C, 8000","sÃ¸ndergade 44,4",Til den daglige ledelse i FUNCH DALSGAARD HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-02-06,2019-02-06,2004-07-22,2019-02-06,36956658.0,27980481.0,mne5588,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for FUNCH DALSGAARD HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Andresen,Morten Funch Jensen,4audit Godkendt Revisionsanpartsselskab,FUNCH DALSGAARD HOLDING ApS,4audit,Frederiksberg,2017-01-01,2017-12-31,1262069.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-02-06,Aarhus,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26671562,indberetninger-20180424,2.5117220000000002,27980481.0,AWjdT4kHet7j816D4CwN,2019-02-11T16:07:07.622Z,2019-02-11T16:06:43.074Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AK-36-CK,2019-02-11T16:06:43.270Z,-24846.0,1581932.0,610283.0,1295959.0,-24846.0,871410.0,33890.0,,,,,,,,,,,,,,,,,,,,,
27980481,2018-01-01,2018-12-31,ID_1,,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2I3LzE5L2E1L2Q5MTktNDYxZS05M2EwLTUxMWEzMTE5NDc5Yg.pdf,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzFhLzkwL2Q3LzczMzYtNDAzNy1iZTkzLWZhOGE4Zjg0MjY4Mg.xml,true,"Ãrhus C, 8000","sÃ¸ndergade 44,4",Til den daglige ledelse i FUNCH DALSGAARD HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-02-06,2019-02-06,2004-07-22,2019-02-06,36956658.0,27980481.0,mne5588,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for FUNCH DALSGAARD HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Andresen,Morten Funch Jensen,4audit Godkendt Revisionsanpartsselskab,FUNCH DALSGAARD HOLDING ApS,4audit,Frederiksberg,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-02-06,Aarhus,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26671562,indberetninger-20180424,2.5117220000000002,27980481.0,AWjdT4kHet7j816D4CwN,2019-02-11T16:07:07.622Z,2019-02-11T16:06:43.074Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AK-36-CK,2019-02-11T16:06:43.270Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27980481,2018-01-01,2018-12-31,ID_11,,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2I3LzE5L2E1L2Q5MTktNDYxZS05M2EwLTUxMWEzMTE5NDc5Yg.pdf,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzFhLzkwL2Q3LzczMzYtNDAzNy1iZTkzLWZhOGE4Zjg0MjY4Mg.xml,true,"Ãrhus C, 8000","sÃ¸ndergade 44,4",Til den daglige ledelse i FUNCH DALSGAARD HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-02-06,2019-02-06,2004-07-22,2019-02-06,36956658.0,27980481.0,mne5588,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for FUNCH DALSGAARD HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Andresen,Morten Funch Jensen,4audit Godkendt Revisionsanpartsselskab,FUNCH DALSGAARD HOLDING ApS,4audit,Frederiksberg,2017-01-01,2017-12-31,1290294.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-02-06,Aarhus,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26671562,indberetninger-20180424,2.5117220000000002,27980481.0,AWjdT4kHet7j816D4CwN,2019-02-11T16:07:07.622Z,2019-02-11T16:06:43.074Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AK-36-CK,2019-02-11T16:06:43.270Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27980481,2018-01-01,2018-12-31,ID_13,,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2I3LzE5L2E1L2Q5MTktNDYxZS05M2EwLTUxMWEzMTE5NDc5Yg.pdf,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzFhLzkwL2Q3LzczMzYtNDAzNy1iZTkzLWZhOGE4Zjg0MjY4Mg.xml,true,"Ãrhus C, 8000","sÃ¸ndergade 44,4",Til den daglige ledelse i FUNCH DALSGAARD HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-02-06,2019-02-06,2004-07-22,2019-02-06,36956658.0,27980481.0,mne5588,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for FUNCH DALSGAARD HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Andresen,Morten Funch Jensen,4audit Godkendt Revisionsanpartsselskab,FUNCH DALSGAARD HOLDING ApS,4audit,Frederiksberg,2017-01-01,2017-12-31,-428225.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-02-06,Aarhus,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26671562,indberetninger-20180424,2.5117220000000002,27980481.0,AWjdT4kHet7j816D4CwN,2019-02-11T16:07:07.622Z,2019-02-11T16:06:43.074Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AK-36-CK,2019-02-11T16:06:43.270Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27980481,2018-01-01,2018-12-31,ID_2,,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2I3LzE5L2E1L2Q5MTktNDYxZS05M2EwLTUxMWEzMTE5NDc5Yg.pdf,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzFhLzkwL2Q3LzczMzYtNDAzNy1iZTkzLWZhOGE4Zjg0MjY4Mg.xml,true,"Ãrhus C, 8000","sÃ¸ndergade 44,4",Til den daglige ledelse i FUNCH DALSGAARD HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-02-06,2019-02-06,2004-07-22,2019-02-06,36956658.0,27980481.0,mne5588,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for FUNCH DALSGAARD HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Andresen,Morten Funch Jensen,4audit Godkendt Revisionsanpartsselskab,FUNCH DALSGAARD HOLDING ApS,4audit,Frederiksberg,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-02-06,Aarhus,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26671562,indberetninger-20180424,2.5117220000000002,27980481.0,AWjdT4kHet7j816D4CwN,2019-02-11T16:07:07.622Z,2019-02-11T16:06:43.074Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AK-36-CK,2019-02-11T16:06:43.270Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
