entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RestOfOtherFinanceExpenses,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,NameAndSurnameOfMemberOfExecutiveBoard
27980481,2016-01-01,2016-12-31,ID_10,,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzLzUzL2I2LzQyLzdjL2UxMTAtNDJhYi04MDQ2LWIyZGVjYTBlYmVhOQ.pdf,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzNkLzBjLzA3LzJhYzUtNDViZS1hMTY5LWM2MjZlMGMyMGUyYw.xml,true,"Ãrhus C, 8000","sÃ¸ndergade 44,4",Til den daglige ledelse i FUNCH DALSGAARD HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-02-14,2018-02-14,2004-07-22,2018-02-14,37036889.0,27980481.0,37036889.0,mne34487,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for FUNCH DALSGAARD HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Stine Bjerregaard Jensen,Morten Funch Jensen,4audit Danmark Godkendt Revisionsanpartsselskab,FUNCH DALSGAARD HOLDING ApS,4audit,Frederiksberg,2016-01-01,2016-12-31,-300000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-02-14,Aarhus,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25082643,indberetninger-20180424,2.5118417999999996,27980481.0,,2018-04-03T22:52:11.494Z,2018-02-22T10:12:54.217Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-10-VW,2018-02-22T10:12:54.370Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27980481,2016-01-01,2016-12-31,ID_12,,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzLzUzL2I2LzQyLzdjL2UxMTAtNDJhYi04MDQ2LWIyZGVjYTBlYmVhOQ.pdf,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzNkLzBjLzA3LzJhYzUtNDViZS1hMTY5LWM2MjZlMGMyMGUyYw.xml,true,"Ãrhus C, 8000","sÃ¸ndergade 44,4",Til den daglige ledelse i FUNCH DALSGAARD HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-02-14,2018-02-14,2004-07-22,2018-02-14,37036889.0,27980481.0,37036889.0,mne34487,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for FUNCH DALSGAARD HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Stine Bjerregaard Jensen,Morten Funch Jensen,4audit Danmark Godkendt Revisionsanpartsselskab,FUNCH DALSGAARD HOLDING ApS,4audit,Frederiksberg,2016-01-01,2016-12-31,-1490903.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-02-14,Aarhus,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25082643,indberetninger-20180424,2.5118417999999996,27980481.0,,2018-04-03T22:52:11.494Z,2018-02-22T10:12:54.217Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-10-VW,2018-02-22T10:12:54.370Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27980481,2016-01-01,2016-12-31,ID_7,,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzLzUzL2I2LzQyLzdjL2UxMTAtNDJhYi04MDQ2LWIyZGVjYTBlYmVhOQ.pdf,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzNkLzBjLzA3LzJhYzUtNDViZS1hMTY5LWM2MjZlMGMyMGUyYw.xml,true,"Ãrhus C, 8000","sÃ¸ndergade 44,4",Til den daglige ledelse i FUNCH DALSGAARD HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-02-14,2018-02-14,2004-07-22,2018-02-14,37036889.0,27980481.0,37036889.0,mne34487,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for FUNCH DALSGAARD HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Stine Bjerregaard Jensen,Morten Funch Jensen,4audit Danmark Godkendt Revisionsanpartsselskab,FUNCH DALSGAARD HOLDING ApS,4audit,Frederiksberg,2016-01-01,2016-12-31,2086106.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-02-14,Aarhus,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25082643,indberetninger-20180424,2.5118417999999996,27980481.0,,2018-04-03T22:52:11.494Z,2018-02-22T10:12:54.217Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-10-VW,2018-02-22T10:12:54.370Z,-12744.0,2165938.0,317186.0,2062089.0,-12744.0,408291.0,-24017.0,,,,,,,,,,,,,,,,,,,,,,,
27980481,2016-01-01,2016-12-31,ID_8,,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzLzUzL2I2LzQyLzdjL2UxMTAtNDJhYi04MDQ2LWIyZGVjYTBlYmVhOQ.pdf,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzNkLzBjLzA3LzJhYzUtNDViZS1hMTY5LWM2MjZlMGMyMGUyYw.xml,true,"Ãrhus C, 8000","sÃ¸ndergade 44,4",Til den daglige ledelse i FUNCH DALSGAARD HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-02-14,2018-02-14,2004-07-22,2018-02-14,37036889.0,27980481.0,37036889.0,mne34487,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for FUNCH DALSGAARD HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Stine Bjerregaard Jensen,Morten Funch Jensen,4audit Danmark Godkendt Revisionsanpartsselskab,FUNCH DALSGAARD HOLDING ApS,4audit,Frederiksberg,2016-01-01,2016-12-31,-295203.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-02-14,Aarhus,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25082643,indberetninger-20180424,2.5118417999999996,27980481.0,,2018-04-03T22:52:11.494Z,2018-02-22T10:12:54.217Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-10-VW,2018-02-22T10:12:54.370Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27980481,2016-12-31,2016-12-31,ID_6,,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzLzUzL2I2LzQyLzdjL2UxMTAtNDJhYi04MDQ2LWIyZGVjYTBlYmVhOQ.pdf,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzNkLzBjLzA3LzJhYzUtNDViZS1hMTY5LWM2MjZlMGMyMGUyYw.xml,true,"Ãrhus C, 8000","sÃ¸ndergade 44,4",Til den daglige ledelse i FUNCH DALSGAARD HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-02-14,2018-02-14,2004-07-22,2018-02-14,37036889.0,27980481.0,37036889.0,mne34487,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for FUNCH DALSGAARD HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Stine Bjerregaard Jensen,Morten Funch Jensen,4audit Danmark Godkendt Revisionsanpartsselskab,FUNCH DALSGAARD HOLDING ApS,4audit,Frederiksberg,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-02-14,Aarhus,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25082643,indberetninger-20180424,2.5118417999999996,27980481.0,,2018-04-03T22:52:11.494Z,2018-02-22T10:12:54.217Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-10-VW,2018-02-22T10:12:54.370Z,,,,,,,,11089790.0,306222.0,125000.0,3774715.0,22929.0,11079790.0,11089790.0,10000.0,7315075.0,7315075.0,7315075.0,3400109.0,1014.0,300000.0,7069236.0,3585554.0,3400109.0,10000.0,68384.0,0.0,44441.0,10000.0,
27980481,2017-01-01,2017-12-31,ID_0,,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzLzUzL2I2LzQyLzdjL2UxMTAtNDJhYi04MDQ2LWIyZGVjYTBlYmVhOQ.pdf,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzNkLzBjLzA3LzJhYzUtNDViZS1hMTY5LWM2MjZlMGMyMGUyYw.xml,true,"Ãrhus C, 8000","sÃ¸ndergade 44,4",Til den daglige ledelse i FUNCH DALSGAARD HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-02-14,2018-02-14,2004-07-22,2018-02-14,37036889.0,27980481.0,37036889.0,mne34487,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for FUNCH DALSGAARD HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Stine Bjerregaard Jensen,Morten Funch Jensen,4audit Danmark Godkendt Revisionsanpartsselskab,FUNCH DALSGAARD HOLDING ApS,4audit,Frederiksberg,2016-01-01,2016-12-31,782918.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-02-14,Aarhus,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25082643,indberetninger-20180424,2.5118417999999996,27980481.0,,2018-04-03T22:52:11.494Z,2018-02-22T10:12:54.217Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-10-VW,2018-02-22T10:12:54.370Z,-21493.0,902472.0,426632.0,757024.0,-21493.0,550587.0,-25894.0,,,,,,,,,,,,,,,,,,,,,,,
27980481,2017-01-01,2017-12-31,ID_1,,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzLzUzL2I2LzQyLzdjL2UxMTAtNDJhYi04MDQ2LWIyZGVjYTBlYmVhOQ.pdf,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzNkLzBjLzA3LzJhYzUtNDViZS1hMTY5LWM2MjZlMGMyMGUyYw.xml,true,"Ãrhus C, 8000","sÃ¸ndergade 44,4",Til den daglige ledelse i FUNCH DALSGAARD HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-02-14,2018-02-14,2004-07-22,2018-02-14,37036889.0,27980481.0,37036889.0,mne34487,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for FUNCH DALSGAARD HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Stine Bjerregaard Jensen,Morten Funch Jensen,4audit Danmark Godkendt Revisionsanpartsselskab,FUNCH DALSGAARD HOLDING ApS,4audit,Frederiksberg,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-02-14,Aarhus,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25082643,indberetninger-20180424,2.5118417999999996,27980481.0,,2018-04-03T22:52:11.494Z,2018-02-22T10:12:54.217Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-10-VW,2018-02-22T10:12:54.370Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27980481,2017-01-01,2017-12-31,ID_11,,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzLzUzL2I2LzQyLzdjL2UxMTAtNDJhYi04MDQ2LWIyZGVjYTBlYmVhOQ.pdf,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzNkLzBjLzA3LzJhYzUtNDViZS1hMTY5LWM2MjZlMGMyMGUyYw.xml,true,"Ãrhus C, 8000","sÃ¸ndergade 44,4",Til den daglige ledelse i FUNCH DALSGAARD HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-02-14,2018-02-14,2004-07-22,2018-02-14,37036889.0,27980481.0,37036889.0,mne34487,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for FUNCH DALSGAARD HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Stine Bjerregaard Jensen,Morten Funch Jensen,4audit Danmark Godkendt Revisionsanpartsselskab,FUNCH DALSGAARD HOLDING ApS,4audit,Frederiksberg,2016-01-01,2016-12-31,-253929.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-02-14,Aarhus,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25082643,indberetninger-20180424,2.5118417999999996,27980481.0,,2018-04-03T22:52:11.494Z,2018-02-22T10:12:54.217Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-10-VW,2018-02-22T10:12:54.370Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27980481,2017-01-01,2017-12-31,ID_13,,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzLzUzL2I2LzQyLzdjL2UxMTAtNDJhYi04MDQ2LWIyZGVjYTBlYmVhOQ.pdf,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzNkLzBjLzA3LzJhYzUtNDViZS1hMTY5LWM2MjZlMGMyMGUyYw.xml,true,"Ãrhus C, 8000","sÃ¸ndergade 44,4",Til den daglige ledelse i FUNCH DALSGAARD HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-02-14,2018-02-14,2004-07-22,2018-02-14,37036889.0,27980481.0,37036889.0,mne34487,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for FUNCH DALSGAARD HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Stine Bjerregaard Jensen,Morten Funch Jensen,4audit Danmark Godkendt Revisionsanpartsselskab,FUNCH DALSGAARD HOLDING ApS,4audit,Frederiksberg,2016-01-01,2016-12-31,-128989.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-02-14,Aarhus,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25082643,indberetninger-20180424,2.5118417999999996,27980481.0,,2018-04-03T22:52:11.494Z,2018-02-22T10:12:54.217Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-10-VW,2018-02-22T10:12:54.370Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27980481,2017-01-01,2017-12-31,ID_2,,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzLzUzL2I2LzQyLzdjL2UxMTAtNDJhYi04MDQ2LWIyZGVjYTBlYmVhOQ.pdf,http://regnskaber.virk.dk/18408972/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzNkLzBjLzA3LzJhYzUtNDViZS1hMTY5LWM2MjZlMGMyMGUyYw.xml,true,"Ãrhus C, 8000","sÃ¸ndergade 44,4",Til den daglige ledelse i FUNCH DALSGAARD HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-02-14,2018-02-14,2004-07-22,2018-02-14,37036889.0,27980481.0,37036889.0,mne34487,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for FUNCH DALSGAARD HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Stine Bjerregaard Jensen,Morten Funch Jensen,4audit Danmark Godkendt Revisionsanpartsselskab,FUNCH DALSGAARD HOLDING ApS,4audit,Frederiksberg,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-02-14,Aarhus,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25082643,indberetninger-20180424,2.5118417999999996,27980481.0,,2018-04-03T22:52:11.494Z,2018-02-22T10:12:54.217Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-10-VW,2018-02-22T10:12:54.370Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
