entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,Dividend,DividendPaid,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermPayables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPrepaymentsReceivedFromCustomers,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,NameAndSurnameOfMemberOfSupervisoryBoard
12248709,2013-07-01,2013-07-01,c720,,http://regnskaber.virk.dk/90784221/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzExL2IxLzRmLzE1ZTYtNDkxNi1iNTI2LTUzOGZjNWJmNDA0Ng.pdf,http://regnskaber.virk.dk/90784221/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzE0LzhhLzM4LzA4OTItNDIyYS1hYzkyLTlhZTVkMzQwOWFhNQ.xml,Taastrup,2630.0,59.0,Taastrup Hovedgade,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014/15 for opfyldt.,2015-10-27,2015-10-27,1988-06-27,2015-10-27,"Andre eksterne omkostninger omfatter nettoudgifter til diverse arrangementer og aktiviteter, salgsomkostninger, lokaler og administration.",200000.0,12248709.0,34209936.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Reinhardt Dans ApS.,Ãrsrapport,Henning Reinhardt,Henning Reinhardt,Danske Bank A/S,Reinhardt Dans ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Taastrup,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HÃ¸je-Taastrup,2015-06-30,2014-07-01,2015-10-27,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21568214,indberetninger-20180424,2.5124211,12248709.0,,2018-03-30T10:50:04.450Z,2015-10-28T09:54:54.419Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AJ-04-YW,2015-10-28T09:54:54.559Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12248709,2013-07-01,2013-07-01,c741,,http://regnskaber.virk.dk/90784221/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzExL2IxLzRmLzE1ZTYtNDkxNi1iNTI2LTUzOGZjNWJmNDA0Ng.pdf,http://regnskaber.virk.dk/90784221/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzE0LzhhLzM4LzA4OTItNDIyYS1hYzkyLTlhZTVkMzQwOWFhNQ.xml,Taastrup,2630.0,59.0,Taastrup Hovedgade,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014/15 for opfyldt.,2015-10-27,2015-10-27,1988-06-27,2015-10-27,"Andre eksterne omkostninger omfatter nettoudgifter til diverse arrangementer og aktiviteter, salgsomkostninger, lokaler og administration.",10234.0,12248709.0,34209936.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Reinhardt Dans ApS.,Ãrsrapport,Henning Reinhardt,Henning Reinhardt,Danske Bank A/S,Reinhardt Dans ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Taastrup,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HÃ¸je-Taastrup,2015-06-30,2014-07-01,2015-10-27,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21568214,indberetninger-20180424,2.5124211,12248709.0,,2018-03-30T10:50:04.450Z,2015-10-28T09:54:54.419Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AJ-04-YW,2015-10-28T09:54:54.559Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12248709,2013-07-01,2013-07-01,c744,,http://regnskaber.virk.dk/90784221/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzExL2IxLzRmLzE1ZTYtNDkxNi1iNTI2LTUzOGZjNWJmNDA0Ng.pdf,http://regnskaber.virk.dk/90784221/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzE0LzhhLzM4LzA4OTItNDIyYS1hYzkyLTlhZTVkMzQwOWFhNQ.xml,Taastrup,2630.0,59.0,Taastrup Hovedgade,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014/15 for opfyldt.,2015-10-27,2015-10-27,1988-06-27,2015-10-27,"Andre eksterne omkostninger omfatter nettoudgifter til diverse arrangementer og aktiviteter, salgsomkostninger, lokaler og administration.",0.0,12248709.0,34209936.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Reinhardt Dans ApS.,Ãrsrapport,Henning Reinhardt,Henning Reinhardt,Danske Bank A/S,Reinhardt Dans ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Taastrup,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HÃ¸je-Taastrup,2015-06-30,2014-07-01,2015-10-27,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21568214,indberetninger-20180424,2.5124211,12248709.0,,2018-03-30T10:50:04.450Z,2015-10-28T09:54:54.419Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AJ-04-YW,2015-10-28T09:54:54.559Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12248709,2013-07-01,2014-06-30,c109,,http://regnskaber.virk.dk/90784221/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzExL2IxLzRmLzE1ZTYtNDkxNi1iNTI2LTUzOGZjNWJmNDA0Ng.pdf,http://regnskaber.virk.dk/90784221/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzE0LzhhLzM4LzA4OTItNDIyYS1hYzkyLTlhZTVkMzQwOWFhNQ.xml,Taastrup,2630.0,59.0,Taastrup Hovedgade,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014/15 for opfyldt.,2015-10-27,2015-10-27,1988-06-27,2015-10-27,"Andre eksterne omkostninger omfatter nettoudgifter til diverse arrangementer og aktiviteter, salgsomkostninger, lokaler og administration.",,12248709.0,34209936.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Reinhardt Dans ApS.,Ãrsrapport,Henning Reinhardt,Henning Reinhardt,Danske Bank A/S,Reinhardt Dans ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Taastrup,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HÃ¸je-Taastrup,2015-06-30,2014-07-01,2015-10-27,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21568214,indberetninger-20180424,2.5124211,12248709.0,,2018-03-30T10:50:04.450Z,2015-10-28T09:54:54.419Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AJ-04-YW,2015-10-28T09:54:54.559Z,102000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12248709,2013-07-01,2014-06-30,c123,,http://regnskaber.virk.dk/90784221/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzExL2IxLzRmLzE1ZTYtNDkxNi1iNTI2LTUzOGZjNWJmNDA0Ng.pdf,http://regnskaber.virk.dk/90784221/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzE0LzhhLzM4LzA4OTItNDIyYS1hYzkyLTlhZTVkMzQwOWFhNQ.xml,Taastrup,2630.0,59.0,Taastrup Hovedgade,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014/15 for opfyldt.,2015-10-27,2015-10-27,1988-06-27,2015-10-27,"Andre eksterne omkostninger omfatter nettoudgifter til diverse arrangementer og aktiviteter, salgsomkostninger, lokaler og administration.",,12248709.0,34209936.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Reinhardt Dans ApS.,Ãrsrapport,Henning Reinhardt,Henning Reinhardt,Danske Bank A/S,Reinhardt Dans ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Taastrup,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HÃ¸je-Taastrup,2015-06-30,2014-07-01,2015-10-27,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21568214,indberetninger-20180424,2.5124211,12248709.0,,2018-03-30T10:50:04.450Z,2015-10-28T09:54:54.419Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AJ-04-YW,2015-10-28T09:54:54.559Z,-10214.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12248709,2013-07-01,2014-06-30,c3,,http://regnskaber.virk.dk/90784221/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzExL2IxLzRmLzE1ZTYtNDkxNi1iNTI2LTUzOGZjNWJmNDA0Ng.pdf,http://regnskaber.virk.dk/90784221/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzE0LzhhLzM4LzA4OTItNDIyYS1hYzkyLTlhZTVkMzQwOWFhNQ.xml,Taastrup,2630.0,59.0,Taastrup Hovedgade,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014/15 for opfyldt.,2015-10-27,2015-10-27,1988-06-27,2015-10-27,"Andre eksterne omkostninger omfatter nettoudgifter til diverse arrangementer og aktiviteter, salgsomkostninger, lokaler og administration.",,12248709.0,34209936.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Reinhardt Dans ApS.,Ãrsrapport,Henning Reinhardt,Henning Reinhardt,Danske Bank A/S,Reinhardt Dans ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Taastrup,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HÃ¸je-Taastrup,2015-06-30,2014-07-01,2015-10-27,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21568214,indberetninger-20180424,2.5124211,12248709.0,,2018-03-30T10:50:04.450Z,2015-10-28T09:54:54.419Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AJ-04-YW,2015-10-28T09:54:54.559Z,91786.0,968552.0,1089992.0,54361.0,-49.0,794.0,122283.0,121440.0,30497.0,914191.0,,,,,,,,,,,,,,,,,,,,,,
12248709,2013-07-01,2014-06-30,c742,,http://regnskaber.virk.dk/90784221/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzExL2IxLzRmLzE1ZTYtNDkxNi1iNTI2LTUzOGZjNWJmNDA0Ng.pdf,http://regnskaber.virk.dk/90784221/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzE0LzhhLzM4LzA4OTItNDIyYS1hYzkyLTlhZTVkMzQwOWFhNQ.xml,Taastrup,2630.0,59.0,Taastrup Hovedgade,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014/15 for opfyldt.,2015-10-27,2015-10-27,1988-06-27,2015-10-27,"Andre eksterne omkostninger omfatter nettoudgifter til diverse arrangementer og aktiviteter, salgsomkostninger, lokaler og administration.",,12248709.0,34209936.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Reinhardt Dans ApS.,Ãrsrapport,Henning Reinhardt,Henning Reinhardt,Danske Bank A/S,Reinhardt Dans ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Taastrup,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HÃ¸je-Taastrup,2015-06-30,2014-07-01,2015-10-27,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21568214,indberetninger-20180424,2.5124211,12248709.0,,2018-03-30T10:50:04.450Z,2015-10-28T09:54:54.419Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AJ-04-YW,2015-10-28T09:54:54.559Z,-10214.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12248709,2013-07-01,2014-06-30,c745,,http://regnskaber.virk.dk/90784221/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzExL2IxLzRmLzE1ZTYtNDkxNi1iNTI2LTUzOGZjNWJmNDA0Ng.pdf,http://regnskaber.virk.dk/90784221/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzE0LzhhLzM4LzA4OTItNDIyYS1hYzkyLTlhZTVkMzQwOWFhNQ.xml,Taastrup,2630.0,59.0,Taastrup Hovedgade,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014/15 for opfyldt.,2015-10-27,2015-10-27,1988-06-27,2015-10-27,"Andre eksterne omkostninger omfatter nettoudgifter til diverse arrangementer og aktiviteter, salgsomkostninger, lokaler og administration.",,12248709.0,34209936.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Reinhardt Dans ApS.,Ãrsrapport,Henning Reinhardt,Henning Reinhardt,Danske Bank A/S,Reinhardt Dans ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Taastrup,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HÃ¸je-Taastrup,2015-06-30,2014-07-01,2015-10-27,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21568214,indberetninger-20180424,2.5124211,12248709.0,,2018-03-30T10:50:04.450Z,2015-10-28T09:54:54.419Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AJ-04-YW,2015-10-28T09:54:54.559Z,,,,,,,,,,,102000.0,0.0,,,,,,,,,,,,,,,,,,,,
12248709,2014-06-30,2014-06-30,c4,,http://regnskaber.virk.dk/90784221/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzExL2IxLzRmLzE1ZTYtNDkxNi1iNTI2LTUzOGZjNWJmNDA0Ng.pdf,http://regnskaber.virk.dk/90784221/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzE0LzhhLzM4LzA4OTItNDIyYS1hYzkyLTlhZTVkMzQwOWFhNQ.xml,Taastrup,2630.0,59.0,Taastrup Hovedgade,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014/15 for opfyldt.,2015-10-27,2015-10-27,1988-06-27,2015-10-27,"Andre eksterne omkostninger omfatter nettoudgifter til diverse arrangementer og aktiviteter, salgsomkostninger, lokaler og administration.",302020.0,12248709.0,34209936.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Reinhardt Dans ApS.,Ãrsrapport,Henning Reinhardt,Henning Reinhardt,Danske Bank A/S,Reinhardt Dans ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Taastrup,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HÃ¸je-Taastrup,2015-06-30,2014-07-01,2015-10-27,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21568214,indberetninger-20180424,2.5124211,12248709.0,,2018-03-30T10:50:04.450Z,2015-10-28T09:54:54.419Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AJ-04-YW,2015-10-28T09:54:54.559Z,,,,,,,,,,,,,686289.0,635566.0,200000.0,645987.0,10043.0,686289.0,384269.0,40302.0,40302.0,40302.0,341898.0,102000.0,20.0,384269.0,5535.0,10421.0,0.0,378.0,36836.0,
12248709,2014-06-30,2014-06-30,c722,,http://regnskaber.virk.dk/90784221/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzExL2IxLzRmLzE1ZTYtNDkxNi1iNTI2LTUzOGZjNWJmNDA0Ng.pdf,http://regnskaber.virk.dk/90784221/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzE0LzhhLzM4LzA4OTItNDIyYS1hYzkyLTlhZTVkMzQwOWFhNQ.xml,Taastrup,2630.0,59.0,Taastrup Hovedgade,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014/15 for opfyldt.,2015-10-27,2015-10-27,1988-06-27,2015-10-27,"Andre eksterne omkostninger omfatter nettoudgifter til diverse arrangementer og aktiviteter, salgsomkostninger, lokaler og administration.",200000.0,12248709.0,34209936.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Reinhardt Dans ApS.,Ãrsrapport,Henning Reinhardt,Henning Reinhardt,Danske Bank A/S,Reinhardt Dans ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Taastrup,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HÃ¸je-Taastrup,2015-06-30,2014-07-01,2015-10-27,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21568214,indberetninger-20180424,2.5124211,12248709.0,,2018-03-30T10:50:04.450Z,2015-10-28T09:54:54.419Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AJ-04-YW,2015-10-28T09:54:54.559Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
