entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DividendPaid,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherExternalExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,TaxExpenseOnOrdinaryActivities,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables
36021543,2013-10-01,2014-09-30,c1,,http://regnskaber.virk.dk/34512063/ZG9rdW1lbnRsYWdlcjovLzAzL2ViLzA4LzlkL2I5LzliZmMtNGZkMC1hNjQ0LWVlNTRkMmVlYTI0Yg.pdf,http://regnskaber.virk.dk/34512063/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzllLzQyLzY5Lzk5YTktNDNmNS04ZTg0LTg2MTlmZTQ2YzdiMw.xml,9800  HjÃ¸rring,Lien 9,9800  HjÃ¸rring,Lien 9,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",-52504.0,2014-06-20,2015-12-02,-100000.0,36021543.0,36021543.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2014 - 30. september 2015 for Holdingselskabet OMO af 1/10 2013 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Ovesen,Morten Ovesen,Holdingselskabet OMO af 1/10 2013 ApS,Holdingselskabet OMO af 1/10 2013 ApS,-340.0,214384.0,HjÃ¸rring,161540.0,214044.0,-340.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2015-09-30,2014-10-01,-52504.0,Ingen bistand,urn:ofk:oid:21731959,indberetninger-20180424,2.5097342,36021543.0,,2018-03-30T18:26:18.719Z,2015-12-02T11:58:46.929Z,regnskab,0.0,,2015-09-30,2014-10-01,X15-AK-79-TQ,2015-12-02T11:58:47.028Z,,,,,,,,,,,,,,,,
36021543,2013-10-01,2014-09-30,c30,,http://regnskaber.virk.dk/34512063/ZG9rdW1lbnRsYWdlcjovLzAzL2ViLzA4LzlkL2I5LzliZmMtNGZkMC1hNjQ0LWVlNTRkMmVlYTI0Yg.pdf,http://regnskaber.virk.dk/34512063/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzllLzQyLzY5Lzk5YTktNDNmNS04ZTg0LTg2MTlmZTQ2YzdiMw.xml,9800  HjÃ¸rring,Lien 9,9800  HjÃ¸rring,Lien 9,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",,2014-06-20,2015-12-02,-100000.0,36021543.0,36021543.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2014 - 30. september 2015 for Holdingselskabet OMO af 1/10 2013 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Ovesen,Morten Ovesen,Holdingselskabet OMO af 1/10 2013 ApS,Holdingselskabet OMO af 1/10 2013 ApS,,,HjÃ¸rring,61540.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2015-09-30,2014-10-01,,Ingen bistand,urn:ofk:oid:21731959,indberetninger-20180424,2.5097342,36021543.0,,2018-03-30T18:26:18.719Z,2015-12-02T11:58:46.929Z,regnskab,0.0,,2015-09-30,2014-10-01,X15-AK-79-TQ,2015-12-02T11:58:47.028Z,,,,,,,,,,,,,,,,
36021543,2013-10-01,2014-09-30,c6,,http://regnskaber.virk.dk/34512063/ZG9rdW1lbnRsYWdlcjovLzAzL2ViLzA4LzlkL2I5LzliZmMtNGZkMC1hNjQ0LWVlNTRkMmVlYTI0Yg.pdf,http://regnskaber.virk.dk/34512063/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzllLzQyLzY5Lzk5YTktNDNmNS04ZTg0LTg2MTlmZTQ2YzdiMw.xml,9800  HjÃ¸rring,Lien 9,9800  HjÃ¸rring,Lien 9,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",,2014-06-20,2015-12-02,-100000.0,36021543.0,36021543.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2014 - 30. september 2015 for Holdingselskabet OMO af 1/10 2013 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Ovesen,Morten Ovesen,Holdingselskabet OMO af 1/10 2013 ApS,Holdingselskabet OMO af 1/10 2013 ApS,,,HjÃ¸rring,100000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2015-09-30,2014-10-01,,Ingen bistand,urn:ofk:oid:21731959,indberetninger-20180424,2.5097342,36021543.0,,2018-03-30T18:26:18.719Z,2015-12-02T11:58:46.929Z,regnskab,0.0,,2015-09-30,2014-10-01,X15-AK-79-TQ,2015-12-02T11:58:47.028Z,,,,,,,,,,,,,,,,
36021543,2014-09-30,2014-09-30,c4,,http://regnskaber.virk.dk/34512063/ZG9rdW1lbnRsYWdlcjovLzAzL2ViLzA4LzlkL2I5LzliZmMtNGZkMC1hNjQ0LWVlNTRkMmVlYTI0Yg.pdf,http://regnskaber.virk.dk/34512063/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzllLzQyLzY5Lzk5YTktNDNmNS04ZTg0LTg2MTlmZTQ2YzdiMw.xml,9800  HjÃ¸rring,Lien 9,9800  HjÃ¸rring,Lien 9,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",,2014-06-20,2015-12-02,-100000.0,36021543.0,36021543.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2014 - 30. september 2015 for Holdingselskabet OMO af 1/10 2013 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Ovesen,Morten Ovesen,Holdingselskabet OMO af 1/10 2013 ApS,Holdingselskabet OMO af 1/10 2013 ApS,,,HjÃ¸rring,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2015-09-30,2014-10-01,,Ingen bistand,urn:ofk:oid:21731959,indberetninger-20180424,2.5097342,36021543.0,,2018-03-30T18:26:18.719Z,2015-12-02T11:58:46.929Z,regnskab,0.0,,2015-09-30,2014-10-01,X15-AK-79-TQ,2015-12-02T11:58:47.028Z,2828085.0,0.0,50000.0,214044.0,2775581.0,2828085.0,52504.0,2614041.0,2614041.0,2614041.0,214044.0,100000.0,2625581.0,52504.0,214044.0,52504.0
36021543,2014-10-01,2014-10-01,c137,,http://regnskaber.virk.dk/34512063/ZG9rdW1lbnRsYWdlcjovLzAzL2ViLzA4LzlkL2I5LzliZmMtNGZkMC1hNjQ0LWVlNTRkMmVlYTI0Yg.pdf,http://regnskaber.virk.dk/34512063/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzllLzQyLzY5Lzk5YTktNDNmNS04ZTg0LTg2MTlmZTQ2YzdiMw.xml,9800  HjÃ¸rring,Lien 9,9800  HjÃ¸rring,Lien 9,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",,2014-06-20,2015-12-02,-100000.0,36021543.0,36021543.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2014 - 30. september 2015 for Holdingselskabet OMO af 1/10 2013 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Ovesen,Morten Ovesen,Holdingselskabet OMO af 1/10 2013 ApS,Holdingselskabet OMO af 1/10 2013 ApS,,,HjÃ¸rring,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2015-09-30,2014-10-01,,Ingen bistand,urn:ofk:oid:21731959,indberetninger-20180424,2.5097342,36021543.0,,2018-03-30T18:26:18.719Z,2015-12-02T11:58:46.929Z,regnskab,0.0,,2015-09-30,2014-10-01,X15-AK-79-TQ,2015-12-02T11:58:47.028Z,,,,,50000.0,,,,,,,,,,,
36021543,2014-10-01,2014-10-01,c158,,http://regnskaber.virk.dk/34512063/ZG9rdW1lbnRsYWdlcjovLzAzL2ViLzA4LzlkL2I5LzliZmMtNGZkMC1hNjQ0LWVlNTRkMmVlYTI0Yg.pdf,http://regnskaber.virk.dk/34512063/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzllLzQyLzY5Lzk5YTktNDNmNS04ZTg0LTg2MTlmZTQ2YzdiMw.xml,9800  HjÃ¸rring,Lien 9,9800  HjÃ¸rring,Lien 9,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",,2014-06-20,2015-12-02,-100000.0,36021543.0,36021543.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2014 - 30. september 2015 for Holdingselskabet OMO af 1/10 2013 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Ovesen,Morten Ovesen,Holdingselskabet OMO af 1/10 2013 ApS,Holdingselskabet OMO af 1/10 2013 ApS,,,HjÃ¸rring,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2015-09-30,2014-10-01,,Ingen bistand,urn:ofk:oid:21731959,indberetninger-20180424,2.5097342,36021543.0,,2018-03-30T18:26:18.719Z,2015-12-02T11:58:46.929Z,regnskab,0.0,,2015-09-30,2014-10-01,X15-AK-79-TQ,2015-12-02T11:58:47.028Z,,,,,2625581.0,,,,,,,,,,,
36021543,2014-10-01,2014-10-01,c161,,http://regnskaber.virk.dk/34512063/ZG9rdW1lbnRsYWdlcjovLzAzL2ViLzA4LzlkL2I5LzliZmMtNGZkMC1hNjQ0LWVlNTRkMmVlYTI0Yg.pdf,http://regnskaber.virk.dk/34512063/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzllLzQyLzY5Lzk5YTktNDNmNS04ZTg0LTg2MTlmZTQ2YzdiMw.xml,9800  HjÃ¸rring,Lien 9,9800  HjÃ¸rring,Lien 9,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",,2014-06-20,2015-12-02,-100000.0,36021543.0,36021543.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2014 - 30. september 2015 for Holdingselskabet OMO af 1/10 2013 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Ovesen,Morten Ovesen,Holdingselskabet OMO af 1/10 2013 ApS,Holdingselskabet OMO af 1/10 2013 ApS,,,HjÃ¸rring,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2015-09-30,2014-10-01,,Ingen bistand,urn:ofk:oid:21731959,indberetninger-20180424,2.5097342,36021543.0,,2018-03-30T18:26:18.719Z,2015-12-02T11:58:46.929Z,regnskab,0.0,,2015-09-30,2014-10-01,X15-AK-79-TQ,2015-12-02T11:58:47.028Z,,,,,100000.0,,,,,,,,,,,
36021543,2014-10-01,2015-09-30,c0,,http://regnskaber.virk.dk/34512063/ZG9rdW1lbnRsYWdlcjovLzAzL2ViLzA4LzlkL2I5LzliZmMtNGZkMC1hNjQ0LWVlNTRkMmVlYTI0Yg.pdf,http://regnskaber.virk.dk/34512063/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzllLzQyLzY5Lzk5YTktNDNmNS04ZTg0LTg2MTlmZTQ2YzdiMw.xml,9800  HjÃ¸rring,Lien 9,9800  HjÃ¸rring,Lien 9,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",-48598.0,2014-06-20,2015-12-02,-100000.0,36021543.0,36021543.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2014 - 30. september 2015 for Holdingselskabet OMO af 1/10 2013 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Ovesen,Morten Ovesen,Holdingselskabet OMO af 1/10 2013 ApS,Holdingselskabet OMO af 1/10 2013 ApS,-8199.0,215022.0,HjÃ¸rring,158225.0,206823.0,-8199.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2015-09-30,2014-10-01,-48598.0,Ingen bistand,urn:ofk:oid:21731959,indberetninger-20180424,2.5097342,36021543.0,,2018-03-30T18:26:18.719Z,2015-12-02T11:58:46.929Z,regnskab,0.0,,2015-09-30,2014-10-01,X15-AK-79-TQ,2015-12-02T11:58:47.028Z,,,,,,,,,,,,,,,,
36021543,2014-10-01,2015-09-30,c159,,http://regnskaber.virk.dk/34512063/ZG9rdW1lbnRsYWdlcjovLzAzL2ViLzA4LzlkL2I5LzliZmMtNGZkMC1hNjQ0LWVlNTRkMmVlYTI0Yg.pdf,http://regnskaber.virk.dk/34512063/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzllLzQyLzY5Lzk5YTktNDNmNS04ZTg0LTg2MTlmZTQ2YzdiMw.xml,9800  HjÃ¸rring,Lien 9,9800  HjÃ¸rring,Lien 9,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",,2014-06-20,2015-12-02,-100000.0,36021543.0,36021543.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2014 - 30. september 2015 for Holdingselskabet OMO af 1/10 2013 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Ovesen,Morten Ovesen,Holdingselskabet OMO af 1/10 2013 ApS,Holdingselskabet OMO af 1/10 2013 ApS,,,HjÃ¸rring,58225.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2015-09-30,2014-10-01,,Ingen bistand,urn:ofk:oid:21731959,indberetninger-20180424,2.5097342,36021543.0,,2018-03-30T18:26:18.719Z,2015-12-02T11:58:46.929Z,regnskab,0.0,,2015-09-30,2014-10-01,X15-AK-79-TQ,2015-12-02T11:58:47.028Z,,,,,,,,,,,,,,,,
36021543,2014-10-01,2015-09-30,c162,,http://regnskaber.virk.dk/34512063/ZG9rdW1lbnRsYWdlcjovLzAzL2ViLzA4LzlkL2I5LzliZmMtNGZkMC1hNjQ0LWVlNTRkMmVlYTI0Yg.pdf,http://regnskaber.virk.dk/34512063/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzllLzQyLzY5Lzk5YTktNDNmNS04ZTg0LTg2MTlmZTQ2YzdiMw.xml,9800  HjÃ¸rring,Lien 9,9800  HjÃ¸rring,Lien 9,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",,2014-06-20,2015-12-02,-100000.0,36021543.0,36021543.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2014 - 30. september 2015 for Holdingselskabet OMO af 1/10 2013 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Ovesen,Morten Ovesen,Holdingselskabet OMO af 1/10 2013 ApS,Holdingselskabet OMO af 1/10 2013 ApS,,,HjÃ¸rring,100000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2015-09-30,2014-10-01,,Ingen bistand,urn:ofk:oid:21731959,indberetninger-20180424,2.5097342,36021543.0,,2018-03-30T18:26:18.719Z,2015-12-02T11:58:46.929Z,regnskab,0.0,,2015-09-30,2014-10-01,X15-AK-79-TQ,2015-12-02T11:58:47.028Z,,,,,,,,,,,,,,,,
