entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DisclosureOfContingentLiabilities,DividendPaid,ExternalExpenses,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,TaxExpenseOnOrdinaryActivities,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables
36021543,2016-10-01,2017-09-30,c174,,http://regnskaber.virk.dk/34512063/ZG9rdW1lbnRsYWdlcjovLzAzLzQyL2FiL2Y4L2M4LzQyZTEtNGFhNC04ODU4LTM5N2Q1NDlhY2NkOQ.pdf,http://regnskaber.virk.dk/34512063/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzkwLzM3L2VjLzEzMjUtNGY5YS1hOGNhLWQ3YTQxZTBjNTAwYQ.xml,true,9800 HjÃ¸rring,Lien 9,9800 HjÃ¸rring,Lien 9,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,59202.0,2018-11-20,2014-06-20,2018-11-20,Ingen.,-200000.0,901.0,36021543.0,36021543.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Holdingselskabet OMO af 1/10 2013 ApS.,6506.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Ovesen,Ove Morten Ovesen,Holdingselskabet OMO af 1/10 2013 ApS,Holdingselskabet OMO af 1/10 2013 ApS,346.0,263744.0,HjÃ¸rring,2016-10-01,2017-09-30,209801.0,269003.0,-901.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2018-09-30,2017-10-01,true,59202.0,Ingen bistand,urn:ofk:oid:26320713,indberetninger-20180424,2.5124211,36021543.0,AWcwWDe55OzuYdPkGXyQ,2018-11-20T08:59:17.766Z,2018-11-20T08:59:03.795Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-DP-36-DB,2018-11-20T08:59:03.940Z,,,,,,,,,,,,,,,
36021543,2016-10-01,2017-09-30,c177,,http://regnskaber.virk.dk/34512063/ZG9rdW1lbnRsYWdlcjovLzAzLzQyL2FiL2Y4L2M4LzQyZTEtNGFhNC04ODU4LTM5N2Q1NDlhY2NkOQ.pdf,http://regnskaber.virk.dk/34512063/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzkwLzM3L2VjLzEzMjUtNGY5YS1hOGNhLWQ3YTQxZTBjNTAwYQ.xml,true,9800 HjÃ¸rring,Lien 9,9800 HjÃ¸rring,Lien 9,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-11-20,2014-06-20,2018-11-20,Ingen.,-200000.0,,36021543.0,36021543.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Holdingselskabet OMO af 1/10 2013 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Ovesen,Ove Morten Ovesen,Holdingselskabet OMO af 1/10 2013 ApS,Holdingselskabet OMO af 1/10 2013 ApS,,,HjÃ¸rring,2016-10-01,2017-09-30,200000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2018-09-30,2017-10-01,true,,Ingen bistand,urn:ofk:oid:26320713,indberetninger-20180424,2.5124211,36021543.0,AWcwWDe55OzuYdPkGXyQ,2018-11-20T08:59:17.766Z,2018-11-20T08:59:03.795Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-DP-36-DB,2018-11-20T08:59:03.940Z,,,,,,,,,,,,,,,
36021543,2016-10-01,2017-09-30,c195,,http://regnskaber.virk.dk/34512063/ZG9rdW1lbnRsYWdlcjovLzAzLzQyL2FiL2Y4L2M4LzQyZTEtNGFhNC04ODU4LTM5N2Q1NDlhY2NkOQ.pdf,http://regnskaber.virk.dk/34512063/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzkwLzM3L2VjLzEzMjUtNGY5YS1hOGNhLWQ3YTQxZTBjNTAwYQ.xml,true,9800 HjÃ¸rring,Lien 9,9800 HjÃ¸rring,Lien 9,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-11-20,2014-06-20,2018-11-20,Ingen.,-200000.0,,36021543.0,36021543.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Holdingselskabet OMO af 1/10 2013 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Ovesen,Ove Morten Ovesen,Holdingselskabet OMO af 1/10 2013 ApS,Holdingselskabet OMO af 1/10 2013 ApS,,,HjÃ¸rring,2016-10-01,2017-09-30,9801.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2018-09-30,2017-10-01,true,,Ingen bistand,urn:ofk:oid:26320713,indberetninger-20180424,2.5124211,36021543.0,AWcwWDe55OzuYdPkGXyQ,2018-11-20T08:59:17.766Z,2018-11-20T08:59:03.795Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-DP-36-DB,2018-11-20T08:59:03.940Z,,,,,,,,,,,,,,,
36021543,2017-09-30,2017-09-30,c172,,http://regnskaber.virk.dk/34512063/ZG9rdW1lbnRsYWdlcjovLzAzLzQyL2FiL2Y4L2M4LzQyZTEtNGFhNC04ODU4LTM5N2Q1NDlhY2NkOQ.pdf,http://regnskaber.virk.dk/34512063/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzkwLzM3L2VjLzEzMjUtNGY5YS1hOGNhLWQ3YTQxZTBjNTAwYQ.xml,true,9800 HjÃ¸rring,Lien 9,9800 HjÃ¸rring,Lien 9,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-11-20,2014-06-20,2018-11-20,Ingen.,-200000.0,,36021543.0,36021543.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Holdingselskabet OMO af 1/10 2013 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Ovesen,Ove Morten Ovesen,Holdingselskabet OMO af 1/10 2013 ApS,Holdingselskabet OMO af 1/10 2013 ApS,,,HjÃ¸rring,2016-10-01,2017-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2018-09-30,2017-10-01,true,,Ingen bistand,urn:ofk:oid:26320713,indberetninger-20180424,2.5124211,36021543.0,AWcwWDe55OzuYdPkGXyQ,2018-11-20T08:59:17.766Z,2018-11-20T08:59:03.795Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-DP-36-DB,2018-11-20T08:59:03.940Z,3006039.0,117318.0,50000.0,2960268.0,3006039.0,45771.0,2341048.0,2341048.0,2341048.0,547673.0,200000.0,2710268.0,45771.0,547673.0,45771.0
36021543,2017-10-01,2017-10-01,c226,,http://regnskaber.virk.dk/34512063/ZG9rdW1lbnRsYWdlcjovLzAzLzQyL2FiL2Y4L2M4LzQyZTEtNGFhNC04ODU4LTM5N2Q1NDlhY2NkOQ.pdf,http://regnskaber.virk.dk/34512063/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzkwLzM3L2VjLzEzMjUtNGY5YS1hOGNhLWQ3YTQxZTBjNTAwYQ.xml,true,9800 HjÃ¸rring,Lien 9,9800 HjÃ¸rring,Lien 9,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-11-20,2014-06-20,2018-11-20,Ingen.,-200000.0,,36021543.0,36021543.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Holdingselskabet OMO af 1/10 2013 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Ovesen,Ove Morten Ovesen,Holdingselskabet OMO af 1/10 2013 ApS,Holdingselskabet OMO af 1/10 2013 ApS,,,HjÃ¸rring,2016-10-01,2017-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2018-09-30,2017-10-01,true,,Ingen bistand,urn:ofk:oid:26320713,indberetninger-20180424,2.5124211,36021543.0,AWcwWDe55OzuYdPkGXyQ,2018-11-20T08:59:17.766Z,2018-11-20T08:59:03.795Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-DP-36-DB,2018-11-20T08:59:03.940Z,,,,50000.0,,,,,,,,,,,
36021543,2017-10-01,2017-10-01,c253,,http://regnskaber.virk.dk/34512063/ZG9rdW1lbnRsYWdlcjovLzAzLzQyL2FiL2Y4L2M4LzQyZTEtNGFhNC04ODU4LTM5N2Q1NDlhY2NkOQ.pdf,http://regnskaber.virk.dk/34512063/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzkwLzM3L2VjLzEzMjUtNGY5YS1hOGNhLWQ3YTQxZTBjNTAwYQ.xml,true,9800 HjÃ¸rring,Lien 9,9800 HjÃ¸rring,Lien 9,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-11-20,2014-06-20,2018-11-20,Ingen.,-200000.0,,36021543.0,36021543.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Holdingselskabet OMO af 1/10 2013 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Ovesen,Ove Morten Ovesen,Holdingselskabet OMO af 1/10 2013 ApS,Holdingselskabet OMO af 1/10 2013 ApS,,,HjÃ¸rring,2016-10-01,2017-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2018-09-30,2017-10-01,true,,Ingen bistand,urn:ofk:oid:26320713,indberetninger-20180424,2.5124211,36021543.0,AWcwWDe55OzuYdPkGXyQ,2018-11-20T08:59:17.766Z,2018-11-20T08:59:03.795Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-DP-36-DB,2018-11-20T08:59:03.940Z,,,,2710268.0,,,,,,,,,,,
36021543,2017-10-01,2017-10-01,c257,,http://regnskaber.virk.dk/34512063/ZG9rdW1lbnRsYWdlcjovLzAzLzQyL2FiL2Y4L2M4LzQyZTEtNGFhNC04ODU4LTM5N2Q1NDlhY2NkOQ.pdf,http://regnskaber.virk.dk/34512063/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzkwLzM3L2VjLzEzMjUtNGY5YS1hOGNhLWQ3YTQxZTBjNTAwYQ.xml,true,9800 HjÃ¸rring,Lien 9,9800 HjÃ¸rring,Lien 9,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-11-20,2014-06-20,2018-11-20,Ingen.,-200000.0,,36021543.0,36021543.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Holdingselskabet OMO af 1/10 2013 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Ovesen,Ove Morten Ovesen,Holdingselskabet OMO af 1/10 2013 ApS,Holdingselskabet OMO af 1/10 2013 ApS,,,HjÃ¸rring,2016-10-01,2017-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2018-09-30,2017-10-01,true,,Ingen bistand,urn:ofk:oid:26320713,indberetninger-20180424,2.5124211,36021543.0,AWcwWDe55OzuYdPkGXyQ,2018-11-20T08:59:17.766Z,2018-11-20T08:59:03.795Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-DP-36-DB,2018-11-20T08:59:03.940Z,,,,200000.0,,,,,,,,,,,
36021543,2017-10-01,2018-09-30,c173,,http://regnskaber.virk.dk/34512063/ZG9rdW1lbnRsYWdlcjovLzAzLzQyL2FiL2Y4L2M4LzQyZTEtNGFhNC04ODU4LTM5N2Q1NDlhY2NkOQ.pdf,http://regnskaber.virk.dk/34512063/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzkwLzM3L2VjLzEzMjUtNGY5YS1hOGNhLWQ3YTQxZTBjNTAwYQ.xml,true,9800 HjÃ¸rring,Lien 9,9800 HjÃ¸rring,Lien 9,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,52800.0,2018-11-20,2014-06-20,2018-11-20,Ingen.,-200000.0,2218.0,36021543.0,36021543.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Holdingselskabet OMO af 1/10 2013 ApS.,10209.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Ovesen,Ove Morten Ovesen,Holdingselskabet OMO af 1/10 2013 ApS,Holdingselskabet OMO af 1/10 2013 ApS,382.0,232233.0,HjÃ¸rring,2016-10-01,2017-09-30,187042.0,239842.0,-2218.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2018-09-30,2017-10-01,true,52800.0,Ingen bistand,urn:ofk:oid:26320713,indberetninger-20180424,2.5124211,36021543.0,AWcwWDe55OzuYdPkGXyQ,2018-11-20T08:59:17.766Z,2018-11-20T08:59:03.795Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-DP-36-DB,2018-11-20T08:59:03.940Z,,,,,,,,,,,,,,,
36021543,2017-10-01,2018-09-30,c176,,http://regnskaber.virk.dk/34512063/ZG9rdW1lbnRsYWdlcjovLzAzLzQyL2FiL2Y4L2M4LzQyZTEtNGFhNC04ODU4LTM5N2Q1NDlhY2NkOQ.pdf,http://regnskaber.virk.dk/34512063/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzkwLzM3L2VjLzEzMjUtNGY5YS1hOGNhLWQ3YTQxZTBjNTAwYQ.xml,true,9800 HjÃ¸rring,Lien 9,9800 HjÃ¸rring,Lien 9,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-11-20,2014-06-20,2018-11-20,Ingen.,-200000.0,,36021543.0,36021543.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Holdingselskabet OMO af 1/10 2013 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Ovesen,Ove Morten Ovesen,Holdingselskabet OMO af 1/10 2013 ApS,Holdingselskabet OMO af 1/10 2013 ApS,,,HjÃ¸rring,2016-10-01,2017-09-30,200000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2018-09-30,2017-10-01,true,,Ingen bistand,urn:ofk:oid:26320713,indberetninger-20180424,2.5124211,36021543.0,AWcwWDe55OzuYdPkGXyQ,2018-11-20T08:59:17.766Z,2018-11-20T08:59:03.795Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-DP-36-DB,2018-11-20T08:59:03.940Z,,,,,,,,,,,,,,,
36021543,2017-10-01,2018-09-30,c194,,http://regnskaber.virk.dk/34512063/ZG9rdW1lbnRsYWdlcjovLzAzLzQyL2FiL2Y4L2M4LzQyZTEtNGFhNC04ODU4LTM5N2Q1NDlhY2NkOQ.pdf,http://regnskaber.virk.dk/34512063/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzkwLzM3L2VjLzEzMjUtNGY5YS1hOGNhLWQ3YTQxZTBjNTAwYQ.xml,true,9800 HjÃ¸rring,Lien 9,9800 HjÃ¸rring,Lien 9,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-11-20,2014-06-20,2018-11-20,Ingen.,-200000.0,,36021543.0,36021543.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Holdingselskabet OMO af 1/10 2013 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Ovesen,Ove Morten Ovesen,Holdingselskabet OMO af 1/10 2013 ApS,Holdingselskabet OMO af 1/10 2013 ApS,,,HjÃ¸rring,2016-10-01,2017-09-30,-12958.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2018-09-30,2017-10-01,true,,Ingen bistand,urn:ofk:oid:26320713,indberetninger-20180424,2.5124211,36021543.0,AWcwWDe55OzuYdPkGXyQ,2018-11-20T08:59:17.766Z,2018-11-20T08:59:03.795Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-DP-36-DB,2018-11-20T08:59:03.940Z,,,,,,,,,,,,,,,
