entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DividendPaid,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,CurrentTaxExpense,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables
36021543,2014-10-01,2015-09-30,c110,,http://regnskaber.virk.dk/34512063/ZG9rdW1lbnRsYWdlcjovLzAzLzFkL2IyL2UxLzJmLzcxNzUtNGE3OC05NThjLTQ0NzdhZjYwMjM5OQ.pdf,http://regnskaber.virk.dk/34512063/ZG9rdW1lbnRsYWdlcjovLzAzL2E4Lzk2LzU2L2M5LzU0MjQtNDU1NC05ODU2LTExZTRmZGFlNWUwYQ.xml,9800 HjÃ¸rring,Lien 9,9800 HjÃ¸rring,Lien 9,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",2014-06-20,2016-11-14,-100000.0,36021543.0,36021543.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for Holdingselskabet OMO af 1/10 2013 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Ovesen,Morten Ovesen,Holdingselskabet OMO af 1/10 2013 ApS,Holdingselskabet OMO af 1/10 2013 ApS,HjÃ¸rring,58225.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2016-09-30,2015-10-01,Ingen bistand,urn:ofk:oid:23149343,indberetninger-20180424,2.5118406,36021543.0,,2018-03-28T20:59:34.504Z,2016-11-14T09:15:42.413Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BG-91-ZR,2016-11-14T09:15:42.518Z,,,,,,,,,,,,,,,,,,,,,,,
36021543,2014-10-01,2015-09-30,c90,,http://regnskaber.virk.dk/34512063/ZG9rdW1lbnRsYWdlcjovLzAzLzFkL2IyL2UxLzJmLzcxNzUtNGE3OC05NThjLTQ0NzdhZjYwMjM5OQ.pdf,http://regnskaber.virk.dk/34512063/ZG9rdW1lbnRsYWdlcjovLzAzL2E4Lzk2LzU2L2M5LzU0MjQtNDU1NC05ODU2LTExZTRmZGFlNWUwYQ.xml,9800 HjÃ¸rring,Lien 9,9800 HjÃ¸rring,Lien 9,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",2014-06-20,2016-11-14,-100000.0,36021543.0,36021543.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for Holdingselskabet OMO af 1/10 2013 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Ovesen,Morten Ovesen,Holdingselskabet OMO af 1/10 2013 ApS,Holdingselskabet OMO af 1/10 2013 ApS,HjÃ¸rring,158225.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2016-09-30,2015-10-01,Ingen bistand,urn:ofk:oid:23149343,indberetninger-20180424,2.5118406,36021543.0,,2018-03-28T20:59:34.504Z,2016-11-14T09:15:42.413Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BG-91-ZR,2016-11-14T09:15:42.518Z,48598.0,8199.0,0.0,215022.0,206823.0,-8199.0,48598.0,,,,,,,,,,,,,,,,
36021543,2014-10-01,2015-09-30,c92,,http://regnskaber.virk.dk/34512063/ZG9rdW1lbnRsYWdlcjovLzAzLzFkL2IyL2UxLzJmLzcxNzUtNGE3OC05NThjLTQ0NzdhZjYwMjM5OQ.pdf,http://regnskaber.virk.dk/34512063/ZG9rdW1lbnRsYWdlcjovLzAzL2E4Lzk2LzU2L2M5LzU0MjQtNDU1NC05ODU2LTExZTRmZGFlNWUwYQ.xml,9800 HjÃ¸rring,Lien 9,9800 HjÃ¸rring,Lien 9,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",2014-06-20,2016-11-14,-100000.0,36021543.0,36021543.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for Holdingselskabet OMO af 1/10 2013 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Ovesen,Morten Ovesen,Holdingselskabet OMO af 1/10 2013 ApS,Holdingselskabet OMO af 1/10 2013 ApS,HjÃ¸rring,100000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2016-09-30,2015-10-01,Ingen bistand,urn:ofk:oid:23149343,indberetninger-20180424,2.5118406,36021543.0,,2018-03-28T20:59:34.504Z,2016-11-14T09:15:42.413Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BG-91-ZR,2016-11-14T09:15:42.518Z,,,,,,,,,,,,,,,,,,,,,,,
36021543,2015-09-30,2015-09-30,c112,,http://regnskaber.virk.dk/34512063/ZG9rdW1lbnRsYWdlcjovLzAzLzFkL2IyL2UxLzJmLzcxNzUtNGE3OC05NThjLTQ0NzdhZjYwMjM5OQ.pdf,http://regnskaber.virk.dk/34512063/ZG9rdW1lbnRsYWdlcjovLzAzL2E4Lzk2LzU2L2M5LzU0MjQtNDU1NC05ODU2LTExZTRmZGFlNWUwYQ.xml,9800 HjÃ¸rring,Lien 9,9800 HjÃ¸rring,Lien 9,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",2014-06-20,2016-11-14,-100000.0,36021543.0,36021543.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for Holdingselskabet OMO af 1/10 2013 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Ovesen,Morten Ovesen,Holdingselskabet OMO af 1/10 2013 ApS,Holdingselskabet OMO af 1/10 2013 ApS,HjÃ¸rring,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2016-09-30,2015-10-01,Ingen bistand,urn:ofk:oid:23149343,indberetninger-20180424,2.5118406,36021543.0,,2018-03-28T20:59:34.504Z,2016-11-14T09:15:42.413Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BG-91-ZR,2016-11-14T09:15:42.518Z,,,,,,,,2894908.0,41801.0,50000.0,280867.0,2833806.0,2894908.0,61102.0,2614041.0,2614041.0,2614041.0,239066.0,100000.0,2683806.0,61102.0,239066.0,61102.0
36021543,2015-10-01,2015-10-01,c252,,http://regnskaber.virk.dk/34512063/ZG9rdW1lbnRsYWdlcjovLzAzLzFkL2IyL2UxLzJmLzcxNzUtNGE3OC05NThjLTQ0NzdhZjYwMjM5OQ.pdf,http://regnskaber.virk.dk/34512063/ZG9rdW1lbnRsYWdlcjovLzAzL2E4Lzk2LzU2L2M5LzU0MjQtNDU1NC05ODU2LTExZTRmZGFlNWUwYQ.xml,9800 HjÃ¸rring,Lien 9,9800 HjÃ¸rring,Lien 9,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",2014-06-20,2016-11-14,-100000.0,36021543.0,36021543.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for Holdingselskabet OMO af 1/10 2013 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Ovesen,Morten Ovesen,Holdingselskabet OMO af 1/10 2013 ApS,Holdingselskabet OMO af 1/10 2013 ApS,HjÃ¸rring,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2016-09-30,2015-10-01,Ingen bistand,urn:ofk:oid:23149343,indberetninger-20180424,2.5118406,36021543.0,,2018-03-28T20:59:34.504Z,2016-11-14T09:15:42.413Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BG-91-ZR,2016-11-14T09:15:42.518Z,,,,,,,,,,,,50000.0,,,,,,,,,,,
36021543,2015-10-01,2015-10-01,c273,,http://regnskaber.virk.dk/34512063/ZG9rdW1lbnRsYWdlcjovLzAzLzFkL2IyL2UxLzJmLzcxNzUtNGE3OC05NThjLTQ0NzdhZjYwMjM5OQ.pdf,http://regnskaber.virk.dk/34512063/ZG9rdW1lbnRsYWdlcjovLzAzL2E4Lzk2LzU2L2M5LzU0MjQtNDU1NC05ODU2LTExZTRmZGFlNWUwYQ.xml,9800 HjÃ¸rring,Lien 9,9800 HjÃ¸rring,Lien 9,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",2014-06-20,2016-11-14,-100000.0,36021543.0,36021543.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for Holdingselskabet OMO af 1/10 2013 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Ovesen,Morten Ovesen,Holdingselskabet OMO af 1/10 2013 ApS,Holdingselskabet OMO af 1/10 2013 ApS,HjÃ¸rring,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2016-09-30,2015-10-01,Ingen bistand,urn:ofk:oid:23149343,indberetninger-20180424,2.5118406,36021543.0,,2018-03-28T20:59:34.504Z,2016-11-14T09:15:42.413Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BG-91-ZR,2016-11-14T09:15:42.518Z,,,,,,,,,,,,2683806.0,,,,,,,,,,,
36021543,2015-10-01,2015-10-01,c276,,http://regnskaber.virk.dk/34512063/ZG9rdW1lbnRsYWdlcjovLzAzLzFkL2IyL2UxLzJmLzcxNzUtNGE3OC05NThjLTQ0NzdhZjYwMjM5OQ.pdf,http://regnskaber.virk.dk/34512063/ZG9rdW1lbnRsYWdlcjovLzAzL2E4Lzk2LzU2L2M5LzU0MjQtNDU1NC05ODU2LTExZTRmZGFlNWUwYQ.xml,9800 HjÃ¸rring,Lien 9,9800 HjÃ¸rring,Lien 9,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",2014-06-20,2016-11-14,-100000.0,36021543.0,36021543.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for Holdingselskabet OMO af 1/10 2013 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Ovesen,Morten Ovesen,Holdingselskabet OMO af 1/10 2013 ApS,Holdingselskabet OMO af 1/10 2013 ApS,HjÃ¸rring,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2016-09-30,2015-10-01,Ingen bistand,urn:ofk:oid:23149343,indberetninger-20180424,2.5118406,36021543.0,,2018-03-28T20:59:34.504Z,2016-11-14T09:15:42.413Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BG-91-ZR,2016-11-14T09:15:42.518Z,,,,,,,,,,,,100000.0,,,,,,,,,,,
36021543,2015-10-01,2016-09-30,c0,,http://regnskaber.virk.dk/34512063/ZG9rdW1lbnRsYWdlcjovLzAzLzFkL2IyL2UxLzJmLzcxNzUtNGE3OC05NThjLTQ0NzdhZjYwMjM5OQ.pdf,http://regnskaber.virk.dk/34512063/ZG9rdW1lbnRsYWdlcjovLzAzL2E4Lzk2LzU2L2M5LzU0MjQtNDU1NC05ODU2LTExZTRmZGFlNWUwYQ.xml,9800 HjÃ¸rring,Lien 9,9800 HjÃ¸rring,Lien 9,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",2014-06-20,2016-11-14,-100000.0,36021543.0,36021543.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for Holdingselskabet OMO af 1/10 2013 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Ovesen,Morten Ovesen,Holdingselskabet OMO af 1/10 2013 ApS,Holdingselskabet OMO af 1/10 2013 ApS,HjÃ¸rring,216661.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2016-09-30,2015-10-01,Ingen bistand,urn:ofk:oid:23149343,indberetninger-20180424,2.5118406,36021543.0,,2018-03-28T20:59:34.504Z,2016-11-14T09:15:42.413Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BG-91-ZR,2016-11-14T09:15:42.518Z,61776.0,405.0,2414.0,281256.0,278437.0,-405.0,61776.0,,,,,,,,,,,,,,,,
36021543,2015-10-01,2016-09-30,c1,,http://regnskaber.virk.dk/34512063/ZG9rdW1lbnRsYWdlcjovLzAzLzFkL2IyL2UxLzJmLzcxNzUtNGE3OC05NThjLTQ0NzdhZjYwMjM5OQ.pdf,http://regnskaber.virk.dk/34512063/ZG9rdW1lbnRsYWdlcjovLzAzL2E4Lzk2LzU2L2M5LzU0MjQtNDU1NC05ODU2LTExZTRmZGFlNWUwYQ.xml,9800 HjÃ¸rring,Lien 9,9800 HjÃ¸rring,Lien 9,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",2014-06-20,2016-11-14,-100000.0,36021543.0,36021543.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for Holdingselskabet OMO af 1/10 2013 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Ovesen,Morten Ovesen,Holdingselskabet OMO af 1/10 2013 ApS,Holdingselskabet OMO af 1/10 2013 ApS,HjÃ¸rring,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2016-09-30,2015-10-01,Ingen bistand,urn:ofk:oid:23149343,indberetninger-20180424,2.5118406,36021543.0,,2018-03-28T20:59:34.504Z,2016-11-14T09:15:42.413Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BG-91-ZR,2016-11-14T09:15:42.518Z,,,,,,,,,,,,,,,,,,,,,,,
36021543,2015-10-01,2016-09-30,c109,,http://regnskaber.virk.dk/34512063/ZG9rdW1lbnRsYWdlcjovLzAzLzFkL2IyL2UxLzJmLzcxNzUtNGE3OC05NThjLTQ0NzdhZjYwMjM5OQ.pdf,http://regnskaber.virk.dk/34512063/ZG9rdW1lbnRsYWdlcjovLzAzL2E4Lzk2LzU2L2M5LzU0MjQtNDU1NC05ODU2LTExZTRmZGFlNWUwYQ.xml,9800 HjÃ¸rring,Lien 9,9800 HjÃ¸rring,Lien 9,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",2014-06-20,2016-11-14,-100000.0,36021543.0,36021543.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for Holdingselskabet OMO af 1/10 2013 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Ovesen,Morten Ovesen,Holdingselskabet OMO af 1/10 2013 ApS,Holdingselskabet OMO af 1/10 2013 ApS,HjÃ¸rring,16661.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2016-09-30,2015-10-01,Ingen bistand,urn:ofk:oid:23149343,indberetninger-20180424,2.5118406,36021543.0,,2018-03-28T20:59:34.504Z,2016-11-14T09:15:42.413Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BG-91-ZR,2016-11-14T09:15:42.518Z,,,,,,,,,,,,,,,,,,,,,,,
