entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AdjustmentsForDeferredTax,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DividendPaid,ExternalExpenses,FaxNumberOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationsOfInvestmentsOfTheYear,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TelephoneNumberOfReportingEntity,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermPayables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermTaxPayables,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance
30558553,2015-01-01,2015-12-31,c347,,http://regnskaber.virk.dk/35585503/ZG9rdW1lbnRsYWdlcjovLzAzLzMwLzFhLzRhL2I4L2RkNDktNGM1Yi1hOWExLWNiZTA5MTRkMTBhNw.pdf,http://regnskaber.virk.dk/35585503/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzBlLzU3LzRmL2EyMjItNDRlYS04ZGQ3LWMzMGI3ZjE2YzdhNg.xml,true,Svendborg,5700.0,"4 A, 2.",FrederiksÃ¸,Svendborg,5700.0,3b,Havnepladsen,5771 Stenstrup,Stationsvej 54,DK-5700 Svendborg,"FrederiksÃ¸ 4 A, 2.",Til kapitalejeren i Recke Holding 2007 ApS,-22.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,277.0,2017-06-07,2007-12-07,2017-06-08,Statsautoriseret revisor,-50600.0,-6659.0,62 26 35 18,20222670.0,30558553.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Recke Holding 2007 ApS.,-81961.0,0.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming KÃ¤ehne,Kaj Recke,Kaj Recke,Andelskassen Fyn,Recke Holding 2007 ApS,BDO Statsautoriseret revisionsaktieselskab,-4200.0,12043.0,Stenstrup,2015-01-01,2015-12-31,-81032.0,-80777.0,-88620.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Stenstrup,2016-12-31,2016-01-01,-107910.0,true,2017-06-07,Svendborg,-255.0,62 26 10 18,urn:ofk:oid:24144612,indberetninger-20180424,2.5124327999999996,30558553.0,,2018-03-29T05:09:02.064Z,2017-06-08T09:02:23.748Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-80-TK,2017-06-08T09:02:23.930Z,,,,,,,,,,,,,,,,,,,,
30558553,2015-01-01,2015-12-31,c350,,http://regnskaber.virk.dk/35585503/ZG9rdW1lbnRsYWdlcjovLzAzLzMwLzFhLzRhL2I4L2RkNDktNGM1Yi1hOWExLWNiZTA5MTRkMTBhNw.pdf,http://regnskaber.virk.dk/35585503/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzBlLzU3LzRmL2EyMjItNDRlYS04ZGQ3LWMzMGI3ZjE2YzdhNg.xml,true,Svendborg,5700.0,"4 A, 2.",FrederiksÃ¸,Svendborg,5700.0,3b,Havnepladsen,5771 Stenstrup,Stationsvej 54,DK-5700 Svendborg,"FrederiksÃ¸ 4 A, 2.",Til kapitalejeren i Recke Holding 2007 ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-06-07,2007-12-07,2017-06-08,Statsautoriseret revisor,-50600.0,,62 26 35 18,20222670.0,30558553.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Recke Holding 2007 ApS.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming KÃ¤ehne,Kaj Recke,Kaj Recke,Andelskassen Fyn,Recke Holding 2007 ApS,BDO Statsautoriseret revisionsaktieselskab,,,Stenstrup,2015-01-01,2015-12-31,50600.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Stenstrup,2016-12-31,2016-01-01,-107910.0,true,2017-06-07,Svendborg,,62 26 10 18,urn:ofk:oid:24144612,indberetninger-20180424,2.5124327999999996,30558553.0,,2018-03-29T05:09:02.064Z,2017-06-08T09:02:23.748Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-80-TK,2017-06-08T09:02:23.930Z,,,,,,,,,,,,,,,,,,,,
30558553,2015-01-01,2015-12-31,c368,,http://regnskaber.virk.dk/35585503/ZG9rdW1lbnRsYWdlcjovLzAzLzMwLzFhLzRhL2I4L2RkNDktNGM1Yi1hOWExLWNiZTA5MTRkMTBhNw.pdf,http://regnskaber.virk.dk/35585503/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzBlLzU3LzRmL2EyMjItNDRlYS04ZGQ3LWMzMGI3ZjE2YzdhNg.xml,true,Svendborg,5700.0,"4 A, 2.",FrederiksÃ¸,Svendborg,5700.0,3b,Havnepladsen,5771 Stenstrup,Stationsvej 54,DK-5700 Svendborg,"FrederiksÃ¸ 4 A, 2.",Til kapitalejeren i Recke Holding 2007 ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-06-07,2007-12-07,2017-06-08,Statsautoriseret revisor,-50600.0,,62 26 35 18,20222670.0,30558553.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Recke Holding 2007 ApS.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming KÃ¤ehne,Kaj Recke,Kaj Recke,Andelskassen Fyn,Recke Holding 2007 ApS,BDO Statsautoriseret revisionsaktieselskab,,,Stenstrup,2015-01-01,2015-12-31,-131632.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Stenstrup,2016-12-31,2016-01-01,-107910.0,true,2017-06-07,Svendborg,,62 26 10 18,urn:ofk:oid:24144612,indberetninger-20180424,2.5124327999999996,30558553.0,,2018-03-29T05:09:02.064Z,2017-06-08T09:02:23.748Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-80-TK,2017-06-08T09:02:23.930Z,,,,,,,,,,,,,,,,,,,,
30558553,2015-12-31,2015-12-31,c398,,http://regnskaber.virk.dk/35585503/ZG9rdW1lbnRsYWdlcjovLzAzLzMwLzFhLzRhL2I4L2RkNDktNGM1Yi1hOWExLWNiZTA5MTRkMTBhNw.pdf,http://regnskaber.virk.dk/35585503/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzBlLzU3LzRmL2EyMjItNDRlYS04ZGQ3LWMzMGI3ZjE2YzdhNg.xml,true,Svendborg,5700.0,"4 A, 2.",FrederiksÃ¸,Svendborg,5700.0,3b,Havnepladsen,5771 Stenstrup,Stationsvej 54,DK-5700 Svendborg,"FrederiksÃ¸ 4 A, 2.",Til kapitalejeren i Recke Holding 2007 ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-06-07,2007-12-07,2017-06-08,Statsautoriseret revisor,-50600.0,,62 26 35 18,20222670.0,30558553.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Recke Holding 2007 ApS.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming KÃ¤ehne,Kaj Recke,Kaj Recke,Andelskassen Fyn,Recke Holding 2007 ApS,BDO Statsautoriseret revisionsaktieselskab,,,Stenstrup,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Stenstrup,2016-12-31,2016-01-01,-107910.0,true,2017-06-07,Svendborg,,62 26 10 18,urn:ofk:oid:24144612,indberetninger-20180424,2.5124327999999996,30558553.0,,2018-03-29T05:09:02.064Z,2017-06-08T09:02:23.748Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-80-TK,2017-06-08T09:02:23.930Z,2499592.0,948655.0,125000.0,2449016.0,2499592.0,50576.0,1548817.0,1548817.0,1548817.0,2120.0,50299.0,50600.0,2273416.0,2120.0,50576.0,277.0,,,,
30558553,2016-01-01,2016-01-01,c661,,http://regnskaber.virk.dk/35585503/ZG9rdW1lbnRsYWdlcjovLzAzLzMwLzFhLzRhL2I4L2RkNDktNGM1Yi1hOWExLWNiZTA5MTRkMTBhNw.pdf,http://regnskaber.virk.dk/35585503/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzBlLzU3LzRmL2EyMjItNDRlYS04ZGQ3LWMzMGI3ZjE2YzdhNg.xml,true,Svendborg,5700.0,"4 A, 2.",FrederiksÃ¸,Svendborg,5700.0,3b,Havnepladsen,5771 Stenstrup,Stationsvej 54,DK-5700 Svendborg,"FrederiksÃ¸ 4 A, 2.",Til kapitalejeren i Recke Holding 2007 ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-06-07,2007-12-07,2017-06-08,Statsautoriseret revisor,-50600.0,,62 26 35 18,20222670.0,30558553.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Recke Holding 2007 ApS.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming KÃ¤ehne,Kaj Recke,Kaj Recke,Andelskassen Fyn,Recke Holding 2007 ApS,BDO Statsautoriseret revisionsaktieselskab,,,Stenstrup,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Stenstrup,2016-12-31,2016-01-01,-107910.0,true,2017-06-07,Svendborg,,62 26 10 18,urn:ofk:oid:24144612,indberetninger-20180424,2.5124327999999996,30558553.0,,2018-03-29T05:09:02.064Z,2017-06-08T09:02:23.748Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-80-TK,2017-06-08T09:02:23.930Z,,,,,,,,,,,,,,,,,-1546692.0,3095509.0,,
30558553,2016-01-01,2016-01-01,c703,,http://regnskaber.virk.dk/35585503/ZG9rdW1lbnRsYWdlcjovLzAzLzMwLzFhLzRhL2I4L2RkNDktNGM1Yi1hOWExLWNiZTA5MTRkMTBhNw.pdf,http://regnskaber.virk.dk/35585503/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzBlLzU3LzRmL2EyMjItNDRlYS04ZGQ3LWMzMGI3ZjE2YzdhNg.xml,true,Svendborg,5700.0,"4 A, 2.",FrederiksÃ¸,Svendborg,5700.0,3b,Havnepladsen,5771 Stenstrup,Stationsvej 54,DK-5700 Svendborg,"FrederiksÃ¸ 4 A, 2.",Til kapitalejeren i Recke Holding 2007 ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-06-07,2007-12-07,2017-06-08,Statsautoriseret revisor,-50600.0,,62 26 35 18,20222670.0,30558553.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Recke Holding 2007 ApS.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming KÃ¤ehne,Kaj Recke,Kaj Recke,Andelskassen Fyn,Recke Holding 2007 ApS,BDO Statsautoriseret revisionsaktieselskab,,,Stenstrup,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Stenstrup,2016-12-31,2016-01-01,-107910.0,true,2017-06-07,Svendborg,,62 26 10 18,urn:ofk:oid:24144612,indberetninger-20180424,2.5124327999999996,30558553.0,,2018-03-29T05:09:02.064Z,2017-06-08T09:02:23.748Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-80-TK,2017-06-08T09:02:23.930Z,,,,125000.0,,,,,,,,,,,,,,,,
30558553,2016-01-01,2016-01-01,c730,,http://regnskaber.virk.dk/35585503/ZG9rdW1lbnRsYWdlcjovLzAzLzMwLzFhLzRhL2I4L2RkNDktNGM1Yi1hOWExLWNiZTA5MTRkMTBhNw.pdf,http://regnskaber.virk.dk/35585503/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzBlLzU3LzRmL2EyMjItNDRlYS04ZGQ3LWMzMGI3ZjE2YzdhNg.xml,true,Svendborg,5700.0,"4 A, 2.",FrederiksÃ¸,Svendborg,5700.0,3b,Havnepladsen,5771 Stenstrup,Stationsvej 54,DK-5700 Svendborg,"FrederiksÃ¸ 4 A, 2.",Til kapitalejeren i Recke Holding 2007 ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-06-07,2007-12-07,2017-06-08,Statsautoriseret revisor,-50600.0,,62 26 35 18,20222670.0,30558553.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Recke Holding 2007 ApS.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming KÃ¤ehne,Kaj Recke,Kaj Recke,Andelskassen Fyn,Recke Holding 2007 ApS,BDO Statsautoriseret revisionsaktieselskab,,,Stenstrup,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Stenstrup,2016-12-31,2016-01-01,-107910.0,true,2017-06-07,Svendborg,,62 26 10 18,urn:ofk:oid:24144612,indberetninger-20180424,2.5124327999999996,30558553.0,,2018-03-29T05:09:02.064Z,2017-06-08T09:02:23.748Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-80-TK,2017-06-08T09:02:23.930Z,,,,2273416.0,,,,,,,,,,,,,,,,
30558553,2016-01-01,2016-01-01,c734,,http://regnskaber.virk.dk/35585503/ZG9rdW1lbnRsYWdlcjovLzAzLzMwLzFhLzRhL2I4L2RkNDktNGM1Yi1hOWExLWNiZTA5MTRkMTBhNw.pdf,http://regnskaber.virk.dk/35585503/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzBlLzU3LzRmL2EyMjItNDRlYS04ZGQ3LWMzMGI3ZjE2YzdhNg.xml,true,Svendborg,5700.0,"4 A, 2.",FrederiksÃ¸,Svendborg,5700.0,3b,Havnepladsen,5771 Stenstrup,Stationsvej 54,DK-5700 Svendborg,"FrederiksÃ¸ 4 A, 2.",Til kapitalejeren i Recke Holding 2007 ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-06-07,2007-12-07,2017-06-08,Statsautoriseret revisor,-50600.0,,62 26 35 18,20222670.0,30558553.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Recke Holding 2007 ApS.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming KÃ¤ehne,Kaj Recke,Kaj Recke,Andelskassen Fyn,Recke Holding 2007 ApS,BDO Statsautoriseret revisionsaktieselskab,,,Stenstrup,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Stenstrup,2016-12-31,2016-01-01,-107910.0,true,2017-06-07,Svendborg,,62 26 10 18,urn:ofk:oid:24144612,indberetninger-20180424,2.5124327999999996,30558553.0,,2018-03-29T05:09:02.064Z,2017-06-08T09:02:23.748Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-80-TK,2017-06-08T09:02:23.930Z,,,,50600.0,,,,,,,,,,,,,,,,
30558553,2016-01-01,2016-12-31,c0,,http://regnskaber.virk.dk/35585503/ZG9rdW1lbnRsYWdlcjovLzAzLzMwLzFhLzRhL2I4L2RkNDktNGM1Yi1hOWExLWNiZTA5MTRkMTBhNw.pdf,http://regnskaber.virk.dk/35585503/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzBlLzU3LzRmL2EyMjItNDRlYS04ZGQ3LWMzMGI3ZjE2YzdhNg.xml,true,Svendborg,5700.0,"4 A, 2.",FrederiksÃ¸,Svendborg,5700.0,3b,Havnepladsen,5771 Stenstrup,Stationsvej 54,DK-5700 Svendborg,"FrederiksÃ¸ 4 A, 2.",Til kapitalejeren i Recke Holding 2007 ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,1599.0,2017-06-07,2007-12-07,2017-06-08,Statsautoriseret revisor,-50600.0,-5394.0,62 26 35 18,20222670.0,30558553.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Recke Holding 2007 ApS.,-107910.0,1192.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming KÃ¤ehne,Kaj Recke,Kaj Recke,Andelskassen Fyn,Recke Holding 2007 ApS,BDO Statsautoriseret revisionsaktieselskab,0.0,11472.0,Stenstrup,2015-01-01,2015-12-31,-102239.0,-100640.0,-113304.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Stenstrup,2016-12-31,2016-01-01,-107910.0,true,2017-06-07,Svendborg,-1599.0,62 26 10 18,urn:ofk:oid:24144612,indberetninger-20180424,2.5124327999999996,30558553.0,,2018-03-29T05:09:02.064Z,2017-06-08T09:02:23.748Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-80-TK,2017-06-08T09:02:23.930Z,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,Andre erklÃ¦ringer uden sikkerhed
30558553,2016-01-01,2016-12-31,c2,,http://regnskaber.virk.dk/35585503/ZG9rdW1lbnRsYWdlcjovLzAzLzMwLzFhLzRhL2I4L2RkNDktNGM1Yi1hOWExLWNiZTA5MTRkMTBhNw.pdf,http://regnskaber.virk.dk/35585503/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzBlLzU3LzRmL2EyMjItNDRlYS04ZGQ3LWMzMGI3ZjE2YzdhNg.xml,true,Svendborg,5700.0,"4 A, 2.",FrederiksÃ¸,Svendborg,5700.0,3b,Havnepladsen,5771 Stenstrup,Stationsvej 54,DK-5700 Svendborg,"FrederiksÃ¸ 4 A, 2.",Til kapitalejeren i Recke Holding 2007 ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-06-07,2007-12-07,2017-06-08,Statsautoriseret revisor,-50600.0,,62 26 35 18,20222670.0,30558553.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Recke Holding 2007 ApS.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming KÃ¤ehne,Kaj Recke,Kaj Recke,Andelskassen Fyn,Recke Holding 2007 ApS,BDO Statsautoriseret revisionsaktieselskab,,,Stenstrup,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Stenstrup,2016-12-31,2016-01-01,-107910.0,true,2017-06-07,Svendborg,,62 26 10 18,urn:ofk:oid:24144612,indberetninger-20180424,2.5124327999999996,30558553.0,,2018-03-29T05:09:02.064Z,2017-06-08T09:02:23.748Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-80-TK,2017-06-08T09:02:23.930Z,,,,,,,,,,,,,,,,,,,,
