entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AdministrativeExpenses,AverageNumberOfEmployees,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DisclosureOfContingentLiabilities,DistributionCosts,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,StatementOfChangesInEquity,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermTaxPayables,OtherShorttermPayables,RetainedEarnings,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTradeReceivables,DividendPaid
33879261,2016-10-01,2017-09-30,c2,http://regnskaber.virk.dk/16297833/ZG9rdW1lbnRsYWdlcjovLzAzLzg1LzFiLzNmLzRhL2Y0OWUtNGExNy05MjQ5LThjMzBiZmJhZWFkYw.xhtml,http://regnskaber.virk.dk/16297833/ZG9rdW1lbnRsYWdlcjovLzAzLzE5L2I3LzQ3LzIyLzE2MzQtNDgyZi1iMWU3LTdhYTRiZjMyYWNhZA.pdf,http://regnskaber.virk.dk/16297833/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2Y3Lzc2L2M0L2UzMDUtNDg0NS04M2ZjLTdjZGE1NWU1OWRmYg.xml,true,NÃ¦stved,4700.0,10.0,Eskemosevej,4000 Roskilde,RytterkÃ¦r 2,3000.0,1.0,Regnskabsklasse B,2019-04-03,2019-04-03,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er indgÃ¥et leasingkontrakt vedr. 1 bil.</p>",4010.0,-155.0,33879261.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Casper Rohrberg Petersen,Casper Rohrberg Petersen,Flex Fugeteknik ApS,Gertrud Nielsen,10000.0,NÃ¦stved,2016-10-01,2017-09-30,-17165.0,-17165.0,-7165.0,2018-09-30,2017-10-01,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Udover ovenstÃ¥ende har der ikke vÃ¦ret Ã¦ndringer i selskabets anpartskapital de seneste 5 Ã¥r.</p>",0.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26927117,indberetninger-20180424,2.5949414,33879261.0,AWnicK8ORYGX6_YTGfyW,2019-04-03T09:04:02.291Z,2019-04-03T09:03:48.664Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AV-82-YU,2019-04-03T09:03:49.023Z,,,,,,,,,,,,,,,,,
33879261,2017-09-30,2017-09-30,c5,http://regnskaber.virk.dk/16297833/ZG9rdW1lbnRsYWdlcjovLzAzLzg1LzFiLzNmLzRhL2Y0OWUtNGExNy05MjQ5LThjMzBiZmJhZWFkYw.xhtml,http://regnskaber.virk.dk/16297833/ZG9rdW1lbnRsYWdlcjovLzAzLzE5L2I3LzQ3LzIyLzE2MzQtNDgyZi1iMWU3LTdhYTRiZjMyYWNhZA.pdf,http://regnskaber.virk.dk/16297833/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2Y3Lzc2L2M0L2UzMDUtNDg0NS04M2ZjLTdjZGE1NWU1OWRmYg.xml,true,NÃ¦stved,4700.0,10.0,Eskemosevej,4000 Roskilde,RytterkÃ¦r 2,,1.0,Regnskabsklasse B,2019-04-03,2019-04-03,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er indgÃ¥et leasingkontrakt vedr. 1 bil.</p>",,,33879261.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Casper Rohrberg Petersen,Casper Rohrberg Petersen,Flex Fugeteknik ApS,Gertrud Nielsen,,NÃ¦stved,2016-10-01,2017-09-30,,,,2018-09-30,2017-10-01,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Udover ovenstÃ¥ende har der ikke vÃ¦ret Ã¦ndringer i selskabets anpartskapital de seneste 5 Ã¥r.</p>",,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26927117,indberetninger-20180424,2.5949414,33879261.0,AWnicK8ORYGX6_YTGfyW,2019-04-03T09:04:02.291Z,2019-04-03T09:03:48.664Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AV-82-YU,2019-04-03T09:03:49.023Z,0.0,0.0,80000.0,0.0,-29771.0,0.0,29771.0,0.0,0.0,29770.0,-109771.0,1.0,29771.0,0.0,0.0,0.0,
33879261,2017-10-01,2017-10-01,c6,http://regnskaber.virk.dk/16297833/ZG9rdW1lbnRsYWdlcjovLzAzLzg1LzFiLzNmLzRhL2Y0OWUtNGExNy05MjQ5LThjMzBiZmJhZWFkYw.xhtml,http://regnskaber.virk.dk/16297833/ZG9rdW1lbnRsYWdlcjovLzAzLzE5L2I3LzQ3LzIyLzE2MzQtNDgyZi1iMWU3LTdhYTRiZjMyYWNhZA.pdf,http://regnskaber.virk.dk/16297833/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2Y3Lzc2L2M0L2UzMDUtNDg0NS04M2ZjLTdjZGE1NWU1OWRmYg.xml,true,NÃ¦stved,4700.0,10.0,Eskemosevej,4000 Roskilde,RytterkÃ¦r 2,,1.0,Regnskabsklasse B,2019-04-03,2019-04-03,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er indgÃ¥et leasingkontrakt vedr. 1 bil.</p>",,,33879261.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Casper Rohrberg Petersen,Casper Rohrberg Petersen,Flex Fugeteknik ApS,Gertrud Nielsen,,NÃ¦stved,2016-10-01,2017-09-30,,,,2018-09-30,2017-10-01,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Udover ovenstÃ¥ende har der ikke vÃ¦ret Ã¦ndringer i selskabets anpartskapital de seneste 5 Ã¥r.</p>",,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26927117,indberetninger-20180424,2.5949414,33879261.0,AWnicK8ORYGX6_YTGfyW,2019-04-03T09:04:02.291Z,2019-04-03T09:03:48.664Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AV-82-YU,2019-04-03T09:03:49.023Z,,,,,80000.0,,,,,,,,,,,,
33879261,2017-10-01,2017-10-01,c7,http://regnskaber.virk.dk/16297833/ZG9rdW1lbnRsYWdlcjovLzAzLzg1LzFiLzNmLzRhL2Y0OWUtNGExNy05MjQ5LThjMzBiZmJhZWFkYw.xhtml,http://regnskaber.virk.dk/16297833/ZG9rdW1lbnRsYWdlcjovLzAzLzE5L2I3LzQ3LzIyLzE2MzQtNDgyZi1iMWU3LTdhYTRiZjMyYWNhZA.pdf,http://regnskaber.virk.dk/16297833/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2Y3Lzc2L2M0L2UzMDUtNDg0NS04M2ZjLTdjZGE1NWU1OWRmYg.xml,true,NÃ¦stved,4700.0,10.0,Eskemosevej,4000 Roskilde,RytterkÃ¦r 2,,1.0,Regnskabsklasse B,2019-04-03,2019-04-03,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er indgÃ¥et leasingkontrakt vedr. 1 bil.</p>",,,33879261.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Casper Rohrberg Petersen,Casper Rohrberg Petersen,Flex Fugeteknik ApS,Gertrud Nielsen,,NÃ¦stved,2016-10-01,2017-09-30,,,,2018-09-30,2017-10-01,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Udover ovenstÃ¥ende har der ikke vÃ¦ret Ã¦ndringer i selskabets anpartskapital de seneste 5 Ã¥r.</p>",,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26927117,indberetninger-20180424,2.5949414,33879261.0,AWnicK8ORYGX6_YTGfyW,2019-04-03T09:04:02.291Z,2019-04-03T09:03:48.664Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AV-82-YU,2019-04-03T09:03:49.023Z,,,,,-109771.0,,,,,,,,,,,,
33879261,2017-10-01,2017-10-01,c8,http://regnskaber.virk.dk/16297833/ZG9rdW1lbnRsYWdlcjovLzAzLzg1LzFiLzNmLzRhL2Y0OWUtNGExNy05MjQ5LThjMzBiZmJhZWFkYw.xhtml,http://regnskaber.virk.dk/16297833/ZG9rdW1lbnRsYWdlcjovLzAzLzE5L2I3LzQ3LzIyLzE2MzQtNDgyZi1iMWU3LTdhYTRiZjMyYWNhZA.pdf,http://regnskaber.virk.dk/16297833/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2Y3Lzc2L2M0L2UzMDUtNDg0NS04M2ZjLTdjZGE1NWU1OWRmYg.xml,true,NÃ¦stved,4700.0,10.0,Eskemosevej,4000 Roskilde,RytterkÃ¦r 2,,1.0,Regnskabsklasse B,2019-04-03,2019-04-03,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er indgÃ¥et leasingkontrakt vedr. 1 bil.</p>",,,33879261.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Casper Rohrberg Petersen,Casper Rohrberg Petersen,Flex Fugeteknik ApS,Gertrud Nielsen,,NÃ¦stved,2016-10-01,2017-09-30,,,,2018-09-30,2017-10-01,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Udover ovenstÃ¥ende har der ikke vÃ¦ret Ã¦ndringer i selskabets anpartskapital de seneste 5 Ã¥r.</p>",,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26927117,indberetninger-20180424,2.5949414,33879261.0,AWnicK8ORYGX6_YTGfyW,2019-04-03T09:04:02.291Z,2019-04-03T09:03:48.664Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AV-82-YU,2019-04-03T09:03:49.023Z,,,,,-29771.0,,,,,,,,,,,,
33879261,2017-10-01,2018-09-30,c0,http://regnskaber.virk.dk/16297833/ZG9rdW1lbnRsYWdlcjovLzAzLzg1LzFiLzNmLzRhL2Y0OWUtNGExNy05MjQ5LThjMzBiZmJhZWFkYw.xhtml,http://regnskaber.virk.dk/16297833/ZG9rdW1lbnRsYWdlcjovLzAzLzE5L2I3LzQ3LzIyLzE2MzQtNDgyZi1iMWU3LTdhYTRiZjMyYWNhZA.pdf,http://regnskaber.virk.dk/16297833/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2Y3Lzc2L2M0L2UzMDUtNDg0NS04M2ZjLTdjZGE1NWU1OWRmYg.xml,true,NÃ¦stved,4700.0,10.0,Eskemosevej,4000 Roskilde,RytterkÃ¦r 2,58843.0,1.0,Regnskabsklasse B,2019-04-03,2019-04-03,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er indgÃ¥et leasingkontrakt vedr. 1 bil.</p>",15736.0,149213.0,33879261.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Casper Rohrberg Petersen,Casper Rohrberg Petersen,Flex Fugeteknik ApS,Gertrud Nielsen,3750.0,NÃ¦stved,2016-10-01,2017-09-30,55546.0,70884.0,74634.0,2018-09-30,2017-10-01,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Udover ovenstÃ¥ende har der ikke vÃ¦ret Ã¦ndringer i selskabets anpartskapital de seneste 5 Ã¥r.</p>",15338.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26927117,indberetninger-20180424,2.5949414,33879261.0,AWnicK8ORYGX6_YTGfyW,2019-04-03T09:04:02.291Z,2019-04-03T09:03:48.664Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AV-82-YU,2019-04-03T09:03:49.023Z,,,,,,,,,,,,,,,,,0.0
33879261,2017-10-01,2018-09-30,c1,http://regnskaber.virk.dk/16297833/ZG9rdW1lbnRsYWdlcjovLzAzLzg1LzFiLzNmLzRhL2Y0OWUtNGExNy05MjQ5LThjMzBiZmJhZWFkYw.xhtml,http://regnskaber.virk.dk/16297833/ZG9rdW1lbnRsYWdlcjovLzAzLzE5L2I3LzQ3LzIyLzE2MzQtNDgyZi1iMWU3LTdhYTRiZjMyYWNhZA.pdf,http://regnskaber.virk.dk/16297833/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2Y3Lzc2L2M0L2UzMDUtNDg0NS04M2ZjLTdjZGE1NWU1OWRmYg.xml,true,NÃ¦stved,4700.0,10.0,Eskemosevej,4000 Roskilde,RytterkÃ¦r 2,,1.0,Regnskabsklasse B,2019-04-03,2019-04-03,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er indgÃ¥et leasingkontrakt vedr. 1 bil.</p>",,,33879261.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Casper Rohrberg Petersen,Casper Rohrberg Petersen,Flex Fugeteknik ApS,Gertrud Nielsen,,NÃ¦stved,2016-10-01,2017-09-30,,,,2018-09-30,2017-10-01,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Udover ovenstÃ¥ende har der ikke vÃ¦ret Ã¦ndringer i selskabets anpartskapital de seneste 5 Ã¥r.</p>",,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26927117,indberetninger-20180424,2.5949414,33879261.0,AWnicK8ORYGX6_YTGfyW,2019-04-03T09:04:02.291Z,2019-04-03T09:03:48.664Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AV-82-YU,2019-04-03T09:03:49.023Z,,,,,,,,,,,,,,,,,
33879261,2017-10-01,2018-09-30,c10,http://regnskaber.virk.dk/16297833/ZG9rdW1lbnRsYWdlcjovLzAzLzg1LzFiLzNmLzRhL2Y0OWUtNGExNy05MjQ5LThjMzBiZmJhZWFkYw.xhtml,http://regnskaber.virk.dk/16297833/ZG9rdW1lbnRsYWdlcjovLzAzLzE5L2I3LzQ3LzIyLzE2MzQtNDgyZi1iMWU3LTdhYTRiZjMyYWNhZA.pdf,http://regnskaber.virk.dk/16297833/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2Y3Lzc2L2M0L2UzMDUtNDg0NS04M2ZjLTdjZGE1NWU1OWRmYg.xml,true,NÃ¦stved,4700.0,10.0,Eskemosevej,4000 Roskilde,RytterkÃ¦r 2,,1.0,Regnskabsklasse B,2019-04-03,2019-04-03,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er indgÃ¥et leasingkontrakt vedr. 1 bil.</p>",,,33879261.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Casper Rohrberg Petersen,Casper Rohrberg Petersen,Flex Fugeteknik ApS,Gertrud Nielsen,,NÃ¦stved,2016-10-01,2017-09-30,55546.0,,,2018-09-30,2017-10-01,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Udover ovenstÃ¥ende har der ikke vÃ¦ret Ã¦ndringer i selskabets anpartskapital de seneste 5 Ã¥r.</p>",,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26927117,indberetninger-20180424,2.5949414,33879261.0,AWnicK8ORYGX6_YTGfyW,2019-04-03T09:04:02.291Z,2019-04-03T09:03:48.664Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AV-82-YU,2019-04-03T09:03:49.023Z,,,,,,,,,,,,,,,,,0.0
33879261,2017-10-01,2018-09-30,c3,http://regnskaber.virk.dk/16297833/ZG9rdW1lbnRsYWdlcjovLzAzLzg1LzFiLzNmLzRhL2Y0OWUtNGExNy05MjQ5LThjMzBiZmJhZWFkYw.xhtml,http://regnskaber.virk.dk/16297833/ZG9rdW1lbnRsYWdlcjovLzAzLzE5L2I3LzQ3LzIyLzE2MzQtNDgyZi1iMWU3LTdhYTRiZjMyYWNhZA.pdf,http://regnskaber.virk.dk/16297833/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2Y3Lzc2L2M0L2UzMDUtNDg0NS04M2ZjLTdjZGE1NWU1OWRmYg.xml,true,NÃ¦stved,4700.0,10.0,Eskemosevej,4000 Roskilde,RytterkÃ¦r 2,,1.0,Regnskabsklasse B,2019-04-03,2019-04-03,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er indgÃ¥et leasingkontrakt vedr. 1 bil.</p>",,,33879261.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Casper Rohrberg Petersen,Casper Rohrberg Petersen,Flex Fugeteknik ApS,Gertrud Nielsen,,NÃ¦stved,2016-10-01,2017-09-30,55546.0,,,2018-09-30,2017-10-01,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Udover ovenstÃ¥ende har der ikke vÃ¦ret Ã¦ndringer i selskabets anpartskapital de seneste 5 Ã¥r.</p>",,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26927117,indberetninger-20180424,2.5949414,33879261.0,AWnicK8ORYGX6_YTGfyW,2019-04-03T09:04:02.291Z,2019-04-03T09:03:48.664Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AV-82-YU,2019-04-03T09:03:49.023Z,,,,,,,,,,,,,,,,,
33879261,2017-10-01,2018-09-30,c9,http://regnskaber.virk.dk/16297833/ZG9rdW1lbnRsYWdlcjovLzAzLzg1LzFiLzNmLzRhL2Y0OWUtNGExNy05MjQ5LThjMzBiZmJhZWFkYw.xhtml,http://regnskaber.virk.dk/16297833/ZG9rdW1lbnRsYWdlcjovLzAzLzE5L2I3LzQ3LzIyLzE2MzQtNDgyZi1iMWU3LTdhYTRiZjMyYWNhZA.pdf,http://regnskaber.virk.dk/16297833/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2Y3Lzc2L2M0L2UzMDUtNDg0NS04M2ZjLTdjZGE1NWU1OWRmYg.xml,true,NÃ¦stved,4700.0,10.0,Eskemosevej,4000 Roskilde,RytterkÃ¦r 2,,1.0,Regnskabsklasse B,2019-04-03,2019-04-03,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er indgÃ¥et leasingkontrakt vedr. 1 bil.</p>",,,33879261.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Casper Rohrberg Petersen,Casper Rohrberg Petersen,Flex Fugeteknik ApS,Gertrud Nielsen,,NÃ¦stved,2016-10-01,2017-09-30,0.0,,,2018-09-30,2017-10-01,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Udover ovenstÃ¥ende har der ikke vÃ¦ret Ã¦ndringer i selskabets anpartskapital de seneste 5 Ã¥r.</p>",,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26927117,indberetninger-20180424,2.5949414,33879261.0,AWnicK8ORYGX6_YTGfyW,2019-04-03T09:04:02.291Z,2019-04-03T09:03:48.664Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AV-82-YU,2019-04-03T09:03:49.023Z,,,,,,,,,,,,,,,,,0.0
