entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DisclosureOfContingentAssets,DisclosureOfContingentLiabilities,DisclosureOfMortgagesAndCollaterals,EmailOfReportingEntity,EmployeeBenefitsExpense,FaxNumberOfReportingEntity,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,ImpairmentOfFinancialAssets,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherShorttermReceivables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTradePayables,NameAndSurnameOfMemberOfSupervisoryBoard
29321116,2013-01-01,2013-12-31,c5,http://regnskaber.virk.dk/61112392/ZG9rdW1lbnRsYWdlcjovLzAzLzBkLzk1LzVjLzhjLzJhOWEtNDhkMy04NDZiLWIxNmM3Y2ViY2ZlOA.xhtml,http://regnskaber.virk.dk/61112392/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzY4LzRhLzRkL2E3ZjctNGIwMi1iYWQ4LTAyYWQwMzQ5ZTNmMg.pdf,http://regnskaber.virk.dk/61112392/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzBiL2JkLzlhLzUzNWUtNGQwOS1iNDJlLWU2NzhmNmQxM2JkYQ.xml,Haderslev,6100.0,15.0,NÃ¸rregade,Harlev J,8462.0,7.0,Rugmarksvej,7400 Herning,Valdemarsvej 121,Regnskabsklasse B,2015-05-20,2015-05-24,0.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ikke aktiveret udskudt skat udgÃ¸r 40.898 kr., heraf vedrÃ¸rer 7.083 kr. kildebegrÃ¦nset tab.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",erik.velling@wanadoo.fr,0.0,74671015.0,-27645.0,29321116.0,5518.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Charlotte Kruckow Velling,Erik Kruckow Velling,Kreditbanken A/S,VELLING HOLDING ApS,Claus Follin Larsen,0.0,457.0,Tversted,2013-01-01,2013-12-31,-32706.0,-32706.0,-27645.0,2014-12-31,2014-01-01,"Generalforsamlingen har besluttet, at Ã¥rsrapporten for det kommende Ã¥r ikke skal revideres.",0.0,51216074.0,Ingen bistand,urn:ofk:oid:5386953,indberetninger-20180424,2.5949414,29321116.0,,2018-03-30T07:24:02.404Z,2015-06-01T05:58:52.876Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-92-BF,2015-06-01T05:58:52.961Z,,,,,,,,,,,,,,,,,
29321116,2013-01-01,2013-12-31,c7,http://regnskaber.virk.dk/61112392/ZG9rdW1lbnRsYWdlcjovLzAzLzBkLzk1LzVjLzhjLzJhOWEtNDhkMy04NDZiLWIxNmM3Y2ViY2ZlOA.xhtml,http://regnskaber.virk.dk/61112392/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzY4LzRhLzRkL2E3ZjctNGIwMi1iYWQ4LTAyYWQwMzQ5ZTNmMg.pdf,http://regnskaber.virk.dk/61112392/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzBiL2JkLzlhLzUzNWUtNGQwOS1iNDJlLWU2NzhmNmQxM2JkYQ.xml,Haderslev,6100.0,15.0,NÃ¸rregade,Harlev J,8462.0,7.0,Rugmarksvej,7400 Herning,Valdemarsvej 121,Regnskabsklasse B,2015-05-20,2015-05-24,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ikke aktiveret udskudt skat udgÃ¸r 40.898 kr., heraf vedrÃ¸rer 7.083 kr. kildebegrÃ¦nset tab.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",erik.velling@wanadoo.fr,,74671015.0,,29321116.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Charlotte Kruckow Velling,Erik Kruckow Velling,Kreditbanken A/S,VELLING HOLDING ApS,Claus Follin Larsen,0.0,,Tversted,2013-01-01,2013-12-31,0.0,,,2014-12-31,2014-01-01,"Generalforsamlingen har besluttet, at Ã¥rsrapporten for det kommende Ã¥r ikke skal revideres.",,51216074.0,Ingen bistand,urn:ofk:oid:5386953,indberetninger-20180424,2.5949414,29321116.0,,2018-03-30T07:24:02.404Z,2015-06-01T05:58:52.876Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-92-BF,2015-06-01T05:58:52.961Z,,,,,,,,,,,,,,,,,
29321116,2013-01-01,2013-12-31,c9,http://regnskaber.virk.dk/61112392/ZG9rdW1lbnRsYWdlcjovLzAzLzBkLzk1LzVjLzhjLzJhOWEtNDhkMy04NDZiLWIxNmM3Y2ViY2ZlOA.xhtml,http://regnskaber.virk.dk/61112392/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzY4LzRhLzRkL2E3ZjctNGIwMi1iYWQ4LTAyYWQwMzQ5ZTNmMg.pdf,http://regnskaber.virk.dk/61112392/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzBiL2JkLzlhLzUzNWUtNGQwOS1iNDJlLWU2NzhmNmQxM2JkYQ.xml,Haderslev,6100.0,15.0,NÃ¸rregade,Harlev J,8462.0,7.0,Rugmarksvej,7400 Herning,Valdemarsvej 121,Regnskabsklasse B,2015-05-20,2015-05-24,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ikke aktiveret udskudt skat udgÃ¸r 40.898 kr., heraf vedrÃ¸rer 7.083 kr. kildebegrÃ¦nset tab.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",erik.velling@wanadoo.fr,,74671015.0,,29321116.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Charlotte Kruckow Velling,Erik Kruckow Velling,Kreditbanken A/S,VELLING HOLDING ApS,Claus Follin Larsen,0.0,,Tversted,2013-01-01,2013-12-31,-32706.0,,,2014-12-31,2014-01-01,"Generalforsamlingen har besluttet, at Ã¥rsrapporten for det kommende Ã¥r ikke skal revideres.",,51216074.0,Ingen bistand,urn:ofk:oid:5386953,indberetninger-20180424,2.5949414,29321116.0,,2018-03-30T07:24:02.404Z,2015-06-01T05:58:52.876Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-92-BF,2015-06-01T05:58:52.961Z,,,,,,,,,,,,,,,,,
29321116,2013-12-31,2013-12-31,c11,http://regnskaber.virk.dk/61112392/ZG9rdW1lbnRsYWdlcjovLzAzLzBkLzk1LzVjLzhjLzJhOWEtNDhkMy04NDZiLWIxNmM3Y2ViY2ZlOA.xhtml,http://regnskaber.virk.dk/61112392/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzY4LzRhLzRkL2E3ZjctNGIwMi1iYWQ4LTAyYWQwMzQ5ZTNmMg.pdf,http://regnskaber.virk.dk/61112392/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzBiL2JkLzlhLzUzNWUtNGQwOS1iNDJlLWU2NzhmNmQxM2JkYQ.xml,Haderslev,6100.0,15.0,NÃ¸rregade,Harlev J,8462.0,7.0,Rugmarksvej,7400 Herning,Valdemarsvej 121,Regnskabsklasse B,2015-05-20,2015-05-24,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ikke aktiveret udskudt skat udgÃ¸r 40.898 kr., heraf vedrÃ¸rer 7.083 kr. kildebegrÃ¦nset tab.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",erik.velling@wanadoo.fr,,74671015.0,,29321116.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Charlotte Kruckow Velling,Erik Kruckow Velling,Kreditbanken A/S,VELLING HOLDING ApS,Claus Follin Larsen,0.0,,Tversted,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,"Generalforsamlingen har besluttet, at Ã¥rsrapporten for det kommende Ã¥r ikke skal revideres.",,51216074.0,Ingen bistand,urn:ofk:oid:5386953,indberetninger-20180424,2.5949414,29321116.0,,2018-03-30T07:24:02.404Z,2015-06-01T05:58:52.876Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-92-BF,2015-06-01T05:58:52.961Z,95305.0,64818.0,125000.0,68492.0,82462.0,95305.0,12843.0,26813.0,26813.0,26813.0,3674.0,-42538.0,12843.0,5843.0,3674.0,7000.0,
29321116,2014-01-01,2014-12-31,c0,http://regnskaber.virk.dk/61112392/ZG9rdW1lbnRsYWdlcjovLzAzLzBkLzk1LzVjLzhjLzJhOWEtNDhkMy04NDZiLWIxNmM3Y2ViY2ZlOA.xhtml,http://regnskaber.virk.dk/61112392/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzY4LzRhLzRkL2E3ZjctNGIwMi1iYWQ4LTAyYWQwMzQ5ZTNmMg.pdf,http://regnskaber.virk.dk/61112392/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzBiL2JkLzlhLzUzNWUtNGQwOS1iNDJlLWU2NzhmNmQxM2JkYQ.xml,Haderslev,6100.0,15.0,NÃ¸rregade,Harlev J,8462.0,7.0,Rugmarksvej,7400 Herning,Valdemarsvej 121,Regnskabsklasse B,2015-05-20,2015-05-24,0.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ikke aktiveret udskudt skat udgÃ¸r 40.898 kr., heraf vedrÃ¸rer 7.083 kr. kildebegrÃ¦nset tab.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",erik.velling@wanadoo.fr,0.0,74671015.0,-16322.0,29321116.0,-3087.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Charlotte Kruckow Velling,Erik Kruckow Velling,Kreditbanken A/S,VELLING HOLDING ApS,Claus Follin Larsen,0.0,309.0,Tversted,2013-01-01,2013-12-31,-12926.0,-12926.0,-16322.0,2014-12-31,2014-01-01,"Generalforsamlingen har besluttet, at Ã¥rsrapporten for det kommende Ã¥r ikke skal revideres.",0.0,51216074.0,Ingen bistand,urn:ofk:oid:5386953,indberetninger-20180424,2.5949414,29321116.0,,2018-03-30T07:24:02.404Z,2015-06-01T05:58:52.876Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-92-BF,2015-06-01T05:58:52.961Z,,,,,,,,,,,,,,,,,
29321116,2014-01-01,2014-12-31,c1,http://regnskaber.virk.dk/61112392/ZG9rdW1lbnRsYWdlcjovLzAzLzBkLzk1LzVjLzhjLzJhOWEtNDhkMy04NDZiLWIxNmM3Y2ViY2ZlOA.xhtml,http://regnskaber.virk.dk/61112392/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzY4LzRhLzRkL2E3ZjctNGIwMi1iYWQ4LTAyYWQwMzQ5ZTNmMg.pdf,http://regnskaber.virk.dk/61112392/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzBiL2JkLzlhLzUzNWUtNGQwOS1iNDJlLWU2NzhmNmQxM2JkYQ.xml,Haderslev,6100.0,15.0,NÃ¸rregade,Harlev J,8462.0,7.0,Rugmarksvej,7400 Herning,Valdemarsvej 121,Regnskabsklasse B,2015-05-20,2015-05-24,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ikke aktiveret udskudt skat udgÃ¸r 40.898 kr., heraf vedrÃ¸rer 7.083 kr. kildebegrÃ¦nset tab.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",erik.velling@wanadoo.fr,,74671015.0,,29321116.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Charlotte Kruckow Velling,Erik Kruckow Velling,Kreditbanken A/S,VELLING HOLDING ApS,Claus Follin Larsen,0.0,,Tversted,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,"Generalforsamlingen har besluttet, at Ã¥rsrapporten for det kommende Ã¥r ikke skal revideres.",,51216074.0,Ingen bistand,urn:ofk:oid:5386953,indberetninger-20180424,2.5949414,29321116.0,,2018-03-30T07:24:02.404Z,2015-06-01T05:58:52.876Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-92-BF,2015-06-01T05:58:52.961Z,,,,,,,,,,,,,,,,,
29321116,2014-01-01,2014-12-31,c2,http://regnskaber.virk.dk/61112392/ZG9rdW1lbnRsYWdlcjovLzAzLzBkLzk1LzVjLzhjLzJhOWEtNDhkMy04NDZiLWIxNmM3Y2ViY2ZlOA.xhtml,http://regnskaber.virk.dk/61112392/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzY4LzRhLzRkL2E3ZjctNGIwMi1iYWQ4LTAyYWQwMzQ5ZTNmMg.pdf,http://regnskaber.virk.dk/61112392/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzBiL2JkLzlhLzUzNWUtNGQwOS1iNDJlLWU2NzhmNmQxM2JkYQ.xml,Haderslev,6100.0,15.0,NÃ¸rregade,Harlev J,8462.0,7.0,Rugmarksvej,7400 Herning,Valdemarsvej 121,Regnskabsklasse B,2015-05-20,2015-05-24,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ikke aktiveret udskudt skat udgÃ¸r 40.898 kr., heraf vedrÃ¸rer 7.083 kr. kildebegrÃ¦nset tab.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",erik.velling@wanadoo.fr,,74671015.0,,29321116.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Charlotte Kruckow Velling,Erik Kruckow Velling,Kreditbanken A/S,VELLING HOLDING ApS,Claus Follin Larsen,0.0,,Tversted,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,"Generalforsamlingen har besluttet, at Ã¥rsrapporten for det kommende Ã¥r ikke skal revideres.",,51216074.0,Ingen bistand,urn:ofk:oid:5386953,indberetninger-20180424,2.5949414,29321116.0,,2018-03-30T07:24:02.404Z,2015-06-01T05:58:52.876Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-92-BF,2015-06-01T05:58:52.961Z,,,,,,,,,,,,,,,,,Charlotte Kruckow Velling
29321116,2014-01-01,2014-12-31,c3,http://regnskaber.virk.dk/61112392/ZG9rdW1lbnRsYWdlcjovLzAzLzBkLzk1LzVjLzhjLzJhOWEtNDhkMy04NDZiLWIxNmM3Y2ViY2ZlOA.xhtml,http://regnskaber.virk.dk/61112392/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzY4LzRhLzRkL2E3ZjctNGIwMi1iYWQ4LTAyYWQwMzQ5ZTNmMg.pdf,http://regnskaber.virk.dk/61112392/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzBiL2JkLzlhLzUzNWUtNGQwOS1iNDJlLWU2NzhmNmQxM2JkYQ.xml,Haderslev,6100.0,15.0,NÃ¸rregade,Harlev J,8462.0,7.0,Rugmarksvej,7400 Herning,Valdemarsvej 121,Regnskabsklasse B,2015-05-20,2015-05-24,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ikke aktiveret udskudt skat udgÃ¸r 40.898 kr., heraf vedrÃ¸rer 7.083 kr. kildebegrÃ¦nset tab.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",erik.velling@wanadoo.fr,,74671015.0,,29321116.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Charlotte Kruckow Velling,Erik Kruckow Velling,Kreditbanken A/S,VELLING HOLDING ApS,Claus Follin Larsen,0.0,,Tversted,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,"Generalforsamlingen har besluttet, at Ã¥rsrapporten for det kommende Ã¥r ikke skal revideres.",,51216074.0,Ingen bistand,urn:ofk:oid:5386953,indberetninger-20180424,2.5949414,29321116.0,,2018-03-30T07:24:02.404Z,2015-06-01T05:58:52.876Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-92-BF,2015-06-01T05:58:52.961Z,,,,,,,,,,,,,,,,,Lilian Velling
29321116,2014-01-01,2014-12-31,c4,http://regnskaber.virk.dk/61112392/ZG9rdW1lbnRsYWdlcjovLzAzLzBkLzk1LzVjLzhjLzJhOWEtNDhkMy04NDZiLWIxNmM3Y2ViY2ZlOA.xhtml,http://regnskaber.virk.dk/61112392/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzY4LzRhLzRkL2E3ZjctNGIwMi1iYWQ4LTAyYWQwMzQ5ZTNmMg.pdf,http://regnskaber.virk.dk/61112392/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzBiL2JkLzlhLzUzNWUtNGQwOS1iNDJlLWU2NzhmNmQxM2JkYQ.xml,Haderslev,6100.0,15.0,NÃ¸rregade,Harlev J,8462.0,7.0,Rugmarksvej,7400 Herning,Valdemarsvej 121,Regnskabsklasse B,2015-05-20,2015-05-24,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ikke aktiveret udskudt skat udgÃ¸r 40.898 kr., heraf vedrÃ¸rer 7.083 kr. kildebegrÃ¦nset tab.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",erik.velling@wanadoo.fr,,74671015.0,,29321116.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Charlotte Kruckow Velling,Erik Kruckow Velling,Kreditbanken A/S,VELLING HOLDING ApS,Claus Follin Larsen,0.0,,Tversted,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,"Generalforsamlingen har besluttet, at Ã¥rsrapporten for det kommende Ã¥r ikke skal revideres.",,51216074.0,Ingen bistand,urn:ofk:oid:5386953,indberetninger-20180424,2.5949414,29321116.0,,2018-03-30T07:24:02.404Z,2015-06-01T05:58:52.876Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-92-BF,2015-06-01T05:58:52.961Z,,,,,,,,,,,,,,,,,Erik Kruckow Velling
29321116,2014-01-01,2014-12-31,c6,http://regnskaber.virk.dk/61112392/ZG9rdW1lbnRsYWdlcjovLzAzLzBkLzk1LzVjLzhjLzJhOWEtNDhkMy04NDZiLWIxNmM3Y2ViY2ZlOA.xhtml,http://regnskaber.virk.dk/61112392/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzY4LzRhLzRkL2E3ZjctNGIwMi1iYWQ4LTAyYWQwMzQ5ZTNmMg.pdf,http://regnskaber.virk.dk/61112392/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzBiL2JkLzlhLzUzNWUtNGQwOS1iNDJlLWU2NzhmNmQxM2JkYQ.xml,Haderslev,6100.0,15.0,NÃ¸rregade,Harlev J,8462.0,7.0,Rugmarksvej,7400 Herning,Valdemarsvej 121,Regnskabsklasse B,2015-05-20,2015-05-24,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ikke aktiveret udskudt skat udgÃ¸r 40.898 kr., heraf vedrÃ¸rer 7.083 kr. kildebegrÃ¦nset tab.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",erik.velling@wanadoo.fr,,74671015.0,,29321116.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Charlotte Kruckow Velling,Erik Kruckow Velling,Kreditbanken A/S,VELLING HOLDING ApS,Claus Follin Larsen,0.0,,Tversted,2013-01-01,2013-12-31,0.0,,,2014-12-31,2014-01-01,"Generalforsamlingen har besluttet, at Ã¥rsrapporten for det kommende Ã¥r ikke skal revideres.",,51216074.0,Ingen bistand,urn:ofk:oid:5386953,indberetninger-20180424,2.5949414,29321116.0,,2018-03-30T07:24:02.404Z,2015-06-01T05:58:52.876Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-92-BF,2015-06-01T05:58:52.961Z,,,,,,,,,,,,,,,,,
