entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,DividendIncomeRelatedToInvestments,DividendPaid,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationsOfInvestmentsOfTheYear,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentDeferredTaxAssets,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermReceivables,PlantAndMachinery,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDebtToBanks,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,AccumulatedRevaluationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,AccumulatedImpairmentLossesAndDepreciationOfInvestments,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance,EquityTransfersToReserves,AdditionsToPropertyPlantAndEquipment,DepreciationOfPropertyPlantAndEquipment
26045207,2017-01-01,2017-12-31,c175,,http://regnskaber.virk.dk/70254062/ZG9rdW1lbnRsYWdlcjovLzAzL2U0Lzg0LzNhLzAzL2FmZGItNDQ2NC1hZGEyLWY2NzhjMjc0YmQ3Nw.pdf,http://regnskaber.virk.dk/70254062/ZG9rdW1lbnRsYWdlcjovLzAzL2VmLzJjLzBkLzY2LzI1NzQtNDg5MC1iZWM4LWI5NzRlMTRiMGFiMQ.xml,true,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,6000 Kolding,c/o Frede Starup SÃ¸rensen,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal","Til kapitalejeren i FS Invest, Kolding ApS",73000.0,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",5000.0,2019-05-23,2001-05-01,2019-05-27,18000.0,Statsautoriseret revisor,-2493500.0,-1500000.0,293000.0,511000.0,20222670.0,26045207.0,20222670.0,mne19692,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for FS Invest, Kolding ApS.",2215000.0,Ãrsrapport,4632000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter KlÃ¸vborg,Frede SÃ¸rensen,Frede Starup SÃ¸rensen,"FS Invest, Kolding ApS",BDO Statsautoriseret revisionsaktieselskab,130000.0,280000.0,Kolding,2017-01-01,2017-12-31,2487000.0,2565000.0,200000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2018-12-31,2018-01-01,1694172.0,true,2019-05-23,Kolding,4000.0,78000.0,289000.0,urn:ofk:oid:27251369,indberetninger-20180424,2.5124211,26045207.0,AWr5dRbKRYGX6_YTIEl5,2019-05-27T13:23:31.261Z,2019-05-27T13:22:40.772Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-13-HZ,2019-05-27T13:22:41.041Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26045207,2017-01-01,2017-12-31,c214,,http://regnskaber.virk.dk/70254062/ZG9rdW1lbnRsYWdlcjovLzAzL2U0Lzg0LzNhLzAzL2FmZGItNDQ2NC1hZGEyLWY2NzhjMjc0YmQ3Nw.pdf,http://regnskaber.virk.dk/70254062/ZG9rdW1lbnRsYWdlcjovLzAzL2VmLzJjLzBkLzY2LzI1NzQtNDg5MC1iZWM4LWI5NzRlMTRiMGFiMQ.xml,true,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,6000 Kolding,c/o Frede Starup SÃ¸rensen,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal","Til kapitalejeren i FS Invest, Kolding ApS",,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-05-23,2001-05-01,2019-05-27,,Statsautoriseret revisor,-2493500.0,-1500000.0,,,20222670.0,26045207.0,20222670.0,mne19692,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for FS Invest, Kolding ApS.",,Ãrsrapport,4632000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter KlÃ¸vborg,Frede SÃ¸rensen,Frede Starup SÃ¸rensen,"FS Invest, Kolding ApS",BDO Statsautoriseret revisionsaktieselskab,,,Kolding,2017-01-01,2017-12-31,987000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2018-12-31,2018-01-01,1694172.0,true,2019-05-23,Kolding,,,,urn:ofk:oid:27251369,indberetninger-20180424,2.5124211,26045207.0,AWr5dRbKRYGX6_YTIEl5,2019-05-27T13:23:31.261Z,2019-05-27T13:22:40.772Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-13-HZ,2019-05-27T13:22:41.041Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26045207,2017-01-01,2017-12-31,c216,,http://regnskaber.virk.dk/70254062/ZG9rdW1lbnRsYWdlcjovLzAzL2U0Lzg0LzNhLzAzL2FmZGItNDQ2NC1hZGEyLWY2NzhjMjc0YmQ3Nw.pdf,http://regnskaber.virk.dk/70254062/ZG9rdW1lbnRsYWdlcjovLzAzL2VmLzJjLzBkLzY2LzI1NzQtNDg5MC1iZWM4LWI5NzRlMTRiMGFiMQ.xml,true,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,6000 Kolding,c/o Frede Starup SÃ¸rensen,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal","Til kapitalejeren i FS Invest, Kolding ApS",,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-05-23,2001-05-01,2019-05-27,,Statsautoriseret revisor,-2493500.0,-1500000.0,,,20222670.0,26045207.0,20222670.0,mne19692,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for FS Invest, Kolding ApS.",,Ãrsrapport,4632000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter KlÃ¸vborg,Frede SÃ¸rensen,Frede Starup SÃ¸rensen,"FS Invest, Kolding ApS",BDO Statsautoriseret revisionsaktieselskab,,,Kolding,2017-01-01,2017-12-31,0.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2018-12-31,2018-01-01,1694172.0,true,2019-05-23,Kolding,,,,urn:ofk:oid:27251369,indberetninger-20180424,2.5124211,26045207.0,AWr5dRbKRYGX6_YTIEl5,2019-05-27T13:23:31.261Z,2019-05-27T13:22:40.772Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-13-HZ,2019-05-27T13:22:41.041Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26045207,2017-01-01,2017-12-31,c219,,http://regnskaber.virk.dk/70254062/ZG9rdW1lbnRsYWdlcjovLzAzL2U0Lzg0LzNhLzAzL2FmZGItNDQ2NC1hZGEyLWY2NzhjMjc0YmQ3Nw.pdf,http://regnskaber.virk.dk/70254062/ZG9rdW1lbnRsYWdlcjovLzAzL2VmLzJjLzBkLzY2LzI1NzQtNDg5MC1iZWM4LWI5NzRlMTRiMGFiMQ.xml,true,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,6000 Kolding,c/o Frede Starup SÃ¸rensen,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal","Til kapitalejeren i FS Invest, Kolding ApS",,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-05-23,2001-05-01,2019-05-27,,Statsautoriseret revisor,-2493500.0,-1500000.0,,,20222670.0,26045207.0,20222670.0,mne19692,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for FS Invest, Kolding ApS.",,Ãrsrapport,4632000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter KlÃ¸vborg,Frede SÃ¸rensen,Frede Starup SÃ¸rensen,"FS Invest, Kolding ApS",BDO Statsautoriseret revisionsaktieselskab,,,Kolding,2017-01-01,2017-12-31,1500000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2018-12-31,2018-01-01,1694172.0,true,2019-05-23,Kolding,,,,urn:ofk:oid:27251369,indberetninger-20180424,2.5124211,26045207.0,AWr5dRbKRYGX6_YTIEl5,2019-05-27T13:23:31.261Z,2019-05-27T13:22:40.772Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-13-HZ,2019-05-27T13:22:41.041Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26045207,2017-12-31,2017-12-31,c173,,http://regnskaber.virk.dk/70254062/ZG9rdW1lbnRsYWdlcjovLzAzL2U0Lzg0LzNhLzAzL2FmZGItNDQ2NC1hZGEyLWY2NzhjMjc0YmQ3Nw.pdf,http://regnskaber.virk.dk/70254062/ZG9rdW1lbnRsYWdlcjovLzAzL2VmLzJjLzBkLzY2LzI1NzQtNDg5MC1iZWM4LWI5NzRlMTRiMGFiMQ.xml,true,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,6000 Kolding,c/o Frede Starup SÃ¸rensen,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal","Til kapitalejeren i FS Invest, Kolding ApS",,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-05-23,2001-05-01,2019-05-27,,Statsautoriseret revisor,-2493500.0,-1500000.0,,,20222670.0,26045207.0,20222670.0,mne19692,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for FS Invest, Kolding ApS.",,Ãrsrapport,4632000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter KlÃ¸vborg,Frede SÃ¸rensen,Frede Starup SÃ¸rensen,"FS Invest, Kolding ApS",BDO Statsautoriseret revisionsaktieselskab,,,Kolding,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2018-12-31,2018-01-01,1694172.0,true,2019-05-23,Kolding,,,,urn:ofk:oid:27251369,indberetninger-20180424,2.5124211,26045207.0,AWr5dRbKRYGX6_YTIEl5,2019-05-27T13:23:31.261Z,2019-05-27T13:22:40.772Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-13-HZ,2019-05-27T13:22:41.041Z,24808000.0,2068000.0,375000.0,0.0,17515000.0,13656000.0,24808000.0,7157000.0,2745000.0,2745000.0,6290000.0,6290000.0,16401000.0,6292000.0,24000.0,0.0,13656000.0,1500000.0,136000.0,136000.0,15640000.0,101000.0,6292000.0,867000.0,301000.0,47000.0,23000.0,18000.0,,,,,,,,,,,
26045207,2018-01-01,2018-01-01,c231,,http://regnskaber.virk.dk/70254062/ZG9rdW1lbnRsYWdlcjovLzAzL2U0Lzg0LzNhLzAzL2FmZGItNDQ2NC1hZGEyLWY2NzhjMjc0YmQ3Nw.pdf,http://regnskaber.virk.dk/70254062/ZG9rdW1lbnRsYWdlcjovLzAzL2VmLzJjLzBkLzY2LzI1NzQtNDg5MC1iZWM4LWI5NzRlMTRiMGFiMQ.xml,true,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,6000 Kolding,c/o Frede Starup SÃ¸rensen,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal","Til kapitalejeren i FS Invest, Kolding ApS",,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-05-23,2001-05-01,2019-05-27,,Statsautoriseret revisor,-2493500.0,-1500000.0,,,20222670.0,26045207.0,20222670.0,mne19692,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for FS Invest, Kolding ApS.",,Ãrsrapport,4632000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter KlÃ¸vborg,Frede SÃ¸rensen,Frede Starup SÃ¸rensen,"FS Invest, Kolding ApS",BDO Statsautoriseret revisionsaktieselskab,,,Kolding,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2018-12-31,2018-01-01,1694172.0,true,2019-05-23,Kolding,,,,urn:ofk:oid:27251369,indberetninger-20180424,2.5124211,26045207.0,AWr5dRbKRYGX6_YTIEl5,2019-05-27T13:23:31.261Z,2019-05-27T13:22:40.772Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-13-HZ,2019-05-27T13:22:41.041Z,,,,,375000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26045207,2018-01-01,2018-01-01,c234,,http://regnskaber.virk.dk/70254062/ZG9rdW1lbnRsYWdlcjovLzAzL2U0Lzg0LzNhLzAzL2FmZGItNDQ2NC1hZGEyLWY2NzhjMjc0YmQ3Nw.pdf,http://regnskaber.virk.dk/70254062/ZG9rdW1lbnRsYWdlcjovLzAzL2VmLzJjLzBkLzY2LzI1NzQtNDg5MC1iZWM4LWI5NzRlMTRiMGFiMQ.xml,true,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,6000 Kolding,c/o Frede Starup SÃ¸rensen,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal","Til kapitalejeren i FS Invest, Kolding ApS",,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-05-23,2001-05-01,2019-05-27,,Statsautoriseret revisor,-2493500.0,-1500000.0,,,20222670.0,26045207.0,20222670.0,mne19692,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for FS Invest, Kolding ApS.",,Ãrsrapport,4632000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter KlÃ¸vborg,Frede SÃ¸rensen,Frede Starup SÃ¸rensen,"FS Invest, Kolding ApS",BDO Statsautoriseret revisionsaktieselskab,,,Kolding,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2018-12-31,2018-01-01,1694172.0,true,2019-05-23,Kolding,,,,urn:ofk:oid:27251369,indberetninger-20180424,2.5124211,26045207.0,AWr5dRbKRYGX6_YTIEl5,2019-05-27T13:23:31.261Z,2019-05-27T13:22:40.772Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-13-HZ,2019-05-27T13:22:41.041Z,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26045207,2018-01-01,2018-01-01,c249,,http://regnskaber.virk.dk/70254062/ZG9rdW1lbnRsYWdlcjovLzAzL2U0Lzg0LzNhLzAzL2FmZGItNDQ2NC1hZGEyLWY2NzhjMjc0YmQ3Nw.pdf,http://regnskaber.virk.dk/70254062/ZG9rdW1lbnRsYWdlcjovLzAzL2VmLzJjLzBkLzY2LzI1NzQtNDg5MC1iZWM4LWI5NzRlMTRiMGFiMQ.xml,true,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,6000 Kolding,c/o Frede Starup SÃ¸rensen,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal","Til kapitalejeren i FS Invest, Kolding ApS",,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-05-23,2001-05-01,2019-05-27,,Statsautoriseret revisor,-2493500.0,-1500000.0,,,20222670.0,26045207.0,20222670.0,mne19692,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for FS Invest, Kolding ApS.",,Ãrsrapport,4632000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter KlÃ¸vborg,Frede SÃ¸rensen,Frede Starup SÃ¸rensen,"FS Invest, Kolding ApS",BDO Statsautoriseret revisionsaktieselskab,,,Kolding,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2018-12-31,2018-01-01,1694172.0,true,2019-05-23,Kolding,,,,urn:ofk:oid:27251369,indberetninger-20180424,2.5124211,26045207.0,AWr5dRbKRYGX6_YTIEl5,2019-05-27T13:23:31.261Z,2019-05-27T13:22:40.772Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-13-HZ,2019-05-27T13:22:41.041Z,,,,,15640281.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26045207,2018-01-01,2018-01-01,c255,,http://regnskaber.virk.dk/70254062/ZG9rdW1lbnRsYWdlcjovLzAzL2U0Lzg0LzNhLzAzL2FmZGItNDQ2NC1hZGEyLWY2NzhjMjc0YmQ3Nw.pdf,http://regnskaber.virk.dk/70254062/ZG9rdW1lbnRsYWdlcjovLzAzL2VmLzJjLzBkLzY2LzI1NzQtNDg5MC1iZWM4LWI5NzRlMTRiMGFiMQ.xml,true,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,6000 Kolding,c/o Frede Starup SÃ¸rensen,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal","Til kapitalejeren i FS Invest, Kolding ApS",,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-05-23,2001-05-01,2019-05-27,,Statsautoriseret revisor,-2493500.0,-1500000.0,,,20222670.0,26045207.0,20222670.0,mne19692,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for FS Invest, Kolding ApS.",,Ãrsrapport,4632000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter KlÃ¸vborg,Frede SÃ¸rensen,Frede Starup SÃ¸rensen,"FS Invest, Kolding ApS",BDO Statsautoriseret revisionsaktieselskab,,,Kolding,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2018-12-31,2018-01-01,1694172.0,true,2019-05-23,Kolding,,,,urn:ofk:oid:27251369,indberetninger-20180424,2.5124211,26045207.0,AWr5dRbKRYGX6_YTIEl5,2019-05-27T13:23:31.261Z,2019-05-27T13:22:40.772Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-13-HZ,2019-05-27T13:22:41.041Z,,,,,1500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26045207,2018-01-01,2018-01-01,c522,,http://regnskaber.virk.dk/70254062/ZG9rdW1lbnRsYWdlcjovLzAzL2U0Lzg0LzNhLzAzL2FmZGItNDQ2NC1hZGEyLWY2NzhjMjc0YmQ3Nw.pdf,http://regnskaber.virk.dk/70254062/ZG9rdW1lbnRsYWdlcjovLzAzL2VmLzJjLzBkLzY2LzI1NzQtNDg5MC1iZWM4LWI5NzRlMTRiMGFiMQ.xml,true,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,6000 Kolding,c/o Frede Starup SÃ¸rensen,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal","Til kapitalejeren i FS Invest, Kolding ApS",,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-05-23,2001-05-01,2019-05-27,,Statsautoriseret revisor,-2493500.0,-1500000.0,,,20222670.0,26045207.0,20222670.0,mne19692,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for FS Invest, Kolding ApS.",,Ãrsrapport,4632000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter KlÃ¸vborg,Frede SÃ¸rensen,Frede Starup SÃ¸rensen,"FS Invest, Kolding ApS",BDO Statsautoriseret revisionsaktieselskab,,,Kolding,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2018-12-31,2018-01-01,1694172.0,true,2019-05-23,Kolding,,,,urn:ofk:oid:27251369,indberetninger-20180424,2.5124211,26045207.0,AWr5dRbKRYGX6_YTIEl5,2019-05-27T13:23:31.261Z,2019-05-27T13:22:40.772Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-13-HZ,2019-05-27T13:22:41.041Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,672280.0,12983531.0,,,,,,,,
