entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,DisposalsOfPropertyPlantAndEquipment,Equity,IdentificationNumberCvrOfReportingEntity,ImpairmentLossesAndDepreciationOfDisposedPropertyPlantAndEquipment,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfLawFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,AdjustmentsForCurrentTaxOfPriorPeriod,AdjustmentsForDeferredTax,CurrentTaxExpense,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,GrossProfitLoss,InterestExpenseAssignedToGroupEnterprises,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,PropertyCost,Revenue,TaxExpense,TaxExpenseOnOrdinaryActivities,LongtermLiabilitiesOtherThanProvisions,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermMortgageDebt,LongtermPayablesToGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPrepaymentsReceivedFromCustomers,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameOfAuditFirm,IncreaseOfCapital,NameAndSurnameOfMemberOfSupervisoryBoard,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,LongtermLiabilitiesOtherThanProvisionsDueInOneYear
31083206,2012-01-01,2012-01-01,c244,http://regnskaber.virk.dk/60238013/Y3ZyLmRrOi8vcGRmcy8zMTA4MzIwNjtBcFM0MTkwNDM7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/60238013/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDE0MDUzMV8xMzU1MTRfNjkx.xml,Danmark,KÃ¸benhavn Ã,2100.0,2.0,Gribskovvej,HumlebÃ¦k,3050.0,7.0,Strand Alle,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2014-05-01,2014-05-15,-221238.0,Statsaut. revisor,-3484636.0,45000.0,31083206.0,336029.0,Ãrsrapport,Kim Nielsen,Thomas Monberg,Per Morten BjÃ¸rseth,Homann Advokater,Pre Real Estate Deutschland 13 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2013-12-31,2013-01-01,2014-05-01,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:19082876,indberetninger-20180424,2.5118465,31083206.0,,2018-03-31T17:04:32.976Z,2014-05-31T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-105.885,2014-05-31T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31083206,2012-01-01,2012-01-01,c289,http://regnskaber.virk.dk/60238013/Y3ZyLmRrOi8vcGRmcy8zMTA4MzIwNjtBcFM0MTkwNDM7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/60238013/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDE0MDUzMV8xMzU1MTRfNjkx.xml,Danmark,KÃ¸benhavn Ã,2100.0,2.0,Gribskovvej,HumlebÃ¦k,3050.0,7.0,Strand Alle,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2014-05-01,2014-05-15,-221238.0,Statsaut. revisor,-3484636.0,3864179.0,31083206.0,336029.0,Ãrsrapport,Kim Nielsen,Thomas Monberg,Per Morten BjÃ¸rseth,Homann Advokater,Pre Real Estate Deutschland 13 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2013-12-31,2013-01-01,2014-05-01,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:19082876,indberetninger-20180424,2.5118465,31083206.0,,2018-03-31T17:04:32.976Z,2014-05-31T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-105.885,2014-05-31T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31083206,2012-01-01,2012-12-31,c180,http://regnskaber.virk.dk/60238013/Y3ZyLmRrOi8vcGRmcy8zMTA4MzIwNjtBcFM0MTkwNDM7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/60238013/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDE0MDUzMV8xMzU1MTRfNjkx.xml,Danmark,KÃ¸benhavn Ã,2100.0,2.0,Gribskovvej,HumlebÃ¦k,3050.0,7.0,Strand Alle,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2014-05-01,2014-05-15,-221238.0,Statsaut. revisor,-3484636.0,,31083206.0,336029.0,Ãrsrapport,Kim Nielsen,Thomas Monberg,Per Morten BjÃ¸rseth,Homann Advokater,Pre Real Estate Deutschland 13 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2013-12-31,2013-01-01,2014-05-01,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:19082876,indberetninger-20180424,2.5118465,31083206.0,,2018-03-31T17:04:32.976Z,2014-05-31T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-105.885,2014-05-31T22:00:00.000Z,-170539.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31083206,2012-01-01,2012-12-31,c290,http://regnskaber.virk.dk/60238013/Y3ZyLmRrOi8vcGRmcy8zMTA4MzIwNjtBcFM0MTkwNDM7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/60238013/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDE0MDUzMV8xMzU1MTRfNjkx.xml,Danmark,KÃ¸benhavn Ã,2100.0,2.0,Gribskovvej,HumlebÃ¦k,3050.0,7.0,Strand Alle,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2014-05-01,2014-05-15,-221238.0,Statsaut. revisor,-3484636.0,,31083206.0,336029.0,Ãrsrapport,Kim Nielsen,Thomas Monberg,Per Morten BjÃ¸rseth,Homann Advokater,Pre Real Estate Deutschland 13 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2013-12-31,2013-01-01,2014-05-01,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:19082876,indberetninger-20180424,2.5118465,31083206.0,,2018-03-31T17:04:32.976Z,2014-05-31T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-105.885,2014-05-31T22:00:00.000Z,-170539.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31083206,2012-01-01,2012-12-31,c4,http://regnskaber.virk.dk/60238013/Y3ZyLmRrOi8vcGRmcy8zMTA4MzIwNjtBcFM0MTkwNDM7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/60238013/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDE0MDUzMV8xMzU1MTRfNjkx.xml,Danmark,KÃ¸benhavn Ã,2100.0,2.0,Gribskovvej,HumlebÃ¦k,3050.0,7.0,Strand Alle,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2014-05-01,2014-05-15,-221238.0,Statsaut. revisor,-3484636.0,,31083206.0,336029.0,Ãrsrapport,Kim Nielsen,Thomas Monberg,Per Morten BjÃ¸rseth,Homann Advokater,Pre Real Estate Deutschland 13 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2013-12-31,2013-01-01,2014-05-01,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:19082876,indberetninger-20180424,2.5118465,31083206.0,,2018-03-31T17:04:32.976Z,2014-05-31T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-105.885,2014-05-31T22:00:00.000Z,-170539.0,0.0,-18355.0,-7264.0,308234.0,419053.0,6336.0,146543.0,311105.0,4128.0,304769.0,-196158.0,186671.0,752267.0,-25619.0,-25619.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31083206,2012-12-31,2012-12-31,c363,http://regnskaber.virk.dk/60238013/Y3ZyLmRrOi8vcGRmcy8zMTA4MzIwNjtBcFM0MTkwNDM7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/60238013/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDE0MDUzMV8xMzU1MTRfNjkx.xml,Danmark,KÃ¸benhavn Ã,2100.0,2.0,Gribskovvej,HumlebÃ¦k,3050.0,7.0,Strand Alle,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2014-05-01,2014-05-15,-221238.0,Statsaut. revisor,-3484636.0,,31083206.0,336029.0,Ãrsrapport,Kim Nielsen,Thomas Monberg,Per Morten BjÃ¸rseth,Homann Advokater,Pre Real Estate Deutschland 13 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2013-12-31,2013-01-01,2014-05-01,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:19082876,indberetninger-20180424,2.5118465,31083206.0,,2018-03-31T17:04:32.976Z,2014-05-31T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-105.885,2014-05-31T22:00:00.000Z,,,,,,,,,,,,,,,,,6705558.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31083206,2012-12-31,2012-12-31,c442,http://regnskaber.virk.dk/60238013/Y3ZyLmRrOi8vcGRmcy8zMTA4MzIwNjtBcFM0MTkwNDM7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/60238013/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDE0MDUzMV8xMzU1MTRfNjkx.xml,Danmark,KÃ¸benhavn Ã,2100.0,2.0,Gribskovvej,HumlebÃ¦k,3050.0,7.0,Strand Alle,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2014-05-01,2014-05-15,-221238.0,Statsaut. revisor,-3484636.0,,31083206.0,336029.0,Ãrsrapport,Kim Nielsen,Thomas Monberg,Per Morten BjÃ¸rseth,Homann Advokater,Pre Real Estate Deutschland 13 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2013-12-31,2013-01-01,2014-05-01,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:19082876,indberetninger-20180424,2.5118465,31083206.0,,2018-03-31T17:04:32.976Z,2014-05-31T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-105.885,2014-05-31T22:00:00.000Z,,,,,,,,,,,,,,,,,235995.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31083206,2012-12-31,2012-12-31,c5,http://regnskaber.virk.dk/60238013/Y3ZyLmRrOi8vcGRmcy8zMTA4MzIwNjtBcFM0MTkwNDM7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/60238013/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDE0MDUzMV8xMzU1MTRfNjkx.xml,Danmark,KÃ¸benhavn Ã,2100.0,2.0,Gribskovvej,HumlebÃ¦k,3050.0,7.0,Strand Alle,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2014-05-01,2014-05-15,-221238.0,Statsaut. revisor,-3484636.0,3738640.0,31083206.0,336029.0,Ãrsrapport,Kim Nielsen,Thomas Monberg,Per Morten BjÃ¸rseth,Homann Advokater,Pre Real Estate Deutschland 13 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2013-12-31,2013-01-01,2014-05-01,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:19082876,indberetninger-20180424,2.5118465,31083206.0,,2018-03-31T17:04:32.976Z,2014-05-31T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-105.885,2014-05-31T22:00:00.000Z,,,,,,,,,,,,,,,,,6813473.0,10777303.0,283608.0,45000.0,541109.0,109423.0,2286.0,10236194.0,10777303.0,7038663.0,6577478.0,235995.0,10236194.0,9323.0,12917.0,10236194.0,3693640.0,14324.0,225190.0,128080.0,50801.0,257501.0,0.0,7265.0,22662.0,125610.0,,,,,,,
31083206,2013-01-01,2013-01-01,c202,http://regnskaber.virk.dk/60238013/Y3ZyLmRrOi8vcGRmcy8zMTA4MzIwNjtBcFM0MTkwNDM7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/60238013/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDE0MDUzMV8xMzU1MTRfNjkx.xml,Danmark,KÃ¸benhavn Ã,2100.0,2.0,Gribskovvej,HumlebÃ¦k,3050.0,7.0,Strand Alle,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2014-05-01,2014-05-15,-221238.0,Statsaut. revisor,-3484636.0,,31083206.0,336029.0,Ãrsrapport,Kim Nielsen,Thomas Monberg,Per Morten BjÃ¸rseth,Homann Advokater,Pre Real Estate Deutschland 13 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2013-12-31,2013-01-01,2014-05-01,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:19082876,indberetninger-20180424,2.5118465,31083206.0,,2018-03-31T17:04:32.976Z,2014-05-31T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-105.885,2014-05-31T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1001694.0,11237888.0,,,,,
31083206,2013-01-01,2013-01-01,c247,http://regnskaber.virk.dk/60238013/Y3ZyLmRrOi8vcGRmcy8zMTA4MzIwNjtBcFM0MTkwNDM7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/60238013/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDE0MDUzMV8xMzU1MTRfNjkx.xml,Danmark,KÃ¸benhavn Ã,2100.0,2.0,Gribskovvej,HumlebÃ¦k,3050.0,7.0,Strand Alle,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2014-05-01,2014-05-15,-221238.0,Statsaut. revisor,-3484636.0,45000.0,31083206.0,336029.0,Ãrsrapport,Kim Nielsen,Thomas Monberg,Per Morten BjÃ¸rseth,Homann Advokater,Pre Real Estate Deutschland 13 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2013-12-31,2013-01-01,2014-05-01,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:19082876,indberetninger-20180424,2.5118465,31083206.0,,2018-03-31T17:04:32.976Z,2014-05-31T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-105.885,2014-05-31T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
