entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AdditionsToPropertyPlantAndEquipment,AddressOfAuditorCountry,AddressOfAuditorPostcodeAndTown,AddressOfAuditorStreetAndNumber,AddressOfReportingEntityPostcodeAndTown,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,Equity,IdentificationNumberCvrOfReportingEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfLawFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,AdjustmentsForDeferredTax,CurrentTaxExpense,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,GrossProfitLoss,InterestExpenseAssignedToGroupEnterprises,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,PropertyCost,Revenue,TaxExpense,TaxExpenseOnOrdinaryActivities,LongtermLiabilitiesOtherThanProvisions,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,InvestmentProperty,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermMortgageDebt,LongtermPayablesToGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPrepaymentsReceivedFromCustomers,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,PropertyPlantAndEquipmentGross,NameAndSurnameOfAuditor,NameOfAuditFirm,NameAndSurnameOfMemberOfSupervisoryBoard,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,LongtermLiabilitiesOtherThanProvisionsDueInOneYear
31083206,2011-01-01,2011-01-01,c244,http://regnskaber.virk.dk/60238013/Y3ZyLmRrOi8vcGRmcy8zMTA4MzIwNjtBcFM0MTkwNDM7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/60238013/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDEzMDUyOV8xODMzMTVfNjQ1.xml,49886.0,Danmark,2100 KÃ¸benhavn Ã,Gribskovvej 2,3050 HumlebÃ¦k,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2013-05-01,2013-05-28,Statsaut. revisor,45000.0,31083206.0,Ãrsrapport,Thomas Monberg,Homann Advokater,Pre Real Estate Deutschland 13 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2012-12-31,2012-01-01,2013-05-01,KÃ¸benhavn,urn:ofk:oid:19082870,indberetninger-20180424,2.5097437,31083206.0,,2018-04-02T00:41:28.841Z,2013-05-30T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-112.950,2013-05-30T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31083206,2011-01-01,2011-01-01,c289,http://regnskaber.virk.dk/60238013/Y3ZyLmRrOi8vcGRmcy8zMTA4MzIwNjtBcFM0MTkwNDM7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/60238013/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDEzMDUyOV8xODMzMTVfNjQ1.xml,49886.0,Danmark,2100 KÃ¸benhavn Ã,Gribskovvej 2,3050 HumlebÃ¦k,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2013-05-01,2013-05-28,Statsaut. revisor,4064650.0,31083206.0,Ãrsrapport,Thomas Monberg,Homann Advokater,Pre Real Estate Deutschland 13 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2012-12-31,2012-01-01,2013-05-01,KÃ¸benhavn,urn:ofk:oid:19082870,indberetninger-20180424,2.5097437,31083206.0,,2018-04-02T00:41:28.841Z,2013-05-30T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-112.950,2013-05-30T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31083206,2011-01-01,2011-12-31,c180,http://regnskaber.virk.dk/60238013/Y3ZyLmRrOi8vcGRmcy8zMTA4MzIwNjtBcFM0MTkwNDM7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/60238013/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDEzMDUyOV8xODMzMTVfNjQ1.xml,49886.0,Danmark,2100 KÃ¸benhavn Ã,Gribskovvej 2,3050 HumlebÃ¦k,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2013-05-01,2013-05-28,Statsaut. revisor,,31083206.0,Ãrsrapport,Thomas Monberg,Homann Advokater,Pre Real Estate Deutschland 13 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2012-12-31,2012-01-01,2013-05-01,KÃ¸benhavn,urn:ofk:oid:19082870,indberetninger-20180424,2.5097437,31083206.0,,2018-04-02T00:41:28.841Z,2013-05-30T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-112.950,2013-05-30T22:00:00.000Z,-200470.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31083206,2011-01-01,2011-12-31,c290,http://regnskaber.virk.dk/60238013/Y3ZyLmRrOi8vcGRmcy8zMTA4MzIwNjtBcFM0MTkwNDM7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/60238013/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDEzMDUyOV8xODMzMTVfNjQ1.xml,49886.0,Danmark,2100 KÃ¸benhavn Ã,Gribskovvej 2,3050 HumlebÃ¦k,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2013-05-01,2013-05-28,Statsaut. revisor,,31083206.0,Ãrsrapport,Thomas Monberg,Homann Advokater,Pre Real Estate Deutschland 13 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2012-12-31,2012-01-01,2013-05-01,KÃ¸benhavn,urn:ofk:oid:19082870,indberetninger-20180424,2.5097437,31083206.0,,2018-04-02T00:41:28.841Z,2013-05-30T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-112.950,2013-05-30T22:00:00.000Z,-200470.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31083206,2011-01-01,2011-12-31,c4,http://regnskaber.virk.dk/60238013/Y3ZyLmRrOi8vcGRmcy8zMTA4MzIwNjtBcFM0MTkwNDM7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/60238013/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDEzMDUyOV8xODMzMTVfNjQ1.xml,49886.0,Danmark,2100 KÃ¸benhavn Ã,Gribskovvej 2,3050 HumlebÃ¦k,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2013-05-01,2013-05-28,Statsaut. revisor,,31083206.0,Ãrsrapport,Thomas Monberg,Homann Advokater,Pre Real Estate Deutschland 13 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2012-12-31,2012-01-01,2013-05-01,KÃ¸benhavn,urn:ofk:oid:19082870,indberetninger-20180424,2.5097437,31083206.0,,2018-04-02T00:41:28.841Z,2013-05-30T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-112.950,2013-05-30T22:00:00.000Z,-200470.0,-28281.0,-6320.0,-234831.0,310369.0,4580.0,-244778.0,-311737.0,1128.0,307157.0,-235071.0,-194318.0,749465.0,34601.0,-34601.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31083206,2011-12-31,2011-12-31,c363,http://regnskaber.virk.dk/60238013/Y3ZyLmRrOi8vcGRmcy8zMTA4MzIwNjtBcFM0MTkwNDM7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/60238013/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDEzMDUyOV8xODMzMTVfNjQ1.xml,49886.0,Danmark,2100 KÃ¸benhavn Ã,Gribskovvej 2,3050 HumlebÃ¦k,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2013-05-01,2013-05-28,Statsaut. revisor,,31083206.0,Ãrsrapport,Thomas Monberg,Homann Advokater,Pre Real Estate Deutschland 13 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2012-12-31,2012-01-01,2013-05-01,KÃ¸benhavn,urn:ofk:oid:19082870,indberetninger-20180424,2.5097437,31083206.0,,2018-04-02T00:41:28.841Z,2013-05-30T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-112.950,2013-05-30T22:00:00.000Z,,,,,,,,,,,,,,,,6827877.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31083206,2011-12-31,2011-12-31,c442,http://regnskaber.virk.dk/60238013/Y3ZyLmRrOi8vcGRmcy8zMTA4MzIwNjtBcFM0MTkwNDM7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/60238013/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDEzMDUyOV8xODMzMTVfNjQ1.xml,49886.0,Danmark,2100 KÃ¸benhavn Ã,Gribskovvej 2,3050 HumlebÃ¦k,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2013-05-01,2013-05-28,Statsaut. revisor,,31083206.0,Ãrsrapport,Thomas Monberg,Homann Advokater,Pre Real Estate Deutschland 13 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2012-12-31,2012-01-01,2013-05-01,KÃ¸benhavn,urn:ofk:oid:19082870,indberetninger-20180424,2.5097437,31083206.0,,2018-04-02T00:41:28.841Z,2013-05-30T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-112.950,2013-05-30T22:00:00.000Z,,,,,,,,,,,,,,,,171971.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31083206,2011-12-31,2011-12-31,c5,http://regnskaber.virk.dk/60238013/Y3ZyLmRrOi8vcGRmcy8zMTA4MzIwNjtBcFM0MTkwNDM7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/60238013/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDEzMDUyOV8xODMzMTVfNjQ1.xml,49886.0,Danmark,2100 KÃ¸benhavn Ã,Gribskovvej 2,3050 HumlebÃ¦k,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2013-05-01,2013-05-28,Statsaut. revisor,3909180.0,31083206.0,Ãrsrapport,Thomas Monberg,Homann Advokater,Pre Real Estate Deutschland 13 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2012-12-31,2012-01-01,2013-05-01,KÃ¸benhavn,urn:ofk:oid:19082870,indberetninger-20180424,2.5097437,31083206.0,,2018-04-02T00:41:28.841Z,2013-05-30T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-112.950,2013-05-30T22:00:00.000Z,,,,,,,,,,,,,,,,6897428.0,11042448.0,345507.0,45000.0,547905.0,91068.0,0.0,10494543.0,11042448.0,7133268.0,6725457.0,171971.0,10494543.0,10376.0,0.0,10494543.0,3864180.0,19369.0,235840.0,102420.0,56409.0,202398.0,6320.0,47266.0,105010.0,,,,,,
31083206,2012-01-01,2012-01-01,c208,http://regnskaber.virk.dk/60238013/Y3ZyLmRrOi8vcGRmcy8zMTA4MzIwNjtBcFM0MTkwNDM7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/60238013/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDEzMDUyOV8xODMzMTVfNjQ1.xml,49886.0,Danmark,2100 KÃ¸benhavn Ã,Gribskovvej 2,3050 HumlebÃ¦k,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2013-05-01,2013-05-28,Statsaut. revisor,,31083206.0,Ãrsrapport,Thomas Monberg,Homann Advokater,Pre Real Estate Deutschland 13 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2012-12-31,2012-01-01,2013-05-01,KÃ¸benhavn,urn:ofk:oid:19082870,indberetninger-20180424,2.5097437,31083206.0,,2018-04-02T00:41:28.841Z,2013-05-30T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-112.950,2013-05-30T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11188002.0,,,,,
31083206,2012-01-01,2012-12-31,c1,http://regnskaber.virk.dk/60238013/Y3ZyLmRrOi8vcGRmcy8zMTA4MzIwNjtBcFM0MTkwNDM7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/60238013/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDEzMDUyOV8xODMzMTVfNjQ1.xml,49886.0,Danmark,2100 KÃ¸benhavn Ã,Gribskovvej 2,3050 HumlebÃ¦k,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2013-05-01,2013-05-28,Statsaut. revisor,,31083206.0,Ãrsrapport,Thomas Monberg,Homann Advokater,Pre Real Estate Deutschland 13 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2012-12-31,2012-01-01,2013-05-01,KÃ¸benhavn,urn:ofk:oid:19082870,indberetninger-20180424,2.5097437,31083206.0,,2018-04-02T00:41:28.841Z,2013-05-30T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-112.950,2013-05-30T22:00:00.000Z,-170539.0,-18355.0,-7264.0,-308234.0,419053.0,6336.0,-146543.0,-311105.0,4128.0,304769.0,-196158.0,-186671.0,752267.0,25619.0,-25619.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Kim Nielsen,Beierholm,,,
