entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AdditionsToPropertyPlantAndEquipment,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,Equity,IdentificationNumberCvrOfReportingEntity,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueInOneYear,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfLawFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,AdjustmentsForCurrentTaxOfPriorPeriod,AdjustmentsForDeferredTax,CurrentTaxExpense,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,GrossProfitLoss,InterestExpenseAssignedToGroupEnterprises,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,PropertyCost,Revenue,TaxExpense,TaxExpenseOnOrdinaryActivities,LongtermLiabilitiesOtherThanProvisions,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,InvestmentProperty,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPrepaymentsReceivedFromCustomers,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,PropertyPlantAndEquipmentGross,NameOfAuditFirm,IncreaseOfCapital,NameAndSurnameOfMemberOfSupervisoryBoard
31083206,2013-01-01,2013-01-01,c244,,http://regnskaber.virk.dk/60238013/ZG9rdW1lbnRsYWdlcjovLzAzLzRhL2I5L2U3L2FjLzQxYmUtNGU0YS04NjZkLTdmNTEyOGM5NzhmZA.pdf,http://regnskaber.virk.dk/60238013/ZG9rdW1lbnRsYWdlcjovLzAzLzExLzExL2RmL2I4L2M0NTUtNGY5My1iZDMyLWM2YjQ1MjAxMWJmNQ.xml,39800.0,Danmark,KÃ¸benhavn Ã,2100.0,2.0,Gribskovvej,HumlebÃ¦k,3050.0,7.0,Strand Alle,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2015-05-08,2015-05-21,Statsaut. revisor,45000.0,31083206.0,Ãrsrapport,321824.0,Kim Nielsen,Thomas Monberg,Per Morten BjÃ¸rseth,Homann Advokater,Pre Real Estate Deutschland 13 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2014-12-31,2014-01-01,2015-05-08,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:5377001,indberetninger-20180424,2.5118406,31083206.0,,2018-03-31T00:01:03.772Z,2015-05-30T14:33:21.727Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-69-TD,2015-05-30T14:33:21.790Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31083206,2013-01-01,2013-01-01,c289,,http://regnskaber.virk.dk/60238013/ZG9rdW1lbnRsYWdlcjovLzAzLzRhL2I5L2U3L2FjLzQxYmUtNGU0YS04NjZkLTdmNTEyOGM5NzhmZA.pdf,http://regnskaber.virk.dk/60238013/ZG9rdW1lbnRsYWdlcjovLzAzLzExLzExL2RmL2I4L2M0NTUtNGY5My1iZDMyLWM2YjQ1MjAxMWJmNQ.xml,39800.0,Danmark,KÃ¸benhavn Ã,2100.0,2.0,Gribskovvej,HumlebÃ¦k,3050.0,7.0,Strand Alle,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2015-05-08,2015-05-21,Statsaut. revisor,3693640.0,31083206.0,Ãrsrapport,321824.0,Kim Nielsen,Thomas Monberg,Per Morten BjÃ¸rseth,Homann Advokater,Pre Real Estate Deutschland 13 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2014-12-31,2014-01-01,2015-05-08,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:5377001,indberetninger-20180424,2.5118406,31083206.0,,2018-03-31T00:01:03.772Z,2015-05-30T14:33:21.727Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-69-TD,2015-05-30T14:33:21.790Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31083206,2013-01-01,2013-12-31,c180,,http://regnskaber.virk.dk/60238013/ZG9rdW1lbnRsYWdlcjovLzAzLzRhL2I5L2U3L2FjLzQxYmUtNGU0YS04NjZkLTdmNTEyOGM5NzhmZA.pdf,http://regnskaber.virk.dk/60238013/ZG9rdW1lbnRsYWdlcjovLzAzLzExLzExL2RmL2I4L2M0NTUtNGY5My1iZDMyLWM2YjQ1MjAxMWJmNQ.xml,39800.0,Danmark,KÃ¸benhavn Ã,2100.0,2.0,Gribskovvej,HumlebÃ¦k,3050.0,7.0,Strand Alle,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2015-05-08,2015-05-21,Statsaut. revisor,,31083206.0,Ãrsrapport,321824.0,Kim Nielsen,Thomas Monberg,Per Morten BjÃ¸rseth,Homann Advokater,Pre Real Estate Deutschland 13 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2014-12-31,2014-01-01,2015-05-08,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:5377001,indberetninger-20180424,2.5118406,31083206.0,,2018-03-31T00:01:03.772Z,2015-05-30T14:33:21.727Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-69-TD,2015-05-30T14:33:21.790Z,-177934.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31083206,2013-01-01,2013-12-31,c290,,http://regnskaber.virk.dk/60238013/ZG9rdW1lbnRsYWdlcjovLzAzLzRhL2I5L2U3L2FjLzQxYmUtNGU0YS04NjZkLTdmNTEyOGM5NzhmZA.pdf,http://regnskaber.virk.dk/60238013/ZG9rdW1lbnRsYWdlcjovLzAzLzExLzExL2RmL2I4L2M0NTUtNGY5My1iZDMyLWM2YjQ1MjAxMWJmNQ.xml,39800.0,Danmark,KÃ¸benhavn Ã,2100.0,2.0,Gribskovvej,HumlebÃ¦k,3050.0,7.0,Strand Alle,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2015-05-08,2015-05-21,Statsaut. revisor,,31083206.0,Ãrsrapport,321824.0,Kim Nielsen,Thomas Monberg,Per Morten BjÃ¸rseth,Homann Advokater,Pre Real Estate Deutschland 13 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2014-12-31,2014-01-01,2015-05-08,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:5377001,indberetninger-20180424,2.5118406,31083206.0,,2018-03-31T00:01:03.772Z,2015-05-30T14:33:21.727Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-69-TD,2015-05-30T14:33:21.790Z,-177934.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31083206,2013-01-01,2013-12-31,c4,,http://regnskaber.virk.dk/60238013/ZG9rdW1lbnRsYWdlcjovLzAzLzRhL2I5L2U3L2FjLzQxYmUtNGU0YS04NjZkLTdmNTEyOGM5NzhmZA.pdf,http://regnskaber.virk.dk/60238013/ZG9rdW1lbnRsYWdlcjovLzAzLzExLzExL2RmL2I4L2M0NTUtNGY5My1iZDMyLWM2YjQ1MjAxMWJmNQ.xml,39800.0,Danmark,KÃ¸benhavn Ã,2100.0,2.0,Gribskovvej,HumlebÃ¦k,3050.0,7.0,Strand Alle,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2015-05-08,2015-05-21,Statsaut. revisor,,31083206.0,Ãrsrapport,321824.0,Kim Nielsen,Thomas Monberg,Per Morten BjÃ¸rseth,Homann Advokater,Pre Real Estate Deutschland 13 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2014-12-31,2014-01-01,2015-05-08,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:5377001,indberetninger-20180424,2.5118406,31083206.0,,2018-03-31T00:01:03.772Z,2015-05-30T14:33:21.727Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-69-TD,2015-05-30T14:33:21.790Z,-177934.0,-259.0,35026.0,-6174.0,345148.0,450694.0,6514.0,157426.0,255359.0,472.0,248845.0,-149341.0,121075.0,729195.0,28593.0,28593.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31083206,2013-12-31,2013-12-31,c363,,http://regnskaber.virk.dk/60238013/ZG9rdW1lbnRsYWdlcjovLzAzLzRhL2I5L2U3L2FjLzQxYmUtNGU0YS04NjZkLTdmNTEyOGM5NzhmZA.pdf,http://regnskaber.virk.dk/60238013/ZG9rdW1lbnRsYWdlcjovLzAzLzExLzExL2RmL2I4L2M0NTUtNGY5My1iZDMyLWM2YjQ1MjAxMWJmNQ.xml,39800.0,Danmark,KÃ¸benhavn Ã,2100.0,2.0,Gribskovvej,HumlebÃ¦k,3050.0,7.0,Strand Alle,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2015-05-08,2015-05-21,Statsaut. revisor,,31083206.0,Ãrsrapport,321824.0,Kim Nielsen,Thomas Monberg,Per Morten BjÃ¸rseth,Homann Advokater,Pre Real Estate Deutschland 13 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2014-12-31,2014-01-01,2015-05-08,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:5377001,indberetninger-20180424,2.5118406,31083206.0,,2018-03-31T00:01:03.772Z,2015-05-30T14:33:21.727Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-69-TD,2015-05-30T14:33:21.790Z,,,,,,,,,,,,,,,,,6579579.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31083206,2013-12-31,2013-12-31,c5,,http://regnskaber.virk.dk/60238013/ZG9rdW1lbnRsYWdlcjovLzAzLzRhL2I5L2U3L2FjLzQxYmUtNGU0YS04NjZkLTdmNTEyOGM5NzhmZA.pdf,http://regnskaber.virk.dk/60238013/ZG9rdW1lbnRsYWdlcjovLzAzLzExLzExL2RmL2I4L2M0NTUtNGY5My1iZDMyLWM2YjQ1MjAxMWJmNQ.xml,39800.0,Danmark,KÃ¸benhavn Ã,2100.0,2.0,Gribskovvej,HumlebÃ¦k,3050.0,7.0,Strand Alle,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2015-05-08,2015-05-21,Statsaut. revisor,3560706.0,31083206.0,Ãrsrapport,321824.0,Kim Nielsen,Thomas Monberg,Per Morten BjÃ¸rseth,Homann Advokater,Pre Real Estate Deutschland 13 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2014-12-31,2014-01-01,2015-05-08,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:5377001,indberetninger-20180424,2.5118406,31083206.0,,2018-03-31T00:01:03.772Z,2015-05-30T14:33:21.727Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-69-TD,2015-05-30T14:33:21.790Z,,,,,,,,,,,,,,,,,3416575.0,10256801.0,318493.0,45000.0,3390452.0,74397.0,25335.0,6866349.0,10256801.0,6696095.0,3416575.0,6866349.0,14131.0,8013.0,6866349.0,3515706.0,12769.0,3279520.0,3163004.0,60392.0,3071959.0,1998370.0,6302.0,29224.0,959542.0,,,,
31083206,2014-01-01,2014-01-01,c208,,http://regnskaber.virk.dk/60238013/ZG9rdW1lbnRsYWdlcjovLzAzLzRhL2I5L2U3L2FjLzQxYmUtNGU0YS04NjZkLTdmNTEyOGM5NzhmZA.pdf,http://regnskaber.virk.dk/60238013/ZG9rdW1lbnRsYWdlcjovLzAzLzExLzExL2RmL2I4L2M0NTUtNGY5My1iZDMyLWM2YjQ1MjAxMWJmNQ.xml,39800.0,Danmark,KÃ¸benhavn Ã,2100.0,2.0,Gribskovvej,HumlebÃ¦k,3050.0,7.0,Strand Alle,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2015-05-08,2015-05-21,Statsaut. revisor,,31083206.0,Ãrsrapport,321824.0,Kim Nielsen,Thomas Monberg,Per Morten BjÃ¸rseth,Homann Advokater,Pre Real Estate Deutschland 13 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2014-12-31,2014-01-01,2015-05-08,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:5377001,indberetninger-20180424,2.5118406,31083206.0,,2018-03-31T00:01:03.772Z,2015-05-30T14:33:21.727Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-69-TD,2015-05-30T14:33:21.790Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7753252.0,,,
31083206,2014-01-01,2014-01-01,c247,,http://regnskaber.virk.dk/60238013/ZG9rdW1lbnRsYWdlcjovLzAzLzRhL2I5L2U3L2FjLzQxYmUtNGU0YS04NjZkLTdmNTEyOGM5NzhmZA.pdf,http://regnskaber.virk.dk/60238013/ZG9rdW1lbnRsYWdlcjovLzAzLzExLzExL2RmL2I4L2M0NTUtNGY5My1iZDMyLWM2YjQ1MjAxMWJmNQ.xml,39800.0,Danmark,KÃ¸benhavn Ã,2100.0,2.0,Gribskovvej,HumlebÃ¦k,3050.0,7.0,Strand Alle,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2015-05-08,2015-05-21,Statsaut. revisor,45000.0,31083206.0,Ãrsrapport,321824.0,Kim Nielsen,Thomas Monberg,Per Morten BjÃ¸rseth,Homann Advokater,Pre Real Estate Deutschland 13 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2014-12-31,2014-01-01,2015-05-08,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:5377001,indberetninger-20180424,2.5118406,31083206.0,,2018-03-31T00:01:03.772Z,2015-05-30T14:33:21.727Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-69-TD,2015-05-30T14:33:21.790Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31083206,2014-01-01,2014-01-01,c286,,http://regnskaber.virk.dk/60238013/ZG9rdW1lbnRsYWdlcjovLzAzLzRhL2I5L2U3L2FjLzQxYmUtNGU0YS04NjZkLTdmNTEyOGM5NzhmZA.pdf,http://regnskaber.virk.dk/60238013/ZG9rdW1lbnRsYWdlcjovLzAzLzExLzExL2RmL2I4L2M0NTUtNGY5My1iZDMyLWM2YjQ1MjAxMWJmNQ.xml,39800.0,Danmark,KÃ¸benhavn Ã,2100.0,2.0,Gribskovvej,HumlebÃ¦k,3050.0,7.0,Strand Alle,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2015-05-08,2015-05-21,Statsaut. revisor,3515706.0,31083206.0,Ãrsrapport,321824.0,Kim Nielsen,Thomas Monberg,Per Morten BjÃ¸rseth,Homann Advokater,Pre Real Estate Deutschland 13 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2014-12-31,2014-01-01,2015-05-08,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:5377001,indberetninger-20180424,2.5118406,31083206.0,,2018-03-31T00:01:03.772Z,2015-05-30T14:33:21.727Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-69-TD,2015-05-30T14:33:21.790Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
