entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfContingentLiabilities,DisclosureOfMortgagesAndCollaterals,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermReceivables,ReserveForEntrepreneurialCompany,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,DividendPaid,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm,NameAndSurnameOfMemberOfExecutiveBoard
36504609,2015-01-01,2015-12-31,c4,http://regnskaber.virk.dk/90640563/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzUzL2M1LzQzLzY3NzEtNGYyNy05OTVmLTM3Mjk4MmY1YzBmMQ.xhtml,http://regnskaber.virk.dk/90640563/ZG9rdW1lbnRsYWdlcjovLzAzLzUwL2RmL2Q2L2JhLzRjNDYtNDY2MC05ZTg5LWJiNjg1ZDUzODljYg.pdf,http://regnskaber.virk.dk/90640563/ZG9rdW1lbnRsYWdlcjovLzAzL2EzLzRhLzBjLzM2LzU4MjYtNGMzYy05ZmUxLTBjNTlkNGY2ZjcxMA.xml,true,Danmark,DK,Nyborg,5800.0,1.0,Kirkegade,Danmark,DK,Bogense,5400.0,49.0,Adelgade,Odense C,5000.0,66.0,Skt. JÃ¸rgens Gade,5800 Nyborg,Kirkegade 1,Til ledelsen i Devdk IVS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-06-06,2017-06-06,Registreret revisor HD,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",21598.0,36504609.0,1013389612.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Henrik K. Andreasen,Thomas KjÃ¦rgaard,Nordfyns Bank,DEVDK IVS,Nyborg ErhvervsRevision ApS,0.0,Odense,2015-01-01,2015-12-31,16522.0,21598.0,21598.0,2016-12-31,2016-01-01,true,false,2017-06-06,Nyborg,5076.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24140651,indberetninger-20180424,2.5955543999999997,36504609.0,,2018-03-29T04:46:11.793Z,2017-06-08T06:10:56.250Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-03-XF,2017-06-08T06:10:56.413Z,,,,,,,,,,,,,,,,
36504609,2015-01-01,2015-12-31,c6,http://regnskaber.virk.dk/90640563/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzUzL2M1LzQzLzY3NzEtNGYyNy05OTVmLTM3Mjk4MmY1YzBmMQ.xhtml,http://regnskaber.virk.dk/90640563/ZG9rdW1lbnRsYWdlcjovLzAzLzUwL2RmL2Q2L2JhLzRjNDYtNDY2MC05ZTg5LWJiNjg1ZDUzODljYg.pdf,http://regnskaber.virk.dk/90640563/ZG9rdW1lbnRsYWdlcjovLzAzL2EzLzRhLzBjLzM2LzU4MjYtNGMzYy05ZmUxLTBjNTlkNGY2ZjcxMA.xml,true,Danmark,DK,Nyborg,5800.0,1.0,Kirkegade,Danmark,DK,Bogense,5400.0,49.0,Adelgade,Odense C,5000.0,66.0,Skt. JÃ¸rgens Gade,5800 Nyborg,Kirkegade 1,Til ledelsen i Devdk IVS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-06-06,2017-06-06,Registreret revisor HD,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,36504609.0,1013389612.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Henrik K. Andreasen,Thomas KjÃ¦rgaard,Nordfyns Bank,DEVDK IVS,Nyborg ErhvervsRevision ApS,,Odense,2015-01-01,2015-12-31,16522.0,,,2016-12-31,2016-01-01,true,false,2017-06-06,Nyborg,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24140651,indberetninger-20180424,2.5955543999999997,36504609.0,,2018-03-29T04:46:11.793Z,2017-06-08T06:10:56.250Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-03-XF,2017-06-08T06:10:56.413Z,,,,,,,,,,,,,,,,
36504609,2015-12-31,2015-12-31,c8,http://regnskaber.virk.dk/90640563/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzUzL2M1LzQzLzY3NzEtNGYyNy05OTVmLTM3Mjk4MmY1YzBmMQ.xhtml,http://regnskaber.virk.dk/90640563/ZG9rdW1lbnRsYWdlcjovLzAzLzUwL2RmL2Q2L2JhLzRjNDYtNDY2MC05ZTg5LWJiNjg1ZDUzODljYg.pdf,http://regnskaber.virk.dk/90640563/ZG9rdW1lbnRsYWdlcjovLzAzL2EzLzRhLzBjLzM2LzU4MjYtNGMzYy05ZmUxLTBjNTlkNGY2ZjcxMA.xml,true,Danmark,DK,Nyborg,5800.0,1.0,Kirkegade,Danmark,DK,Bogense,5400.0,49.0,Adelgade,Odense C,5000.0,66.0,Skt. JÃ¸rgens Gade,5800 Nyborg,Kirkegade 1,Til ledelsen i Devdk IVS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-06-06,2017-06-06,Registreret revisor HD,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,36504609.0,1013389612.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Henrik K. Andreasen,Thomas KjÃ¦rgaard,Nordfyns Bank,DEVDK IVS,Nyborg ErhvervsRevision ApS,,Odense,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,true,false,2017-06-06,Nyborg,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24140651,indberetninger-20180424,2.5955543999999997,36504609.0,,2018-03-29T04:46:11.793Z,2017-06-08T06:10:56.250Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-03-XF,2017-06-08T06:10:56.413Z,26598.0,25756.0,5000.0,26598.0,21522.0,26598.0,5076.0,842.0,16522.0,5076.0,842.0,5076.0,,,,
36504609,2016-01-01,2016-01-01,c10,http://regnskaber.virk.dk/90640563/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzUzL2M1LzQzLzY3NzEtNGYyNy05OTVmLTM3Mjk4MmY1YzBmMQ.xhtml,http://regnskaber.virk.dk/90640563/ZG9rdW1lbnRsYWdlcjovLzAzLzUwL2RmL2Q2L2JhLzRjNDYtNDY2MC05ZTg5LWJiNjg1ZDUzODljYg.pdf,http://regnskaber.virk.dk/90640563/ZG9rdW1lbnRsYWdlcjovLzAzL2EzLzRhLzBjLzM2LzU4MjYtNGMzYy05ZmUxLTBjNTlkNGY2ZjcxMA.xml,true,Danmark,DK,Nyborg,5800.0,1.0,Kirkegade,Danmark,DK,Bogense,5400.0,49.0,Adelgade,Odense C,5000.0,66.0,Skt. JÃ¸rgens Gade,5800 Nyborg,Kirkegade 1,Til ledelsen i Devdk IVS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-06-06,2017-06-06,Registreret revisor HD,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,36504609.0,1013389612.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Henrik K. Andreasen,Thomas KjÃ¦rgaard,Nordfyns Bank,DEVDK IVS,Nyborg ErhvervsRevision ApS,,Odense,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,true,false,2017-06-06,Nyborg,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24140651,indberetninger-20180424,2.5955543999999997,36504609.0,,2018-03-29T04:46:11.793Z,2017-06-08T06:10:56.250Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-03-XF,2017-06-08T06:10:56.413Z,,,,,16522.0,,,,,,,,,,,
36504609,2016-01-01,2016-01-01,c11,http://regnskaber.virk.dk/90640563/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzUzL2M1LzQzLzY3NzEtNGYyNy05OTVmLTM3Mjk4MmY1YzBmMQ.xhtml,http://regnskaber.virk.dk/90640563/ZG9rdW1lbnRsYWdlcjovLzAzLzUwL2RmL2Q2L2JhLzRjNDYtNDY2MC05ZTg5LWJiNjg1ZDUzODljYg.pdf,http://regnskaber.virk.dk/90640563/ZG9rdW1lbnRsYWdlcjovLzAzL2EzLzRhLzBjLzM2LzU4MjYtNGMzYy05ZmUxLTBjNTlkNGY2ZjcxMA.xml,true,Danmark,DK,Nyborg,5800.0,1.0,Kirkegade,Danmark,DK,Bogense,5400.0,49.0,Adelgade,Odense C,5000.0,66.0,Skt. JÃ¸rgens Gade,5800 Nyborg,Kirkegade 1,Til ledelsen i Devdk IVS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-06-06,2017-06-06,Registreret revisor HD,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,36504609.0,1013389612.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Henrik K. Andreasen,Thomas KjÃ¦rgaard,Nordfyns Bank,DEVDK IVS,Nyborg ErhvervsRevision ApS,,Odense,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,true,false,2017-06-06,Nyborg,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24140651,indberetninger-20180424,2.5955543999999997,36504609.0,,2018-03-29T04:46:11.793Z,2017-06-08T06:10:56.250Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-03-XF,2017-06-08T06:10:56.413Z,,,,,0.0,,,,,,,,,,,
36504609,2016-01-01,2016-01-01,c12,http://regnskaber.virk.dk/90640563/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzUzL2M1LzQzLzY3NzEtNGYyNy05OTVmLTM3Mjk4MmY1YzBmMQ.xhtml,http://regnskaber.virk.dk/90640563/ZG9rdW1lbnRsYWdlcjovLzAzLzUwL2RmL2Q2L2JhLzRjNDYtNDY2MC05ZTg5LWJiNjg1ZDUzODljYg.pdf,http://regnskaber.virk.dk/90640563/ZG9rdW1lbnRsYWdlcjovLzAzL2EzLzRhLzBjLzM2LzU4MjYtNGMzYy05ZmUxLTBjNTlkNGY2ZjcxMA.xml,true,Danmark,DK,Nyborg,5800.0,1.0,Kirkegade,Danmark,DK,Bogense,5400.0,49.0,Adelgade,Odense C,5000.0,66.0,Skt. JÃ¸rgens Gade,5800 Nyborg,Kirkegade 1,Til ledelsen i Devdk IVS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-06-06,2017-06-06,Registreret revisor HD,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,36504609.0,1013389612.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Henrik K. Andreasen,Thomas KjÃ¦rgaard,Nordfyns Bank,DEVDK IVS,Nyborg ErhvervsRevision ApS,,Odense,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,true,false,2017-06-06,Nyborg,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24140651,indberetninger-20180424,2.5955543999999997,36504609.0,,2018-03-29T04:46:11.793Z,2017-06-08T06:10:56.250Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-03-XF,2017-06-08T06:10:56.413Z,,,,,21522.0,,,,,,,,,,,
36504609,2016-01-01,2016-01-01,c9,http://regnskaber.virk.dk/90640563/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzUzL2M1LzQzLzY3NzEtNGYyNy05OTVmLTM3Mjk4MmY1YzBmMQ.xhtml,http://regnskaber.virk.dk/90640563/ZG9rdW1lbnRsYWdlcjovLzAzLzUwL2RmL2Q2L2JhLzRjNDYtNDY2MC05ZTg5LWJiNjg1ZDUzODljYg.pdf,http://regnskaber.virk.dk/90640563/ZG9rdW1lbnRsYWdlcjovLzAzL2EzLzRhLzBjLzM2LzU4MjYtNGMzYy05ZmUxLTBjNTlkNGY2ZjcxMA.xml,true,Danmark,DK,Nyborg,5800.0,1.0,Kirkegade,Danmark,DK,Bogense,5400.0,49.0,Adelgade,Odense C,5000.0,66.0,Skt. JÃ¸rgens Gade,5800 Nyborg,Kirkegade 1,Til ledelsen i Devdk IVS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-06-06,2017-06-06,Registreret revisor HD,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,36504609.0,1013389612.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Henrik K. Andreasen,Thomas KjÃ¦rgaard,Nordfyns Bank,DEVDK IVS,Nyborg ErhvervsRevision ApS,,Odense,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,true,false,2017-06-06,Nyborg,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24140651,indberetninger-20180424,2.5955543999999997,36504609.0,,2018-03-29T04:46:11.793Z,2017-06-08T06:10:56.250Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-03-XF,2017-06-08T06:10:56.413Z,,,,,5000.0,,,,,,,,,,,
36504609,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/90640563/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzUzL2M1LzQzLzY3NzEtNGYyNy05OTVmLTM3Mjk4MmY1YzBmMQ.xhtml,http://regnskaber.virk.dk/90640563/ZG9rdW1lbnRsYWdlcjovLzAzLzUwL2RmL2Q2L2JhLzRjNDYtNDY2MC05ZTg5LWJiNjg1ZDUzODljYg.pdf,http://regnskaber.virk.dk/90640563/ZG9rdW1lbnRsYWdlcjovLzAzL2EzLzRhLzBjLzM2LzU4MjYtNGMzYy05ZmUxLTBjNTlkNGY2ZjcxMA.xml,true,Danmark,DK,Nyborg,5800.0,1.0,Kirkegade,Danmark,DK,Bogense,5400.0,49.0,Adelgade,Odense C,5000.0,66.0,Skt. JÃ¸rgens Gade,5800 Nyborg,Kirkegade 1,Til ledelsen i Devdk IVS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-06-06,2017-06-06,Registreret revisor HD,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",9188.0,36504609.0,1013389612.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Henrik K. Andreasen,Thomas KjÃ¦rgaard,Nordfyns Bank,DEVDK IVS,Nyborg ErhvervsRevision ApS,528.0,Odense,2015-01-01,2015-12-31,5452.0,8660.0,9188.0,2016-12-31,2016-01-01,true,false,2017-06-06,Nyborg,3208.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24140651,indberetninger-20180424,2.5955543999999997,36504609.0,,2018-03-29T04:46:11.793Z,2017-06-08T06:10:56.250Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-03-XF,2017-06-08T06:10:56.413Z,,,,,,,,,,,,,0.0,,,
36504609,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/90640563/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzUzL2M1LzQzLzY3NzEtNGYyNy05OTVmLTM3Mjk4MmY1YzBmMQ.xhtml,http://regnskaber.virk.dk/90640563/ZG9rdW1lbnRsYWdlcjovLzAzLzUwL2RmL2Q2L2JhLzRjNDYtNDY2MC05ZTg5LWJiNjg1ZDUzODljYg.pdf,http://regnskaber.virk.dk/90640563/ZG9rdW1lbnRsYWdlcjovLzAzL2EzLzRhLzBjLzM2LzU4MjYtNGMzYy05ZmUxLTBjNTlkNGY2ZjcxMA.xml,true,Danmark,DK,Nyborg,5800.0,1.0,Kirkegade,Danmark,DK,Bogense,5400.0,49.0,Adelgade,Odense C,5000.0,66.0,Skt. JÃ¸rgens Gade,5800 Nyborg,Kirkegade 1,Til ledelsen i Devdk IVS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-06-06,2017-06-06,Registreret revisor HD,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,36504609.0,1013389612.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Henrik K. Andreasen,Thomas KjÃ¦rgaard,Nordfyns Bank,DEVDK IVS,Nyborg ErhvervsRevision ApS,,Odense,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,true,false,2017-06-06,Nyborg,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24140651,indberetninger-20180424,2.5955543999999997,36504609.0,,2018-03-29T04:46:11.793Z,2017-06-08T06:10:56.250Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-03-XF,2017-06-08T06:10:56.413Z,,,,,,,,,,,,,,30546792.0,Nyborg ErhvervsRevision ApS,
36504609,2016-01-01,2016-12-31,c13,http://regnskaber.virk.dk/90640563/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzUzL2M1LzQzLzY3NzEtNGYyNy05OTVmLTM3Mjk4MmY1YzBmMQ.xhtml,http://regnskaber.virk.dk/90640563/ZG9rdW1lbnRsYWdlcjovLzAzLzUwL2RmL2Q2L2JhLzRjNDYtNDY2MC05ZTg5LWJiNjg1ZDUzODljYg.pdf,http://regnskaber.virk.dk/90640563/ZG9rdW1lbnRsYWdlcjovLzAzL2EzLzRhLzBjLzM2LzU4MjYtNGMzYy05ZmUxLTBjNTlkNGY2ZjcxMA.xml,true,Danmark,DK,Nyborg,5800.0,1.0,Kirkegade,Danmark,DK,Bogense,5400.0,49.0,Adelgade,Odense C,5000.0,66.0,Skt. JÃ¸rgens Gade,5800 Nyborg,Kirkegade 1,Til ledelsen i Devdk IVS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-06-06,2017-06-06,Registreret revisor HD,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,36504609.0,1013389612.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Henrik K. Andreasen,Thomas KjÃ¦rgaard,Nordfyns Bank,DEVDK IVS,Nyborg ErhvervsRevision ApS,,Odense,2015-01-01,2015-12-31,0.0,,,2016-12-31,2016-01-01,true,false,2017-06-06,Nyborg,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24140651,indberetninger-20180424,2.5955543999999997,36504609.0,,2018-03-29T04:46:11.793Z,2017-06-08T06:10:56.250Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-03-XF,2017-06-08T06:10:56.413Z,,,,,,,,,,,,,0.0,,,
