entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AverageNumberOfEmployees,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayablesToGroupEnterprises,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard
33950640,2017-01-01,2017-12-31,ID_10,,http://regnskaber.virk.dk/04605933/ZG9rdW1lbnRsYWdlcjovLzAzLzVmLzZhLzY0LzQ1LzgxZTgtNDFhMy04YWJlLTZlZjI3ZDIxMzMwZA.pdf,http://regnskaber.virk.dk/04605933/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzUwLzU4LzNhL2NhNzktNDY3OS1hMDMyLTcxOTEwZTQzN2RmNg.xml,true,"8000, Ãrhus C","SÃ¸ndergade 44, 1",Til den daglige ledelse i TÃ¸mrermester Christian Stougaard ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-05-22,2019-05-22,2011-09-23,2019-05-22,39875926.0,33950640.0,mne9270,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for TÃ¸mrermester Christian Stougaard ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Erling Fogh,Christian Stougaard,ReviGroup,TÃ¸mrermester Christian Stougaard ApS,Larsen og Jakobsen  ApS,Odder,2017-01-01,2017-12-31,63150.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-05-22,Aarhus,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27373600,indberetninger-20180424,2.5124266,33950640.0,AWscxMgURYGX6_YTIWSa,2019-06-03T09:56:28.735Z,2019-06-03T09:56:26.206Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-19-JZ,2019-06-03T09:56:26.553Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33950640,2017-01-01,2017-12-31,ID_12,,http://regnskaber.virk.dk/04605933/ZG9rdW1lbnRsYWdlcjovLzAzLzVmLzZhLzY0LzQ1LzgxZTgtNDFhMy04YWJlLTZlZjI3ZDIxMzMwZA.pdf,http://regnskaber.virk.dk/04605933/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzUwLzU4LzNhL2NhNzktNDY3OS1hMDMyLTcxOTEwZTQzN2RmNg.xml,true,"8000, Ãrhus C","SÃ¸ndergade 44, 1",Til den daglige ledelse i TÃ¸mrermester Christian Stougaard ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-05-22,2019-05-22,2011-09-23,2019-05-22,39875926.0,33950640.0,mne9270,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for TÃ¸mrermester Christian Stougaard ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Erling Fogh,Christian Stougaard,ReviGroup,TÃ¸mrermester Christian Stougaard ApS,Larsen og Jakobsen  ApS,Odder,2017-01-01,2017-12-31,200000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-05-22,Aarhus,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27373600,indberetninger-20180424,2.5124266,33950640.0,AWscxMgURYGX6_YTIWSa,2019-06-03T09:56:28.735Z,2019-06-03T09:56:26.206Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-19-JZ,2019-06-03T09:56:26.553Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33950640,2017-01-01,2017-12-31,ID_8,,http://regnskaber.virk.dk/04605933/ZG9rdW1lbnRsYWdlcjovLzAzLzVmLzZhLzY0LzQ1LzgxZTgtNDFhMy04YWJlLTZlZjI3ZDIxMzMwZA.pdf,http://regnskaber.virk.dk/04605933/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzUwLzU4LzNhL2NhNzktNDY3OS1hMDMyLTcxOTEwZTQzN2RmNg.xml,true,"8000, Ãrhus C","SÃ¸ndergade 44, 1",Til den daglige ledelse i TÃ¸mrermester Christian Stougaard ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-05-22,2019-05-22,2011-09-23,2019-05-22,39875926.0,33950640.0,mne9270,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for TÃ¸mrermester Christian Stougaard ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Erling Fogh,Christian Stougaard,ReviGroup,TÃ¸mrermester Christian Stougaard ApS,Larsen og Jakobsen  ApS,Odder,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-05-22,Aarhus,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27373600,indberetninger-20180424,2.5124266,33950640.0,AWscxMgURYGX6_YTIWSa,2019-06-03T09:56:28.735Z,2019-06-03T09:56:26.206Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-19-JZ,2019-06-03T09:56:26.553Z,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33950640,2017-01-01,2017-12-31,ID_9,,http://regnskaber.virk.dk/04605933/ZG9rdW1lbnRsYWdlcjovLzAzLzVmLzZhLzY0LzQ1LzgxZTgtNDFhMy04YWJlLTZlZjI3ZDIxMzMwZA.pdf,http://regnskaber.virk.dk/04605933/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzUwLzU4LzNhL2NhNzktNDY3OS1hMDMyLTcxOTEwZTQzN2RmNg.xml,true,"8000, Ãrhus C","SÃ¸ndergade 44, 1",Til den daglige ledelse i TÃ¸mrermester Christian Stougaard ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-05-22,2019-05-22,2011-09-23,2019-05-22,39875926.0,33950640.0,mne9270,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for TÃ¸mrermester Christian Stougaard ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Erling Fogh,Christian Stougaard,ReviGroup,TÃ¸mrermester Christian Stougaard ApS,Larsen og Jakobsen  ApS,Odder,2017-01-01,2017-12-31,263150.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-05-22,Aarhus,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27373600,indberetninger-20180424,2.5124266,33950640.0,AWscxMgURYGX6_YTIWSa,2019-06-03T09:56:28.735Z,2019-06-03T09:56:26.206Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-19-JZ,2019-06-03T09:56:26.553Z,,41415.0,1688899.0,2078941.0,11167.0,0.0,337460.0,348627.0,74310.0,,,,,,,,,,,,,,,,,,,,,,,,
33950640,2017-12-31,2017-12-31,ID_6,,http://regnskaber.virk.dk/04605933/ZG9rdW1lbnRsYWdlcjovLzAzLzVmLzZhLzY0LzQ1LzgxZTgtNDFhMy04YWJlLTZlZjI3ZDIxMzMwZA.pdf,http://regnskaber.virk.dk/04605933/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzUwLzU4LzNhL2NhNzktNDY3OS1hMDMyLTcxOTEwZTQzN2RmNg.xml,true,"8000, Ãrhus C","SÃ¸ndergade 44, 1",Til den daglige ledelse i TÃ¸mrermester Christian Stougaard ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-05-22,2019-05-22,2011-09-23,2019-05-22,39875926.0,33950640.0,mne9270,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for TÃ¸mrermester Christian Stougaard ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Erling Fogh,Christian Stougaard,ReviGroup,TÃ¸mrermester Christian Stougaard ApS,Larsen og Jakobsen  ApS,Odder,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-05-22,Aarhus,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27373600,indberetninger-20180424,2.5124266,33950640.0,AWscxMgURYGX6_YTIWSa,2019-06-03T09:56:28.735Z,2019-06-03T09:56:26.206Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-19-JZ,2019-06-03T09:56:26.553Z,,,,,,,,,,1616788.0,33590.0,80000.0,1474474.0,767.0,40227.0,661466.0,142314.0,1616788.0,955322.0,142314.0,489641.0,142314.0,200000.0,381466.0,955322.0,128278.0,30840.0,1440884.0,0.0,11142.0,295421.0,1399890.0,
33950640,2018-01-01,2018-12-31,ID_0,,http://regnskaber.virk.dk/04605933/ZG9rdW1lbnRsYWdlcjovLzAzLzVmLzZhLzY0LzQ1LzgxZTgtNDFhMy04YWJlLTZlZjI3ZDIxMzMwZA.pdf,http://regnskaber.virk.dk/04605933/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzUwLzU4LzNhL2NhNzktNDY3OS1hMDMyLTcxOTEwZTQzN2RmNg.xml,true,"8000, Ãrhus C","SÃ¸ndergade 44, 1",Til den daglige ledelse i TÃ¸mrermester Christian Stougaard ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-05-22,2019-05-22,2011-09-23,2019-05-22,39875926.0,33950640.0,mne9270,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for TÃ¸mrermester Christian Stougaard ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Erling Fogh,Christian Stougaard,ReviGroup,TÃ¸mrermester Christian Stougaard ApS,Larsen og Jakobsen  ApS,Odder,2017-01-01,2017-12-31,155445.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-05-22,Aarhus,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27373600,indberetninger-20180424,2.5124266,33950640.0,AWscxMgURYGX6_YTIWSa,2019-06-03T09:56:28.735Z,2019-06-03T09:56:26.206Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-19-JZ,2019-06-03T09:56:26.553Z,,41415.0,1813225.0,2060401.0,7011.0,792.0,199542.0,205761.0,44097.0,,,,,,,,,,,,,,,,,,,,,,,,
33950640,2018-01-01,2018-12-31,ID_1,,http://regnskaber.virk.dk/04605933/ZG9rdW1lbnRsYWdlcjovLzAzLzVmLzZhLzY0LzQ1LzgxZTgtNDFhMy04YWJlLTZlZjI3ZDIxMzMwZA.pdf,http://regnskaber.virk.dk/04605933/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzUwLzU4LzNhL2NhNzktNDY3OS1hMDMyLTcxOTEwZTQzN2RmNg.xml,true,"8000, Ãrhus C","SÃ¸ndergade 44, 1",Til den daglige ledelse i TÃ¸mrermester Christian Stougaard ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-05-22,2019-05-22,2011-09-23,2019-05-22,39875926.0,33950640.0,mne9270,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for TÃ¸mrermester Christian Stougaard ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Erling Fogh,Christian Stougaard,ReviGroup,TÃ¸mrermester Christian Stougaard ApS,Larsen og Jakobsen  ApS,Odder,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-05-22,Aarhus,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27373600,indberetninger-20180424,2.5124266,33950640.0,AWscxMgURYGX6_YTIWSa,2019-06-03T09:56:28.735Z,2019-06-03T09:56:26.206Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-19-JZ,2019-06-03T09:56:26.553Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33950640,2018-01-01,2018-12-31,ID_11,,http://regnskaber.virk.dk/04605933/ZG9rdW1lbnRsYWdlcjovLzAzLzVmLzZhLzY0LzQ1LzgxZTgtNDFhMy04YWJlLTZlZjI3ZDIxMzMwZA.pdf,http://regnskaber.virk.dk/04605933/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzUwLzU4LzNhL2NhNzktNDY3OS1hMDMyLTcxOTEwZTQzN2RmNg.xml,true,"8000, Ãrhus C","SÃ¸ndergade 44, 1",Til den daglige ledelse i TÃ¸mrermester Christian Stougaard ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-05-22,2019-05-22,2011-09-23,2019-05-22,39875926.0,33950640.0,mne9270,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for TÃ¸mrermester Christian Stougaard ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Erling Fogh,Christian Stougaard,ReviGroup,TÃ¸mrermester Christian Stougaard ApS,Larsen og Jakobsen  ApS,Odder,2017-01-01,2017-12-31,200000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-05-22,Aarhus,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27373600,indberetninger-20180424,2.5124266,33950640.0,AWscxMgURYGX6_YTIWSa,2019-06-03T09:56:28.735Z,2019-06-03T09:56:26.206Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-19-JZ,2019-06-03T09:56:26.553Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33950640,2018-01-01,2018-12-31,ID_13,,http://regnskaber.virk.dk/04605933/ZG9rdW1lbnRsYWdlcjovLzAzLzVmLzZhLzY0LzQ1LzgxZTgtNDFhMy04YWJlLTZlZjI3ZDIxMzMwZA.pdf,http://regnskaber.virk.dk/04605933/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzUwLzU4LzNhL2NhNzktNDY3OS1hMDMyLTcxOTEwZTQzN2RmNg.xml,true,"8000, Ãrhus C","SÃ¸ndergade 44, 1",Til den daglige ledelse i TÃ¸mrermester Christian Stougaard ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-05-22,2019-05-22,2011-09-23,2019-05-22,39875926.0,33950640.0,mne9270,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for TÃ¸mrermester Christian Stougaard ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Erling Fogh,Christian Stougaard,ReviGroup,TÃ¸mrermester Christian Stougaard ApS,Larsen og Jakobsen  ApS,Odder,2017-01-01,2017-12-31,-44555.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-05-22,Aarhus,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27373600,indberetninger-20180424,2.5124266,33950640.0,AWscxMgURYGX6_YTIWSa,2019-06-03T09:56:28.735Z,2019-06-03T09:56:26.206Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-19-JZ,2019-06-03T09:56:26.553Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33950640,2018-01-01,2018-12-31,ID_2,,http://regnskaber.virk.dk/04605933/ZG9rdW1lbnRsYWdlcjovLzAzLzVmLzZhLzY0LzQ1LzgxZTgtNDFhMy04YWJlLTZlZjI3ZDIxMzMwZA.pdf,http://regnskaber.virk.dk/04605933/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzUwLzU4LzNhL2NhNzktNDY3OS1hMDMyLTcxOTEwZTQzN2RmNg.xml,true,"8000, Ãrhus C","SÃ¸ndergade 44, 1",Til den daglige ledelse i TÃ¸mrermester Christian Stougaard ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-05-22,2019-05-22,2011-09-23,2019-05-22,39875926.0,33950640.0,mne9270,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for TÃ¸mrermester Christian Stougaard ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Erling Fogh,Christian Stougaard,ReviGroup,TÃ¸mrermester Christian Stougaard ApS,Larsen og Jakobsen  ApS,Odder,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-05-22,Aarhus,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27373600,indberetninger-20180424,2.5124266,33950640.0,AWscxMgURYGX6_YTIWSa,2019-06-03T09:56:28.735Z,2019-06-03T09:56:26.206Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-19-JZ,2019-06-03T09:56:26.553Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
