entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTradePayables
35526218,2015-01-01,2015-01-01,c720,,http://regnskaber.virk.dk/81262553/ZG9rdW1lbnRsYWdlcjovLzAzLzY4LzAwLzgyLzdmLzlhYzYtNGJhYS05YjY5LThhMDg3ZDdiNmVhYg.pdf,http://regnskaber.virk.dk/81262553/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2YxL2FkL2U5LzA5ZWEtNDkxYi05NGExLTNlYWNhYWVhNmFmOQ.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Aalborg Ãst,9220.0,"163, 1.th",Marie Curies Alle,"8240, Risskov","Voldbjergvej, 16, 2. sal",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-06-08,2017-06-08,2017-06-13,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration mv.,80000.0,32285201.0,35526218.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for KOMPLEMENTARSELSKABET SPI LANGUEDOC II ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Erling BrÃ¸dbÃ¦k,Erik Corry,Allan Holm JÃ¸rgensen,"Martinsen, Statsautoriseret Revisionspartnerselskab",KOMPLEMENTARSELSKABET SPI LANGUEDOC II ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Aalborg Ãst,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-06-08,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24201445,indberetninger-20180424,2.5124366,35526218.0,,2018-03-29T10:33:54.195Z,2017-06-14T10:26:09.788Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-05-PL,2017-06-14T10:26:09.929Z,,,,,,,,,,,,,,,,,,,,
35526218,2015-01-01,2015-01-01,c741,,http://regnskaber.virk.dk/81262553/ZG9rdW1lbnRsYWdlcjovLzAzLzY4LzAwLzgyLzdmLzlhYzYtNGJhYS05YjY5LThhMDg3ZDdiNmVhYg.pdf,http://regnskaber.virk.dk/81262553/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2YxL2FkL2U5LzA5ZWEtNDkxYi05NGExLTNlYWNhYWVhNmFmOQ.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Aalborg Ãst,9220.0,"163, 1.th",Marie Curies Alle,"8240, Risskov","Voldbjergvej, 16, 2. sal",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-06-08,2017-06-08,2017-06-13,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration mv.,-48.0,32285201.0,35526218.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for KOMPLEMENTARSELSKABET SPI LANGUEDOC II ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Erling BrÃ¸dbÃ¦k,Erik Corry,Allan Holm JÃ¸rgensen,"Martinsen, Statsautoriseret Revisionspartnerselskab",KOMPLEMENTARSELSKABET SPI LANGUEDOC II ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Aalborg Ãst,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-06-08,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24201445,indberetninger-20180424,2.5124366,35526218.0,,2018-03-29T10:33:54.195Z,2017-06-14T10:26:09.788Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-05-PL,2017-06-14T10:26:09.929Z,,,,,,,,,,,,,,,,,,,,
35526218,2015-01-01,2015-12-31,c123,,http://regnskaber.virk.dk/81262553/ZG9rdW1lbnRsYWdlcjovLzAzLzY4LzAwLzgyLzdmLzlhYzYtNGJhYS05YjY5LThhMDg3ZDdiNmVhYg.pdf,http://regnskaber.virk.dk/81262553/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2YxL2FkL2U5LzA5ZWEtNDkxYi05NGExLTNlYWNhYWVhNmFmOQ.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Aalborg Ãst,9220.0,"163, 1.th",Marie Curies Alle,"8240, Risskov","Voldbjergvej, 16, 2. sal",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-06-08,2017-06-08,2017-06-13,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration mv.,,32285201.0,35526218.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for KOMPLEMENTARSELSKABET SPI LANGUEDOC II ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Erling BrÃ¸dbÃ¦k,Erik Corry,Allan Holm JÃ¸rgensen,"Martinsen, Statsautoriseret Revisionspartnerselskab",KOMPLEMENTARSELSKABET SPI LANGUEDOC II ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Aalborg Ãst,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-06-08,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24201445,indberetninger-20180424,2.5124366,35526218.0,,2018-03-29T10:33:54.195Z,2017-06-14T10:26:09.788Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-05-PL,2017-06-14T10:26:09.929Z,57.0,,,,,,,,,,,,,,,,,,,
35526218,2015-01-01,2015-12-31,c3,,http://regnskaber.virk.dk/81262553/ZG9rdW1lbnRsYWdlcjovLzAzLzY4LzAwLzgyLzdmLzlhYzYtNGJhYS05YjY5LThhMDg3ZDdiNmVhYg.pdf,http://regnskaber.virk.dk/81262553/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2YxL2FkL2U5LzA5ZWEtNDkxYi05NGExLTNlYWNhYWVhNmFmOQ.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Aalborg Ãst,9220.0,"163, 1.th",Marie Curies Alle,"8240, Risskov","Voldbjergvej, 16, 2. sal",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-06-08,2017-06-08,2017-06-13,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration mv.,,32285201.0,35526218.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for KOMPLEMENTARSELSKABET SPI LANGUEDOC II ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Erling BrÃ¸dbÃ¦k,Erik Corry,Allan Holm JÃ¸rgensen,"Martinsen, Statsautoriseret Revisionspartnerselskab",KOMPLEMENTARSELSKABET SPI LANGUEDOC II ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Aalborg Ãst,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-06-08,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24201445,indberetninger-20180424,2.5124366,35526218.0,,2018-03-29T10:33:54.195Z,2017-06-14T10:26:09.788Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-05-PL,2017-06-14T10:26:09.929Z,57.0,-5624.0,0.0,5697.0,0.0,73.0,-5624.0,16.0,,,,,,,,,,,,
35526218,2015-01-01,2015-12-31,c742,,http://regnskaber.virk.dk/81262553/ZG9rdW1lbnRsYWdlcjovLzAzLzY4LzAwLzgyLzdmLzlhYzYtNGJhYS05YjY5LThhMDg3ZDdiNmVhYg.pdf,http://regnskaber.virk.dk/81262553/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2YxL2FkL2U5LzA5ZWEtNDkxYi05NGExLTNlYWNhYWVhNmFmOQ.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Aalborg Ãst,9220.0,"163, 1.th",Marie Curies Alle,"8240, Risskov","Voldbjergvej, 16, 2. sal",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-06-08,2017-06-08,2017-06-13,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration mv.,,32285201.0,35526218.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for KOMPLEMENTARSELSKABET SPI LANGUEDOC II ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Erling BrÃ¸dbÃ¦k,Erik Corry,Allan Holm JÃ¸rgensen,"Martinsen, Statsautoriseret Revisionspartnerselskab",KOMPLEMENTARSELSKABET SPI LANGUEDOC II ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Aalborg Ãst,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-06-08,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24201445,indberetninger-20180424,2.5124366,35526218.0,,2018-03-29T10:33:54.195Z,2017-06-14T10:26:09.788Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-05-PL,2017-06-14T10:26:09.929Z,57.0,,,,,,,,,,,,,,,,,,,
35526218,2015-12-31,2015-12-31,c4,,http://regnskaber.virk.dk/81262553/ZG9rdW1lbnRsYWdlcjovLzAzLzY4LzAwLzgyLzdmLzlhYzYtNGJhYS05YjY5LThhMDg3ZDdiNmVhYg.pdf,http://regnskaber.virk.dk/81262553/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2YxL2FkL2U5LzA5ZWEtNDkxYi05NGExLTNlYWNhYWVhNmFmOQ.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Aalborg Ãst,9220.0,"163, 1.th",Marie Curies Alle,"8240, Risskov","Voldbjergvej, 16, 2. sal",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-06-08,2017-06-08,2017-06-13,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration mv.,80009.0,32285201.0,35526218.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for KOMPLEMENTARSELSKABET SPI LANGUEDOC II ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Erling BrÃ¸dbÃ¦k,Erik Corry,Allan Holm JÃ¸rgensen,"Martinsen, Statsautoriseret Revisionspartnerselskab",KOMPLEMENTARSELSKABET SPI LANGUEDOC II ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Aalborg Ãst,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-06-08,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24201445,indberetninger-20180424,2.5124366,35526218.0,,2018-03-29T10:33:54.195Z,2017-06-14T10:26:09.788Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-05-PL,2017-06-14T10:26:09.929Z,,,,,,,,,80009.0,0.0,80000.0,80009.0,80009.0,0.0,0.0,9.0,0.0,80009.0,80009.0,0.0
35526218,2015-12-31,2015-12-31,c722,,http://regnskaber.virk.dk/81262553/ZG9rdW1lbnRsYWdlcjovLzAzLzY4LzAwLzgyLzdmLzlhYzYtNGJhYS05YjY5LThhMDg3ZDdiNmVhYg.pdf,http://regnskaber.virk.dk/81262553/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2YxL2FkL2U5LzA5ZWEtNDkxYi05NGExLTNlYWNhYWVhNmFmOQ.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Aalborg Ãst,9220.0,"163, 1.th",Marie Curies Alle,"8240, Risskov","Voldbjergvej, 16, 2. sal",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-06-08,2017-06-08,2017-06-13,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration mv.,80000.0,32285201.0,35526218.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for KOMPLEMENTARSELSKABET SPI LANGUEDOC II ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Erling BrÃ¸dbÃ¦k,Erik Corry,Allan Holm JÃ¸rgensen,"Martinsen, Statsautoriseret Revisionspartnerselskab",KOMPLEMENTARSELSKABET SPI LANGUEDOC II ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Aalborg Ãst,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-06-08,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24201445,indberetninger-20180424,2.5124366,35526218.0,,2018-03-29T10:33:54.195Z,2017-06-14T10:26:09.788Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-05-PL,2017-06-14T10:26:09.929Z,,,,,,,,,,,,,,,,,,,,
35526218,2015-12-31,2015-12-31,c743,,http://regnskaber.virk.dk/81262553/ZG9rdW1lbnRsYWdlcjovLzAzLzY4LzAwLzgyLzdmLzlhYzYtNGJhYS05YjY5LThhMDg3ZDdiNmVhYg.pdf,http://regnskaber.virk.dk/81262553/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2YxL2FkL2U5LzA5ZWEtNDkxYi05NGExLTNlYWNhYWVhNmFmOQ.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Aalborg Ãst,9220.0,"163, 1.th",Marie Curies Alle,"8240, Risskov","Voldbjergvej, 16, 2. sal",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-06-08,2017-06-08,2017-06-13,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration mv.,9.0,32285201.0,35526218.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for KOMPLEMENTARSELSKABET SPI LANGUEDOC II ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Erling BrÃ¸dbÃ¦k,Erik Corry,Allan Holm JÃ¸rgensen,"Martinsen, Statsautoriseret Revisionspartnerselskab",KOMPLEMENTARSELSKABET SPI LANGUEDOC II ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Aalborg Ãst,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-06-08,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24201445,indberetninger-20180424,2.5124366,35526218.0,,2018-03-29T10:33:54.195Z,2017-06-14T10:26:09.788Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-05-PL,2017-06-14T10:26:09.929Z,,,,,,,,,,,,,,,,,,,,
35526218,2016-01-01,2016-01-01,c181,,http://regnskaber.virk.dk/81262553/ZG9rdW1lbnRsYWdlcjovLzAzLzY4LzAwLzgyLzdmLzlhYzYtNGJhYS05YjY5LThhMDg3ZDdiNmVhYg.pdf,http://regnskaber.virk.dk/81262553/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2YxL2FkL2U5LzA5ZWEtNDkxYi05NGExLTNlYWNhYWVhNmFmOQ.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Aalborg Ãst,9220.0,"163, 1.th",Marie Curies Alle,"8240, Risskov","Voldbjergvej, 16, 2. sal",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-06-08,2017-06-08,2017-06-13,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration mv.,80000.0,32285201.0,35526218.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for KOMPLEMENTARSELSKABET SPI LANGUEDOC II ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Erling BrÃ¸dbÃ¦k,Erik Corry,Allan Holm JÃ¸rgensen,"Martinsen, Statsautoriseret Revisionspartnerselskab",KOMPLEMENTARSELSKABET SPI LANGUEDOC II ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Aalborg Ãst,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-06-08,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24201445,indberetninger-20180424,2.5124366,35526218.0,,2018-03-29T10:33:54.195Z,2017-06-14T10:26:09.788Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-05-PL,2017-06-14T10:26:09.929Z,,,,,,,,,,,,,,,,,,,,
35526218,2016-01-01,2016-01-01,c199,,http://regnskaber.virk.dk/81262553/ZG9rdW1lbnRsYWdlcjovLzAzLzY4LzAwLzgyLzdmLzlhYzYtNGJhYS05YjY5LThhMDg3ZDdiNmVhYg.pdf,http://regnskaber.virk.dk/81262553/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2YxL2FkL2U5LzA5ZWEtNDkxYi05NGExLTNlYWNhYWVhNmFmOQ.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Aalborg Ãst,9220.0,"163, 1.th",Marie Curies Alle,"8240, Risskov","Voldbjergvej, 16, 2. sal",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-06-08,2017-06-08,2017-06-13,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration mv.,9.0,32285201.0,35526218.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for KOMPLEMENTARSELSKABET SPI LANGUEDOC II ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Erling BrÃ¸dbÃ¦k,Erik Corry,Allan Holm JÃ¸rgensen,"Martinsen, Statsautoriseret Revisionspartnerselskab",KOMPLEMENTARSELSKABET SPI LANGUEDOC II ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Aalborg Ãst,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-06-08,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24201445,indberetninger-20180424,2.5124366,35526218.0,,2018-03-29T10:33:54.195Z,2017-06-14T10:26:09.788Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-05-PL,2017-06-14T10:26:09.929Z,,,,,,,,,,,,,,,,,,,,
