entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccumulatedRevaluationsOfInvestments,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfEquity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InvestmentsGross,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Equity,ProfitLoss,ProfitLossRelatedToInvestments,GrossResult,IncomeFromInvestmentsInAssociates,IncomeFromInvestmentsInGroupEnterprises,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Dividend,DividendPaid,LongtermInvestmentsAndReceivables,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,RelatedEntityLegalForm,RelatedEntityName,RelatedEntityRegisteredOffice,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity
28969988,2016-10-01,2016-10-01,c172,,http://regnskaber.virk.dk/88996982/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzkzL2E4LzE2L2IxNDgtNGVlNy1iNWVkLWYxZTZiYTdiMGE0Zg.pdf,http://regnskaber.virk.dk/88996982/ZG9rdW1lbnRsYWdlcjovLzAzLzY0L2I5L2Q5L2VlL2I1NGQtNDM3NC1iNzBjLTU1NDc5ZTY5ODM5NA.xml,1125204.0,Danmark,Ikast,7430.0,3.0,Thrigesvej,Ikast,7430.0,21.0,Ãstergade,Ikast,7430.0,21.0,Ãrnevej,"7430, Ikast","Thrigesvej, 3",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2018-12-13,2018-12-13,2005-08-05,2018-12-13,statsautoriseret revisor,Egenkapital,15807776.0,28969988.0,15807776.0,mne16538,"Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for Bjarne Hansen Holding, Ikast ApS.",Ãrsrapport,1.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Lars Ole Mortensen,Bjarne Hansen,Bjarne Hansen,"Partner Revision, statsautoriseret revisionsaktieselskab",Den Jyske Sparekasse,"Bjarne Hansen Holding, Ikast ApS","Partner Revision, statsautoriseret revisionsaktieselskab",Ikast,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ikast-Brande,2018-09-30,2017-10-01,2018-12-13,Ikast,97 15 40 22,97 15 26 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26460925,indberetninger-20180424,2.5124211,28969988.0,AWerqKLJet7j816DxbBN,2018-12-14T07:40:33.587Z,2018-12-14T07:40:14.069Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EM-49-HX,2018-12-14T07:40:14.248Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28969988,2016-10-01,2016-10-01,c235,,http://regnskaber.virk.dk/88996982/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzkzL2E4LzE2L2IxNDgtNGVlNy1iNWVkLWYxZTZiYTdiMGE0Zg.pdf,http://regnskaber.virk.dk/88996982/ZG9rdW1lbnRsYWdlcjovLzAzLzY0L2I5L2Q5L2VlL2I1NGQtNDM3NC1iNzBjLTU1NDc5ZTY5ODM5NA.xml,-15180166.0,Danmark,Ikast,7430.0,3.0,Thrigesvej,Ikast,7430.0,21.0,Ãstergade,Ikast,7430.0,21.0,Ãrnevej,"7430, Ikast","Thrigesvej, 3",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2018-12-13,2018-12-13,2005-08-05,2018-12-13,statsautoriseret revisor,Egenkapital,15807776.0,28969988.0,15807776.0,mne16538,"Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for Bjarne Hansen Holding, Ikast ApS.",Ãrsrapport,16021861.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Lars Ole Mortensen,Bjarne Hansen,Bjarne Hansen,"Partner Revision, statsautoriseret revisionsaktieselskab",Den Jyske Sparekasse,"Bjarne Hansen Holding, Ikast ApS","Partner Revision, statsautoriseret revisionsaktieselskab",Ikast,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ikast-Brande,2018-09-30,2017-10-01,2018-12-13,Ikast,97 15 40 22,97 15 26 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26460925,indberetninger-20180424,2.5124211,28969988.0,AWerqKLJet7j816DxbBN,2018-12-14T07:40:33.587Z,2018-12-14T07:40:14.069Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EM-49-HX,2018-12-14T07:40:14.248Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28969988,2016-10-01,2016-10-01,c704,,http://regnskaber.virk.dk/88996982/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzkzL2E4LzE2L2IxNDgtNGVlNy1iNWVkLWYxZTZiYTdiMGE0Zg.pdf,http://regnskaber.virk.dk/88996982/ZG9rdW1lbnRsYWdlcjovLzAzLzY0L2I5L2Q5L2VlL2I1NGQtNDM3NC1iNzBjLTU1NDc5ZTY5ODM5NA.xml,,Danmark,Ikast,7430.0,3.0,Thrigesvej,Ikast,7430.0,21.0,Ãstergade,Ikast,7430.0,21.0,Ãrnevej,"7430, Ikast","Thrigesvej, 3",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2018-12-13,2018-12-13,2005-08-05,2018-12-13,statsautoriseret revisor,Egenkapital,15807776.0,28969988.0,15807776.0,mne16538,"Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for Bjarne Hansen Holding, Ikast ApS.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Lars Ole Mortensen,Bjarne Hansen,Bjarne Hansen,"Partner Revision, statsautoriseret revisionsaktieselskab",Den Jyske Sparekasse,"Bjarne Hansen Holding, Ikast ApS","Partner Revision, statsautoriseret revisionsaktieselskab",Ikast,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ikast-Brande,2018-09-30,2017-10-01,2018-12-13,Ikast,97 15 40 22,97 15 26 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26460925,indberetninger-20180424,2.5124211,28969988.0,AWerqKLJet7j816DxbBN,2018-12-14T07:40:33.587Z,2018-12-14T07:40:14.069Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EM-49-HX,2018-12-14T07:40:14.248Z,2000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28969988,2016-10-01,2016-10-01,c725,,http://regnskaber.virk.dk/88996982/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzkzL2E4LzE2L2IxNDgtNGVlNy1iNWVkLWYxZTZiYTdiMGE0Zg.pdf,http://regnskaber.virk.dk/88996982/ZG9rdW1lbnRsYWdlcjovLzAzLzY0L2I5L2Q5L2VlL2I1NGQtNDM3NC1iNzBjLTU1NDc5ZTY5ODM5NA.xml,,Danmark,Ikast,7430.0,3.0,Thrigesvej,Ikast,7430.0,21.0,Ãstergade,Ikast,7430.0,21.0,Ãrnevej,"7430, Ikast","Thrigesvej, 3",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2018-12-13,2018-12-13,2005-08-05,2018-12-13,statsautoriseret revisor,Egenkapital,15807776.0,28969988.0,15807776.0,mne16538,"Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for Bjarne Hansen Holding, Ikast ApS.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Lars Ole Mortensen,Bjarne Hansen,Bjarne Hansen,"Partner Revision, statsautoriseret revisionsaktieselskab",Den Jyske Sparekasse,"Bjarne Hansen Holding, Ikast ApS","Partner Revision, statsautoriseret revisionsaktieselskab",Ikast,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ikast-Brande,2018-09-30,2017-10-01,2018-12-13,Ikast,97 15 40 22,97 15 26 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26460925,indberetninger-20180424,2.5124211,28969988.0,AWerqKLJet7j816DxbBN,2018-12-14T07:40:33.587Z,2018-12-14T07:40:14.069Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EM-49-HX,2018-12-14T07:40:14.248Z,1378440.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28969988,2016-10-01,2016-10-01,c728,,http://regnskaber.virk.dk/88996982/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzkzL2E4LzE2L2IxNDgtNGVlNy1iNWVkLWYxZTZiYTdiMGE0Zg.pdf,http://regnskaber.virk.dk/88996982/ZG9rdW1lbnRsYWdlcjovLzAzLzY0L2I5L2Q5L2VlL2I1NGQtNDM3NC1iNzBjLTU1NDc5ZTY5ODM5NA.xml,,Danmark,Ikast,7430.0,3.0,Thrigesvej,Ikast,7430.0,21.0,Ãstergade,Ikast,7430.0,21.0,Ãrnevej,"7430, Ikast","Thrigesvej, 3",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2018-12-13,2018-12-13,2005-08-05,2018-12-13,statsautoriseret revisor,Egenkapital,15807776.0,28969988.0,15807776.0,mne16538,"Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for Bjarne Hansen Holding, Ikast ApS.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Lars Ole Mortensen,Bjarne Hansen,Bjarne Hansen,"Partner Revision, statsautoriseret revisionsaktieselskab",Den Jyske Sparekasse,"Bjarne Hansen Holding, Ikast ApS","Partner Revision, statsautoriseret revisionsaktieselskab",Ikast,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ikast-Brande,2018-09-30,2017-10-01,2018-12-13,Ikast,97 15 40 22,97 15 26 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26460925,indberetninger-20180424,2.5124211,28969988.0,AWerqKLJet7j816DxbBN,2018-12-14T07:40:33.587Z,2018-12-14T07:40:14.069Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EM-49-HX,2018-12-14T07:40:14.248Z,101200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28969988,2016-10-01,2017-09-30,c106,,http://regnskaber.virk.dk/88996982/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzkzL2E4LzE2L2IxNDgtNGVlNy1iNWVkLWYxZTZiYTdiMGE0Zg.pdf,http://regnskaber.virk.dk/88996982/ZG9rdW1lbnRsYWdlcjovLzAzLzY0L2I5L2Q5L2VlL2I1NGQtNDM3NC1iNzBjLTU1NDc5ZTY5ODM5NA.xml,,Danmark,Ikast,7430.0,3.0,Thrigesvej,Ikast,7430.0,21.0,Ãstergade,Ikast,7430.0,21.0,Ãrnevej,"7430, Ikast","Thrigesvej, 3",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2018-12-13,2018-12-13,2005-08-05,2018-12-13,statsautoriseret revisor,Egenkapital,15807776.0,28969988.0,15807776.0,mne16538,"Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for Bjarne Hansen Holding, Ikast ApS.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Lars Ole Mortensen,Bjarne Hansen,Bjarne Hansen,"Partner Revision, statsautoriseret revisionsaktieselskab",Den Jyske Sparekasse,"Bjarne Hansen Holding, Ikast ApS","Partner Revision, statsautoriseret revisionsaktieselskab",Ikast,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ikast-Brande,2018-09-30,2017-10-01,2018-12-13,Ikast,97 15 40 22,97 15 26 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26460925,indberetninger-20180424,2.5124211,28969988.0,AWerqKLJet7j816DxbBN,2018-12-14T07:40:33.587Z,2018-12-14T07:40:14.069Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EM-49-HX,2018-12-14T07:40:14.248Z,,103400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28969988,2016-10-01,2017-09-30,c120,,http://regnskaber.virk.dk/88996982/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzkzL2E4LzE2L2IxNDgtNGVlNy1iNWVkLWYxZTZiYTdiMGE0Zg.pdf,http://regnskaber.virk.dk/88996982/ZG9rdW1lbnRsYWdlcjovLzAzLzY0L2I5L2Q5L2VlL2I1NGQtNDM3NC1iNzBjLTU1NDc5ZTY5ODM5NA.xml,,Danmark,Ikast,7430.0,3.0,Thrigesvej,Ikast,7430.0,21.0,Ãstergade,Ikast,7430.0,21.0,Ãrnevej,"7430, Ikast","Thrigesvej, 3",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2018-12-13,2018-12-13,2005-08-05,2018-12-13,statsautoriseret revisor,Egenkapital,15807776.0,28969988.0,15807776.0,mne16538,"Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for Bjarne Hansen Holding, Ikast ApS.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Lars Ole Mortensen,Bjarne Hansen,Bjarne Hansen,"Partner Revision, statsautoriseret revisionsaktieselskab",Den Jyske Sparekasse,"Bjarne Hansen Holding, Ikast ApS","Partner Revision, statsautoriseret revisionsaktieselskab",Ikast,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ikast-Brande,2018-09-30,2017-10-01,2018-12-13,Ikast,97 15 40 22,97 15 26 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26460925,indberetninger-20180424,2.5124211,28969988.0,AWerqKLJet7j816DxbBN,2018-12-14T07:40:33.587Z,2018-12-14T07:40:14.069Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EM-49-HX,2018-12-14T07:40:14.248Z,,148730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28969988,2016-10-01,2017-09-30,c174,,http://regnskaber.virk.dk/88996982/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzkzL2E4LzE2L2IxNDgtNGVlNy1iNWVkLWYxZTZiYTdiMGE0Zg.pdf,http://regnskaber.virk.dk/88996982/ZG9rdW1lbnRsYWdlcjovLzAzLzY0L2I5L2Q5L2VlL2I1NGQtNDM3NC1iNzBjLTU1NDc5ZTY5ODM5NA.xml,,Danmark,Ikast,7430.0,3.0,Thrigesvej,Ikast,7430.0,21.0,Ãstergade,Ikast,7430.0,21.0,Ãrnevej,"7430, Ikast","Thrigesvej, 3",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2018-12-13,2018-12-13,2005-08-05,2018-12-13,statsautoriseret revisor,Egenkapital,15807776.0,28969988.0,15807776.0,mne16538,"Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for Bjarne Hansen Holding, Ikast ApS.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Lars Ole Mortensen,Bjarne Hansen,Bjarne Hansen,"Partner Revision, statsautoriseret revisionsaktieselskab",Den Jyske Sparekasse,"Bjarne Hansen Holding, Ikast ApS","Partner Revision, statsautoriseret revisionsaktieselskab",Ikast,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ikast-Brande,2018-09-30,2017-10-01,2018-12-13,Ikast,97 15 40 22,97 15 26 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26460925,indberetninger-20180424,2.5124211,28969988.0,AWerqKLJet7j816DxbBN,2018-12-14T07:40:33.587Z,2018-12-14T07:40:14.069Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EM-49-HX,2018-12-14T07:40:14.248Z,,,127482.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28969988,2016-10-01,2017-09-30,c236,,http://regnskaber.virk.dk/88996982/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzkzL2E4LzE2L2IxNDgtNGVlNy1iNWVkLWYxZTZiYTdiMGE0Zg.pdf,http://regnskaber.virk.dk/88996982/ZG9rdW1lbnRsYWdlcjovLzAzLzY0L2I5L2Q5L2VlL2I1NGQtNDM3NC1iNzBjLTU1NDc5ZTY5ODM5NA.xml,,Danmark,Ikast,7430.0,3.0,Thrigesvej,Ikast,7430.0,21.0,Ãstergade,Ikast,7430.0,21.0,Ãrnevej,"7430, Ikast","Thrigesvej, 3",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2018-12-13,2018-12-13,2005-08-05,2018-12-13,statsautoriseret revisor,Egenkapital,15807776.0,28969988.0,15807776.0,mne16538,"Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for Bjarne Hansen Holding, Ikast ApS.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Lars Ole Mortensen,Bjarne Hansen,Bjarne Hansen,"Partner Revision, statsautoriseret revisionsaktieselskab",Den Jyske Sparekasse,"Bjarne Hansen Holding, Ikast ApS","Partner Revision, statsautoriseret revisionsaktieselskab",Ikast,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ikast-Brande,2018-09-30,2017-10-01,2018-12-13,Ikast,97 15 40 22,97 15 26 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26460925,indberetninger-20180424,2.5124211,28969988.0,AWerqKLJet7j816DxbBN,2018-12-14T07:40:33.587Z,2018-12-14T07:40:14.069Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EM-49-HX,2018-12-14T07:40:14.248Z,,,-8674.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28969988,2016-10-01,2017-09-30,c3,,http://regnskaber.virk.dk/88996982/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzkzL2E4LzE2L2IxNDgtNGVlNy1iNWVkLWYxZTZiYTdiMGE0Zg.pdf,http://regnskaber.virk.dk/88996982/ZG9rdW1lbnRsYWdlcjovLzAzLzY0L2I5L2Q5L2VlL2I1NGQtNDM3NC1iNzBjLTU1NDc5ZTY5ODM5NA.xml,,Danmark,Ikast,7430.0,3.0,Thrigesvej,Ikast,7430.0,21.0,Ãstergade,Ikast,7430.0,21.0,Ãrnevej,"7430, Ikast","Thrigesvej, 3",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2018-12-13,2018-12-13,2005-08-05,2018-12-13,statsautoriseret revisor,Egenkapital,15807776.0,28969988.0,15807776.0,mne16538,"Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for Bjarne Hansen Holding, Ikast ApS.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Lars Ole Mortensen,Bjarne Hansen,Bjarne Hansen,"Partner Revision, statsautoriseret revisionsaktieselskab",Den Jyske Sparekasse,"Bjarne Hansen Holding, Ikast ApS","Partner Revision, statsautoriseret revisionsaktieselskab",Ikast,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ikast-Brande,2018-09-30,2017-10-01,2018-12-13,Ikast,97 15 40 22,97 15 26 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26460925,indberetninger-20180424,2.5124211,28969988.0,AWerqKLJet7j816DxbBN,2018-12-14T07:40:33.587Z,2018-12-14T07:40:14.069Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EM-49-HX,2018-12-14T07:40:14.248Z,,252130.0,,-23933.0,-8674.0,127482.0,23933.0,0.0,194813.0,289688.0,-23933.0,37558.0,,,,,,,,,,,,,,,,,,,,,,,,,,
