entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,ExternalExpenses,FixturesFittingsToolsAndEquipment,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,NoncurrentAssets,OtherOperatingExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,PropertyPlantAndEquipment,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,OtherShorttermReceivables,ReserveForEntrepreneurialCompany,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard,TitleOfMemberOfExecutiveBoard
35864962,2014-05-29,2014-12-31,c3,http://regnskaber.virk.dk/26946853/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzY0LzVmL2FiL2E4ZTEtNDkzMi04NzM1LThkZDRiZDJiZTM0MQ.xhtml,http://regnskaber.virk.dk/26946853/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzkyLzNkL2Y2LzBhZTctNDQzNi04ZWFmLTI0NWJhNjA4YTY3Mw.pdf,http://regnskaber.virk.dk/26946853/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzljLzhlL2E0L2EwNDMtNGFlNS1iYjExLTJmYzExYTJjYzJmZA.xml,true,Danmark,DK,Hvidovre,2650.0,59.0,Hvidovrevej,KÃ¸benhavn V,1711.0,"68, 1",FlÃ¦sketorvet,1711 KÃ¸benhavn V,"FlÃ¦sketorvet 68, 1",Regnskabsklasse B,2016-05-23,2016-05-23,6266.0,735991.0,16261.0,18797.0,740910.0,35864962.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Maksim Sorokin,Nordea,CODEUNITED IVS,Maksim Sorokin,18797.0,3194.0,KÃ¸benhavn,2014-05-29,2014-12-31,1284.0,1725.0,1725.0,18797.0,2015-12-31,2015-01-01,757171.0,false,false,441.0,false,false,Ingen bistand,urn:ofk:oid:22475170,indberetninger-20180424,2.5948243,35864962.0,,2018-03-29T06:29:15.027Z,2016-05-28T15:37:42.078Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-03-WX,2016-05-28T15:37:42.214Z,,,,,,,,,,,,,,,,,,
35864962,2014-05-29,2014-12-31,c5,http://regnskaber.virk.dk/26946853/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzY0LzVmL2FiL2E4ZTEtNDkzMi04NzM1LThkZDRiZDJiZTM0MQ.xhtml,http://regnskaber.virk.dk/26946853/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzkyLzNkL2Y2LzBhZTctNDQzNi04ZWFmLTI0NWJhNjA4YTY3Mw.pdf,http://regnskaber.virk.dk/26946853/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzljLzhlL2E0L2EwNDMtNGFlNS1iYjExLTJmYzExYTJjYzJmZA.xml,true,Danmark,DK,Hvidovre,2650.0,59.0,Hvidovrevej,KÃ¸benhavn V,1711.0,"68, 1",FlÃ¦sketorvet,1711 KÃ¸benhavn V,"FlÃ¦sketorvet 68, 1",Regnskabsklasse B,2016-05-23,2016-05-23,6266.0,,,18797.0,,35864962.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Maksim Sorokin,Nordea,CODEUNITED IVS,Maksim Sorokin,18797.0,,KÃ¸benhavn,2014-05-29,2014-12-31,0.0,,,18797.0,2015-12-31,2015-01-01,,false,false,,false,false,Ingen bistand,urn:ofk:oid:22475170,indberetninger-20180424,2.5948243,35864962.0,,2018-03-29T06:29:15.027Z,2016-05-28T15:37:42.078Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-03-WX,2016-05-28T15:37:42.214Z,,,,,,,,,,,,,,,,,,
35864962,2014-05-29,2014-12-31,c7,http://regnskaber.virk.dk/26946853/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzY0LzVmL2FiL2E4ZTEtNDkzMi04NzM1LThkZDRiZDJiZTM0MQ.xhtml,http://regnskaber.virk.dk/26946853/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzkyLzNkL2Y2LzBhZTctNDQzNi04ZWFmLTI0NWJhNjA4YTY3Mw.pdf,http://regnskaber.virk.dk/26946853/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzljLzhlL2E0L2EwNDMtNGFlNS1iYjExLTJmYzExYTJjYzJmZA.xml,true,Danmark,DK,Hvidovre,2650.0,59.0,Hvidovrevej,KÃ¸benhavn V,1711.0,"68, 1",FlÃ¦sketorvet,1711 KÃ¸benhavn V,"FlÃ¦sketorvet 68, 1",Regnskabsklasse B,2016-05-23,2016-05-23,6266.0,,,18797.0,,35864962.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Maksim Sorokin,Nordea,CODEUNITED IVS,Maksim Sorokin,18797.0,,KÃ¸benhavn,2014-05-29,2014-12-31,321.0,,,18797.0,2015-12-31,2015-01-01,,false,false,,false,false,Ingen bistand,urn:ofk:oid:22475170,indberetninger-20180424,2.5948243,35864962.0,,2018-03-29T06:29:15.027Z,2016-05-28T15:37:42.078Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-03-WX,2016-05-28T15:37:42.214Z,,,,,,,,,,,,,,,,,,
35864962,2014-05-29,2014-12-31,c9,http://regnskaber.virk.dk/26946853/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzY0LzVmL2FiL2E4ZTEtNDkzMi04NzM1LThkZDRiZDJiZTM0MQ.xhtml,http://regnskaber.virk.dk/26946853/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzkyLzNkL2Y2LzBhZTctNDQzNi04ZWFmLTI0NWJhNjA4YTY3Mw.pdf,http://regnskaber.virk.dk/26946853/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzljLzhlL2E0L2EwNDMtNGFlNS1iYjExLTJmYzExYTJjYzJmZA.xml,true,Danmark,DK,Hvidovre,2650.0,59.0,Hvidovrevej,KÃ¸benhavn V,1711.0,"68, 1",FlÃ¦sketorvet,1711 KÃ¸benhavn V,"FlÃ¦sketorvet 68, 1",Regnskabsklasse B,2016-05-23,2016-05-23,6266.0,,,18797.0,,35864962.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Maksim Sorokin,Nordea,CODEUNITED IVS,Maksim Sorokin,18797.0,,KÃ¸benhavn,2014-05-29,2014-12-31,963.0,,,18797.0,2015-12-31,2015-01-01,,false,false,,false,false,Ingen bistand,urn:ofk:oid:22475170,indberetninger-20180424,2.5948243,35864962.0,,2018-03-29T06:29:15.027Z,2016-05-28T15:37:42.078Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-03-WX,2016-05-28T15:37:42.214Z,,,,,,,,,,,,,,,,,,
35864962,2014-12-31,2014-12-31,c11,http://regnskaber.virk.dk/26946853/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzY0LzVmL2FiL2E4ZTEtNDkzMi04NzM1LThkZDRiZDJiZTM0MQ.xhtml,http://regnskaber.virk.dk/26946853/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzkyLzNkL2Y2LzBhZTctNDQzNi04ZWFmLTI0NWJhNjA4YTY3Mw.pdf,http://regnskaber.virk.dk/26946853/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzljLzhlL2E0L2EwNDMtNGFlNS1iYjExLTJmYzExYTJjYzJmZA.xml,true,Danmark,DK,Hvidovre,2650.0,59.0,Hvidovrevej,KÃ¸benhavn V,1711.0,"68, 1",FlÃ¦sketorvet,1711 KÃ¸benhavn V,"FlÃ¦sketorvet 68, 1",Regnskabsklasse B,2016-05-23,2016-05-23,6266.0,,,18797.0,,35864962.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Maksim Sorokin,Nordea,CODEUNITED IVS,Maksim Sorokin,18797.0,,KÃ¸benhavn,2014-05-29,2014-12-31,,,,18797.0,2015-12-31,2015-01-01,,false,false,,false,false,Ingen bistand,urn:ofk:oid:22475170,indberetninger-20180424,2.5948243,35864962.0,,2018-03-29T06:29:15.027Z,2016-05-28T15:37:42.078Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-03-WX,2016-05-28T15:37:42.214Z,401190.0,307459.0,2.0,401190.0,1286.0,401190.0,399904.0,397897.0,4324.0,321.0,963.0,399904.0,93731.0,441.0,1566.0,89407.0,,
35864962,2015-01-01,2015-12-31,c0,http://regnskaber.virk.dk/26946853/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzY0LzVmL2FiL2E4ZTEtNDkzMi04NzM1LThkZDRiZDJiZTM0MQ.xhtml,http://regnskaber.virk.dk/26946853/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzkyLzNkL2Y2LzBhZTctNDQzNi04ZWFmLTI0NWJhNjA4YTY3Mw.pdf,http://regnskaber.virk.dk/26946853/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzljLzhlL2E0L2EwNDMtNGFlNS1iYjExLTJmYzExYTJjYzJmZA.xml,true,Danmark,DK,Hvidovre,2650.0,59.0,Hvidovrevej,KÃ¸benhavn V,1711.0,"68, 1",FlÃ¦sketorvet,1711 KÃ¸benhavn V,"FlÃ¦sketorvet 68, 1",Regnskabsklasse B,2016-05-23,2016-05-23,6266.0,1819021.0,90639.0,18797.0,1829928.0,35864962.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Maksim Sorokin,Nordea,CODEUNITED IVS,Maksim Sorokin,18797.0,8287.0,KÃ¸benhavn,2014-05-29,2014-12-31,-3662.0,-3646.0,-3646.0,18797.0,2015-12-31,2015-01-01,1920567.0,false,false,16.0,false,false,Ingen bistand,urn:ofk:oid:22475170,indberetninger-20180424,2.5948243,35864962.0,,2018-03-29T06:29:15.027Z,2016-05-28T15:37:42.078Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-03-WX,2016-05-28T15:37:42.214Z,,,,,,,,,,,,,,,,,,
35864962,2015-01-01,2015-12-31,c1,http://regnskaber.virk.dk/26946853/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzY0LzVmL2FiL2E4ZTEtNDkzMi04NzM1LThkZDRiZDJiZTM0MQ.xhtml,http://regnskaber.virk.dk/26946853/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzkyLzNkL2Y2LzBhZTctNDQzNi04ZWFmLTI0NWJhNjA4YTY3Mw.pdf,http://regnskaber.virk.dk/26946853/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzljLzhlL2E0L2EwNDMtNGFlNS1iYjExLTJmYzExYTJjYzJmZA.xml,true,Danmark,DK,Hvidovre,2650.0,59.0,Hvidovrevej,KÃ¸benhavn V,1711.0,"68, 1",FlÃ¦sketorvet,1711 KÃ¸benhavn V,"FlÃ¦sketorvet 68, 1",Regnskabsklasse B,2016-05-23,2016-05-23,6266.0,,,18797.0,,35864962.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Maksim Sorokin,Nordea,CODEUNITED IVS,Maksim Sorokin,18797.0,,KÃ¸benhavn,2014-05-29,2014-12-31,,,,18797.0,2015-12-31,2015-01-01,,false,false,,false,false,Ingen bistand,urn:ofk:oid:22475170,indberetninger-20180424,2.5948243,35864962.0,,2018-03-29T06:29:15.027Z,2016-05-28T15:37:42.078Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-03-WX,2016-05-28T15:37:42.214Z,,,,,,,,,,,,,,,,,Maksim Sorokin,DirektÃ¸r
35864962,2015-01-01,2015-12-31,c2,http://regnskaber.virk.dk/26946853/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzY0LzVmL2FiL2E4ZTEtNDkzMi04NzM1LThkZDRiZDJiZTM0MQ.xhtml,http://regnskaber.virk.dk/26946853/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzkyLzNkL2Y2LzBhZTctNDQzNi04ZWFmLTI0NWJhNjA4YTY3Mw.pdf,http://regnskaber.virk.dk/26946853/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzljLzhlL2E0L2EwNDMtNGFlNS1iYjExLTJmYzExYTJjYzJmZA.xml,true,Danmark,DK,Hvidovre,2650.0,59.0,Hvidovrevej,KÃ¸benhavn V,1711.0,"68, 1",FlÃ¦sketorvet,1711 KÃ¸benhavn V,"FlÃ¦sketorvet 68, 1",Regnskabsklasse B,2016-05-23,2016-05-23,6266.0,,,18797.0,,35864962.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Maksim Sorokin,Nordea,CODEUNITED IVS,Maksim Sorokin,18797.0,,KÃ¸benhavn,2014-05-29,2014-12-31,,,,18797.0,2015-12-31,2015-01-01,,false,false,,false,false,Ingen bistand,urn:ofk:oid:22475170,indberetninger-20180424,2.5948243,35864962.0,,2018-03-29T06:29:15.027Z,2016-05-28T15:37:42.078Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-03-WX,2016-05-28T15:37:42.214Z,,,,,,,,,,,,,,,,,Kostas Rutkauskas,DirektÃ¸r
35864962,2015-01-01,2015-12-31,c4,http://regnskaber.virk.dk/26946853/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzY0LzVmL2FiL2E4ZTEtNDkzMi04NzM1LThkZDRiZDJiZTM0MQ.xhtml,http://regnskaber.virk.dk/26946853/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzkyLzNkL2Y2LzBhZTctNDQzNi04ZWFmLTI0NWJhNjA4YTY3Mw.pdf,http://regnskaber.virk.dk/26946853/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzljLzhlL2E0L2EwNDMtNGFlNS1iYjExLTJmYzExYTJjYzJmZA.xml,true,Danmark,DK,Hvidovre,2650.0,59.0,Hvidovrevej,KÃ¸benhavn V,1711.0,"68, 1",FlÃ¦sketorvet,1711 KÃ¸benhavn V,"FlÃ¦sketorvet 68, 1",Regnskabsklasse B,2016-05-23,2016-05-23,6266.0,,,18797.0,,35864962.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Maksim Sorokin,Nordea,CODEUNITED IVS,Maksim Sorokin,18797.0,,KÃ¸benhavn,2014-05-29,2014-12-31,0.0,,,18797.0,2015-12-31,2015-01-01,,false,false,,false,false,Ingen bistand,urn:ofk:oid:22475170,indberetninger-20180424,2.5948243,35864962.0,,2018-03-29T06:29:15.027Z,2016-05-28T15:37:42.078Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-03-WX,2016-05-28T15:37:42.214Z,,,,,,,,,,,,,,,,,,
35864962,2015-01-01,2015-12-31,c6,http://regnskaber.virk.dk/26946853/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzY0LzVmL2FiL2E4ZTEtNDkzMi04NzM1LThkZDRiZDJiZTM0MQ.xhtml,http://regnskaber.virk.dk/26946853/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzkyLzNkL2Y2LzBhZTctNDQzNi04ZWFmLTI0NWJhNjA4YTY3Mw.pdf,http://regnskaber.virk.dk/26946853/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzljLzhlL2E0L2EwNDMtNGFlNS1iYjExLTJmYzExYTJjYzJmZA.xml,true,Danmark,DK,Hvidovre,2650.0,59.0,Hvidovrevej,KÃ¸benhavn V,1711.0,"68, 1",FlÃ¦sketorvet,1711 KÃ¸benhavn V,"FlÃ¦sketorvet 68, 1",Regnskabsklasse B,2016-05-23,2016-05-23,6266.0,,,18797.0,,35864962.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Maksim Sorokin,Nordea,CODEUNITED IVS,Maksim Sorokin,18797.0,,KÃ¸benhavn,2014-05-29,2014-12-31,0.0,,,18797.0,2015-12-31,2015-01-01,,false,false,,false,false,Ingen bistand,urn:ofk:oid:22475170,indberetninger-20180424,2.5948243,35864962.0,,2018-03-29T06:29:15.027Z,2016-05-28T15:37:42.078Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-03-WX,2016-05-28T15:37:42.214Z,,,,,,,,,,,,,,,,,,
