entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,ExternalExpenses,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherOperatingExpenses,OtherOperatingIncome,OtherShorttermReceivables,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,ReserveForEntrepreneurialCompany,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard,TitleOfMemberOfExecutiveBoard
35864962,2017-01-01,2017-12-31,c3,http://regnskaber.virk.dk/26946853/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzIwLzgyLzgxLzYwNTAtNDcwYi04MTY5LTQyM2FkZDRiOWIwZQ.xhtml,http://regnskaber.virk.dk/26946853/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzA5L2QxLzYwLzgxZmMtNDRlMy1hMGViLWE0MDk3MTE3ZmVjZg.pdf,http://regnskaber.virk.dk/26946853/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4L2Y1L2QwLzk4LzIxZWItNDliYi05MGE4LWQyOWUyYjQ1YTUxMQ.xml,true,KÃ¸benhavn V,1711.0,"68, 1",FlÃ¦sketorvet,1711 KÃ¸benhavn V,"FlÃ¦sketorvet 68, 1",2.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-04-28,2019-04-28,3525.0,2092426.0,105787.0,2115913.0,35864962.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Maksim Sorokin,CODEUNITED IVS,Maksim Sorokin,62.0,13748.0,0.0,KÃ¸benhavn,2017-01-01,2017-12-31,15365.0,19900.0,19900.0,2018-12-31,2018-01-01,2221700.0,false,4535.0,false,false,Ingen bistand,urn:ofk:oid:27038366,indberetninger-20180424,2.595352,35864962.0,AWpkfqnMRYGX6_YTHMaS,2019-04-28T15:10:08.073Z,2019-04-28T15:09:43.072Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AZ-52-YB,2019-04-28T15:09:43.275Z,,,,,,,,,,,,,,,,,,,,
35864962,2017-01-01,2017-12-31,c5,http://regnskaber.virk.dk/26946853/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzIwLzgyLzgxLzYwNTAtNDcwYi04MTY5LTQyM2FkZDRiOWIwZQ.xhtml,http://regnskaber.virk.dk/26946853/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzA5L2QxLzYwLzgxZmMtNDRlMy1hMGViLWE0MDk3MTE3ZmVjZg.pdf,http://regnskaber.virk.dk/26946853/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4L2Y1L2QwLzk4LzIxZWItNDliYi05MGE4LWQyOWUyYjQ1YTUxMQ.xml,true,KÃ¸benhavn V,1711.0,"68, 1",FlÃ¦sketorvet,1711 KÃ¸benhavn V,"FlÃ¦sketorvet 68, 1",2.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-04-28,2019-04-28,,,,,35864962.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Maksim Sorokin,CODEUNITED IVS,Maksim Sorokin,62.0,13748.0,0.0,KÃ¸benhavn,2017-01-01,2017-12-31,0.0,,,2018-12-31,2018-01-01,,false,,false,false,Ingen bistand,urn:ofk:oid:27038366,indberetninger-20180424,2.595352,35864962.0,AWpkfqnMRYGX6_YTHMaS,2019-04-28T15:10:08.073Z,2019-04-28T15:09:43.072Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AZ-52-YB,2019-04-28T15:09:43.275Z,,,,,,,,,,,,,,,,,,,,
35864962,2017-01-01,2017-12-31,c7,http://regnskaber.virk.dk/26946853/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzIwLzgyLzgxLzYwNTAtNDcwYi04MTY5LTQyM2FkZDRiOWIwZQ.xhtml,http://regnskaber.virk.dk/26946853/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzA5L2QxLzYwLzgxZmMtNDRlMy1hMGViLWE0MDk3MTE3ZmVjZg.pdf,http://regnskaber.virk.dk/26946853/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4L2Y1L2QwLzk4LzIxZWItNDliYi05MGE4LWQyOWUyYjQ1YTUxMQ.xml,true,KÃ¸benhavn V,1711.0,"68, 1",FlÃ¦sketorvet,1711 KÃ¸benhavn V,"FlÃ¦sketorvet 68, 1",2.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-04-28,2019-04-28,,,,,35864962.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Maksim Sorokin,CODEUNITED IVS,Maksim Sorokin,62.0,13748.0,0.0,KÃ¸benhavn,2017-01-01,2017-12-31,3841.0,,,2018-12-31,2018-01-01,,false,,false,false,Ingen bistand,urn:ofk:oid:27038366,indberetninger-20180424,2.595352,35864962.0,AWpkfqnMRYGX6_YTHMaS,2019-04-28T15:10:08.073Z,2019-04-28T15:09:43.072Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AZ-52-YB,2019-04-28T15:09:43.275Z,,,,,,,,,,,,,,,,,,,,
35864962,2017-01-01,2017-12-31,c9,http://regnskaber.virk.dk/26946853/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzIwLzgyLzgxLzYwNTAtNDcwYi04MTY5LTQyM2FkZDRiOWIwZQ.xhtml,http://regnskaber.virk.dk/26946853/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzA5L2QxLzYwLzgxZmMtNDRlMy1hMGViLWE0MDk3MTE3ZmVjZg.pdf,http://regnskaber.virk.dk/26946853/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4L2Y1L2QwLzk4LzIxZWItNDliYi05MGE4LWQyOWUyYjQ1YTUxMQ.xml,true,KÃ¸benhavn V,1711.0,"68, 1",FlÃ¦sketorvet,1711 KÃ¸benhavn V,"FlÃ¦sketorvet 68, 1",2.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-04-28,2019-04-28,,,,,35864962.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Maksim Sorokin,CODEUNITED IVS,Maksim Sorokin,62.0,13748.0,0.0,KÃ¸benhavn,2017-01-01,2017-12-31,11524.0,,,2018-12-31,2018-01-01,,false,,false,false,Ingen bistand,urn:ofk:oid:27038366,indberetninger-20180424,2.595352,35864962.0,AWpkfqnMRYGX6_YTHMaS,2019-04-28T15:10:08.073Z,2019-04-28T15:09:43.072Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AZ-52-YB,2019-04-28T15:09:43.275Z,,,,,,,,,,,,,,,,,,,,
35864962,2017-12-31,2017-12-31,c11,http://regnskaber.virk.dk/26946853/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzIwLzgyLzgxLzYwNTAtNDcwYi04MTY5LTQyM2FkZDRiOWIwZQ.xhtml,http://regnskaber.virk.dk/26946853/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzA5L2QxLzYwLzgxZmMtNDRlMy1hMGViLWE0MDk3MTE3ZmVjZg.pdf,http://regnskaber.virk.dk/26946853/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4L2Y1L2QwLzk4LzIxZWItNDliYi05MGE4LWQyOWUyYjQ1YTUxMQ.xml,true,KÃ¸benhavn V,1711.0,"68, 1",FlÃ¦sketorvet,1711 KÃ¸benhavn V,"FlÃ¦sketorvet 68, 1",2.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-04-28,2019-04-28,,,,,35864962.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Maksim Sorokin,CODEUNITED IVS,Maksim Sorokin,62.0,13748.0,0.0,KÃ¸benhavn,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,,false,,false,false,Ingen bistand,urn:ofk:oid:27038366,indberetninger-20180424,2.595352,35864962.0,AWpkfqnMRYGX6_YTHMaS,2019-04-28T15:10:08.073Z,2019-04-28T15:09:43.072Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AZ-52-YB,2019-04-28T15:09:43.275Z,507013.0,254565.0,2.0,496440.0,18301.0,10573.0,507013.0,488712.0,10573.0,484175.0,10573.0,5490.0,12809.0,488712.0,241875.0,4537.0,0.0,241875.0,,
35864962,2018-01-01,2018-12-31,c0,http://regnskaber.virk.dk/26946853/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzIwLzgyLzgxLzYwNTAtNDcwYi04MTY5LTQyM2FkZDRiOWIwZQ.xhtml,http://regnskaber.virk.dk/26946853/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzA5L2QxLzYwLzgxZmMtNDRlMy1hMGViLWE0MDk3MTE3ZmVjZg.pdf,http://regnskaber.virk.dk/26946853/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4L2Y1L2QwLzk4LzIxZWItNDliYi05MGE4LWQyOWUyYjQ1YTUxMQ.xml,true,KÃ¸benhavn V,1711.0,"68, 1",FlÃ¦sketorvet,1711 KÃ¸benhavn V,"FlÃ¦sketorvet 68, 1",2.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-04-28,2019-04-28,2643.0,2726261.0,90639.0,2738842.0,35864962.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Maksim Sorokin,CODEUNITED IVS,Maksim Sorokin,62.0,13748.0,0.0,KÃ¸benhavn,2017-01-01,2017-12-31,7490.0,9938.0,9938.0,2018-12-31,2018-01-01,2815733.0,false,2448.0,false,false,Ingen bistand,urn:ofk:oid:27038366,indberetninger-20180424,2.595352,35864962.0,AWpkfqnMRYGX6_YTHMaS,2019-04-28T15:10:08.073Z,2019-04-28T15:09:43.072Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AZ-52-YB,2019-04-28T15:09:43.275Z,,,,,,,,,,,,,,,,,,,,
35864962,2018-01-01,2018-12-31,c1,http://regnskaber.virk.dk/26946853/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzIwLzgyLzgxLzYwNTAtNDcwYi04MTY5LTQyM2FkZDRiOWIwZQ.xhtml,http://regnskaber.virk.dk/26946853/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzA5L2QxLzYwLzgxZmMtNDRlMy1hMGViLWE0MDk3MTE3ZmVjZg.pdf,http://regnskaber.virk.dk/26946853/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4L2Y1L2QwLzk4LzIxZWItNDliYi05MGE4LWQyOWUyYjQ1YTUxMQ.xml,true,KÃ¸benhavn V,1711.0,"68, 1",FlÃ¦sketorvet,1711 KÃ¸benhavn V,"FlÃ¦sketorvet 68, 1",2.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-04-28,2019-04-28,,,,,35864962.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Maksim Sorokin,CODEUNITED IVS,Maksim Sorokin,62.0,13748.0,0.0,KÃ¸benhavn,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,,false,,false,false,Ingen bistand,urn:ofk:oid:27038366,indberetninger-20180424,2.595352,35864962.0,AWpkfqnMRYGX6_YTHMaS,2019-04-28T15:10:08.073Z,2019-04-28T15:09:43.072Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AZ-52-YB,2019-04-28T15:09:43.275Z,,,,,,,,,,,,,,,,,,,Maksim Sorokin,DirektÃ¸r
35864962,2018-01-01,2018-12-31,c2,http://regnskaber.virk.dk/26946853/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzIwLzgyLzgxLzYwNTAtNDcwYi04MTY5LTQyM2FkZDRiOWIwZQ.xhtml,http://regnskaber.virk.dk/26946853/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzA5L2QxLzYwLzgxZmMtNDRlMy1hMGViLWE0MDk3MTE3ZmVjZg.pdf,http://regnskaber.virk.dk/26946853/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4L2Y1L2QwLzk4LzIxZWItNDliYi05MGE4LWQyOWUyYjQ1YTUxMQ.xml,true,KÃ¸benhavn V,1711.0,"68, 1",FlÃ¦sketorvet,1711 KÃ¸benhavn V,"FlÃ¦sketorvet 68, 1",2.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-04-28,2019-04-28,,,,,35864962.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Maksim Sorokin,CODEUNITED IVS,Maksim Sorokin,62.0,13748.0,0.0,KÃ¸benhavn,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,,false,,false,false,Ingen bistand,urn:ofk:oid:27038366,indberetninger-20180424,2.595352,35864962.0,AWpkfqnMRYGX6_YTHMaS,2019-04-28T15:10:08.073Z,2019-04-28T15:09:43.072Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AZ-52-YB,2019-04-28T15:09:43.275Z,,,,,,,,,,,,,,,,,,,Kostas Rutkauskas,DirektÃ¸r
35864962,2018-01-01,2018-12-31,c4,http://regnskaber.virk.dk/26946853/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzIwLzgyLzgxLzYwNTAtNDcwYi04MTY5LTQyM2FkZDRiOWIwZQ.xhtml,http://regnskaber.virk.dk/26946853/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzA5L2QxLzYwLzgxZmMtNDRlMy1hMGViLWE0MDk3MTE3ZmVjZg.pdf,http://regnskaber.virk.dk/26946853/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4L2Y1L2QwLzk4LzIxZWItNDliYi05MGE4LWQyOWUyYjQ1YTUxMQ.xml,true,KÃ¸benhavn V,1711.0,"68, 1",FlÃ¦sketorvet,1711 KÃ¸benhavn V,"FlÃ¦sketorvet 68, 1",2.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-04-28,2019-04-28,,,,,35864962.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Maksim Sorokin,CODEUNITED IVS,Maksim Sorokin,62.0,13748.0,0.0,KÃ¸benhavn,2017-01-01,2017-12-31,0.0,,,2018-12-31,2018-01-01,,false,,false,false,Ingen bistand,urn:ofk:oid:27038366,indberetninger-20180424,2.595352,35864962.0,AWpkfqnMRYGX6_YTHMaS,2019-04-28T15:10:08.073Z,2019-04-28T15:09:43.072Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AZ-52-YB,2019-04-28T15:09:43.275Z,,,,,,,,,,,,,,,,,,,,
35864962,2018-01-01,2018-12-31,c6,http://regnskaber.virk.dk/26946853/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzIwLzgyLzgxLzYwNTAtNDcwYi04MTY5LTQyM2FkZDRiOWIwZQ.xhtml,http://regnskaber.virk.dk/26946853/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzA5L2QxLzYwLzgxZmMtNDRlMy1hMGViLWE0MDk3MTE3ZmVjZg.pdf,http://regnskaber.virk.dk/26946853/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4L2Y1L2QwLzk4LzIxZWItNDliYi05MGE4LWQyOWUyYjQ1YTUxMQ.xml,true,KÃ¸benhavn V,1711.0,"68, 1",FlÃ¦sketorvet,1711 KÃ¸benhavn V,"FlÃ¦sketorvet 68, 1",2.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-04-28,2019-04-28,,,,,35864962.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Maksim Sorokin,CODEUNITED IVS,Maksim Sorokin,62.0,13748.0,0.0,KÃ¸benhavn,2017-01-01,2017-12-31,1872.0,,,2018-12-31,2018-01-01,,false,,false,false,Ingen bistand,urn:ofk:oid:27038366,indberetninger-20180424,2.595352,35864962.0,AWpkfqnMRYGX6_YTHMaS,2019-04-28T15:10:08.073Z,2019-04-28T15:09:43.072Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AZ-52-YB,2019-04-28T15:09:43.275Z,,,,,,,,,,,,,,,,,,,,
