entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,EmailOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,OtherExternalExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RestOfOtherFinanceExpenses,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherShorttermInvestments,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermTaxReceivables,ShorttermTradePayables,NameAndSurnameOfMemberOfExecutiveBoard
27381375,2017-01-01,2017-12-31,ID_10,,http://regnskaber.virk.dk/57318372/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4Lzc0L2M1LzRjLzE0Y2MtNGVmMC1iZmI1LWYzNGUwZTdlY2I1ZQ.pdf,http://regnskaber.virk.dk/57318372/ZG9rdW1lbnRsYWdlcjovLzAzLzVkL2M3L2IyLzY0L2U1ODMtNDgwMC1hNDM1LWEyNDViMzJjYzgwOQ.xml,true,"7700, Thisted","Toldbodgade 4, 2. sal","Til den daglige ledelse i Benny Brogaard Holding, Thisted  ApS",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-03-20,2019-03-20,2003-09-09,2019-03-25,bachs@bachs.dk,15728000.0,27381375.0,15728000.0,mne3368,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Benny Brogaard Holding, Thisted  ApS.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Knud-Erik Poulsen,Benny Obel Brogaard,REVIKON,Sparekassen Thy,"Benny Brogaard Holding, Thisted  ApS","REVIKON , Registreret revisionsinteressentskab",Thisted,2017-01-01,2017-12-31,105800.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Thisted, 787",2018-12-31,2018-01-01,false,2019-03-20,Thisted,97 92 07 01,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26883077,indberetninger-20180424,2.511672,27381375.0,AWm52XKVRYGX6_YTGPX0,2019-03-26T11:54:14.877Z,2019-03-26T11:53:48.811Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AU-14-VL,2019-03-26T11:53:49.069Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27381375,2017-01-01,2017-12-31,ID_12,,http://regnskaber.virk.dk/57318372/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4Lzc0L2M1LzRjLzE0Y2MtNGVmMC1iZmI1LWYzNGUwZTdlY2I1ZQ.pdf,http://regnskaber.virk.dk/57318372/ZG9rdW1lbnRsYWdlcjovLzAzLzVkL2M3L2IyLzY0L2U1ODMtNDgwMC1hNDM1LWEyNDViMzJjYzgwOQ.xml,true,"7700, Thisted","Toldbodgade 4, 2. sal","Til den daglige ledelse i Benny Brogaard Holding, Thisted  ApS",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-03-20,2019-03-20,2003-09-09,2019-03-25,bachs@bachs.dk,15728000.0,27381375.0,15728000.0,mne3368,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Benny Brogaard Holding, Thisted  ApS.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Knud-Erik Poulsen,Benny Obel Brogaard,REVIKON,Sparekassen Thy,"Benny Brogaard Holding, Thisted  ApS","REVIKON , Registreret revisionsinteressentskab",Thisted,2017-01-01,2017-12-31,63446.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Thisted, 787",2018-12-31,2018-01-01,false,2019-03-20,Thisted,97 92 07 01,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26883077,indberetninger-20180424,2.511672,27381375.0,AWm52XKVRYGX6_YTGPX0,2019-03-26T11:54:14.877Z,2019-03-26T11:53:48.811Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AU-14-VL,2019-03-26T11:53:49.069Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27381375,2017-01-01,2017-12-31,ID_7,,http://regnskaber.virk.dk/57318372/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4Lzc0L2M1LzRjLzE0Y2MtNGVmMC1iZmI1LWYzNGUwZTdlY2I1ZQ.pdf,http://regnskaber.virk.dk/57318372/ZG9rdW1lbnRsYWdlcjovLzAzLzVkL2M3L2IyLzY0L2U1ODMtNDgwMC1hNDM1LWEyNDViMzJjYzgwOQ.xml,true,"7700, Thisted","Toldbodgade 4, 2. sal","Til den daglige ledelse i Benny Brogaard Holding, Thisted  ApS",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-03-20,2019-03-20,2003-09-09,2019-03-25,bachs@bachs.dk,15728000.0,27381375.0,15728000.0,mne3368,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Benny Brogaard Holding, Thisted  ApS.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Knud-Erik Poulsen,Benny Obel Brogaard,REVIKON,Sparekassen Thy,"Benny Brogaard Holding, Thisted  ApS","REVIKON , Registreret revisionsinteressentskab",Thisted,2017-01-01,2017-12-31,107175.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Thisted, 787",2018-12-31,2018-01-01,false,2019-03-20,Thisted,97 92 07 01,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26883077,indberetninger-20180424,2.511672,27381375.0,AWm52XKVRYGX6_YTGPX0,2019-03-26T11:54:14.877Z,2019-03-26T11:53:48.811Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AU-14-VL,2019-03-26T11:53:49.069Z,161437.0,7487.0,56734.0,90442.0,153950.0,120242.0,-16733.0,,,,,,,,,,,,,,,,,,,,,,
27381375,2017-01-01,2017-12-31,ID_8,,http://regnskaber.virk.dk/57318372/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4Lzc0L2M1LzRjLzE0Y2MtNGVmMC1iZmI1LWYzNGUwZTdlY2I1ZQ.pdf,http://regnskaber.virk.dk/57318372/ZG9rdW1lbnRsYWdlcjovLzAzLzVkL2M3L2IyLzY0L2U1ODMtNDgwMC1hNDM1LWEyNDViMzJjYzgwOQ.xml,true,"7700, Thisted","Toldbodgade 4, 2. sal","Til den daglige ledelse i Benny Brogaard Holding, Thisted  ApS",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-03-20,2019-03-20,2003-09-09,2019-03-25,bachs@bachs.dk,15728000.0,27381375.0,15728000.0,mne3368,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Benny Brogaard Holding, Thisted  ApS.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Knud-Erik Poulsen,Benny Obel Brogaard,REVIKON,Sparekassen Thy,"Benny Brogaard Holding, Thisted  ApS","REVIKON , Registreret revisionsinteressentskab",Thisted,2017-01-01,2017-12-31,-62071.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Thisted, 787",2018-12-31,2018-01-01,false,2019-03-20,Thisted,97 92 07 01,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26883077,indberetninger-20180424,2.511672,27381375.0,AWm52XKVRYGX6_YTGPX0,2019-03-26T11:54:14.877Z,2019-03-26T11:53:48.811Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AU-14-VL,2019-03-26T11:53:49.069Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27381375,2017-12-31,2017-12-31,ID_6,,http://regnskaber.virk.dk/57318372/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4Lzc0L2M1LzRjLzE0Y2MtNGVmMC1iZmI1LWYzNGUwZTdlY2I1ZQ.pdf,http://regnskaber.virk.dk/57318372/ZG9rdW1lbnRsYWdlcjovLzAzLzVkL2M3L2IyLzY0L2U1ODMtNDgwMC1hNDM1LWEyNDViMzJjYzgwOQ.xml,true,"7700, Thisted","Toldbodgade 4, 2. sal","Til den daglige ledelse i Benny Brogaard Holding, Thisted  ApS",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-03-20,2019-03-20,2003-09-09,2019-03-25,bachs@bachs.dk,15728000.0,27381375.0,15728000.0,mne3368,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Benny Brogaard Holding, Thisted  ApS.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Knud-Erik Poulsen,Benny Obel Brogaard,REVIKON,Sparekassen Thy,"Benny Brogaard Holding, Thisted  ApS","REVIKON , Registreret revisionsinteressentskab",Thisted,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Thisted, 787",2018-12-31,2018-01-01,false,2019-03-20,Thisted,97 92 07 01,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26883077,indberetninger-20180424,2.511672,27381375.0,AWm52XKVRYGX6_YTGPX0,2019-03-26T11:54:14.877Z,2019-03-26T11:53:48.811Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AU-14-VL,2019-03-26T11:53:49.069Z,,,,,,,,4651266.0,13464.0,125000.0,3099081.0,41538.0,4645266.0,4651266.0,6000.0,1552185.0,1552185.0,1552185.0,1782960.0,105800.0,63446.0,4351020.0,1782960.0,6000.0,1302657.0,1249197.0,11922.0,6000.0,
27381375,2018-01-01,2018-12-31,ID_0,,http://regnskaber.virk.dk/57318372/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4Lzc0L2M1LzRjLzE0Y2MtNGVmMC1iZmI1LWYzNGUwZTdlY2I1ZQ.pdf,http://regnskaber.virk.dk/57318372/ZG9rdW1lbnRsYWdlcjovLzAzLzVkL2M3L2IyLzY0L2U1ODMtNDgwMC1hNDM1LWEyNDViMzJjYzgwOQ.xml,true,"7700, Thisted","Toldbodgade 4, 2. sal","Til den daglige ledelse i Benny Brogaard Holding, Thisted  ApS",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-03-20,2019-03-20,2003-09-09,2019-03-25,bachs@bachs.dk,15728000.0,27381375.0,15728000.0,mne3368,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Benny Brogaard Holding, Thisted  ApS.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Knud-Erik Poulsen,Benny Obel Brogaard,REVIKON,Sparekassen Thy,"Benny Brogaard Holding, Thisted  ApS","REVIKON , Registreret revisionsinteressentskab",Thisted,2017-01-01,2017-12-31,124924.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Thisted, 787",2018-12-31,2018-01-01,false,2019-03-20,Thisted,97 92 07 01,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26883077,indberetninger-20180424,2.511672,27381375.0,AWm52XKVRYGX6_YTGPX0,2019-03-26T11:54:14.877Z,2019-03-26T11:53:48.811Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AU-14-VL,2019-03-26T11:53:49.069Z,42009.0,8574.0,116589.0,148684.0,33435.0,1340.0,23760.0,,,,,,,,,,,,,,,,,,,,,,
27381375,2018-01-01,2018-12-31,ID_1,,http://regnskaber.virk.dk/57318372/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4Lzc0L2M1LzRjLzE0Y2MtNGVmMC1iZmI1LWYzNGUwZTdlY2I1ZQ.pdf,http://regnskaber.virk.dk/57318372/ZG9rdW1lbnRsYWdlcjovLzAzLzVkL2M3L2IyLzY0L2U1ODMtNDgwMC1hNDM1LWEyNDViMzJjYzgwOQ.xml,true,"7700, Thisted","Toldbodgade 4, 2. sal","Til den daglige ledelse i Benny Brogaard Holding, Thisted  ApS",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-03-20,2019-03-20,2003-09-09,2019-03-25,bachs@bachs.dk,15728000.0,27381375.0,15728000.0,mne3368,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Benny Brogaard Holding, Thisted  ApS.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Knud-Erik Poulsen,Benny Obel Brogaard,REVIKON,Sparekassen Thy,"Benny Brogaard Holding, Thisted  ApS","REVIKON , Registreret revisionsinteressentskab",Thisted,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Thisted, 787",2018-12-31,2018-01-01,false,2019-03-20,Thisted,97 92 07 01,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26883077,indberetninger-20180424,2.511672,27381375.0,AWm52XKVRYGX6_YTGPX0,2019-03-26T11:54:14.877Z,2019-03-26T11:53:48.811Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AU-14-VL,2019-03-26T11:53:49.069Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27381375,2018-01-01,2018-12-31,ID_11,,http://regnskaber.virk.dk/57318372/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4Lzc0L2M1LzRjLzE0Y2MtNGVmMC1iZmI1LWYzNGUwZTdlY2I1ZQ.pdf,http://regnskaber.virk.dk/57318372/ZG9rdW1lbnRsYWdlcjovLzAzLzVkL2M3L2IyLzY0L2U1ODMtNDgwMC1hNDM1LWEyNDViMzJjYzgwOQ.xml,true,"7700, Thisted","Toldbodgade 4, 2. sal","Til den daglige ledelse i Benny Brogaard Holding, Thisted  ApS",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-03-20,2019-03-20,2003-09-09,2019-03-25,bachs@bachs.dk,15728000.0,27381375.0,15728000.0,mne3368,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Benny Brogaard Holding, Thisted  ApS.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Knud-Erik Poulsen,Benny Obel Brogaard,REVIKON,Sparekassen Thy,"Benny Brogaard Holding, Thisted  ApS","REVIKON , Registreret revisionsinteressentskab",Thisted,2017-01-01,2017-12-31,-63446.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Thisted, 787",2018-12-31,2018-01-01,false,2019-03-20,Thisted,97 92 07 01,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26883077,indberetninger-20180424,2.511672,27381375.0,AWm52XKVRYGX6_YTGPX0,2019-03-26T11:54:14.877Z,2019-03-26T11:53:48.811Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AU-14-VL,2019-03-26T11:53:49.069Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27381375,2018-01-01,2018-12-31,ID_13,,http://regnskaber.virk.dk/57318372/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4Lzc0L2M1LzRjLzE0Y2MtNGVmMC1iZmI1LWYzNGUwZTdlY2I1ZQ.pdf,http://regnskaber.virk.dk/57318372/ZG9rdW1lbnRsYWdlcjovLzAzLzVkL2M3L2IyLzY0L2U1ODMtNDgwMC1hNDM1LWEyNDViMzJjYzgwOQ.xml,true,"7700, Thisted","Toldbodgade 4, 2. sal","Til den daglige ledelse i Benny Brogaard Holding, Thisted  ApS",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-03-20,2019-03-20,2003-09-09,2019-03-25,bachs@bachs.dk,15728000.0,27381375.0,15728000.0,mne3368,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Benny Brogaard Holding, Thisted  ApS.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Knud-Erik Poulsen,Benny Obel Brogaard,REVIKON,Sparekassen Thy,"Benny Brogaard Holding, Thisted  ApS","REVIKON , Registreret revisionsinteressentskab",Thisted,2017-01-01,2017-12-31,80370.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Thisted, 787",2018-12-31,2018-01-01,false,2019-03-20,Thisted,97 92 07 01,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26883077,indberetninger-20180424,2.511672,27381375.0,AWm52XKVRYGX6_YTGPX0,2019-03-26T11:54:14.877Z,2019-03-26T11:53:48.811Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AU-14-VL,2019-03-26T11:53:49.069Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27381375,2018-01-01,2018-12-31,ID_2,,http://regnskaber.virk.dk/57318372/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4Lzc0L2M1LzRjLzE0Y2MtNGVmMC1iZmI1LWYzNGUwZTdlY2I1ZQ.pdf,http://regnskaber.virk.dk/57318372/ZG9rdW1lbnRsYWdlcjovLzAzLzVkL2M3L2IyLzY0L2U1ODMtNDgwMC1hNDM1LWEyNDViMzJjYzgwOQ.xml,true,"7700, Thisted","Toldbodgade 4, 2. sal","Til den daglige ledelse i Benny Brogaard Holding, Thisted  ApS",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-03-20,2019-03-20,2003-09-09,2019-03-25,bachs@bachs.dk,15728000.0,27381375.0,15728000.0,mne3368,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Benny Brogaard Holding, Thisted  ApS.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Knud-Erik Poulsen,Benny Obel Brogaard,REVIKON,Sparekassen Thy,"Benny Brogaard Holding, Thisted  ApS","REVIKON , Registreret revisionsinteressentskab",Thisted,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Thisted, 787",2018-12-31,2018-01-01,false,2019-03-20,Thisted,97 92 07 01,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26883077,indberetninger-20180424,2.511672,27381375.0,AWm52XKVRYGX6_YTGPX0,2019-03-26T11:54:14.877Z,2019-03-26T11:53:48.811Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AU-14-VL,2019-03-26T11:53:49.069Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
