entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,OtherFinanceExpenses,OtherFinanceIncome,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DepositsShorttermLiabilitiesOtherThanProvisions,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermPayables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,NameAndSurnameOfMemberOfExecutiveBoard,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard
14188436,2017-07-01,2018-06-30,ID_11,,http://regnskaber.virk.dk/63488141/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2NkL2FhL2FlL2YyZDEtNDEzNy1iMGMyLWRlZTZhMDI4Yjk0ZQ.pdf,http://regnskaber.virk.dk/63488141/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzY4L2RjLzhmL2QwMGEtNDE0ZC1iMTY4LWYyNGJhNjQ0MDZjYQ.xml,true,"2000, Frederiksberg","Guldborgvej 8, st.tv.",Til kapitalejerne i M.A.S.K. Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",2019-09-11,2019-09-11,1990-06-11,2019-10-10,27335616.0,14188436.0,27335616.0,mne30354,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for M.A.S.K. Holding ApS.,Ãrsrapport,Per  Hailand,Kennth Hou Jensen,Revisorerne Bastian og Krause,M.A.S.K. Holding ApS,"Revisorerne Bastian og Krause, Registrerede Revisorer ApS",KÃ¸benhavn,2017-07-01,2018-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Gentofte, 157",2019-06-30,2018-07-01,true,2019-09-11,Frederiksberg,Administrerende direktÃ¸r/Bestyrelsesmedlem,RevisionspÃ¥tegning,urn:ofk:oid:27912896,indberetninger-20180424,2.5097342,14188436.0,AW255EtjIXJRhhXBOdjx,2019-10-11T08:17:10.066Z,2019-10-11T08:16:48.074Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DA-72-MA,2019-10-11T08:16:48.923Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14188436,2017-07-01,2018-06-30,ID_12,,http://regnskaber.virk.dk/63488141/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2NkL2FhL2FlL2YyZDEtNDEzNy1iMGMyLWRlZTZhMDI4Yjk0ZQ.pdf,http://regnskaber.virk.dk/63488141/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzY4L2RjLzhmL2QwMGEtNDE0ZC1iMTY4LWYyNGJhNjQ0MDZjYQ.xml,true,"2000, Frederiksberg","Guldborgvej 8, st.tv.",Til kapitalejerne i M.A.S.K. Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",2019-09-11,2019-09-11,1990-06-11,2019-10-10,27335616.0,14188436.0,27335616.0,mne30354,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for M.A.S.K. Holding ApS.,Ãrsrapport,Per  Hailand,Kennth Hou Jensen,Revisorerne Bastian og Krause,M.A.S.K. Holding ApS,"Revisorerne Bastian og Krause, Registrerede Revisorer ApS",KÃ¸benhavn,2017-07-01,2018-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Gentofte, 157",2019-06-30,2018-07-01,true,2019-09-11,Frederiksberg,Administrerende direktÃ¸r/Bestyrelsesmedlem,RevisionspÃ¥tegning,urn:ofk:oid:27912896,indberetninger-20180424,2.5097342,14188436.0,AW255EtjIXJRhhXBOdjx,2019-10-11T08:17:10.066Z,2019-10-11T08:16:48.074Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DA-72-MA,2019-10-11T08:16:48.923Z,47487.0,243959.0,328443.0,427737.0,245420.0,346710.0,342598.0,196472.0,-4112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14188436,2017-07-01,2018-06-30,ID_13,,http://regnskaber.virk.dk/63488141/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2NkL2FhL2FlL2YyZDEtNDEzNy1iMGMyLWRlZTZhMDI4Yjk0ZQ.pdf,http://regnskaber.virk.dk/63488141/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzY4L2RjLzhmL2QwMGEtNDE0ZC1iMTY4LWYyNGJhNjQ0MDZjYQ.xml,true,"2000, Frederiksberg","Guldborgvej 8, st.tv.",Til kapitalejerne i M.A.S.K. Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",2019-09-11,2019-09-11,1990-06-11,2019-10-10,27335616.0,14188436.0,27335616.0,mne30354,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for M.A.S.K. Holding ApS.,Ãrsrapport,Per  Hailand,Kennth Hou Jensen,Revisorerne Bastian og Krause,M.A.S.K. Holding ApS,"Revisorerne Bastian og Krause, Registrerede Revisorer ApS",KÃ¸benhavn,2017-07-01,2018-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Gentofte, 157",2019-06-30,2018-07-01,true,2019-09-11,Frederiksberg,Administrerende direktÃ¸r/Bestyrelsesmedlem,RevisionspÃ¥tegning,urn:ofk:oid:27912896,indberetninger-20180424,2.5097342,14188436.0,AW255EtjIXJRhhXBOdjx,2019-10-11T08:17:10.066Z,2019-10-11T08:16:48.074Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DA-72-MA,2019-10-11T08:16:48.923Z,,,,,,105800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14188436,2017-07-01,2018-06-30,ID_15,,http://regnskaber.virk.dk/63488141/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2NkL2FhL2FlL2YyZDEtNDEzNy1iMGMyLWRlZTZhMDI4Yjk0ZQ.pdf,http://regnskaber.virk.dk/63488141/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzY4L2RjLzhmL2QwMGEtNDE0ZC1iMTY4LWYyNGJhNjQ0MDZjYQ.xml,true,"2000, Frederiksberg","Guldborgvej 8, st.tv.",Til kapitalejerne i M.A.S.K. Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",2019-09-11,2019-09-11,1990-06-11,2019-10-10,27335616.0,14188436.0,27335616.0,mne30354,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for M.A.S.K. Holding ApS.,Ãrsrapport,Per  Hailand,Kennth Hou Jensen,Revisorerne Bastian og Krause,M.A.S.K. Holding ApS,"Revisorerne Bastian og Krause, Registrerede Revisorer ApS",KÃ¸benhavn,2017-07-01,2018-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Gentofte, 157",2019-06-30,2018-07-01,true,2019-09-11,Frederiksberg,Administrerende direktÃ¸r/Bestyrelsesmedlem,RevisionspÃ¥tegning,urn:ofk:oid:27912896,indberetninger-20180424,2.5097342,14188436.0,AW255EtjIXJRhhXBOdjx,2019-10-11T08:17:10.066Z,2019-10-11T08:16:48.074Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DA-72-MA,2019-10-11T08:16:48.923Z,,,,,,328443.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14188436,2017-07-01,2018-06-30,ID_17,,http://regnskaber.virk.dk/63488141/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2NkL2FhL2FlL2YyZDEtNDEzNy1iMGMyLWRlZTZhMDI4Yjk0ZQ.pdf,http://regnskaber.virk.dk/63488141/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzY4L2RjLzhmL2QwMGEtNDE0ZC1iMTY4LWYyNGJhNjQ0MDZjYQ.xml,true,"2000, Frederiksberg","Guldborgvej 8, st.tv.",Til kapitalejerne i M.A.S.K. Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",2019-09-11,2019-09-11,1990-06-11,2019-10-10,27335616.0,14188436.0,27335616.0,mne30354,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for M.A.S.K. Holding ApS.,Ãrsrapport,Per  Hailand,Kennth Hou Jensen,Revisorerne Bastian og Krause,M.A.S.K. Holding ApS,"Revisorerne Bastian og Krause, Registrerede Revisorer ApS",KÃ¸benhavn,2017-07-01,2018-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Gentofte, 157",2019-06-30,2018-07-01,true,2019-09-11,Frederiksberg,Administrerende direktÃ¸r/Bestyrelsesmedlem,RevisionspÃ¥tegning,urn:ofk:oid:27912896,indberetninger-20180424,2.5097342,14188436.0,AW255EtjIXJRhhXBOdjx,2019-10-11T08:17:10.066Z,2019-10-11T08:16:48.074Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DA-72-MA,2019-10-11T08:16:48.923Z,,,,,,-87533.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14188436,2018-06-30,2018-06-30,ID_9,,http://regnskaber.virk.dk/63488141/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2NkL2FhL2FlL2YyZDEtNDEzNy1iMGMyLWRlZTZhMDI4Yjk0ZQ.pdf,http://regnskaber.virk.dk/63488141/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzY4L2RjLzhmL2QwMGEtNDE0ZC1iMTY4LWYyNGJhNjQ0MDZjYQ.xml,true,"2000, Frederiksberg","Guldborgvej 8, st.tv.",Til kapitalejerne i M.A.S.K. Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",2019-09-11,2019-09-11,1990-06-11,2019-10-10,27335616.0,14188436.0,27335616.0,mne30354,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for M.A.S.K. Holding ApS.,Ãrsrapport,Per  Hailand,Kennth Hou Jensen,Revisorerne Bastian og Krause,M.A.S.K. Holding ApS,"Revisorerne Bastian og Krause, Registrerede Revisorer ApS",KÃ¸benhavn,2017-07-01,2018-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Gentofte, 157",2019-06-30,2018-07-01,true,2019-09-11,Frederiksberg,Administrerende direktÃ¸r/Bestyrelsesmedlem,RevisionspÃ¥tegning,urn:ofk:oid:27912896,indberetninger-20180424,2.5097342,14188436.0,AW255EtjIXJRhhXBOdjx,2019-10-11T08:17:10.066Z,2019-10-11T08:16:48.074Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DA-72-MA,2019-10-11T08:16:48.923Z,,,,,,,,,,15972648.0,469896.0,200000.0,5770902.0,41789.0,88000.0,7969248.0,9122837.0,15972648.0,8003400.0,1078909.0,1078909.0,5772795.0,5772795.0,10201746.0,1681596.0,96.0,9122837.0,105800.0,578909.0,7084539.0,1681596.0,2230605.0,288014.0,1733381.0,3619410.0,3412400.0,101114.0,165221.0,20000.0,,,
14188436,2018-07-01,2019-06-30,ID_0,,http://regnskaber.virk.dk/63488141/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2NkL2FhL2FlL2YyZDEtNDEzNy1iMGMyLWRlZTZhMDI4Yjk0ZQ.pdf,http://regnskaber.virk.dk/63488141/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzY4L2RjLzhmL2QwMGEtNDE0ZC1iMTY4LWYyNGJhNjQ0MDZjYQ.xml,true,"2000, Frederiksberg","Guldborgvej 8, st.tv.",Til kapitalejerne i M.A.S.K. Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",2019-09-11,2019-09-11,1990-06-11,2019-10-10,27335616.0,14188436.0,27335616.0,mne30354,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for M.A.S.K. Holding ApS.,Ãrsrapport,Per  Hailand,Kennth Hou Jensen,Revisorerne Bastian og Krause,M.A.S.K. Holding ApS,"Revisorerne Bastian og Krause, Registrerede Revisorer ApS",KÃ¸benhavn,2017-07-01,2018-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Gentofte, 157",2019-06-30,2018-07-01,true,2019-09-11,Frederiksberg,Administrerende direktÃ¸r/Bestyrelsesmedlem,RevisionspÃ¥tegning,urn:ofk:oid:27912896,indberetninger-20180424,2.5097342,14188436.0,AW255EtjIXJRhhXBOdjx,2019-10-11T08:17:10.066Z,2019-10-11T08:16:48.074Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DA-72-MA,2019-10-11T08:16:48.923Z,2414.0,867657.0,41526.0,796930.0,538609.0,558680.0,648448.0,865243.0,89768.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14188436,2018-07-01,2019-06-30,ID_1,,http://regnskaber.virk.dk/63488141/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2NkL2FhL2FlL2YyZDEtNDEzNy1iMGMyLWRlZTZhMDI4Yjk0ZQ.pdf,http://regnskaber.virk.dk/63488141/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzY4L2RjLzhmL2QwMGEtNDE0ZC1iMTY4LWYyNGJhNjQ0MDZjYQ.xml,true,"2000, Frederiksberg","Guldborgvej 8, st.tv.",Til kapitalejerne i M.A.S.K. Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",2019-09-11,2019-09-11,1990-06-11,2019-10-10,27335616.0,14188436.0,27335616.0,mne30354,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for M.A.S.K. Holding ApS.,Ãrsrapport,Per  Hailand,Kennth Hou Jensen,Revisorerne Bastian og Krause,M.A.S.K. Holding ApS,"Revisorerne Bastian og Krause, Registrerede Revisorer ApS",KÃ¸benhavn,2017-07-01,2018-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Gentofte, 157",2019-06-30,2018-07-01,true,2019-09-11,Frederiksberg,Administrerende direktÃ¸r/Bestyrelsesmedlem,RevisionspÃ¥tegning,urn:ofk:oid:27912896,indberetninger-20180424,2.5097342,14188436.0,AW255EtjIXJRhhXBOdjx,2019-10-11T08:17:10.066Z,2019-10-11T08:16:48.074Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DA-72-MA,2019-10-11T08:16:48.923Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14188436,2018-07-01,2019-06-30,ID_10,,http://regnskaber.virk.dk/63488141/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2NkL2FhL2FlL2YyZDEtNDEzNy1iMGMyLWRlZTZhMDI4Yjk0ZQ.pdf,http://regnskaber.virk.dk/63488141/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzY4L2RjLzhmL2QwMGEtNDE0ZC1iMTY4LWYyNGJhNjQ0MDZjYQ.xml,true,"2000, Frederiksberg","Guldborgvej 8, st.tv.",Til kapitalejerne i M.A.S.K. Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",2019-09-11,2019-09-11,1990-06-11,2019-10-10,27335616.0,14188436.0,27335616.0,mne30354,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for M.A.S.K. Holding ApS.,Ãrsrapport,Per  Hailand,Kennth Hou Jensen,Revisorerne Bastian og Krause,M.A.S.K. Holding ApS,"Revisorerne Bastian og Krause, Registrerede Revisorer ApS",KÃ¸benhavn,2017-07-01,2018-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Gentofte, 157",2019-06-30,2018-07-01,true,2019-09-11,Frederiksberg,Administrerende direktÃ¸r/Bestyrelsesmedlem,RevisionspÃ¥tegning,urn:ofk:oid:27912896,indberetninger-20180424,2.5097342,14188436.0,AW255EtjIXJRhhXBOdjx,2019-10-11T08:17:10.066Z,2019-10-11T08:16:48.074Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DA-72-MA,2019-10-11T08:16:48.923Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14188436,2018-07-01,2019-06-30,ID_14,,http://regnskaber.virk.dk/63488141/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2NkL2FhL2FlL2YyZDEtNDEzNy1iMGMyLWRlZTZhMDI4Yjk0ZQ.pdf,http://regnskaber.virk.dk/63488141/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzY4L2RjLzhmL2QwMGEtNDE0ZC1iMTY4LWYyNGJhNjQ0MDZjYQ.xml,true,"2000, Frederiksberg","Guldborgvej 8, st.tv.",Til kapitalejerne i M.A.S.K. Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",2019-09-11,2019-09-11,1990-06-11,2019-10-10,27335616.0,14188436.0,27335616.0,mne30354,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for M.A.S.K. Holding ApS.,Ãrsrapport,Per  Hailand,Kennth Hou Jensen,Revisorerne Bastian og Krause,M.A.S.K. Holding ApS,"Revisorerne Bastian og Krause, Registrerede Revisorer ApS",KÃ¸benhavn,2017-07-01,2018-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Gentofte, 157",2019-06-30,2018-07-01,true,2019-09-11,Frederiksberg,Administrerende direktÃ¸r/Bestyrelsesmedlem,RevisionspÃ¥tegning,urn:ofk:oid:27912896,indberetninger-20180424,2.5097342,14188436.0,AW255EtjIXJRhhXBOdjx,2019-10-11T08:17:10.066Z,2019-10-11T08:16:48.074Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DA-72-MA,2019-10-11T08:16:48.923Z,,,,,,41526.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
