entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,AverageNumberOfEmployees,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,DisclosureOfContingentLiabilities,DisclosureOfMortgagesAndCollaterals,EmailOfReportingEntity,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,DepositsLongtermInvestmentsAndReceivables,Equity,FixturesFittingsToolsAndEquipment,Goodwill,IntangibleAssets,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PlantAndMachinery,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
31585309,2017-01-01,2017-12-31,c4,http://regnskaber.virk.dk/90358513/ZG9rdW1lbnRsYWdlcjovLzAzLzczLzliL2JlLzY2LzRlMzUtNGRlMS1iNzQzLTBhYTVjNTVmODU4ZA.xhtml,http://regnskaber.virk.dk/90358513/ZG9rdW1lbnRsYWdlcjovLzAzL2JlLzI2LzQ3L2U1LzIwZjEtNGM4MC05Y2VmLTViYmZiYTNjMzU2OA.pdf,http://regnskaber.virk.dk/90358513/ZG9rdW1lbnRsYWdlcjovLzAzLzg4LzVlLzQ1LzQ1L2NhNTktNDYwNC1iMWVhLWIwNmYxNDg5NDAxNA.xml,true,Danmark,DK,Roskilde,4000.0,3.0,Vinkelvej,Herlev,2730.0,"2, 1",Herlev Ringvej,4000 Roskilde,Vinkelvej 3,Til den daglige ledelse i Troels SÃ¸rensen SpeciallÃ¦ge i Neurologi ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,2.0,Regnskabsklasse B,2019-03-25,2019-04-08,88062.0,Registreret Revisor - FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",troels@neurolog.nu,1411769.0,1689405.0,31585309.0,mne12317,1011407109.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Sten Elm,Troels SÃ¸rensen,Troels Thorkild SÃ¸rensen,TROELS SÃRENSEN SPECIALLÃGE I NEUROLOGI ApS,HR Revision - Godkendt revisionsanpartsselskab,49595.0,115465.0,Herlev,2017-01-01,2017-12-31,197819.0,255444.0,189574.0,2018-12-31,2018-01-01,false,2019-03-25,Roskilde,57625.0,44503222.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26956791,indberetninger-20180424,2.5949414,31585309.0,AWn9VzDKRYGX6_YTGsmb,2019-04-08T14:25:51.105Z,2019-04-08T14:25:42.897Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-88-RW,2019-04-08T14:25:43.064Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31585309,2017-01-01,2017-12-31,c6,http://regnskaber.virk.dk/90358513/ZG9rdW1lbnRsYWdlcjovLzAzLzczLzliL2JlLzY2LzRlMzUtNGRlMS1iNzQzLTBhYTVjNTVmODU4ZA.xhtml,http://regnskaber.virk.dk/90358513/ZG9rdW1lbnRsYWdlcjovLzAzL2JlLzI2LzQ3L2U1LzIwZjEtNGM4MC05Y2VmLTViYmZiYTNjMzU2OA.pdf,http://regnskaber.virk.dk/90358513/ZG9rdW1lbnRsYWdlcjovLzAzLzg4LzVlLzQ1LzQ1L2NhNTktNDYwNC1iMWVhLWIwNmYxNDg5NDAxNA.xml,true,Danmark,DK,Roskilde,4000.0,3.0,Vinkelvej,Herlev,2730.0,"2, 1",Herlev Ringvej,4000 Roskilde,Vinkelvej 3,Til den daglige ledelse i Troels SÃ¸rensen SpeciallÃ¦ge i Neurologi ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,2.0,Regnskabsklasse B,2019-03-25,2019-04-08,,Registreret Revisor - FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",troels@neurolog.nu,,,31585309.0,mne12317,1011407109.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Sten Elm,Troels SÃ¸rensen,Troels Thorkild SÃ¸rensen,TROELS SÃRENSEN SPECIALLÃGE I NEUROLOGI ApS,HR Revision - Godkendt revisionsanpartsselskab,,,Herlev,2017-01-01,2017-12-31,105800.0,,,2018-12-31,2018-01-01,false,2019-03-25,Roskilde,,44503222.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26956791,indberetninger-20180424,2.5949414,31585309.0,AWn9VzDKRYGX6_YTGsmb,2019-04-08T14:25:51.105Z,2019-04-08T14:25:42.897Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-88-RW,2019-04-08T14:25:43.064Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31585309,2017-01-01,2017-12-31,c8,http://regnskaber.virk.dk/90358513/ZG9rdW1lbnRsYWdlcjovLzAzLzczLzliL2JlLzY2LzRlMzUtNGRlMS1iNzQzLTBhYTVjNTVmODU4ZA.xhtml,http://regnskaber.virk.dk/90358513/ZG9rdW1lbnRsYWdlcjovLzAzL2JlLzI2LzQ3L2U1LzIwZjEtNGM4MC05Y2VmLTViYmZiYTNjMzU2OA.pdf,http://regnskaber.virk.dk/90358513/ZG9rdW1lbnRsYWdlcjovLzAzLzg4LzVlLzQ1LzQ1L2NhNTktNDYwNC1iMWVhLWIwNmYxNDg5NDAxNA.xml,true,Danmark,DK,Roskilde,4000.0,3.0,Vinkelvej,Herlev,2730.0,"2, 1",Herlev Ringvej,4000 Roskilde,Vinkelvej 3,Til den daglige ledelse i Troels SÃ¸rensen SpeciallÃ¦ge i Neurologi ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,2.0,Regnskabsklasse B,2019-03-25,2019-04-08,,Registreret Revisor - FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",troels@neurolog.nu,,,31585309.0,mne12317,1011407109.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Sten Elm,Troels SÃ¸rensen,Troels Thorkild SÃ¸rensen,TROELS SÃRENSEN SPECIALLÃGE I NEUROLOGI ApS,HR Revision - Godkendt revisionsanpartsselskab,,,Herlev,2017-01-01,2017-12-31,92019.0,,,2018-12-31,2018-01-01,false,2019-03-25,Roskilde,,44503222.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26956791,indberetninger-20180424,2.5949414,31585309.0,AWn9VzDKRYGX6_YTGsmb,2019-04-08T14:25:51.105Z,2019-04-08T14:25:42.897Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-88-RW,2019-04-08T14:25:43.064Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31585309,2017-12-31,2017-12-31,c10,http://regnskaber.virk.dk/90358513/ZG9rdW1lbnRsYWdlcjovLzAzLzczLzliL2JlLzY2LzRlMzUtNGRlMS1iNzQzLTBhYTVjNTVmODU4ZA.xhtml,http://regnskaber.virk.dk/90358513/ZG9rdW1lbnRsYWdlcjovLzAzL2JlLzI2LzQ3L2U1LzIwZjEtNGM4MC05Y2VmLTViYmZiYTNjMzU2OA.pdf,http://regnskaber.virk.dk/90358513/ZG9rdW1lbnRsYWdlcjovLzAzLzg4LzVlLzQ1LzQ1L2NhNTktNDYwNC1iMWVhLWIwNmYxNDg5NDAxNA.xml,true,Danmark,DK,Roskilde,4000.0,3.0,Vinkelvej,Herlev,2730.0,"2, 1",Herlev Ringvej,4000 Roskilde,Vinkelvej 3,Til den daglige ledelse i Troels SÃ¸rensen SpeciallÃ¦ge i Neurologi ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,2.0,Regnskabsklasse B,2019-03-25,2019-04-08,,Registreret Revisor - FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",troels@neurolog.nu,,,31585309.0,mne12317,1011407109.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Sten Elm,Troels SÃ¸rensen,Troels Thorkild SÃ¸rensen,TROELS SÃRENSEN SPECIALLÃGE I NEUROLOGI ApS,HR Revision - Godkendt revisionsanpartsselskab,,,Herlev,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,2019-03-25,Roskilde,,44503222.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26956791,indberetninger-20180424,2.5949414,31585309.0,AWn9VzDKRYGX6_YTGsmb,2019-04-08T14:25:51.105Z,2019-04-08T14:25:42.897Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-88-RW,2019-04-08T14:25:43.064Z,2222924.0,334165.0,125000.0,1933658.0,1826.0,12600.0,67251.0,1905205.0,102788.0,0.0,0.0,0.0,2222924.0,317719.0,67251.0,289266.0,1419605.0,240451.0,8675.0,119227.0,222015.0,105800.0,1674405.0,1419605.0,317719.0,34030.0,179888.0,13978.0,0.0,29260.0,156787.0,,
31585309,2018-01-01,2018-12-31,c0,http://regnskaber.virk.dk/90358513/ZG9rdW1lbnRsYWdlcjovLzAzLzczLzliL2JlLzY2LzRlMzUtNGRlMS1iNzQzLTBhYTVjNTVmODU4ZA.xhtml,http://regnskaber.virk.dk/90358513/ZG9rdW1lbnRsYWdlcjovLzAzL2JlLzI2LzQ3L2U1LzIwZjEtNGM4MC05Y2VmLTViYmZiYTNjMzU2OA.pdf,http://regnskaber.virk.dk/90358513/ZG9rdW1lbnRsYWdlcjovLzAzLzg4LzVlLzQ1LzQ1L2NhNTktNDYwNC1iMWVhLWIwNmYxNDg5NDAxNA.xml,true,Danmark,DK,Roskilde,4000.0,3.0,Vinkelvej,Herlev,2730.0,"2, 1",Herlev Ringvej,4000 Roskilde,Vinkelvej 3,Til den daglige ledelse i Troels SÃ¸rensen SpeciallÃ¦ge i Neurologi ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,2.0,Regnskabsklasse B,2019-03-25,2019-04-08,91891.0,Registreret Revisor - FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",troels@neurolog.nu,1253036.0,1878348.0,31585309.0,mne12317,1011407109.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Sten Elm,Troels SÃ¸rensen,Troels Thorkild SÃ¸rensen,TROELS SÃRENSEN SPECIALLÃGE I NEUROLOGI ApS,HR Revision - Godkendt revisionsanpartsselskab,224966.0,96856.0,Herlev,2017-01-01,2017-12-31,314055.0,405311.0,533421.0,2018-12-31,2018-01-01,false,2019-03-25,Roskilde,91256.0,44503222.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26956791,indberetninger-20180424,2.5949414,31585309.0,AWn9VzDKRYGX6_YTGsmb,2019-04-08T14:25:51.105Z,2019-04-08T14:25:42.897Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-88-RW,2019-04-08T14:25:43.064Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31585309,2018-01-01,2018-12-31,c1,http://regnskaber.virk.dk/90358513/ZG9rdW1lbnRsYWdlcjovLzAzLzczLzliL2JlLzY2LzRlMzUtNGRlMS1iNzQzLTBhYTVjNTVmODU4ZA.xhtml,http://regnskaber.virk.dk/90358513/ZG9rdW1lbnRsYWdlcjovLzAzL2JlLzI2LzQ3L2U1LzIwZjEtNGM4MC05Y2VmLTViYmZiYTNjMzU2OA.pdf,http://regnskaber.virk.dk/90358513/ZG9rdW1lbnRsYWdlcjovLzAzLzg4LzVlLzQ1LzQ1L2NhNTktNDYwNC1iMWVhLWIwNmYxNDg5NDAxNA.xml,true,Danmark,DK,Roskilde,4000.0,3.0,Vinkelvej,Herlev,2730.0,"2, 1",Herlev Ringvej,4000 Roskilde,Vinkelvej 3,Til den daglige ledelse i Troels SÃ¸rensen SpeciallÃ¦ge i Neurologi ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,2.0,Regnskabsklasse B,2019-03-25,2019-04-08,,Registreret Revisor - FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",troels@neurolog.nu,,,31585309.0,mne12317,1011407109.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Sten Elm,Troels SÃ¸rensen,Troels Thorkild SÃ¸rensen,TROELS SÃRENSEN SPECIALLÃGE I NEUROLOGI ApS,HR Revision - Godkendt revisionsanpartsselskab,,,Herlev,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,2019-03-25,Roskilde,,44503222.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26956791,indberetninger-20180424,2.5949414,31585309.0,AWn9VzDKRYGX6_YTGsmb,2019-04-08T14:25:51.105Z,2019-04-08T14:25:42.897Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-88-RW,2019-04-08T14:25:43.064Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28842562.0,HR REVISION - Godkendt revisionsanpartsselskab
31585309,2018-01-01,2018-12-31,c2,http://regnskaber.virk.dk/90358513/ZG9rdW1lbnRsYWdlcjovLzAzLzczLzliL2JlLzY2LzRlMzUtNGRlMS1iNzQzLTBhYTVjNTVmODU4ZA.xhtml,http://regnskaber.virk.dk/90358513/ZG9rdW1lbnRsYWdlcjovLzAzL2JlLzI2LzQ3L2U1LzIwZjEtNGM4MC05Y2VmLTViYmZiYTNjMzU2OA.pdf,http://regnskaber.virk.dk/90358513/ZG9rdW1lbnRsYWdlcjovLzAzLzg4LzVlLzQ1LzQ1L2NhNTktNDYwNC1iMWVhLWIwNmYxNDg5NDAxNA.xml,true,Danmark,DK,Roskilde,4000.0,3.0,Vinkelvej,Herlev,2730.0,"2, 1",Herlev Ringvej,4000 Roskilde,Vinkelvej 3,Til den daglige ledelse i Troels SÃ¸rensen SpeciallÃ¦ge i Neurologi ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,2.0,Regnskabsklasse B,2019-03-25,2019-04-08,,Registreret Revisor - FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",troels@neurolog.nu,,,31585309.0,mne12317,1011407109.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Sten Elm,Troels SÃ¸rensen,Troels Thorkild SÃ¸rensen,TROELS SÃRENSEN SPECIALLÃGE I NEUROLOGI ApS,HR Revision - Godkendt revisionsanpartsselskab,,,Herlev,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,2019-03-25,Roskilde,,44503222.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26956791,indberetninger-20180424,2.5949414,31585309.0,AWn9VzDKRYGX6_YTGsmb,2019-04-08T14:25:51.105Z,2019-04-08T14:25:42.897Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-88-RW,2019-04-08T14:25:43.064Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31585309,2018-01-01,2018-12-31,c3,http://regnskaber.virk.dk/90358513/ZG9rdW1lbnRsYWdlcjovLzAzLzczLzliL2JlLzY2LzRlMzUtNGRlMS1iNzQzLTBhYTVjNTVmODU4ZA.xhtml,http://regnskaber.virk.dk/90358513/ZG9rdW1lbnRsYWdlcjovLzAzL2JlLzI2LzQ3L2U1LzIwZjEtNGM4MC05Y2VmLTViYmZiYTNjMzU2OA.pdf,http://regnskaber.virk.dk/90358513/ZG9rdW1lbnRsYWdlcjovLzAzLzg4LzVlLzQ1LzQ1L2NhNTktNDYwNC1iMWVhLWIwNmYxNDg5NDAxNA.xml,true,Danmark,DK,Roskilde,4000.0,3.0,Vinkelvej,Herlev,2730.0,"2, 1",Herlev Ringvej,4000 Roskilde,Vinkelvej 3,Til den daglige ledelse i Troels SÃ¸rensen SpeciallÃ¦ge i Neurologi ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,2.0,Regnskabsklasse B,2019-03-25,2019-04-08,,Registreret Revisor - FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",troels@neurolog.nu,,,31585309.0,mne12317,1011407109.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Sten Elm,Troels SÃ¸rensen,Troels Thorkild SÃ¸rensen,TROELS SÃRENSEN SPECIALLÃGE I NEUROLOGI ApS,HR Revision - Godkendt revisionsanpartsselskab,,,Herlev,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,2019-03-25,Roskilde,,44503222.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26956791,indberetninger-20180424,2.5949414,31585309.0,AWn9VzDKRYGX6_YTGsmb,2019-04-08T14:25:51.105Z,2019-04-08T14:25:42.897Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-88-RW,2019-04-08T14:25:43.064Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28842562.0,HR REVISION - Godkendt revisionsanpartsselskab
31585309,2018-01-01,2018-12-31,c5,http://regnskaber.virk.dk/90358513/ZG9rdW1lbnRsYWdlcjovLzAzLzczLzliL2JlLzY2LzRlMzUtNGRlMS1iNzQzLTBhYTVjNTVmODU4ZA.xhtml,http://regnskaber.virk.dk/90358513/ZG9rdW1lbnRsYWdlcjovLzAzL2JlLzI2LzQ3L2U1LzIwZjEtNGM4MC05Y2VmLTViYmZiYTNjMzU2OA.pdf,http://regnskaber.virk.dk/90358513/ZG9rdW1lbnRsYWdlcjovLzAzLzg4LzVlLzQ1LzQ1L2NhNTktNDYwNC1iMWVhLWIwNmYxNDg5NDAxNA.xml,true,Danmark,DK,Roskilde,4000.0,3.0,Vinkelvej,Herlev,2730.0,"2, 1",Herlev Ringvej,4000 Roskilde,Vinkelvej 3,Til den daglige ledelse i Troels SÃ¸rensen SpeciallÃ¦ge i Neurologi ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,2.0,Regnskabsklasse B,2019-03-25,2019-04-08,,Registreret Revisor - FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",troels@neurolog.nu,,,31585309.0,mne12317,1011407109.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Sten Elm,Troels SÃ¸rensen,Troels Thorkild SÃ¸rensen,TROELS SÃRENSEN SPECIALLÃGE I NEUROLOGI ApS,HR Revision - Godkendt revisionsanpartsselskab,,,Herlev,2017-01-01,2017-12-31,108000.0,,,2018-12-31,2018-01-01,false,2019-03-25,Roskilde,,44503222.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26956791,indberetninger-20180424,2.5949414,31585309.0,AWn9VzDKRYGX6_YTGsmb,2019-04-08T14:25:51.105Z,2019-04-08T14:25:42.897Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-88-RW,2019-04-08T14:25:43.064Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31585309,2018-01-01,2018-12-31,c7,http://regnskaber.virk.dk/90358513/ZG9rdW1lbnRsYWdlcjovLzAzLzczLzliL2JlLzY2LzRlMzUtNGRlMS1iNzQzLTBhYTVjNTVmODU4ZA.xhtml,http://regnskaber.virk.dk/90358513/ZG9rdW1lbnRsYWdlcjovLzAzL2JlLzI2LzQ3L2U1LzIwZjEtNGM4MC05Y2VmLTViYmZiYTNjMzU2OA.pdf,http://regnskaber.virk.dk/90358513/ZG9rdW1lbnRsYWdlcjovLzAzLzg4LzVlLzQ1LzQ1L2NhNTktNDYwNC1iMWVhLWIwNmYxNDg5NDAxNA.xml,true,Danmark,DK,Roskilde,4000.0,3.0,Vinkelvej,Herlev,2730.0,"2, 1",Herlev Ringvej,4000 Roskilde,Vinkelvej 3,Til den daglige ledelse i Troels SÃ¸rensen SpeciallÃ¦ge i Neurologi ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,2.0,Regnskabsklasse B,2019-03-25,2019-04-08,,Registreret Revisor - FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",troels@neurolog.nu,,,31585309.0,mne12317,1011407109.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Sten Elm,Troels SÃ¸rensen,Troels Thorkild SÃ¸rensen,TROELS SÃRENSEN SPECIALLÃGE I NEUROLOGI ApS,HR Revision - Godkendt revisionsanpartsselskab,,,Herlev,2017-01-01,2017-12-31,206055.0,,,2018-12-31,2018-01-01,false,2019-03-25,Roskilde,,44503222.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26956791,indberetninger-20180424,2.5949414,31585309.0,AWn9VzDKRYGX6_YTGsmb,2019-04-08T14:25:51.105Z,2019-04-08T14:25:42.897Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-88-RW,2019-04-08T14:25:43.064Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
