entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,Assets,CashAndCashEquivalents,ClassOfReportingEntity,ContributedCapital,CurrentAssets,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DisclosureOfMainActivitiesAndAccountingAndFinancialMatters,Equity,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,NoncurrentAssets,PlaceOfSignatureOfStatement,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,RetainedEarnings,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToAssociates,StatementOfChangesInEquity,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DividendPaid,ProfitLoss
36466332,2014-12-16,2014-12-16,c6,http://regnskaber.virk.dk/23366463/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzJlLzJiLzE3Lzc0MWYtNDFkMC05MjY3LWEzNTBmZDQzODI1Zg.xhtml,http://regnskaber.virk.dk/23366463/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzFiLzRlLzA5L2MwNTAtNDVkYy1iNGRlLWI3YTkyNzRhYTcyOA.pdf,http://regnskaber.virk.dk/23366463/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzFjL2Y2L2UxL2M4ZTgtNGVkMy05OWZkLWUwNTNjZWQ5NjViNQ.xml,true,Aarhus V,8210.0,8-10,HaslegÃ¥rdsvej,8210 Aarhus V,HaslegÃ¥rdsvej 8-10,50000.0,10000.0,Regnskabsklasse B,50000.0,10000.0,2016-05-09,2016-05-23,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er at drive virksomhed som holding- og investeringsselskab.</p>",50000.0,-670.0,36466332.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,50000.0,670.0,40000.0,40000.0,Claus Fraussing Nielsen,Claus Fraussing Nielsen,FRAUSSING HOLDING ApS,Bogholderkompagniet Aarhus ApS,40000.0,Aarhus,-670.0,-670.0,2015-12-31,2014-12-16,-670.0,false,false,670.0,670.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets registrerede kapital er uÃ¦ndret siden selskabets stiftelse.</p>","Det indstilles til generalforsamlingen, at revision fravÃ¦lges for det kommende regnskabsÃ¥r.",0.0,false,false,Ingen bistand,urn:ofk:oid:22419491,indberetninger-20180424,2.5949414,36466332.0,,2018-03-29T00:52:47.684Z,2016-05-23T21:17:48.487Z,regnskab,0.0,,2015-12-31,2014-12-16,X16-AV-40-UF,2016-05-23T21:17:48.634Z,,
36466332,2014-12-16,2014-12-16,c7,http://regnskaber.virk.dk/23366463/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzJlLzJiLzE3Lzc0MWYtNDFkMC05MjY3LWEzNTBmZDQzODI1Zg.xhtml,http://regnskaber.virk.dk/23366463/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzFiLzRlLzA5L2MwNTAtNDVkYy1iNGRlLWI3YTkyNzRhYTcyOA.pdf,http://regnskaber.virk.dk/23366463/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzFjL2Y2L2UxL2M4ZTgtNGVkMy05OWZkLWUwNTNjZWQ5NjViNQ.xml,true,Aarhus V,8210.0,8-10,HaslegÃ¥rdsvej,8210 Aarhus V,HaslegÃ¥rdsvej 8-10,50000.0,10000.0,Regnskabsklasse B,50000.0,10000.0,2016-05-09,2016-05-23,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er at drive virksomhed som holding- og investeringsselskab.</p>",0.0,-670.0,36466332.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,50000.0,670.0,40000.0,40000.0,Claus Fraussing Nielsen,Claus Fraussing Nielsen,FRAUSSING HOLDING ApS,Bogholderkompagniet Aarhus ApS,40000.0,Aarhus,-670.0,-670.0,2015-12-31,2014-12-16,-670.0,false,false,670.0,670.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets registrerede kapital er uÃ¦ndret siden selskabets stiftelse.</p>","Det indstilles til generalforsamlingen, at revision fravÃ¦lges for det kommende regnskabsÃ¥r.",0.0,false,false,Ingen bistand,urn:ofk:oid:22419491,indberetninger-20180424,2.5949414,36466332.0,,2018-03-29T00:52:47.684Z,2016-05-23T21:17:48.487Z,regnskab,0.0,,2015-12-31,2014-12-16,X16-AV-40-UF,2016-05-23T21:17:48.634Z,,
36466332,2014-12-16,2014-12-16,c8,http://regnskaber.virk.dk/23366463/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzJlLzJiLzE3Lzc0MWYtNDFkMC05MjY3LWEzNTBmZDQzODI1Zg.xhtml,http://regnskaber.virk.dk/23366463/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzFiLzRlLzA5L2MwNTAtNDVkYy1iNGRlLWI3YTkyNzRhYTcyOA.pdf,http://regnskaber.virk.dk/23366463/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzFjL2Y2L2UxL2M4ZTgtNGVkMy05OWZkLWUwNTNjZWQ5NjViNQ.xml,true,Aarhus V,8210.0,8-10,HaslegÃ¥rdsvej,8210 Aarhus V,HaslegÃ¥rdsvej 8-10,50000.0,10000.0,Regnskabsklasse B,50000.0,10000.0,2016-05-09,2016-05-23,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er at drive virksomhed som holding- og investeringsselskab.</p>",0.0,-670.0,36466332.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,50000.0,670.0,40000.0,40000.0,Claus Fraussing Nielsen,Claus Fraussing Nielsen,FRAUSSING HOLDING ApS,Bogholderkompagniet Aarhus ApS,40000.0,Aarhus,-670.0,-670.0,2015-12-31,2014-12-16,-670.0,false,false,670.0,670.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets registrerede kapital er uÃ¦ndret siden selskabets stiftelse.</p>","Det indstilles til generalforsamlingen, at revision fravÃ¦lges for det kommende regnskabsÃ¥r.",0.0,false,false,Ingen bistand,urn:ofk:oid:22419491,indberetninger-20180424,2.5949414,36466332.0,,2018-03-29T00:52:47.684Z,2016-05-23T21:17:48.487Z,regnskab,0.0,,2015-12-31,2014-12-16,X16-AV-40-UF,2016-05-23T21:17:48.634Z,,
36466332,2014-12-16,2014-12-16,c9,http://regnskaber.virk.dk/23366463/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzJlLzJiLzE3Lzc0MWYtNDFkMC05MjY3LWEzNTBmZDQzODI1Zg.xhtml,http://regnskaber.virk.dk/23366463/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzFiLzRlLzA5L2MwNTAtNDVkYy1iNGRlLWI3YTkyNzRhYTcyOA.pdf,http://regnskaber.virk.dk/23366463/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzFjL2Y2L2UxL2M4ZTgtNGVkMy05OWZkLWUwNTNjZWQ5NjViNQ.xml,true,Aarhus V,8210.0,8-10,HaslegÃ¥rdsvej,8210 Aarhus V,HaslegÃ¥rdsvej 8-10,50000.0,10000.0,Regnskabsklasse B,50000.0,10000.0,2016-05-09,2016-05-23,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er at drive virksomhed som holding- og investeringsselskab.</p>",50000.0,-670.0,36466332.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,50000.0,670.0,40000.0,40000.0,Claus Fraussing Nielsen,Claus Fraussing Nielsen,FRAUSSING HOLDING ApS,Bogholderkompagniet Aarhus ApS,40000.0,Aarhus,-670.0,-670.0,2015-12-31,2014-12-16,-670.0,false,false,670.0,670.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets registrerede kapital er uÃ¦ndret siden selskabets stiftelse.</p>","Det indstilles til generalforsamlingen, at revision fravÃ¦lges for det kommende regnskabsÃ¥r.",0.0,false,false,Ingen bistand,urn:ofk:oid:22419491,indberetninger-20180424,2.5949414,36466332.0,,2018-03-29T00:52:47.684Z,2016-05-23T21:17:48.487Z,regnskab,0.0,,2015-12-31,2014-12-16,X16-AV-40-UF,2016-05-23T21:17:48.634Z,,
36466332,2014-12-16,2015-12-31,c0,http://regnskaber.virk.dk/23366463/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzJlLzJiLzE3Lzc0MWYtNDFkMC05MjY3LWEzNTBmZDQzODI1Zg.xhtml,http://regnskaber.virk.dk/23366463/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzFiLzRlLzA5L2MwNTAtNDVkYy1iNGRlLWI3YTkyNzRhYTcyOA.pdf,http://regnskaber.virk.dk/23366463/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzFjL2Y2L2UxL2M4ZTgtNGVkMy05OWZkLWUwNTNjZWQ5NjViNQ.xml,true,Aarhus V,8210.0,8-10,HaslegÃ¥rdsvej,8210 Aarhus V,HaslegÃ¥rdsvej 8-10,50000.0,10000.0,Regnskabsklasse B,50000.0,10000.0,2016-05-09,2016-05-23,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er at drive virksomhed som holding- og investeringsselskab.</p>",,-670.0,36466332.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,50000.0,670.0,40000.0,40000.0,Claus Fraussing Nielsen,Claus Fraussing Nielsen,FRAUSSING HOLDING ApS,Bogholderkompagniet Aarhus ApS,40000.0,Aarhus,-670.0,-670.0,2015-12-31,2014-12-16,-670.0,false,false,670.0,670.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets registrerede kapital er uÃ¦ndret siden selskabets stiftelse.</p>","Det indstilles til generalforsamlingen, at revision fravÃ¦lges for det kommende regnskabsÃ¥r.",0.0,false,false,Ingen bistand,urn:ofk:oid:22419491,indberetninger-20180424,2.5949414,36466332.0,,2018-03-29T00:52:47.684Z,2016-05-23T21:17:48.487Z,regnskab,0.0,,2015-12-31,2014-12-16,X16-AV-40-UF,2016-05-23T21:17:48.634Z,0.0,-670.0
36466332,2014-12-16,2015-12-31,c1,http://regnskaber.virk.dk/23366463/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzJlLzJiLzE3Lzc0MWYtNDFkMC05MjY3LWEzNTBmZDQzODI1Zg.xhtml,http://regnskaber.virk.dk/23366463/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzFiLzRlLzA5L2MwNTAtNDVkYy1iNGRlLWI3YTkyNzRhYTcyOA.pdf,http://regnskaber.virk.dk/23366463/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzFjL2Y2L2UxL2M4ZTgtNGVkMy05OWZkLWUwNTNjZWQ5NjViNQ.xml,true,Aarhus V,8210.0,8-10,HaslegÃ¥rdsvej,8210 Aarhus V,HaslegÃ¥rdsvej 8-10,50000.0,10000.0,Regnskabsklasse B,50000.0,10000.0,2016-05-09,2016-05-23,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er at drive virksomhed som holding- og investeringsselskab.</p>",,-670.0,36466332.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,50000.0,670.0,40000.0,40000.0,Claus Fraussing Nielsen,Claus Fraussing Nielsen,FRAUSSING HOLDING ApS,Bogholderkompagniet Aarhus ApS,40000.0,Aarhus,-670.0,-670.0,2015-12-31,2014-12-16,-670.0,false,false,670.0,670.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets registrerede kapital er uÃ¦ndret siden selskabets stiftelse.</p>","Det indstilles til generalforsamlingen, at revision fravÃ¦lges for det kommende regnskabsÃ¥r.",0.0,false,false,Ingen bistand,urn:ofk:oid:22419491,indberetninger-20180424,2.5949414,36466332.0,,2018-03-29T00:52:47.684Z,2016-05-23T21:17:48.487Z,regnskab,0.0,,2015-12-31,2014-12-16,X16-AV-40-UF,2016-05-23T21:17:48.634Z,,
36466332,2014-12-16,2015-12-31,c10,http://regnskaber.virk.dk/23366463/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzJlLzJiLzE3Lzc0MWYtNDFkMC05MjY3LWEzNTBmZDQzODI1Zg.xhtml,http://regnskaber.virk.dk/23366463/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzFiLzRlLzA5L2MwNTAtNDVkYy1iNGRlLWI3YTkyNzRhYTcyOA.pdf,http://regnskaber.virk.dk/23366463/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzFjL2Y2L2UxL2M4ZTgtNGVkMy05OWZkLWUwNTNjZWQ5NjViNQ.xml,true,Aarhus V,8210.0,8-10,HaslegÃ¥rdsvej,8210 Aarhus V,HaslegÃ¥rdsvej 8-10,50000.0,10000.0,Regnskabsklasse B,50000.0,10000.0,2016-05-09,2016-05-23,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er at drive virksomhed som holding- og investeringsselskab.</p>",,-670.0,36466332.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,50000.0,670.0,40000.0,40000.0,Claus Fraussing Nielsen,Claus Fraussing Nielsen,FRAUSSING HOLDING ApS,Bogholderkompagniet Aarhus ApS,40000.0,Aarhus,-670.0,-670.0,2015-12-31,2014-12-16,-670.0,false,false,670.0,670.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets registrerede kapital er uÃ¦ndret siden selskabets stiftelse.</p>","Det indstilles til generalforsamlingen, at revision fravÃ¦lges for det kommende regnskabsÃ¥r.",0.0,false,false,Ingen bistand,urn:ofk:oid:22419491,indberetninger-20180424,2.5949414,36466332.0,,2018-03-29T00:52:47.684Z,2016-05-23T21:17:48.487Z,regnskab,0.0,,2015-12-31,2014-12-16,X16-AV-40-UF,2016-05-23T21:17:48.634Z,0.0,0.0
36466332,2014-12-16,2015-12-31,c11,http://regnskaber.virk.dk/23366463/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzJlLzJiLzE3Lzc0MWYtNDFkMC05MjY3LWEzNTBmZDQzODI1Zg.xhtml,http://regnskaber.virk.dk/23366463/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzFiLzRlLzA5L2MwNTAtNDVkYy1iNGRlLWI3YTkyNzRhYTcyOA.pdf,http://regnskaber.virk.dk/23366463/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzFjL2Y2L2UxL2M4ZTgtNGVkMy05OWZkLWUwNTNjZWQ5NjViNQ.xml,true,Aarhus V,8210.0,8-10,HaslegÃ¥rdsvej,8210 Aarhus V,HaslegÃ¥rdsvej 8-10,50000.0,10000.0,Regnskabsklasse B,50000.0,10000.0,2016-05-09,2016-05-23,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er at drive virksomhed som holding- og investeringsselskab.</p>",,-670.0,36466332.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,50000.0,670.0,40000.0,40000.0,Claus Fraussing Nielsen,Claus Fraussing Nielsen,FRAUSSING HOLDING ApS,Bogholderkompagniet Aarhus ApS,40000.0,Aarhus,-670.0,-670.0,2015-12-31,2014-12-16,-670.0,false,false,670.0,670.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets registrerede kapital er uÃ¦ndret siden selskabets stiftelse.</p>","Det indstilles til generalforsamlingen, at revision fravÃ¦lges for det kommende regnskabsÃ¥r.",0.0,false,false,Ingen bistand,urn:ofk:oid:22419491,indberetninger-20180424,2.5949414,36466332.0,,2018-03-29T00:52:47.684Z,2016-05-23T21:17:48.487Z,regnskab,0.0,,2015-12-31,2014-12-16,X16-AV-40-UF,2016-05-23T21:17:48.634Z,0.0,-670.0
36466332,2014-12-16,2015-12-31,c12,http://regnskaber.virk.dk/23366463/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzJlLzJiLzE3Lzc0MWYtNDFkMC05MjY3LWEzNTBmZDQzODI1Zg.xhtml,http://regnskaber.virk.dk/23366463/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzFiLzRlLzA5L2MwNTAtNDVkYy1iNGRlLWI3YTkyNzRhYTcyOA.pdf,http://regnskaber.virk.dk/23366463/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzFjL2Y2L2UxL2M4ZTgtNGVkMy05OWZkLWUwNTNjZWQ5NjViNQ.xml,true,Aarhus V,8210.0,8-10,HaslegÃ¥rdsvej,8210 Aarhus V,HaslegÃ¥rdsvej 8-10,50000.0,10000.0,Regnskabsklasse B,50000.0,10000.0,2016-05-09,2016-05-23,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er at drive virksomhed som holding- og investeringsselskab.</p>",,-670.0,36466332.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,50000.0,670.0,40000.0,40000.0,Claus Fraussing Nielsen,Claus Fraussing Nielsen,FRAUSSING HOLDING ApS,Bogholderkompagniet Aarhus ApS,40000.0,Aarhus,-670.0,-670.0,2015-12-31,2014-12-16,-670.0,false,false,670.0,670.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets registrerede kapital er uÃ¦ndret siden selskabets stiftelse.</p>","Det indstilles til generalforsamlingen, at revision fravÃ¦lges for det kommende regnskabsÃ¥r.",0.0,false,false,Ingen bistand,urn:ofk:oid:22419491,indberetninger-20180424,2.5949414,36466332.0,,2018-03-29T00:52:47.684Z,2016-05-23T21:17:48.487Z,regnskab,0.0,,2015-12-31,2014-12-16,X16-AV-40-UF,2016-05-23T21:17:48.634Z,0.0,0.0
36466332,2014-12-16,2015-12-31,c2,http://regnskaber.virk.dk/23366463/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzJlLzJiLzE3Lzc0MWYtNDFkMC05MjY3LWEzNTBmZDQzODI1Zg.xhtml,http://regnskaber.virk.dk/23366463/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzFiLzRlLzA5L2MwNTAtNDVkYy1iNGRlLWI3YTkyNzRhYTcyOA.pdf,http://regnskaber.virk.dk/23366463/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzFjL2Y2L2UxL2M4ZTgtNGVkMy05OWZkLWUwNTNjZWQ5NjViNQ.xml,true,Aarhus V,8210.0,8-10,HaslegÃ¥rdsvej,8210 Aarhus V,HaslegÃ¥rdsvej 8-10,50000.0,10000.0,Regnskabsklasse B,50000.0,10000.0,2016-05-09,2016-05-23,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er at drive virksomhed som holding- og investeringsselskab.</p>",,-670.0,36466332.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,50000.0,670.0,40000.0,40000.0,Claus Fraussing Nielsen,Claus Fraussing Nielsen,FRAUSSING HOLDING ApS,Bogholderkompagniet Aarhus ApS,40000.0,Aarhus,-670.0,-670.0,2015-12-31,2014-12-16,-670.0,false,false,670.0,670.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets registrerede kapital er uÃ¦ndret siden selskabets stiftelse.</p>","Det indstilles til generalforsamlingen, at revision fravÃ¦lges for det kommende regnskabsÃ¥r.",0.0,false,false,Ingen bistand,urn:ofk:oid:22419491,indberetninger-20180424,2.5949414,36466332.0,,2018-03-29T00:52:47.684Z,2016-05-23T21:17:48.487Z,regnskab,0.0,,2015-12-31,2014-12-16,X16-AV-40-UF,2016-05-23T21:17:48.634Z,,0.0
