entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DisclosureOfCashAndCashEquivalents,DisclosureOfCollateralsAndAssetsPledgesAsSecurity,DisclosureOfContingentLiabilities,EmployeeBenefitsExpense,GrossResult,IdentificationNumberCvrOfReportingEntity,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,ShorttermDeferredIncome,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables
25050223,2015-01-01,2015-12-31,c2,http://regnskaber.virk.dk/32205052/ZG9rdW1lbnRsYWdlcjovLzAzLzM3LzVkL2FiL2M0L2MxY2YtNDEwYS1iMzA5LTRhZjBhZDNhNDM3Nw.xhtml,http://regnskaber.virk.dk/32205052/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzhiL2NhLzBjL2RkYjEtNGM3MS1iNGJmLTEwNzgwYjRlZDQzNw.pdf,http://regnskaber.virk.dk/32205052/ZG9rdW1lbnRsYWdlcjovLzAzLzQwLzJkLzFlL2MxLzRiZWItNGZiNy05MjJlLTYwYzdmZjhmNjdlMg.xml,true,KÃ¸benhavn V,1780.0,1-3,Kalvebod Brygge,Aarhus C,8000.0,"1, 5 th",Frederiksgade,8210 Aarhus V,Bautavej 1A,Regnskabsklasse B,2017-06-08,2017-06-08,-3333711.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der henstÃ¥r til sikkerhed for opfyldelse af ejendomshandel, deponering af bankkonto, hvis regnskabsmÃ¦ssige vÃ¦rdi pr. 31. december 2016 udgÃ¸r 7.833 tkr. BelÃ¸bet er efterfÃ¸lgende frigivet.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for alt bankmellemvÃ¦rende med Ludanica A/S, er der stillet sikkerhed i indlÃ¥nskonto, hvis regnskabsmÃ¦ssige vÃ¦rdi pr. 31. december 2016 udgÃ¸r 0 kr.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet kautionerer for gÃ¦ld i Ludanica ApS.</p>",0.0,305268.0,25050223.0,-4000.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ole VidebÃ¦k,Ole VidebÃ¦k,Nykredit Bank,OLE VIDEBÃK HOLDING ApS,"Jan Mehlsen, Spektrum Ejendomme A/S",392649.0,207058.0,Aarhus,2015-01-01,2015-12-31,3449388.0,3449388.0,3638979.0,2016-12-31,2016-01-01,false,false,0.0,Direktionen anser fortsat betingelserne for at undlade revision for opfyldt.,0.0,false,false,Ingen bistand,urn:ofk:oid:24150226,indberetninger-20180424,2.5955543999999997,25050223.0,,2018-03-29T05:39:40.332Z,2017-06-08T13:08:37.219Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-77-KD,2017-06-08T13:08:37.451Z,,,,,,,,,,,,,,,,,,,,,
25050223,2015-01-01,2015-12-31,c4,http://regnskaber.virk.dk/32205052/ZG9rdW1lbnRsYWdlcjovLzAzLzM3LzVkL2FiL2M0L2MxY2YtNDEwYS1iMzA5LTRhZjBhZDNhNDM3Nw.xhtml,http://regnskaber.virk.dk/32205052/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzhiL2NhLzBjL2RkYjEtNGM3MS1iNGJmLTEwNzgwYjRlZDQzNw.pdf,http://regnskaber.virk.dk/32205052/ZG9rdW1lbnRsYWdlcjovLzAzLzQwLzJkLzFlL2MxLzRiZWItNGZiNy05MjJlLTYwYzdmZjhmNjdlMg.xml,true,KÃ¸benhavn V,1780.0,1-3,Kalvebod Brygge,Aarhus C,8000.0,"1, 5 th",Frederiksgade,8210 Aarhus V,Bautavej 1A,Regnskabsklasse B,2017-06-08,2017-06-08,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der henstÃ¥r til sikkerhed for opfyldelse af ejendomshandel, deponering af bankkonto, hvis regnskabsmÃ¦ssige vÃ¦rdi pr. 31. december 2016 udgÃ¸r 7.833 tkr. BelÃ¸bet er efterfÃ¸lgende frigivet.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for alt bankmellemvÃ¦rende med Ludanica A/S, er der stillet sikkerhed i indlÃ¥nskonto, hvis regnskabsmÃ¦ssige vÃ¦rdi pr. 31. december 2016 udgÃ¸r 0 kr.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet kautionerer for gÃ¦ld i Ludanica ApS.</p>",,,25050223.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ole VidebÃ¦k,Ole VidebÃ¦k,Nykredit Bank,OLE VIDEBÃK HOLDING ApS,"Jan Mehlsen, Spektrum Ejendomme A/S",,,Aarhus,2015-01-01,2015-12-31,3449388.0,,,2016-12-31,2016-01-01,false,false,0.0,Direktionen anser fortsat betingelserne for at undlade revision for opfyldt.,,false,false,Ingen bistand,urn:ofk:oid:24150226,indberetninger-20180424,2.5955543999999997,25050223.0,,2018-03-29T05:39:40.332Z,2017-06-08T13:08:37.219Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-77-KD,2017-06-08T13:08:37.451Z,,,,,,,,,,,,,,,,,,,,,
25050223,2015-12-31,2015-12-31,c6,http://regnskaber.virk.dk/32205052/ZG9rdW1lbnRsYWdlcjovLzAzLzM3LzVkL2FiL2M0L2MxY2YtNDEwYS1iMzA5LTRhZjBhZDNhNDM3Nw.xhtml,http://regnskaber.virk.dk/32205052/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzhiL2NhLzBjL2RkYjEtNGM3MS1iNGJmLTEwNzgwYjRlZDQzNw.pdf,http://regnskaber.virk.dk/32205052/ZG9rdW1lbnRsYWdlcjovLzAzLzQwLzJkLzFlL2MxLzRiZWItNGZiNy05MjJlLTYwYzdmZjhmNjdlMg.xml,true,KÃ¸benhavn V,1780.0,1-3,Kalvebod Brygge,Aarhus C,8000.0,"1, 5 th",Frederiksgade,8210 Aarhus V,Bautavej 1A,Regnskabsklasse B,2017-06-08,2017-06-08,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der henstÃ¥r til sikkerhed for opfyldelse af ejendomshandel, deponering af bankkonto, hvis regnskabsmÃ¦ssige vÃ¦rdi pr. 31. december 2016 udgÃ¸r 7.833 tkr. BelÃ¸bet er efterfÃ¸lgende frigivet.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for alt bankmellemvÃ¦rende med Ludanica A/S, er der stillet sikkerhed i indlÃ¥nskonto, hvis regnskabsmÃ¦ssige vÃ¦rdi pr. 31. december 2016 udgÃ¸r 0 kr.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet kautionerer for gÃ¦ld i Ludanica ApS.</p>",,,25050223.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ole VidebÃ¦k,Ole VidebÃ¦k,Nykredit Bank,OLE VIDEBÃK HOLDING ApS,"Jan Mehlsen, Spektrum Ejendomme A/S",,,Aarhus,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,0.0,Direktionen anser fortsat betingelserne for at undlade revision for opfyldt.,,false,false,Ingen bistand,urn:ofk:oid:24150226,indberetninger-20180424,2.5955543999999997,25050223.0,,2018-03-29T05:39:40.332Z,2017-06-08T13:08:37.219Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-77-KD,2017-06-08T13:08:37.451Z,33082595.0,1156197.0,400000.0,3846291.0,3223833.0,27069367.0,33082595.0,29858762.0,2166937.0,8380862.0,8380862.0,29236304.0,2166937.0,8653961.0,2690094.0,27069367.0,2823833.0,4016760.0,21477900.0,2690094.0,0.0
25050223,2016-01-01,2016-01-01,c7,http://regnskaber.virk.dk/32205052/ZG9rdW1lbnRsYWdlcjovLzAzLzM3LzVkL2FiL2M0L2MxY2YtNDEwYS1iMzA5LTRhZjBhZDNhNDM3Nw.xhtml,http://regnskaber.virk.dk/32205052/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzhiL2NhLzBjL2RkYjEtNGM3MS1iNGJmLTEwNzgwYjRlZDQzNw.pdf,http://regnskaber.virk.dk/32205052/ZG9rdW1lbnRsYWdlcjovLzAzLzQwLzJkLzFlL2MxLzRiZWItNGZiNy05MjJlLTYwYzdmZjhmNjdlMg.xml,true,KÃ¸benhavn V,1780.0,1-3,Kalvebod Brygge,Aarhus C,8000.0,"1, 5 th",Frederiksgade,8210 Aarhus V,Bautavej 1A,Regnskabsklasse B,2017-06-08,2017-06-08,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der henstÃ¥r til sikkerhed for opfyldelse af ejendomshandel, deponering af bankkonto, hvis regnskabsmÃ¦ssige vÃ¦rdi pr. 31. december 2016 udgÃ¸r 7.833 tkr. BelÃ¸bet er efterfÃ¸lgende frigivet.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for alt bankmellemvÃ¦rende med Ludanica A/S, er der stillet sikkerhed i indlÃ¥nskonto, hvis regnskabsmÃ¦ssige vÃ¦rdi pr. 31. december 2016 udgÃ¸r 0 kr.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet kautionerer for gÃ¦ld i Ludanica ApS.</p>",,,25050223.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ole VidebÃ¦k,Ole VidebÃ¦k,Nykredit Bank,OLE VIDEBÃK HOLDING ApS,"Jan Mehlsen, Spektrum Ejendomme A/S",,,Aarhus,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,0.0,Direktionen anser fortsat betingelserne for at undlade revision for opfyldt.,,false,false,Ingen bistand,urn:ofk:oid:24150226,indberetninger-20180424,2.5955543999999997,25050223.0,,2018-03-29T05:39:40.332Z,2017-06-08T13:08:37.219Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-77-KD,2017-06-08T13:08:37.451Z,,,,,400000.0,,,,,,,,,,,,,,,,
25050223,2016-01-01,2016-01-01,c8,http://regnskaber.virk.dk/32205052/ZG9rdW1lbnRsYWdlcjovLzAzLzM3LzVkL2FiL2M0L2MxY2YtNDEwYS1iMzA5LTRhZjBhZDNhNDM3Nw.xhtml,http://regnskaber.virk.dk/32205052/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzhiL2NhLzBjL2RkYjEtNGM3MS1iNGJmLTEwNzgwYjRlZDQzNw.pdf,http://regnskaber.virk.dk/32205052/ZG9rdW1lbnRsYWdlcjovLzAzLzQwLzJkLzFlL2MxLzRiZWItNGZiNy05MjJlLTYwYzdmZjhmNjdlMg.xml,true,KÃ¸benhavn V,1780.0,1-3,Kalvebod Brygge,Aarhus C,8000.0,"1, 5 th",Frederiksgade,8210 Aarhus V,Bautavej 1A,Regnskabsklasse B,2017-06-08,2017-06-08,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der henstÃ¥r til sikkerhed for opfyldelse af ejendomshandel, deponering af bankkonto, hvis regnskabsmÃ¦ssige vÃ¦rdi pr. 31. december 2016 udgÃ¸r 7.833 tkr. BelÃ¸bet er efterfÃ¸lgende frigivet.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for alt bankmellemvÃ¦rende med Ludanica A/S, er der stillet sikkerhed i indlÃ¥nskonto, hvis regnskabsmÃ¦ssige vÃ¦rdi pr. 31. december 2016 udgÃ¸r 0 kr.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet kautionerer for gÃ¦ld i Ludanica ApS.</p>",,,25050223.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ole VidebÃ¦k,Ole VidebÃ¦k,Nykredit Bank,OLE VIDEBÃK HOLDING ApS,"Jan Mehlsen, Spektrum Ejendomme A/S",,,Aarhus,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,0.0,Direktionen anser fortsat betingelserne for at undlade revision for opfyldt.,,false,false,Ingen bistand,urn:ofk:oid:24150226,indberetninger-20180424,2.5955543999999997,25050223.0,,2018-03-29T05:39:40.332Z,2017-06-08T13:08:37.219Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-77-KD,2017-06-08T13:08:37.451Z,,,,,2823833.0,,,,,,,,,,,,,,,,
25050223,2016-01-01,2016-01-01,c9,http://regnskaber.virk.dk/32205052/ZG9rdW1lbnRsYWdlcjovLzAzLzM3LzVkL2FiL2M0L2MxY2YtNDEwYS1iMzA5LTRhZjBhZDNhNDM3Nw.xhtml,http://regnskaber.virk.dk/32205052/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzhiL2NhLzBjL2RkYjEtNGM3MS1iNGJmLTEwNzgwYjRlZDQzNw.pdf,http://regnskaber.virk.dk/32205052/ZG9rdW1lbnRsYWdlcjovLzAzLzQwLzJkLzFlL2MxLzRiZWItNGZiNy05MjJlLTYwYzdmZjhmNjdlMg.xml,true,KÃ¸benhavn V,1780.0,1-3,Kalvebod Brygge,Aarhus C,8000.0,"1, 5 th",Frederiksgade,8210 Aarhus V,Bautavej 1A,Regnskabsklasse B,2017-06-08,2017-06-08,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der henstÃ¥r til sikkerhed for opfyldelse af ejendomshandel, deponering af bankkonto, hvis regnskabsmÃ¦ssige vÃ¦rdi pr. 31. december 2016 udgÃ¸r 7.833 tkr. BelÃ¸bet er efterfÃ¸lgende frigivet.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for alt bankmellemvÃ¦rende med Ludanica A/S, er der stillet sikkerhed i indlÃ¥nskonto, hvis regnskabsmÃ¦ssige vÃ¦rdi pr. 31. december 2016 udgÃ¸r 0 kr.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet kautionerer for gÃ¦ld i Ludanica ApS.</p>",,,25050223.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ole VidebÃ¦k,Ole VidebÃ¦k,Nykredit Bank,OLE VIDEBÃK HOLDING ApS,"Jan Mehlsen, Spektrum Ejendomme A/S",,,Aarhus,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,0.0,Direktionen anser fortsat betingelserne for at undlade revision for opfyldt.,,false,false,Ingen bistand,urn:ofk:oid:24150226,indberetninger-20180424,2.5955543999999997,25050223.0,,2018-03-29T05:39:40.332Z,2017-06-08T13:08:37.219Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-77-KD,2017-06-08T13:08:37.451Z,,,,,3223833.0,,,,,,,,,,,,,,,,
25050223,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/32205052/ZG9rdW1lbnRsYWdlcjovLzAzLzM3LzVkL2FiL2M0L2MxY2YtNDEwYS1iMzA5LTRhZjBhZDNhNDM3Nw.xhtml,http://regnskaber.virk.dk/32205052/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzhiL2NhLzBjL2RkYjEtNGM3MS1iNGJmLTEwNzgwYjRlZDQzNw.pdf,http://regnskaber.virk.dk/32205052/ZG9rdW1lbnRsYWdlcjovLzAzLzQwLzJkLzFlL2MxLzRiZWItNGZiNy05MjJlLTYwYzdmZjhmNjdlMg.xml,true,KÃ¸benhavn V,1780.0,1-3,Kalvebod Brygge,Aarhus C,8000.0,"1, 5 th",Frederiksgade,8210 Aarhus V,Bautavej 1A,Regnskabsklasse B,2017-06-08,2017-06-08,3539767.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der henstÃ¥r til sikkerhed for opfyldelse af ejendomshandel, deponering af bankkonto, hvis regnskabsmÃ¦ssige vÃ¦rdi pr. 31. december 2016 udgÃ¸r 7.833 tkr. BelÃ¸bet er efterfÃ¸lgende frigivet.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for alt bankmellemvÃ¦rende med Ludanica A/S, er der stillet sikkerhed i indlÃ¥nskonto, hvis regnskabsmÃ¦ssige vÃ¦rdi pr. 31. december 2016 udgÃ¸r 0 kr.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet kautionerer for gÃ¦ld i Ludanica ApS.</p>",554962.0,14168163.0,25050223.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ole VidebÃ¦k,Ole VidebÃ¦k,Nykredit Bank,OLE VIDEBÃK HOLDING ApS,"Jan Mehlsen, Spektrum Ejendomme A/S",275032.0,248291.0,Aarhus,2015-01-01,2015-12-31,8351109.0,10046693.0,10073434.0,2016-12-31,2016-01-01,false,false,0.0,Direktionen anser fortsat betingelserne for at undlade revision for opfyldt.,1695584.0,false,false,Ingen bistand,urn:ofk:oid:24150226,indberetninger-20180424,2.5955543999999997,25050223.0,,2018-03-29T05:39:40.332Z,2017-06-08T13:08:37.219Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-77-KD,2017-06-08T13:08:37.451Z,,,,,,,,,,,,,,,,,,,,,
25050223,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/32205052/ZG9rdW1lbnRsYWdlcjovLzAzLzM3LzVkL2FiL2M0L2MxY2YtNDEwYS1iMzA5LTRhZjBhZDNhNDM3Nw.xhtml,http://regnskaber.virk.dk/32205052/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzhiL2NhLzBjL2RkYjEtNGM3MS1iNGJmLTEwNzgwYjRlZDQzNw.pdf,http://regnskaber.virk.dk/32205052/ZG9rdW1lbnRsYWdlcjovLzAzLzQwLzJkLzFlL2MxLzRiZWItNGZiNy05MjJlLTYwYzdmZjhmNjdlMg.xml,true,KÃ¸benhavn V,1780.0,1-3,Kalvebod Brygge,Aarhus C,8000.0,"1, 5 th",Frederiksgade,8210 Aarhus V,Bautavej 1A,Regnskabsklasse B,2017-06-08,2017-06-08,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der henstÃ¥r til sikkerhed for opfyldelse af ejendomshandel, deponering af bankkonto, hvis regnskabsmÃ¦ssige vÃ¦rdi pr. 31. december 2016 udgÃ¸r 7.833 tkr. BelÃ¸bet er efterfÃ¸lgende frigivet.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for alt bankmellemvÃ¦rende med Ludanica A/S, er der stillet sikkerhed i indlÃ¥nskonto, hvis regnskabsmÃ¦ssige vÃ¦rdi pr. 31. december 2016 udgÃ¸r 0 kr.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet kautionerer for gÃ¦ld i Ludanica ApS.</p>",,,25050223.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ole VidebÃ¦k,Ole VidebÃ¦k,Nykredit Bank,OLE VIDEBÃK HOLDING ApS,"Jan Mehlsen, Spektrum Ejendomme A/S",,,Aarhus,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,0.0,Direktionen anser fortsat betingelserne for at undlade revision for opfyldt.,,false,false,Ingen bistand,urn:ofk:oid:24150226,indberetninger-20180424,2.5955543999999997,25050223.0,,2018-03-29T05:39:40.332Z,2017-06-08T13:08:37.219Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-77-KD,2017-06-08T13:08:37.451Z,,,,,,,,,,,,,,,,,,,,,
25050223,2016-01-01,2016-12-31,c10,http://regnskaber.virk.dk/32205052/ZG9rdW1lbnRsYWdlcjovLzAzLzM3LzVkL2FiL2M0L2MxY2YtNDEwYS1iMzA5LTRhZjBhZDNhNDM3Nw.xhtml,http://regnskaber.virk.dk/32205052/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzhiL2NhLzBjL2RkYjEtNGM3MS1iNGJmLTEwNzgwYjRlZDQzNw.pdf,http://regnskaber.virk.dk/32205052/ZG9rdW1lbnRsYWdlcjovLzAzLzQwLzJkLzFlL2MxLzRiZWItNGZiNy05MjJlLTYwYzdmZjhmNjdlMg.xml,true,KÃ¸benhavn V,1780.0,1-3,Kalvebod Brygge,Aarhus C,8000.0,"1, 5 th",Frederiksgade,8210 Aarhus V,Bautavej 1A,Regnskabsklasse B,2017-06-08,2017-06-08,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der henstÃ¥r til sikkerhed for opfyldelse af ejendomshandel, deponering af bankkonto, hvis regnskabsmÃ¦ssige vÃ¦rdi pr. 31. december 2016 udgÃ¸r 7.833 tkr. BelÃ¸bet er efterfÃ¸lgende frigivet.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for alt bankmellemvÃ¦rende med Ludanica A/S, er der stillet sikkerhed i indlÃ¥nskonto, hvis regnskabsmÃ¦ssige vÃ¦rdi pr. 31. december 2016 udgÃ¸r 0 kr.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet kautionerer for gÃ¦ld i Ludanica ApS.</p>",,,25050223.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ole VidebÃ¦k,Ole VidebÃ¦k,Nykredit Bank,OLE VIDEBÃK HOLDING ApS,"Jan Mehlsen, Spektrum Ejendomme A/S",,,Aarhus,2015-01-01,2015-12-31,8351109.0,,,2016-12-31,2016-01-01,false,false,0.0,Direktionen anser fortsat betingelserne for at undlade revision for opfyldt.,,false,false,Ingen bistand,urn:ofk:oid:24150226,indberetninger-20180424,2.5955543999999997,25050223.0,,2018-03-29T05:39:40.332Z,2017-06-08T13:08:37.219Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-77-KD,2017-06-08T13:08:37.451Z,,,,,,,,,,,,,,,,,,,,,
25050223,2016-01-01,2016-12-31,c3,http://regnskaber.virk.dk/32205052/ZG9rdW1lbnRsYWdlcjovLzAzLzM3LzVkL2FiL2M0L2MxY2YtNDEwYS1iMzA5LTRhZjBhZDNhNDM3Nw.xhtml,http://regnskaber.virk.dk/32205052/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzhiL2NhLzBjL2RkYjEtNGM3MS1iNGJmLTEwNzgwYjRlZDQzNw.pdf,http://regnskaber.virk.dk/32205052/ZG9rdW1lbnRsYWdlcjovLzAzLzQwLzJkLzFlL2MxLzRiZWItNGZiNy05MjJlLTYwYzdmZjhmNjdlMg.xml,true,KÃ¸benhavn V,1780.0,1-3,Kalvebod Brygge,Aarhus C,8000.0,"1, 5 th",Frederiksgade,8210 Aarhus V,Bautavej 1A,Regnskabsklasse B,2017-06-08,2017-06-08,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der henstÃ¥r til sikkerhed for opfyldelse af ejendomshandel, deponering af bankkonto, hvis regnskabsmÃ¦ssige vÃ¦rdi pr. 31. december 2016 udgÃ¸r 7.833 tkr. BelÃ¸bet er efterfÃ¸lgende frigivet.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for alt bankmellemvÃ¦rende med Ludanica A/S, er der stillet sikkerhed i indlÃ¥nskonto, hvis regnskabsmÃ¦ssige vÃ¦rdi pr. 31. december 2016 udgÃ¸r 0 kr.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet kautionerer for gÃ¦ld i Ludanica ApS.</p>",,,25050223.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ole VidebÃ¦k,Ole VidebÃ¦k,Nykredit Bank,OLE VIDEBÃK HOLDING ApS,"Jan Mehlsen, Spektrum Ejendomme A/S",,,Aarhus,2015-01-01,2015-12-31,8351109.0,,,2016-12-31,2016-01-01,false,false,0.0,Direktionen anser fortsat betingelserne for at undlade revision for opfyldt.,,false,false,Ingen bistand,urn:ofk:oid:24150226,indberetninger-20180424,2.5955543999999997,25050223.0,,2018-03-29T05:39:40.332Z,2017-06-08T13:08:37.219Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-77-KD,2017-06-08T13:08:37.451Z,,,,,,,,,,,,,,,,,,,,,
